actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
446,PT03M01.00S,2022-02-13T02:43:22.6Z,3,REGULAR,substitution,in,[],1630556,,,1610612751,88,68,2022-02-13T02:43:37Z,4430000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M49.00S,2022-02-13T02:43:45.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,22.421156373193167,50.98039215686274,1610612751,88,68,2022-02-13T02:43:51Z,4440000,-5.0,158.0,1,left,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,15.84,Missed,,,,,,,,,,,,,
448,PT02M44.00S,2022-02-13T02:43:49.8Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,88,68,2022-02-13T02:43:49Z,4450000,,,0,,T. Herro REBOUND (Off:0 Def:7),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,447.0,7.0,7.0,0.0,,,,,,,,,
449,PT02M30.00S,2022-02-13T02:44:04.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,81.8166885676741,37.745098039215684,1610612748,88,68,2022-02-13T02:44:09Z,4460000,-61.0,118.0,1,right,MISS T. Herro 13' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,,13.33,Missed,,,,,,,,,,,,,
450,PT02M27.00S,2022-02-13T02:44:07.2Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,88,68,2022-02-13T02:44:07Z,4470000,,,0,,D. Dedmon REBOUND (Off:2 Def:0),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,449.0,2.0,0.0,2.0,,,,,,,,,
451,PT02M26.00S,2022-02-13T02:44:08.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203473,84.70762155059133,42.40196078431372,1610612748,88,68,2022-02-13T02:44:14Z,4480000,-38.0,91.0,1,right,MISS D. Dedmon 9' fadeaway Shot,[203473],1610612748.0,MIA,fadeaway,,,Dedmon,D. Dedmon,,,,,,,,,,9.88,Missed,,,,,,,,,,,,,
452,PT02M23.00S,2022-02-13T02:44:11.9Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,88,68,2022-02-13T02:44:14Z,4490000,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,451.0,3.0,3.0,0.0,,,,,,,,,
453,PT02M11.00S,2022-02-13T02:44:23.5Z,3,REGULAR,3pt,Jump Shot,[],1630556,25.706307490144546,8.333333333333332,1610612751,88,68,2022-02-13T02:44:40Z,4500000,208.0,189.0,1,left,MISS K. Edwards 28' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,28.13,Missed,,,,,,,,,,,,,
454,PT02M09.00S,2022-02-13T02:44:25.5Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,88,68,2022-02-13T02:44:40Z,4510000,,,0,,D. Dedmon REBOUND (Off:2 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,453.0,3.0,1.0,2.0,,,,,,,,,
455,PT02M09.00S,2022-02-13T02:44:43.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612748,88,68,2022-02-13T02:44:58Z,4520000,,,0,,D. Sharpe personal FOUL (4 PF) (Dedmon 2 FT),"[1630549, 203473]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,101283.0,4.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,
457,PT02M09.00S,2022-02-13T02:45:02.4Z,3,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,89,68,2022-02-13T02:45:02Z,4540000,,,0,,D. Dedmon Free Throw 1 of 2 (6 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
475,PT02M09.00S,2022-02-13T02:45:17.8Z,3,REGULAR,substitution,out,[],200782,,,1610612748,89,68,2022-02-13T02:47:43Z,4545000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M09.00S,2022-02-13T02:45:17.8Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,89,68,2022-02-13T02:47:43Z,4547500,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M09.00S,2022-02-13T02:45:02.4Z,3,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,89,68,2022-02-13T02:45:31Z,4550000,,,0,,MISS D. Dedmon Free Throw 2 of 2,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Missed,,,,,,,,,,,,,
459,PT02M00.00S,2022-02-13T02:45:11.4Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,89,68,2022-02-13T02:45:31Z,4560000,,,0,,K. Edwards REBOUND (Off:0 Def:4),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,458.0,4.0,4.0,0.0,,,,,,,,,
462,PT01M53.00S,2022-02-13T02:45:44.9Z,3,REGULAR,foul,personal,['2freethrow'],203473,,,1610612751,89,68,2022-02-13T02:45:55Z,4590000,,,0,,D. Dedmon shooting personal FOUL (2 PF) (Thomas 2 FT),"[203473, 1630560]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,101283.0,2.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
464,PT01M53.00S,2022-02-13T02:46:18.2Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,89,69,2022-02-13T02:46:18Z,4610000,,,0,,C. Thomas Free Throw 1 of 2 (16 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,16.0,,,,,,,,
465,PT01M53.00S,2022-02-13T02:46:20.5Z,3,REGULAR,substitution,out,[],202681,,,1610612751,89,69,2022-02-13T02:46:25Z,4620000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M53.00S,2022-02-13T02:46:20.5Z,3,REGULAR,substitution,in,[],1628975,,,1610612751,89,69,2022-02-13T02:46:25Z,4630000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M53.00S,2022-02-13T02:46:42.0Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,89,70,2022-02-13T02:46:42Z,4640000,,,0,,C. Thomas Free Throw 2 of 2 (17 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,17.0,,,,,,,,
468,PT01M37.00S,2022-02-13T02:47:00.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.38699080157687,50.73529411764706,1610612748,89,70,2022-02-13T02:50:59Z,4650000,4.0,57.0,1,right,MISS T. Herro floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,,,,,,5.68,Missed,,,,,,,,,,,,,
469,PT01M34.00S,2022-02-13T02:47:03.0Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,89,70,2022-02-13T02:47:07Z,4660000,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,468.0,5.0,2.0,3.0,,,,,,,,,
470,PT01M27.00S,2022-02-13T02:47:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,6.521024967148489,53.18627450980392,1610612751,89,72,2022-02-13T02:47:24Z,4670000,-16.0,9.0,1,left,K. Edwards cutting Layup (9 PTS) (C. Thomas 3 AST),"[1630556, 1630560]",1610612751.0,BKN,cutting,,,Edwards,K. Edwards,,,,,,,,,,1.82,Made,,,,,9.0,C. Thomas,1630560.0,3.0,,,,,
472,PT01M19.00S,2022-02-13T02:47:23.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,89,72,2022-02-13T02:47:23Z,4690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M19.00S,2022-02-13T02:47:26.7Z,3,REGULAR,substitution,out,[],202710,,,1610612748,89,72,2022-02-13T02:47:34Z,4700000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M19.00S,2022-02-13T02:47:26.7Z,3,REGULAR,substitution,in,[],200768,,,1610612748,89,72,2022-02-13T02:47:34Z,4710000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M03.00S,2022-02-13T02:47:53.2Z,3,REGULAR,3pt,Jump Shot,[],1629622,93.51182654402102,2.941176470588235,1610612748,89,72,2022-02-13T02:48:00Z,4720000,-235.0,8.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,23.55,Missed,,,,,,,,,,,,,
478,PT00M59.00S,2022-02-13T02:47:57.2Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,89,72,2022-02-13T02:47:57Z,4730000,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,477.0,6.0,3.0,3.0,,,,,,,,,
479,PT00M52.70S,2022-02-13T02:48:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.5722733245729295,47.30392156862745,1610612751,89,72,2022-02-13T02:48:10Z,4740000,13.0,19.0,1,left,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,,,,,,2.31,Missed,,,,,,,,,,,,,
480,PT00M51.30S,2022-02-13T02:48:06.3Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,89,72,2022-02-13T02:48:06Z,4750000,,,0,,D. Sharpe REBOUND (Off:4 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,479.0,7.0,3.0,4.0,,,,,,,,,
481,PT00M50.80S,2022-02-13T02:48:07.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,9.017739816031538,54.65686274509803,1610612751,89,74,2022-02-13T02:48:14Z,4760000,-23.0,32.0,1,left,D. Sharpe Hook (8 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,3.98,Made,,,,,8.0,,,,,,,,
482,PT00M32.70S,2022-02-13T02:48:28.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203473,91.08492115637318,51.95695465686274,1610612748,91,74,2022-02-13T02:48:42Z,4770000,10.0,31.0,1,right,D. Dedmon Hook (8 PTS) (G. Vincent 1 AST),"[203473, 1629216]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,3.28,Made,,,,,8.0,G. Vincent,1629216.0,1.0,,,,,
484,PT00M17.40S,2022-02-13T02:48:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,6.915243101182654,54.65686274509803,1610612751,91,76,2022-02-13T02:48:50Z,4790000,-23.0,13.0,1,left,K. Edwards driving Layup (11 PTS) (J. Carter 1 AST),"[1630556, 1628975]",1610612751.0,BKN,driving,,,Edwards,K. Edwards,,,,,,,,,,2.64,Made,,,,,11.0,J. Carter,1628975.0,1.0,,,,,
485,PT00M01.90S,2022-02-13T02:49:03.5Z,3,REGULAR,3pt,Jump Shot,[],1629216,90.88370565045992,97.05882352941177,1610612748,91,76,2022-02-13T02:49:42Z,4800000,235.0,33.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,23.76,Missed,,,,,,,,,,,,,
486,PT00M00.10S,2022-02-13T02:49:05.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,91,76,2022-02-13T02:49:42Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,
487,PT00M00.00S,2022-02-13T02:49:16.1Z,3,REGULAR,period,end,[],0,,,1610612748,91,76,2022-02-13T02:49:16Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-02-13T02:49:30.8Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612748,91,76,2022-02-13T02:51:44Z,4840000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-02-13T02:49:30.8Z,4,REGULAR,substitution,out,['startperiod'],1628975,,,1610612748,91,76,2022-02-13T02:56:09Z,4845000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-02-13T02:51:52.5Z,4,REGULAR,period,start,[],0,,,1610612748,91,76,2022-02-13T02:51:52Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M48.00S,2022-02-13T02:52:10.7Z,4,REGULAR,foul,technical,['1freethrow'],1630549,,,1610612748,91,76,2022-02-13T02:52:31Z,4860000,,,0,,D. Sharpe defensive-3-second technical FOUL (1 Tech),[1630549],1610612751.0,BKN,defensive-3-second,,,Sharpe,D. Sharpe,,,,,101284.0,4.0,1.0,,,,,,,,,,,,,,,,,
494,PT11M48.00S,2022-02-13T02:52:33.2Z,4,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,92,76,2022-02-13T02:52:33Z,4870000,,,0,,T. Herro technical Free Throw 1 of 1 (15 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
495,PT11M45.00S,2022-02-13T02:52:45.5Z,4,REGULAR,3pt,Jump Shot,[],203473,70.64717477003943,23.52941176470588,1610612748,92,76,2022-02-13T02:53:01Z,4880000,-132.0,223.0,1,right,MISS D. Dedmon 25' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,25.97,Missed,,,,,,,,,,,,,
496,PT11M41.00S,2022-02-13T02:52:49.2Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,92,76,2022-02-13T02:52:49Z,4890000,,,0,,D. Sharpe REBOUND (Off:4 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,495.0,8.0,4.0,4.0,,,,,,,,,
497,PT11M34.00S,2022-02-13T02:52:56.8Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,92,76,2022-02-13T02:53:04Z,4900000,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 203473]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,1.0,Dedmon,203473.0,,
498,PT11M34.00S,2022-02-13T02:52:56.8Z,4,REGULAR,steal,,[],203473,,,1610612748,92,76,2022-02-13T02:52:59Z,4910000,,,0,,D. Dedmon STEAL (1 STL),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M28.00S,2022-02-13T02:53:02.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,94.03745072273325,97.54901960784314,1610612748,92,76,2022-02-13T02:54:55Z,4920000,238.0,4.0,1,right,MISS T. Herro running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,,,,23.77,Missed,,,,,,,,,,,,,
500,PT11M26.00S,2022-02-13T02:53:04.8Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,92,76,2022-02-13T02:53:08Z,4930000,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,499.0,4.0,4.0,0.0,,,,,,,,,
501,PT11M20.00S,2022-02-13T02:53:11.8Z,4,REGULAR,3pt,Jump Shot,[],201988,15.850854139290407,96.07843137254902,1610612751,92,79,2022-02-13T02:53:35Z,4940000,-230.0,96.0,1,left,P. Mills 24' 3PT  (6 PTS) (C. Thomas 4 AST),"[201988, 1630560]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,24.98,Made,,,,,6.0,C. Thomas,1630560.0,4.0,,,,,
503,PT11M20.00S,2022-02-13T02:53:30.8Z,4,REGULAR,foul,personal,['1freethrow'],203473,,,1610612751,92,79,2022-02-13T02:56:11Z,4960000,,,0,,D. Dedmon away-from-play personal FOUL (3 PF) (Sharpe 1 FT),"[203473, 1630549]",1610612748.0,MIA,away-from-play,,,Dedmon,D. Dedmon,,,,,101284.0,3.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
506,PT11M20.00S,2022-02-13T02:53:45.2Z,4,REGULAR,freethrow,1 of 1,[],1630549,,,1610612751,92,79,2022-02-13T02:53:45Z,4990000,,,0,,MISS D. Sharpe away-from-play Free Throw 1 of 1,[1630549],1610612751.0,BKN,away-from-play,,,Sharpe,D. Sharpe,,,,,,,,,,,Missed,,,,,,,,,,,,,
507,PT11M11.00S,2022-02-13T02:53:47.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,92,79,2022-02-13T02:53:47Z,5000000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,506.0,2.0,2.0,0.0,,,,,,,,,
508,PT11M00.00S,2022-02-13T02:54:02.7Z,4,REGULAR,turnover,traveling,[],203473,,,1610612748,92,79,2022-02-13T02:54:18Z,5010000,,,0,,D. Dedmon traveling TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,1.0,,,,
509,PT10M46.00S,2022-02-13T02:54:29.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201988,29.77989487516426,22.54901960784314,1610612751,92,82,2022-02-13T02:54:36Z,5020000,137.0,227.0,1,left,P. Mills 26' 3PT  (9 PTS) (K. Irving 4 AST),"[201988, 202681]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,26.56,Made,,,,,9.0,K. Irving,202681.0,4.0,,,,,
511,PT10M44.00S,2022-02-13T02:54:38.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,92,82,2022-02-13T02:54:38Z,5040000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M31.00S,2022-02-13T02:57:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,94.30026281208936,51.470588235294116,1610612748,92,82,2022-02-13T02:57:50Z,5050000,7.0,1.0,1,right,MISS K. Lowry reverse Layup - blocked,"[200768, 202681]",1610612748.0,MIA,reverse,,,Lowry,K. Lowry,,,,,,,,,,0.75,Missed,,,,,,,,,,,,Irving,202681.0
515,PT10M31.00S,2022-02-13T02:57:40.0Z,4,REGULAR,block,,[],202681,,,1610612748,92,82,2022-02-13T02:57:42Z,5060000,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M28.00S,2022-02-13T02:57:43.0Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,92,82,2022-02-13T02:57:50Z,5070000,,,0,,D. Sharpe REBOUND (Off:4 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,514.0,9.0,5.0,4.0,,,,,,,,,
517,PT10M18.00S,2022-02-13T02:57:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,18.873193166885677,49.754901960784316,1610612751,92,82,2022-02-13T02:57:59Z,5080000,1.0,125.0,1,left,MISS C. Thomas 12' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,,,,,,12.49,Missed,,,,,,,,,,,,,
518,PT10M15.00S,2022-02-13T02:57:55.8Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,92,82,2022-02-13T02:57:59Z,5090000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,517.0,3.0,3.0,0.0,,,,,,,,,
519,PT10M06.00S,2022-02-13T02:58:12.3Z,4,REGULAR,foul,personal,[],202681,,,1610612748,92,82,2022-02-13T02:58:27Z,5100000,,,0,,K. Irving personal FOUL (3 PF),"[202681, 203473]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,101283.0,3.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,
521,PT09M56.00S,2022-02-13T02:58:35.7Z,4,REGULAR,3pt,Jump Shot,[],1629622,65.39093298291722,48.03921568627451,1610612748,92,82,2022-02-13T02:58:43Z,5120000,-10.0,273.0,1,right,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,27.3,Missed,,,,,,,,,,,,,
522,PT09M52.00S,2022-02-13T02:58:39.7Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,92,82,2022-02-13T02:58:43Z,5130000,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,521.0,2.0,2.0,0.0,,,,,,,,,
523,PT09M44.00S,2022-02-13T02:58:52.5Z,4,REGULAR,foul,personal,[],1629622,,,1610612751,92,82,2022-02-13T02:59:00Z,5140000,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 202681]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,101284.0,2.0,0.0,Irving,202681.0,,,,,,,,,,,,,,,
525,PT09M32.00S,2022-02-13T02:59:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.835085413929041,53.92156862745098,1610612751,92,82,2022-02-13T02:59:20Z,5160000,-20.0,21.0,1,left,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,,,,,,2.88,Missed,,,,,,,,,,,,,
526,PT09M29.00S,2022-02-13T02:59:15.7Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,92,82,2022-02-13T02:59:15Z,5170000,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,525.0,4.0,4.0,0.0,,,,,,,,,
527,PT09M24.00S,2022-02-13T02:59:21.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],200768,66.44218134034165,46.568627450980394,1610612748,92,82,2022-02-13T02:59:39Z,5180000,-17.0,263.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,26.35,Missed,,,,,,,,,,,,,
528,PT09M20.00S,2022-02-13T02:59:25.7Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,92,82,2022-02-13T02:59:39Z,5190000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,527.0,3.0,3.0,0.0,,,,,,,,,
529,PT09M10.00S,2022-02-13T02:59:34.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,6.652431011826544,53.18627450980392,1610612751,92,84,2022-02-13T02:59:42Z,5200000,-16.0,10.0,1,left,D. Sharpe cutting DUNK (10 PTS) (K. Irving 5 AST),"[1630549, 202681]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,,,,,,1.88,Made,,,,,10.0,K. Irving,202681.0,5.0,,,,,
531,PT09M04.00S,2022-02-13T02:59:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,92,84,2022-02-13T02:59:47Z,5220000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M04.00S,2022-02-13T02:59:48.2Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,92,84,2022-02-13T03:02:22Z,5230000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M04.00S,2022-02-13T02:59:48.2Z,4,REGULAR,substitution,out,[],203473,,,1610612748,92,84,2022-02-13T03:02:22Z,5240000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M04.00S,2022-02-13T02:59:48.2Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,92,84,2022-02-13T03:02:22Z,5250000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M04.00S,2022-02-13T02:59:48.2Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,92,84,2022-02-13T03:02:22Z,5260000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M43.00S,2022-02-13T03:02:56.4Z,4,REGULAR,2pt,Jump Shot,[],1629216,84.57621550591328,20.098039215686274,1610612748,92,84,2022-02-13T03:03:01Z,5270000,-150.0,92.0,1,right,MISS G. Vincent 17' pullup Shot,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,,,17.58,Missed,,,,,,,,,,,,,
537,PT08M41.00S,2022-02-13T03:02:58.4Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,92,84,2022-02-13T03:03:01Z,5280000,,,0,,K. Irving REBOUND (Off:0 Def:5),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,536.0,5.0,5.0,0.0,,,,,,,,,
538,PT08M30.00S,2022-02-13T03:03:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,19.136005256241788,50.73529411764706,1610612751,92,84,2022-02-13T03:03:16Z,5290000,-4.0,127.0,1,left,MISS K. Irving 12' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,,,,,,12.75,Missed,,,,,,,,,,,,,
539,PT08M28.00S,2022-02-13T03:03:11.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,92,84,2022-02-13T03:03:16Z,5300000,,,0,,B. Adebayo REBOUND (Off:2 Def:11),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,538.0,13.0,11.0,2.0,,,,,,,,,
