actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
181,PT11M03.00S,2021-12-07T01:11:38.1Z,2,REGULAR,turnover,lost ball,[],1629622,,,1610612748,25,34,2021-12-07T01:11:43Z,1770000,,,0,,M. Strus lost ball TURNOVER (1 TO),"[1629622, 1629723]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,,,,,,,
182,PT11M03.00S,2021-12-07T01:11:38.1Z,2,REGULAR,steal,,[],1629723,,,1610612763,25,34,2021-12-07T01:18:45Z,1780000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M58.00S,2021-12-07T01:11:42.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,6.521024967148489,46.07843137254902,1610612763,25,36,2021-12-07T01:11:52Z,1790000,20.0,9.0,1,left,T. Jones running Layup (6 PTS) (J. Jackson Jr. 1 AST),"[1626145, 1628991]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,2.15,Made,,,,,,,,,,,,,6.0,J. Jackson Jr.,1628991.0,1.0,,,
185,PT10M36.00S,2021-12-07T01:12:07.4Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,25,36,2021-12-07T01:12:12Z,1810000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,,,,,,,2.0,,,101283.0,,,,,,,,,,,
186,PT10M26.00S,2021-12-07T01:12:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,9.674770039421814,55.63725490196079,1610612763,25,36,2021-12-07T01:12:46Z,1820000,-28.0,38.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629216]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,4.76,Missed,,,,,,,,,,,,,,,,,Vincent,1629216.0,
187,PT10M26.00S,2021-12-07T01:12:33.1Z,2,REGULAR,block,,[],1629216,,,1610612763,25,36,2021-12-07T01:21:28Z,1830000,,,0,,G. Vincent BLOCK (1 BLK),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M26.00S,2021-12-07T01:12:33.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,36,2021-12-07T01:12:46Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,
189,PT10M26.00S,2021-12-07T01:12:37.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,25,36,2021-12-07T01:12:37Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M17.00S,2021-12-07T01:12:57.6Z,2,REGULAR,foul,offensive,[],1626145,,,1610612763,25,36,2021-12-07T01:21:01Z,1860000,,,0,,T. Jones offensive FOUL (1 PF),"[1626145, 1628997]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,1662.0,1.0,0.0,Martin,1628997.0,,,,,,,
192,PT10M17.00S,2021-12-07T01:12:57.6Z,2,REGULAR,turnover,offensive foul,[],1626145,,,1610612763,25,36,2021-12-07T01:12:57Z,1880000,,,0,,T. Jones offensive foul TURNOVER (1 TO),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,1.0,,,1662.0,,,,,,,,,,,
193,PT10M04.00S,2021-12-07T01:13:24.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,91.27792378449409,30.637254901960787,1610612748,25,36,2021-12-07T01:21:54Z,1890000,-97.0,29.0,1,right,MISS T. Herro 10' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,10.12,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M01.00S,2021-12-07T01:13:27.1Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,25,36,2021-12-07T01:13:31Z,1900000,,,0,,X. Tillman REBOUND (Off:2 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,193.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
195,PT09M52.00S,2021-12-07T01:13:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,9.149145860709593,51.71568627450981,1610612763,25,38,2021-12-07T01:13:43Z,1910000,-9.0,34.0,1,left,X. Tillman driving Layup (4 PTS),[1630214],1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,3.46,Made,,,,,,,,,,,,,4.0,,,,,,
196,PT09M38.00S,2021-12-07T01:13:53.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,25,38,2021-12-07T01:13:53Z,1920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M38.00S,2021-12-07T01:13:54.3Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,25,38,2021-12-07T01:14:07Z,1930000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M38.00S,2021-12-07T01:13:54.3Z,2,REGULAR,substitution,out,[],1630214,,,1610612748,25,38,2021-12-07T01:14:07Z,1940000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M38.00S,2021-12-07T01:13:54.3Z,2,REGULAR,substitution,in,[],202710,,,1610612748,25,38,2021-12-07T01:14:07Z,1950000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M38.00S,2021-12-07T01:13:54.3Z,2,REGULAR,substitution,in,[],203500,,,1610612748,25,38,2021-12-07T01:14:07Z,1960000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M35.00S,2021-12-07T01:14:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,93.24901445466492,44.11764705882353,1610612748,25,38,2021-12-07T01:14:21Z,1970000,-29.0,11.0,1,right,MISS M. Strus cutting Layup,[1629622],1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M32.00S,2021-12-07T01:14:19.4Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,25,38,2021-12-07T01:14:21Z,1980000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
203,PT09M21.00S,2021-12-07T01:14:30.0Z,2,REGULAR,2pt,Jump Shot,[],1626145,12.302890932982917,70.34313725490196,1610612763,25,38,2021-12-07T01:14:49Z,1990000,-102.0,63.0,1,left,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,11.97,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M21.00S,2021-12-07T01:14:30.0Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,25,38,2021-12-07T01:14:49Z,2000000,,,0,,D. Dedmon REBOUND (Off:1 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,203.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
205,PT09M06.00S,2021-12-07T01:14:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.32917214191852,54.166666666666664,1610612748,27,38,2021-12-07T01:14:53Z,2010000,21.0,20.0,1,right,J. Butler driving Layup (4 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.86,Made,,,,,,,,,,,,,4.0,,,,,,
206,PT08M52.00S,2021-12-07T01:14:59.3Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,27,38,2021-12-07T01:23:39Z,2020000,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 202710]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,,,,,,
207,PT08M52.00S,2021-12-07T01:14:59.3Z,2,REGULAR,steal,,[],202710,,,1610612748,27,38,2021-12-07T01:15:01Z,2030000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M50.00S,2021-12-07T01:15:02.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,93.64323258869908,50.245098039215684,1610612748,29,38,2021-12-07T01:15:10Z,2040000,1.0,7.0,1,right,T. Herro running DUNK (11 PTS) (J. Butler 3 AST),"[1629639, 202710]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,0.74,Made,,,,,,,,,,,,,11.0,J. Butler,202710.0,3.0,,,
210,PT08M50.00S,2021-12-07T01:15:08.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,29,38,2021-12-07T01:15:08Z,2060000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M50.00S,2021-12-07T01:17:19.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612763,29,38,2021-12-07T01:17:47Z,2070000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M50.00S,2021-12-07T01:17:19.6Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,29,38,2021-12-07T01:17:47Z,2080000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M50.00S,2021-12-07T01:17:19.6Z,2,REGULAR,substitution,in,[],1629130,,,1610612763,29,38,2021-12-07T01:17:47Z,2090000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M50.00S,2021-12-07T01:17:19.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,29,38,2021-12-07T01:17:47Z,2100000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M24.00S,2021-12-07T01:18:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,5.863994743758213,46.32352941176471,1610612763,29,40,2021-12-07T01:18:32Z,2110000,18.0,3.0,1,left,S. Adams driving Layup (2 PTS) (T. Jones 4 AST),"[203500, 1626145]",1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,1.86,Made,,,,,,,,,,,,,2.0,T. Jones,1626145.0,4.0,,,
217,PT08M09.00S,2021-12-07T01:18:44.7Z,2,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612748,29,40,2021-12-07T01:18:59Z,2130000,,,0,,J. Konchar shooting personal FOUL (2 PF) (Butler 2 FT),"[1629723, 202710]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,,,,101283.0,2.0,0.0,Butler,202710.0,,,,,,,
219,PT08M09.00S,2021-12-07T01:19:15.4Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,30,40,2021-12-07T01:19:15Z,2150000,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
220,PT08M09.00S,2021-12-07T01:19:30.0Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,31,40,2021-12-07T01:19:30Z,2160000,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,,,,,6.0,,,,,,
221,PT07M55.00S,2021-12-07T01:19:46.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,6.521024967148489,51.71568627450981,1610612763,31,42,2021-12-07T01:19:51Z,2170000,-9.0,9.0,1,left,S. Adams DUNK (4 PTS) (D. Brooks 2 AST),"[203500, 1628415]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.23,Made,,,,,,,,,,,,,4.0,D. Brooks,1628415.0,2.0,,,
223,PT07M37.00S,2021-12-07T01:20:02.2Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,31,42,2021-12-07T01:20:09Z,2190000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (3 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,,,,,,,3.0,,,1662.0,,,,,,,,,,,
224,PT07M16.00S,2021-12-07T01:20:26.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,6.521024967148489,54.65686274509803,1610612763,31,42,2021-12-07T01:20:31Z,2200000,-23.0,9.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
225,PT07M14.00S,2021-12-07T01:20:28.6Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,31,42,2021-12-07T01:20:31Z,2210000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
226,PT07M09.00S,2021-12-07T01:20:34.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629639,88.78120893561103,45.34313725490196,1610612748,33,42,2021-12-07T01:20:43Z,2220000,-23.0,53.0,1,right,T. Herro driving floating Jump Shot (13 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,5.79,Made,,,,,,,,,,,,,13.0,,,,,,
227,PT07M06.00S,2021-12-07T01:20:47.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,33,42,2021-12-07T01:21:03Z,2230000,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,
228,PT06M53.00S,2021-12-07T01:21:04.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,33,42,2021-12-07T01:21:04Z,2240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612763,33,42,2021-12-07T01:21:20Z,2250000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,out,[],203473,,,1610612763,33,42,2021-12-07T01:21:20Z,2260000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,33,42,2021-12-07T01:21:20Z,2270000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,33,42,2021-12-07T01:21:20Z,2280000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,in,[],200768,,,1610612763,33,42,2021-12-07T01:21:20Z,2290000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,in,[],200782,,,1610612763,33,42,2021-12-07T01:21:20Z,2300000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,33,42,2021-12-07T01:21:20Z,2310000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M53.00S,2021-12-07T01:21:04.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,33,42,2021-12-07T01:21:20Z,2320000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M52.00S,2021-12-07T01:21:31.4Z,2,REGULAR,foul,personal,['2freethrow'],200782,,,1610612763,33,42,2021-12-07T01:24:59Z,2330000,,,0,,P. Tucker flagrant-type-1 personal FOUL (2 PF) (Adams 2 FT),"[200782, 203500]",1610612748.0,MIA,flagrant-type-1,,,Tucker,P. Tucker,,,,,,,,,,,,,,1662.0,2.0,0.0,Adams,203500.0,,,,,,,
239,PT06M52.00S,2021-12-07T01:22:01.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,33,42,2021-12-07T01:24:00Z,2350000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,Common Foul to Flagrant 1
240,PT06M52.00S,2021-12-07T01:24:34.4Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,33,43,2021-12-07T01:25:05Z,2360000,,,0,,S. Adams flagrant Free Throw 1 of 2 (5 PTS),[203500],1610612763.0,MEM,flagrant,,,Adams,S. Adams,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
241,PT06M52.00S,2021-12-07T01:24:34.4Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,33,44,2021-12-07T01:25:05Z,2370000,,,0,,S. Adams flagrant Free Throw 2 of 2 (6 PTS),[203500],1610612763.0,MEM,flagrant,,,Adams,S. Adams,,,,,,Made,,,,,,,,,,,,,6.0,,,,,,
242,PT06M47.00S,2021-12-07T01:25:09.0Z,2,REGULAR,turnover,traveling,[],1630217,,,1610612763,33,44,2021-12-07T01:25:19Z,2380000,,,0,,D. Bane traveling TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,1.0,,,1662.0,,,,,,,,,,,
243,PT06M32.00S,2021-12-07T01:25:37.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,80.89684625492772,73.2843137254902,1610612748,33,44,2021-12-07T01:25:44Z,2390000,116.0,127.0,1,right,MISS T. Herro 17' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,17.23,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M28.00S,2021-12-07T01:25:41.5Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,33,44,2021-12-07T01:25:44Z,2400000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,243.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
245,PT06M20.00S,2021-12-07T01:25:50.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,6.783837056504599,50.49019607843137,1610612763,33,46,2021-12-07T01:25:54Z,2410000,-2.0,11.0,1,left,S. Adams cutting DUNK (8 PTS) (D. Brooks 3 AST),"[203500, 1628415]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,1.16,Made,,,,,,,,,,,,,8.0,D. Brooks,1628415.0,3.0,,,
247,PT06M05.00S,2021-12-07T01:26:04.6Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,33,46,2021-12-07T01:26:09Z,2430000,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1629001]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,4.0,Melton,1629001.0,,,,,,,,,,,,
248,PT06M05.00S,2021-12-07T01:26:04.6Z,2,REGULAR,steal,,[],1629001,,,1610612763,33,46,2021-12-07T01:26:07Z,2440000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M02.00S,2021-12-07T01:26:09.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,7.703679369250986,47.05882352941176,1610612763,33,46,2021-12-07T01:28:09Z,2450000,15.0,20.0,1,left,MISS D. Bane running alley-oop Layup,[1630217],1610612763.0,MEM,running alley-oop,,,Bane,D. Bane,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M58.00S,2021-12-07T01:26:13.0Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,33,46,2021-12-07T01:28:09Z,2460000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
251,PT05M53.00S,2021-12-07T01:26:19.5Z,2,REGULAR,turnover,traveling,[],202710,,,1610612748,33,46,2021-12-07T01:26:24Z,2470000,,,0,,J. Butler traveling TURNOVER (1 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,1.0,,,101283.0,,,,,,,,,,,
252,PT05M35.00S,2021-12-07T01:26:48.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203500,10.200394218134035,44.85294117647059,1610612763,33,48,2021-12-07T01:26:55Z,2480000,26.0,43.0,1,left,S. Adams turnaround Hook (10 PTS) (D. Bane 1 AST),"[203500, 1630217]",1610612763.0,MEM,turnaround,,,Adams,S. Adams,,,,,5.04,Made,,,,,,,,,,,,,10.0,D. Bane,1630217.0,1.0,,,
254,PT05M34.00S,2021-12-07T01:26:56.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,33,48,2021-12-07T01:26:56Z,2500000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M34.00S,2021-12-07T01:29:04.4Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,33,48,2021-12-07T01:29:23Z,2510000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M34.00S,2021-12-07T01:29:04.4Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,33,48,2021-12-07T01:29:23Z,2520000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M18.00S,2021-12-07T01:30:00.6Z,2,REGULAR,2pt,Jump Shot,[],200768,93.38042049934296,28.186274509803923,1610612748,35,48,2021-12-07T01:30:56Z,2530000,-109.0,10.0,1,right,K. Lowry 10' fadeaway Jump Shot (12 PTS) (P. Tucker 2 AST),"[200768, 200782]",1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,10.95,Made,,,,,,,,,,,,,12.0,P. Tucker,200782.0,2.0,,,
259,PT05M09.00S,2021-12-07T01:30:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612763,35,48,2021-12-07T01:30:29Z,2550000,,,0,,C. Martin shooting personal FOUL (1 PF) (Bane 2 FT),"[1628997, 1630217]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,101283.0,1.0,0.0,Bane,1630217.0,,,,,,,
261,PT05M09.00S,2021-12-07T01:30:47.0Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,35,49,2021-12-07T01:30:47Z,2570000,,,0,,D. Bane Free Throw 1 of 2 (12 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,,,,,,,,,,,,,12.0,,,,,,
262,PT05M09.00S,2021-12-07T01:31:02.4Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,35,50,2021-12-07T01:31:02Z,2580000,,,0,,D. Bane Free Throw 2 of 2 (13 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,,,,,,,,,,,,,13.0,,,,,,
264,PT04M48.00S,2021-12-07T01:31:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,87.33574244415243,46.81372549019608,1610612748,35,50,2021-12-07T01:38:07Z,2600000,-16.0,67.0,1,right,MISS C. Martin 6' Layup - blocked,"[1628997, 1629723]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,6.84,Missed,,,,,,,,,,,,,,,,,Konchar,1629723.0,
265,PT04M48.00S,2021-12-07T01:31:29.7Z,2,REGULAR,block,,[],1629723,,,1610612748,35,50,2021-12-07T01:31:32Z,2610000,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M47.00S,2021-12-07T01:31:30.7Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,35,50,2021-12-07T01:38:07Z,2620000,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,264.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
268,PT04M46.00S,2021-12-07T01:31:47.2Z,2,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612763,35,50,2021-12-07T01:37:20Z,2640000,,,0,,D. Melton lost ball out-of-bounds TURNOVER (2 TO),[1629001],1610612763.0,MEM,lost ball,,,Melton,D. Melton,,,,,,,,,,,2.0,,,,,,,,,,,,,,
269,PT04M45.00S,2021-12-07T01:31:56.6Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612748,35,50,2021-12-07T01:37:32Z,2642500,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 203500]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,1.0,Adams,203500.0,,,,,,,,,,,,
270,PT04M45.00S,2021-12-07T01:31:56.6Z,2,REGULAR,steal,,[],203500,,,1610612763,35,50,2021-12-07T01:31:58Z,2643750,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M43.00S,2021-12-07T01:32:01.6Z,2,REGULAR,turnover,bad pass,[],203500,,,1610612763,35,50,2021-12-07T01:39:20Z,2644375,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 202710]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,,,,,,
