actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
261,PT04M52.00S,2021-11-18T01:25:53.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,33,43,2021-11-18T01:25:56Z,2560000,,,0,,J. Butler REBOUND (Off:0 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,260.0,5.0,5.0,0.0,,,,,
262,PT04M38.00S,2021-11-18T01:26:07.6Z,2,REGULAR,3pt,Jump Shot,[],1629644,93.11760840998686,3.6764705882352944,1610612748,33,43,2021-11-18T01:26:11Z,2570000,-232.0,12.0,1,right,MISS K. Okpala 3PT,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,23.19,Missed,,,,,,,,,,,,,
263,PT04M36.00S,2021-11-18T01:26:09.6Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,33,43,2021-11-18T01:26:11Z,2580000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,262.0,3.0,3.0,0.0,,,,,
264,PT04M32.00S,2021-11-18T01:26:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612740,33,43,2021-11-18T01:26:37Z,2590000,,,0,,G. Vincent personal FOUL (3 PF) (Hart 2 FT),"[1629216, 1628404]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,1627964.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
266,PT04M32.00S,2021-11-18T01:26:45.3Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,33,44,2021-11-18T01:26:45Z,2610000,,,0,,J. Hart Free Throw 1 of 2 (9 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
267,PT04M32.00S,2021-11-18T01:26:46.2Z,2,REGULAR,substitution,out,[],1629216,,,1610612740,33,44,2021-11-18T01:26:56Z,2620000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M32.00S,2021-11-18T01:26:46.2Z,2,REGULAR,substitution,out,[],1629644,,,1610612740,33,44,2021-11-18T01:26:56Z,2630000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M32.00S,2021-11-18T01:26:46.2Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,33,44,2021-11-18T01:26:56Z,2640000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M32.00S,2021-11-18T01:26:46.2Z,2,REGULAR,substitution,in,[],1629639,,,1610612740,33,44,2021-11-18T01:26:56Z,2650000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M32.00S,2021-11-18T01:26:46.2Z,2,REGULAR,substitution,in,[],203473,,,1610612740,33,44,2021-11-18T01:26:56Z,2660000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M32.00S,2021-11-18T01:26:46.2Z,2,REGULAR,substitution,in,[],202685,,,1610612740,33,44,2021-11-18T01:26:56Z,2670000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M32.00S,2021-11-18T01:27:09.4Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,33,45,2021-11-18T01:27:09Z,2680000,,,0,,J. Hart Free Throw 2 of 2 (10 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
274,PT04M18.00S,2021-11-18T01:27:24.4Z,2,REGULAR,2pt,Jump Shot,[],202710,96.00854139290408,69.85294117647058,1610612748,35,45,2021-11-18T01:27:29Z,2690000,99.0,-15.0,1,right,J. Butler 10' pullup Jump Shot (14 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,,,,,,,10.04,Made,14.0,,,,,,,,,,,,
275,PT04M12.00S,2021-11-18T01:27:31.2Z,2,REGULAR,3pt,Jump Shot,[],1627742,27.020367936925098,16.666666666666664,1610612740,35,45,2021-11-18T01:27:35Z,2700000,167.0,201.0,1,left,MISS B. Ingram 26' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,,26.15,Missed,,,,,,,,,,,,,
276,PT04M08.00S,2021-11-18T01:27:34.2Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,35,45,2021-11-18T01:27:34Z,2710000,,,0,,D. Dedmon REBOUND (Off:2 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,275.0,4.0,2.0,2.0,,,,,
277,PT03M55.00S,2021-11-18T01:27:47.6Z,2,REGULAR,2pt,Jump Shot,[],202710,93.9060446780552,72.05882352941177,1610612748,35,45,2021-11-18T01:27:52Z,2720000,110.0,5.0,1,right,MISS J. Butler 11' turnaround bank Shot,[202710],1610612748.0,MIA,turnaround bank,,,Butler,J. Butler,,,,,,,,,,,11.04,Missed,,,,,,,,,,,,,
278,PT03M51.00S,2021-11-18T01:27:51.5Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,35,45,2021-11-18T01:27:51Z,2730000,,,0,,D. Dedmon REBOUND (Off:3 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,277.0,5.0,2.0,3.0,,,,,
279,PT03M49.00S,2021-11-18T01:27:53.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,91.5407358738502,12.5,1610612748,37,45,2021-11-18T01:28:21Z,2740000,-188.0,27.0,1,right,T. Herro 18' pullup Jump Shot (2 PTS) (D. Dedmon 1 AST),"[1629639, 203473]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,,,18.94,Made,2.0,D. Dedmon,203473.0,1.0,,,,,,,,,
281,PT03M39.00S,2021-11-18T01:28:04.1Z,2,REGULAR,turnover,bad pass,[],1628984,,,1610612740,37,45,2021-11-18T01:28:09Z,2760000,,,0,,D. Graham bad pass TURNOVER (1 TO),"[1628984, 1628997]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,1.0,,,,,,,,,,,,,Martin,1628997.0,
282,PT03M39.00S,2021-11-18T01:28:04.1Z,2,REGULAR,steal,,[],1628997,,,1610612748,37,45,2021-11-18T01:28:07Z,2770000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M37.00S,2021-11-18T01:28:17.3Z,2,REGULAR,foul,personal,[],1628984,,,1610612748,37,45,2021-11-18T01:28:27Z,2780000,,,0,,D. Graham personal FOUL (1 PF),"[1628984, 1628997]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,101283.0,1.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,,
285,PT03M29.00S,2021-11-18T01:28:34.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203473,71.69842312746385,74.75490196078431,1610612748,37,45,2021-11-18T01:28:40Z,2800000,124.0,214.0,1,right,MISS D. Dedmon 24' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,24.68,Missed,,,,,,,,,,,,,
286,PT03M25.00S,2021-11-18T01:28:38.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,37,45,2021-11-18T01:28:38Z,2810000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,285.0,5.0,4.0,1.0,,,,,
287,PT03M11.00S,2021-11-18T01:28:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,16.90210249671485,49.50980392156863,1610612740,37,45,2021-11-18T01:28:57Z,2820000,2.0,106.0,1,left,MISS J. Valanciunas 10' turnaround fadeaway Shot,[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,,,,,,,10.64,Missed,,,,,,,,,,,,,
288,PT03M07.00S,2021-11-18T01:28:55.6Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,37,45,2021-11-18T01:28:55Z,2830000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,287.0,3.0,2.0,1.0,,,,,
289,PT02M56.00S,2021-11-18T01:29:06.7Z,2,REGULAR,3pt,Jump Shot,[],1628997,94.03745072273325,3.1862745098039214,1610612748,37,45,2021-11-18T01:29:10Z,2840000,-234.0,4.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,23.41,Missed,,,,,,,,,,,,,
290,PT02M54.00S,2021-11-18T01:29:08.7Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,37,45,2021-11-18T01:29:10Z,2850000,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,289.0,1.0,1.0,0.0,,,,,
291,PT02M51.00S,2021-11-18T01:29:16.6Z,2,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,37,45,2021-11-18T01:29:22Z,2860000,,,0,,D. Graham lost ball out-of-bounds TURNOVER (2 TO),[1628984],1610612740.0,NOP,lost ball,,,Graham,D. Graham,,,,,1627964.0,,,,,2.0,,,,,,,,,,,,,,,
292,PT02M51.00S,2021-11-18T01:29:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,37,45,2021-11-18T01:29:23Z,2870000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M37.00S,2021-11-18T01:32:34.2Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612748,37,45,2021-11-18T01:32:57Z,2880000,,,0,,H. Jones shooting personal FOUL (3 PF) (Butler 2 FT),"[1630529, 202710]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,101283.0,3.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,,
295,PT02M37.00S,2021-11-18T01:32:59.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,37,45,2021-11-18T01:32:59Z,2900000,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Missed,,,,,,,,,,,,,
296,PT02M37.00S,2021-11-18T01:32:59.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,37,45,2021-11-18T01:32:59Z,2910000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,
297,PT02M37.00S,2021-11-18T01:33:01.3Z,2,REGULAR,substitution,out,[],1630529,,,1610612748,37,45,2021-11-18T01:33:04Z,2920000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M37.00S,2021-11-18T01:33:01.3Z,2,REGULAR,substitution,in,[],202066,,,1610612748,37,45,2021-11-18T01:33:04Z,2930000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M37.00S,2021-11-18T01:33:16.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,38,45,2021-11-18T01:33:16Z,2940000,,,0,,J. Butler Free Throw 2 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
300,PT02M18.00S,2021-11-18T01:33:36.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,14.4053876478318,47.05882352941176,1610612740,38,47,2021-11-18T01:33:42Z,2950000,15.0,83.0,1,left,J. Valanciunas 8' turnaround Hook (8 PTS) (G. Temple 1 AST),"[202685, 202066]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,,,,,8.42,Made,8.0,G. Temple,202066.0,1.0,,,,,,,,,
302,PT01M58.00S,2021-11-18T01:34:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,89.96386333771353,49.01960784313725,1610612748,40,47,2021-11-18T01:34:10Z,2970000,-5.0,42.0,1,right,C. Martin driving Layup (2 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,,,,,4.21,Made,2.0,,,,,,,,,,,,
303,PT01M58.00S,2021-11-18T01:34:16.9Z,2,REGULAR,foul,personal,['1freethrow'],202685,,,1610612748,40,47,2021-11-18T01:34:38Z,2980000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Martin 1 FT),"[202685, 1628997]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,101283.0,2.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,,
305,PT01M58.00S,2021-11-18T01:34:29.8Z,2,REGULAR,freethrow,1 of 1,[],1628997,,,1610612748,41,47,2021-11-18T01:34:29Z,3000000,,,0,,C. Martin Free Throw 1 of 1 (3 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
306,PT01M43.00S,2021-11-18T01:34:45.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,18.74178712220762,27.450980392156865,1610612740,41,49,2021-11-18T01:34:51Z,3010000,113.0,124.0,1,left,B. Ingram 16' pullup Jump Shot (4 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,,16.73,Made,4.0,,,,,,,,,,,,
307,PT01M30.00S,2021-11-18T01:34:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.64323258869908,54.65686274509803,1610612748,41,49,2021-11-18T01:35:08Z,3020000,23.0,7.0,1,right,MISS J. Butler Layup,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,2.44,Missed,,,,,,,,,,,,,
308,PT01M27.00S,2021-11-18T01:35:01.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,41,49,2021-11-18T01:35:08Z,3030000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,307.0,6.0,5.0,1.0,,,,,
309,PT01M26.00S,2021-11-18T01:35:12.8Z,2,REGULAR,turnover,out-of-bounds,[],202066,,,1610612740,41,49,2021-11-18T01:35:31Z,3040000,,,0,,G. Temple step out-of-bounds TURNOVER (2 TO),[202066],1610612740.0,NOP,step,,,Temple,G. Temple,,,,,101283.0,,,,,2.0,,,,,,,,,,,,,,,
310,PT01M11.00S,2021-11-18T01:35:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,92.32917214191852,60.29411764705882,1610612748,43,49,2021-11-18T01:35:35Z,3050000,51.0,20.0,1,right,J. Butler driving Layup (17 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,,,,,,,5.51,Made,17.0,,,,,,,,,,,,
311,PT01M00.00S,2021-11-18T01:35:51.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612740,43,49,2021-11-18T01:36:21Z,3060000,,,0,,D. Dedmon personal FOUL (3 PF) (Valanciunas 2 FT),"[203473, 202685]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,1627964.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
313,PT01M00.00S,2021-11-18T01:36:21.7Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,43,49,2021-11-18T01:36:21Z,3080000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,Missed,,,,,,,,,,,,,
314,PT01M00.00S,2021-11-18T01:36:21.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,43,49,2021-11-18T01:36:21Z,3090000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,
315,PT01M00.00S,2021-11-18T01:36:22.9Z,2,REGULAR,substitution,out,[],203473,,,1610612740,43,49,2021-11-18T01:36:33Z,3100000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M00.00S,2021-11-18T01:36:22.9Z,2,REGULAR,substitution,in,[],2617,,,1610612740,43,49,2021-11-18T01:36:33Z,3110000,,,0,,SUB in: U. Haslem,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M00.00S,2021-11-18T01:36:40.6Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,43,50,2021-11-18T01:36:40Z,3120000,,,0,,J. Valanciunas Free Throw 2 of 2 (9 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
318,PT00M46.20S,2021-11-18T01:36:58.3Z,2,REGULAR,2pt,Jump Shot,[],202710,94.56307490144546,74.75490196078431,1610612748,45,50,2021-11-18T01:37:02Z,3130000,124.0,-1.0,1,right,J. Butler 12' turnaround fadeaway Jump Shot (19 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,,,,,,,12.38,Made,19.0,,,,,,,,,,,,
319,PT00M30.90S,2021-11-18T01:37:18.0Z,2,REGULAR,turnover,bad pass,[],202066,,,1610612740,45,50,2021-11-18T01:37:23Z,3140000,,,0,,G. Temple bad pass TURNOVER (3 TO),"[202066, 1628997]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,3.0,,,,,,,,,,,,,Martin,1628997.0,
320,PT00M30.90S,2021-11-18T01:37:18.0Z,2,REGULAR,steal,,[],1628997,,,1610612748,45,50,2021-11-18T01:37:21Z,3150000,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M27.20S,2021-11-18T01:37:28.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,94.95729303547962,53.92156862745098,1610612748,47,50,2021-11-18T01:37:35Z,3160000,20.0,-5.0,1,right,J. Butler running DUNK (21 PTS) (C. Martin 2 AST),"[202710, 1628997]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,,,,,,,2.03,Made,21.0,C. Martin,1628997.0,2.0,,,,,,,,,
323,PT00M04.90S,2021-11-18T01:37:57.2Z,2,REGULAR,2pt,Jump Shot,[],1627742,22.815374507227332,32.35294117647059,1610612740,47,50,2021-11-18T01:47:01Z,3180000,88.0,162.0,1,left,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,,18.45,Missed,,,,,,,,,,,,,
324,PT00M02.30S,2021-11-18T01:37:59.8Z,2,REGULAR,rebound,offensive,[],202066,,,1610612740,47,50,2021-11-18T01:39:28Z,3190000,,,0,,G. Temple REBOUND (Off:1 Def:0),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,323.0,1.0,0.0,1.0,,,,,
325,PT00M02.00S,2021-11-18T01:38:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202066,7.835085413929041,46.568627450980394,1610612740,47,52,2021-11-18T01:41:43Z,3200000,17.0,21.0,1,left,G. Temple tip Layup (2 PTS),[202066],1610612740.0,NOP,tip,,,Temple,G. Temple,,,,,,,,,,,2.72,Made,2.0,,,,,,,,,,,,
326,PT00M00.10S,2021-11-18T01:38:13.1Z,2,REGULAR,3pt,Jump Shot,[],1628997,49.09658344283837,50.49019607843137,1610612748,47,52,2021-11-18T01:39:44Z,3210000,2.0,426.0,1,right,MISS C. Martin 42' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,,,,,,,42.6,Missed,,,,,,,,,,,,,
327,PT00M00.10S,2021-11-18T01:38:13.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,47,52,2021-11-18T01:39:44Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,326.0,,,,,,,,
328,PT00M00.00S,2021-11-18T01:38:24.0Z,2,REGULAR,period,end,[],0,,,1610612748,47,52,2021-11-18T01:38:24Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-11-18T01:52:38.6Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,47,52,2021-11-18T01:53:28Z,3240000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-11-18T01:52:38.6Z,3,REGULAR,substitution,out,['startperiod'],2617,,,1610612748,47,52,2021-11-18T01:53:28Z,3250000,,,0,,SUB out: U. Haslem,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-11-18T01:52:38.6Z,3,REGULAR,substitution,out,['startperiod'],202066,,,1610612748,47,52,2021-11-18T01:53:28Z,3260000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-11-18T01:52:38.6Z,3,REGULAR,substitution,in,['startperiod'],203473,,,1610612748,47,52,2021-11-18T01:53:28Z,3270000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-11-18T01:52:38.6Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612748,47,52,2021-11-18T01:53:28Z,3280000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-11-18T01:52:38.6Z,3,REGULAR,substitution,in,['startperiod'],1629638,,,1610612748,47,52,2021-11-18T01:53:28Z,3290000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-11-18T01:53:26.5Z,3,REGULAR,period,start,[],0,,,1610612740,47,52,2021-11-18T01:53:29Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M34.00S,2021-11-18T01:53:51.5Z,3,REGULAR,3pt,Jump Shot,[],1628404,77.21747700394218,10.294117647058822,1610612740,47,52,2021-11-18T01:53:57Z,3310000,-199.0,162.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,25.6,Missed,,,,,,,,,,,,,
337,PT11M30.00S,2021-11-18T01:53:55.8Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,47,52,2021-11-18T01:53:55Z,3320000,,,0,,D. Dedmon REBOUND (Off:3 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,336.0,6.0,3.0,3.0,,,,,
338,PT11M19.00S,2021-11-18T01:54:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,12.040078843626807,43.13725490196079,1610612748,49,52,2021-11-18T01:54:11Z,3330000,34.0,61.0,1,left,J. Butler 6' driving floating Jump Shot (23 PTS),[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,,,,,,,6.97,Made,23.0,,,,,,,,,,,,
339,PT11M07.00S,2021-11-18T01:54:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,94.56307490144546,51.470588235294116,1610612740,49,54,2021-11-18T01:54:24Z,3340000,7.0,-1.0,1,right,J. Valanciunas cutting DUNK (11 PTS) (B. Ingram 2 AST),"[202685, 1627742]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,0.75,Made,11.0,B. Ingram,1627742.0,2.0,,,,,,,,,
341,PT10M48.00S,2021-11-18T01:54:37.3Z,3,REGULAR,3pt,Jump Shot,[],1629639,27.283180026281208,18.38235294117647,1610612748,52,54,2021-11-18T01:54:41Z,3360000,158.0,204.0,1,left,T. Herro 25' 3PT  (5 PTS) (J. Butler 4 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,25.81,Made,5.0,J. Butler,202710.0,4.0,,,,,,,,,
343,PT10M38.00S,2021-11-18T01:54:47.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,95.87713534822602,73.77450980392157,1610612740,52,56,2021-11-18T01:54:51Z,3380000,119.0,-14.0,1,right,B. Ingram 11' pullup Jump Shot (6 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,,11.97,Made,6.0,,,,,,,,,,,,
344,PT10M20.00S,2021-11-18T01:55:05.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200782,15.193823915900131,51.225490196078425,1610612748,54,56,2021-11-18T01:55:10Z,3390000,-6.0,90.0,1,left,P. Tucker 9' Hook (7 PTS) (J. Butler 5 AST),"[200782, 202710]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,9.05,Made,7.0,J. Butler,202710.0,5.0,,,,,,,,,
346,PT10M11.00S,2021-11-18T01:55:14.3Z,3,REGULAR,2pt,Jump Shot,[],1628984,76.16622864651774,50.73529411764706,1610612740,54,58,2021-11-18T01:55:18Z,3410000,4.0,172.0,1,right,D. Graham 17' pullup Jump Shot (8 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,,17.15,Made,8.0,,,,,,,,,,,,
347,PT09M58.00S,2021-11-18T01:55:32.9Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612748,54,58,2021-11-18T01:55:41Z,3420000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Butler 2 FT),"[202685, 202710]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,201245.0,3.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,,
