actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
543,PT02M06.00S,2021-10-22T02:01:26.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202693,13.091327201051248,84.80392156862744,1610612748,101,68,2021-10-22T02:10:06Z,5310000,-174.0,71.0,1,left,MISS M. Morris 18' Jump Shot,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,18.78,Missed,,,,,,,,,,,,,,,,
544,PT02M06.00S,2021-10-22T02:01:26.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,101,68,2021-10-22T02:01:32Z,5320000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,543.0,,,,,,,,,
545,PT02M06.00S,2021-10-22T02:01:30.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,101,68,2021-10-22T02:01:30Z,5330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT01M51.00S,2021-10-22T02:01:47.2Z,3,REGULAR,turnover,bad pass,[],1629670,,,1610612749,101,68,2021-10-22T02:01:51Z,5340000,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 202693]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,1.0,Morris,202693.0,,,,,,,,,,,,,,,,,,
547,PT01M51.00S,2021-10-22T02:01:47.2Z,3,REGULAR,steal,,[],202693,,,1610612748,101,68,2021-10-22T02:01:49Z,5350000,,,0,,M. Morris STEAL (1 STL),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT01M40.00S,2021-10-22T02:01:58.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202693,8.623521681997373,96.56862745098039,1610612748,101,68,2021-10-22T02:02:04Z,5360000,-233.0,29.0,1,left,MISS M. Morris 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,23.46,Missed,,,,,,,,,,,,,,,,
549,PT01M35.00S,2021-10-22T02:02:03.4Z,3,REGULAR,rebound,offensive,[],1629639,,,1610612748,101,68,2021-10-22T02:02:04Z,5370000,,,0,,T. Herro REBOUND (Off:1 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,548.0,5.0,4.0,1.0,,,,,,
550,PT01M30.00S,2021-10-22T02:02:08.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202693,9.411957950065702,97.30392156862744,1610612748,101,68,2021-10-22T02:02:14Z,5380000,-237.0,36.0,1,left,MISS M. Morris 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,23.92,Missed,,,,,,,,,,,,,,,,
551,PT01M25.00S,2021-10-22T02:02:13.5Z,3,REGULAR,rebound,defensive,[],1630686,,,1610612749,101,68,2021-10-22T02:02:14Z,5390000,,,0,,G. Kalaitzakis REBOUND (Off:0 Def:1),[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,550.0,1.0,1.0,0.0,,,,,,
553,PT01M25.00S,2021-10-22T02:02:20.3Z,3,REGULAR,foul,offensive,['inpenalty'],1630686,,,1610612749,101,68,2021-10-22T02:05:44Z,5410000,,,0,,G. Kalaitzakis charge offensive FOUL (1 PF),"[1630686, 1629622]",1610612749.0,MIL,charge,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,2714.0,1.0,0.0,Strus,1629622.0,,,,,,,,,,
560,PT01M25.00S,2021-10-22T02:02:20.3Z,3,REGULAR,turnover,offensive foul,[],1630686,,,1610612749,101,68,2021-10-22T02:02:20Z,5425000,,,0,,G. Kalaitzakis offensive foul TURNOVER (1 TO),[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,1.0,,,,,,2714.0,,,,,,,,,,,,,,
556,PT01M25.00S,2021-10-22T02:02:49.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612748,101,68,2021-10-22T02:06:29Z,5440000,,,0,,,[],1610612748.0,MIA,overturned,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,Corrected to Offensive Foul on G. Kalaitzakis
557,PT01M25.00S,2021-10-22T02:04:37.1Z,3,REGULAR,substitution,out,[],203648,,,1610612748,101,68,2021-10-22T02:04:59Z,5450000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT01M25.00S,2021-10-22T02:04:37.1Z,3,REGULAR,substitution,in,[],1626192,,,1610612748,101,68,2021-10-22T02:04:59Z,5460000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M15.00S,2021-10-22T02:04:52.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202693,7.5722733245729295,48.03921568627451,1610612748,101,68,2021-10-22T02:51:50Z,5479843,10.0,19.0,1,left,MISS M. Morris Layup,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,2.11,Missed,,,,,,,,,,,,,,,,
582,PT01M15.00S,2021-10-22T02:04:52.9Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,101,68,2021-10-22T02:51:38Z,5484921,,,0,,D. Dedmon REBOUND (Off:1 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,580.0,6.0,5.0,1.0,,,,,,
692,PT01M13.00S,2021-10-22T02:05:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203473,6.652431011826544,48.28431372549019,1610612748,101,68,2021-10-22T02:51:50Z,5487460,9.0,10.0,1,left,MISS D. Dedmon tip Layup,[203473],1610612748.0,MIA,tip,,,Dedmon,D. Dedmon,,,,,,,,1.32,Missed,,,,,,,,,,,,,,,,
693,PT01M13.00S,2021-10-22T02:05:00.8Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,101,68,2021-10-22T02:51:50Z,5488730,,,0,,D. Dedmon REBOUND (Off:2 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,692.0,7.0,5.0,2.0,,,,,,
562,PT01M11.00S,2021-10-22T02:05:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203473,7.966491458607096,44.36274509803921,1610612748,103,68,2021-10-22T02:52:28Z,5490000,28.0,22.0,1,left,D. Dedmon putback Layup (11 PTS),[203473],1610612748.0,MIA,putback,,,Dedmon,D. Dedmon,,,,,,,,3.6,Made,11.0,,,,,,,,,,,,,,,
563,PT01M00.00S,2021-10-22T02:05:24.1Z,3,REGULAR,turnover,traveling,[],1630686,,,1610612749,103,68,2021-10-22T02:05:28Z,5500000,,,0,,G. Kalaitzakis traveling TURNOVER (2 TO),[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,2.0,,,,,,203591.0,,,,,,,,,,,,,,
564,PT00M47.20S,2021-10-22T02:05:44.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202693,6.389618922470433,45.09803921568628,1610612748,105,68,2021-10-22T02:05:57Z,5510000,25.0,8.0,1,left,M. Morris Layup (7 PTS),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,2.57,Made,7.0,,,,,,,,,,,,,,,
565,PT00M30.80S,2021-10-22T02:06:02.3Z,3,REGULAR,3pt,Jump Shot,[],1629620,74.32654402102497,15.441176470588236,1610612749,105,68,2021-10-22T02:06:08Z,5520000,-173.0,189.0,1,right,MISS J. Robinson 25' 3PT,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,25.59,Missed,,,,,,,,,,,,,,,,
566,PT00M27.10S,2021-10-22T02:06:06.0Z,3,REGULAR,rebound,offensive,[],1630686,,,1610612749,105,68,2021-10-22T02:06:08Z,5530000,,,0,,G. Kalaitzakis REBOUND (Off:1 Def:1),[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,565.0,2.0,1.0,1.0,,,,,,
567,PT00M27.10S,2021-10-22T02:06:10.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202693,,,1610612749,105,68,2021-10-22T02:06:24Z,5540000,,,0,,M. Morris personal FOUL (2 PF) (Kalaitzakis 2 FT),"[202693, 1630686]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,1627964.0,2.0,0.0,Kalaitzakis,1630686.0,,,,,,,,,,
569,PT00M27.10S,2021-10-22T02:06:35.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630686,,,1610612749,105,68,2021-10-22T02:06:35Z,5560000,,,0,,MISS G. Kalaitzakis Free Throw 1 of 2,[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,Missed,,,,,,,,,,,,,,,,
570,PT00M27.10S,2021-10-22T02:06:35.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,105,68,2021-10-22T02:06:35Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,569.0,,,,,,,,,
571,PT00M27.10S,2021-10-22T02:06:39.6Z,3,REGULAR,substitution,out,[],202710,,,1610612749,105,68,2021-10-22T02:06:43Z,5580000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT00M27.10S,2021-10-22T02:06:39.6Z,3,REGULAR,substitution,in,[],1629216,,,1610612749,105,68,2021-10-22T02:06:43Z,5590000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT00M27.10S,2021-10-22T02:06:57.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630686,,,1610612749,105,69,2021-10-22T02:06:57Z,5600000,,,0,,G. Kalaitzakis Free Throw 2 of 2 (3 PTS),[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
574,PT00M08.70S,2021-10-22T02:07:21.6Z,3,REGULAR,foul,offensive,['inpenalty'],202693,,,1610612748,105,69,2021-10-22T02:07:32Z,5610000,,,0,,M. Morris off-the-ball offensive FOUL (3 PF),"[202693, 1629670]",1610612748.0,MIA,off-the-ball,,,Morris,M. Morris,,,,,,,,,,,203591.0,3.0,0.0,Nwora,1629670.0,,,,,,,,,,
576,PT00M08.70S,2021-10-22T02:07:21.6Z,3,REGULAR,turnover,offensive foul,[],202693,,,1610612748,105,69,2021-10-22T02:07:21Z,5630000,,,0,,M. Morris offensive foul TURNOVER (2 TO),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,2.0,,,,,,203591.0,,,,,,,,,,,,,,
577,PT00M00.70S,2021-10-22T02:07:38.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629670,77.87450722733246,50.49019607843137,1610612749,105,69,2021-10-22T02:08:16Z,5640000,2.0,155.0,1,right,MISS J. Nwora 15' floating Shot,[1629670],1610612749.0,MIL,floating,,,Nwora,J. Nwora,,,,,,,,15.55,Missed,,,,,,,,,,,,,,,,
578,PT00M00.20S,2021-10-22T02:07:38.6Z,3,REGULAR,rebound,defensive,[],202693,,,1610612748,105,69,2021-10-22T02:08:16Z,5650000,,,0,,M. Morris REBOUND (Off:2 Def:2),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,577.0,4.0,2.0,2.0,,,,,,
579,PT00M00.00S,2021-10-22T02:07:44.8Z,3,REGULAR,period,end,[],0,,,1610612748,105,69,2021-10-22T02:07:44Z,5660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT12M00.00S,2021-10-22T02:09:58.5Z,4,REGULAR,substitution,out,['startperiod'],1629670,,,1610612748,105,69,2021-10-22T02:10:15Z,5670000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT12M00.00S,2021-10-22T02:09:58.5Z,4,REGULAR,substitution,out,['startperiod'],1629620,,,1610612748,105,69,2021-10-22T02:10:15Z,5680000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT12M00.00S,2021-10-22T02:09:58.5Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612748,105,69,2021-10-22T02:10:15Z,5690000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT12M00.00S,2021-10-22T02:09:58.5Z,4,REGULAR,substitution,in,['startperiod'],201588,,,1610612748,105,69,2021-10-22T02:10:15Z,5700000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT12M00.00S,2021-10-22T02:10:20.0Z,4,REGULAR,period,start,[],0,,,1610612749,105,69,2021-10-22T02:10:20Z,5710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT11M41.00S,2021-10-22T02:10:38.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626192,84.05059132720105,57.59803921568627,1610612749,105,71,2021-10-22T02:10:44Z,5720000,38.0,97.0,1,right,P. Connaughton 10' Jump Shot (6 PTS) (G. Allen 1 AST),"[1626192, 1628960]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,10.46,Made,6.0,,,,,,,,,,G. Allen,1628960.0,1.0,,,
590,PT11M24.00S,2021-10-22T02:10:54.2Z,4,REGULAR,3pt,Jump Shot,[],1629622,30.17411300919842,25.98039215686275,1610612748,105,71,2021-10-22T02:11:00Z,5740000,120.0,231.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,26.04,Missed,,,,,,,,,,,,,,,,
591,PT11M22.00S,2021-10-22T02:10:56.2Z,4,REGULAR,rebound,defensive,[],1630686,,,1610612749,105,71,2021-10-22T02:11:00Z,5750000,,,0,,G. Kalaitzakis REBOUND (Off:1 Def:2),[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,590.0,3.0,2.0,1.0,,,,,,
592,PT11M08.00S,2021-10-22T02:11:11.6Z,4,REGULAR,3pt,Jump Shot,[],1630686,66.83639947437582,54.65686274509803,1610612749,105,71,2021-10-22T02:11:16Z,5760000,23.0,259.0,1,right,MISS G. Kalaitzakis 26' 3PT,[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,26.02,Missed,,,,,,,,,,,,,,,,
593,PT11M04.00S,2021-10-22T02:11:15.6Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,105,71,2021-10-22T02:11:16Z,5770000,,,0,,D. Dedmon REBOUND (Off:2 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,592.0,8.0,6.0,2.0,,,,,,
594,PT10M51.00S,2021-10-22T02:11:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,6.521024967148489,53.67647058823529,1610612748,107,71,2021-10-22T02:11:44Z,5780000,-18.0,9.0,1,left,D. Dedmon driving reverse Layup (13 PTS),[203473],1610612748.0,MIA,driving reverse,,,Dedmon,D. Dedmon,,,,,,,,2.04,Made,13.0,,,,,,,,,,,,,,,
595,PT10M34.00S,2021-10-22T02:11:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630686,93.64323258869908,41.66666666666667,1610612749,107,73,2021-10-22T02:11:52Z,5790000,-42.0,7.0,1,right,G. Kalaitzakis driving finger roll Layup (5 PTS),[1630686],1610612749.0,MIL,driving finger roll,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,4.23,Made,5.0,,,,,,,,,,,,,,,
596,PT10M23.00S,2021-10-22T02:11:56.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,12.565703022339028,43.627450980392155,1610612748,109,73,2021-10-22T02:12:04Z,5800000,32.0,66.0,1,left,T. Herro 7' driving floating Jump Shot (22 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,7.29,Made,22.0,,,,,,,,,,,,,,,
597,PT10M11.00S,2021-10-22T02:12:07.4Z,4,REGULAR,3pt,Jump Shot,[],1628960,71.17279894875165,77.94117647058823,1610612749,109,76,2021-10-22T02:12:11Z,5810000,140.0,218.0,1,right,G. Allen 25' 3PT  (9 PTS) (P. Connaughton 4 AST),"[1628960, 1626192]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,25.93,Made,9.0,,,,,,,,,,P. Connaughton,1626192.0,4.0,,,
599,PT09M58.00S,2021-10-22T02:12:21.2Z,4,REGULAR,2pt,Jump Shot,[],202693,10.463206307490145,31.127450980392158,1610612748,109,76,2021-10-22T02:12:29Z,5830000,94.0,46.0,1,left,MISS M. Morris 10' driving floating bank Shot,[202693],1610612748.0,MIA,driving floating bank,,,Morris,M. Morris,,,,,,,,10.5,Missed,,,,,,,,,,,,,,,,
600,PT09M55.00S,2021-10-22T02:12:24.2Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,109,76,2021-10-22T02:12:29Z,5840000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,599.0,4.0,4.0,0.0,,,,,,
601,PT09M47.00S,2021-10-22T02:12:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,92.19776609724047,53.431372549019606,1610612749,109,76,2021-10-22T02:12:36Z,5850000,17.0,21.0,1,right,MISS S. Mamukelashvili cutting Layup,[1630572],1610612749.0,MIL,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,2.7,Missed,,,,,,,,,,,,,,,,
602,PT09M45.00S,2021-10-22T02:12:33.6Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,109,76,2021-10-22T02:12:36Z,5860000,,,0,,D. Dedmon REBOUND (Off:2 Def:7),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,601.0,9.0,7.0,2.0,,,,,,
603,PT09M43.00S,2021-10-22T02:12:36.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,32.40801576872536,47.30392156862745,1610612748,112,76,2021-10-22T02:12:42Z,5870000,13.0,252.0,1,left,T. Herro 25' 3PT  (25 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,25.25,Made,25.0,,,,,,,,,,,,,,,
605,PT09M30.00S,2021-10-22T02:12:48.6Z,4,REGULAR,3pt,Jump Shot,[],1630572,69.07030223390277,21.568627450980394,1610612749,112,79,2021-10-22T02:12:55Z,5890000,-142.0,238.0,1,right,S. Mamukelashvili 27' 3PT  (10 PTS) (G. Hill 2 AST),"[1630572, 201588]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,27.74,Made,10.0,,,,,,,,,,G. Hill,201588.0,2.0,,,
607,PT09M09.00S,2021-10-22T02:13:11.0Z,4,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,112,79,2021-10-22T02:13:15Z,5910000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,2.0,,,,,,2714.0,,,,,,,,,,,,,,
608,PT09M09.00S,2021-10-22T02:13:13.8Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,112,79,2021-10-22T02:13:23Z,5920000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT09M09.00S,2021-10-22T02:13:13.8Z,4,REGULAR,substitution,out,[],1630572,,,1610612749,112,79,2021-10-22T02:13:23Z,5930000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT09M09.00S,2021-10-22T02:13:13.8Z,4,REGULAR,substitution,in,[],203648,,,1610612749,112,79,2021-10-22T02:13:23Z,5940000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT09M09.00S,2021-10-22T02:13:13.8Z,4,REGULAR,substitution,in,[],1629620,,,1610612749,112,79,2021-10-22T02:13:23Z,5950000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT08M55.00S,2021-10-22T02:13:42.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,67.23061760840999,54.65686274509803,1610612749,112,79,2021-10-22T02:13:47Z,5960000,23.0,256.0,1,right,MISS G. Allen 25' step back 3PT,[1628960],1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,,,,25.66,Missed,,,,,,,,,,,,,,,,
613,PT08M52.00S,2021-10-22T02:13:45.3Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,112,79,2021-10-22T02:13:47Z,5970000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,612.0,1.0,1.0,0.0,,,,,,
614,PT08M43.00S,2021-10-22T02:13:53.5Z,4,REGULAR,3pt,Jump Shot,[],1629216,33.98488830486202,52.450980392156865,1610612748,115,79,2021-10-22T02:13:59Z,5980000,-12.0,267.0,1,left,G. Vincent 26' 3PT pullup (3 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,26.73,Made,3.0,,,,,,,,,,,,,,,
615,PT08M29.00S,2021-10-22T02:14:06.9Z,4,REGULAR,3pt,Jump Shot,[],1629620,71.04139290407359,20.588235294117645,1610612749,115,79,2021-10-22T02:14:11Z,5990000,-147.0,220.0,1,right,MISS J. Robinson 26' 3PT,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,26.44,Missed,,,,,,,,,,,,,,,,
616,PT08M26.00S,2021-10-22T02:14:09.9Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,115,79,2021-10-22T02:14:11Z,6000000,,,0,,T. Herro REBOUND (Off:1 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,615.0,6.0,5.0,1.0,,,,,,
617,PT08M21.00S,2021-10-22T02:14:15.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,8.754927726675426,47.30392156862745,1610612748,117,79,2021-10-22T02:14:22Z,6010000,13.0,30.0,1,left,T. Herro running finger roll Layup (27 PTS),[1629639],1610612748.0,MIA,running finger roll,,,Herro,T. Herro,,,,,,,,3.27,Made,27.0,,,,,,,,,,,,,,,
618,PT08M15.00S,2021-10-22T02:14:25.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,117,79,2021-10-22T02:14:25Z,6020000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,out,[],202693,,,1610612749,117,79,2021-10-22T02:17:29Z,6030000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,out,[],1629639,,,1610612749,117,79,2021-10-22T02:17:29Z,6040000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,out,[],203473,,,1610612749,117,79,2021-10-22T02:17:29Z,6050000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,out,[],201588,,,1610612749,117,79,2021-10-22T02:17:29Z,6060000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,out,[],203648,,,1610612749,117,79,2021-10-22T02:17:29Z,6070000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,in,[],1628997,,,1610612749,117,79,2021-10-22T02:17:29Z,6080000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,in,[],1630209,,,1610612749,117,79,2021-10-22T02:17:29Z,6090000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,in,[],1629644,,,1610612749,117,79,2021-10-22T02:17:29Z,6100000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,in,[],1629670,,,1610612749,117,79,2021-10-22T02:17:29Z,6110000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT08M15.00S,2021-10-22T02:16:44.6Z,4,REGULAR,substitution,in,[],1630572,,,1610612749,117,79,2021-10-22T02:17:29Z,6120000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT08M05.00S,2021-10-22T02:17:37.6Z,4,REGULAR,3pt,Jump Shot,[],1628960,93.51182654402102,95.83333333333334,1610612749,117,82,2021-10-22T02:17:42Z,6130000,229.0,8.0,1,right,G. Allen 3PT  (12 PTS) (J. Robinson 2 AST),"[1628960, 1629620]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,22.94,Made,12.0,,,,,,,,,,J. Robinson,1629620.0,2.0,,,
