actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
453,PT03M01.00S,2022-03-10T02:17:13.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628988,,,1610612748,69,84,2022-03-10T02:24:10Z,4430000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Herro 1 FT),"[1628988, 1629639]",1610612756.0,PHX,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,2005.0,,,,,1.0,0.0,Herro,1629639.0,,
455,PT03M01.00S,2022-03-10T02:17:30.7Z,3,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,70,84,2022-03-10T02:17:30Z,4450000,,,0,,T. Herro Free Throw 1 of 1 (17 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,,,,,,17.0,,,,,,,,,
456,PT02M39.00S,2022-03-10T02:17:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.59198423127464,52.69607843137255,1610612756,70,86,2022-03-10T02:18:12Z,4460000,13.0,17.0,1,right,D. Booker driving Layup (14 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,2.18,Made,,,,,,14.0,,,,,,,,,
457,PT02M15.00S,2022-03-10T02:18:17.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.325229960578188,50.245098039215684,1610612748,72,86,2022-03-10T02:18:34Z,4470000,-1.0,92.0,1,left,B. Adebayo 9' floating Jump Shot (13 PTS) (V. Oladipo 3 AST),"[1628389, 203506]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,,,,9.16,Made,,,,,,13.0,V. Oladipo,203506.0,3.0,,,,,,
459,PT01M59.00S,2022-03-10T02:18:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,88.51839684625493,40.44117647058824,1610612756,72,86,2022-03-10T02:18:39Z,4490000,-48.0,55.0,1,right,MISS A. Holiday 7' driving Layup,[1628988],1610612756.0,PHX,driving,,,Holiday,A. Holiday,,,,,,,,7.32,Missed,,,,,,,,,,,,,,,
460,PT01M59.00S,2022-03-10T02:18:33.6Z,3,REGULAR,rebound,offensive,[],201580,,,1610612756,72,86,2022-03-10T02:18:39Z,4500000,,,0,,J. McGee REBOUND (Off:6 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,459.0,10.0,4.0,6.0,,,,,,,,,,,
461,PT01M57.00S,2022-03-10T02:18:36.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201580,94.40999984741211,50.0,1610612756,72,86,2022-03-10T02:19:03Z,4510000,0.0,0.0,1,right,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
462,PT01M57.00S,2022-03-10T02:18:36.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,72,86,2022-03-10T02:19:03Z,4520000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,461.0,,,,,,,,,,,,,,
463,PT01M57.00S,2022-03-10T02:18:39.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,72,86,2022-03-10T02:18:39Z,4530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M57.00S,2022-03-10T02:18:40.7Z,3,REGULAR,substitution,out,[],1626164,,,1610612748,72,86,2022-03-10T02:18:47Z,4540000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M57.00S,2022-03-10T02:18:40.7Z,3,REGULAR,substitution,in,[],1628470,,,1610612748,72,86,2022-03-10T02:18:47Z,4550000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M51.00S,2022-03-10T02:19:02.9Z,3,REGULAR,2pt,Jump Shot,[],1629639,7.440867279894875,28.186274509803923,1610612748,72,86,2022-03-10T02:20:18Z,4560000,109.0,17.0,1,left,MISS T. Herro 11' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,,,,11.05,Missed,,,,,,,,,,,,,,,
467,PT01M47.00S,2022-03-10T02:19:06.9Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,72,86,2022-03-10T02:19:17Z,4570000,,,0,,J. McGee REBOUND (Off:6 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,466.0,11.0,5.0,6.0,,,,,,,,,,,
468,PT01M39.00S,2022-03-10T02:19:15.1Z,3,REGULAR,2pt,Hook,[],201580,91.14651773981603,67.8921568627451,1610612756,72,86,2022-03-10T02:19:31Z,4580000,89.0,31.0,1,right,MISS J. McGee 9' driving bank Hook,[201580],1610612756.0,PHX,driving bank,,,McGee,J. McGee,,,,,,,,9.46,Missed,,,,,,,,,,,,,,,
469,PT01M39.00S,2022-03-10T02:19:15.1Z,3,REGULAR,rebound,defensive,[],203506,,,1610612748,72,86,2022-03-10T02:19:31Z,4590000,,,0,,V. Oladipo REBOUND (Off:0 Def:1),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,468.0,1.0,1.0,0.0,,,,,,,,,,,
470,PT01M17.00S,2022-03-10T02:19:36.8Z,3,REGULAR,3pt,Jump Shot,[],1629639,27.283180026281208,81.86274509803921,1610612748,72,86,2022-03-10T02:19:50Z,4600000,-159.0,204.0,1,left,MISS T. Herro 25' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,,,,25.88,Missed,,,,,,,,,,,,,,,
471,PT01M13.00S,2022-03-10T02:19:40.8Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,72,86,2022-03-10T02:19:50Z,4610000,,,0,,J. McGee REBOUND (Off:6 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,470.0,12.0,6.0,6.0,,,,,,,,,,,
472,PT01M01.00S,2022-03-10T02:19:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,91.80354796320631,46.81372549019608,1610612756,72,86,2022-03-10T02:21:16Z,4620000,-16.0,25.0,1,right,MISS J. McGee floating Shot,[201580],1610612756.0,PHX,floating,,,McGee,J. McGee,,,,,,,,2.92,Missed,,,,,,,,,,,,,,,
473,PT00M59.30S,2022-03-10T02:19:54.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,72,86,2022-03-10T02:20:05Z,4630000,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,472.0,4.0,4.0,0.0,,,,,,,,,,,
474,PT00M56.00S,2022-03-10T02:19:59.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628389,5.732588699080158,50.98039215686274,1610612748,74,86,2022-03-10T02:22:09Z,4640000,-5.0,1.0,1,left,B. Adebayo running DUNK (15 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,,,,0.51,Made,,,,,,15.0,,,,,,,,,
475,PT00M36.70S,2022-03-10T02:20:24.6Z,3,REGULAR,2pt,Jump Shot,[],1628969,93.51182654402102,27.941176470588236,1610612756,74,86,2022-03-10T02:20:39Z,4650000,-110.0,8.0,1,right,MISS M. Bridges 11' driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,,,,11.06,Missed,,,,,,,,,,,,,,,
476,PT00M36.20S,2022-03-10T02:20:25.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,74,86,2022-03-10T02:20:39Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,
477,PT00M36.20S,2022-03-10T02:20:31.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,74,86,2022-03-10T02:20:31Z,4670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M36.20S,2022-03-10T02:20:33.5Z,3,REGULAR,substitution,out,[],200768,,,1610612756,74,86,2022-03-10T02:20:53Z,4680000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M36.20S,2022-03-10T02:20:33.5Z,3,REGULAR,substitution,out,[],1628988,,,1610612756,74,86,2022-03-10T02:20:53Z,4690000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M36.20S,2022-03-10T02:20:33.5Z,3,REGULAR,substitution,in,[],1629216,,,1610612756,74,86,2022-03-10T02:20:53Z,4700000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M36.20S,2022-03-10T02:20:33.5Z,3,REGULAR,substitution,in,[],1626164,,,1610612756,74,86,2022-03-10T02:20:53Z,4710000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M34.30S,2022-03-10T02:21:39.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,92.26757555847568,74.28768382352942,1610612756,74,88,2022-03-10T02:21:53Z,4720000,121.0,20.0,1,right,M. Bridges 12' floating Jump Shot (19 PTS) (L. Shamet 1 AST),"[1628969, 1629013]",1610612756.0,PHX,floating,,,Bridges,M. Bridges,,,,,,,,12.31,Made,,,,,,19.0,L. Shamet,1629013.0,1.0,,,,,,
484,PT00M17.20S,2022-03-10T02:21:57.2Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,74,88,2022-03-10T02:22:01Z,4740000,,,0,,B. Adebayo lost ball TURNOVER (3 TO),"[1628389, 201580]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,3.0,McGee,201580.0,,,,,,,,,,,,,,,,,
485,PT00M17.20S,2022-03-10T02:21:57.2Z,3,REGULAR,steal,,[],201580,,,1610612756,74,88,2022-03-10T02:23:30Z,4750000,,,0,,J. McGee STEAL (1 STL),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M02.30S,2022-03-10T02:22:12.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,65.78515111695138,62.00980392156863,1610612756,74,91,2022-03-10T02:22:24Z,4760000,60.0,269.0,1,right,D. Booker 27' 3PT pullup (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,27.57,Made,,,,,,17.0,,,,,,,,,
487,PT00M00.40S,2022-03-10T02:22:20.1Z,3,REGULAR,3pt,Jump Shot,[],203506,53.56438896189225,65.19607843137256,1610612748,74,91,2022-03-10T02:22:38Z,4770000,-76.0,451.0,1,left,MISS V. Oladipo 45' pullup 3PT,[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,,,,45.74,Missed,,,,,,,,,,,,,,,
488,PT00M00.10S,2022-03-10T02:22:20.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,74,91,2022-03-10T02:22:38Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,,
489,PT00M00.00S,2022-03-10T02:22:27.8Z,3,REGULAR,period,end,[],0,,,1610612748,74,91,2022-03-10T02:22:27Z,4790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-03-10T02:24:53.8Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612748,74,91,2022-03-10T02:25:54Z,4800000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-03-10T02:24:53.8Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612748,74,91,2022-03-10T02:25:54Z,4810000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-03-10T02:24:53.8Z,4,REGULAR,substitution,in,['startperiod'],203109,,,1610612748,74,91,2022-03-10T02:25:54Z,4820000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-03-10T02:24:53.8Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612748,74,91,2022-03-10T02:25:54Z,4830000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-03-10T02:26:31.3Z,4,REGULAR,period,start,[],0,,,1610612756,74,91,2022-03-10T02:26:31Z,4840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M42.00S,2022-03-10T02:26:48.6Z,4,REGULAR,3pt,Jump Shot,[],1626166,68.9388961892247,20.34313725490196,1610612756,74,91,2022-03-10T02:26:54Z,4850000,-148.0,239.0,1,right,MISS C. Payne 28' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,28.17,Missed,,,,,,,,,,,,,,,
496,PT11M40.00S,2022-03-10T02:26:50.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,74,91,2022-03-10T02:26:54Z,4860000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,
497,PT11M40.00S,2022-03-10T02:26:54.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,74,91,2022-03-10T02:26:54Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M26.00S,2022-03-10T02:27:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.703679369250986,52.450980392156865,1610612748,76,91,2022-03-10T02:27:17Z,4880000,-12.0,20.0,1,left,B. Adebayo cutting Layup (17 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,,2.34,Made,,,,,,17.0,T. Herro,1629639.0,1.0,,,,,,
500,PT11M08.00S,2022-03-10T02:27:30.9Z,4,REGULAR,3pt,Jump Shot,[],1628470,94.03745072273325,95.83333333333334,1610612756,76,91,2022-03-10T02:27:34Z,4900000,229.0,4.0,1,right,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,22.92,Missed,,,,,,,,,,,,,,,
501,PT11M06.00S,2022-03-10T02:27:32.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,91,2022-03-10T02:27:34Z,4910000,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,500.0,5.0,5.0,0.0,,,,,,,,,,,
502,PT10M52.00S,2022-03-10T02:27:47.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,11.645860709592641,50.0,1610612748,76,91,2022-03-10T02:27:53Z,4920000,0.0,57.0,1,left,MISS B. Adebayo turnaround bank Hook,[1628389],1610612748.0,MIA,turnaround bank,,,Adebayo,B. Adebayo,,,,,,,,5.7,Missed,,,,,,,,,,,,,,,
503,PT10M52.00S,2022-03-10T02:27:47.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,76,91,2022-03-10T02:27:53Z,4930000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,502.0,,,,,,,,,,,,,,
504,PT10M52.00S,2022-03-10T02:27:52.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,76,91,2022-03-10T02:27:52Z,4940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M34.00S,2022-03-10T02:28:12.2Z,4,REGULAR,3pt,Jump Shot,[],1629013,69.42961563731932,77.47395833333334,1610612756,76,94,2022-03-10T02:28:28Z,4950000,137.0,235.0,1,right,L. Shamet 27' 3PT  (8 PTS) (C. Payne 7 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,27.21,Made,,,,,,8.0,C. Payne,1626166.0,7.0,,,,,,
507,PT10M17.00S,2022-03-10T02:28:28.2Z,4,REGULAR,3pt,Jump Shot,[],1629639,33.327858081471746,56.127450980392155,1610612748,76,94,2022-03-10T02:28:44Z,4970000,-31.0,261.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,26.26,Missed,,,,,,,,,,,,,,,
508,PT10M15.00S,2022-03-10T02:28:30.2Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,76,94,2022-03-10T02:28:44Z,4980000,,,0,,J. McGee REBOUND (Off:6 Def:7),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,507.0,13.0,7.0,6.0,,,,,,,,,,,
509,PT09M59.00S,2022-03-10T02:28:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,82.9993429697766,61.51960784313726,1610612756,76,96,2022-03-10T02:29:04Z,4990000,58.0,107.0,1,right,J. McGee 12' turnaround fadeaway Jump Shot (11 PTS),[201580],1610612756.0,PHX,turnaround fadeaway,,,McGee,J. McGee,,,,,,,,12.18,Made,,,,,,11.0,,,,,,,,,
510,PT09M41.00S,2022-03-10T02:29:05.6Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,76,96,2022-03-10T02:29:08Z,5000000,,,0,,G. Vincent bad pass TURNOVER (3 TO),"[1629216, 1628470]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,3.0,Craig,1628470.0,,,,,,,,,,,,,,,,,
511,PT09M41.00S,2022-03-10T02:29:05.6Z,4,REGULAR,steal,,[],1628470,,,1610612756,76,96,2022-03-10T02:29:07Z,5010000,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M24.00S,2022-03-10T02:29:22.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,92.06636005256242,78.67647058823529,1610612756,76,96,2022-03-10T02:29:27Z,5020000,143.0,22.0,1,right,MISS C. Payne 14' fadeaway Shot,[1626166],1610612756.0,PHX,fadeaway,,,Payne,C. Payne,,,,,,,,14.51,Missed,,,,,,,,,,,,,,,
513,PT09M19.00S,2022-03-10T02:29:27.5Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,76,96,2022-03-10T02:29:27Z,5030000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,512.0,1.0,1.0,0.0,,,,,,,,,,,
514,PT09M05.00S,2022-03-10T02:29:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,11.12023653088042,51.71568627450981,1610612748,76,96,2022-03-10T02:29:45Z,5040000,-9.0,52.0,1,left,MISS G. Vincent floating Shot,[1629216],1610612748.0,MIA,floating,,,Vincent,G. Vincent,,,,,,,,5.27,Missed,,,,,,,,,,,,,,,
515,PT09M03.00S,2022-03-10T02:29:43.3Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,76,96,2022-03-10T02:29:45Z,5050000,,,0,,J. McGee REBOUND (Off:6 Def:8),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,514.0,14.0,8.0,6.0,,,,,,,,,,,
516,PT08M40.00S,2022-03-10T02:30:05.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,84.83902759526939,49.50980392156863,1610612756,76,96,2022-03-10T02:30:10Z,5060000,-2.0,90.0,1,right,MISS T. Craig 9' pullup Shot,[1628470],1610612756.0,PHX,pullup,,,Craig,T. Craig,,,,,,,,9.0,Missed,,,,,,,,,,,,,,,
517,PT08M36.00S,2022-03-10T02:30:09.6Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,76,96,2022-03-10T02:30:10Z,5070000,,,0,,J. McGee REBOUND (Off:7 Def:8),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,516.0,15.0,8.0,7.0,,,,,,,,,,,
518,PT08M36.00S,2022-03-10T02:30:09.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201580,94.40999984741211,50.0,1610612756,76,96,2022-03-10T02:30:14Z,5080000,0.0,0.0,1,right,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
519,PT08M36.00S,2022-03-10T02:30:09.9Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,76,96,2022-03-10T02:30:14Z,5090000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,518.0,1.0,1.0,0.0,,,,,,,,,,,
520,PT08M31.00S,2022-03-10T02:30:17.9Z,4,REGULAR,foul,personal,[],203109,,,1610612748,76,96,2022-03-10T02:30:42Z,5100000,,,0,,J. Crowder take personal FOUL (4 PF),"[203109, 1628389]",1610612756.0,PHX,take,,,Crowder,J. Crowder,,,,,,,,,,,,,,2534.0,,,,,4.0,0.0,Adebayo,1628389.0,,
522,PT08M31.00S,2022-03-10T02:30:28.4Z,4,REGULAR,substitution,out,[],201580,,,1610612748,76,96,2022-03-10T02:30:36Z,5120000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M31.00S,2022-03-10T02:30:28.4Z,4,REGULAR,substitution,in,[],1629028,,,1610612748,76,96,2022-03-10T02:30:36Z,5130000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M27.00S,2022-03-10T02:30:42.5Z,4,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,76,96,2022-03-10T02:30:47Z,5140000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (4 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,4.0,,,,,,,,,2005.0,,,,,,,,,,
525,PT08M10.00S,2022-03-10T02:31:27.8Z,4,REGULAR,turnover,lost ball,[],1629013,,,1610612756,76,96,2022-03-10T02:31:42Z,5150000,,,0,,L. Shamet lost ball TURNOVER (1 TO),"[1629013, 1629216]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,
526,PT08M10.00S,2022-03-10T02:31:27.8Z,4,REGULAR,steal,,[],1629216,,,1610612748,76,96,2022-03-10T02:31:42Z,5160000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M02.00S,2022-03-10T02:31:35.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203506,7.440867279894875,55.63725490196079,1610612748,76,96,2022-03-10T02:31:54Z,5170000,-28.0,17.0,1,left,MISS V. Oladipo reverse Layup,[203506],1610612748.0,MIA,reverse,,,Oladipo,V. Oladipo,,,,,,,,3.31,Missed,,,,,,,,,,,,,,,
529,PT07M59.00S,2022-03-10T02:31:38.2Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,76,96,2022-03-10T02:31:54Z,5190000,,,0,,D. Ayton REBOUND (Off:2 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,527.0,8.0,6.0,2.0,,,,,,,,,,,
530,PT07M54.00S,2022-03-10T02:31:43.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203109,91.14651773981603,57.84313725490197,1610612756,76,96,2022-03-10T02:32:01Z,5200000,39.0,31.0,1,right,MISS J. Crowder driving floating Shot,[203109],1610612756.0,PHX,driving floating,,,Crowder,J. Crowder,,,,,,,,4.98,Missed,,,,,,,,,,,,,,,
531,PT07M49.00S,2022-03-10T02:31:48.4Z,4,REGULAR,rebound,defensive,[],203506,,,1610612748,76,96,2022-03-10T02:32:01Z,5210000,,,0,,V. Oladipo REBOUND (Off:0 Def:2),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,530.0,2.0,2.0,0.0,,,,,,,,,,,
532,PT07M47.00S,2022-03-10T02:31:50.4Z,4,REGULAR,3pt,Jump Shot,[],1629639,5.469776609724048,2.696078431372549,1610612748,76,96,2022-03-10T02:32:40Z,5220000,237.0,-1.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,23.65,Missed,,,,,,,,,,,,,,,
533,PT07M43.00S,2022-03-10T02:31:54.4Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,76,96,2022-03-10T02:32:17Z,5230000,,,0,,C. Payne REBOUND (Off:0 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,532.0,4.0,4.0,0.0,,,,,,,,,,,
534,PT07M22.00S,2022-03-10T02:32:15.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,83.39356110381078,47.30392156862745,1610612756,76,96,2022-03-10T02:32:31Z,5240000,-13.0,104.0,1,right,MISS C. Payne 10' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,10.45,Missed,,,,,,,,,,,,,,,
535,PT07M22.00S,2022-03-10T02:32:15.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,96,2022-03-10T02:32:31Z,5250000,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,534.0,6.0,6.0,0.0,,,,,,,,,,,
536,PT07M13.00S,2022-03-10T02:32:24.8Z,4,REGULAR,3pt,Jump Shot,[],1629622,32.14520367936925,60.78431372549019,1610612748,76,96,2022-03-10T02:32:35Z,5260000,-54.0,250.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,25.55,Missed,,,,,,,,,,,,,,,
537,PT07M09.00S,2022-03-10T02:32:28.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,76,96,2022-03-10T02:32:35Z,5270000,,,0,,D. Ayton REBOUND (Off:2 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,536.0,9.0,7.0,2.0,,,,,,,,,,,
