actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
550,PT08M34.00S,2021-12-09T02:37:32.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,33.065045992115635,55.14705882352941,1610612748,93,87,2021-12-09T02:37:49Z,5360000,-26.0,258.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M30.00S,2021-12-09T02:37:36.5Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,93,87,2021-12-09T02:37:36Z,5370000,,,0,,K. Middleton REBOUND (Off:3 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,550.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
552,PT08M27.00S,2021-12-09T02:37:49.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612749,93,87,2021-12-09T02:38:00Z,5380000,,,0,,M. Strus shooting personal FOUL (3 PF) (Middleton 2 FT),"[1629622, 203114]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,203591.0,,,,,,,,3.0,0.0,Middleton,203114.0,,,
554,PT08M27.00S,2021-12-09T02:38:10.9Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,93,88,2021-12-09T02:38:10Z,5400000,,,0,,K. Middleton Free Throw 1 of 2 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
555,PT08M27.00S,2021-12-09T02:38:15.9Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,93,88,2021-12-09T02:38:20Z,5410000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M27.00S,2021-12-09T02:38:15.9Z,4,REGULAR,substitution,out,[],203507,,,1610612749,93,88,2021-12-09T02:38:20Z,5420000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M27.00S,2021-12-09T02:38:15.9Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,93,88,2021-12-09T02:38:20Z,5430000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M27.00S,2021-12-09T02:38:15.9Z,4,REGULAR,substitution,in,[],201950,,,1610612749,93,88,2021-12-09T02:38:20Z,5440000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M27.00S,2021-12-09T02:38:30.1Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,93,89,2021-12-09T02:38:30Z,5450000,,,0,,K. Middleton Free Throw 2 of 2 (14 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
560,PT08M23.00S,2021-12-09T02:38:44.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,93,89,2021-12-09T02:38:44Z,5460000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M23.00S,2021-12-09T02:38:45.2Z,4,REGULAR,substitution,out,[],200782,,,1610612748,93,89,2021-12-09T02:41:46Z,5470000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M23.00S,2021-12-09T02:38:45.2Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,93,89,2021-12-09T02:41:46Z,5480000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M16.00S,2021-12-09T02:42:09.2Z,4,REGULAR,3pt,Jump Shot,[],1629622,30.56833114323259,18.627450980392158,1610612748,96,89,2021-12-09T02:42:25Z,5490000,157.0,235.0,1,left,M. Strus 28' 3PT fadeaway (11 PTS) (K. Okpala 2 AST),"[1629622, 1629644]",1610612748.0,MIA,fadeaway,,,Strus,M. Strus,,,,,28.24,Made,,,,,,,11.0,,,K. Okpala,1629644.0,2.0,,,,,,,
565,PT08M01.00S,2021-12-09T02:42:24.7Z,4,REGULAR,3pt,Jump Shot,[],202083,94.95729303547962,96.07843137254902,1610612749,96,89,2021-12-09T02:42:36Z,5510000,230.0,-5.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
566,PT07M52.00S,2021-12-09T02:42:33.7Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,96,89,2021-12-09T02:42:36Z,5520000,,,0,,B. Portis REBOUND (Off:4 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,565.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
567,PT07M52.00S,2021-12-09T02:42:33.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,96,91,2021-12-09T02:42:33Z,5530000,0.0,0.0,1,right,B. Portis tip Layup (14 PTS),[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Made,,,,,,,14.0,,,,,,,,,,,,
568,PT07M34.00S,2021-12-09T02:42:55.3Z,4,REGULAR,3pt,Jump Shot,[],1629216,5.863994743758213,94.85294117647058,1610612748,96,91,2021-12-09T02:43:10Z,5540000,-224.0,3.0,1,left,MISS G. Vincent fadeaway 3PT,[1629216],1610612748.0,MIA,fadeaway,,,Vincent,G. Vincent,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
569,PT07M33.00S,2021-12-09T02:42:56.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,96,91,2021-12-09T02:43:25Z,5550000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,,,
570,PT07M33.00S,2021-12-09T02:43:06.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,96,91,2021-12-09T02:43:25Z,5560000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
571,PT07M33.00S,2021-12-09T02:43:11.6Z,4,REGULAR,substitution,out,[],1629216,,,1610612749,96,91,2021-12-09T02:43:17Z,5570000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M33.00S,2021-12-09T02:43:11.6Z,4,REGULAR,substitution,in,[],200768,,,1610612749,96,91,2021-12-09T02:43:17Z,5580000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M14.00S,2021-12-09T02:43:31.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203114,73.01248357424441,12.254901960784313,1610612749,96,94,2021-12-09T02:43:36Z,5590000,-189.0,201.0,1,right,K. Middleton 27' 3PT  (17 PTS) (W. Matthews 1 AST),"[203114, 202083]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.58,Made,,,,,,,17.0,,,W. Matthews,202083.0,1.0,,,,,,,
575,PT06M54.00S,2021-12-09T02:43:55.4Z,4,REGULAR,foul,personal,[],201950,,,1610612748,96,94,2021-12-09T02:44:10Z,5610000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1629622]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,203591.0,,,,,,,,1.0,0.0,Strus,1629622.0,,,
577,PT06M49.00S,2021-12-09T02:44:17.9Z,4,REGULAR,3pt,Jump Shot,[],1629622,30.962549277266753,71.56862745098039,1610612748,99,94,2021-12-09T02:44:34Z,5630000,-108.0,239.0,1,left,M. Strus 26' 3PT  (14 PTS) (C. Martin 3 AST),"[1629622, 1628997]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.17,Made,,,,,,,14.0,,,C. Martin,1628997.0,3.0,,,,,,,
579,PT06M32.00S,2021-12-09T02:44:38.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,91.5407358738502,52.69607843137255,1610612749,99,94,2021-12-09T02:46:34Z,5650000,13.0,27.0,1,right,MISS B. Portis Layup - blocked,"[1626171, 1629644]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,3.02,Missed,,,,,,,,Okpala,1629644.0,,,,,,,,,,
580,PT06M32.00S,2021-12-09T02:44:38.6Z,4,REGULAR,block,,[],1629644,,,1610612749,99,94,2021-12-09T02:44:42Z,5660000,,,0,,K. Okpala BLOCK (2 BLK),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M31.00S,2021-12-09T02:44:39.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,99,94,2021-12-09T02:44:57Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,579.0,,,,,,,,,,,,,,,,,,
582,PT06M31.00S,2021-12-09T02:44:45.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,99,94,2021-12-09T02:44:45Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M31.00S,2021-12-09T02:45:03.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,99,94,2021-12-09T02:45:03Z,5690000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M31.00S,2021-12-09T02:45:05.3Z,4,REGULAR,substitution,out,[],1629639,,,1610612749,99,94,2021-12-09T02:47:55Z,5700000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M31.00S,2021-12-09T02:45:05.3Z,4,REGULAR,substitution,in,[],200782,,,1610612749,99,94,2021-12-09T02:47:55Z,5710000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M24.00S,2021-12-09T02:48:19.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,93.11760840998686,46.32352941176471,1610612749,99,96,2021-12-09T02:48:24Z,5720000,-18.0,12.0,1,right,B. Portis cutting Layup (16 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,2.21,Made,,,,,,,16.0,,,J. Holiday,201950.0,4.0,,,,,,,
588,PT06M00.00S,2021-12-09T02:48:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629644,6.521024967148489,52.450980392156865,1610612748,99,96,2021-12-09T02:48:49Z,5740000,-12.0,9.0,1,left,MISS K. Okpala Layup,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,1.51,Missed,,,,,,,,,,,,,,,,,,,
589,PT05M58.00S,2021-12-09T02:48:45.3Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,99,96,2021-12-09T02:48:49Z,5750000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,588.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
590,PT05M42.00S,2021-12-09T02:49:01.3Z,4,REGULAR,3pt,Jump Shot,[],1626192,89.56964520367937,2.450980392156863,1610612749,99,96,2021-12-09T02:49:08Z,5760000,-238.0,46.0,1,right,MISS P. Connaughton 24' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
591,PT05M37.00S,2021-12-09T02:49:06.3Z,4,REGULAR,rebound,defensive,[],1629644,,,1610612748,99,96,2021-12-09T02:49:08Z,5770000,,,0,,K. Okpala REBOUND (Off:0 Def:8),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,590.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
592,PT05M23.00S,2021-12-09T02:49:20.6Z,4,REGULAR,3pt,Jump Shot,[],1629622,33.590670170827856,49.26470588235294,1610612748,99,96,2021-12-09T02:49:36Z,5780000,4.0,263.0,1,left,MISS M. Strus 26' fadeaway 3PT,[1629622],1610612748.0,MIA,fadeaway,,,Strus,M. Strus,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
593,PT05M19.00S,2021-12-09T02:49:24.6Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,99,96,2021-12-09T02:49:36Z,5790000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,592.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
594,PT05M09.00S,2021-12-09T02:49:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,93.51182654402102,45.588235294117645,1610612749,99,96,2021-12-09T02:49:41Z,5800000,-22.0,8.0,1,right,MISS P. Connaughton cutting Layup,[1626192],1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
596,PT05M09.00S,2021-12-09T02:49:34.7Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,99,96,2021-12-09T02:49:41Z,5820000,,,0,,C. Martin REBOUND (Off:2 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,594.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
597,PT05M02.00S,2021-12-09T02:49:49.2Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612748,99,96,2021-12-09T02:50:08Z,5830000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Martin 2 FT),"[201950, 1628997]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,201640.0,,,,,,,,2.0,0.0,Martin,1628997.0,,,
599,PT05M02.00S,2021-12-09T02:50:15.6Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,100,96,2021-12-09T02:50:15Z,5850000,,,0,,C. Martin Free Throw 1 of 2 (25 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
600,PT05M02.00S,2021-12-09T02:50:17.7Z,4,REGULAR,substitution,out,[],202083,,,1610612748,100,96,2021-12-09T02:50:22Z,5860000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M02.00S,2021-12-09T02:50:17.7Z,4,REGULAR,substitution,in,[],203507,,,1610612748,100,96,2021-12-09T02:50:22Z,5870000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M02.00S,2021-12-09T02:50:35.5Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,101,96,2021-12-09T02:50:35Z,5880000,,,0,,C. Martin Free Throw 2 of 2 (26 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
603,PT04M48.00S,2021-12-09T02:50:54.0Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612749,101,96,2021-12-09T03:21:21Z,5890000,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 200782]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,4.0,,,,,,,,,,,Tucker,200782.0,
604,PT04M48.00S,2021-12-09T02:50:54.0Z,4,REGULAR,steal,,[],200782,,,1610612748,101,96,2021-12-09T02:50:56Z,5900000,,,0,,P. Tucker STEAL (2 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M27.00S,2021-12-09T02:51:20.6Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612748,101,96,2021-12-09T02:51:29Z,5910000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Tucker 2 FT),"[1626192, 200782]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,201640.0,,,,,,,,1.0,0.0,Tucker,200782.0,,,
607,PT04M27.00S,2021-12-09T02:51:52.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],200782,,,1610612748,101,96,2021-12-09T02:51:52Z,5930000,,,0,,MISS P. Tucker Free Throw 1 of 2,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
608,PT04M27.00S,2021-12-09T02:51:52.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,101,96,2021-12-09T02:51:52Z,5940000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,607.0,,,,,,,,,,,,,,,,,,
609,PT04M27.00S,2021-12-09T02:52:19.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],200782,,,1610612748,102,96,2021-12-09T02:52:19Z,5950000,,,0,,P. Tucker Free Throw 2 of 2 (13 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
610,PT04M12.00S,2021-12-09T02:52:42.2Z,4,REGULAR,foul,offensive,[],203114,,,1610612749,102,96,2021-12-09T02:53:05Z,5960000,,,0,,K. Middleton charge offensive FOUL (4 PF),"[203114, 200782]",1610612749.0,MIL,charge,,,Middleton,K. Middleton,,,,,,,,,,,201640.0,,,,,,,,4.0,0.0,Tucker,200782.0,,,
612,PT04M12.00S,2021-12-09T02:52:42.2Z,4,REGULAR,turnover,offensive foul,[],203114,,,1610612749,102,96,2021-12-09T02:52:42Z,5980000,,,0,,K. Middleton offensive foul TURNOVER (5 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,201640.0,5.0,,,,,,,,,,,,,
613,PT04M12.00S,2021-12-09T02:53:09.2Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612748,102,96,2021-12-09T02:53:09Z,5990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M50.00S,2021-12-09T02:53:45.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,32.802233902759525,30.14705882352941,1610612748,102,96,2021-12-09T02:58:16Z,6000000,99.0,256.0,1,left,MISS K. Lowry 27' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
615,PT03M45.00S,2021-12-09T02:53:49.7Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,102,96,2021-12-09T02:53:49Z,6010000,,,0,,P. Tucker REBOUND (Off:1 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,614.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
616,PT03M42.00S,2021-12-09T02:53:52.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,21.369908015768726,92.64705882352942,1610612748,102,96,2021-12-09T02:54:16Z,6020000,-213.0,148.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
617,PT03M42.00S,2021-12-09T02:53:52.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,102,96,2021-12-09T03:08:41Z,6030000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,616.0,,,,,,,,,,,,,,,,,,
618,PT03M42.00S,2021-12-09T02:54:15.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612749,102,96,2021-12-09T03:08:32Z,6040000,,,0,,P. Tucker loose ball personal FOUL (4 PF) (Portis 2 FT),"[200782, 1626171]",1610612748.0,MIA,loose ball,,,Tucker,P. Tucker,,,,,,,,,,,203592.0,,,,,,,,4.0,0.0,Portis,1626171.0,,,
620,PT03M42.00S,2021-12-09T02:54:36.2Z,4,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,102,97,2021-12-09T02:54:36Z,6060000,,,0,,B. Portis Free Throw 1 of 2 (17 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
621,PT03M42.00S,2021-12-09T02:54:54.6Z,4,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,102,98,2021-12-09T02:54:54Z,6070000,,,0,,B. Portis Free Throw 2 of 2 (18 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
622,PT03M36.00S,2021-12-09T02:55:08.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,102,98,2021-12-09T02:55:08Z,6080000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M18.00S,2021-12-09T02:57:00.0Z,4,REGULAR,3pt,Jump Shot,[],1629644,4.28712220762155,2.941176470588235,1610612748,105,98,2021-12-09T02:57:06Z,6090000,235.0,-12.0,1,left,K. Okpala 3PT  (10 PTS) (K. Lowry 13 AST),"[1629644, 200768]",1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,23.56,Made,,,,,,,10.0,,,K. Lowry,200768.0,13.0,,,,,,,
625,PT03M10.00S,2021-12-09T02:57:17.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,105,98,2021-12-09T02:57:17Z,6110000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M02.00S,2021-12-09T02:58:46.3Z,4,REGULAR,3pt,Jump Shot,[],203114,67.36202365308804,46.07843137254902,1610612749,105,98,2021-12-09T02:58:52Z,6120000,-20.0,254.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
627,PT02M57.00S,2021-12-09T02:58:50.3Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,105,98,2021-12-09T02:58:50Z,6130000,,,0,,C. Martin REBOUND (Off:2 Def:6),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,626.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
628,PT02M36.00S,2021-12-09T02:59:12.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,6.652431011826544,56.127450980392155,1610612748,105,98,2021-12-09T03:07:56Z,6140000,-31.0,10.0,1,left,MISS K. Lowry driving floating Shot,[200768],1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,3.22,Missed,,,,,,,,,,,,,,,,,,,
629,PT02M32.00S,2021-12-09T02:59:16.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,105,98,2021-12-09T02:59:21Z,6150000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,628.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
630,PT02M28.00S,2021-12-09T02:59:19.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201950,64.99671484888306,42.64705882352941,1610612749,105,101,2021-12-09T03:08:17Z,6160000,-37.0,277.0,1,right,J. Holiday 27' 3PT pullup (27 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,27.89,Made,,,,,,,27.0,,,,,,,,,,,,
631,PT02M07.00S,2021-12-09T02:59:46.4Z,4,REGULAR,violation,kicked ball,[],203114,,,1610612748,105,101,2021-12-09T02:59:59Z,6170000,,,0,,K. Middleton kicked ball VIOLATION,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
632,PT02M04.00S,2021-12-09T03:00:13.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,105,101,2021-12-09T03:00:13Z,6180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M53.00S,2021-12-09T03:00:46.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,105,101,2021-12-09T03:01:03Z,6190000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
634,PT01M35.00S,2021-12-09T03:01:10.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,90.62089356110381,1.715686274509804,1610612749,105,101,2021-12-09T03:01:16Z,6200000,-241.0,36.0,1,right,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
635,PT01M31.00S,2021-12-09T03:01:14.6Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,105,101,2021-12-09T03:01:16Z,6210000,,,0,,P. Tucker REBOUND (Off:1 Def:6),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,634.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
636,PT01M14.00S,2021-12-09T03:01:33.4Z,4,REGULAR,2pt,Jump Shot,[],200768,24.26084099868594,26.715686274509803,1610612748,107,101,2021-12-09T03:01:39Z,6220000,116.0,176.0,1,left,K. Lowry 21' step back Jump Shot (22 PTS),[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,21.07,Made,,,,,,,22.0,,,,,,,,,,,,
637,PT01M04.00S,2021-12-09T03:01:45.6Z,4,REGULAR,3pt,Jump Shot,[],201950,88.91261498028909,95.34313725490196,1610612749,107,101,2021-12-09T03:01:49Z,6230000,227.0,52.0,1,right,MISS J. Holiday 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,,
638,PT01M02.00S,2021-12-09T03:01:48.2Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,107,101,2021-12-09T03:01:48Z,6240000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,637.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
639,PT01M00.00S,2021-12-09T03:01:49.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203507,91.80354796320631,49.754901960784316,1610612749,107,101,2021-12-09T03:01:54Z,6250000,-1.0,25.0,1,right,MISS G. Antetokounmpo Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
