actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
620,PT04M27.00S,2022-02-27T03:17:39.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629719,7.835085413929041,57.59803921568627,1610612759,124,112,2022-02-27T03:18:31Z,6160000,-38.0,21.0,1,left,MISS D. Cacok Layup,[1629719],1610612759.0,SAS,,,,,,,4.35,Missed,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,
621,PT04M24.00S,2022-02-27T03:17:42.0Z,4,REGULAR,rebound,offensive,[],1629719,,,1610612759,124,112,2022-02-27T03:17:45Z,6170000,,,0,,D. Cacok REBOUND (Off:2 Def:4),[1629719],1610612759.0,SAS,,,,,,,,,Cacok,D. Cacok,620.0,,,,,6.0,4.0,2.0,,,,,,,,,,,
622,PT04M23.00S,2022-02-27T03:17:49.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,28.728646517739815,22.30392156862745,1610612759,124,115,2022-02-27T03:18:25Z,6180000,138.0,218.0,1,left,J. Richardson 25' 3PT  (8 PTS) (D. Cacok 3 AST),"[1626196, 1629719]",1610612759.0,SAS,,,,,,,25.79,Made,Richardson,J. Richardson,,8.0,D. Cacok,1629719.0,3.0,,,,,,,,,,,,,,
624,PT04M23.00S,2022-02-27T03:18:11.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,124,115,2022-02-27T03:18:11Z,6200000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M23.00S,2022-02-27T03:18:54.0Z,4,REGULAR,substitution,out,[],1629719,,,1610612748,124,115,2022-02-27T03:19:11Z,6210000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,,,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,
626,PT04M23.00S,2022-02-27T03:18:54.0Z,4,REGULAR,substitution,out,[],1630580,,,1610612748,124,115,2022-02-27T03:19:11Z,6220000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,,,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
627,PT04M23.00S,2022-02-27T03:18:54.0Z,4,REGULAR,substitution,in,[],1628966,,,1610612748,124,115,2022-02-27T03:19:11Z,6230000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
628,PT04M23.00S,2022-02-27T03:18:54.0Z,4,REGULAR,substitution,in,[],1630200,,,1610612748,124,115,2022-02-27T03:19:11Z,6240000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
629,PT04M09.00S,2022-02-27T03:19:34.1Z,4,REGULAR,2pt,Jump Shot,[],1628389,76.16622864651774,47.549019607843135,1610612748,124,115,2022-02-27T03:20:11Z,6250000,-12.0,172.0,1,right,MISS B. Adebayo 17' Jump Shot,[1628389],1610612748.0,MIA,,,,,,,17.19,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
630,PT04M05.00S,2022-02-27T03:19:38.1Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612759,124,115,2022-02-27T03:19:50Z,6260000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612759.0,SAS,,,,,,,,,Richardson,J. Richardson,629.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
631,PT03M57.00S,2022-02-27T03:19:45.6Z,4,REGULAR,3pt,Jump Shot,[],1629111,7.30946123521682,96.32352941176471,1610612759,124,115,2022-02-27T03:19:53Z,6270000,-232.0,16.0,1,left,MISS J. Landale 3PT,[1629111],1610612759.0,SAS,,,,,,,23.22,Missed,Landale,J. Landale,,,,,,,,,,,,,,,,,,,
632,PT03M54.00S,2022-02-27T03:19:48.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,124,115,2022-02-27T03:19:53Z,6280000,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,631.0,,,,,6.0,6.0,0.0,,,,,,,,,,,
633,PT03M41.00S,2022-02-27T03:20:01.5Z,4,REGULAR,3pt,Jump Shot,[],1629639,96.00854139290408,96.81372549019608,1610612748,124,115,2022-02-27T03:20:09Z,6290000,234.0,-15.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,,,,23.46,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
634,PT03M38.00S,2022-02-27T03:20:04.5Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,124,115,2022-02-27T03:20:09Z,6300000,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,633.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
635,PT03M26.00S,2022-02-27T03:20:16.8Z,4,REGULAR,3pt,Jump Shot,[],1630170,22.026938239159,94.36274509803921,1610612759,124,115,2022-02-27T03:20:21Z,6310000,-222.0,155.0,1,left,MISS D. Vassell 27' step back 3PT,[1630170],1610612759.0,SAS,step back,,,,,,27.04,Missed,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
636,PT03M23.00S,2022-02-27T03:20:19.3Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612759,124,115,2022-02-27T03:20:19Z,6320000,,,0,,J. Richardson REBOUND (Off:2 Def:1),[1626196],1610612759.0,SAS,,,,,,,,,Richardson,J. Richardson,635.0,,,,,3.0,1.0,2.0,,,,,,,,,,,
637,PT03M22.00S,2022-02-27T03:20:20.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,7.440867279894875,57.107843137254896,1610612759,124,115,2022-02-27T03:20:24Z,6330000,-36.0,17.0,1,left,MISS J. Richardson Layup - blocked,"[1626196, 1628389]",1610612759.0,SAS,,,,,,,3.95,Missed,Richardson,J. Richardson,,,,,,,,,,,,,,,,,Adebayo,1628389.0,
638,PT03M22.00S,2022-02-27T03:20:20.0Z,4,REGULAR,block,,[],1628389,,,1610612759,124,115,2022-02-27T03:20:22Z,6340000,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
639,PT03M22.00S,2022-02-27T03:20:20.0Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,124,115,2022-02-27T03:20:24Z,6350000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,637.0,,,,,3.0,3.0,0.0,,,,,,,,,,,
686,PT03M06.00S,2022-02-27T03:20:28.0Z,4,REGULAR,turnover,lost ball,[],1628997,,,1610612748,124,115,2022-02-27T03:28:43Z,6355000,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1630170]",1610612748.0,MIA,,,,,,,,,Martin,C. Martin,,,,,,,,,,1.0,,,,,Vassell,1630170.0,,,
687,PT03M06.00S,2022-02-27T03:20:28.0Z,4,REGULAR,steal,,[],1630170,,,1610612759,124,115,2022-02-27T03:28:43Z,6357500,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
643,PT03M01.00S,2022-02-27T03:20:42.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628966,28.465834428383708,18.38235294117647,1610612759,124,118,2022-02-27T03:28:49Z,6390000,158.0,215.0,1,left,K. Bates-Diop 26' 3PT running pullup (17 PTS) (D. Vassell 3 AST),"[1628966, 1630170]",1610612759.0,SAS,running pullup,,,,,,26.7,Made,Bates-Diop,K. Bates-Diop,,17.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,,
644,PT02M41.00S,2022-02-27T03:21:01.8Z,4,REGULAR,2pt,Jump Shot,[],1629639,78.0059132720105,73.2843137254902,1610612748,126,118,2022-02-27T03:21:10Z,6400000,116.0,154.0,1,right,T. Herro 19' pullup Jump Shot (27 PTS),[1629639],1610612748.0,MIA,pullup,,,,,,19.32,Made,Herro,T. Herro,,27.0,,,,,,,,,,,,,,,,,
646,PT02M22.00S,2022-02-27T03:21:20.1Z,4,REGULAR,2pt,Jump Shot,[],1628966,12.87779237844941,67.67003676470588,1610612759,126,120,2022-02-27T03:21:37Z,6410000,-88.0,69.0,1,left,K. Bates-Diop 11' fadeaway bank Jump Shot (19 PTS) (J. Richardson 4 AST),"[1628966, 1626196]",1610612759.0,SAS,fadeaway bank,,,,,,11.19,Made,Bates-Diop,K. Bates-Diop,,19.0,J. Richardson,1626196.0,4.0,,,,,,,,,,,,,,
647,PT02M05.00S,2022-02-27T03:21:36.9Z,4,REGULAR,2pt,Jump Shot,[],1629639,72.09264126149803,59.31372549019608,1610612748,126,120,2022-02-27T03:21:45Z,6420000,47.0,210.0,1,right,MISS T. Herro 21' Jump Shot - blocked,"[1629639, 1630170]",1610612748.0,MIA,,,,,,,21.49,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,Vassell,1630170.0,
648,PT02M05.00S,2022-02-27T03:21:36.9Z,4,REGULAR,block,,[],1630170,,,1610612748,126,120,2022-02-27T03:21:40Z,6430000,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
649,PT02M02.00S,2022-02-27T03:21:39.9Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,126,120,2022-02-27T03:21:45Z,6440000,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,647.0,,,,,4.0,3.0,1.0,,,,,,,,,,,
650,PT02M00.00S,2022-02-27T03:21:43.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,9.543363994743759,54.65686274509803,1610612759,126,122,2022-02-27T03:21:57Z,6450000,-23.0,37.0,1,left,T. Jones running finger roll Layup (19 PTS) (D. Vassell 4 AST),"[1630200, 1630170]",1610612759.0,SAS,running finger roll,,,,,,4.39,Made,Jones,T. Jones,,19.0,D. Vassell,1630170.0,4.0,,,,,,,,,,,,,,
652,PT01M37.00S,2022-02-27T03:22:09.0Z,4,REGULAR,3pt,Jump Shot,[],200768,70.77858081471747,79.65686274509804,1610612748,129,122,2022-02-27T03:22:21Z,6470000,148.0,222.0,1,right,K. Lowry 26' 3PT  (13 PTS) (B. Adebayo 4 AST),"[200768, 1628389]",1610612748.0,MIA,,,,,,,26.71,Made,Lowry,K. Lowry,,13.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,
654,PT01M26.00S,2022-02-27T03:22:21.3Z,4,REGULAR,turnover,lost ball,[],1629111,,,1610612759,129,122,2022-02-27T03:35:46Z,6490000,,,0,,J. Landale lost ball TURNOVER (3 TO),"[1629111, 1629216]",1610612759.0,SAS,,,,,,,,,Landale,J. Landale,,,,,,,,,,3.0,,,,,Vincent,1629216.0,,,
655,PT01M26.00S,2022-02-27T03:22:21.3Z,4,REGULAR,steal,,[],1629216,,,1610612748,129,122,2022-02-27T03:22:23Z,6500000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,
656,PT01M21.00S,2022-02-27T03:22:26.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,90.48948751642575,52.20588235294118,1610612748,131,122,2022-02-27T03:22:50Z,6510000,11.0,37.0,1,right,B. Adebayo running reverse Layup (36 PTS),[1628389],1610612748.0,MIA,running reverse,,,,,,3.85,Made,Adebayo,B. Adebayo,,36.0,,,,,,,,,,,,,,,,,
657,PT01M10.00S,2022-02-27T03:22:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630170,7.440867279894875,4.6568627450980395,1610612759,131,122,2022-02-27T03:22:44Z,6520000,227.0,17.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,,,,22.74,Missed,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
658,PT01M06.00S,2022-02-27T03:22:43.2Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,131,122,2022-02-27T03:22:44Z,6530000,,,0,,C. Martin REBOUND (Off:0 Def:7),[1628997],1610612748.0,MIA,,,,,,,,,Martin,C. Martin,657.0,,,,,7.0,7.0,0.0,,,,,,,,,,,
659,PT00M49.20S,2022-02-27T03:23:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,90.09526938239159,52.69607843137255,1610612748,131,122,2022-02-27T03:23:09Z,6540000,13.0,41.0,1,right,MISS K. Lowry driving Layup,[200768],1610612748.0,MIA,driving,,,,,,4.28,Missed,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
660,PT00M46.80S,2022-02-27T03:23:03.5Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,131,122,2022-02-27T03:23:09Z,6550000,,,0,,D. Vassell REBOUND (Off:1 Def:4),[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,659.0,,,,,5.0,4.0,1.0,,,,,,,,,,,
661,PT00M44.40S,2022-02-27T03:23:05.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,34.247700394218136,50.49019607843137,1610612759,131,122,2022-02-27T03:23:12Z,6560000,-2.0,269.0,1,left,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,,,,26.94,Missed,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
662,PT00M44.40S,2022-02-27T03:23:05.9Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612759,131,122,2022-02-27T03:23:12Z,6570000,,,0,,J. Richardson REBOUND (Off:3 Def:1),[1626196],1610612759.0,SAS,,,,,,,,,Richardson,J. Richardson,661.0,,,,,4.0,1.0,3.0,,,,,,,,,,,
663,PT00M40.60S,2022-02-27T03:23:13.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,6.652431011826544,44.85294117647059,1610612759,131,124,2022-02-27T03:23:19Z,6580000,26.0,10.0,1,left,J. Richardson putback Layup (10 PTS),[1626196],1610612759.0,SAS,putback,,,,,,2.76,Made,Richardson,J. Richardson,,10.0,,,,,,,,,,,,,,,,,
664,PT00M34.40S,2022-02-27T03:23:23.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612748,131,124,2022-02-27T03:23:39Z,6590000,,,0,,T. Jones take personal FOUL (4 PF) (Adebayo 2 FT),"[1630200, 1628389]",1610612759.0,SAS,take,,,,,,,,Jones,T. Jones,,,,,,,,,1198.0,,4.0,0.0,Adebayo,1628389.0,,,,,
666,PT00M34.40S,2022-02-27T03:23:55.0Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,131,124,2022-02-27T03:24:17Z,6610000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,,,,,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
667,PT00M34.40S,2022-02-27T03:23:55.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,131,124,2022-02-27T03:24:17Z,6620000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,666.0,,,,,,,,,,,,,,,,,,
668,PT00M34.40S,2022-02-27T03:23:55.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612748,131,124,2022-02-27T03:24:00Z,6630000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
669,PT00M34.40S,2022-02-27T03:23:55.9Z,4,REGULAR,substitution,in,[],1630580,,,1610612748,131,124,2022-02-27T03:24:00Z,6640000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,,,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
670,PT00M34.40S,2022-02-27T03:23:55.0Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,131,124,2022-02-27T03:24:17Z,6650000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,,,,,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
671,PT00M32.30S,2022-02-27T03:23:57.1Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,131,124,2022-02-27T03:24:17Z,6660000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:10),[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,670.0,,,,,10.0,10.0,0.0,,,,,,,,,,,
672,PT00M21.50S,2022-02-27T03:24:27.2Z,4,REGULAR,3pt,Jump Shot,[],1630580,7.703679369250986,97.54901960784314,1610612759,131,124,2022-02-27T03:24:32Z,6670000,-238.0,20.0,1,left,MISS J. Wieskamp 3PT,[1630580],1610612759.0,SAS,,,,,,,23.85,Missed,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
673,PT00M20.20S,2022-02-27T03:24:30.3Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612759,131,124,2022-02-27T03:24:30Z,6680000,,,0,,J. Landale REBOUND (Off:3 Def:0),[1629111],1610612759.0,SAS,,,,,,,,,Landale,J. Landale,672.0,,,,,3.0,0.0,3.0,,,,,,,,,,,
674,PT00M18.50S,2022-02-27T03:24:32.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,7.178055190538765,45.09803921568628,1610612759,131,126,2022-02-27T03:24:36Z,6690000,25.0,15.0,1,left,J. Landale putback Layup (14 PTS),[1629111],1610612759.0,SAS,putback,,,,,,2.87,Made,Landale,J. Landale,,14.0,,,,,,,,,,,,,,,,,
675,PT00M14.50S,2022-02-27T03:24:37.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612748,131,126,2022-02-27T03:24:50Z,6700000,,,0,,T. Jones personal FOUL (5 PF) (Herro 2 FT),"[1630200, 1629639]",1610612759.0,SAS,,,,,,,,,Jones,T. Jones,,,,,,,,,2003.0,,5.0,0.0,Herro,1629639.0,,,,,
677,PT00M14.50S,2022-02-27T03:25:15.3Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,131,126,2022-02-27T03:25:34Z,6720000,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,,,,,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
678,PT00M14.50S,2022-02-27T03:25:15.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,131,126,2022-02-27T03:25:34Z,6730000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,677.0,,,,,,,,,,,,,,,,,,
679,PT00M14.50S,2022-02-27T03:25:15.3Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,131,126,2022-02-27T03:25:34Z,6740000,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,,,,,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
680,PT00M12.00S,2022-02-27T03:25:17.8Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,131,126,2022-02-27T03:25:34Z,6750000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:11),[1628966],1610612759.0,SAS,,,,,,,,,Bates-Diop,K. Bates-Diop,679.0,,,,,11.0,11.0,0.0,,,,,,,,,,,
681,PT00M09.20S,2022-02-27T03:25:35.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628966,37.27003942181341,50.0,1610612759,131,129,2022-02-27T03:25:56Z,6760000,0.0,298.0,1,left,K. Bates-Diop 29' 3PT running pullup (22 PTS),[1628966],1610612759.0,SAS,running pullup,,,,,,29.78,Made,Bates-Diop,K. Bates-Diop,,22.0,,,,,,,,,,,,,,,,,
682,PT00M08.60S,2022-02-27T03:25:48.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,131,129,2022-02-27T03:25:48Z,6770000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M08.60S,2022-02-27T03:26:47.4Z,4,REGULAR,substitution,out,[],1630580,,,1610612748,131,129,2022-02-27T03:27:07Z,6780000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,,,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
684,PT00M08.60S,2022-02-27T03:26:47.4Z,4,REGULAR,substitution,in,[],1629022,,,1610612748,131,129,2022-02-27T03:27:07Z,6790000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
685,PT00M08.60S,2022-02-27T03:27:28.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,131,129,2022-02-27T03:27:28Z,6800000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M06.70S,2022-02-27T03:28:56.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612748,131,129,2022-02-27T03:29:02Z,6810000,,,0,,T. Jones personal FOUL (6 PF) (Vincent 2 FT),"[1630200, 1629216]",1610612759.0,SAS,,,,,,,,,Jones,T. Jones,,,,,,,,,1198.0,,6.0,0.0,Vincent,1629216.0,,,,,
690,PT00M06.70S,2022-02-27T03:29:13.1Z,4,REGULAR,substitution,out,[],1630200,,,1610612748,131,129,2022-02-27T03:29:23Z,6830000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
691,PT00M06.70S,2022-02-27T03:29:13.1Z,4,REGULAR,substitution,in,[],1630580,,,1610612748,131,129,2022-02-27T03:29:23Z,6840000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,,,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
693,PT00M06.70S,2022-02-27T03:29:42.1Z,4,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,132,129,2022-02-27T03:29:42Z,6850000,,,0,,G. Vincent Free Throw 1 of 2 (11 PTS),[1629216],1610612748.0,MIA,,,,,,,,Made,Vincent,G. Vincent,,11.0,,,,,,,,,,,,,,,,,
694,PT00M06.70S,2022-02-27T03:30:01.4Z,4,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,133,129,2022-02-27T03:30:01Z,6860000,,,0,,G. Vincent Free Throw 2 of 2 (12 PTS),[1629216],1610612748.0,MIA,,,,,,,,Made,Vincent,G. Vincent,,12.0,,,,,,,,,,,,,,,,,
695,PT00M06.70S,2022-02-27T03:30:05.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,133,129,2022-02-27T03:30:05Z,6870000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M02.10S,2022-02-27T03:31:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,8.754927726675426,48.28431372549019,1610612759,133,129,2022-02-27T03:31:42Z,6880000,9.0,30.0,1,left,MISS J. Richardson driving Layup,[1626196],1610612759.0,SAS,driving,,,,,,3.1,Missed,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
697,PT00M02.10S,2022-02-27T03:31:36.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,133,129,2022-02-27T03:31:42Z,6890000,,,0,,B. Adebayo REBOUND (Off:0 Def:7),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,696.0,,,,,7.0,7.0,0.0,,,,,,,,,,,
698,PT00M00.00S,2022-02-27T03:31:48.9Z,4,REGULAR,period,end,[],0,,,1610612748,133,129,2022-02-27T03:31:48Z,6900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M00.00S,2022-02-27T03:31:52.9Z,4,REGULAR,game,end,[],0,,,0,133,129,2022-02-27T03:31:52Z,6910000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
