actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
282,PT00M53.00S,2022-01-27T01:40:59.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612748,58,42,2022-01-27T01:41:04Z,2760000,,,0,,E. Fournier personal FOUL (2 PF) (Butler 2 FT),"[203095, 202710]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,101284.0,,,,,,,,2.0,0.0,Butler,202710.0,,,
284,PT00M53.00S,2022-01-27T01:41:17.0Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,59,42,2022-01-27T01:41:17Z,2780000,,,0,,J. Butler Free Throw 1 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
285,PT00M53.00S,2022-01-27T01:41:17.7Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,59,42,2022-01-27T01:41:21Z,2790000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M53.00S,2022-01-27T01:41:17.7Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,59,42,2022-01-27T01:41:21Z,2800000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M53.00S,2022-01-27T01:41:17.0Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,59,42,2022-01-27T01:41:38Z,2810000,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Missed,,,,,,,,,,,,,,,,,,,
288,PT00M51.30S,2022-01-27T01:41:18.7Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,59,42,2022-01-27T01:41:38Z,2820000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,287.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
289,PT00M43.70S,2022-01-27T01:41:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612752,59,42,2022-01-27T01:42:00Z,2830000,,,0,,J. Butler personal FOUL (2 PF) (Fournier 2 FT),"[202710, 203095]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,101284.0,,,,,,,,2.0,0.0,Fournier,203095.0,,,
291,PT00M43.70S,2022-01-27T01:42:11.5Z,2,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,59,42,2022-01-27T01:42:11Z,2850000,,,0,,MISS E. Fournier Free Throw 1 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
292,PT00M43.70S,2022-01-27T01:42:11.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,59,42,2022-01-27T01:42:11Z,2860000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,,
293,PT00M43.70S,2022-01-27T01:42:28.0Z,2,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,59,43,2022-01-27T01:42:28Z,2870000,,,0,,E. Fournier Free Throw 2 of 2 (7 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
294,PT00M38.30S,2022-01-27T01:42:36.1Z,2,REGULAR,3pt,Jump Shot,[],1629216,27.283180026281208,79.65686274509804,1610612748,59,43,2022-01-27T01:42:41Z,2880000,-148.0,204.0,1,left,MISS G. Vincent 25' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
295,PT00M34.50S,2022-01-27T01:42:39.9Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,59,43,2022-01-27T01:42:41Z,2890000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,294.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
296,PT00M22.50S,2022-01-27T01:42:54.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,59,43,2022-01-27T01:42:54Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M17.60S,2022-01-27T01:43:09.8Z,2,REGULAR,3pt,Jump Shot,[],203095,73.14388961892247,81.61764705882352,1610612752,59,43,2022-01-27T01:43:16Z,2910000,158.0,200.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
298,PT00M11.70S,2022-01-27T01:43:15.7Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,59,43,2022-01-27T01:43:16Z,2920000,,,0,,Q. Grimes REBOUND (Off:2 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,297.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
299,PT00M02.70S,2022-01-27T01:43:24.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202689,71.04139290407359,75.73529411764706,1610612752,59,46,2022-01-27T01:43:29Z,2930000,129.0,220.0,1,right,K. Walker 25' 3PT  (6 PTS) (J. Randle 4 AST),"[202689, 203944]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.46,Made,,,,,,,,,6.0,J. Randle,203944.0,4.0,,,,,,,
301,PT00M00.60S,2022-01-27T01:43:36.0Z,2,REGULAR,foul,offensive,['inpenalty'],202710,,,1610612748,59,46,2022-01-27T01:43:47Z,2950000,,,0,,J. Butler charge offensive FOUL (3 PF),"[202710, 202689]",1610612748.0,MIA,charge,,,Butler,J. Butler,,,,,,,,,,,101284.0,,,,,,,,3.0,0.0,Walker,202689.0,,,
303,PT00M00.60S,2022-01-27T01:43:36.0Z,2,REGULAR,turnover,offensive foul,[],202710,,,1610612748,59,46,2022-01-27T01:43:36Z,2970000,,,0,,J. Butler offensive foul TURNOVER (3 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,101284.0,3.0,,,,,,,,,,,,,
304,PT00M00.60S,2022-01-27T01:44:00.0Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,59,46,2022-01-27T01:44:04Z,2980000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (3 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,101284.0,3.0,,,,,,,,,,,,,
305,PT00M00.30S,2022-01-27T01:44:28.0Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,59,46,2022-01-27T01:44:37Z,2990000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (3 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,,,,,,,,3.0,,,,,,,,,,,,,
307,PT00M00.30S,2022-01-27T01:44:47.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612752,59,46,2022-01-27T01:45:28Z,3010000,,,0,,,[],,,support,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,Out of Bounds - Support Call
308,PT00M00.30S,2022-01-27T01:45:32.9Z,2,REGULAR,substitution,out,[],202710,,,1610612752,59,46,2022-01-27T01:45:46Z,3020000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M00.30S,2022-01-27T01:45:32.9Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,59,46,2022-01-27T01:45:46Z,3030000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M00.30S,2022-01-27T01:45:32.9Z,2,REGULAR,substitution,in,[],203473,,,1610612752,59,46,2022-01-27T01:45:46Z,3040000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M00.30S,2022-01-27T01:45:32.9Z,2,REGULAR,substitution,in,[],1630193,,,1610612752,59,46,2022-01-27T01:45:46Z,3050000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M00.00S,2022-01-27T01:45:56.6Z,2,REGULAR,period,end,[],0,,,1610612752,59,46,2022-01-27T01:45:56Z,3060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612752,59,46,2022-01-27T02:01:24Z,3070000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612752,59,46,2022-01-27T02:01:24Z,3080000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,out,['startperiod'],203473,,,1610612752,59,46,2022-01-27T02:01:24Z,3090000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,out,['startperiod'],1629656,,,1610612752,59,46,2022-01-27T02:01:24Z,3100000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612752,59,46,2022-01-27T02:01:24Z,3110000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612752,59,46,2022-01-27T02:01:24Z,3120000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612752,59,46,2022-01-27T02:01:24Z,3130000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,in,['startperiod'],202710,,,1610612752,59,46,2022-01-27T02:01:24Z,3140000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,59,46,2022-01-27T02:01:24Z,3150000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-27T01:46:42.4Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,59,46,2022-01-27T02:01:24Z,3160000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-27T02:01:32.8Z,3,REGULAR,period,start,[],0,,,1610612752,59,46,2022-01-27T02:01:32Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M46.00S,2022-01-27T02:01:46.1Z,3,REGULAR,3pt,Jump Shot,[],203095,29.6484888304862,26.96078431372549,1610612752,59,46,2022-01-27T02:01:51Z,3180000,115.0,226.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
325,PT11M42.00S,2022-01-27T02:01:50.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,59,46,2022-01-27T02:01:51Z,3190000,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,324.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
326,PT11M34.00S,2022-01-27T02:02:03.9Z,3,REGULAR,foul,personal,[],203944,,,1610612748,59,46,2022-01-27T02:02:11Z,3200000,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1629130]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Robinson,1629130.0,,,
328,PT11M20.00S,2022-01-27T02:02:35.3Z,3,REGULAR,2pt,Jump Shot,[],1629130,91.27792378449409,72.30392156862744,1610612748,61,46,2022-01-27T02:02:40Z,3220000,112.0,29.0,1,right,D. Robinson 11' driving floating bank Jump Shot (14 PTS) (G. Vincent 2 AST),"[1629130, 1629216]",1610612748.0,MIA,driving floating bank,,,Robinson,D. Robinson,,,,,11.53,Made,,,,,,,,,14.0,G. Vincent,1629216.0,2.0,,,,,,,
330,PT11M08.00S,2022-01-27T02:02:53.4Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612752,61,46,2022-01-27T02:03:02Z,3240000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Barrett 2 FT),"[1629216, 1629628]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Barrett,1629628.0,,,
332,PT11M08.00S,2022-01-27T02:03:19.6Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,61,47,2022-01-27T02:03:19Z,3260000,,,0,,R. Barrett Free Throw 1 of 2 (14 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,,14.0,,,,,,,,,,
333,PT11M08.00S,2022-01-27T02:03:31.2Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,61,48,2022-01-27T02:03:31Z,3270000,,,0,,R. Barrett Free Throw 2 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
334,PT10M50.00S,2022-01-27T02:03:50.7Z,3,REGULAR,3pt,Jump Shot,[],1629130,66.70499342969777,34.31372549019608,1610612748,61,48,2022-01-27T02:03:54Z,3280000,-78.0,260.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
335,PT10M46.00S,2022-01-27T02:03:54.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,61,48,2022-01-27T02:03:54Z,3290000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
336,PT10M37.00S,2022-01-27T02:04:05.4Z,3,REGULAR,turnover,traveling,[],203095,,,1610612752,61,48,2022-01-27T02:04:11Z,3300000,,,0,,E. Fournier traveling TURNOVER (2 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,204058.0,2.0,,,,,,,,,,,,,
337,PT10M25.00S,2022-01-27T02:04:31.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,88.91261498028909,37.5,1610612748,63,48,2022-01-27T02:04:38Z,3310000,-62.0,52.0,1,right,J. Butler 8' turnaround fadeaway Jump Shot (17 PTS) (G. Vincent 3 AST),"[202710, 1629216]",1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,8.11,Made,,,,,,,,,17.0,G. Vincent,1629216.0,3.0,,,,,,,
339,PT10M25.00S,2022-01-27T02:04:38.6Z,3,REGULAR,foul,personal,['1freethrow'],203095,,,1610612748,63,48,2022-01-27T02:04:54Z,3330000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Butler 1 FT),"[203095, 202710]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,101284.0,,,,,,,,3.0,0.0,Butler,202710.0,,,
341,PT10M25.00S,2022-01-27T02:04:56.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202710,,,1610612748,64,48,2022-01-27T02:04:56Z,3350000,,,0,,J. Butler Free Throw 1 of 1 (18 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,18.0,,,,,,,,,,
342,PT10M06.00S,2022-01-27T02:05:15.2Z,3,REGULAR,3pt,Jump Shot,[],203944,10.85742444152431,3.6764705882352944,1610612752,64,48,2022-01-27T02:05:18Z,3360000,232.0,50.0,1,left,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M05.00S,2022-01-27T02:05:16.2Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,64,48,2022-01-27T02:05:18Z,3370000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,342.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
344,PT09M56.00S,2022-01-27T02:05:25.8Z,3,REGULAR,3pt,Jump Shot,[],1629216,73.66951379763469,13.970588235294118,1610612748,67,48,2022-01-27T02:06:46Z,3380000,-180.0,195.0,1,right,G. Vincent 26' 3PT pullup (6 PTS) (J. Butler 3 AST),"[1629216, 202710]",1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,26.54,Made,,,,,,,,,6.0,J. Butler,202710.0,3.0,,,,,,,
346,PT09M31.00S,2022-01-27T02:05:50.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,9.411957950065702,51.470588235294116,1610612752,67,48,2022-01-27T02:05:54Z,3400000,-7.0,36.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.68,Missed,,,,,,,,,,,,,,,,,,,
347,PT09M29.00S,2022-01-27T02:05:52.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,67,48,2022-01-27T02:05:54Z,3410000,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,346.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
348,PT09M25.00S,2022-01-27T02:05:56.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200782,81.02825229960578,92.40196078431373,1610612748,70,48,2022-01-27T02:06:22Z,3420000,212.0,126.0,1,right,P. Tucker 24' 3PT  (13 PTS) (J. Butler 4 AST),"[200782, 202710]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,24.65,Made,,,,,,,,,13.0,J. Butler,202710.0,4.0,,,,,,,
350,PT09M24.00S,2022-01-27T02:06:05.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,70,48,2022-01-27T02:06:05Z,3440000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M04.00S,2022-01-27T02:09:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.5722733245729295,44.6078431372549,1610612752,70,50,2022-01-27T02:09:49Z,3450000,27.0,19.0,1,left,R. Barrett Layup (17 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,3.28,Made,,,,,,,,,17.0,M. Robinson,1629011.0,1.0,,,,,,,
353,PT08M36.00S,2022-01-27T02:10:12.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,88.12417871222075,39.705882352941174,1610612748,70,50,2022-01-27T02:10:16Z,3470000,-51.0,59.0,1,right,MISS B. Adebayo 7' Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,7.84,Missed,,,,,,,,,,,,,,,,,,,
354,PT08M34.00S,2022-01-27T02:10:14.7Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,70,50,2022-01-27T02:10:14Z,3480000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,353.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
355,PT08M26.00S,2022-01-27T02:10:23.6Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612748,70,50,2022-01-27T02:10:33Z,3490000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Butler 2 FT),"[1629011, 202710]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,204058.0,,,,,,,,3.0,0.0,Butler,202710.0,,,
357,PT08M26.00S,2022-01-27T02:10:54.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,71,50,2022-01-27T02:10:54Z,3510000,,,0,,J. Butler Free Throw 1 of 2 (19 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,19.0,,,,,,,,,,
358,PT08M26.00S,2022-01-27T02:11:10.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,72,50,2022-01-27T02:11:10Z,3520000,,,0,,J. Butler Free Throw 2 of 2 (20 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,20.0,,,,,,,,,,
359,PT08M15.00S,2022-01-27T02:11:23.8Z,3,REGULAR,3pt,Jump Shot,[],203944,5.732588699080158,95.34313725490196,1610612752,72,50,2022-01-27T02:11:28Z,3530000,-227.0,1.0,1,left,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
360,PT08M12.00S,2022-01-27T02:11:26.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,72,50,2022-01-27T02:11:28Z,3540000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,359.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
362,PT08M06.00S,2022-01-27T02:11:36.3Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,72,50,2022-01-27T02:11:51Z,3560000,,,0,,B. Adebayo charge offensive FOUL (2 PF),"[1628389, 1629011]",1610612748.0,MIA,charge,,,Adebayo,B. Adebayo,,,,,,,,,,,101284.0,,,,,,,,2.0,0.0,Robinson,1629011.0,,,
364,PT08M06.00S,2022-01-27T02:11:36.3Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,72,50,2022-01-27T02:11:36Z,3580000,,,0,,B. Adebayo offensive foul TURNOVER (3 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,101284.0,3.0,,,,,,,,,,,,,
365,PT08M06.00S,2022-01-27T02:11:52.0Z,3,REGULAR,foul,technical,['1freethrow'],1628389,,,1610612752,72,50,2022-01-27T02:12:09Z,3590000,,,0,,B. Adebayo technical FOUL (1 Tech),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,1627529.0,,,,,,,,2.0,1.0,,,,,
366,PT08M06.00S,2022-01-27T02:12:10.7Z,3,REGULAR,freethrow,1 of 1,[],202689,,,1610612752,72,51,2022-01-27T02:12:10Z,3600000,,,0,,K. Walker technical Free Throw 1 of 1 (7 PTS),[202689],1610612752.0,NYK,technical,,,Walker,K. Walker,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
367,PT07M55.00S,2022-01-27T02:12:36.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202689,28.07161629434954,12.990196078431374,1610612752,72,51,2022-01-27T02:12:44Z,3610000,185.0,211.0,1,left,MISS K. Walker 28' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,,
368,PT07M49.00S,2022-01-27T02:12:42.0Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,72,51,2022-01-27T02:12:44Z,3620000,,,0,,J. Butler REBOUND (Off:1 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,367.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
369,PT07M40.00S,2022-01-27T02:12:50.9Z,3,REGULAR,3pt,Jump Shot,[],200782,94.69448094612353,96.56862745098039,1610612748,72,51,2022-01-27T02:12:56Z,3630000,233.0,-3.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
370,PT07M36.00S,2022-01-27T02:12:55.1Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,72,51,2022-01-27T02:12:55Z,3640000,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,369.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
371,PT07M32.00S,2022-01-27T02:13:02.4Z,3,REGULAR,foul,personal,[],203095,,,1610612748,72,51,2022-01-27T02:13:09Z,3650000,,,0,,E. Fournier personal FOUL (4 PF),"[203095, 1629130]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,204058.0,,,,,,,,4.0,0.0,Robinson,1629130.0,,,
373,PT07M25.00S,2022-01-27T02:13:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,94.30026281208936,54.166666666666664,1610612748,74,51,2022-01-27T02:13:36Z,3670000,21.0,1.0,1,right,J. Butler driving Layup (22 PTS) (B. Adebayo 7 AST),"[202710, 1628389]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.08,Made,,,,,,,,,22.0,B. Adebayo,1628389.0,7.0,,,,,,,
375,PT07M06.00S,2022-01-27T02:13:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,9.674770039421814,37.254901960784316,1610612752,74,51,2022-01-27T02:13:55Z,3690000,64.0,38.0,1,left,MISS E. Fournier 7' driving floating Shot - blocked,"[203095, 1629130]",1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,7.44,Missed,,,,,,,,,,,,,,,,,Robinson,1629130.0,
387,PT07M06.00S,2022-01-27T02:13:50.5Z,3,REGULAR,block,,[],1629130,,,1610612752,74,51,2022-01-27T02:15:55Z,3695000,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
