actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
454,PT01M26.00S,2022-03-26T01:48:57.3Z,3,REGULAR,2pt,Jump Shot,[],1630167,7.178055190538765,80.14705882352942,1610612752,83,72,2022-03-26T01:49:09Z,4530000,-151.0,15.0,1,left,O. Toppin 15' pullup Jump Shot (15 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,pullup,,,Toppin,O. Toppin,,,,,15.14,Made,15.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,,
456,PT01M04.00S,2022-03-26T01:49:27.3Z,3,REGULAR,turnover,offensive goaltending,[],1628997,,,1610612748,83,72,2022-03-26T01:49:44Z,4550000,,,0,,C. Martin offensive goaltending TURNOVER (3 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,203592.0,3.0,,,,,,,,,,,,,
457,PT01M04.00S,2022-03-26T01:49:29.5Z,3,REGULAR,substitution,out,[],202710,,,1610612752,83,72,2022-03-26T01:49:37Z,4560000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M04.00S,2022-03-26T01:49:29.5Z,3,REGULAR,substitution,out,[],1630167,,,1610612752,83,72,2022-03-26T01:49:37Z,4570000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M04.00S,2022-03-26T01:49:29.5Z,3,REGULAR,substitution,in,[],200768,,,1610612752,83,72,2022-03-26T01:49:37Z,4580000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M04.00S,2022-03-26T01:49:29.5Z,3,REGULAR,substitution,in,[],201959,,,1610612752,83,72,2022-03-26T01:49:37Z,4590000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M56.90S,2022-03-26T01:49:50.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,32.013797634691194,73.2843137254902,1610612752,83,72,2022-03-26T01:57:57Z,4600000,-116.0,248.0,1,left,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M53.50S,2022-03-26T01:49:54.0Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,83,72,2022-03-26T01:49:56Z,4610000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,
463,PT00M37.40S,2022-03-26T01:50:10.7Z,3,REGULAR,3pt,Jump Shot,[],200768,63.81406044678055,32.35294117647059,1610612748,86,72,2022-03-26T01:50:15Z,4620000,-88.0,288.0,1,right,K. Lowry 30' 3PT  (11 PTS) (M. Strus 2 AST),"[200768, 1629622]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,30.08,Made,11.0,M. Strus,1629622.0,2.0,,,,,,,,,,,,,,,
465,PT00M17.10S,2022-03-26T01:50:38.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612752,86,72,2022-03-26T01:50:49Z,4640000,,,0,,D. Dedmon shooting personal FOUL (3 PF) (Barrett 2 FT),"[203473, 1629628]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,1179.0,,,,,,3.0,0.0,,,Barrett,1629628.0,,,
467,PT00M17.10S,2022-03-26T01:51:06.2Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,86,72,2022-03-26T01:51:06Z,4660000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
468,PT00M17.10S,2022-03-26T01:51:06.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,86,72,2022-03-26T01:51:06Z,4670000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,467.0,,,,,,,,,,,,
469,PT00M17.10S,2022-03-26T01:51:06.6Z,3,REGULAR,substitution,out,[],203095,,,1610612752,86,72,2022-03-26T01:51:08Z,4680000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M17.10S,2022-03-26T01:51:06.6Z,3,REGULAR,substitution,in,[],1629656,,,1610612752,86,72,2022-03-26T01:51:08Z,4690000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M17.10S,2022-03-26T01:51:23.5Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,86,73,2022-03-26T01:51:23Z,4700000,,,0,,R. Barrett Free Throw 2 of 2 (16 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
475,PT00M04.60S,2022-03-26T01:51:39.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612748,86,73,2022-03-26T01:51:49Z,4710000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Lowry 2 FT),"[1630193, 200768]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,1179.0,,,,,,1.0,0.0,,,Lowry,200768.0,,,
477,PT00M04.60S,2022-03-26T01:52:10.4Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,87,73,2022-03-26T01:52:10Z,4730000,,,0,,K. Lowry Free Throw 1 of 2 (12 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
478,PT00M04.60S,2022-03-26T01:52:21.6Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,88,73,2022-03-26T01:52:21Z,4740000,,,0,,K. Lowry Free Throw 2 of 2 (13 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
479,PT00M01.00S,2022-03-26T01:52:33.3Z,3,REGULAR,3pt,Jump Shot,[],1629628,29.6484888304862,23.774509803921568,1610612752,88,73,2022-03-26T01:52:53Z,4750000,131.0,226.0,1,left,MISS R. Barrett 26' step back 3PT,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M01.00S,2022-03-26T01:52:33.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,88,73,2022-03-26T01:52:53Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,,
481,PT00M00.00S,2022-03-26T01:52:37.4Z,3,REGULAR,period,end,[],0,,,1610612752,88,73,2022-03-26T01:52:37Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-03-26T01:54:08.1Z,4,REGULAR,substitution,out,['startperiod'],1629628,,,1610612752,88,73,2022-03-26T01:55:14Z,4780000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-03-26T01:54:08.1Z,4,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,88,73,2022-03-26T01:55:14Z,4790000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-03-26T01:54:08.1Z,4,REGULAR,substitution,in,['startperiod'],1630579,,,1610612752,88,73,2022-03-26T01:55:14Z,4800000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-03-26T01:54:08.1Z,4,REGULAR,substitution,in,['startperiod'],1630540,,,1610612752,88,73,2022-03-26T01:55:14Z,4810000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-03-26T01:55:40.1Z,4,REGULAR,period,start,[],0,,,1610612748,88,73,2022-03-26T01:55:40Z,4820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M37.00S,2022-03-26T01:56:02.2Z,4,REGULAR,2pt,Jump Shot,[],202693,90.88370565045992,25.0,1610612748,90,73,2022-03-26T01:56:08Z,4830000,-125.0,33.0,1,right,M. Morris 12' turnaround fadeaway Jump Shot (10 PTS),[202693],1610612748.0,MIA,turnaround fadeaway,,,Morris,M. Morris,,,,,12.93,Made,10.0,,,,,,,,,,,,,,,,,,
490,PT11M13.00S,2022-03-26T01:56:25.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,9.411957950065702,3.1862745098039214,1610612752,90,76,2022-03-26T01:56:41Z,4840000,234.0,36.0,1,left,I. Quickley 3PT step back (6 PTS) (M. McBride 2 AST),"[1630193, 1630540]",1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,23.69,Made,6.0,M. McBride,1630540.0,2.0,,,,,,,,,,,,,,,
492,PT10M59.00S,2022-03-26T01:56:45.4Z,4,REGULAR,foul,personal,[],201959,,,1610612748,90,76,2022-03-26T01:57:02Z,4860000,,,0,,T. Gibson personal FOUL (3 PF),"[201959, 202693]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,203592.0,,,,,,3.0,0.0,,,Morris,202693.0,,,
494,PT10M55.00S,2022-03-26T01:57:05.4Z,4,REGULAR,turnover,traveling,[],203473,,,1610612748,90,76,2022-03-26T01:57:26Z,4880000,,,0,,D. Dedmon traveling TURNOVER (2 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,2.0,,,,,,,,,,,,,
496,PT10M42.00S,2022-03-26T01:57:34.3Z,4,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612752,90,76,2022-03-26T01:57:50Z,4890000,,,0,,C. Martin shooting personal FOUL (2 PF) (Quickley 2 FT),"[1628997, 1630193]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,1179.0,,,,,,2.0,1.0,,,Quickley,1630193.0,,,
498,PT10M42.00S,2022-03-26T01:57:59.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630193,,,1610612752,90,77,2022-03-26T01:57:59Z,4910000,,,0,,I. Quickley Free Throw 1 of 2 (7 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
499,PT10M42.00S,2022-03-26T01:58:17.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630193,,,1610612752,90,78,2022-03-26T01:58:17Z,4920000,,,0,,I. Quickley Free Throw 2 of 2 (8 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
500,PT10M22.00S,2022-03-26T01:58:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.11760840998686,44.36274509803921,1610612748,90,78,2022-03-26T01:58:43Z,4930000,-28.0,12.0,1,right,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
501,PT10M19.00S,2022-03-26T01:58:42.4Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,90,78,2022-03-26T01:58:43Z,4940000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,500.0,1.0,1.0,0.0,,,,,,,,,
502,PT10M15.00S,2022-03-26T01:58:46.5Z,4,REGULAR,3pt,Jump Shot,[],1630193,34.247700394218136,49.50980392156863,1610612752,90,81,2022-03-26T02:04:43Z,4950000,2.0,269.0,1,left,I. Quickley 26' 3PT pullup (11 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,26.94,Made,11.0,,,,,,,,,,,,,,,,,,
503,PT09M47.00S,2022-03-26T01:59:13.7Z,4,REGULAR,3pt,Jump Shot,[],1629622,63.69908015768725,78.45435049019608,1610612748,90,81,2022-03-26T01:59:39Z,4960000,142.0,289.0,1,right,MISS M. Strus 32' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,32.19,Missed,,,,,,,,,,,,,,,,,,,
504,PT09M43.00S,2022-03-26T01:59:17.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,90,81,2022-03-26T01:59:22Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,
505,PT09M43.00S,2022-03-26T01:59:21.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,90,81,2022-03-26T01:59:21Z,4980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M37.00S,2022-03-26T01:59:44.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,72.7496714848883,17.15686274509804,1610612748,90,81,2022-03-26T01:59:48Z,4990000,-164.0,204.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
507,PT09M33.00S,2022-03-26T01:59:48.0Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,90,81,2022-03-26T01:59:48Z,5000000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,506.0,1.0,1.0,0.0,,,,,,,,,
508,PT09M27.00S,2022-03-26T01:59:54.1Z,4,REGULAR,3pt,Jump Shot,[],1630540,28.07161629434954,79.65686274509804,1610612752,90,81,2022-03-26T01:59:59Z,5010000,-148.0,211.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
509,PT09M23.00S,2022-03-26T01:59:58.1Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,90,81,2022-03-26T01:59:59Z,5020000,,,0,,D. Dedmon REBOUND (Off:1 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,508.0,4.0,3.0,1.0,,,,,,,,,
510,PT09M19.00S,2022-03-26T02:00:04.6Z,4,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612748,90,81,2022-03-26T02:00:16Z,5030000,,,0,,M. McBride shooting personal FOUL (3 PF) (Lowry 2 FT),"[1630540, 200768]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,,,,,,,1627963.0,,,,,,3.0,0.0,,,Lowry,200768.0,,,
512,PT09M19.00S,2022-03-26T02:00:29.9Z,4,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,91,81,2022-03-26T02:00:30Z,5050000,,,0,,K. Lowry Free Throw 1 of 2 (14 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
513,PT09M19.00S,2022-03-26T02:00:43.7Z,4,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,92,81,2022-03-26T02:00:43Z,5060000,,,0,,K. Lowry Free Throw 2 of 2 (15 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
514,PT09M04.00S,2022-03-26T02:01:01.2Z,4,REGULAR,3pt,Jump Shot,[],1629656,26.231931668856767,15.196078431372548,1610612752,92,84,2022-03-26T02:01:19Z,5070000,174.0,194.0,1,left,Q. Grimes 26' 3PT  (3 PTS) (M. McBride 3 AST),"[1629656, 1630540]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.07,Made,3.0,M. McBride,1630540.0,3.0,,,,,,,,,,,,,,,
516,PT08M35.00S,2022-03-26T02:01:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203473,87.07293035479631,48.28431372549019,1610612748,92,84,2022-03-26T02:01:41Z,5090000,-9.0,69.0,1,right,MISS D. Dedmon 6' turnaround Shot - blocked,"[203473, 201959]",1610612748.0,MIA,turnaround,,,Dedmon,D. Dedmon,,,,,6.95,Missed,,,,,,,,,,,,,,,,,,Gibson,201959.0
517,PT08M35.00S,2022-03-26T02:01:29.4Z,4,REGULAR,block,,[],201959,,,1610612748,92,84,2022-03-26T02:01:33Z,5100000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M30.00S,2022-03-26T02:01:34.4Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,92,84,2022-03-26T02:01:41Z,5110000,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,516.0,1.0,1.0,0.0,,,,,,,,,
519,PT08M29.00S,2022-03-26T02:01:35.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,33.196452036793694,73.0392156862745,1610612752,92,84,2022-03-26T02:01:48Z,5120000,-115.0,260.0,1,left,MISS Q. Grimes 28' running pullup 3PT,[1629656],1610612752.0,NYK,running pullup,,,Grimes,Q. Grimes,,,,,28.39,Missed,,,,,,,,,,,,,,,,,,,
520,PT08M23.00S,2022-03-26T02:01:41.0Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,92,84,2022-03-26T02:01:48Z,5130000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,519.0,4.0,3.0,1.0,,,,,,,,,
521,PT08M21.00S,2022-03-26T02:01:42.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,67.49342969776609,26.47058823529412,1610612748,92,84,2022-03-26T02:02:01Z,5140000,-118.0,253.0,1,right,MISS M. Strus 27' running 3PT,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,27.91,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M16.00S,2022-03-26T02:01:47.8Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,92,84,2022-03-26T02:02:01Z,5150000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,521.0,2.0,2.0,0.0,,,,,,,,,
523,PT08M08.00S,2022-03-26T02:01:59.8Z,4,REGULAR,turnover,traveling,[],1629656,,,1610612752,92,84,2022-03-26T02:02:21Z,5160000,,,0,,Q. Grimes traveling TURNOVER (2 TO),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,2.0,,,,,,,,,,,,,
524,PT08M08.00S,2022-03-26T02:02:02.9Z,4,REGULAR,substitution,out,[],203473,,,1610612748,92,84,2022-03-26T02:02:08Z,5170000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M08.00S,2022-03-26T02:02:02.9Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,92,84,2022-03-26T02:02:08Z,5180000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M52.00S,2022-03-26T02:02:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,92.72339027595268,45.588235294117645,1610612748,92,84,2022-03-26T02:07:37Z,5190000,-22.0,16.0,1,right,MISS C. Martin reverse Layup,[1628997],1610612748.0,MIA,reverse,,,Martin,C. Martin,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
527,PT07M47.00S,2022-03-26T02:02:36.9Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,92,84,2022-03-26T02:02:45Z,5200000,,,0,,T. Gibson REBOUND (Off:0 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,526.0,3.0,3.0,0.0,,,,,,,,,
528,PT07M47.00S,2022-03-26T02:02:38.9Z,4,REGULAR,foul,personal,[],202693,,,1610612752,92,84,2022-03-26T02:02:54Z,5210000,,,0,,M. Morris personal FOUL (1 PF),"[202693, 1630193]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,1627963.0,,,,,,1.0,0.0,,,Quickley,1630193.0,,,
530,PT07M44.00S,2022-03-26T02:03:04.9Z,4,REGULAR,foul,personal,[],1628997,,,1610612752,92,84,2022-03-26T02:03:31Z,5230000,,,0,,C. Martin personal FOUL (3 PF),"[1628997, 1630579]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,1627963.0,,,,,,3.0,1.0,,,Sims,1630579.0,,,
532,PT07M36.00S,2022-03-26T02:03:32.5Z,4,REGULAR,3pt,Jump Shot,[],1630540,5.206964520367937,96.56862745098039,1610612752,92,87,2022-03-26T02:03:39Z,5250000,-233.0,-4.0,1,left,M. McBride 3PT  (3 PTS) (I. Quickley 3 AST),"[1630540, 1630193]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,23.28,Made,3.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,,,
534,PT07M36.00S,2022-03-26T02:03:38.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,92,87,2022-03-26T02:03:38Z,5270000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M36.00S,2022-03-26T02:05:17.0Z,4,REGULAR,substitution,out,[],202693,,,1610612748,92,87,2022-03-26T02:06:07Z,5280000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M36.00S,2022-03-26T02:05:17.0Z,4,REGULAR,substitution,in,[],202710,,,1610612748,92,87,2022-03-26T02:06:07Z,5290000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M13.00S,2022-03-26T02:06:48.6Z,4,REGULAR,turnover,lost ball,[],200768,,,1610612748,92,87,2022-03-26T02:06:53Z,5300000,,,0,,K. Lowry lost ball TURNOVER (1 TO),"[200768, 1630540]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,1.0,,,,,,,McBride,1630540.0,,,,,
538,PT07M13.00S,2022-03-26T02:06:48.6Z,4,REGULAR,steal,,[],1630540,,,1610612752,92,87,2022-03-26T02:06:51Z,5310000,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M08.00S,2022-03-26T02:06:53.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630540,6.652431011826544,51.9607843137255,1610612752,92,89,2022-03-26T02:11:17Z,5320000,-10.0,10.0,1,left,M. McBride running finger roll Layup (5 PTS),[1630540],1610612752.0,NYK,running finger roll,,,McBride,M. McBride,,,,,1.4,Made,5.0,,,,,,,,,,,,,,,,,,
540,PT07M02.00S,2022-03-26T02:07:07.6Z,4,REGULAR,foul,personal,[],1630540,,,1610612748,92,89,2022-03-26T02:07:25Z,5330000,,,0,,M. McBride personal FOUL (4 PF),"[1630540, 200768]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,203592.0,,,,,,4.0,0.0,,,Lowry,200768.0,,,
542,PT06M58.00S,2022-03-26T02:07:19.2Z,4,REGULAR,foul,personal,[],1629656,,,1610612748,92,89,2022-03-26T02:07:39Z,5350000,,,0,,Q. Grimes personal FOUL (3 PF),"[1629656, 202710]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,1179.0,,,,,,3.0,0.0,,,Butler,202710.0,,,
544,PT06M43.00S,2022-03-26T02:07:49.5Z,4,REGULAR,2pt,Jump Shot,[],1628389,75.90341655716163,65.19607843137256,1610612748,92,89,2022-03-26T02:07:54Z,5370000,76.0,174.0,1,right,MISS B. Adebayo 18' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,,
545,PT06M40.00S,2022-03-26T02:07:52.5Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,92,89,2022-03-26T02:07:54Z,5380000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,544.0,2.0,2.0,0.0,,,,,,,,,
546,PT06M23.00S,2022-03-26T02:08:08.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,18.2161629434954,93.62745098039215,1610612752,92,89,2022-03-26T02:08:12Z,5390000,-218.0,119.0,1,left,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
547,PT06M20.00S,2022-03-26T02:08:11.4Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,92,89,2022-03-26T02:08:11Z,5400000,,,0,,J. Sims REBOUND (Off:3 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,546.0,5.0,2.0,3.0,,,,,,,,,
548,PT06M19.00S,2022-03-26T02:08:12.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,25.706307490144546,15.686274509803921,1610612752,92,92,2022-03-26T02:08:18Z,5410000,172.0,189.0,1,left,Q. Grimes 25' 3PT  (6 PTS) (J. Sims 2 AST),"[1629656, 1630579]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.54,Made,6.0,J. Sims,1630579.0,2.0,,,,,,,,,,,,,,,
550,PT05M59.00S,2022-03-26T02:08:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,86.5473061760841,50.73529411764706,1610612748,94,92,2022-03-26T02:13:13Z,5430000,4.0,74.0,1,right,J. Butler 7' turnaround Jump Shot (27 PTS),[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,7.41,Made,27.0,,,,,,,,,,,,,,,,,,
