actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
266,PT03M37.00S,2022-04-09T00:58:09.2Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,47,51,2022-04-09T00:58:09Z,2600000,,,0,,T. Young Free Throw 2 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
267,PT03M29.00S,2022-04-09T00:58:31.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612748,47,51,2022-04-09T00:58:41Z,2610000,,,0,,C. Capela personal FOUL (1 PF) (Adebayo 2 FT),"[203991, 1628389]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Adebayo,1628389.0,,,
269,PT03M29.00S,2022-04-09T00:59:00.3Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,48,51,2022-04-09T00:59:00Z,2630000,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
270,PT03M29.00S,2022-04-09T00:59:18.6Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,49,51,2022-04-09T00:59:18Z,2640000,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
271,PT03M14.00S,2022-04-09T00:59:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,82.60512483574244,51.9607843137255,1610612737,49,51,2022-04-09T00:59:38Z,2650000,10.0,111.0,1,right,MISS K. Huerter 11' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,11.14,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M11.00S,2022-04-09T00:59:37.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,51,2022-04-09T00:59:38Z,2660000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
273,PT03M04.00S,2022-04-09T00:59:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629639,5.863994743758213,47.30392156862745,1610612748,51,51,2022-04-09T01:08:04Z,2670000,13.0,3.0,1,left,T. Herro driving finger roll Layup (10 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,1.37,Made,,,,,10.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,
274,PT03M04.00S,2022-04-09T00:59:50.6Z,2,REGULAR,violation,defensive goaltending,[],203991,,,1610612748,51,51,2022-04-09T01:00:03Z,2680000,,,0,,C. Capela defensive goaltending VIOLATION,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,1626302.0,,,,,,,
275,PT02M59.00S,2022-04-09T01:00:03.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,51,51,2022-04-09T01:00:03Z,2690000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M40.00S,2022-04-09T01:03:18.1Z,2,REGULAR,foul,offensive,['inpenalty'],1628989,,,1610612737,51,51,2022-04-09T01:14:59Z,2700000,,,0,,K. Huerter offensive FOUL (3 PF),"[1628989, 200768]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Lowry,200768.0,,,
278,PT02M40.00S,2022-04-09T01:03:18.1Z,2,REGULAR,turnover,offensive foul,[],1628989,,,1610612737,51,51,2022-04-09T01:03:18Z,2720000,,,0,,K. Huerter offensive foul TURNOVER (1 TO),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,1.0,,,101284.0,,,,,,,
279,PT02M40.00S,2022-04-09T01:03:29.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612748,51,51,2022-04-09T01:03:31Z,2730000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M40.00S,2022-04-09T01:03:29.1Z,2,REGULAR,substitution,in,[],203992,,,1610612748,51,51,2022-04-09T01:03:31Z,2740000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M28.00S,2022-04-09T01:03:51.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,4.812746386333772,52.69607843137255,1610612748,53,51,2022-04-09T01:04:05Z,2750000,-13.0,-7.0,1,left,K. Lowry driving reverse Layup (5 PTS),[200768],1610612748.0,MIA,driving reverse,,,Lowry,K. Lowry,,,,,1.53,Made,,,,,5.0,,,,,,,,,,,,,,
282,PT02M11.00S,2022-04-09T01:04:08.2Z,2,REGULAR,3pt,Jump Shot,[],201568,71.82982917214193,16.666666666666664,1610612737,53,51,2022-04-09T01:04:13Z,2760000,-167.0,212.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
283,PT02M07.00S,2022-04-09T01:04:12.2Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,53,51,2022-04-09T01:04:13Z,2770000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,282.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
284,PT02M02.00S,2022-04-09T01:04:16.5Z,2,REGULAR,3pt,Jump Shot,[],1629622,25.312089356110377,12.990196078431374,1610612748,53,51,2022-04-09T01:04:24Z,2780000,185.0,185.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
285,PT01M59.00S,2022-04-09T01:04:19.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,53,51,2022-04-09T01:04:24Z,2790000,,,0,,C. Capela REBOUND (Off:5 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,284.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
286,PT01M38.00S,2022-04-09T01:04:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.9060446780552,53.431372549019606,1610612737,53,53,2022-04-09T01:10:33Z,2800000,17.0,5.0,1,right,T. Young driving finger roll Layup (15 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,1.79,Made,,,,,15.0,,,,,,,,,,,,,,
287,PT01M24.00S,2022-04-09T01:04:55.5Z,2,REGULAR,2pt,Jump Shot,[],1629639,5.601182654402102,69.11764705882352,1610612748,53,53,2022-04-09T01:05:00Z,2810000,-96.0,0.0,1,left,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,9.56,Missed,,,,,,,,,,,,,,,,,,,
288,PT01M22.00S,2022-04-09T01:04:57.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,53,53,2022-04-09T01:05:00Z,2820000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,287.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
289,PT01M17.00S,2022-04-09T01:05:02.6Z,2,REGULAR,3pt,Jump Shot,[],1629027,89.17542706964521,96.32352941176471,1610612737,53,56,2022-04-09T01:05:09Z,2830000,232.0,49.0,1,right,T. Young 3PT  (18 PTS) (B. Bogdanovic 1 AST),"[1629027, 203992]",1610612737.0,ATL,,,,Young,T. Young,,,,,23.68,Made,,,,,18.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,
291,PT01M02.00S,2022-04-09T01:05:20.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612748,53,56,2022-04-09T01:05:32Z,2850000,,,0,,D. Hunter personal FOUL (2 PF) (Adebayo 2 FT),"[1629631, 1628389]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Adebayo,1628389.0,,,
294,PT01M02.00S,2022-04-09T01:06:00.4Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,54,56,2022-04-09T01:06:25Z,2870000,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
295,PT01M02.00S,2022-04-09T01:06:01.0Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,54,56,2022-04-09T01:06:06Z,2880000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M02.00S,2022-04-09T01:06:01.0Z,2,REGULAR,substitution,out,[],1629631,,,1610612748,54,56,2022-04-09T01:06:06Z,2890000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M02.00S,2022-04-09T01:06:01.0Z,2,REGULAR,substitution,in,[],202710,,,1610612748,54,56,2022-04-09T01:06:06Z,2900000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M02.00S,2022-04-09T01:06:01.0Z,2,REGULAR,substitution,in,[],1626153,,,1610612748,54,56,2022-04-09T01:06:06Z,2910000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M02.00S,2022-04-09T01:06:00.4Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,54,56,2022-04-09T01:06:25Z,2920000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M00.00S,2022-04-09T01:06:02.4Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,54,56,2022-04-09T01:06:25Z,2930000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,299.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
302,PT00M39.40S,2022-04-09T01:06:45.3Z,2,REGULAR,2pt,Jump Shot,[],1629027,80.76544021024968,80.14705882352942,1610612737,54,58,2022-04-09T01:06:51Z,2950000,151.0,128.0,1,right,T. Young 19' step back Jump Shot (20 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,19.79,Made,,,,,20.0,,,,,,,,,,,,,,
303,PT00M30.00S,2022-04-09T01:06:59.1Z,2,REGULAR,3pt,Jump Shot,[],200768,25.443495400788436,15.931372549019606,1610612748,54,58,2022-04-09T01:07:03Z,2960000,170.0,187.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
304,PT00M26.90S,2022-04-09T01:07:02.2Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,54,58,2022-04-09T01:07:03Z,2970000,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,303.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
305,PT00M08.00S,2022-04-09T01:07:21.0Z,2,REGULAR,3pt,Jump Shot,[],1629027,57.637976346911955,79.41176470588235,1610612737,54,61,2022-04-09T01:07:30Z,2980000,147.0,346.0,1,right,T. Young 37' 3PT pullup (23 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,37.57,Made,,,,,23.0,,,,,,,,,,,,,,
306,PT00M05.10S,2022-04-09T01:07:34.4Z,2,REGULAR,2pt,Layup,[],200768,11.826544021024969,30.79044117647059,1610612748,56,61,2022-04-09T01:08:48Z,2990000,96.0,59.0,1,left,K. Lowry 11' driving Layup (7 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,11.25,Made,,,,,7.0,,,,,,,,,,,,,,
307,PT00M05.10S,2022-04-09T01:07:37.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203991,,,1610612748,56,61,2022-04-09T01:08:57Z,3000000,,,0,,C. Capela shooting personal FOUL (2 PF) (Lowry 1 FT),"[203991, 200768]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Lowry,200768.0,,,
309,PT00M05.10S,2022-04-09T01:08:10.1Z,2,REGULAR,freethrow,1 of 1,[],200768,,,1610612748,56,61,2022-04-09T01:08:10Z,3020000,,,0,,MISS K. Lowry Free Throw 1 of 1,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
310,PT00M02.80S,2022-04-09T01:08:12.4Z,2,REGULAR,rebound,offensive,[],200768,,,1610612748,56,61,2022-04-09T01:08:17Z,3030000,,,0,,K. Lowry REBOUND (Off:1 Def:0),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,309.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
311,PT00M00.00S,2022-04-09T01:08:20.4Z,2,REGULAR,period,end,[],0,,,1610612748,56,61,2022-04-09T01:08:20Z,3040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-04-09T01:23:02.1Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612748,56,61,2022-04-09T01:23:44Z,3050000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-04-09T01:23:02.1Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612748,56,61,2022-04-09T01:23:44Z,3060000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-04-09T01:23:02.1Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612748,56,61,2022-04-09T01:23:44Z,3070000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-04-09T01:23:02.1Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612748,56,61,2022-04-09T01:23:44Z,3080000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-04-09T01:23:39.2Z,3,REGULAR,period,start,[],0,,,1610612737,56,61,2022-04-09T01:23:45Z,3090000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT11M36.00S,2022-04-09T01:24:02.9Z,3,REGULAR,2pt,Jump Shot,[],1629027,10.5946123521682,17.647058823529413,1610612737,56,63,2022-04-09T01:24:12Z,3100000,162.0,47.0,1,left,T. Young 16' step back Jump Shot (25 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,16.85,Made,,,,,25.0,,,,,,,,,,,,,,
319,PT11M17.00S,2022-04-09T01:24:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,92.85479632063075,61.51960784313726,1610612748,58,63,2022-04-09T01:25:13Z,3110000,58.0,15.0,1,right,M. Strus driving floating bank Jump Shot (2 PTS),[1629622],1610612748.0,MIA,driving floating bank,,,Strus,M. Strus,,,,,5.94,Made,,,,,2.0,,,,,,,,,,,,,,
321,PT11M04.00S,2022-04-09T01:24:34.6Z,3,REGULAR,3pt,Jump Shot,[],1629631,30.17411300919842,24.264705882352942,1610612737,58,63,2022-04-09T01:24:39Z,3130000,129.0,231.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
322,PT11M01.00S,2022-04-09T01:24:37.6Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,58,63,2022-04-09T01:24:39Z,3140000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,321.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
323,PT10M51.00S,2022-04-09T01:24:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,90.88370565045992,45.83333333333333,1610612748,58,63,2022-04-09T01:24:52Z,3150000,-21.0,33.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,3.92,Missed,,,,,,,,,,,,,,,,,,,
324,PT10M50.00S,2022-04-09T01:24:48.8Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,58,63,2022-04-09T01:24:52Z,3160000,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,323.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
325,PT10M50.00S,2022-04-09T01:24:52.9Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612748,58,63,2022-04-09T01:25:05Z,3170000,,,0,,D. Hunter shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1629631, 1628389]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Adebayo,1628389.0,,,
327,PT10M50.00S,2022-04-09T01:25:23.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,59,63,2022-04-09T01:25:23Z,3190000,,,0,,B. Adebayo Free Throw 1 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
328,PT10M50.00S,2022-04-09T01:25:42.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,60,63,2022-04-09T01:25:42Z,3200000,,,0,,B. Adebayo Free Throw 2 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
329,PT10M33.00S,2022-04-09T01:26:04.0Z,3,REGULAR,foul,offensive,[],1629631,,,1610612737,60,63,2022-04-09T01:26:35Z,3210000,,,0,,D. Hunter off-the-ball offensive FOUL (4 PF),"[1629631, 1628389]",1610612737.0,ATL,off-the-ball,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,204059.0,4.0,0.0,Adebayo,1628389.0,,,
331,PT10M33.00S,2022-04-09T01:26:04.0Z,3,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,60,63,2022-04-09T01:26:04Z,3230000,,,0,,D. Hunter offensive foul TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,,,
332,PT10M18.00S,2022-04-09T01:26:32.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,89.30683311432325,41.17647058823529,1610612748,60,63,2022-04-09T01:26:38Z,3240000,-44.0,48.0,1,right,MISS B. Adebayo 6' driving finger roll Layup,[1628389],1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,6.52,Missed,,,,,,,,,,,,,,,,,,,
333,PT10M15.00S,2022-04-09T01:26:35.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,60,63,2022-04-09T01:26:38Z,3250000,,,0,,C. Capela REBOUND (Off:5 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,332.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
334,PT10M07.00S,2022-04-09T01:26:43.5Z,3,REGULAR,3pt,Jump Shot,[],201568,9.543363994743759,4.6568627450980395,1610612737,60,66,2022-04-09T01:26:49Z,3260000,227.0,37.0,1,left,D. Gallinari 3PT  (7 PTS) (T. Young 3 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,22.97,Made,,,,,7.0,T. Young,1629027.0,3.0,,,,,,,,,,,
336,PT09M46.00S,2022-04-09T01:27:05.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628997,93.24901445466492,55.63725490196079,1610612748,60,66,2022-04-09T01:28:47Z,3280000,28.0,11.0,1,right,MISS C. Martin driving Hook,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,,
337,PT09M40.00S,2022-04-09T01:27:11.4Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,60,66,2022-04-09T01:27:11Z,3290000,,,0,,B. Adebayo REBOUND (Off:2 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,336.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
338,PT09M40.00S,2022-04-09T01:27:10.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,94.40999984741211,50.0,1610612748,62,66,2022-04-09T01:27:10Z,3300000,0.0,0.0,1,right,B. Adebayo tip DUNK (17 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,0.0,Made,,,,,17.0,,,,,,,,,,,,,,
339,PT09M30.00S,2022-04-09T01:27:20.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,7.5722733245729295,50.49019607843137,1610612737,62,68,2022-04-09T01:27:25Z,3310000,-2.0,19.0,1,left,C. Capela Hook (15 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.89,Made,,,,,15.0,T. Young,1629027.0,4.0,,,,,,,,,,,
341,PT09M10.00S,2022-04-09T01:27:40.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,73.9323258869908,10.294117647058822,1610612748,65,68,2022-04-09T01:27:45Z,3330000,-199.0,193.0,1,right,M. Strus 27' 3PT  (5 PTS) (C. Martin 1 AST),"[1629622, 1628997]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,27.65,Made,,,,,5.0,C. Martin,1628997.0,1.0,,,,,,,,,,,
343,PT08M57.00S,2022-04-09T01:27:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,33.98488830486202,16.666666666666664,1610612737,65,68,2022-04-09T01:30:04Z,3350000,167.0,267.0,1,left,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,31.48,Missed,,,,,,,,,,,,,,,,,,,
344,PT08M55.00S,2022-04-09T01:27:55.7Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,65,68,2022-04-09T01:27:58Z,3360000,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,343.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
345,PT08M52.00S,2022-04-09T01:27:59.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,94.43166885676742,52.69607843137255,1610612748,67,68,2022-04-09T01:38:46Z,3370000,13.0,0.0,1,right,J. Butler running Layup (12 PTS) (K. Lowry 1 AST),"[202710, 200768]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,1.35,Made,,,,,12.0,K. Lowry,200768.0,1.0,,,,,,,,,,,
347,PT08M38.00S,2022-04-09T01:28:16.0Z,3,REGULAR,foul,personal,[],200768,,,1610612737,67,68,2022-04-09T01:28:37Z,3390000,,,0,,K. Lowry personal FOUL (3 PF),"[200768, 1629631]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Hunter,1629631.0,,,
349,PT08M38.00S,2022-04-09T01:28:25.3Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,67,68,2022-04-09T01:28:36Z,3410000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT08M38.00S,2022-04-09T01:28:25.3Z,3,REGULAR,substitution,in,[],203992,,,1610612737,67,68,2022-04-09T01:28:36Z,3420000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT08M24.00S,2022-04-09T01:28:54.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.645860709592641,56.61764705882353,1610612737,67,68,2022-04-09T01:29:02Z,3430000,-33.0,57.0,1,left,MISS T. Young 6' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,6.59,Missed,,,,,,,,,,,,,,,,,,,
352,PT08M18.00S,2022-04-09T01:29:00.8Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,67,68,2022-04-09T01:29:00Z,3440000,,,0,,C. Capela REBOUND (Off:6 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,351.0,12.0,6.0,6.0,,,,,,,,,,,,,,,
353,PT08M18.00S,2022-04-09T01:29:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,67,70,2022-04-09T01:29:00Z,3450000,0.0,0.0,1,left,C. Capela tip Layup (17 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,,,,,17.0,,,,,,,,,,,,,,
354,PT08M12.00S,2022-04-09T01:29:06.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200768,92.06636005256242,51.470588235294116,1610612748,69,70,2022-04-09T01:32:00Z,3460000,7.0,22.0,1,right,K. Lowry turnaround Hook (9 PTS),[200768],1610612748.0,MIA,turnaround,,,Lowry,K. Lowry,,,,,2.33,Made,,,,,9.0,,,,,,,,,,,,,,
355,PT07M58.00S,2022-04-09T01:29:20.0Z,3,REGULAR,2pt,Jump Shot,[],1628989,25.706307490144546,58.57843137254902,1610612737,69,72,2022-04-09T01:32:30Z,3470000,-43.0,189.0,1,left,K. Huerter 19' turnaround Jump Shot (6 PTS) (T. Young 5 AST),"[1628989, 1629027]",1610612737.0,ATL,turnaround,,,Huerter,K. Huerter,,,,,19.39,Made,,,,,6.0,T. Young,1629027.0,5.0,,,,,,,,,,,
