actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
428,PT02M43.00S,2024-03-16T01:39:31.5Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,71,71,2024-03-16T01:39:34Z,4130000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M37.00S,2024-03-16T01:39:48.6Z,3,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612740,71,71,2024-03-16T01:40:10Z,4140000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Williamson 2 FT),"[1629599, 1629627]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202056.0,1.0,0.0,Williamson,1629627.0,,,,,,,,
431,PT02M37.00S,2024-03-16T01:40:19.4Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,72,71,2024-03-16T01:40:19Z,4160000,False,,,0,,Z. Williamson Free Throw 1 of 2 (22 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
432,PT02M37.00S,2024-03-16T01:40:36.8Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,73,71,2024-03-16T01:40:36Z,4170000,False,,,0,,Z. Williamson Free Throw 2 of 2 (23 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
433,PT02M21.00S,2024-03-16T01:40:56.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612746,73,71,2024-03-16T01:41:27Z,4180000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Leonard 2 FT),"[1630230, 202695]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,202056.0,2.0,0.0,Leonard,202695.0,,,,,,,,
435,PT02M21.00S,2024-03-16T01:41:30.2Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,73,72,2024-03-16T01:41:30Z,4200000,False,,,0,,K. Leonard Free Throw 1 of 2 (18 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
436,PT02M21.00S,2024-03-16T01:41:48.6Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,73,73,2024-03-16T01:41:48Z,4210000,False,,,0,,K. Leonard Free Throw 2 of 2 (19 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
437,PT02M09.00S,2024-03-16T01:42:07.1Z,3,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612740,73,73,2024-03-16T01:42:13Z,4220000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Nance Jr. 2 FT),"[1629611, 1626204]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,Nance Jr.,1626204.0,,,,,,,,
439,PT02M09.00S,2024-03-16T01:42:33.4Z,3,REGULAR,freethrow,1 of 2,[],1626204,,,1610612740,74,73,2024-03-16T01:42:33Z,4240000,False,,,0,,L. Nance Jr. Free Throw 1 of 2 (7 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
440,PT02M09.00S,2024-03-16T01:42:34.2Z,3,REGULAR,substitution,out,[],203468,,,1610612740,74,73,2024-03-16T01:42:37Z,4250000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M09.00S,2024-03-16T01:42:34.2Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,74,73,2024-03-16T01:42:37Z,4260000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M09.00S,2024-03-16T01:42:50.1Z,3,REGULAR,freethrow,2 of 2,[],1626204,,,1610612740,75,73,2024-03-16T01:42:50Z,4270000,False,,,0,,L. Nance Jr. Free Throw 2 of 2 (8 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
443,PT01M55.00S,2024-03-16T01:43:14.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612746,75,73,2024-03-16T01:43:20Z,4280000,False,,,0,,N. Marshall shooting personal FOUL (3 PF) (Leonard 2 FT),"[1630230, 202695]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1148.0,3.0,0.0,Leonard,202695.0,,,,,,,,
445,PT01M55.00S,2024-03-16T01:43:33.5Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,75,74,2024-03-16T01:43:33Z,4300000,False,,,0,,K. Leonard Free Throw 1 of 2 (20 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
446,PT01M55.00S,2024-03-16T01:43:54.4Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,75,75,2024-03-16T01:43:54Z,4310000,False,,,0,,K. Leonard Free Throw 2 of 2 (21 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
447,PT01M30.00S,2024-03-16T01:44:20.1Z,3,REGULAR,2pt,Jump Shot,[],1630230,69.99014454664915,53.18627450980392,1610612740,75,75,2024-03-16T01:44:47Z,4320000,False,16.0,230.0,1,right,MISS N. Marshall 23' step back Shot,[1630230],1610612740.0,NOP,step back,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,23.01,Missed,,,,,,,,,,,,,,,,,,
448,PT01M30.00S,2024-03-16T01:44:20.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,75,75,2024-03-16T01:44:47Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Center,,,447.0,,,,,,,,,,,,,,,,,
450,PT01M23.00S,2024-03-16T01:45:05.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,83.13074901445466,94.36274509803921,1610612740,78,75,2024-03-16T01:45:11Z,4350000,False,222.0,106.0,1,right,N. Marshall 24' 3PT  (5 PTS) (Z. Williamson 3 AST),"[1630230, 1629627]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,24.59,Made,,,,,5.0,,,,,,,,,,,Z. Williamson,1629627.0,3.0
452,PT01M10.00S,2024-03-16T01:45:24.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612746,78,75,2024-03-16T01:45:46Z,4370000,False,,,0,,J. Alvarado shooting personal FOUL (3 PF) (Powell 2 FT),"[1630631, 1626181]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2005.0,3.0,0.0,Powell,1626181.0,,,,,,,,
454,PT01M10.00S,2024-03-16T01:45:47.1Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,78,76,2024-03-16T01:45:47Z,4390000,False,,,0,,N. Powell Free Throw 1 of 2 (7 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
455,PT01M10.00S,2024-03-16T01:46:04.8Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,78,77,2024-03-16T01:46:04Z,4400000,False,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
456,PT00M57.90S,2024-03-16T01:46:22.0Z,3,REGULAR,foul,personal,[],1629599,,,1610612740,78,77,2024-03-16T01:46:27Z,4410000,False,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 1629627]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,,,,,,,,2005.0,2.0,0.0,Williamson,1629627.0,,,,,,,,
458,PT00M48.30S,2024-03-16T01:46:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,89.17542706964521,44.6078431372549,1610612740,80,77,2024-03-16T01:46:52Z,4430000,False,-27.0,49.0,1,right,Z. Williamson driving Layup (25 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,,,,,25.0,,,,,,,,,,,,,
459,PT00M40.50S,2024-03-16T01:46:59.2Z,3,REGULAR,3pt,Jump Shot,[],1626181,29.77989487516426,72.05882352941177,1610612746,80,77,2024-03-16T01:47:24Z,4440000,False,-110.0,227.0,1,left,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
460,PT00M37.70S,2024-03-16T01:47:02.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,80,77,2024-03-16T01:47:05Z,4450000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,459.0,,,,,,,,,,,,,,,,,
462,PT00M27.00S,2024-03-16T01:47:25.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612740,80,77,2024-03-16T01:47:32Z,4470000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Williamson 2 FT),"[203486, 1629627]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,2.0,0.0,Williamson,1629627.0,,,,,,,,
464,PT00M27.00S,2024-03-16T01:47:52.2Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,80,77,2024-03-16T01:48:32Z,4490000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
465,PT00M27.00S,2024-03-16T01:47:52.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,80,77,2024-03-16T01:48:32Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,,,,
466,PT00M27.00S,2024-03-16T01:48:02.3Z,3,REGULAR,substitution,out,[],203486,,,1610612740,80,77,2024-03-16T01:48:10Z,4510000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M27.00S,2024-03-16T01:48:02.3Z,3,REGULAR,substitution,in,[],202331,,,1610612740,80,77,2024-03-16T01:48:10Z,4520000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M27.00S,2024-03-16T01:47:52.2Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,80,77,2024-03-16T01:48:32Z,4530000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
469,PT00M24.70S,2024-03-16T01:47:54.5Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,80,77,2024-03-16T01:48:32Z,4540000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,468.0,4.0,3.0,1.0,,,,,,,,,,,,,,
470,PT00M04.10S,2024-03-16T01:48:52.1Z,3,REGULAR,3pt,Jump Shot,[],1629599,4.155716162943495,98.0392156862745,1610612746,80,80,2024-03-16T01:49:19Z,4550000,False,-240.0,-13.0,1,left,A. Coffey 24' 3PT  (8 PTS) (P. George 5 AST),"[1629599, 202331]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,24.06,Made,,,,,8.0,,,,,,,,,,,P. George,202331.0,5.0
472,PT00M00.00S,2024-03-16T01:49:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.22667542706965,49.26470588235294,1610612740,82,80,2024-03-16T01:49:20Z,4570000,False,-4.0,39.0,1,right,Z. Williamson driving finger roll Layup (27 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,27.0,,,,,,,,,,,,,
475,PT00M00.00S,2024-03-16T01:49:46.9Z,3,REGULAR,period,end,[],0,,,1610612746,82,80,2024-03-16T01:49:46Z,4600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-03-16T01:51:24.8Z,4,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,82,80,2024-03-16T01:51:42Z,4620000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-03-16T01:51:24.8Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,82,80,2024-03-16T01:52:00Z,4625000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-03-16T01:51:54.2Z,4,REGULAR,period,start,[],0,,,1610612740,82,80,2024-03-16T01:51:54Z,4630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M47.00S,2024-03-16T01:52:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630530,79.84559789750328,90.19607843137256,1610612740,85,80,2024-03-16T01:52:14Z,4640000,False,201.0,137.0,1,right,T. Murphy III 24' 3PT  (9 PTS) (Z. Williamson 4 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,24.32,Made,,,,,9.0,,,,,,,,,,,Z. Williamson,1629627.0,4.0
482,PT11M32.00S,2024-03-16T01:52:21.0Z,4,REGULAR,2pt,Jump Shot,[],202331,16.507884362680684,17.892156862745097,1610612746,85,80,2024-03-16T01:52:52Z,4660000,False,161.0,103.0,1,left,MISS P. George 19' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right,19.05,Missed,,,,,,,,,,,,,,,,,,
483,PT11M28.00S,2024-03-16T01:52:25.0Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,85,80,2024-03-16T01:52:28Z,4670000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right,,,482.0,4.0,3.0,1.0,,,,,,,,,,,,,,
484,PT11M22.00S,2024-03-16T01:52:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.9060446780552,52.69607843137255,1610612740,87,80,2024-03-16T01:53:13Z,4680000,False,13.0,5.0,1,right,Z. Williamson driving Layup (29 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,29.0,,,,,,,,,,,,,
485,PT11M09.00S,2024-03-16T01:52:48.3Z,4,REGULAR,foul,personal,[],1626204,,,1610612746,87,80,2024-03-16T01:52:57Z,4690000,False,,,0,,L. Nance Jr. personal FOUL (2 PF),"[1626204, 202331]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2005.0,2.0,0.0,George,202331.0,,,,,,,,
487,PT11M03.00S,2024-03-16T01:53:14.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.995400788436268,45.34313725490196,1610612746,87,82,2024-03-16T01:53:28Z,4710000,False,23.0,4.0,1,left,N. Powell driving Layup (10 PTS) (I. Zubac 2 AST),"[1626181, 1627826]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,10.0,,,,,,,,,,,I. Zubac,1627826.0,2.0
488,PT11M03.00S,2024-03-16T01:53:18.5Z,4,REGULAR,foul,personal,['1freethrow'],1626204,,,1610612746,87,82,2024-03-16T01:53:33Z,4720000,False,,,0,,L. Nance Jr. shooting personal FOUL (3 PF) (Powell 1 FT),"[1626204, 1626181]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,3.0,0.0,Powell,1626181.0,,,,,,,,
491,PT11M03.00S,2024-03-16T01:53:42.0Z,4,REGULAR,freethrow,1 of 1,[],1626181,,,1610612746,87,83,2024-03-16T01:53:42Z,4740000,False,,,0,,N. Powell Free Throw 1 of 1 (11 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
492,PT10M51.00S,2024-03-16T01:53:54.8Z,4,REGULAR,3pt,Jump Shot,[],1630230,94.03745072273325,3.6764705882352944,1610612740,90,83,2024-03-16T01:53:59Z,4750000,False,-232.0,4.0,1,right,N. Marshall 3PT  (8 PTS) (T. Murphy III 3 AST),"[1630230, 1630530]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,8.0,,,,,,,,,,,T. Murphy III,1630530.0,3.0
494,PT10M38.00S,2024-03-16T01:54:09.0Z,4,REGULAR,3pt,Jump Shot,[],1629599,5.206964520367937,95.09803921568627,1610612746,90,83,2024-03-16T01:54:14Z,4770000,False,-225.0,-4.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
495,PT10M32.00S,2024-03-16T01:54:15.0Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,90,83,2024-03-16T01:54:14Z,4780000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,494.0,5.0,4.0,1.0,,,,,,,,,,,,,,
496,PT10M24.00S,2024-03-16T01:54:22.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,94.30026281208936,50.245098039215684,1610612740,92,83,2024-03-16T01:54:28Z,4790000,False,1.0,1.0,1,right,T. Murphy III alley-oop DUNK (11 PTS) (N. Marshall 1 AST),"[1630530, 1630230]",1610612740.0,NOP,alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,11.0,,,,,,,,,,,N. Marshall,1630230.0,1.0
498,PT10M24.00S,2024-03-16T01:54:28.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,92,83,2024-03-16T01:54:28Z,4810000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M24.00S,2024-03-16T01:56:37.9Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,92,83,2024-03-16T01:57:12Z,4820000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M24.00S,2024-03-16T01:56:37.9Z,4,REGULAR,substitution,in,[],200782,,,1610612746,92,83,2024-03-16T01:57:12Z,4830000,False,,,0,,SUB in: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M10.00S,2024-03-16T01:57:31.8Z,4,REGULAR,turnover,bad pass,[],1629599,,,1610612746,92,83,2024-03-16T01:57:38Z,4840000,False,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 1630230]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Marshall,1630230.0,,,,,
502,PT10M10.00S,2024-03-16T01:57:31.8Z,4,REGULAR,steal,,[],1630230,,,1610612740,92,83,2024-03-16T01:57:33Z,4850000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
503,PT10M05.00S,2024-03-16T01:57:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,94.43166885676742,52.450980392156865,1610612740,92,83,2024-03-16T01:57:49Z,4860000,False,12.0,0.0,1,right,MISS N. Marshall running Layup,[1630230],1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
504,PT10M03.00S,2024-03-16T01:57:38.3Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,92,83,2024-03-16T01:57:38Z,4870000,False,,,0,,I. Zubac REBOUND (Off:0 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,503.0,8.0,8.0,0.0,,,,,,,,,,,,,,
505,PT10M01.00S,2024-03-16T01:57:40.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],200782,3.235873850197109,96.56862745098039,1610612746,92,86,2024-03-16T01:57:54Z,4880000,False,-233.0,-22.0,1,left,P. Tucker 3PT running (6 PTS) (A. Coffey 3 AST),"[200782, 1629599]",1610612746.0,LAC,running,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,23.38,Made,,,,,6.0,,,,,,,,,,,A. Coffey,1629599.0,3.0
507,PT09M34.00S,2024-03-16T01:58:08.2Z,4,REGULAR,3pt,Jump Shot,[],1626204,93.38042049934296,95.09803921568627,1610612740,92,86,2024-03-16T01:58:22Z,4900000,False,225.0,10.0,1,right,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,22.57,Missed,,,,,,,,,,,,,,,,,,
508,PT09M31.00S,2024-03-16T01:58:11.2Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,92,86,2024-03-16T01:58:22Z,4910000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,507.0,5.0,1.0,4.0,,,,,,,,,,,,,,
509,PT09M29.00S,2024-03-16T01:58:13.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,77.21747700394218,8.57843137254902,1610612740,92,86,2024-03-16T01:58:24Z,4920000,False,-207.0,162.0,1,right,MISS N. Marshall 26' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
510,PT09M23.00S,2024-03-16T01:58:19.4Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612740,92,86,2024-03-16T01:58:24Z,4930000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,509.0,3.0,1.0,2.0,,,,,,,,,,,,,,
511,PT09M12.00S,2024-03-16T01:58:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,93.64323258869908,47.30392156862745,1610612740,92,86,2024-03-16T01:58:33Z,4940000,False,-13.0,7.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1627826]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,Zubac,1627826.0,,,
548,PT09M12.00S,2024-03-16T01:58:29.9Z,4,REGULAR,block,,[],1627826,,,1610612740,92,86,2024-03-16T02:05:38Z,4945000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT09M09.00S,2024-03-16T01:58:32.9Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,92,86,2024-03-16T01:58:33Z,4950000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,511.0,3.0,3.0,0.0,,,,,,,,,,,,,,
513,PT09M01.00S,2024-03-16T01:58:46.6Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612746,92,86,2024-03-16T01:59:09Z,4960000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Powell 2 FT),"[1629627, 1626181]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,,202056.0,2.0,0.0,Powell,1626181.0,,,,,,,,
515,PT09M01.00S,2024-03-16T01:59:13.2Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,92,87,2024-03-16T01:59:13Z,4980000,False,,,0,,N. Powell Free Throw 1 of 2 (12 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
516,PT09M01.00S,2024-03-16T01:59:14.3Z,4,REGULAR,substitution,out,[],1629627,,,1610612746,92,87,2024-03-16T01:59:29Z,4990000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M01.00S,2024-03-16T01:59:14.3Z,4,REGULAR,substitution,out,[],1630230,,,1610612746,92,87,2024-03-16T01:59:29Z,5000000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M01.00S,2024-03-16T01:59:14.3Z,4,REGULAR,substitution,in,[],1627742,,,1610612746,92,87,2024-03-16T01:59:29Z,5010000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M01.00S,2024-03-16T01:59:14.3Z,4,REGULAR,substitution,in,[],1630529,,,1610612746,92,87,2024-03-16T01:59:29Z,5020000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
