actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
508,PT00M52.30S,2023-11-23T02:54:02.9Z,3,REGULAR,3pt,Jump Shot,[],1641722,20.581471747700395,92.8921568627451,1610612740,92,79,2023-11-23T02:54:10Z,5060000,False,-214.0,141.0,1,left,J. Hawkins 25' 3PT  (12 PTS) (J. Alvarado 2 AST),"[1641722, 1630631]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,25.67,Made,12.0,J. Alvarado,1630631.0,2.0,,,,,,,,,
511,PT00M31.50S,2023-11-23T02:54:52.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612758,92,79,2023-11-23T02:55:00Z,5090000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (McGee 2 FT),"[1629627, 201580]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,2.0,0.0,McGee,201580.0,,,,,,,,,,,,,,,
513,PT00M31.50S,2023-11-23T02:55:16.8Z,3,REGULAR,freethrow,1 of 2,[],201580,,,1610612758,92,79,2023-11-23T02:56:39Z,5110000,False,,,0,,MISS J. McGee Free Throw 1 of 2,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
514,PT00M31.50S,2023-11-23T02:55:16.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,92,79,2023-11-23T02:56:39Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,513.0,,,,,
515,PT00M31.50S,2023-11-23T02:55:33.6Z,3,REGULAR,foul,technical,['1freethrow'],1628368,,,1610612758,92,79,2023-11-23T02:55:56Z,5130000,False,,,0,,D. Fox technical FOUL (1 Tech),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,101283.0,3.0,1.0,,,,,,,,,,,,,,,,,
516,PT00M31.50S,2023-11-23T02:55:57.8Z,3,REGULAR,freethrow,1 of 1,[],1641722,,,1610612758,93,79,2023-11-23T02:55:57Z,5140000,False,,,0,,J. Hawkins technical Free Throw 1 of 1 (13 PTS),[1641722],1610612740.0,NOP,technical,,,Hawkins,J. Hawkins,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
517,PT00M31.50S,2023-11-23T02:56:16.0Z,3,REGULAR,substitution,out,[],1630230,,,1610612758,93,79,2023-11-23T02:56:23Z,5150000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M31.50S,2023-11-23T02:56:16.0Z,3,REGULAR,substitution,in,[],1627742,,,1610612758,93,79,2023-11-23T02:56:23Z,5160000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M31.50S,2023-11-23T02:55:16.8Z,3,REGULAR,freethrow,2 of 2,[],201580,,,1610612758,93,79,2023-11-23T02:56:39Z,5170000,False,,,0,,MISS J. McGee Free Throw 2 of 2,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
520,PT00M29.10S,2023-11-23T02:55:19.2Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,93,79,2023-11-23T02:56:39Z,5180000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,519.0,4.0,4.0,0.0,,
521,PT00M13.40S,2023-11-23T02:56:53.8Z,3,REGULAR,3pt,Jump Shot,[],1641722,23.99802890932983,89.70588235294117,1610612740,93,79,2023-11-23T02:57:00Z,5190000,False,-199.0,173.0,1,left,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,26.34,Missed,,,,,,,,,,,,,
522,PT00M08.60S,2023-11-23T02:56:58.6Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,93,79,2023-11-23T02:56:58Z,5200000,False,,,0,,K. Huerter REBOUND (Off:0 Def:7),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,521.0,7.0,7.0,0.0,,
523,PT00M00.60S,2023-11-23T02:57:06.6Z,3,REGULAR,3pt,Jump Shot,[],1628989,81.553876478318,95.83333333333334,1610612758,93,79,2023-11-23T02:57:12Z,5210000,False,229.0,121.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,25.91,Missed,,,,,,,,,,,,,
524,PT00M00.60S,2023-11-23T02:57:06.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,93,79,2023-11-23T02:57:12Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,523.0,,,,,
525,PT00M00.00S,2023-11-23T02:57:13.1Z,3,REGULAR,period,end,[],0,,,1610612758,93,79,2023-11-23T02:57:13Z,5230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612758,93,79,2023-11-23T02:59:47Z,5240000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,out,['startperiod'],203469,,,1610612758,93,79,2023-11-23T02:59:47Z,5250000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612758,93,79,2023-11-23T02:59:47Z,5260000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,out,['startperiod'],201580,,,1610612758,93,79,2023-11-23T02:59:47Z,5270000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,out,['startperiod'],1628368,,,1610612758,93,79,2023-11-23T02:59:47Z,5280000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,out,['startperiod'],1628989,,,1610612758,93,79,2023-11-23T02:59:47Z,5290000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,93,79,2023-11-23T02:59:47Z,5300000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612758,93,79,2023-11-23T02:59:47Z,5310000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,in,['startperiod'],1630529,,,1610612758,93,79,2023-11-23T02:59:47Z,5320000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,in,['startperiod'],1626204,,,1610612758,93,79,2023-11-23T02:59:47Z,5330000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,in,['startperiod'],1630558,,,1610612758,93,79,2023-11-23T02:59:47Z,5340000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,93,79,2023-11-23T02:59:47Z,5350000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,in,['startperiod'],1630537,,,1610612758,93,79,2023-11-23T02:59:47Z,5360000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2023-11-23T02:59:26.7Z,4,REGULAR,substitution,in,['startperiod'],1626168,,,1610612758,93,79,2023-11-23T02:59:47Z,5370000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2023-11-23T02:59:57.5Z,4,REGULAR,period,start,[],0,,,1610612740,93,79,2023-11-23T02:59:57Z,5380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M46.00S,2023-11-23T03:00:10.5Z,4,REGULAR,turnover,lost ball,[],1630529,,,1610612740,93,79,2023-11-23T03:01:17Z,5390000,False,,,0,,H. Jones lost ball TURNOVER (2 TO),"[1630529, 1628370]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Monk,1628370.0,,,,,,
542,PT11M46.00S,2023-11-23T03:00:10.5Z,4,REGULAR,steal,,[],1628370,,,1610612758,93,79,2023-11-23T03:00:13Z,5400000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
543,PT11M44.00S,2023-11-23T03:00:17.6Z,4,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612758,93,79,2023-11-23T03:01:28Z,5410000,False,,,0,,M. Monk bad pass out-of-bounds TURNOVER (2 TO),[1628370],1610612758.0,SAC,bad pass,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,1628954.0,,,,,,,,,,,2.0,,,,,,,,
544,PT11M28.00S,2023-11-23T03:00:39.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,6.389618922470433,54.166666666666664,1610612740,93,79,2023-11-23T03:01:42Z,5420000,False,-21.0,8.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.21,Missed,,,,,,,,,,,,,
545,PT11M26.00S,2023-11-23T03:00:41.6Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,93,79,2023-11-23T03:00:41Z,5430000,False,,,0,,T. Lyles REBOUND (Off:0 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,544.0,5.0,5.0,0.0,,
546,PT11M21.00S,2023-11-23T03:00:47.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,96.27135348226018,2.696078431372549,1610612758,93,82,2023-11-23T03:01:49Z,5440000,False,-237.0,-17.0,1,right,T. Lyles 3PT  (5 PTS) (M. Monk 3 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,,,,23.71,Made,5.0,M. Monk,1628370.0,3.0,,,,,,,,,
548,PT10M59.00S,2023-11-23T03:01:08.2Z,4,REGULAR,3pt,Jump Shot,[],1630700,12.959921156373195,3.431372549019608,1610612740,93,82,2023-11-23T03:01:51Z,5460000,False,233.0,69.0,1,left,MISS D. Daniels 24' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,,,,24.29,Missed,,,,,,,,,,,,,
549,PT10M59.00S,2023-11-23T03:01:08.2Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,93,82,2023-11-23T03:01:51Z,5470000,False,,,0,,T. Lyles REBOUND (Off:0 Def:6),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,548.0,6.0,6.0,0.0,,
550,PT10M46.00S,2023-11-23T03:01:20.6Z,4,REGULAR,3pt,Jump Shot,[],1626168,72.88107752956637,82.59803921568627,1610612758,93,85,2023-11-23T03:01:53Z,5480000,False,163.0,202.0,1,right,T. Lyles 25' 3PT  (8 PTS) (M. Monk 4 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,25.99,Made,8.0,M. Monk,1628370.0,4.0,,,,,,,,,
552,PT10M26.00S,2023-11-23T03:01:40.4Z,4,REGULAR,3pt,Jump Shot,[],1641722,18.873193166885677,4.166666666666666,1610612740,93,85,2023-11-23T03:01:55Z,5500000,False,229.0,125.0,1,left,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,26.1,Missed,,,,,,,,,,,,,
553,PT10M26.00S,2023-11-23T03:01:40.4Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,93,85,2023-11-23T03:01:55Z,5510000,False,,,0,,T. Lyles REBOUND (Off:0 Def:7),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,552.0,7.0,7.0,0.0,,
554,PT10M09.00S,2023-11-23T03:01:58.6Z,4,REGULAR,3pt,Jump Shot,[],1628370,68.28186596583443,69.11764705882352,1610612758,93,85,2023-11-23T03:02:06Z,5520000,False,96.0,246.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,26.36,Missed,,,,,,,,,,,,,
555,PT10M04.00S,2023-11-23T03:02:03.6Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,93,85,2023-11-23T03:02:06Z,5530000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,554.0,2.0,2.0,0.0,,
557,PT09M43.00S,2023-11-23T03:02:41.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,11.251642575558476,61.029411764705884,1610612740,95,85,2023-11-23T03:02:52Z,5550000,False,-55.0,53.0,1,left,D. Daniels 7' floating Jump Shot (8 PTS) (J. Hawkins 3 AST),"[1630700, 1641722]",1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.67,Made,8.0,J. Hawkins,1641722.0,3.0,,,,,,,,,
559,PT09M28.00S,2023-11-23T03:02:56.7Z,4,REGULAR,3pt,Jump Shot,[],1626168,66.83639947437582,34.068627450980394,1610612758,95,88,2023-11-23T03:03:35Z,5570000,False,-80.0,259.0,1,right,T. Lyles 27' 3PT  (11 PTS) (D. Mitchell 1 AST),"[1626168, 1630558]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,,,,27.12,Made,11.0,D. Mitchell,1630558.0,1.0,,,,,,,,,
561,PT09M28.00S,2023-11-23T03:03:01.1Z,4,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612758,95,88,2023-11-23T03:03:19Z,5590000,False,,,0,,Z. Williamson shooting personal FOUL (3 PF) (Lyles 1 FT),"[1629627, 1626168]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,1626300.0,3.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,
565,PT09M28.00S,2023-11-23T03:05:13.2Z,4,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,95,89,2023-11-23T03:05:13Z,5630000,False,,,0,,T. Lyles Free Throw 1 of 1 (12 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
566,PT09M17.00S,2023-11-23T03:05:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.601182654402102,54.166666666666664,1610612740,95,89,2023-11-23T03:05:41Z,5640000,False,-21.0,0.0,1,left,MISS Z. Williamson Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.08,Missed,,,,,,,,,,,,,
567,PT09M11.00S,2023-11-23T03:05:30.6Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,95,89,2023-11-23T03:05:30Z,5650000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,566.0,3.0,2.0,1.0,,
568,PT09M10.00S,2023-11-23T03:05:31.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,6.258212877792378,55.392156862745104,1610612740,97,89,2023-11-23T03:05:53Z,5660000,False,-27.0,6.0,1,left,Z. Williamson putback Layup (19 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.77,Made,19.0,,,,,,,,,,,,
569,PT09M00.00S,2023-11-23T03:05:41.8Z,4,REGULAR,foul,personal,['3freethrow'],1630529,,,1610612758,97,89,2023-11-23T03:05:54Z,5670000,False,,,0,,H. Jones shooting personal FOUL (4 PF) (Monk 3 FT),"[1630529, 1628370]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,101283.0,4.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
571,PT09M00.00S,2023-11-23T03:06:06.8Z,4,REGULAR,freethrow,1 of 3,[],1628370,,,1610612758,97,90,2023-11-23T03:06:06Z,5690000,False,,,0,,M. Monk Free Throw 1 of 3 (3 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
572,PT09M00.00S,2023-11-23T03:06:21.1Z,4,REGULAR,freethrow,2 of 3,[],1628370,,,1610612758,97,91,2023-11-23T03:06:21Z,5700000,False,,,0,,M. Monk Free Throw 2 of 3 (4 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
573,PT09M00.00S,2023-11-23T03:06:22.5Z,4,REGULAR,substitution,out,[],1641722,,,1610612758,97,91,2023-11-23T03:06:30Z,5710000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M00.00S,2023-11-23T03:06:22.5Z,4,REGULAR,substitution,in,[],1630631,,,1610612758,97,91,2023-11-23T03:06:30Z,5720000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M00.00S,2023-11-23T03:06:38.5Z,4,REGULAR,freethrow,3 of 3,[],1628370,,,1610612758,97,92,2023-11-23T03:06:38Z,5730000,False,,,0,,M. Monk Free Throw 3 of 3 (5 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
576,PT08M47.00S,2023-11-23T03:06:54.0Z,4,REGULAR,3pt,Jump Shot,[],1630631,18.873193166885677,94.85294117647058,1610612740,97,92,2023-11-23T03:07:00Z,5740000,False,-224.0,125.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,25.67,Missed,,,,,,,,,,,,,
577,PT08M45.00S,2023-11-23T03:06:56.0Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612740,97,92,2023-11-23T03:07:00Z,5750000,False,,,0,,D. Daniels REBOUND (Off:2 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,576.0,6.0,4.0,2.0,,
578,PT08M41.00S,2023-11-23T03:07:00.5Z,4,REGULAR,turnover,bad pass,[],1629627,,,1610612740,97,92,2023-11-23T03:07:04Z,5760000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 1628370]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Monk,1628370.0,,,,,,
579,PT08M41.00S,2023-11-23T03:07:00.5Z,4,REGULAR,steal,,[],1628370,,,1610612758,97,92,2023-11-23T03:07:02Z,5770000,False,,,0,,M. Monk STEAL (2 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
580,PT08M36.00S,2023-11-23T03:07:05.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628370,73.66951379763469,17.401960784313726,1610612758,97,95,2023-11-23T03:07:12Z,5780000,False,-163.0,195.0,1,right,M. Monk 25' 3PT running (8 PTS) (D. Mitchell 2 AST),"[1628370, 1630558]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,25.42,Made,8.0,D. Mitchell,1630558.0,2.0,,,,,,,,,
582,PT08M34.00S,2023-11-23T03:07:14.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,97,95,2023-11-23T03:07:14Z,5800000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M34.00S,2023-11-23T03:09:35.7Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,97,95,2023-11-23T03:09:50Z,5810000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M34.00S,2023-11-23T03:09:35.7Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,97,95,2023-11-23T03:09:50Z,5820000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M34.00S,2023-11-23T03:09:35.7Z,4,REGULAR,substitution,in,[],202685,,,1610612740,97,95,2023-11-23T03:09:50Z,5830000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M34.00S,2023-11-23T03:09:35.7Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,97,95,2023-11-23T03:09:50Z,5840000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M26.00S,2023-11-23T03:10:13.6Z,4,REGULAR,foul,personal,[],1630537,,,1610612740,97,95,2023-11-23T03:10:35Z,5850000,False,,,0,,C. Duarte personal FOUL (5 PF),"[1630537, 1627742]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left Center,1626300.0,5.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
589,PT08M26.00S,2023-11-23T03:10:28.1Z,4,REGULAR,substitution,out,[],1630537,,,1610612740,97,95,2023-11-23T03:10:34Z,5870000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M26.00S,2023-11-23T03:10:28.1Z,4,REGULAR,substitution,in,[],203084,,,1610612740,97,95,2023-11-23T03:10:34Z,5880000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M13.00S,2023-11-23T03:10:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,18.2161629434954,48.529411764705884,1610612740,97,95,2023-11-23T03:10:52Z,5890000,False,7.0,119.0,1,left,MISS B. Ingram 11' turnaround Shot - blocked,"[1627742, 1627734]",1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.89,Missed,,,,,,,,,,,,Sabonis,1627734.0
592,PT08M13.00S,2023-11-23T03:10:48.3Z,4,REGULAR,block,,[],1627734,,,1610612740,97,95,2023-11-23T03:10:51Z,5900000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
593,PT08M09.00S,2023-11-23T03:10:52.3Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,97,95,2023-11-23T03:10:52Z,5910000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,591.0,1.0,1.0,0.0,,
594,PT08M01.00S,2023-11-23T03:11:00.6Z,4,REGULAR,3pt,Jump Shot,[],1628370,76.95466491458606,88.48039215686273,1610612758,97,95,2023-11-23T03:11:17Z,5920000,False,192.0,164.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,25.29,Missed,,,,,,,,,,,,,
595,PT07M57.00S,2023-11-23T03:11:04.6Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,97,95,2023-11-23T03:11:17Z,5930000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,594.0,8.0,6.0,2.0,,
