actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
328,PT00M25.10S,2024-01-27T02:02:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.67214191852825,57.59803921568627,1610612740,41,48,2024-01-27T02:03:40Z,3230000,False,38.0,26.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1630581]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,Giddey,1630581.0,,,,,,,,,,,,,,,,
329,PT00M25.10S,2024-01-27T02:02:03.0Z,2,REGULAR,block,,[],1630581,,,1610612740,41,48,2024-01-27T02:02:05Z,3240000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT00M24.10S,2024-01-27T02:02:04.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,41,48,2024-01-27T02:03:40Z,3245000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,328.0,,,,,,,,,,,,,,,
330,PT00M24.10S,2024-01-27T02:02:19.6Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,41,48,2024-01-27T02:02:51Z,3250000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M24.10S,2024-01-27T02:02:19.6Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,41,48,2024-01-27T02:02:51Z,3260000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M24.10S,2024-01-27T02:02:51.6Z,2,REGULAR,jumpball,recovered,[],1631096,,,1610612760,41,48,2024-01-27T02:03:30Z,3270000,False,,,0,,Jump Ball J. Giddey vs. C. McCollum: Tip to C. Holmgren,"[1631096, 1630581, 203468]",1610612760.0,OKC,heldball,C. Holmgren,1631096.0,Holmgren,C. Holmgren,Giddey,1630581.0,McCollum,203468.0,,,,,,,,,,,,,,,,,,,,,,
336,PT00M07.70S,2024-01-27T02:03:07.9Z,2,REGULAR,foul,personal,[],1630230,,,1610612760,41,48,2024-01-27T02:03:13Z,3300000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1628983]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1628159.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
338,PT00M07.70S,2024-01-27T02:03:23.7Z,2,REGULAR,substitution,out,[],203468,,,1610612760,41,48,2024-01-27T02:03:28Z,3320000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M07.70S,2024-01-27T02:03:23.7Z,2,REGULAR,substitution,in,[],1630700,,,1610612760,41,48,2024-01-27T02:03:28Z,3330000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M01.00S,2024-01-27T02:03:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.652431011826544,45.588235294117645,1610612760,41,48,2024-01-27T02:04:04Z,3340000,False,22.0,10.0,1,left,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
341,PT00M00.60S,2024-01-27T02:03:44.0Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,41,48,2024-01-27T02:04:04Z,3350000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,340.0,5.0,4.0,1.0,,,,,,,,,,,,
342,PT00M00.60S,2024-01-27T02:03:53.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631096,5.590000152587891,50.0,1610612760,41,50,2024-01-27T02:06:24Z,3360000,False,0.0,0.0,1,left,C. Holmgren tip DUNK (11 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,11.0,,,,,
344,PT00M00.00S,2024-01-27T02:06:31.1Z,2,REGULAR,period,end,[],0,,,1610612740,41,50,2024-01-27T02:06:31Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-01-27T02:18:34.4Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,41,50,2024-01-27T02:18:48Z,3390000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-01-27T02:18:34.4Z,3,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,41,50,2024-01-27T02:18:48Z,3400000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-01-27T02:18:34.4Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612740,41,50,2024-01-27T02:18:48Z,3410000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-01-27T02:18:34.4Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,41,50,2024-01-27T02:18:48Z,3420000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-01-27T02:18:34.4Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,41,50,2024-01-27T02:18:48Z,3430000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-01-27T02:18:34.4Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612740,41,50,2024-01-27T02:18:48Z,3440000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-01-27T02:19:03.2Z,3,REGULAR,period,start,[],0,,,1610612760,41,50,2024-01-27T02:19:03Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M37.00S,2024-01-27T02:19:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,85.89027595269383,50.245098039215684,1610612760,41,52,2024-01-27T02:19:35Z,3460000,False,1.0,80.0,1,right,J. Giddey 8' driving floating Jump Shot (2 PTS) (J. Williams 5 AST),"[1630581, 1631114]",1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,,,,,,,,,2.0,J. Williams,1631114.0,5.0,,
353,PT11M17.00S,2024-01-27T02:19:44.8Z,3,REGULAR,3pt,Jump Shot,[],1630529,33.85348226018397,51.470588235294116,1610612740,41,52,2024-01-27T02:19:48Z,3470000,False,-7.0,266.0,1,left,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
354,PT11M15.00S,2024-01-27T02:19:46.8Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,41,52,2024-01-27T02:19:48Z,3480000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,353.0,6.0,5.0,1.0,,,,,,,,,,,,
355,PT11M08.00S,2024-01-27T02:19:54.3Z,3,REGULAR,3pt,Jump Shot,[],1631096,71.43561103810775,18.137254901960784,1610612760,41,52,2024-01-27T02:19:58Z,3490000,False,-159.0,216.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
356,PT11M05.00S,2024-01-27T02:19:57.2Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,41,52,2024-01-27T02:19:57Z,3500000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,355.0,7.0,5.0,2.0,,,,,,,,,,,,
357,PT11M03.00S,2024-01-27T02:19:59.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,93.64323258869908,50.0,1610612760,41,54,2024-01-27T02:20:03Z,3510000,False,0.0,7.0,1,right,C. Holmgren driving DUNK (13 PTS),[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,,,,,,13.0,,,,,
359,PT10M45.00S,2024-01-27T02:20:16.6Z,3,REGULAR,3pt,Jump Shot,[],1630530,12.565703022339028,5.637254901960785,1610612740,41,54,2024-01-27T02:20:21Z,3520000,False,222.0,66.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
360,PT10M43.00S,2024-01-27T02:20:18.6Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,41,54,2024-01-27T02:20:21Z,3530000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,359.0,3.0,3.0,0.0,,,,,,,,,,,,
361,PT10M23.00S,2024-01-27T02:20:39.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,81.02825229960578,34.31372549019608,1610612760,41,54,2024-01-27T02:20:44Z,3540000,False,-78.0,126.0,1,right,MISS L. Dort 14' step back Shot,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Left,14.82,Missed,,,,,,,,,,,,,,,,,,
362,PT10M20.00S,2024-01-27T02:20:42.1Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,41,54,2024-01-27T02:20:44Z,3550000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Left,,,,,361.0,6.0,6.0,0.0,,,,,,,,,,,,
363,PT10M07.00S,2024-01-27T02:20:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,6.1268068331143235,51.225490196078425,1610612740,43,54,2024-01-27T02:20:58Z,3560000,False,-6.0,5.0,1,left,L. Nance Jr. cutting Layup (4 PTS) (T. Murphy III 1 AST),"[1626204, 1630530]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,,,,4.0,T. Murphy III,1630530.0,1.0,,
365,PT09M47.00S,2024-01-27T02:21:15.4Z,3,REGULAR,turnover,bad pass,[],1631114,,,1610612760,43,54,2024-01-27T02:21:18Z,3580000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1626204]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Nance Jr.,1626204.0
366,PT09M47.00S,2024-01-27T02:21:15.4Z,3,REGULAR,steal,,[],1626204,,,1610612740,43,54,2024-01-27T02:21:16Z,3590000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
367,PT09M41.00S,2024-01-27T02:21:21.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630529,6.1268068331143235,2.696078431372549,1610612740,43,54,2024-01-27T02:21:27Z,3600000,False,237.0,5.0,1,left,MISS H. Jones running 3PT,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
368,PT09M38.00S,2024-01-27T02:21:24.5Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,43,54,2024-01-27T02:21:27Z,3610000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,,,,,367.0,8.0,6.0,2.0,,,,,,,,,,,,
369,PT09M33.00S,2024-01-27T02:21:29.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,73.40670170827858,80.63725490196079,1610612760,43,54,2024-01-27T02:21:56Z,3620000,False,153.0,197.0,1,right,MISS S. Gilgeous-Alexander 25' running pullup 3PT,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
370,PT09M30.00S,2024-01-27T02:21:32.5Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,43,54,2024-01-27T02:21:35Z,3630000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,369.0,2.0,2.0,0.0,,,,,,,,,,,,
371,PT09M22.00S,2024-01-27T02:21:40.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,21.50131406044678,49.754901960784316,1610612740,43,54,2024-01-27T02:21:45Z,3640000,False,1.0,150.0,1,left,MISS B. Ingram 14' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
372,PT09M19.00S,2024-01-27T02:21:43.7Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,43,54,2024-01-27T02:21:45Z,3650000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Center,,,,,371.0,9.0,7.0,2.0,,,,,,,,,,,,
374,PT08M58.00S,2024-01-27T02:22:18.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,93.64323258869908,47.794117647058826,1610612760,43,56,2024-01-27T02:22:22Z,3670000,False,-11.0,7.0,1,right,S. Gilgeous-Alexander cutting DUNK (18 PTS) (J. Giddey 3 AST),"[1628983, 1630581]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,,,,18.0,J. Giddey,1630581.0,3.0,,
376,PT08M43.00S,2024-01-27T02:22:33.4Z,3,REGULAR,2pt,Jump Shot,[],203468,26.49474375821288,44.85294117647059,1610612740,45,56,2024-01-27T02:22:38Z,3690000,False,26.0,197.0,1,left,C. McCollum 19' pullup Jump Shot (9 PTS) (L. Nance Jr. 2 AST),"[203468, 1626204]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,19.83,Made,,,,,,,,,,,,,9.0,L. Nance Jr.,1626204.0,2.0,,
378,PT08M22.00S,2024-01-27T02:22:53.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,93.24901445466492,49.50980392156863,1610612760,45,58,2024-01-27T02:22:57Z,3710000,False,-2.0,11.0,1,right,C. Holmgren driving DUNK (15 PTS),[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,,,,15.0,,,,,
379,PT08M08.00S,2024-01-27T02:23:07.0Z,3,REGULAR,3pt,Jump Shot,[],1630529,6.1268068331143235,96.56862745098039,1610612740,45,58,2024-01-27T02:23:12Z,3720000,False,-233.0,5.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
380,PT08M05.00S,2024-01-27T02:23:10.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,45,58,2024-01-27T02:23:12Z,3730000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,379.0,4.0,4.0,0.0,,,,,,,,,,,,
381,PT07M57.00S,2024-01-27T02:23:19.5Z,3,REGULAR,3pt,Jump Shot,[],1629652,77.7431011826544,87.5,1610612760,45,58,2024-01-27T02:23:23Z,3740000,False,188.0,157.0,1,right,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,,,,,,,,,,
382,PT07M54.00S,2024-01-27T02:23:22.5Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,45,58,2024-01-27T02:23:23Z,3750000,False,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,381.0,5.0,5.0,0.0,,,,,,,,,,,,
383,PT07M52.00S,2024-01-27T02:23:24.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,30.56833114323259,27.205882352941174,1610612740,45,58,2024-01-27T02:23:30Z,3760000,False,114.0,235.0,1,left,MISS C. McCollum 26' running 3PT,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
384,PT07M47.00S,2024-01-27T02:23:29.5Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,45,58,2024-01-27T02:23:30Z,3770000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,383.0,4.0,4.0,0.0,,,,,,,,,,,,
385,PT07M38.00S,2024-01-27T02:23:48.9Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,45,58,2024-01-27T02:23:55Z,3780000,False,,,0,,S. Gilgeous-Alexander lost ball out-of-bounds TURNOVER (3 TO),[1628983],1610612760.0,OKC,lost ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,1628159.0,,,,,3.0,,,,,,
386,PT07M23.00S,2024-01-27T02:24:03.8Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612740,45,58,2024-01-27T02:24:17Z,3790000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Ingram 2 FT),"[1631114, 1627742]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,1628159.0,3.0,0.0,Ingram,1627742.0,,,,,,,
388,PT07M23.00S,2024-01-27T02:24:43.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612740,45,58,2024-01-27T02:24:43Z,3810000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
389,PT07M23.00S,2024-01-27T02:24:43.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,45,58,2024-01-27T02:24:43Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,388.0,,,,,,,,,,,,,,,
390,PT07M23.00S,2024-01-27T02:25:02.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612740,46,58,2024-01-27T02:25:02Z,3830000,False,,,0,,B. Ingram Free Throw 2 of 2 (8 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
391,PT07M10.00S,2024-01-27T02:25:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.50262812089356,62.99019607843137,1610612760,46,58,2024-01-27T02:25:22Z,3840000,False,65.0,131.0,1,right,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,14.61,Missed,,,,,,,,,,,,,,,,,,
392,PT07M09.00S,2024-01-27T02:25:18.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,46,58,2024-01-27T02:25:22Z,3850000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,391.0,,,,,,,,,,,,,,,
394,PT06M54.00S,2024-01-27T02:25:45.9Z,3,REGULAR,3pt,Jump Shot,[],1630529,5.732588699080158,95.09803921568627,1610612740,49,58,2024-01-27T02:25:50Z,3870000,False,-225.0,1.0,1,left,H. Jones 3PT  (10 PTS) (B. Ingram 7 AST),"[1630529, 1627742]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,,,,,,,,,10.0,B. Ingram,1627742.0,7.0,,
396,PT06M33.00S,2024-01-27T02:26:06.1Z,3,REGULAR,3pt,Jump Shot,[],1629652,76.03482260183968,12.5,1610612760,49,58,2024-01-27T02:26:10Z,3890000,False,-188.0,173.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
397,PT06M30.00S,2024-01-27T02:26:09.1Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,49,58,2024-01-27T02:26:10Z,3900000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,396.0,3.0,3.0,0.0,,,,,,,,,,,,
398,PT06M22.00S,2024-01-27T02:26:17.8Z,3,REGULAR,3pt,Jump Shot,[],203468,19.92444152431012,8.088235294117647,1610612740,49,58,2024-01-27T02:26:21Z,3910000,False,210.0,135.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
399,PT06M19.00S,2024-01-27T02:26:20.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,49,58,2024-01-27T02:26:21Z,3920000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,398.0,5.0,5.0,0.0,,,,,,,,,,,,
400,PT06M12.00S,2024-01-27T02:26:30.0Z,3,REGULAR,turnover,palming,[],1630581,,,1610612760,49,58,2024-01-27T02:26:35Z,3930000,False,,,0,,J. Giddey palming TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1628159.0,,,,,1.0,,,,,,
401,PT06M12.00S,2024-01-27T02:26:44.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,49,58,2024-01-27T02:26:44Z,3940000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M12.00S,2024-01-27T02:29:03.9Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,49,58,2024-01-27T02:29:18Z,3950000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M12.00S,2024-01-27T02:29:03.9Z,3,REGULAR,substitution,out,[],1631096,,,1610612740,49,58,2024-01-27T02:29:18Z,3960000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M12.00S,2024-01-27T02:29:03.9Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,49,58,2024-01-27T02:29:18Z,3970000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M12.00S,2024-01-27T02:29:03.9Z,3,REGULAR,substitution,in,[],1629026,,,1610612740,49,58,2024-01-27T02:29:18Z,3980000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M57.00S,2024-01-27T02:29:41.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,18.00262812089356,54.43474264705882,1610612740,49,58,2024-01-27T02:30:07Z,3990000,False,-22.0,117.0,1,left,MISS B. Ingram 11' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.88,Missed,,,,,,,,,,,,,,,,,,
407,PT05M56.00S,2024-01-27T02:29:42.3Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612740,49,58,2024-01-27T02:30:07Z,4000000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,406.0,5.0,4.0,1.0,,,,,,,,,,,,
408,PT05M54.00S,2024-01-27T02:29:45.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203468,27.283180026281208,17.401960784313726,1610612740,52,58,2024-01-27T02:29:50Z,4010000,False,163.0,204.0,1,left,C. McCollum 26' 3PT  (12 PTS) (L. Nance Jr. 3 AST),"[203468, 1626204]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.11,Made,,,,,,,,,,,,,12.0,L. Nance Jr.,1626204.0,3.0,,
