actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
348,PT10M02.00S,2024-04-06T01:21:07.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630700,93.38042049934296,48.529411764705884,1610612740,68,56,2024-04-06T01:21:15Z,3320000,False,-7.0,10.0,1,right,MISS D. Daniels running finger roll Layup,[1630700],1610612740.0,NOP,running finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
349,PT10M01.00S,2024-04-06T01:21:08.1Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,68,56,2024-04-06T01:24:30Z,3330000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,348.0,4.0,2.0,2.0,,,,,,,,,,,,,,
350,PT10M01.00S,2024-04-06T01:21:10.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630530,94.40999984741211,50.0,1610612740,70,56,2024-04-06T01:24:41Z,3340000,False,0.0,0.0,1,right,T. Murphy III tip DUNK (9 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
351,PT09M42.00S,2024-04-06T01:21:26.3Z,3,REGULAR,3pt,Jump Shot,[],1630200,32.013797634691194,52.20588235294118,1610612759,70,59,2024-04-06T01:21:47Z,3350000,False,-11.0,248.0,1,left,T. Jones 24' 3PT  (8 PTS) (S. Mamukelashvili 1 AST),"[1630200, 1630572]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,24.86,Made,,,,,8.0,,,,,S. Mamukelashvili,1630572.0,1.0,,,,,,
353,PT09M30.00S,2024-04-06T01:21:39.1Z,3,REGULAR,3pt,Jump Shot,[],1630529,79.188567674113,8.57843137254902,1610612740,70,59,2024-04-06T01:21:44Z,3370000,False,-207.0,143.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
354,PT09M27.00S,2024-04-06T01:21:41.8Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,70,59,2024-04-06T01:21:41Z,3380000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,353.0,5.0,4.0,1.0,,,,,,,,,,,,,,
355,PT09M19.00S,2024-04-06T01:21:49.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,88.78120893561103,49.754901960784316,1610612740,72,59,2024-04-06T01:21:54Z,3390000,False,-1.0,53.0,1,right,J. Valanciunas turnaround Hook (20 PTS) (C. McCollum 3 AST),"[202685, 203468]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,5.3,Made,,,,,20.0,,,,,C. McCollum,203468.0,3.0,,,,,,
357,PT09M04.00S,2024-04-06T01:22:04.6Z,3,REGULAR,3pt,Jump Shot,[],1630572,30.962549277266753,33.57843137254902,1610612759,72,62,2024-04-06T01:22:08Z,3410000,False,82.0,239.0,1,left,S. Mamukelashvili 25' 3PT  (11 PTS) (V. Wembanyama 6 AST),"[1630572, 1641705]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,25.22,Made,,,,,11.0,,,,,V. Wembanyama,1641705.0,6.0,,,,,,
359,PT08M48.00S,2024-04-06T01:22:20.3Z,3,REGULAR,2pt,Jump Shot,[],203468,80.3712220762155,70.09803921568627,1610612740,74,62,2024-04-06T01:27:01Z,3430000,False,100.0,132.0,1,right,C. McCollum 16' pullup Jump Shot (21 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,16.59,Made,,,,,21.0,,,,,,,,,,,,,
360,PT08M31.00S,2024-04-06T01:22:37.0Z,3,REGULAR,3pt,Jump Shot,[],1630577,26.757555847568987,15.931372549019606,1610612759,74,62,2024-04-06T01:22:43Z,3440000,False,170.0,199.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
361,PT08M28.00S,2024-04-06T01:22:40.0Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,74,62,2024-04-06T01:22:43Z,3450000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,360.0,3.0,3.0,0.0,,,,,,,,,,,,,,
362,PT08M17.00S,2024-04-06T01:22:51.1Z,3,REGULAR,3pt,Jump Shot,[],203468,74.58935611038108,16.176470588235293,1610612740,74,62,2024-04-06T01:27:35Z,3460000,False,-169.0,186.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
363,PT08M14.00S,2024-04-06T01:22:54.1Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,74,62,2024-04-06T01:23:12Z,3470000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,362.0,2.0,2.0,0.0,,,,,,,,,,,,,,
364,PT08M08.00S,2024-04-06T01:23:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.178055190538765,51.71568627450981,1610612759,74,64,2024-04-06T01:23:18Z,3480000,False,-9.0,15.0,1,left,T. Jones driving Layup (10 PTS),[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,10.0,,,,,,,,,,,,,
365,PT07M54.00S,2024-04-06T01:23:16.6Z,3,REGULAR,turnover,traveling,[],202685,,,1610612740,74,64,2024-04-06T01:23:21Z,3490000,False,,,0,,J. Valanciunas traveling TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Left,,,,,,,,,,204059.0,3.0,,,,,,,,,
366,PT07M38.00S,2024-04-06T01:23:42.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,16.606438896189218,36.029411764705884,1610612759,74,66,2024-04-06T01:28:29Z,3500000,False,70.0,104.0,1,left,T. Jones 12' floating Jump Shot (12 PTS) (V. Wembanyama 7 AST),"[1630200, 1641705]",1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,12.5,Made,,,,,12.0,,,,,V. Wembanyama,1641705.0,7.0,,,,,,
369,PT07M17.00S,2024-04-06T01:24:08.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.38042049934296,51.225490196078425,1610612740,76,66,2024-04-06T01:24:14Z,3530000,False,6.0,10.0,1,right,C. McCollum driving reverse Layup (23 PTS) (J. Valanciunas 7 AST),"[203468, 202685]",1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,23.0,,,,,J. Valanciunas,202685.0,7.0,,,,,,
371,PT07M00.00S,2024-04-06T01:24:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.258212877792378,44.6078431372549,1610612759,76,68,2024-04-06T01:24:31Z,3550000,False,27.0,6.0,1,left,V. Wembanyama alley-oop Layup (7 PTS) (J. Champagnie 3 AST),"[1641705, 1630577]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,7.0,,,,,J. Champagnie,1630577.0,3.0,,,,,,
373,PT06M43.00S,2024-04-06T01:24:42.5Z,3,REGULAR,2pt,Jump Shot,[],1630530,87.20433639947439,32.1078431372549,1610612740,78,68,2024-04-06T01:29:26Z,3570000,False,-89.0,68.0,1,right,T. Murphy III 11' pullup Jump Shot (11 PTS),[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,11.23,Made,,,,,11.0,,,,,,,,,,,,,
374,PT06M43.00S,2024-04-06T01:24:59.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,78,68,2024-04-06T01:24:59Z,3580000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M29.00S,2024-04-06T01:27:55.1Z,3,REGULAR,3pt,Jump Shot,[],1631103,32.013797634691194,49.754901960784316,1610612759,78,68,2024-04-06T01:28:30Z,3590000,False,1.0,248.0,1,left,MISS M. Branham 24' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
378,PT06M28.00S,2024-04-06T01:27:58.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,78,68,2024-04-06T01:27:58Z,3600000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,377.0,,,,,,,,,,,,,,,,,
380,PT06M12.00S,2024-04-06T01:28:21.3Z,3,REGULAR,3pt,Jump Shot,[],1630530,92.72339027595268,96.07843137254902,1610612740,78,68,2024-04-06T01:28:32Z,3620000,False,230.0,16.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
381,PT06M09.00S,2024-04-06T01:28:24.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,78,68,2024-04-06T01:28:32Z,3630000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,380.0,3.0,3.0,0.0,,,,,,,,,,,,,,
382,PT06M00.00S,2024-04-06T01:28:33.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630577,9.674770039421814,43.872549019607845,1610612759,78,70,2024-04-06T01:32:02Z,3640000,False,31.0,38.0,1,left,J. Champagnie driving bank Hook (8 PTS) (T. Jones 2 AST),"[1630577, 1630200]",1610612759.0,SAS,driving bank,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,,,,,8.0,,,,,T. Jones,1630200.0,2.0,,,,,,
384,PT05M53.00S,2024-04-06T01:28:40.8Z,3,REGULAR,2pt,Jump Shot,[],203468,79.45137976346912,69.6078431372549,1610612740,78,70,2024-04-06T01:32:14Z,3660000,False,98.0,141.0,1,right,MISS C. McCollum 17' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,17.15,Missed,,,,,,,,,,,,,,,,,,
385,PT05M51.00S,2024-04-06T01:28:42.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,78,70,2024-04-06T01:28:42Z,3670000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,384.0,7.0,5.0,2.0,,,,,,,,,,,,,,
386,PT05M44.00S,2024-04-06T01:28:49.8Z,3,REGULAR,3pt,Jump Shot,[],1641705,22.946780551905388,12.254901960784313,1610612759,78,73,2024-04-06T01:29:23Z,3680000,False,189.0,163.0,1,left,V. Wembanyama 24' 3PT  (10 PTS) (M. Branham 2 AST),"[1641705, 1631103]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,24.95,Made,,,,,10.0,,,,,M. Branham,1631103.0,2.0,,,,,,
388,PT05M25.00S,2024-04-06T01:29:07.7Z,3,REGULAR,3pt,Jump Shot,[],203468,71.96123521681997,78.18627450980392,1610612740,78,73,2024-04-06T01:32:40Z,3700000,False,141.0,211.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
389,PT05M25.00S,2024-04-06T01:29:07.7Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,78,73,2024-04-06T01:29:26Z,3710000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,388.0,5.0,2.0,3.0,,,,,,,,,,,,,,
390,PT05M11.00S,2024-04-06T01:29:22.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,90.62089356110381,40.44117647058824,1610612740,78,73,2024-04-06T01:33:38Z,3720000,False,-48.0,36.0,1,right,MISS C. McCollum driving finger roll Layup,[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,,
391,PT05M09.00S,2024-04-06T01:29:24.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,78,73,2024-04-06T01:29:30Z,3730000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,390.0,8.0,6.0,2.0,,,,,,,,,,,,,,
392,PT05M06.00S,2024-04-06T01:29:28.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630572,6.652431011826544,45.34313725490196,1610612759,78,75,2024-04-06T01:34:12Z,3740000,False,23.0,10.0,1,left,S. Mamukelashvili running alley-oop Layup (13 PTS) (V. Wembanyama 8 AST),"[1630572, 1641705]",1610612759.0,SAS,running alley-oop,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,13.0,,,,,V. Wembanyama,1641705.0,8.0,,,,,,
396,PT05M05.00S,2024-04-06T01:31:35.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,78,75,2024-04-06T01:31:44Z,3760000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,out,[],203468,,,1610612740,78,75,2024-04-06T01:32:06Z,3770000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,78,75,2024-04-06T01:32:06Z,3780000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,out,[],1631103,,,1610612740,78,75,2024-04-06T01:32:06Z,3790000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,out,[],1630572,,,1610612740,78,75,2024-04-06T01:32:06Z,3800000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,78,75,2024-04-06T01:32:06Z,3810000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,78,75,2024-04-06T01:32:06Z,3820000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,in,[],1628380,,,1610612740,78,75,2024-04-06T01:32:06Z,3830000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M05.00S,2024-04-06T01:31:52.1Z,3,REGULAR,substitution,in,[],1628984,,,1610612740,78,75,2024-04-06T01:32:06Z,3840000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M41.00S,2024-04-06T01:32:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.24901445466492,46.32352941176471,1610612740,80,75,2024-04-06T01:32:48Z,3850000,False,-18.0,11.0,1,right,J. Valanciunas Layup (22 PTS) (N. Marshall 2 AST),"[202685, 1630230]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,22.0,,,,,N. Marshall,1630230.0,2.0,,,,,,
407,PT04M30.00S,2024-04-06T01:32:59.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,6.652431011826544,53.67647058823529,1610612759,80,77,2024-04-06T01:33:03Z,3870000,False,-18.0,10.0,1,left,J. Champagnie driving Layup (10 PTS) (Z. Collins 2 AST),"[1630577, 1628380]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,10.0,,,,,Z. Collins,1628380.0,2.0,,,,,,
409,PT04M30.00S,2024-04-06T01:33:05.1Z,3,REGULAR,foul,personal,['1freethrow'],202685,,,1610612759,80,77,2024-04-06T01:33:12Z,3890000,False,,,0,,J. Valanciunas shooting personal FOUL (4 PF) (Champagnie 1 FT),"[202685, 1630577]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,,,,,4.0,0.0,Champagnie,1630577.0,,
411,PT04M30.00S,2024-04-06T01:33:17.6Z,3,REGULAR,substitution,out,[],202685,,,1610612759,80,77,2024-04-06T01:33:35Z,3910000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M30.00S,2024-04-06T01:33:17.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612759,80,77,2024-04-06T01:33:35Z,3920000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M30.00S,2024-04-06T01:33:31.3Z,3,REGULAR,freethrow,1 of 1,[],1630577,,,1610612759,80,78,2024-04-06T01:33:31Z,3930000,False,,,0,,J. Champagnie Free Throw 1 of 1 (11 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
414,PT04M08.00S,2024-04-06T01:33:54.6Z,3,REGULAR,turnover,bad pass,[],1626204,,,1610612740,80,78,2024-04-06T01:34:19Z,3940000,False,,,0,,L. Nance Jr. bad pass TURNOVER (1 TO),"[1626204, 1630577]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,,,Champagnie,1630577.0
415,PT04M08.00S,2024-04-06T01:33:54.6Z,3,REGULAR,steal,,[],1630577,,,1610612759,80,78,2024-04-06T01:34:19Z,3950000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
417,PT04M04.00S,2024-04-06T01:34:14.6Z,3,REGULAR,turnover,lost ball,[],1630577,,,1610612759,80,78,2024-04-06T01:34:25Z,3970000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630577, 1630530]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,,,,Murphy III,1630530.0
418,PT04M04.00S,2024-04-06T01:34:14.6Z,3,REGULAR,steal,,[],1630530,,,1610612740,80,78,2024-04-06T01:44:27Z,3980000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
419,PT03M48.00S,2024-04-06T01:34:50.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,80.76544021024968,44.85294117647059,1610612740,82,78,2024-04-06T01:34:53Z,3990000,False,-26.0,128.0,1,right,D. Daniels 13' driving floating Jump Shot (7 PTS) (L. Nance Jr. 2 AST),"[1630700, 1626204]",1610612740.0,NOP,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,13.08,Made,,,,,7.0,,,,,L. Nance Jr.,1626204.0,2.0,,,,,,
421,PT03M26.00S,2024-04-06T01:35:12.9Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,82,78,2024-04-06T01:35:19Z,4010000,False,,,0,,V. Wembanyama bad pass TURNOVER (2 TO),"[1641705, 1626204]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,,,,,,Nance Jr.,1626204.0
422,PT03M26.00S,2024-04-06T01:35:12.9Z,3,REGULAR,steal,,[],1626204,,,1610612740,82,78,2024-04-06T01:35:14Z,4020000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
423,PT03M23.00S,2024-04-06T01:35:16.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,94.03745072273325,50.0,1610612740,84,78,2024-04-06T01:35:31Z,4030000,False,0.0,4.0,1,right,T. Murphy III running DUNK (13 PTS) (L. Nance Jr. 3 AST),"[1630530, 1626204]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,13.0,,,,,L. Nance Jr.,1626204.0,3.0,,,,,,
425,PT03M00.00S,2024-04-06T01:35:38.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628380,6.783837056504599,48.03921568627451,1610612759,84,80,2024-04-06T01:35:44Z,4050000,False,10.0,11.0,1,left,Z. Collins driving DUNK (11 PTS) (D. Graham 4 AST),"[1628380, 1628984]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,11.0,,,,,D. Graham,1628984.0,4.0,,,,,,
427,PT02M47.00S,2024-04-06T01:35:52.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,92.59198423127464,48.77450980392157,1610612740,84,80,2024-04-06T01:35:59Z,4070000,False,-6.0,17.0,1,right,MISS L. Nance Jr. cutting DUNK,[1626204],1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
428,PT02M44.00S,2024-04-06T01:35:55.0Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,84,80,2024-04-06T01:35:55Z,4080000,False,,,0,,T. Murphy III REBOUND (Off:4 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,427.0,6.0,2.0,4.0,,,,,,,,,,,,,,
429,PT02M43.00S,2024-04-06T01:35:56.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626204,93.51182654402102,50.0,1610612740,86,80,2024-04-06T01:37:45Z,4090000,False,0.0,8.0,1,right,L. Nance Jr. DUNK (6 PTS) (T. Murphy III 3 AST),"[1626204, 1630530]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,6.0,,,,,T. Murphy III,1630530.0,3.0,,,,,,
431,PT02M26.00S,2024-04-06T01:36:13.4Z,3,REGULAR,3pt,Jump Shot,[],1628984,10.463206307490145,95.09803921568627,1610612759,86,80,2024-04-06T01:38:22Z,4110000,False,-225.0,46.0,1,left,MISS D. Graham pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
432,PT02M25.00S,2024-04-06T01:36:14.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,86,80,2024-04-06T01:36:19Z,4120000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,431.0,,,,,,,,,,,,,,,,,
433,PT02M25.00S,2024-04-06T01:36:18.0Z,3,REGULAR,foul,personal,[],1630530,,,1610612759,86,80,2024-04-06T01:36:34Z,4130000,False,,,0,,T. Murphy III loose ball personal FOUL (3 PF),"[1630530, 1628380]",1610612740.0,NOP,loose ball,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628487.0,,,,,3.0,0.0,Collins,1628380.0,,
435,PT02M25.00S,2024-04-06T01:36:29.4Z,3,REGULAR,substitution,out,[],1630700,,,1610612759,86,80,2024-04-06T01:36:42Z,4150000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M25.00S,2024-04-06T01:36:29.4Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,86,80,2024-04-06T01:36:42Z,4160000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M25.00S,2024-04-06T01:36:29.4Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,86,80,2024-04-06T01:36:42Z,4170000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M25.00S,2024-04-06T01:36:29.4Z,3,REGULAR,substitution,in,[],203468,,,1610612759,86,80,2024-04-06T01:36:42Z,4180000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
