actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT10M05.00S,2022-11-06T00:10:19.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,29,41,2022-11-06T00:10:19Z,1640000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M05.00S,2022-11-06T00:10:19.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,29,41,2022-11-06T00:12:58Z,1650000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M05.00S,2022-11-06T00:10:19.8Z,2,REGULAR,substitution,out,[],203095,,,1610612752,29,41,2022-11-06T00:12:58Z,1660000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M05.00S,2022-11-06T00:10:19.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612752,29,41,2022-11-06T00:12:58Z,1670000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M05.00S,2022-11-06T00:10:19.8Z,2,REGULAR,substitution,in,[],1629629,,,1610612752,29,41,2022-11-06T00:12:58Z,1680000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M05.00S,2022-11-06T00:10:19.8Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,29,41,2022-11-06T00:12:58Z,1690000,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M05.00S,2022-11-06T00:10:19.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612752,29,41,2022-11-06T00:12:58Z,1700000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M59.00S,2022-11-06T00:13:21.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,92.72339027595268,2.2058823529411766,1610612752,29,41,2022-11-06T00:13:24Z,1710000,-239.0,16.0,1,right,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
184,PT09M56.00S,2022-11-06T00:13:24.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,29,41,2022-11-06T00:13:24Z,1720000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,,
185,PT09M48.00S,2022-11-06T00:13:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,5.206964520367937,50.0,1610612738,29,43,2022-11-06T00:13:34Z,1730000,0.0,-4.0,1,left,M. Brogdon driving finger roll Layup (4 PTS),[1627763],1610612738.0,BOS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.36,Made,4.0,,,,,,,,,,,,,,,,,
186,PT09M38.00S,2022-11-06T00:13:41.3Z,2,REGULAR,3pt,Jump Shot,[],1629629,74.32654402102497,80.3921568627451,1610612752,32,43,2022-11-06T00:13:46Z,1740000,152.0,189.0,1,right,C. Reddish 24' 3PT  (3 PTS) (J. Brunson 3 AST),"[1629629, 1628973]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,24.24,Made,3.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
188,PT09M17.00S,2022-11-06T00:14:02.1Z,2,REGULAR,3pt,Jump Shot,[],1627763,30.17411300919842,70.34313725490196,1610612738,32,43,2022-11-06T00:14:08Z,1760000,-102.0,231.0,1,left,MISS M. Brogdon 25' step back 3PT,[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
189,PT09M13.00S,2022-11-06T00:14:06.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,32,43,2022-11-06T00:14:08Z,1770000,,,0,,O. Toppin REBOUND (Off:2 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,188.0,3.0,1.0,2.0,,,,,,,,,,
190,PT08M59.00S,2022-11-06T00:14:19.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,72.61826544021025,21.568627450980394,1610612752,35,43,2022-11-06T00:14:23Z,1780000,-142.0,205.0,1,right,R. Barrett 24' 3PT  (5 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,24.94,Made,5.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
192,PT08M41.00S,2022-11-06T00:14:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630573,5.732588699080158,50.245098039215684,1610612738,35,45,2022-11-06T00:14:42Z,1800000,-1.0,1.0,1,left,S. Hauser driving Layup (11 PTS) (J. Brown 1 AST),"[1630573, 1627759]",1610612738.0,BOS,driving,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,0.18,Made,11.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
194,PT08M34.00S,2022-11-06T00:14:49.0Z,2,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612752,35,45,2022-11-06T00:14:56Z,1820000,,,0,,S. Hauser shooting personal FOUL (1 PF) (Brunson 2 FT),"[1630573, 1628973]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Brunson,1628973.0,,,,,
197,PT08M34.00S,2022-11-06T00:15:07.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612752,35,45,2022-11-06T00:15:32Z,1835000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M34.00S,2022-11-06T00:15:07.5Z,2,REGULAR,substitution,in,[],203935,,,1610612752,35,45,2022-11-06T00:15:32Z,1837500,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M34.00S,2022-11-06T00:15:26.1Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,36,45,2022-11-06T00:15:26Z,1840000,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
199,PT08M34.00S,2022-11-06T00:15:48.0Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,37,45,2022-11-06T00:15:48Z,1850000,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
200,PT08M25.00S,2022-11-06T00:15:58.6Z,2,REGULAR,2pt,Jump Shot,[],1627759,24.655059132720105,37.99019607843137,1610612738,37,47,2022-11-06T00:16:24Z,1860000,60.0,179.0,1,left,J. Brown 18' pullup Jump Shot (10 PTS) (M. Brogdon 2 AST),"[1627759, 1627763]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,18.91,Made,10.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
202,PT08M15.00S,2022-11-06T00:16:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.85479632063075,47.05882352941176,1610612752,39,47,2022-11-06T00:16:14Z,1880000,-15.0,15.0,1,right,J. Brunson driving Layup (4 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.08,Made,4.0,,,,,,,,,,,,,,,,,
203,PT07M59.00S,2022-11-06T00:16:23.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,25.837713534822605,82.59803921568627,1610612738,39,50,2022-11-06T00:16:27Z,1890000,-163.0,190.0,1,left,J. Brown 25' 3PT  (13 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.06,Made,13.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,
205,PT07M46.00S,2022-11-06T00:16:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,82.21090670170827,51.225490196078425,1610612752,39,50,2022-11-06T00:17:05Z,1910000,6.0,115.0,1,right,MISS J. Randle 11' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,11.49,Missed,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2022-11-06T00:16:38.6Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,39,50,2022-11-06T00:16:41Z,1920000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,
207,PT07M40.00S,2022-11-06T00:16:43.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,9.411957950065702,2.450980392156863,1610612738,39,53,2022-11-06T00:17:47Z,1930000,238.0,36.0,1,left,S. Hauser 24' 3PT running (14 PTS) (M. Brogdon 3 AST),"[1630573, 1627763]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,24.04,Made,14.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,,,,,
209,PT07M34.00S,2022-11-06T00:16:54.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,39,53,2022-11-06T00:16:54Z,1950000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M34.00S,2022-11-06T00:16:54.7Z,2,REGULAR,substitution,out,[],1629628,,,1610612752,39,53,2022-11-06T00:19:22Z,1960000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M34.00S,2022-11-06T00:16:54.7Z,2,REGULAR,substitution,out,[],203943,,,1610612752,39,53,2022-11-06T00:19:22Z,1980000,,,0,,SUB out: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M34.00S,2022-11-06T00:16:54.7Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,39,53,2022-11-06T00:19:22Z,1990000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M34.00S,2022-11-06T00:16:54.7Z,2,REGULAR,substitution,in,[],201565,,,1610612752,39,53,2022-11-06T00:19:22Z,2000000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M34.00S,2022-11-06T00:16:54.7Z,2,REGULAR,substitution,in,[],201933,,,1610612752,39,53,2022-11-06T00:19:22Z,2010000,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M34.00S,2022-11-06T00:16:54.7Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,39,53,2022-11-06T00:20:13Z,2015000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M23.00S,2022-11-06T00:20:07.4Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,39,53,2022-11-06T00:20:23Z,2020000,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 1627759]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Brown,1627759.0,,,,,
219,PT07M23.00S,2022-11-06T00:20:07.4Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,39,53,2022-11-06T00:20:07Z,2040000,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,,,,,2.0,,,,
220,PT07M07.00S,2022-11-06T00:20:36.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,13.222733245729303,94.85294117647058,1610612738,39,53,2022-11-06T00:20:39Z,2050000,-224.0,72.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
221,PT07M05.00S,2022-11-06T00:20:38.6Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,39,53,2022-11-06T00:20:39Z,2060000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,220.0,2.0,2.0,0.0,,,,,,,,,,
222,PT06M57.00S,2022-11-06T00:20:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.56307490144546,50.245098039215684,1610612752,41,53,2022-11-06T00:20:52Z,2070000,1.0,-1.0,1,right,J. Randle driving Layup (13 PTS) (J. Brunson 4 AST),"[203944, 1628973]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.18,Made,13.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
224,PT06M49.00S,2022-11-06T00:20:56.5Z,2,REGULAR,turnover,traveling,[],201933,,,1610612738,41,53,2022-11-06T00:21:00Z,2090000,,,0,,B. Griffin traveling TURNOVER (2 TO),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2534.0,,,,,2.0,,,,
225,PT06M49.00S,2022-11-06T00:20:56.6Z,2,REGULAR,substitution,out,[],1630573,,,1610612752,41,53,2022-11-06T00:21:05Z,2100000,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M49.00S,2022-11-06T00:20:56.6Z,2,REGULAR,substitution,in,[],1628401,,,1610612752,41,53,2022-11-06T00:21:05Z,2110000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M33.00S,2022-11-06T00:21:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201565,92.06636005256242,49.01960784313725,1610612752,41,53,2022-11-06T00:29:44Z,2120000,-5.0,22.0,1,right,MISS D. Rose driving Layup,[201565],1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
228,PT06M31.00S,2022-11-06T00:21:28.3Z,2,REGULAR,rebound,offensive,[],201565,,,1610612752,41,53,2022-11-06T00:22:24Z,2130000,,,0,,D. Rose REBOUND (Off:1 Def:0),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,227.0,1.0,0.0,1.0,,,,,,,,,,
229,PT06M26.00S,2022-11-06T00:21:32.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201565,94.03745072273325,55.88235294117647,1610612752,41,53,2022-11-06T00:21:38Z,2140000,29.0,4.0,1,right,MISS D. Rose driving floating Shot,[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
230,PT06M24.00S,2022-11-06T00:21:34.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,41,53,2022-11-06T00:21:38Z,2150000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,
232,PT06M19.00S,2022-11-06T00:21:51.6Z,2,REGULAR,turnover,offensive goaltending,[],1628401,,,1610612738,41,53,2022-11-06T00:22:01Z,2170000,,,0,,D. White offensive goaltending TURNOVER (1 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,,,,,1.0,,,,
233,PT06M03.00S,2022-11-06T00:22:16.2Z,2,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612752,41,53,2022-11-06T00:22:28Z,2180000,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Reddish 2 FT),"[1627763, 1629629]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201246.0,1.0,0.0,Reddish,1629629.0,,,,,
236,PT06M03.00S,2022-11-06T00:22:27.6Z,2,REGULAR,substitution,out,[],201565,,,1610612752,41,53,2022-11-06T00:22:47Z,2195000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M03.00S,2022-11-06T00:22:27.6Z,2,REGULAR,substitution,out,[],1627763,,,1610612752,41,53,2022-11-06T00:22:47Z,2197500,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M03.00S,2022-11-06T00:22:27.6Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,41,53,2022-11-06T00:22:47Z,2198750,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M03.00S,2022-11-06T00:22:27.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612752,41,53,2022-11-06T00:22:47Z,2199375,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M03.00S,2022-11-06T00:22:39.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629629,,,1610612752,42,53,2022-11-06T00:23:03Z,2200000,,,0,,C. Reddish Free Throw 1 of 2 (4 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
240,PT06M03.00S,2022-11-06T00:22:39.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629629,,,1610612752,42,53,2022-11-06T00:23:03Z,2210000,,,0,,MISS C. Reddish Free Throw 2 of 2,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT06M02.00S,2022-11-06T00:22:40.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,42,53,2022-11-06T00:23:03Z,2220000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,,,
242,PT05M53.00S,2022-11-06T00:23:15.3Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612738,42,53,2022-11-06T00:23:21Z,2230000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Brown 2 FT),"[1628392, 1627759]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,2.0,0.0,Brown,1627759.0,,,,,
244,PT05M53.00S,2022-11-06T00:23:41.2Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,42,54,2022-11-06T00:23:41Z,2250000,,,0,,J. Brown Free Throw 1 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
245,PT05M53.00S,2022-11-06T00:23:57.4Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,42,55,2022-11-06T00:23:57Z,2260000,,,0,,J. Brown Free Throw 2 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
246,PT05M38.00S,2022-11-06T00:24:16.8Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612752,42,55,2022-11-06T00:24:28Z,2270000,,,0,,M. Smart shooting personal FOUL (1 PF) (Randle 2 FT),"[203935, 203944]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Randle,203944.0,,,,,
248,PT05M38.00S,2022-11-06T00:24:42.9Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,43,55,2022-11-06T00:24:42Z,2290000,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
249,PT05M38.00S,2022-11-06T00:25:05.2Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,44,55,2022-11-06T00:25:05Z,2300000,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
250,PT05M24.00S,2022-11-06T00:25:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201933,7.046649145860711,48.529411764705884,1610612738,44,57,2022-11-06T00:25:28Z,2310000,7.0,14.0,1,left,B. Griffin cutting Layup (2 PTS) (M. Smart 5 AST),"[201933, 203935]",1610612738.0,BOS,cutting,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
252,PT05M14.00S,2022-11-06T00:25:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.43823915900131,44.85294117647059,1610612752,46,57,2022-11-06T00:25:43Z,2330000,-26.0,47.0,1,right,J. Brunson driving floating Jump Shot (6 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,6.0,,,,,,,,,,,,,,,,,
253,PT05M04.00S,2022-11-06T00:25:41.0Z,2,REGULAR,3pt,Jump Shot,[],201933,31.882391590013142,50.0,1610612738,46,57,2022-11-06T00:25:45Z,2340000,0.0,247.0,1,left,MISS B. Griffin 24' 3PT,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,,
254,PT05M04.00S,2022-11-06T00:25:41.0Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,46,57,2022-11-06T00:25:45Z,2350000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,253.0,1.0,1.0,0.0,,,,,,,,,,
255,PT04M58.00S,2022-11-06T00:25:51.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,91.5407358738502,54.65686274509803,1610612752,48,57,2022-11-06T00:26:23Z,2360000,23.0,27.0,1,right,R. Barrett running Layup (7 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.57,Made,7.0,,,,,,,,,,,,,,,,,
256,PT04M58.00S,2022-11-06T00:25:55.0Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612752,48,57,2022-11-06T00:26:03Z,2370000,,,0,,D. White shooting personal FOUL (1 PF) (Barrett 1 FT),"[1628401, 1629628]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Barrett,1629628.0,,,,,
258,PT04M58.00S,2022-11-06T00:26:20.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,48,57,2022-11-06T00:26:23Z,2390000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,
259,PT04M58.00S,2022-11-06T00:26:25.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629628,,,1610612752,49,57,2022-11-06T00:26:25Z,2400000,,,0,,R. Barrett Free Throw 1 of 1 (8 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
260,PT04M45.00S,2022-11-06T00:26:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201933,8.492115637319317,50.49019607843137,1610612738,49,59,2022-11-06T00:26:44Z,2410000,-2.0,27.0,1,left,B. Griffin cutting Layup (4 PTS) (M. Smart 6 AST),"[201933, 203935]",1610612738.0,BOS,cutting,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,2.74,Made,4.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,
263,PT04M29.00S,2022-11-06T00:27:17.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612752,49,59,2022-11-06T00:27:28Z,2440000,,,0,,J. Brown shooting personal FOUL (2 PF) (Barrett 2 FT),"[1627759, 1629628]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,Barrett,1629628.0,,,,,
265,PT04M29.00S,2022-11-06T00:27:36.5Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,50,59,2022-11-06T00:27:36Z,2460000,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
266,PT04M29.00S,2022-11-06T00:27:49.4Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,51,59,2022-11-06T00:27:49Z,2470000,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
