actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
533,PT06M10.00S,2022-12-25T19:13:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,94.1688567674113,48.03921568627451,1610612755,102,110,2022-12-25T19:13:44Z,5090000,False,-10.0,2.0,1,right,J. Harden driving Layup (29 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.01,Made,29.0,,,,,,,,,,,,,,,,,
534,PT05M56.00S,2022-12-25T19:13:56.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,10.726018396846255,43.13725490196079,1610612752,102,110,2022-12-25T19:14:00Z,5100000,False,34.0,48.0,1,left,MISS R. Barrett driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
535,PT05M53.00S,2022-12-25T19:13:59.2Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,102,110,2022-12-25T19:14:00Z,5110000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,534.0,,,,,,1.0,1.0,0.0,,,,,
536,PT05M42.00S,2022-12-25T19:14:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,80.23981603153744,64.4607843137255,1610612755,102,112,2022-12-25T19:14:13Z,5120000,False,72.0,133.0,1,right,J. Embiid 15' pullup Jump Shot (33 PTS) (J. Harden 11 AST),"[203954, 201935]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,15.16,Made,33.0,J. Harden,201935.0,11.0,,,,,,,,,,,,,,
537,PT05M21.00S,2022-12-25T19:14:30.4Z,4,REGULAR,turnover,bad pass,[],1629628,,,1610612752,102,112,2022-12-25T19:14:34Z,5130000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1629001]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Melton,1629001.0
538,PT05M21.00S,2022-12-25T19:14:30.4Z,4,REGULAR,steal,,[],1629001,,,1610612755,102,112,2022-12-25T19:14:32Z,5140000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
539,PT05M16.00S,2022-12-25T19:14:35.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,94.03745072273325,49.50980392156863,1610612755,102,114,2022-12-25T19:14:39Z,5150000,False,-2.0,4.0,1,right,T. Harris alley-oop DUNK (8 PTS) (J. Harden 12 AST),"[202699, 201935]",1610612755.0,PHI,alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.43,Made,8.0,J. Harden,201935.0,12.0,,,,,,,,,,,,,,
541,PT04M58.00S,2022-12-25T19:14:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.33180026281209,49.754901960784316,1610612752,102,114,2022-12-25T19:14:56Z,5170000,False,1.0,45.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
542,PT04M57.00S,2022-12-25T19:14:53.7Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,102,114,2022-12-25T19:14:56Z,5180000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,541.0,,,,,,2.0,2.0,0.0,,,,,
543,PT04M51.00S,2022-12-25T19:15:00.2Z,4,REGULAR,3pt,Jump Shot,[],1629001,92.9862023653088,3.1862745098039214,1610612755,102,114,2022-12-25T19:15:05Z,5190000,False,-234.0,13.0,1,right,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
544,PT04M48.00S,2022-12-25T19:15:03.2Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,102,114,2022-12-25T19:15:11Z,5200000,False,,,0,,J. Embiid REBOUND (Off:3 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,,543.0,,,,,,6.0,3.0,3.0,,,,,
545,PT04M48.00S,2022-12-25T19:15:05.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203954,94.40999984741211,50.0,1610612755,102,116,2022-12-25T19:15:14Z,5210000,False,0.0,0.0,1,right,J. Embiid tip Layup (35 PTS),[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.0,Made,35.0,,,,,,,,,,,,,,,,,
546,PT04M42.00S,2022-12-25T19:15:12.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,102,116,2022-12-25T19:15:12Z,5220000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M42.00S,2022-12-25T19:15:12.8Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,102,116,2022-12-25T19:16:41Z,5230000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M42.00S,2022-12-25T19:15:12.8Z,4,REGULAR,substitution,in,[],1630193,,,1610612752,102,116,2022-12-25T19:16:41Z,5240000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M35.00S,2022-12-25T19:16:49.6Z,4,REGULAR,2pt,Jump Shot,[],203944,5.469776609724048,16.42156862745098,1610612752,102,116,2022-12-25T19:16:57Z,5250000,False,168.0,-1.0,1,left,MISS J. Randle 16' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,16.79,Missed,,,,,,,,,,,,,,,,,,
550,PT04M32.00S,2022-12-25T19:16:52.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,102,116,2022-12-25T19:16:57Z,5260000,False,,,0,,J. Embiid REBOUND (Off:3 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right,,,,,,,549.0,,,,,,7.0,4.0,3.0,,,,,
552,PT04M16.00S,2022-12-25T19:17:08.4Z,4,REGULAR,3pt,Jump Shot,[],201935,75.1149802890933,14.950980392156863,1610612755,102,116,2022-12-25T19:17:13Z,5270000,False,-175.0,181.0,1,right,MISS J. Harden 25' fadeaway 3PT,[201935],1610612755.0,PHI,fadeaway,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
553,PT04M14.00S,2022-12-25T19:17:10.4Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,102,116,2022-12-25T19:17:13Z,5280000,False,,,0,,M. Robinson REBOUND (Off:5 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,552.0,,,,,,12.0,7.0,5.0,,,,,
554,PT04M06.00S,2022-12-25T19:17:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,9.411957950065702,49.50980392156863,1610612752,102,116,2022-12-25T19:17:41Z,5290000,False,2.0,36.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 1627777]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,Niang,1627777.0,,,
555,PT04M06.00S,2022-12-25T19:17:22.5Z,4,REGULAR,block,,[],1627777,,,1610612752,102,116,2022-12-25T19:17:25Z,5300000,False,,,0,,G. Niang BLOCK (1 BLK),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT04M05.00S,2022-12-25T19:17:23.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,102,116,2022-12-25T19:17:41Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,554.0,,,,,,,,,,,,,
558,PT03M59.00S,2022-12-25T19:17:48.6Z,4,REGULAR,foul,personal,[],1627777,,,1610612752,102,116,2022-12-25T19:18:08Z,5330000,False,,,0,,G. Niang personal FOUL (3 PF),"[1627777, 1629628]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Center,,,,,,,,1148.0,3.0,0.0,Barrett,1629628.0,,,,,,,,
560,PT03M48.00S,2022-12-25T19:18:28.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,25.969119579500656,14.215686274509803,1610612752,102,116,2022-12-25T19:18:32Z,5350000,False,179.0,192.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
561,PT03M46.00S,2022-12-25T19:18:30.0Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,102,116,2022-12-25T19:18:32Z,5360000,False,,,0,,M. Robinson REBOUND (Off:6 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,560.0,,,,,,13.0,7.0,6.0,,,,,
562,PT03M42.00S,2022-12-25T19:18:34.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,30.699737187910642,29.411764705882355,1610612752,102,116,2022-12-25T19:18:39Z,5370000,False,103.0,236.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
563,PT03M39.00S,2022-12-25T19:18:37.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,102,116,2022-12-25T19:18:39Z,5380000,False,,,0,,M. Robinson REBOUND (Off:7 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,562.0,,,,,,14.0,7.0,7.0,,,,,
564,PT03M26.00S,2022-12-25T19:18:51.6Z,4,REGULAR,turnover,traveling,[],1629656,,,1610612752,102,116,2022-12-25T19:19:00Z,5390000,False,,,0,,Q. Grimes traveling TURNOVER (1 TO),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,1148.0,,,,,,,,,,1.0,,
565,PT03M05.00S,2022-12-25T19:19:30.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203954,92.85479632063075,68.87254901960785,1610612755,102,116,2022-12-25T19:19:34Z,5400000,False,94.0,15.0,1,right,MISS J. Embiid 9' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,9.55,Missed,,,,,,,,,,,,,,,,,,
566,PT03M02.00S,2022-12-25T19:19:33.5Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,102,116,2022-12-25T19:19:34Z,5410000,False,,,0,,R. Barrett REBOUND (Off:0 Def:10),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,565.0,,,,,,10.0,10.0,0.0,,,,,
567,PT02M59.00S,2022-12-25T19:19:39.0Z,4,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612752,102,116,2022-12-25T19:19:46Z,5420000,False,,,0,,D. Melton shooting personal FOUL (5 PF) (Quickley 2 FT),"[1629001, 1630193]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,5.0,0.0,Quickley,1630193.0,,,,,,,,
569,PT02M59.00S,2022-12-25T19:20:08.4Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,103,116,2022-12-25T19:20:29Z,5440000,False,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
570,PT02M59.00S,2022-12-25T19:20:08.4Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,103,116,2022-12-25T19:20:29Z,5450000,False,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
571,PT02M56.00S,2022-12-25T19:20:11.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,103,116,2022-12-25T19:20:29Z,5460000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,570.0,,,,,,4.0,4.0,0.0,,,,,
572,PT02M45.00S,2022-12-25T19:20:39.8Z,4,REGULAR,3pt,Jump Shot,[],1629001,77.08607095926413,10.784313725490197,1610612755,103,116,2022-12-25T19:20:44Z,5470000,False,-196.0,163.0,1,right,MISS D. Melton 25' 3PT - blocked,"[1629001, 1630193]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,Quickley,1630193.0,,,
573,PT02M45.00S,2022-12-25T19:20:39.8Z,4,REGULAR,block,,[],1630193,,,1610612755,103,116,2022-12-25T19:20:43Z,5480000,False,,,0,,I. Quickley BLOCK (1 BLK),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
574,PT02M40.00S,2022-12-25T19:20:44.8Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,103,116,2022-12-25T19:20:44Z,5490000,False,,,0,,M. Robinson REBOUND (Off:7 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,572.0,,,,,,15.0,8.0,7.0,,,,,
575,PT02M34.00S,2022-12-25T19:20:50.3Z,4,REGULAR,2pt,Jump Shot,[],1629628,24.129434954007884,39.950980392156865,1610612752,103,116,2022-12-25T19:20:54Z,5500000,False,50.0,174.0,1,left,MISS R. Barrett 18' step back Shot,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,18.14,Missed,,,,,,,,,,,,,,,,,,
576,PT02M30.00S,2022-12-25T19:20:54.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,103,116,2022-12-25T19:20:54Z,5510000,False,,,0,,J. Embiid REBOUND (Off:3 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,575.0,,,,,,8.0,5.0,3.0,,,,,
577,PT02M28.00S,2022-12-25T19:21:08.0Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,103,116,2022-12-25T19:21:22Z,5520000,False,,,0,,J. Embiid lost ball TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,,
578,PT02M28.00S,2022-12-25T19:21:15.1Z,4,REGULAR,foul,personal,[],203954,,,1610612752,103,116,2022-12-25T19:21:25Z,5530000,False,,,0,,J. Embiid loose ball personal FOUL (3 PF),"[203954, 1629656]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,,,,,,201245.0,3.0,0.0,Grimes,1629656.0,,,,,,,,
580,PT02M09.00S,2022-12-25T19:21:33.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,9.280551905387648,51.225490196078425,1610612752,105,116,2022-12-25T19:21:36Z,5550000,False,-6.0,35.0,1,left,I. Quickley driving floating Jump Shot (8 PTS) (R. Barrett 3 AST),"[1630193, 1629628]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,3.52,Made,8.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,
582,PT01M46.00S,2022-12-25T19:21:57.0Z,4,REGULAR,3pt,Jump Shot,[],1627777,71.56701708278581,77.69607843137256,1610612755,105,119,2022-12-25T19:22:00Z,5570000,False,138.0,215.0,1,right,G. Niang 25' 3PT  (16 PTS) (J. Harden 13 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,25.56,Made,16.0,J. Harden,201935.0,13.0,,,,,,,,,,,,,,
584,PT01M37.00S,2022-12-25T19:22:12.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,27.414586070959263,17.401960784313726,1610612752,108,119,2022-12-25T19:22:32Z,5590000,False,163.0,205.0,1,left,I. Quickley 26' 3PT pullup (11 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.21,Made,11.0,,,,,,,,,,,,,,,,,
585,PT01M14.00S,2022-12-25T19:22:38.1Z,4,REGULAR,3pt,Jump Shot,[],201935,70.25295663600527,21.07843137254902,1610612755,108,119,2022-12-25T19:22:41Z,5600000,False,-145.0,227.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
586,PT01M13.00S,2022-12-25T19:22:39.1Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,108,119,2022-12-25T19:22:41Z,5610000,False,,,0,,M. Robinson REBOUND (Off:7 Def:9),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,585.0,,,,,,16.0,9.0,7.0,,,,,
587,PT01M07.00S,2022-12-25T19:22:47.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,5.732588699080158,49.754901960784316,1610612752,110,119,2022-12-25T19:22:51Z,5620000,False,1.0,1.0,1,left,J. Randle driving DUNK (35 PTS) (R. Barrett 4 AST),"[203944, 1629628]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.18,Made,35.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,
589,PT00M47.40S,2022-12-25T19:23:11.0Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612755,110,119,2022-12-25T19:23:16Z,5640000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1629011]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Robinson,1629011.0
590,PT00M47.40S,2022-12-25T19:23:11.0Z,4,REGULAR,steal,,[],1629011,,,1610612752,110,119,2022-12-25T19:23:12Z,5650000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
591,PT00M44.00S,2022-12-25T19:23:14.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629656,6.652431011826544,47.794117647058826,1610612752,112,119,2022-12-25T19:24:22Z,5660000,False,11.0,10.0,1,left,Q. Grimes running Layup (10 PTS) (M. Robinson 4 AST),"[1629656, 1629011]",1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.49,Made,10.0,M. Robinson,1629011.0,4.0,,,,,,,,,,,,,,
593,PT00M21.80S,2022-12-25T19:23:40.8Z,4,REGULAR,2pt,Jump Shot,[],1629001,77.4802890932983,47.794117647058826,1610612755,112,119,2022-12-25T19:23:46Z,5680000,False,-11.0,159.0,1,right,MISS D. Melton 15' fadeaway Shot,[1629001],1610612755.0,PHI,fadeaway,,,Melton,D. Melton,,,,,Mid-Range,8-16 Center,15.96,Missed,,,,,,,,,,,,,,,,,,
594,PT00M19.00S,2022-12-25T19:23:43.6Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612755,112,119,2022-12-25T19:23:46Z,5690000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Center,,,,,,,593.0,,,,,,3.0,2.0,1.0,,,,,
595,PT00M05.40S,2022-12-25T19:23:59.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,112,119,2022-12-25T19:24:02Z,5700000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,1626300.0,,,,,,,,,,,,
596,PT00M00.30S,2022-12-25T19:24:16.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,24.655059132720105,83.82352941176471,1610612752,112,119,2022-12-25T19:24:22Z,5710000,False,-169.0,179.0,1,left,MISS Q. Grimes 24' step back 3PT,[1629656],1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
597,PT00M00.10S,2022-12-25T19:24:17.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,112,119,2022-12-25T19:24:22Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,596.0,,,,,,,,,,,,,
598,PT00M00.00S,2022-12-25T19:24:19.3Z,4,REGULAR,period,end,[],0,,,1610612752,112,119,2022-12-25T19:24:19Z,5730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M00.00S,2022-12-25T19:24:21.9Z,4,REGULAR,game,end,[],0,,,0,112,119,2022-12-25T19:24:21Z,5740000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
