shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
03:52,245,PT03M52.00S,2022-12-08T01:34:17.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631100,29.122864651773984,21.813725490196077,1610612737,41,37,2022-12-08T01:39:12Z,2380000,False,141.0,221.0,1,left,MISS A. Griffin 26' pullup 3PT,[1631100],14,1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
03:50,246,PT03M50.00S,2022-12-08T01:34:19.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,41,37,2022-12-08T01:34:21Z,2390000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,
03:39,247,PT03M39.00S,2022-12-08T01:35:11.4Z,2,REGULAR,jumpball,recovered,[],1629011,,,1610612752,41,37,2022-12-08T01:35:23Z,2400000,False,,,0,,Jump Ball R. Barrett vs. A. Griffin: Tip to M. Robinson,"[1629011, 1629628, 1631100]",23,1610612752.0,NYK,heldball,M. Robinson,1629011.0,Robinson,M. Robinson,Barrett,1629628.0,Griffin,1631100.0,,,,,,,,,,,,,,,,,,,,,,
03:39,250,PT03M39.00S,2022-12-08T01:35:11.5Z,2,REGULAR,substitution,out,[],203992,,,1610612752,41,37,2022-12-08T01:35:16Z,2430000,False,,,0,,SUB out: B. Bogdanovic,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
03:39,251,PT03M39.00S,2022-12-08T01:35:11.5Z,2,REGULAR,substitution,in,[],203200,,,1610612752,41,37,2022-12-08T01:35:16Z,2440000,False,,,0,,SUB in: J. Holiday,[203200],8,1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
03:27,252,PT03M27.00S,2022-12-08T01:35:23.4Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612752,41,37,2022-12-08T01:35:29Z,2450000,False,,,0,,J. Johnson shooting personal FOUL (3 PF) (Brunson 2 FT),"[1630552, 1628973]",1,1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,3.0,0.0,Brunson,1628973.0,,,
03:27,255,PT03M27.00S,2022-12-08T01:35:39.3Z,2,REGULAR,substitution,out,[],1630552,,,1610612752,41,37,2022-12-08T01:36:02Z,2465000,False,,,0,,SUB out: J. Johnson,[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
03:27,256,PT03M27.00S,2022-12-08T01:35:39.3Z,2,REGULAR,substitution,in,[],1630168,,,1610612752,41,37,2022-12-08T01:36:02Z,2467500,False,,,0,,SUB in: O. Okongwu,[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
03:27,254,PT03M27.00S,2022-12-08T01:35:55.3Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,42,37,2022-12-08T01:35:55Z,2470000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
03:27,257,PT03M27.00S,2022-12-08T01:36:21.0Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,43,37,2022-12-08T01:36:21Z,2480000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
03:14,258,PT03M14.00S,2022-12-08T01:36:36.7Z,2,REGULAR,3pt,Jump Shot,[],1630168,5.075558475689881,3.1862745098039214,1610612737,43,37,2022-12-08T01:36:43Z,2490000,False,234.0,-5.0,1,left,MISS O. Okongwu 3PT,[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
03:12,259,PT03M12.00S,2022-12-08T01:36:38.7Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,43,37,2022-12-08T01:36:43Z,2500000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,,,
03:04,260,PT03M04.00S,2022-12-08T01:36:46.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,93.24901445466492,50.245098039215684,1610612752,43,37,2022-12-08T01:40:44Z,2510000,False,1.0,11.0,1,right,MISS J. Brunson running Layup - blocked,"[1628973, 203991]",11,1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,Capela,203991.0,,,,,,,,
03:04,261,PT03M04.00S,2022-12-08T01:36:46.2Z,2,REGULAR,block,,[],203991,,,1610612752,43,37,2022-12-08T01:36:49Z,2520000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
03:02,262,PT03M02.00S,2022-12-08T01:36:48.2Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,43,37,2022-12-08T01:36:54Z,2530000,False,,,0,,C. Capela REBOUND (Off:4 Def:4),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,260.0,8.0,4.0,4.0,,,,,,,,,,
02:58,263,PT02M58.00S,2022-12-08T01:36:52.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629027,7.835085413929041,51.9607843137255,1610612737,43,37,2022-12-08T01:46:00Z,2540000,False,-10.0,21.0,1,left,MISS T. Young running Layup - blocked,"[1629027, 1629656]",11,1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,Grimes,1629656.0,,,,,,,,
02:58,308,PT02M58.00S,2022-12-08T01:36:52.2Z,2,REGULAR,block,,[],1629656,,,1610612737,43,37,2022-12-08T01:50:26Z,2545000,False,,,0,,Q. Grimes BLOCK (2 BLK),[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
02:56,264,PT02M56.00S,2022-12-08T01:36:54.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,43,37,2022-12-08T01:36:59Z,2550000,False,,,0,,J. Randle REBOUND (Off:0 Def:9),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,263.0,9.0,9.0,0.0,,,,,,,,,,
02:49,265,PT02M49.00S,2022-12-08T01:37:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.77463863337714,49.50980392156863,1610612752,45,37,2022-12-08T01:37:17Z,2560000,False,-2.0,6.0,1,right,Q. Grimes cutting Layup (10 PTS) (J. Brunson 4 AST),"[1629656, 1628973]",6,1610612752.0,NYK,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.65,Made,10.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
02:42,267,PT02M42.00S,2022-12-08T01:37:11.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,45,37,2022-12-08T01:37:11Z,2580000,False,,,0,,ATL Timeout,[],,1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,269,PT02M25.00S,2022-12-08T01:40:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,14.4053876478318,49.50980392156863,1610612737,45,37,2022-12-08T01:40:58Z,2590000,False,2.0,83.0,1,left,MISS A. Griffin 8' driving floating Shot,[1631100],14,1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,,,,,,
02:23,270,PT02M23.00S,2022-12-08T01:40:55.7Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,45,37,2022-12-08T01:40:55Z,2600000,False,,,0,,C. Capela REBOUND (Off:5 Def:4),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,269.0,9.0,4.0,5.0,,,,,,,,,,
02:22,271,PT02M22.00S,2022-12-08T01:40:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.863994743758213,50.98039215686274,1610612737,45,39,2022-12-08T01:41:02Z,2610000,False,-5.0,3.0,1,left,C. Capela putback Layup (6 PTS),[203991],15,1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.55,Made,6.0,,,,,,,,,,,,,,,,,
02:00,272,PT02M00.00S,2022-12-08T01:41:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.3646517739816,47.549019607843135,1610612752,47,39,2022-12-08T01:41:22Z,2620000,False,-12.0,85.0,1,right,J. Brunson 8' driving floating Jump Shot (4 PTS) (J. Randle 3 AST),"[1628973, 203944]",11,1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.6,Made,4.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
01:49,274,PT01M49.00S,2022-12-08T01:41:30.0Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,47,39,2022-12-08T01:41:33Z,2640000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1628973]",11,1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Brunson,1628973.0
01:49,275,PT01M49.00S,2022-12-08T01:41:30.0Z,2,REGULAR,steal,,[],1628973,,,1610612752,47,39,2022-12-08T01:41:31Z,2650000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
01:45,276,PT01M45.00S,2022-12-08T01:41:36.1Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612752,47,39,2022-12-08T01:41:42Z,2660000,False,,,0,,C. Capela shooting personal FOUL (2 PF) (Barrett 2 FT),"[203991, 1629628]",15,1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2714.0,2.0,0.0,Barrett,1629628.0,,,
01:45,278,PT01M45.00S,2022-12-08T01:42:01.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612752,48,39,2022-12-08T01:59:52Z,2680000,False,,,0,,R. Barrett Free Throw 1 of 2 (8 PTS),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
01:45,279,PT01M45.00S,2022-12-08T01:42:01.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612752,49,39,2022-12-08T01:59:52Z,2690000,False,,,0,,R. Barrett Free Throw 2 of 2 (9 PTS),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
01:37,280,PT01M37.00S,2022-12-08T01:42:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629027,31.488173455978973,48.28431372549019,1610612737,49,39,2022-12-08T01:48:35Z,2700000,False,9.0,243.0,1,left,MISS T. Young 24' pullup 3PT,[1629027],11,1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,24.37,Missed,,,,,,,,,,,,,,,,,,
01:35,281,PT01M35.00S,2022-12-08T01:42:26.9Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,49,39,2022-12-08T01:42:31Z,2710000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,280.0,2.0,1.0,1.0,,,,,,,,,,
01:25,282,PT01M25.00S,2022-12-08T01:42:36.4Z,2,REGULAR,3pt,Jump Shot,[],203944,68.01905387647832,57.59803921568627,1610612752,49,39,2022-12-08T01:42:46Z,2720000,False,38.0,248.0,1,right,MISS J. Randle 25' step back 3PT,[203944],30,1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
01:23,283,PT01M23.00S,2022-12-08T01:42:38.4Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,49,39,2022-12-08T01:42:46Z,2730000,False,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,282.0,3.0,1.0,2.0,,,,,,,,,,
01:23,285,PT01M23.00S,2022-12-08T01:42:42.2Z,2,REGULAR,substitution,out,[],203991,,,1610612752,49,39,2022-12-08T01:42:50Z,2750000,False,,,0,,SUB out: C. Capela,[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
01:23,286,PT01M23.00S,2022-12-08T01:42:42.2Z,2,REGULAR,substitution,in,[],1629633,,,1610612752,49,39,2022-12-08T01:42:50Z,2760000,False,,,0,,SUB in: J. Culver,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
01:18,287,PT01M18.00S,2022-12-08T01:43:08.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,87.07293035479631,39.21568627450981,1610612752,49,39,2022-12-08T01:43:16Z,2770000,False,-54.0,69.0,1,right,MISS R. Barrett 8' running pullup Shot - blocked,"[1629628, 1629633]",9,1610612752.0,NYK,running pullup,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,8.76,Missed,,,,,,,,,Culver,1629633.0,,,,,,,,
01:18,288,PT01M18.00S,2022-12-08T01:43:08.9Z,2,REGULAR,block,,[],1629633,,,1610612752,49,39,2022-12-08T01:43:11Z,2780000,False,,,0,,J. Culver BLOCK (1 BLK),[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
01:16,289,PT01M16.00S,2022-12-08T01:43:10.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,49,39,2022-12-08T01:43:16Z,2790000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,287.0,4.0,3.0,1.0,,,,,,,,,,
01:06,290,PT01M06.00S,2022-12-08T01:43:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629633,27.94021024967148,78.92156862745098,1610612737,49,39,2022-12-08T01:43:27Z,2800000,False,-145.0,210.0,1,left,MISS J. Culver 25' 3PT,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
01:04,291,PT01M04.00S,2022-12-08T01:43:22.9Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,49,39,2022-12-08T01:43:27Z,2810000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,
00:43,292,PT00M43.80S,2022-12-08T01:43:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,88.78120893561103,44.11764705882353,1610612752,49,39,2022-12-08T01:50:52Z,2820000,False,-29.0,53.0,1,right,MISS J. Randle 6' driving Layup,[203944],30,1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
00:41,293,PT00M41.40S,2022-12-08T01:43:48.4Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,49,39,2022-12-08T01:43:51Z,2830000,False,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,292.0,4.0,1.0,3.0,,,,,,,,,,
00:41,294,PT00M41.40S,2022-12-08T01:43:49.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,51,39,2022-12-08T01:51:42Z,2840000,False,0.0,0.0,1,right,M. Robinson tip Layup (6 PTS),[1629011],23,1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
00:31,295,PT00M31.00S,2022-12-08T01:43:59.8Z,2,REGULAR,2pt,Jump Shot,[],1629027,29.962631406044675,42.32919730392157,1610612737,51,41,2022-12-08T01:52:09Z,2850000,False,38.0,229.0,1,left,T. Young 23' pullup Jump Shot (12 PTS),[1629027],11,1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Center,23.23,Made,12.0,,,,,,,,,,,,,,,,,
00:14,296,PT00M14.20S,2022-12-08T01:44:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.9060446780552,45.83333333333333,1610612752,53,41,2022-12-08T01:54:08Z,2860000,False,-21.0,5.0,1,right,Q. Grimes reverse Layup (12 PTS) (J. Brunson 5 AST),"[1629656, 1628973]",6,1610612752.0,NYK,reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.13,Made,12.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
00:05,298,PT00M05.80S,2022-12-08T01:44:44.0Z,2,REGULAR,foul,personal,[],1629656,,,1610612737,53,41,2022-12-08T01:45:02Z,2880000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1629027]",6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,101283.0,2.0,0.0,Young,1629027.0,,,
00:05,300,PT00M05.80S,2022-12-08T01:44:44.1Z,2,REGULAR,substitution,out,[],1628973,,,1610612737,53,41,2022-12-08T01:45:09Z,2900000,False,,,0,,SUB out: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
00:05,301,PT00M05.80S,2022-12-08T01:44:44.1Z,2,REGULAR,substitution,in,[],1630540,,,1610612737,53,41,2022-12-08T01:45:09Z,2910000,False,,,0,,SUB in: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
00:05,302,PT00M05.80S,2022-12-08T01:44:44.1Z,2,REGULAR,substitution,out,[],1629633,,,1610612737,53,41,2022-12-08T01:45:25Z,2920000,False,,,0,,SUB out: J. Culver,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
00:05,303,PT00M05.80S,2022-12-08T01:44:44.1Z,2,REGULAR,substitution,in,[],203992,,,1610612737,53,41,2022-12-08T01:45:25Z,2930000,False,,,0,,SUB in: B. Bogdanovic,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
00:02,304,PT00M02.50S,2022-12-08T01:45:48.4Z,2,REGULAR,violation,kicked ball,[],1629011,,,1610612737,53,41,2022-12-08T01:45:51Z,2940000,False,,,0,,M. Robinson kicked ball VIOLATION,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,
00:01,305,PT00M01.00S,2022-12-08T01:46:07.8Z,2,REGULAR,3pt,Jump Shot,[],203992,30.042706964520367,68.13725490196079,1610612737,53,41,2022-12-08T01:46:25Z,2950000,False,-91.0,230.0,1,left,MISS B. Bogdanovic 24' running 3PT,[203992],13,1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
00:01,306,PT00M01.00S,2022-12-08T01:46:07.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,53,41,2022-12-08T01:46:25Z,2960000,False,,,0,,TEAM offensive REBOUND,[],,1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,305.0,,,,,,,,,,,,,
00:00,307,PT00M00.00S,2022-12-08T01:46:22.4Z,2,REGULAR,period,end,[],0,,,1610612737,53,41,2022-12-08T01:46:22Z,2970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,309,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,out,['startperiod'],1630540,,,1610612737,53,41,2022-12-08T02:01:56Z,2980000,False,,,0,,SUB out: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,310,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,out,['startperiod'],203200,,,1610612737,53,41,2022-12-08T02:01:56Z,2990000,False,,,0,,SUB out: J. Holiday,[203200],8,1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,311,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,out,['startperiod'],1630168,,,1610612737,53,41,2022-12-08T02:01:56Z,3000000,False,,,0,,SUB out: O. Okongwu,[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,312,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612737,53,41,2022-12-08T02:01:56Z,3010000,False,,,0,,SUB out: B. Bogdanovic,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,313,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612737,53,41,2022-12-08T02:01:56Z,3020000,False,,,0,,SUB in: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,314,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,in,['startperiod'],1630552,,,1610612737,53,41,2022-12-08T02:01:56Z,3030000,False,,,0,,SUB in: J. Johnson,[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,315,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,53,41,2022-12-08T02:01:56Z,3040000,False,,,0,,SUB in: C. Capela,[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,316,PT12M00.00S,2022-12-08T02:01:18.8Z,3,REGULAR,substitution,in,['startperiod'],1628988,,,1610612737,53,41,2022-12-08T02:01:56Z,3050000,False,,,0,,SUB in: A. Holiday,[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,317,PT12M00.00S,2022-12-08T02:01:59.2Z,3,REGULAR,period,start,[],0,,,1610612752,53,41,2022-12-08T02:01:59Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:46,318,PT11M46.00S,2022-12-08T02:02:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.302890932982917,55.88235294117647,1610612752,53,41,2022-12-08T02:02:20Z,3070000,False,-29.0,63.0,1,left,MISS J. Brunson 6' driving floating Shot,[1628973],11,1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
11:44,319,PT11M44.00S,2022-12-08T02:02:14.3Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612737,53,41,2022-12-08T02:02:20Z,3080000,False,,,0,,A. Holiday REBOUND (Off:1 Def:3),[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,318.0,4.0,3.0,1.0,,,,,,,,,,
11:41,320,PT11M41.00S,2022-12-08T02:02:19.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630552,93.11760840998686,50.0,1610612737,53,43,2022-12-08T02:03:13Z,3090000,False,0.0,12.0,1,right,J. Johnson running Layup (2 PTS) (A. Holiday 4 AST),"[1630552, 1628988]",1,1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.22,Made,2.0,A. Holiday,1628988.0,4.0,,,,,,,,,,,,,,
11:41,322,PT11M41.00S,2022-12-08T02:02:21.7Z,3,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612737,53,43,2022-12-08T02:02:28Z,3110000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (Johnson 1 FT),"[1629656, 1630552]",6,1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2714.0,3.0,0.0,Johnson,1630552.0,,,
11:41,324,PT11M41.00S,2022-12-08T02:02:40.9Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630552,,,1610612737,53,44,2022-12-08T02:02:40Z,3130000,False,,,0,,J. Johnson Free Throw 1 of 1 (3 PTS),[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
11:31,325,PT11M31.00S,2022-12-08T02:02:56.2Z,3,REGULAR,3pt,Jump Shot,[],203944,28.07161629434954,73.52941176470588,1610612752,53,44,2022-12-08T02:03:02Z,3140000,False,-118.0,211.0,1,left,MISS J. Randle 24' 3PT,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.19,Missed,,,,,,,,,,,,,,,,,,
11:29,326,PT11M29.00S,2022-12-08T02:02:58.8Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,53,44,2022-12-08T02:02:58Z,3150000,False,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,325.0,5.0,1.0,4.0,,,,,,,,,,
