actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
261,PT05M06.00S,2022-10-27T00:26:28.5Z,2,REGULAR,2pt,Jump Shot,[],203095,25.837713534822605,51.470588235294116,1610612752,55,49,2022-10-27T00:26:35Z,2400000,-7.0,190.0,1,left,E. Fournier 19' floating Jump Shot (5 PTS) (J. Brunson 3 AST),"[203095, 1628973]",1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Center,19.05,Made,5.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
263,PT04M55.00S,2022-10-27T00:26:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,89.96386333771353,44.36274509803921,1610612766,55,51,2022-10-27T00:26:45Z,2420000,-28.0,42.0,1,right,T. Maledon driving floating Jump Shot (5 PTS),[1630177],1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,5.0,,,,,,,,,,,,,,,,,
264,PT04M43.00S,2022-10-27T00:26:51.5Z,2,REGULAR,3pt,Jump Shot,[],203944,29.38567674113009,72.54901960784314,1610612752,55,51,2022-10-27T00:26:59Z,2430000,-113.0,224.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
265,PT04M41.00S,2022-10-27T00:26:53.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,55,51,2022-10-27T00:26:59Z,2440000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,264.0,2.0,2.0,0.0,,,,,
266,PT04M30.00S,2022-10-27T00:27:08.1Z,2,REGULAR,foul,offensive,[],203486,,,1610612766,55,51,2022-10-27T00:27:18Z,2450000,,,0,,M. Plumlee offensive FOUL (2 PF),"[203486, 203944]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,1146.0,2.0,0.0,Randle,203944.0,,,,,,,,,
268,PT04M30.00S,2022-10-27T00:27:08.1Z,2,REGULAR,turnover,offensive foul,[],203486,,,1610612766,55,51,2022-10-27T00:27:08Z,2470000,,,0,,M. Plumlee offensive foul TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,1146.0,,,,,,,,,,,1.0,,
269,PT04M30.00S,2022-10-27T00:27:08.2Z,2,REGULAR,substitution,out,[],1630550,,,1610612752,55,51,2022-10-27T00:27:24Z,2480000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M30.00S,2022-10-27T00:27:08.2Z,2,REGULAR,substitution,in,[],1629023,,,1610612752,55,51,2022-10-27T00:27:24Z,2490000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M12.00S,2022-10-27T00:27:42.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,18.74178712220762,40.931372549019606,1610612752,57,51,2022-10-27T00:27:54Z,2500000,45.0,124.0,1,left,J. Randle 13' pullup Jump Shot (8 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,13.17,Made,8.0,,,,,,,,,,,,,,,,,
272,PT03M57.00S,2022-10-27T00:27:57.9Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,57,51,2022-10-27T00:28:01Z,2510000,,,0,,G. Hayward bad pass TURNOVER (3 TO),"[202330, 1628973]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Brunson,1628973.0
273,PT03M57.00S,2022-10-27T00:27:57.9Z,2,REGULAR,steal,,[],1628973,,,1610612752,57,51,2022-10-27T00:27:59Z,2520000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT03M50.00S,2022-10-27T00:28:05.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,6.1268068331143235,51.225490196078425,1610612752,59,51,2022-10-27T00:28:11Z,2530000,-6.0,5.0,1,left,R. Barrett driving Layup (6 PTS) (J. Brunson 4 AST),"[1629628, 1628973]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.8,Made,6.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
275,PT03M43.00S,2022-10-27T00:28:14.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,59,51,2022-10-27T00:28:14Z,2540000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M37.00S,2022-10-27T00:31:22.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612766,59,51,2022-10-27T00:31:27Z,2550000,,,0,,M. Robinson personal FOUL (2 PF) (Plumlee 2 FT),"[1629011, 203486]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1146.0,2.0,0.0,Plumlee,203486.0,,,,,,,,,
279,PT03M37.00S,2022-10-27T00:31:51.4Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,59,51,2022-10-27T00:31:51Z,2570000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
280,PT03M37.00S,2022-10-27T00:31:51.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,59,51,2022-10-27T00:31:51Z,2580000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,
281,PT03M37.00S,2022-10-27T00:32:06.4Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,59,51,2022-10-27T00:32:06Z,2590000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT03M35.00S,2022-10-27T00:32:08.1Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,59,51,2022-10-27T00:32:08Z,2600000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,281.0,2.0,1.0,1.0,,,,,
283,PT03M28.00S,2022-10-27T00:32:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.011169513797633,41.42156862745098,1610612752,61,51,2022-10-27T00:32:29Z,2610000,43.0,79.0,1,left,R. Barrett 9' pullup Jump Shot (8 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,8.0,,,,,,,,,,,,,,,,,
284,PT03M16.00S,2022-10-27T00:32:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,84.57621550591328,41.66666666666667,1610612766,61,51,2022-10-27T00:33:06Z,2620000,-42.0,92.0,1,right,MISS G. Hayward 10' floating Shot,[202330],1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,10.15,Missed,,,,,,,,,,,,,,,,,,
285,PT03M14.00S,2022-10-27T00:32:28.4Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,61,51,2022-10-27T00:32:38Z,2630000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,284.0,3.0,2.0,1.0,,,,,
286,PT03M13.00S,2022-10-27T00:32:30.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203486,94.40999984741211,50.0,1610612766,61,53,2022-10-27T00:33:39Z,2640000,0.0,0.0,1,right,M. Plumlee tip DUNK (6 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
287,PT02M56.00S,2022-10-27T00:32:46.7Z,2,REGULAR,2pt,Jump Shot,[],203095,16.113666228646515,67.15686274509804,1610612752,63,53,2022-10-27T00:34:10Z,2650000,-86.0,99.0,1,left,E. Fournier 13' step back Jump Shot (7 PTS) (J. Brunson 5 AST),"[203095, 1628973]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Left,13.1,Made,7.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
289,PT02M35.00S,2022-10-27T00:33:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,92.9862023653088,47.30392156862745,1610612766,63,55,2022-10-27T00:33:17Z,2670000,-13.0,13.0,1,right,T. Maledon driving Layup (7 PTS),[1630177],1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,1.9,Made,7.0,,,,,,,,,,,,,,,,,
290,PT02M35.00S,2022-10-27T00:33:14.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203095,,,1610612766,63,55,2022-10-27T00:33:19Z,2680000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Maledon 1 FT),"[203095, 1630177]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,3.0,0.0,Maledon,1630177.0,,,,,,,,,
292,PT02M35.00S,2022-10-27T00:33:14.1Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,63,55,2022-10-27T00:33:30Z,2700000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M35.00S,2022-10-27T00:33:14.1Z,2,REGULAR,substitution,out,[],203486,,,1610612766,63,55,2022-10-27T00:33:30Z,2710000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M35.00S,2022-10-27T00:33:14.1Z,2,REGULAR,substitution,in,[],1630547,,,1610612766,63,55,2022-10-27T00:33:30Z,2720000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M35.00S,2022-10-27T00:33:14.1Z,2,REGULAR,substitution,in,[],1630550,,,1610612766,63,55,2022-10-27T00:33:30Z,2730000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M35.00S,2022-10-27T00:33:14.1Z,2,REGULAR,substitution,out,[],203095,,,1610612766,63,55,2022-10-27T00:33:35Z,2740000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M35.00S,2022-10-27T00:33:14.1Z,2,REGULAR,substitution,in,[],1630193,,,1610612766,63,55,2022-10-27T00:33:35Z,2750000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M35.00S,2022-10-27T00:33:59.5Z,2,REGULAR,freethrow,1 of 1,[],1630177,,,1610612766,63,56,2022-10-27T00:33:59Z,2760000,,,0,,T. Maledon Free Throw 1 of 1 (8 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
299,PT02M18.00S,2022-10-27T00:34:17.4Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,63,56,2022-10-27T00:34:21Z,2770000,,,0,,R. Barrett bad pass TURNOVER (3 TO),"[1629628, 1630177]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Maledon,1630177.0
300,PT02M18.00S,2022-10-27T00:34:17.4Z,2,REGULAR,steal,,[],1630177,,,1610612766,63,56,2022-10-27T00:34:19Z,2780000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
301,PT02M13.00S,2022-10-27T00:34:22.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202330,94.43166885676742,49.754901960784316,1610612766,63,58,2022-10-27T00:35:36Z,2790000,-1.0,0.0,1,right,G. Hayward running Layup (7 PTS) (T. Maledon 2 AST),"[202330, 1630177]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,0.12,Made,7.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,,
303,PT02M03.00S,2022-10-27T00:34:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612752,63,58,2022-10-27T00:34:41Z,2810000,,,0,,J. Bouknight personal FOUL (1 PF) (Randle 2 FT),"[1630547, 203944]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,1.0,0.0,Randle,203944.0,,,,,,,,,
305,PT02M03.00S,2022-10-27T00:35:08.7Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,63,58,2022-10-27T00:35:08Z,2830000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT02M03.00S,2022-10-27T00:35:08.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,63,58,2022-10-27T00:35:08Z,2840000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,
307,PT02M03.00S,2022-10-27T00:35:27.4Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,64,58,2022-10-27T00:35:27Z,2850000,,,0,,J. Randle Free Throw 2 of 2 (9 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
308,PT01M48.00S,2022-10-27T00:35:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,93.9060446780552,50.98039215686274,1610612766,64,60,2022-10-27T00:35:49Z,2860000,5.0,5.0,1,right,J. Bouknight driving Layup (8 PTS) (G. Hayward 2 AST),"[1630547, 202330]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,0.69,Made,8.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,
310,PT01M33.00S,2022-10-27T00:35:59.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,6.389618922470433,4.6568627450980395,1610612752,64,60,2022-10-27T00:36:05Z,2880000,227.0,8.0,1,left,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
311,PT01M31.00S,2022-10-27T00:36:01.9Z,2,REGULAR,rebound,defensive,[],1630547,,,1610612766,64,60,2022-10-27T00:36:27Z,2890000,,,0,,J. Bouknight REBOUND (Off:0 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,310.0,2.0,2.0,0.0,,,,,
312,PT01M26.00S,2022-10-27T00:36:07.0Z,2,REGULAR,turnover,lost ball,[],1630547,,,1610612766,64,60,2022-10-27T00:36:12Z,2900000,,,0,,J. Bouknight lost ball TURNOVER (1 TO),"[1630547, 203944]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0
313,PT01M26.00S,2022-10-27T00:36:07.0Z,2,REGULAR,steal,,[],203944,,,1610612752,64,60,2022-10-27T00:36:09Z,2910000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
314,PT01M21.00S,2022-10-27T00:36:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,7.440867279894875,51.71568627450981,1610612752,64,60,2022-10-27T00:36:17Z,2920000,-9.0,17.0,1,left,MISS J. Randle driving Layup - blocked,"[203944, 1630550]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,Thor,1630550.0,,,
315,PT01M21.00S,2022-10-27T00:36:11.5Z,2,REGULAR,block,,[],1630550,,,1610612752,64,60,2022-10-27T00:38:20Z,2930000,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT01M19.00S,2022-10-27T00:36:13.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,64,60,2022-10-27T00:36:17Z,2940000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,314.0,1.0,1.0,0.0,,,,,
317,PT01M15.00S,2022-10-27T00:36:17.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202330,94.03745072273325,52.69607843137255,1610612766,64,62,2022-10-27T00:39:11Z,2950000,13.0,4.0,1,right,G. Hayward running alley-oop Layup (9 PTS) (J. Bouknight 2 AST),"[202330, 1630547]",1610612766.0,CHA,running alley-oop,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.39,Made,9.0,J. Bouknight,1630547.0,2.0,,,,,,,,,,,,,,
319,PT00M56.00S,2022-10-27T00:36:37.3Z,2,REGULAR,3pt,Jump Shot,[],1629628,30.962549277266753,33.57843137254902,1610612752,64,62,2022-10-27T00:39:27Z,2970000,82.0,239.0,1,left,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
320,PT00M54.30S,2022-10-27T00:36:39.0Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,64,62,2022-10-27T00:36:45Z,2980000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,319.0,4.0,3.0,1.0,,,,,
321,PT00M50.40S,2022-10-27T00:36:42.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,6.652431011826544,4.166666666666666,1610612752,67,62,2022-10-27T00:36:47Z,2990000,229.0,10.0,1,left,I. Quickley 3PT  (9 PTS) (M. Robinson 1 AST),"[1630193, 1629011]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,22.94,Made,9.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,
323,PT00M38.80S,2022-10-27T00:37:06.5Z,2,REGULAR,turnover,traveling,[],202330,,,1610612766,67,62,2022-10-27T00:37:10Z,3010000,,,0,,G. Hayward traveling TURNOVER (4 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,,,,4.0,,
324,PT00M38.80S,2022-10-27T00:37:06.6Z,2,REGULAR,substitution,out,[],1630547,,,1610612752,67,62,2022-10-27T00:37:41Z,3020000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M38.80S,2022-10-27T00:37:06.6Z,2,REGULAR,substitution,in,[],1631121,,,1610612752,67,62,2022-10-27T00:37:41Z,3030000,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M32.20S,2022-10-27T00:38:04.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628973,9.674770039421814,46.81372549019608,1610612752,69,62,2022-10-27T00:38:16Z,3040000,16.0,38.0,1,left,J. Brunson turnaround Hook (12 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,4.16,Made,12.0,,,,,,,,,,,,,,,,,
327,PT00M15.70S,2022-10-27T00:38:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,85.3646517739816,49.754901960784316,1610612766,69,62,2022-10-27T00:40:26Z,3050000,-1.0,85.0,1,right,MISS T. Maledon 8' driving floating Shot,[1630177],1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
328,PT00M15.00S,2022-10-27T00:38:27.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,69,62,2022-10-27T00:38:27Z,3060000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,327.0,,,,,,,,
330,PT00M02.90S,2022-10-27T00:38:49.8Z,2,REGULAR,foul,offensive,['inpenalty'],1628973,,,1610612752,69,62,2022-10-27T00:38:56Z,3080000,,,0,,J. Brunson charge offensive FOUL (2 PF),"[1628973, 1630177]",1610612752.0,NYK,charge,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,202053.0,2.0,0.0,Maledon,1630177.0,,,,,,,,,
332,PT00M02.90S,2022-10-27T00:38:49.8Z,2,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,69,62,2022-10-27T00:38:49Z,3100000,,,0,,J. Brunson offensive foul TURNOVER (3 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,202053.0,,,,,,,,,,,3.0,,
333,PT00M00.00S,2022-10-27T00:39:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202330,58.295006570302235,19.362745098039216,1610612766,69,62,2022-10-27T00:41:00Z,3110000,-153.0,340.0,1,right,MISS G. Hayward 37' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,37.25,Missed,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2022-10-27T00:39:13.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,69,62,2022-10-27T00:39:18Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,333.0,,,,,,,,
335,PT00M00.00S,2022-10-27T00:39:18.0Z,2,REGULAR,period,end,[],0,,,1610612766,69,62,2022-10-27T00:39:18Z,3130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612766,69,62,2022-10-27T00:54:58Z,3140000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,69,62,2022-10-27T00:54:58Z,3150000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,69,62,2022-10-27T00:54:58Z,3160000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,out,['startperiod'],1631121,,,1610612766,69,62,2022-10-27T00:54:58Z,3170000,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,in,['startperiod'],203095,,,1610612766,69,62,2022-10-27T00:54:58Z,3180000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,69,62,2022-10-27T00:54:58Z,3190000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,69,62,2022-10-27T00:54:58Z,3200000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-27T00:54:22.2Z,3,REGULAR,substitution,in,['startperiod'],1628372,,,1610612766,69,62,2022-10-27T00:54:58Z,3210000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-27T00:54:47.7Z,3,REGULAR,period,start,[],0,,,1610612766,69,62,2022-10-27T00:54:58Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M35.00S,2022-10-27T00:55:12.0Z,3,REGULAR,turnover,bad pass,[],1628372,,,1610612766,69,62,2022-10-27T00:55:21Z,3230000,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 203944]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0
