actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
584,PT05M25.00S,2022-12-01T02:33:47.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,5.601182654402102,49.754901960784316,1610612749,89,94,2022-12-01T02:33:55Z,5340000,False,1.0,0.0,1,left,G. Antetokounmpo running alley-oop DUNK (37 PTS) (J. Carter 2 AST),"[203507, 1628975]",1610612749.0,MIL,running alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,37.0,,,,,,,J. Carter,1628975.0,2.0,,
586,PT05M10.00S,2022-12-01T02:34:01.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.86136662286465,58.57843137254902,1610612752,91,94,2022-12-01T02:35:43Z,5360000,False,43.0,62.0,1,right,J. Brunson 7' driving floating Jump Shot (14 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,,,,,,,14.0,,,,,,,,,,,
587,PT05M10.00S,2022-12-01T02:34:06.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,91,94,2022-12-01T02:34:06Z,5370000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M57.00S,2022-12-01T02:37:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.389618922470433,44.6078431372549,1610612749,91,96,2022-12-01T02:37:20Z,5380000,False,27.0,8.0,1,left,J. Holiday Layup (18 PTS) (G. Antetokounmpo 6 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,18.0,,,,,,,G. Antetokounmpo,203507.0,6.0,,
590,PT04M40.00S,2022-12-01T02:37:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,93.24901445466492,45.34313725490196,1610612752,91,96,2022-12-01T02:37:52Z,5400000,False,-23.0,11.0,1,right,MISS R. Barrett driving floating bank Shot,[1629628],1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
591,PT04M39.00S,2022-12-01T02:37:33.0Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,91,96,2022-12-01T02:37:37Z,5410000,False,,,0,,M. Robinson REBOUND (Off:10 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,590.0,16.0,6.0,10.0,,,,,,,,,,,,
592,PT04M38.00S,2022-12-01T02:37:34.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,93.9060446780552,52.450980392156865,1610612752,93,96,2022-12-01T02:38:26Z,5420000,False,12.0,5.0,1,right,M. Robinson putback DUNK (14 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,14.0,,,,,,,,,,,
593,PT04M27.00S,2022-12-01T02:37:45.8Z,4,REGULAR,3pt,Jump Shot,[],201572,5.732588699080158,2.696078431372549,1610612749,93,99,2022-12-01T02:37:50Z,5430000,False,237.0,1.0,1,left,B. Lopez 3PT  (9 PTS) (J. Holiday 5 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,9.0,,,,,,,J. Holiday,201950.0,5.0,,
595,PT04M14.00S,2022-12-01T02:38:02.2Z,4,REGULAR,foul,personal,[],203507,,,1610612752,93,99,2022-12-01T02:38:07Z,5450000,False,,,0,,G. Antetokounmpo personal FOUL (4 PF),"[203507, 1628973]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1662.0,4.0,0.0,Brunson,1628973.0,,,,,,
597,PT04M14.00S,2022-12-01T02:38:02.3Z,4,REGULAR,substitution,out,[],203507,,,1610612752,93,99,2022-12-01T02:38:19Z,5470000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M14.00S,2022-12-01T02:38:02.3Z,4,REGULAR,substitution,in,[],202083,,,1610612752,93,99,2022-12-01T02:38:19Z,5480000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M07.00S,2022-12-01T02:38:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,88.51839684625493,43.627450980392155,1610612752,95,99,2022-12-01T02:38:48Z,5490000,False,-32.0,55.0,1,right,R. Barrett 6' driving floating Jump Shot (24 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,,,,,,,24.0,,,,,,,M. Robinson,1629011.0,1.0,,
601,PT04M01.00S,2022-12-01T02:38:44.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,95,99,2022-12-01T02:38:44Z,5510000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M01.00S,2022-12-01T02:38:45.0Z,4,REGULAR,substitution,out,[],202083,,,1610612749,95,99,2022-12-01T02:40:26Z,5520000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M01.00S,2022-12-01T02:38:45.0Z,4,REGULAR,substitution,in,[],203507,,,1610612749,95,99,2022-12-01T02:40:26Z,5530000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M54.00S,2022-12-01T02:40:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,13.354139290407357,52.69607843137255,1610612749,95,99,2022-12-01T02:40:51Z,5540000,False,-13.0,73.0,1,left,MISS J. Holiday 7' driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
605,PT03M52.00S,2022-12-01T02:40:32.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,95,99,2022-12-01T02:40:36Z,5550000,False,,,0,,M. Robinson REBOUND (Off:10 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,604.0,17.0,7.0,10.0,,,,,,,,,,,,
606,PT03M44.00S,2022-12-01T02:40:43.2Z,4,REGULAR,foul,personal,[],203507,,,1610612752,95,99,2022-12-01T02:40:49Z,5560000,False,,,0,,G. Antetokounmpo personal FOUL (5 PF),"[203507, 1628973]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627961.0,5.0,0.0,Brunson,1628973.0,,,,,,
609,PT03M33.00S,2022-12-01T02:41:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",201950,,,1610612752,95,99,2022-12-01T02:41:28Z,5590000,False,,,0,,J. Holiday shooting personal FOUL (4 PF) (Barrett 3 FT),"[201950, 1629628]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1662.0,4.0,0.0,Barrett,1629628.0,,,,,,
611,PT03M33.00S,2022-12-01T02:41:42.5Z,4,REGULAR,freethrow,1 of 3,[],1629628,,,1610612752,96,99,2022-12-01T02:41:42Z,5610000,False,,,0,,R. Barrett Free Throw 1 of 3 (25 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
612,PT03M33.00S,2022-12-01T02:41:55.4Z,4,REGULAR,freethrow,2 of 3,[],1629628,,,1610612752,96,99,2022-12-01T02:41:55Z,5620000,False,,,0,,MISS R. Barrett Free Throw 2 of 3,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
613,PT03M33.00S,2022-12-01T02:41:55.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,96,99,2022-12-01T02:41:55Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,,,
614,PT03M33.00S,2022-12-01T02:42:10.5Z,4,REGULAR,freethrow,3 of 3,[],1629628,,,1610612752,97,99,2022-12-01T02:42:10Z,5640000,False,,,0,,R. Barrett Free Throw 3 of 3 (26 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
615,PT03M18.00S,2022-12-01T02:42:31.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,9.411957950065702,64.95098039215686,1610612749,97,99,2022-12-01T02:42:38Z,5650000,False,-75.0,36.0,1,left,MISS G. Antetokounmpo 8' turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,8.3,Missed,,,,,,,,,,,,,,,,,,
616,PT03M16.00S,2022-12-01T02:42:33.0Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,97,99,2022-12-01T02:42:38Z,5660000,False,,,0,,M. Robinson REBOUND (Off:10 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,615.0,18.0,8.0,10.0,,,,,,,,,,,,
617,PT03M07.00S,2022-12-01T02:42:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.64323258869908,50.0,1610612752,97,99,2022-12-01T02:43:08Z,5670000,False,0.0,7.0,1,right,MISS J. Randle driving reverse Layup - blocked,"[203944, 201572]",1610612752.0,NYK,driving reverse,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.73,Missed,Lopez,201572.0,,,,,,,,,,,,,,,,
618,PT03M07.00S,2022-12-01T02:42:43.8Z,4,REGULAR,block,,[],201572,,,1610612752,97,99,2022-12-01T02:42:46Z,5680000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
619,PT03M06.00S,2022-12-01T02:42:44.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,97,99,2022-12-01T02:42:52Z,5690000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,617.0,,,,,,,,,,,,,,,
621,PT03M06.00S,2022-12-01T02:42:50.3Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,97,99,2022-12-01T02:42:58Z,5710000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M06.00S,2022-12-01T02:42:50.3Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,97,99,2022-12-01T02:42:58Z,5720000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M53.00S,2022-12-01T02:43:14.8Z,4,REGULAR,2pt,Jump Shot,[],201950,24.655059132720105,41.17647058823529,1610612749,97,101,2022-12-01T02:43:19Z,5730000,False,44.0,179.0,1,left,J. Holiday 18' step back Jump Shot (20 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,18.46,Made,,,,,,,20.0,,,,,,,,,,,
624,PT02M31.00S,2022-12-01T02:43:35.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.1819973718791,49.01960784313725,1610612752,97,101,2022-12-01T02:43:57Z,5740000,False,-5.0,96.0,1,right,MISS J. Brunson 9' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,,,,,
625,PT02M29.00S,2022-12-01T02:43:37.0Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,97,101,2022-12-01T02:43:42Z,5750000,False,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,624.0,8.0,5.0,3.0,,,,,,,,,,,,
626,PT02M29.00S,2022-12-01T02:43:39.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,94.40999984741211,50.0,1610612752,99,101,2022-12-01T02:43:45Z,5760000,False,0.0,0.0,1,right,J. Randle tip Layup (18 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,18.0,,,,,,,,,,,
627,PT02M13.00S,2022-12-01T02:43:54.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,7.5722733245729295,47.30392156862745,1610612749,99,103,2022-12-01T02:43:58Z,5770000,False,13.0,19.0,1,left,G. Allen driving Layup (8 PTS) (G. Antetokounmpo 7 AST),"[1628960, 203507]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,8.0,,,,,,,G. Antetokounmpo,203507.0,7.0,,
628,PT01M57.00S,2022-12-01T02:44:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.70105124835742,64.2156862745098,1610612752,101,103,2022-12-01T02:44:17Z,5780000,False,71.0,44.0,1,right,J. Brunson 8' pullup bank Jump Shot (16 PTS),[1628973],1610612752.0,NYK,pullup bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,8.38,Made,,,,,,,16.0,,,,,,,,,,,
629,PT01M46.00S,2022-12-01T02:44:25.9Z,4,REGULAR,3pt,Jump Shot,[],201950,31.225361366622867,63.23529411764706,1610612749,101,103,2022-12-01T02:44:33Z,5790000,False,-66.0,241.0,1,left,MISS J. Holiday 24' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
630,PT01M44.00S,2022-12-01T02:44:27.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,101,103,2022-12-01T02:44:33Z,5800000,False,,,0,,M. Robinson REBOUND (Off:10 Def:9),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,629.0,19.0,9.0,10.0,,,,,,,,,,,,
632,PT01M26.00S,2022-12-01T02:44:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.77463863337714,45.83333333333333,1610612752,101,103,2022-12-01T02:44:51Z,5810000,False,-21.0,6.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
633,PT01M24.00S,2022-12-01T02:44:48.1Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,101,103,2022-12-01T02:44:51Z,5820000,False,,,0,,G. Allen REBOUND (Off:0 Def:5),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,632.0,5.0,5.0,0.0,,,,,,,,,,,,
634,PT01M13.00S,2022-12-01T02:44:58.6Z,4,REGULAR,2pt,Jump Shot,[],203507,24.78646517739816,57.84313725490197,1610612749,101,103,2022-12-01T02:45:05Z,5830000,False,-39.0,180.0,1,left,MISS G. Antetokounmpo 18' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,18.47,Missed,,,,,,,,,,,,,,,,,,
635,PT01M11.00S,2022-12-01T02:45:00.6Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,101,103,2022-12-01T02:45:05Z,5840000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:4),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,634.0,5.0,4.0,1.0,,,,,,,,,,,,
645,PT01M00.00S,2022-12-01T02:45:21.7Z,4,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,102,103,2022-12-01T02:54:44Z,5847500,False,,,0,,M. Robinson Free Throw 1 of 2 (15 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
646,PT01M00.00S,2022-12-01T02:45:21.7Z,4,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,102,103,2022-12-01T02:54:44Z,5851250,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
647,PT01M00.00S,2022-12-01T02:45:21.7Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,102,103,2022-12-01T02:55:09Z,5853125,False,,,0,,M. Robinson REBOUND (Off:11 Def:9),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,646.0,20.0,9.0,11.0,,,,,,,,,,,,
641,PT01M00.00S,2022-12-01T02:45:45.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,102,103,2022-12-01T02:51:20Z,5854062,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M00.00S,2022-12-01T02:45:52.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612752,102,103,2022-12-01T02:56:16Z,5870000,False,,,0,,G. Antetokounmpo shooting personal FOUL (6 PF) (Robinson 2 FT),"[203507, 1629011]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,1662.0,6.0,0.0,Robinson,1629011.0,,,,,,
643,PT01M00.00S,2022-12-01T02:46:25.8Z,4,REGULAR,substitution,out,[],203507,,,1610612752,102,103,2022-12-01T02:48:14Z,5885000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M00.00S,2022-12-01T02:46:25.8Z,4,REGULAR,substitution,in,[],1626171,,,1610612752,102,103,2022-12-01T02:48:14Z,5887500,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M47.60S,2022-12-01T02:48:53.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612752,102,103,2022-12-01T02:49:00Z,5940000,False,,,0,,J. Holiday shooting personal FOUL (5 PF) (Brunson 2 FT),"[201950, 1628973]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,5.0,0.0,Brunson,1628973.0,,,,,,
650,PT00M47.60S,2022-12-01T02:49:31.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628973,,,1610612752,102,103,2022-12-01T02:49:31Z,5960000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
651,PT00M47.60S,2022-12-01T02:49:31.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,102,103,2022-12-01T02:49:31Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,
652,PT00M47.60S,2022-12-01T02:49:57.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628973,,,1610612752,103,103,2022-12-01T02:49:57Z,5980000,False,,,0,,J. Brunson Free Throw 2 of 2 (17 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
653,PT00M30.90S,2022-12-01T02:50:17.2Z,4,REGULAR,3pt,Jump Shot,[],1628960,25.969119579500656,80.14705882352942,1610612749,103,106,2022-12-01T02:50:21Z,5990000,False,-151.0,192.0,1,left,G. Allen 24' 3PT  (11 PTS) (B. Lopez 1 AST),"[1628960, 201572]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,24.38,Made,,,,,,,11.0,,,,,,,B. Lopez,201572.0,1.0,,
655,PT00M22.20S,2022-12-01T02:50:32.3Z,4,REGULAR,3pt,Jump Shot,[],1629628,72.09264126149803,77.69607843137256,1610612752,103,106,2022-12-01T02:50:39Z,6010000,False,138.0,210.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
656,PT00M20.20S,2022-12-01T02:50:34.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,103,106,2022-12-01T02:50:39Z,6020000,False,,,0,,B. Portis REBOUND (Off:5 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,655.0,12.0,7.0,5.0,,,,,,,,,,,,
657,PT00M13.00S,2022-12-01T02:50:48.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,103,106,2022-12-01T02:55:47Z,6030000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M13.00S,2022-12-01T02:50:48.4Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,103,106,2022-12-01T02:52:19Z,6040000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M13.00S,2022-12-01T02:50:48.4Z,4,REGULAR,substitution,in,[],201588,,,1610612749,103,106,2022-12-01T02:52:19Z,6050000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M12.90S,2022-12-01T02:52:36.9Z,4,REGULAR,foul,personal,[],1629628,,,1610612749,103,106,2022-12-01T02:55:04Z,6060000,False,,,0,,R. Barrett personal FOUL (4 PF),"[1629628, 1626192]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627961.0,4.0,0.0,Connaughton,1626192.0,,,,,,
663,PT00M11.40S,2022-12-01T02:55:08.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612749,103,106,2022-12-01T02:55:18Z,6090000,False,,,0,,Q. Grimes personal FOUL (4 PF) (Holiday 2 FT),"[1629656, 201950]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627961.0,4.0,0.0,Holiday,201950.0,,,,,,
666,PT00M11.40S,2022-12-01T02:55:20.6Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,103,106,2022-12-01T02:55:39Z,6105000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M11.40S,2022-12-01T02:55:20.6Z,4,REGULAR,substitution,in,[],202083,,,1610612749,103,106,2022-12-01T02:55:39Z,6107500,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M11.40S,2022-12-01T02:55:32.6Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,103,107,2022-12-01T02:55:32Z,6110000,False,,,0,,J. Holiday Free Throw 1 of 2 (21 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
668,PT00M11.40S,2022-12-01T02:55:54.4Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,103,108,2022-12-01T02:55:54Z,6120000,False,,,0,,J. Holiday Free Throw 2 of 2 (22 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
669,PT00M11.40S,2022-12-01T02:56:00.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,103,108,2022-12-01T02:56:00Z,6130000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M11.40S,2022-12-01T02:56:00.2Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,103,108,2022-12-01T02:57:35Z,6140000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M11.40S,2022-12-01T02:56:00.2Z,4,REGULAR,substitution,out,[],201572,,,1610612752,103,108,2022-12-01T02:57:35Z,6150000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M11.40S,2022-12-01T02:56:00.2Z,4,REGULAR,substitution,in,[],1630193,,,1610612752,103,108,2022-12-01T02:57:35Z,6160000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M11.40S,2022-12-01T02:56:00.2Z,4,REGULAR,substitution,in,[],1628975,,,1610612752,103,108,2022-12-01T02:57:35Z,6170000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M06.10S,2022-12-01T02:57:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.06636005256242,51.225490196078425,1610612752,103,108,2022-12-01T02:57:51Z,6180000,False,6.0,22.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
