shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
05:52,407,PT05M52.00S,2022-12-12T00:43:40.4Z,3,REGULAR,foul,personal,[],1628989,,,1610612752,79,64,2022-12-12T00:43:51Z,3850000,False,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1628973]",9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1830.0,,,,,,,,2.0,0.0,Brunson,1628973.0,,
05:45,409,PT05M45.00S,2022-12-12T00:44:02.6Z,3,REGULAR,2pt,Jump Shot,[],1628973,10.200394218134035,13.23529411764706,1610612752,81,64,2022-12-12T00:44:07Z,3870000,False,184.0,43.0,1,left,J. Brunson 18' fadeaway Jump Shot (16 PTS),[1628973],11,1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,18.89,Made,,,,,,,16.0,,,,,,,,,,,
05:28,410,PT05M28.00S,2022-12-12T00:44:19.2Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,81,64,2022-12-12T00:44:22Z,3880000,False,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 1629628]",10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Barrett,1629628.0,,,,,,
05:28,411,PT05M28.00S,2022-12-12T00:44:19.2Z,3,REGULAR,steal,,[],1629628,,,1610612752,81,64,2022-12-12T00:44:21Z,3890000,False,,,0,,R. Barrett STEAL (3 STL),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:24,412,PT05M24.00S,2022-12-12T00:44:25.6Z,3,REGULAR,foul,personal,['2freethrow'],203084,,,1610612752,81,64,2022-12-12T00:44:36Z,3900000,False,,,0,,H. Barnes shooting personal FOUL (2 PF) (Barrett 2 FT),"[203084, 1629628]",40,1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,,,,,2.0,0.0,Barrett,1629628.0,,
05:24,415,PT05M24.00S,2022-12-12T00:44:37.9Z,3,REGULAR,substitution,out,[],1630558,,,1610612752,81,64,2022-12-12T00:44:56Z,3915000,False,,,0,,SUB out: D. Mitchell,[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
05:24,416,PT05M24.00S,2022-12-12T00:44:37.9Z,3,REGULAR,substitution,in,[],1628370,,,1610612752,81,64,2022-12-12T00:44:56Z,3917500,False,,,0,,SUB in: M. Monk,[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
05:24,414,PT05M24.00S,2022-12-12T00:44:50.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,82,64,2022-12-12T00:44:50Z,3920000,False,,,0,,R. Barrett Free Throw 1 of 2 (17 PTS),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
05:24,417,PT05M24.00S,2022-12-12T00:45:04.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,83,64,2022-12-12T00:45:04Z,3930000,False,,,0,,R. Barrett Free Throw 2 of 2 (18 PTS),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
05:03,418,PT05M03.00S,2022-12-12T00:45:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.11760840998686,48.77450980392157,1610612758,83,64,2022-12-12T00:45:32Z,3940000,False,-6.0,12.0,1,right,MISS D. Sabonis driving Layup,[1627734],10,1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
05:02,419,PT05M02.00S,2022-12-12T00:45:28.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,83,64,2022-12-12T00:45:28Z,3950000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,418.0,9.0,7.0,2.0,,,,,,,,,,,,,,
05:01,420,PT05M01.00S,2022-12-12T00:45:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.1688567674113,48.28431372549019,1610612758,83,66,2022-12-12T00:45:35Z,3960000,False,-9.0,2.0,1,right,D. Sabonis putback Layup (15 PTS),[1627734],10,1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,15.0,,,,,,,,,,,
04:50,421,PT04M50.00S,2022-12-12T00:45:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,18.2161629434954,53.67647058823529,1610612752,85,66,2022-12-12T00:45:43Z,3970000,False,-18.0,119.0,1,left,I. Hartenstein 12' floating Jump Shot (2 PTS) (J. Brunson 3 AST),"[1628392, 1628973]",55,1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,,,,,,,2.0,J. Brunson,1628973.0,3.0,,,,,,,,
04:36,423,PT04M36.00S,2022-12-12T00:45:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.77463863337714,49.50980392156863,1610612758,85,68,2022-12-12T00:45:58Z,3990000,False,-2.0,6.0,1,right,D. Sabonis driving Layup (17 PTS) (M. Monk 1 AST),"[1627734, 1628370]",10,1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,17.0,M. Monk,1628370.0,1.0,,,,,,,,
04:13,425,PT04M13.00S,2022-12-12T00:46:17.6Z,3,REGULAR,3pt,Jump Shot,[],203944,32.013797634691194,42.40196078431372,1610612752,85,68,2022-12-12T00:46:23Z,4010000,False,38.0,248.0,1,left,MISS J. Randle 25' 3PT,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
04:11,426,PT04M11.00S,2022-12-12T00:46:19.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,85,68,2022-12-12T00:46:23Z,4020000,False,,,0,,TEAM defensive REBOUND,[],,1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,425.0,,,,,,,,,,,,,,,,,
04:11,428,PT04M11.00S,2022-12-12T00:46:22.3Z,3,REGULAR,substitution,out,[],1629628,,,1610612758,85,68,2022-12-12T00:46:29Z,4040000,False,,,0,,SUB out: R. Barrett,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
04:11,429,PT04M11.00S,2022-12-12T00:46:22.3Z,3,REGULAR,substitution,in,[],1630193,,,1610612758,85,68,2022-12-12T00:46:29Z,4050000,False,,,0,,SUB in: I. Quickley,[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
04:04,430,PT04M04.00S,2022-12-12T00:46:45.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,87.46714848883047,40.931372549019606,1610612758,85,68,2022-12-12T00:46:50Z,4060000,False,-45.0,65.0,1,right,MISS M. Monk 7' driving floating Shot,[1628370],0,1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
04:01,431,PT04M01.00S,2022-12-12T00:46:48.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,85,68,2022-12-12T00:46:50Z,4070000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,430.0,3.0,2.0,1.0,,,,,,,,,,,,,,
03:59,432,PT03M59.00S,2022-12-12T00:46:50.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,30.699737187910642,27.941176470588236,1610612752,85,68,2022-12-12T00:46:57Z,4080000,False,110.0,236.0,1,left,MISS I. Quickley 26' running pullup 3PT,[1630193],5,1610612752.0,NYK,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
03:55,433,PT03M55.00S,2022-12-12T00:46:53.9Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,85,68,2022-12-12T00:46:53Z,4090000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,432.0,8.0,7.0,1.0,,,,,,,,,,,,,,
03:52,434,PT03M52.00S,2022-12-12T00:46:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,8.229303547963205,49.50980392156863,1610612752,85,68,2022-12-12T00:47:20Z,4100000,False,2.0,25.0,1,left,MISS J. Randle Layup,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
03:50,435,PT03M50.00S,2022-12-12T00:46:59.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,85,68,2022-12-12T00:47:01Z,4110000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,434.0,10.0,8.0,2.0,,,,,,,,,,,,,,
03:45,436,PT03M45.00S,2022-12-12T00:47:04.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628989,93.11760840998686,48.28431372549019,1610612758,85,70,2022-12-12T00:47:10Z,4120000,False,-9.0,12.0,1,right,K. Huerter Layup (11 PTS) (D. Sabonis 3 AST),"[1628989, 1627734]",9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,11.0,D. Sabonis,1627734.0,3.0,,,,,,,,
03:35,438,PT03M35.00S,2022-12-12T00:47:20.5Z,3,REGULAR,foul,technical,['1freethrow'],203944,,,1610612752,85,70,2022-12-12T00:48:02Z,4140000,False,,,0,,J. Randle technical FOUL (1 Tech),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,1628480.0,,,,,,,,3.0,1.0,,,,
03:35,439,PT03M35.00S,2022-12-12T00:48:05.6Z,3,REGULAR,freethrow,1 of 1,[],1628370,,,1610612752,85,71,2022-12-12T00:48:05Z,4150000,False,,,0,,M. Monk technical Free Throw 1 of 1 (1 PTS),[1628370],0,1610612758.0,SAC,technical,,,Monk,M. Monk,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
03:35,440,PT03M35.00S,2022-12-12T00:48:06.5Z,3,REGULAR,foul,technical,['1freethrow'],203944,,,1610612752,85,71,2022-12-12T00:48:14Z,4160000,False,,,0,,J. Randle technical FOUL (2 Tech),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,2005.0,,,,,,,,3.0,2.0,,,,
03:35,441,PT03M35.00S,2022-12-12T00:48:16.2Z,3,REGULAR,freethrow,1 of 1,[],1628370,,,1610612752,85,72,2022-12-12T00:48:16Z,4170000,False,,,0,,M. Monk technical Free Throw 1 of 1 (2 PTS),[1628370],0,1610612758.0,SAC,technical,,,Monk,M. Monk,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
03:35,442,PT03M35.00S,2022-12-12T00:48:18.9Z,3,REGULAR,ejection,other,[],203944,,,1610612752,85,72,2022-12-12T00:48:49Z,4180000,False,,,0,,Ejection J. Randle,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,2005.0,,,,,,,,,,,,,
03:35,445,PT03M35.00S,2022-12-12T00:48:34.6Z,3,REGULAR,substitution,out,[],203944,,,1610612752,85,72,2022-12-12T00:48:56Z,4185000,False,,,0,,SUB out: J. Randle,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
03:35,446,PT03M35.00S,2022-12-12T00:48:34.6Z,3,REGULAR,substitution,in,[],1629628,,,1610612752,85,72,2022-12-12T00:48:56Z,4187500,False,,,0,,SUB in: R. Barrett,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
03:24,443,PT03M24.00S,2022-12-12T00:48:50.3Z,3,REGULAR,3pt,Jump Shot,[],1629628,30.305519053876477,30.637254901960787,1610612752,88,72,2022-12-12T00:48:58Z,4190000,False,97.0,232.0,1,left,R. Barrett 25' 3PT  (21 PTS) (I. Quickley 2 AST),"[1629628, 1630193]",9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.18,Made,,,,,,,21.0,I. Quickley,1630193.0,2.0,,,,,,,,
03:11,448,PT03M11.00S,2022-12-12T00:49:10.7Z,3,REGULAR,foul,offensive,[],1627734,,,1610612758,88,72,2022-12-12T00:49:19Z,4220000,False,,,0,,D. Sabonis charge offensive FOUL (1 PF),"[1627734, 1628392]",10,1610612758.0,SAC,charge,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Hartenstein,1628392.0,,
03:11,450,PT03M11.00S,2022-12-12T00:49:10.7Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,88,72,2022-12-12T00:49:10Z,4240000,False,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,2.0,,,,,,,,,,,,
02:59,452,PT02M59.00S,2022-12-12T00:51:26.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,17.16491458607096,48.529411764705884,1610612752,88,72,2022-12-12T00:51:30Z,4260000,False,7.0,109.0,1,left,MISS J. Brunson 10' fadeaway Shot,[1628973],11,1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.92,Missed,,,,,,,,,,,,,,,,,,
02:56,453,PT02M56.00S,2022-12-12T00:51:29.2Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,88,72,2022-12-12T00:51:30Z,4270000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,452.0,2.0,2.0,0.0,,,,,,,,,,,,,,
02:51,454,PT02M51.00S,2022-12-12T00:51:36.4Z,3,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612758,88,72,2022-12-12T00:51:44Z,4280000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630193, 203084]",5,1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,,,,2005.0,,,,,,,,1.0,0.0,Barnes,203084.0,,
02:51,458,PT02M51.00S,2022-12-12T00:51:49.5Z,3,REGULAR,substitution,out,[],1628973,,,1610612758,88,72,2022-12-12T00:52:09Z,4295000,False,,,0,,SUB out: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:51,459,PT02M51.00S,2022-12-12T00:51:49.5Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,88,72,2022-12-12T00:52:09Z,4297500,False,,,0,,SUB out: K. Huerter,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
02:51,460,PT02M51.00S,2022-12-12T00:51:49.5Z,3,REGULAR,substitution,in,[],1630540,,,1610612758,88,72,2022-12-12T00:52:09Z,4298750,False,,,0,,SUB in: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
02:51,461,PT02M51.00S,2022-12-12T00:51:49.5Z,3,REGULAR,substitution,in,[],1629056,,,1610612758,88,72,2022-12-12T00:52:09Z,4299375,False,,,0,,SUB in: T. Davis,[1629056],3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
02:51,456,PT02M51.00S,2022-12-12T00:52:02.6Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,88,72,2022-12-12T00:52:22Z,4300000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
02:51,457,PT02M51.00S,2022-12-12T00:52:02.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,88,72,2022-12-12T00:52:22Z,4310000,False,,,0,,TEAM offensive REBOUND,[],,1610612758.0,SAC,,,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,
02:51,462,PT02M51.00S,2022-12-12T00:52:02.6Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,88,72,2022-12-12T00:52:22Z,4320000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
02:49,463,PT02M49.00S,2022-12-12T00:52:04.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,88,72,2022-12-12T00:52:22Z,4330000,False,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,462.0,6.0,6.0,0.0,,,,,,,,,,,,,,
02:33,464,PT02M33.00S,2022-12-12T00:52:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.046649145860711,46.07843137254902,1610612752,88,72,2022-12-12T00:52:41Z,4340000,False,20.0,14.0,1,left,MISS R. Barrett driving finger roll Layup,[1629628],9,1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
02:31,465,PT02M31.00S,2022-12-12T00:52:39.6Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612758,88,72,2022-12-12T00:52:41Z,4350000,False,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,,,464.0,2.0,2.0,0.0,,,,,,,,,,,,,,
02:27,466,PT02M27.00S,2022-12-12T00:52:43.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,90.75229960578186,95.83333333333334,1610612758,88,72,2022-12-12T00:52:53Z,4360000,False,229.0,34.0,1,right,MISS M. Monk 3PT,[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
02:25,467,PT02M25.00S,2022-12-12T00:52:45.3Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,88,72,2022-12-12T00:53:06Z,4370000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,466.0,5.0,4.0,1.0,,,,,,,,,,,,,,
02:23,468,PT02M23.00S,2022-12-12T00:52:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612752,88,72,2022-12-12T00:52:58Z,4380000,False,,,0,,T. Davis personal FOUL (3 PF) (Quickley 2 FT),"[1629056, 1630193]",3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,2005.0,,,,,,,,3.0,0.0,Quickley,1630193.0,,
02:23,472,PT02M23.00S,2022-12-12T00:53:09.2Z,3,REGULAR,substitution,out,[],1627734,,,1610612752,88,72,2022-12-12T00:53:39Z,4395000,False,,,0,,SUB out: D. Sabonis,[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,473,PT02M23.00S,2022-12-12T00:53:09.2Z,3,REGULAR,substitution,out,[],1631099,,,1610612752,88,72,2022-12-12T00:53:39Z,4397500,False,,,0,,SUB out: K. Murray,[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,474,PT02M23.00S,2022-12-12T00:53:09.2Z,3,REGULAR,substitution,out,[],203084,,,1610612752,88,72,2022-12-12T00:53:39Z,4398750,False,,,0,,SUB out: H. Barnes,[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,475,PT02M23.00S,2022-12-12T00:53:09.2Z,3,REGULAR,substitution,in,[],1626168,,,1610612752,88,72,2022-12-12T00:53:39Z,4399375,False,,,0,,SUB in: T. Lyles,[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,476,PT02M23.00S,2022-12-12T00:53:09.2Z,3,REGULAR,substitution,in,[],1629002,,,1610612752,88,72,2022-12-12T00:53:39Z,4399687,False,,,0,,SUB in: C. Metu,[1629002],7,1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,477,PT02M23.00S,2022-12-12T00:53:09.2Z,3,REGULAR,substitution,in,[],203521,,,1610612752,88,72,2022-12-12T00:53:39Z,4399843,False,,,0,,SUB in: M. Dellavedova,[203521],8,1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,470,PT02M23.00S,2022-12-12T00:53:26.9Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,88,72,2022-12-12T00:53:26Z,4400000,False,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
02:23,471,PT02M23.00S,2022-12-12T00:53:26.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,88,72,2022-12-12T00:53:26Z,4410000,False,,,0,,TEAM offensive REBOUND,[],,1610612752.0,NYK,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,
02:23,478,PT02M23.00S,2022-12-12T00:54:00.4Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,89,72,2022-12-12T00:54:00Z,4420000,False,,,0,,I. Quickley Free Throw 2 of 2 (8 PTS),[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
02:05,479,PT02M05.00S,2022-12-12T00:54:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,93.64323258869908,56.127450980392155,1610612758,89,72,2022-12-12T00:54:24Z,4430000,False,31.0,7.0,1,right,MISS T. Lyles Layup - blocked,"[1626168, 1629628]",41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,Barrett,1629628.0
02:05,480,PT02M05.00S,2022-12-12T00:54:18.9Z,3,REGULAR,block,,[],1629628,,,1610612758,89,72,2022-12-12T00:54:21Z,4440000,False,,,0,,R. Barrett BLOCK (1 BLK),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
02:03,481,PT02M03.00S,2022-12-12T00:54:20.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,89,72,2022-12-12T00:54:24Z,4450000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:5),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,479.0,6.0,5.0,1.0,,,,,,,,,,,,,,
01:48,482,PT01M48.00S,2022-12-12T00:54:35.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,7.966491458607096,50.49019607843137,1610612752,91,72,2022-12-12T00:54:39Z,4460000,False,-2.0,22.0,1,left,I. Quickley driving Layup (10 PTS) (Q. Grimes 3 AST),"[1630193, 1629656]",5,1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,10.0,Q. Grimes,1629656.0,3.0,,,,,,,,
01:41,484,PT01M41.00S,2022-12-12T00:54:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.51182654402102,49.754901960784316,1610612758,91,72,2022-12-12T00:54:48Z,4480000,False,-1.0,8.0,1,right,MISS M. Monk driving Layup,[1628370],0,1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
01:39,485,PT01M39.00S,2022-12-12T00:54:44.6Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,91,72,2022-12-12T00:54:48Z,4490000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:2),[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,484.0,4.0,2.0,2.0,,,,,,,,,,,,,,
01:29,486,PT01M29.00S,2022-12-12T00:54:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.011169513797633,50.245098039215684,1610612752,91,72,2022-12-12T00:54:59Z,4500000,False,-1.0,79.0,1,left,MISS R. Barrett 7' driving floating Shot,[1629628],9,1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
01:25,487,PT01M25.00S,2022-12-12T00:54:58.6Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,91,72,2022-12-12T00:54:59Z,4510000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:5),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,486.0,7.0,5.0,2.0,,,,,,,,,,,,,,
01:25,488,PT01M25.00S,2022-12-12T00:54:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,5.590000152587891,50.0,1610612752,93,72,2022-12-12T00:54:58Z,4520000,False,0.0,0.0,1,left,I. Hartenstein tip Layup (4 PTS),[1628392],55,1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
