actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
424,PT03M30.00S,2023-02-01T02:07:38.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,76,76,2023-02-01T02:07:44Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,423.0,,,,,,,,,,,,,
426,PT03M30.00S,2023-02-01T02:07:41.7Z,3,REGULAR,substitution,out,[],2544,,,1610612747,76,76,2023-02-01T02:07:51Z,4110000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M30.00S,2023-02-01T02:07:41.7Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,76,76,2023-02-01T02:07:51Z,4120000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M30.00S,2023-02-01T02:07:41.7Z,3,REGULAR,substitution,in,[],1631108,,,1610612747,76,76,2023-02-01T02:07:51Z,4130000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M30.00S,2023-02-01T02:07:41.7Z,3,REGULAR,substitution,in,[],1628972,,,1610612747,76,76,2023-02-01T02:07:51Z,4140000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M25.00S,2023-02-01T02:08:04.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629022,16.90210249671485,18.38235294117647,1610612747,76,76,2023-02-01T02:08:11Z,4150000,False,158.0,106.0,1,left,MISS L. Walker IV 19' pullup Shot,[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,19.06,Missed,,,,,,,,,,,,,,,,,,
431,PT03M23.00S,2023-02-01T02:08:06.8Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,76,76,2023-02-01T02:08:11Z,4160000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,,,,,,,430.0,1.0,1.0,0.0,,,,,,,,,,
432,PT03M08.00S,2023-02-01T02:08:21.4Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,76,76,2023-02-01T02:08:27Z,4170000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 201566]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Westbrook,201566.0,,,,
433,PT03M08.00S,2023-02-01T02:08:21.4Z,3,REGULAR,steal,,[],201566,,,1610612747,76,76,2023-02-01T02:08:24Z,4180000,False,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT03M07.00S,2023-02-01T02:08:26.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612747,76,76,2023-02-01T02:08:31Z,4190000,False,,,0,,J. Randle personal FOUL (2 PF) (Bryant 2 FT),"[203944, 1628418]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,2.0,0.0,,,,Bryant,1628418.0,,
437,PT03M07.00S,2023-02-01T02:08:47.0Z,3,REGULAR,substitution,out,[],203944,,,1610612747,76,76,2023-02-01T02:09:11Z,4205000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M07.00S,2023-02-01T02:08:47.0Z,3,REGULAR,substitution,in,[],1630167,,,1610612747,76,76,2023-02-01T02:09:11Z,4207500,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M07.00S,2023-02-01T02:09:07.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628418,,,1610612747,76,77,2023-02-01T02:09:07Z,4210000,False,,,0,,T. Bryant Free Throw 1 of 2 (4 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
439,PT03M07.00S,2023-02-01T02:09:35.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628418,,,1610612747,76,78,2023-02-01T02:09:35Z,4220000,False,,,0,,T. Bryant Free Throw 2 of 2 (5 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
440,PT02M49.00S,2023-02-01T02:09:54.6Z,3,REGULAR,3pt,Jump Shot,[],1630167,73.01248357424441,83.57843137254902,1610612752,76,78,2023-02-01T02:10:00Z,4230000,False,168.0,201.0,1,right,MISS O. Toppin 26' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
441,PT02M47.00S,2023-02-01T02:09:56.6Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,76,78,2023-02-01T02:10:00Z,4240000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,,,
442,PT02M41.00S,2023-02-01T02:10:02.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201566,27.283180026281208,78.67647058823529,1610612747,76,78,2023-02-01T02:10:09Z,4250000,False,-143.0,204.0,1,left,MISS R. Westbrook 24' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
443,PT02M39.00S,2023-02-01T02:10:04.4Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,76,78,2023-02-01T02:10:09Z,4260000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,442.0,7.0,2.0,5.0,,,,,,,,,,
444,PT02M29.00S,2023-02-01T02:10:14.9Z,3,REGULAR,3pt,Jump Shot,[],1630167,95.0886990801577,94.6078431372549,1610612752,79,78,2023-02-01T02:10:23Z,4270000,False,223.0,-6.0,1,right,O. Toppin 3PT  (3 PTS) (J. Brunson 3 AST),"[1630167, 1628973]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,22.31,Made,3.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
446,PT02M27.00S,2023-02-01T02:10:21.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,79,78,2023-02-01T02:10:21Z,4290000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M27.00S,2023-02-01T02:10:21.7Z,3,REGULAR,substitution,out,[],1629022,,,1610612747,79,78,2023-02-01T02:13:22Z,4300000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M27.00S,2023-02-01T02:10:21.7Z,3,REGULAR,substitution,in,[],2544,,,1610612747,79,78,2023-02-01T02:13:22Z,4310000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M01.00S,2023-02-01T02:14:13.4Z,3,REGULAR,3pt,Jump Shot,[],1631108,3.7614980289093296,95.09803921568627,1610612747,79,81,2023-02-01T02:14:18Z,4320000,False,-225.0,-17.0,1,left,M. Christie 3PT  (6 PTS) (R. Westbrook 3 AST),"[1631108, 201566]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,22.61,Made,6.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
451,PT01M41.00S,2023-02-01T02:14:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612752,79,81,2023-02-01T02:14:44Z,4340000,False,,,0,,M. Christie shooting personal FOUL (4 PF) (Quickley 2 FT),"[1631108, 1630193]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1162.0,4.0,0.0,,,,Quickley,1630193.0,,
453,PT01M41.00S,2023-02-01T02:15:02.8Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,80,81,2023-02-01T02:15:02Z,4360000,False,,,0,,I. Quickley Free Throw 1 of 2 (14 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
454,PT01M41.00S,2023-02-01T02:15:24.0Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,81,81,2023-02-01T02:15:24Z,4370000,False,,,0,,I. Quickley Free Throw 2 of 2 (15 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
455,PT01M26.00S,2023-02-01T02:15:44.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,16.245072273324574,45.09803921568628,1610612747,81,83,2023-02-01T02:16:48Z,4380000,False,25.0,100.0,1,left,L. James 10' driving floating Jump Shot (18 PTS),[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,10.32,Made,18.0,,,,,,,,,,,,,,,,,
456,PT01M26.00S,2023-02-01T02:15:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630167,,,1610612747,81,83,2023-02-01T02:15:57Z,4390000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (James 1 FT),"[1630167, 2544]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,2.0,0.0,,,,James,2544.0,,
458,PT01M26.00S,2023-02-01T02:16:15.9Z,3,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,81,83,2023-02-01T02:16:17Z,4410000,False,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT01M24.00S,2023-02-01T02:16:17.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,81,83,2023-02-01T02:16:17Z,4420000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,458.0,8.0,3.0,5.0,,,,,,,,,,
460,PT01M10.00S,2023-02-01T02:16:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.1819973718791,54.41176470588235,1610612752,81,83,2023-02-01T02:17:53Z,4430000,False,22.0,96.0,1,right,MISS J. Brunson 9' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.87,Missed,,,,,,,,,,,,,,,,,,
461,PT01M08.00S,2023-02-01T02:16:32.8Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,81,83,2023-02-01T02:16:37Z,4440000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,460.0,2.0,2.0,0.0,,,,,,,,,,
462,PT01M00.00S,2023-02-01T02:16:40.6Z,3,REGULAR,3pt,Jump Shot,[],1628972,7.703679369250986,2.450980392156863,1610612747,81,86,2023-02-01T02:16:44Z,4450000,False,238.0,20.0,1,left,T. Brown Jr. 3PT  (3 PTS) (R. Westbrook 4 AST),"[1628972, 201566]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.85,Made,3.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
464,PT00M49.70S,2023-02-01T02:16:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630193,69.99014454664915,25.49019607843137,1610612752,81,86,2023-02-01T02:16:58Z,4470000,False,-123.0,230.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
465,PT00M47.90S,2023-02-01T02:16:54.7Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,81,86,2023-02-01T02:16:58Z,4480000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,464.0,1.0,1.0,0.0,,,,,,,,,,
466,PT00M41.10S,2023-02-01T02:17:02.1Z,3,REGULAR,3pt,Jump Shot,[],2544,31.225361366622867,64.4607843137255,1610612747,81,86,2023-02-01T02:17:06Z,4490000,False,-72.0,241.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
467,PT00M38.00S,2023-02-01T02:17:05.2Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,81,86,2023-02-01T02:17:06Z,4500000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,466.0,2.0,2.0,0.0,,,,,,,,,,
468,PT00M35.40S,2023-02-01T02:17:07.8Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612752,81,86,2023-02-01T02:17:11Z,4510000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 2544]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,James,2544.0,,,,
469,PT00M35.40S,2023-02-01T02:17:07.8Z,3,REGULAR,steal,,[],2544,,,1610612747,81,86,2023-02-01T02:17:09Z,4520000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
470,PT00M28.90S,2023-02-01T02:17:20.3Z,3,REGULAR,foul,offensive,['inpenalty'],2544,,,1610612747,81,86,2023-02-01T02:17:53Z,4530000,False,,,0,,L. James charge offensive FOUL (2 PF),"[2544, 1628973]",1610612747.0,LAL,charge,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,2.0,0.0,,,,Brunson,1628973.0,,
472,PT00M28.90S,2023-02-01T02:17:20.3Z,3,REGULAR,turnover,offensive foul,[],2544,,,1610612747,81,86,2023-02-01T02:17:20Z,4550000,False,,,0,,L. James offensive foul TURNOVER (3 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,,,3.0,,,,,,
473,PT00M21.50S,2023-02-01T02:18:06.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612752,81,86,2023-02-01T02:18:13Z,4560000,False,,,0,,M. Christie shooting personal FOUL (5 PF) (Brunson 2 FT),"[1631108, 1628973]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,5.0,0.0,,,,Brunson,1628973.0,,
476,PT00M21.50S,2023-02-01T02:18:21.9Z,3,REGULAR,substitution,out,[],1630167,,,1610612752,81,86,2023-02-01T02:18:54Z,4575000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M21.50S,2023-02-01T02:18:21.9Z,3,REGULAR,substitution,out,[],1631108,,,1610612752,81,86,2023-02-01T02:18:54Z,4577500,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M21.50S,2023-02-01T02:18:21.9Z,3,REGULAR,substitution,in,[],203944,,,1610612752,81,86,2023-02-01T02:18:54Z,4578750,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M21.50S,2023-02-01T02:18:21.9Z,3,REGULAR,substitution,in,[],1629060,,,1610612752,81,86,2023-02-01T02:18:54Z,4579375,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M21.50S,2023-02-01T02:18:37.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,82,86,2023-02-01T02:18:37Z,4580000,False,,,0,,J. Brunson Free Throw 1 of 2 (25 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
480,PT00M21.50S,2023-02-01T02:19:09.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,83,86,2023-02-01T02:19:09Z,4590000,False,,,0,,J. Brunson Free Throw 2 of 2 (26 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
481,PT00M03.80S,2023-02-01T02:19:36.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612747,83,86,2023-02-01T02:20:04Z,4600000,False,,,0,,I. Quickley personal FOUL (1 PF) (Westbrook 2 FT),"[1630193, 201566]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1162.0,1.0,1.0,,,,Westbrook,201566.0,,
485,PT00M03.80S,2023-02-01T02:19:51.9Z,3,REGULAR,substitution,out,[],1628418,,,1610612747,83,86,2023-02-01T02:20:19Z,4615000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M03.80S,2023-02-01T02:19:51.9Z,3,REGULAR,substitution,in,[],1631108,,,1610612747,83,86,2023-02-01T02:20:19Z,4617500,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M03.80S,2023-02-01T02:20:07.3Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,83,86,2023-02-01T02:20:07Z,4620000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
484,PT00M03.80S,2023-02-01T02:20:07.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,83,86,2023-02-01T02:20:07Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,,,,
487,PT00M03.80S,2023-02-01T02:20:07.3Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,83,86,2023-02-01T02:20:37Z,4640000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
488,PT00M01.70S,2023-02-01T02:20:09.4Z,3,REGULAR,rebound,offensive,[],1628972,,,1610612747,83,86,2023-02-01T02:21:07Z,4650000,False,,,0,,T. Brown Jr. REBOUND (Off:2 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,487.0,4.0,2.0,2.0,,,,,,,,,,
489,PT00M00.00S,2023-02-01T02:20:34.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628972,5.732588699080158,88.97058823529412,1610612747,83,86,2023-02-01T02:20:39Z,4660000,False,-195.0,1.0,1,left,MISS T. Brown Jr. 19' fadeaway Shot,[1628972],1610612747.0,LAL,fadeaway,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left,19.49,Missed,,,,,,,,,,,,,,,,,,
490,PT00M00.00S,2023-02-01T02:20:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,83,86,2023-02-01T02:20:39Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,489.0,,,,,,,,,,,,,
491,PT00M00.00S,2023-02-01T02:20:38.1Z,3,REGULAR,period,end,[],0,,,1610612747,83,86,2023-02-01T02:20:38Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2023-02-01T02:23:17.0Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612747,83,86,2023-02-01T02:23:56Z,4690000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2023-02-01T02:23:17.0Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612747,83,86,2023-02-01T02:23:56Z,4700000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2023-02-01T02:23:17.0Z,4,REGULAR,substitution,out,['startperiod'],1629060,,,1610612747,83,86,2023-02-01T02:23:56Z,4710000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-02-01T02:23:17.0Z,4,REGULAR,substitution,in,['startperiod'],1630540,,,1610612747,83,86,2023-02-01T02:23:56Z,4720000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-02-01T02:23:17.0Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612747,83,86,2023-02-01T02:23:56Z,4730000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-02-01T02:23:17.0Z,4,REGULAR,substitution,in,['startperiod'],1628418,,,1610612747,83,86,2023-02-01T02:23:56Z,4740000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-02-01T02:24:11.5Z,4,REGULAR,period,start,[],0,,,1610612752,83,86,2023-02-01T02:24:11Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M45.00S,2023-02-01T02:24:26.0Z,4,REGULAR,2pt,Jump Shot,[],203944,78.13731931668858,57.59803921568627,1610612752,85,86,2023-02-01T02:24:36Z,4760000,False,38.0,153.0,1,right,J. Randle 15' step back Jump Shot (16 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,15.76,Made,16.0,,,,,,,,,,,,,,,,,
500,PT11M30.00S,2023-02-01T02:24:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.601182654402102,46.32352941176471,1610612747,85,88,2023-02-01T02:24:44Z,4770000,False,18.0,0.0,1,left,R. Westbrook driving finger roll Layup (12 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.84,Made,12.0,,,,,,,,,,,,,,,,,
501,PT11M14.00S,2023-02-01T02:24:59.5Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612752,85,88,2023-02-01T02:25:07Z,4780000,False,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Randle 2 FT),"[201566, 203944]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,,,,Randle,203944.0,,
503,PT11M14.00S,2023-02-01T02:25:31.7Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,85,88,2023-02-01T02:25:31Z,4800000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT11M14.00S,2023-02-01T02:25:31.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,85,88,2023-02-01T02:25:31Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,
505,PT11M14.00S,2023-02-01T02:25:50.5Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,86,88,2023-02-01T02:25:50Z,4820000,False,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
506,PT11M03.00S,2023-02-01T02:26:08.2Z,4,REGULAR,turnover,lost ball,[],2544,,,1610612747,86,88,2023-02-01T02:27:08Z,4830000,False,,,0,,L. James lost ball TURNOVER (4 TO),"[2544, 1630540]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,McBride,1630540.0,,,,
507,PT11M03.00S,2023-02-01T02:26:08.2Z,4,REGULAR,steal,,[],1630540,,,1610612752,86,88,2023-02-01T02:26:09Z,4840000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT10M59.00S,2023-02-01T02:26:12.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,93.77463863337714,49.754901960784316,1610612752,88,88,2023-02-01T02:27:44Z,4850000,False,-1.0,6.0,1,right,R. Barrett running Layup (9 PTS) (I. Quickley 4 AST),"[1629628, 1630193]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.61,Made,9.0,I. Quickley,1630193.0,4.0,,,,,,,,,,,,,,
