actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
436,PT01M21.00S,2022-12-21T02:12:14.4Z,3,REGULAR,substitution,in,[],1628392,,,1610612744,95,77,2022-12-21T02:12:32Z,4127500,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M21.00S,2022-12-21T02:12:26.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630228,,,1610612744,95,78,2022-12-21T02:12:26Z,4130000,False,,,0,,J. Kuminga Free Throw 1 of 2 (7 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
437,PT01M21.00S,2022-12-21T02:12:43.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630228,,,1610612744,95,79,2022-12-21T02:12:43Z,4140000,False,,,0,,J. Kuminga Free Throw 2 of 2 (8 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
438,PT01M14.00S,2022-12-21T02:12:55.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612752,95,79,2022-12-21T02:13:06Z,4150000,False,,,0,,T. Jerome personal FOUL (2 PF) (Brunson 2 FT),"[1629660, 1628973]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Right,,,,,,,1198.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
441,PT01M14.00S,2022-12-21T02:13:10.6Z,3,REGULAR,substitution,out,[],1629628,,,1610612752,95,79,2022-12-21T02:13:32Z,4165000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M14.00S,2022-12-21T02:13:10.6Z,3,REGULAR,substitution,in,[],1629656,,,1610612752,95,79,2022-12-21T02:13:32Z,4167500,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M14.00S,2022-12-21T02:13:25.7Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,96,79,2022-12-21T02:13:25Z,4170000,False,,,0,,J. Brunson Free Throw 1 of 2 (20 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
443,PT01M14.00S,2022-12-21T02:13:50.3Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,97,79,2022-12-21T02:13:50Z,4180000,False,,,0,,J. Brunson Free Throw 2 of 2 (21 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
444,PT00M57.10S,2022-12-21T02:14:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,88.12417871222075,44.36274509803921,1610612744,97,79,2022-12-21T02:14:16Z,4190000,False,-28.0,59.0,1,right,MISS J. Wiseman 6' fadeaway Shot,[1630164],1610612744.0,GSW,fadeaway,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
445,PT00M55.20S,2022-12-21T02:14:11.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,97,79,2022-12-21T02:14:16Z,4200000,False,,,0,,J. Randle REBOUND (Off:2 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,444.0,12.0,10.0,2.0,,,,,,,,,,,,,,
446,PT00M48.20S,2022-12-21T02:14:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612752,97,79,2022-12-21T02:14:30Z,4210000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Randle 2 FT),"[1630228, 203944]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,2.0,0.0,Randle,203944.0,,,,,,,,,
450,PT00M48.20S,2022-12-21T02:14:35.1Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,97,79,2022-12-21T02:14:57Z,4225000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M48.20S,2022-12-21T02:14:35.1Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,97,79,2022-12-21T02:14:57Z,4227500,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT00M48.20S,2022-12-21T02:14:50.1Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,97,79,2022-12-21T02:14:50Z,4230000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
449,PT00M48.20S,2022-12-21T02:14:50.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,97,79,2022-12-21T02:14:50Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,
452,PT00M48.20S,2022-12-21T02:15:11.3Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,98,79,2022-12-21T02:15:11Z,4250000,False,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
453,PT00M25.10S,2022-12-21T02:15:38.5Z,3,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,98,79,2022-12-21T02:15:43Z,4260000,False,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (2 TO),[1630228],1610612744.0,GSW,bad pass,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,2.0,,,,,,,
454,PT00M05.00S,2022-12-21T02:16:11.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630237,,,1610612752,98,79,2022-12-21T02:16:17Z,4270000,False,,,0,,A. Lamb shooting personal FOUL (3 PF) (Quickley 2 FT),"[1630237, 1630193]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1155.0,3.0,0.0,Quickley,1630193.0,,,,,,,,,
457,PT00M05.00S,2022-12-21T02:16:26.5Z,3,REGULAR,substitution,out,[],1628392,,,1610612752,98,79,2022-12-21T02:16:56Z,4285000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M05.00S,2022-12-21T02:16:26.5Z,3,REGULAR,substitution,out,[],1630164,,,1610612752,98,79,2022-12-21T02:16:56Z,4287500,False,,,0,,SUB out: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M05.00S,2022-12-21T02:16:26.5Z,3,REGULAR,substitution,out,[],1630228,,,1610612752,98,79,2022-12-21T02:16:56Z,4288750,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M05.00S,2022-12-21T02:16:26.5Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,98,79,2022-12-21T02:16:56Z,4289375,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M05.00S,2022-12-21T02:16:26.5Z,3,REGULAR,substitution,in,[],1629673,,,1610612752,98,79,2022-12-21T02:16:56Z,4289687,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M05.00S,2022-12-21T02:16:26.5Z,3,REGULAR,substitution,in,[],202691,,,1610612752,98,79,2022-12-21T02:16:56Z,4289843,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M05.00S,2022-12-21T02:16:42.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630193,,,1610612752,99,79,2022-12-21T02:16:42Z,4290000,False,,,0,,I. Quickley Free Throw 1 of 2 (13 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
463,PT00M05.00S,2022-12-21T02:17:11.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630193,,,1610612752,100,79,2022-12-21T02:17:11Z,4300000,False,,,0,,I. Quickley Free Throw 2 of 2 (14 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
464,PT00M00.50S,2022-12-21T02:17:32.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612744,100,79,2022-12-21T02:17:47Z,4310000,False,,,0,,Q. Grimes personal FOUL (4 PF) (Poole 2 FT),"[1629656, 1629673]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,1155.0,4.0,0.0,Poole,1629673.0,,,,,,,,,
466,PT00M00.50S,2022-12-21T02:17:56.2Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,100,80,2022-12-21T02:17:56Z,4330000,False,,,0,,J. Poole Free Throw 1 of 2 (25 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
467,PT00M00.50S,2022-12-21T02:18:18.9Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,100,81,2022-12-21T02:18:18Z,4340000,False,,,0,,J. Poole Free Throw 2 of 2 (26 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,,,,26.0,,,,,,,,
468,PT00M00.00S,2022-12-21T02:18:23.3Z,3,REGULAR,period,end,[],0,,,1610612752,100,81,2022-12-21T02:18:23Z,4350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-12-21T02:21:00.9Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,100,81,2022-12-21T02:21:57Z,4360000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-12-21T02:21:00.9Z,4,REGULAR,substitution,out,['startperiod'],1629660,,,1610612752,100,81,2022-12-21T02:21:57Z,4370000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-12-21T02:21:00.9Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612752,100,81,2022-12-21T02:21:57Z,4380000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-12-21T02:21:00.9Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,100,81,2022-12-21T02:21:57Z,4390000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-12-21T02:21:00.9Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612752,100,81,2022-12-21T02:21:57Z,4400000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-12-21T02:21:00.9Z,4,REGULAR,substitution,in,['startperiod'],1630164,,,1610612752,100,81,2022-12-21T02:21:57Z,4410000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-12-21T02:22:00.3Z,4,REGULAR,period,start,[],0,,,1610612752,100,81,2022-12-21T02:22:00Z,4420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M40.00S,2022-12-21T02:22:19.3Z,4,REGULAR,3pt,Jump Shot,[],1630540,31.35676741130092,65.68627450980392,1610612752,100,81,2022-12-21T02:22:28Z,4430000,False,-78.0,242.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
477,PT11M38.00S,2022-12-21T02:22:21.3Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,100,81,2022-12-21T02:22:28Z,4440000,False,,,0,,J. Sims REBOUND (Off:3 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,476.0,3.0,0.0,3.0,,,,,,,,,,,,,,
478,PT11M38.00S,2022-12-21T02:22:24.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630579,5.590000152587891,50.0,1610612752,102,81,2022-12-21T02:22:32Z,4450000,False,0.0,0.0,1,left,J. Sims putback Layup (6 PTS),[1630579],1610612752.0,NYK,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,6.0,,,,,,,,
479,PT11M24.00S,2022-12-21T02:22:39.1Z,4,REGULAR,foul,offensive,[],1630164,,,1610612744,102,81,2022-12-21T02:23:00Z,4460000,False,,,0,,J. Wiseman offensive FOUL (4 PF),"[1630164, 1630540]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right Center,,,,,,,1198.0,4.0,0.0,McBride,1630540.0,,,,,,,,,
481,PT11M24.00S,2022-12-21T02:22:39.1Z,4,REGULAR,turnover,offensive foul,[],1630164,,,1610612744,102,81,2022-12-21T02:22:39Z,4480000,False,,,0,,J. Wiseman offensive foul TURNOVER (1 TO),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right Center,,,,,,,1198.0,,,,,,1.0,,,,,,,
482,PT11M09.00S,2022-12-21T02:23:09.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,19.530223390275953,48.28431372549019,1610612752,104,81,2022-12-21T02:23:13Z,4490000,False,9.0,131.0,1,left,I. Quickley 13' running Jump Shot (16 PTS),[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,13.14,Made,,,,,,,,,,16.0,,,,,,,,
483,PT11M09.00S,2022-12-21T02:23:12.3Z,4,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612752,104,81,2022-12-21T02:23:19Z,4500000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Quickley 1 FT),"[1629673, 1630193]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1198.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,
485,PT11M09.00S,2022-12-21T02:23:31.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630193,,,1610612752,105,81,2022-12-21T02:23:31Z,4520000,False,,,0,,I. Quickley Free Throw 1 of 1 (17 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
487,PT10M49.00S,2022-12-21T02:23:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,93.9060446780552,52.20588235294118,1610612744,105,81,2022-12-21T02:24:20Z,4540000,False,11.0,5.0,1,right,MISS K. Thompson driving finger roll Layup,[202691],1610612744.0,GSW,driving finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
488,PT10M48.00S,2022-12-21T02:23:55.9Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,105,81,2022-12-21T02:24:20Z,4550000,False,,,0,,J. Sims REBOUND (Off:3 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,487.0,4.0,1.0,3.0,,,,,,,,,,,,,,
489,PT10M40.00S,2022-12-21T02:24:01.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,31.750985545335087,29.65686274509804,1610612752,108,81,2022-12-21T02:24:22Z,4560000,False,102.0,246.0,1,left,I. Quickley 26' 3PT  (20 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.62,Made,,,,,,,,,,20.0,,,,,,,,
490,PT10M38.00S,2022-12-21T02:24:07.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,108,81,2022-12-21T02:24:07Z,4570000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M38.00S,2022-12-21T02:24:07.8Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,108,81,2022-12-21T02:27:26Z,4580000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M38.00S,2022-12-21T02:24:07.8Z,4,REGULAR,substitution,out,[],202691,,,1610612744,108,81,2022-12-21T02:27:26Z,4590000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT10M38.00S,2022-12-21T02:24:07.8Z,4,REGULAR,substitution,out,[],203110,,,1610612744,108,81,2022-12-21T02:27:26Z,4600000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M38.00S,2022-12-21T02:24:07.8Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,108,81,2022-12-21T02:27:26Z,4610000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M38.00S,2022-12-21T02:24:07.8Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,108,81,2022-12-21T02:27:26Z,4620000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M38.00S,2022-12-21T02:24:07.8Z,4,REGULAR,substitution,in,[],1629660,,,1610612744,108,81,2022-12-21T02:27:26Z,4630000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M20.00S,2022-12-21T02:27:50.1Z,4,REGULAR,3pt,Jump Shot,[],1630228,90.75229960578186,94.85294117647058,1610612744,108,81,2022-12-21T02:27:57Z,4640000,False,224.0,34.0,1,right,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
498,PT10M18.00S,2022-12-21T02:27:52.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,108,81,2022-12-21T02:27:57Z,4650000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,497.0,3.0,3.0,0.0,,,,,,,,,,,,,,
499,PT09M55.00S,2022-12-21T02:28:15.3Z,4,REGULAR,3pt,Jump Shot,[],1630540,9.411957950065702,3.6764705882352944,1610612752,111,81,2022-12-21T02:28:20Z,4660000,False,232.0,36.0,1,left,M. McBride 3PT  (6 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.44,Made,,,,,,,,,,6.0,,,,,,,,
500,PT09M31.00S,2022-12-21T02:28:38.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,83.39356110381078,60.78431372549019,1610612744,111,83,2022-12-21T02:28:49Z,4670000,False,54.0,104.0,1,right,J. Kuminga 11' step back Jump Shot (10 PTS) (M. Moody 1 AST),"[1630228, 1630541]",1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,11.68,Made,,,,,,,,,,10.0,,M. Moody,1630541.0,1.0,,,,
502,PT09M13.00S,2022-12-21T02:28:57.1Z,4,REGULAR,3pt,Jump Shot,[],1630540,29.122864651773984,70.83333333333334,1610612752,111,83,2022-12-21T02:29:04Z,4690000,False,-104.0,221.0,1,left,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
503,PT09M11.00S,2022-12-21T02:28:59.1Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,111,83,2022-12-21T02:29:04Z,4700000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,502.0,1.0,0.0,1.0,,,,,,,,,,,,,,
504,PT09M11.00S,2022-12-21T02:29:01.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,6.044678055190539,50.658700980392155,1610612752,111,83,2022-12-21T02:29:13Z,4710000,False,-3.0,4.0,1,left,MISS I. Hartenstein tip Layup,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,,
505,PT09M09.00S,2022-12-21T02:29:03.7Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612744,111,83,2022-12-21T02:29:13Z,4720000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:2),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,504.0,2.0,2.0,0.0,,,,,,,,,,,,,,
507,PT08M58.00S,2022-12-21T02:29:30.5Z,4,REGULAR,foul,personal,[],1629656,,,1610612744,111,83,2022-12-21T02:29:39Z,4740000,False,,,0,,Q. Grimes personal FOUL (5 PF),"[1629656, 1630237]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,1198.0,5.0,0.0,Lamb,1630237.0,,,,,,,,,
509,PT08M46.00S,2022-12-21T02:29:59.8Z,4,REGULAR,2pt,Jump Shot,[],1630541,75.90341655716163,51.9607843137255,1610612744,111,85,2022-12-21T02:30:03Z,4760000,False,10.0,174.0,1,right,M. Moody 17' Jump Shot (8 PTS) (T. Jerome 3 AST),"[1630541, 1629660]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Center,17.43,Made,,,,,,,,,,8.0,,T. Jerome,1629660.0,3.0,,,,
511,PT08M24.00S,2022-12-21T02:30:21.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.1268068331143235,50.73529411764706,1610612752,113,85,2022-12-21T02:31:04Z,4780000,False,-4.0,5.0,1,left,J. Sims DUNK (8 PTS) (I. Hartenstein 1 AST),"[1630579, 1628392]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,8.0,,I. Hartenstein,1628392.0,1.0,,,,
513,PT08M13.00S,2022-12-21T02:30:32.1Z,4,REGULAR,turnover,bad pass,[],1629660,,,1610612744,113,85,2022-12-21T02:30:58Z,4800000,False,,,0,,T. Jerome bad pass TURNOVER (2 TO),"[1629660, 1630540]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,McBride,1630540.0,,
514,PT08M13.00S,2022-12-21T02:30:32.1Z,4,REGULAR,steal,,[],1630540,,,1610612752,113,85,2022-12-21T02:31:30Z,4810000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT08M06.00S,2022-12-21T02:30:39.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,7.440867279894875,49.754901960784316,1610612752,113,85,2022-12-21T02:30:51Z,4820000,False,1.0,17.0,1,left,MISS I. Hartenstein driving Layup,[1628392],1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
516,PT08M04.00S,2022-12-21T02:30:41.3Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612744,113,85,2022-12-21T02:30:51Z,4830000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:3),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,515.0,3.0,3.0,0.0,,,,,,,,,,,,,,
517,PT07M55.00S,2022-12-21T02:30:50.5Z,4,REGULAR,3pt,Jump Shot,[],1630541,72.7496714848883,80.3921568627451,1610612744,113,88,2022-12-21T02:30:54Z,4840000,False,152.0,204.0,1,right,M. Moody 25' 3PT  (11 PTS) (A. Lamb 1 AST),"[1630541, 1630237]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,,,,11.0,,A. Lamb,1630237.0,1.0,,,,
519,PT07M40.00S,2022-12-21T02:31:08.3Z,4,REGULAR,turnover,traveling,[],1630193,,,1610612752,113,88,2022-12-21T02:31:13Z,4860000,False,,,0,,I. Quickley traveling TURNOVER (4 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,1155.0,,,,,,4.0,,,,,,,
520,PT07M40.00S,2022-12-21T02:31:08.4Z,4,REGULAR,substitution,out,[],1630237,,,1610612744,113,88,2022-12-21T02:31:17Z,4870000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M40.00S,2022-12-21T02:31:08.4Z,4,REGULAR,substitution,out,[],1629660,,,1610612744,113,88,2022-12-21T02:31:17Z,4880000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
