actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
423,PT06M21.00S,2022-10-25T01:10:30.8Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,76,73,2022-10-25T01:10:30Z,4020000,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT06M21.00S,2022-10-25T01:10:30.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,76,73,2022-10-25T01:10:30Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,423.0,,,,,,,,,,,,,,,,,
425,PT06M21.00S,2022-10-25T01:10:48.2Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,76,74,2022-10-25T01:10:48Z,4040000,,,0,,P. Banchero Free Throw 2 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
426,PT06M00.00S,2022-10-25T01:11:10.7Z,3,REGULAR,3pt,Jump Shot,[],203095,5.863994743758213,4.6568627450980395,1610612752,79,74,2022-10-25T01:11:15Z,4050000,227.0,3.0,1,left,E. Fournier 3PT  (8 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,,,,,8.0,J. Randle,203944.0,2.0,,,,,,
428,PT05M36.00S,2022-10-25T01:11:37.5Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612753,79,74,2022-10-25T01:11:42Z,4070000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[1629011, 1628976]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,1162.0,,,,,,,,3.0,0.0,Carter Jr.,1628976.0,,
431,PT05M36.00S,2022-10-25T01:11:50.4Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,79,74,2022-10-25T01:12:12Z,4085000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M36.00S,2022-10-25T01:11:50.4Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,79,74,2022-10-25T01:12:12Z,4087500,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M36.00S,2022-10-25T01:12:03.3Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,79,75,2022-10-25T01:12:03Z,4090000,,,0,,W. Carter Jr. Free Throw 1 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
433,PT05M36.00S,2022-10-25T01:12:24.1Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,79,76,2022-10-25T01:12:24Z,4100000,,,0,,W. Carter Jr. Free Throw 2 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
434,PT05M17.00S,2022-10-25T01:12:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.982260183968464,57.84313725490197,1610612752,81,76,2022-10-25T01:13:50Z,4110000,-39.0,98.0,1,left,J. Randle 10' pullup Jump Shot (20 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,10.53,Made,,,,,,,,,20.0,,,,,,,,,
435,PT05M17.00S,2022-10-25T01:12:52.4Z,3,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612752,81,76,2022-10-25T01:13:31Z,4120000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Randle 1 FT),"[1628976, 203944]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1162.0,,,,,,,,3.0,0.0,Randle,203944.0,,
437,PT05M17.00S,2022-10-25T01:12:52.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,81,76,2022-10-25T01:13:10Z,4140000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M17.00S,2022-10-25T01:12:52.5Z,3,REGULAR,substitution,in,[],1628392,,,1610612752,81,76,2022-10-25T01:13:10Z,4150000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M17.00S,2022-10-25T01:13:33.3Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,82,76,2022-10-25T01:13:33Z,4160000,,,0,,J. Randle Free Throw 1 of 1 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
440,PT05M07.00S,2022-10-25T01:13:46.5Z,3,REGULAR,foul,offensive,[],1628964,,,1610612753,82,76,2022-10-25T01:13:53Z,4170000,,,0,,M. Bamba offensive FOUL (4 PF),"[1628964, 203944]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,,202035.0,,,,,,,,4.0,0.0,Randle,203944.0,,
442,PT05M07.00S,2022-10-25T01:13:46.5Z,3,REGULAR,turnover,offensive foul,[],1628964,,,1610612753,82,76,2022-10-25T01:13:46Z,4190000,,,0,,M. Bamba offensive foul TURNOVER (1 TO),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,,202035.0,1.0,,,,,,,,,,,,
443,PT05M07.00S,2022-10-25T01:13:46.6Z,3,REGULAR,substitution,out,[],203944,,,1610612752,82,76,2022-10-25T01:13:58Z,4200000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M07.00S,2022-10-25T01:13:46.6Z,3,REGULAR,substitution,in,[],1630167,,,1610612752,82,76,2022-10-25T01:13:58Z,4210000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M54.00S,2022-10-25T01:14:16.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,26.888961892247043,80.3921568627451,1610612752,82,76,2022-10-25T01:15:05Z,4220000,-152.0,200.0,1,left,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
446,PT04M52.00S,2022-10-25T01:14:18.1Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612752,82,76,2022-10-25T01:14:21Z,4230000,,,0,,O. Toppin REBOUND (Off:2 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,445.0,3.0,1.0,2.0,,,,,,,,,,,,,,
447,PT04M44.00S,2022-10-25T01:14:26.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,31.09395532194481,31.61764705882353,1610612752,85,76,2022-10-25T01:14:30Z,4240000,92.0,240.0,1,left,R. Barrett 25' 3PT  (7 PTS) (E. Fournier 2 AST),"[1629628, 203095]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,,7.0,E. Fournier,203095.0,2.0,,,,,,
449,PT04M27.00S,2022-10-25T01:14:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,93.9060446780552,54.166666666666664,1610612753,85,76,2022-10-25T01:14:49Z,4260000,21.0,5.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
450,PT04M26.00S,2022-10-25T01:14:44.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,85,76,2022-10-25T01:14:49Z,4270000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,449.0,,,,,,,,,,,,,,,,,
452,PT04M13.00S,2022-10-25T01:15:04.4Z,3,REGULAR,turnover,lost ball,[],1628973,,,1610612752,85,76,2022-10-25T01:15:07Z,4290000,,,0,,J. Brunson lost ball TURNOVER (3 TO),"[1628973, 1628976]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,,,,,,,,,Carter Jr.,1628976.0
453,PT04M13.00S,2022-10-25T01:15:04.4Z,3,REGULAR,steal,,[],1628976,,,1610612753,85,76,2022-10-25T01:15:05Z,4300000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT04M07.00S,2022-10-25T01:15:12.9Z,3,REGULAR,turnover,traveling,[],1631216,,,1610612753,85,76,2022-10-25T01:15:16Z,4310000,,,0,,C. Houstan traveling TURNOVER (1 TO),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,,202049.0,1.0,,,,,,,,,,,,
455,PT03M53.00S,2022-10-25T01:15:34.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,32.013797634691194,62.5,1610612752,85,76,2022-10-25T01:15:40Z,4320000,-62.0,248.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
456,PT03M51.00S,2022-10-25T01:15:36.2Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,85,76,2022-10-25T01:15:40Z,4330000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT03M36.00S,2022-10-25T01:15:51.0Z,3,REGULAR,2pt,Jump Shot,[],1628976,78.66294349540078,55.14705882352941,1610612753,85,76,2022-10-25T01:15:57Z,4340000,26.0,148.0,1,right,MISS W. Carter Jr. 15' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,15.03,Missed,,,,,,,,,,,,,,,,,,
458,PT03M34.00S,2022-10-25T01:15:53.0Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,85,76,2022-10-25T01:15:57Z,4350000,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,457.0,3.0,1.0,2.0,,,,,,,,,,,,,,
459,PT03M26.00S,2022-10-25T01:16:02.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,7.5722733245729295,39.705882352941174,1610612752,85,76,2022-10-25T01:17:27Z,4360000,51.0,19.0,1,left,MISS R. Barrett turnaround bank Shot,[1629628],1610612752.0,NYK,turnaround bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2022-10-25T01:16:04.9Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,85,76,2022-10-25T01:16:11Z,4370000,,,0,,I. Hartenstein REBOUND (Off:3 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,459.0,4.0,1.0,3.0,,,,,,,,,,,,,,
461,PT03M24.00S,2022-10-25T01:16:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,5.590000152587891,50.0,1610612752,87,76,2022-10-25T01:16:07Z,4380000,0.0,0.0,1,left,I. Hartenstein putback Layup (7 PTS),[1628392],1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,7.0,,,,,,,,,
462,PT03M24.00S,2022-10-25T01:16:10.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,87,76,2022-10-25T01:16:10Z,4390000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M24.00S,2022-10-25T01:16:10.3Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,87,76,2022-10-25T01:18:41Z,4400000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M24.00S,2022-10-25T01:16:10.3Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,87,76,2022-10-25T01:18:41Z,4410000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M04.00S,2022-10-25T01:19:23.4Z,3,REGULAR,2pt,Jump Shot,[],203082,83.65637319316689,33.57843137254902,1610612753,87,78,2022-10-25T01:19:28Z,4420000,-82.0,101.0,1,right,T. Ross 13' pullup Jump Shot (8 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,8-16 Left,13.02,Made,,,,,,,,,8.0,,,,,,,,,
466,PT02M49.00S,2022-10-25T01:19:37.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,6.915243101182654,48.529411764705884,1610612752,89,78,2022-10-25T01:19:42Z,4430000,7.0,13.0,1,left,O. Toppin alley-oop DUNK (10 PTS) (R. Barrett 1 AST),"[1630167, 1629628]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,,,,,10.0,R. Barrett,1629628.0,1.0,,,,,,
468,PT02M30.00S,2022-10-25T01:19:56.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,88.51839684625493,47.05882352941176,1610612753,89,80,2022-10-25T01:20:01Z,4450000,-15.0,55.0,1,right,F. Wagner driving Hook (10 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.73,Made,,,,,,,,,10.0,,,,,,,,,
469,PT02M15.00S,2022-10-25T01:20:10.6Z,3,REGULAR,3pt,Jump Shot,[],203095,30.962549277266753,65.19607843137256,1610612752,89,80,2022-10-25T01:20:17Z,4460000,-76.0,239.0,1,left,MISS E. Fournier 25' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
470,PT02M13.00S,2022-10-25T01:20:12.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,89,80,2022-10-25T01:20:17Z,4470000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,469.0,9.0,6.0,3.0,,,,,,,,,,,,,,
471,PT01M58.00S,2022-10-25T01:20:27.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,73.14388961892247,15.931372549019606,1610612753,89,80,2022-10-25T01:20:32Z,4480000,-170.0,200.0,1,right,MISS F. Wagner 26' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
472,PT01M56.00S,2022-10-25T01:20:29.7Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,89,80,2022-10-25T01:20:32Z,4490000,,,0,,I. Hartenstein REBOUND (Off:3 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,471.0,5.0,2.0,3.0,,,,,,,,,,,,,,
473,PT01M44.00S,2022-10-25T01:20:43.0Z,3,REGULAR,3pt,Jump Shot,[],1629628,5.469776609724048,3.9215686274509802,1610612752,92,80,2022-10-25T01:20:47Z,4500000,230.0,-1.0,1,left,R. Barrett 3PT  (10 PTS) (J. Brunson 5 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,,,,,10.0,J. Brunson,1628973.0,5.0,,,,,,
475,PT01M18.00S,2022-10-25T01:21:07.6Z,3,REGULAR,3pt,Jump Shot,[],203082,69.59592641261499,29.65686274509804,1610612753,92,80,2022-10-25T01:22:01Z,4520000,-102.0,233.0,1,right,MISS T. Ross 25' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
476,PT01M16.00S,2022-10-25T01:21:09.6Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,92,80,2022-10-25T01:21:11Z,4530000,,,0,,I. Hartenstein REBOUND (Off:3 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,475.0,6.0,3.0,3.0,,,,,,,,,,,,,,
477,PT01M09.00S,2022-10-25T01:21:17.0Z,3,REGULAR,3pt,Jump Shot,[],1629628,32.670827858081466,46.568627450980394,1610612752,92,80,2022-10-25T01:21:23Z,4540000,17.0,255.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
478,PT01M07.00S,2022-10-25T01:21:19.0Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,92,80,2022-10-25T01:21:23Z,4550000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,477.0,3.0,3.0,0.0,,,,,,,,,,,,,,
479,PT00M54.50S,2022-10-25T01:21:32.9Z,3,REGULAR,turnover,lost ball,[],1628964,,,1610612753,92,80,2022-10-25T01:21:38Z,4560000,,,0,,M. Bamba lost ball TURNOVER (2 TO),"[1628964, 1630167]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Center,,,,,,,,2.0,,,,,,,,,,,Toppin,1630167.0
480,PT00M54.50S,2022-10-25T01:21:32.9Z,3,REGULAR,steal,,[],1630167,,,1610612752,92,80,2022-10-25T01:22:00Z,4570000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
481,PT00M50.80S,2022-10-25T01:21:37.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629628,6.258212877792378,50.0,1610612752,94,80,2022-10-25T01:21:46Z,4580000,0.0,6.0,1,left,R. Barrett cutting DUNK (12 PTS) (O. Toppin 1 AST),"[1629628, 1630167]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,12.0,O. Toppin,1630167.0,1.0,,,,,,
483,PT00M34.50S,2022-10-25T01:22:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,94.56307490144546,46.32352941176471,1610612753,94,82,2022-10-25T01:22:04Z,4600000,-18.0,-1.0,1,right,M. Bamba Layup (2 PTS) (F. Wagner 4 AST),"[1628964, 1630532]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,,2.0,F. Wagner,1630532.0,4.0,,,,,,
485,PT00M28.20S,2022-10-25T01:22:09.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,20.45006570302234,46.07843137254902,1610612752,96,82,2022-10-25T01:24:14Z,4620000,20.0,140.0,1,left,J. Brunson 14' pullup Jump Shot (18 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,14.11,Made,,,,,,,,,18.0,,,,,,,,,
486,PT00M01.70S,2022-10-25T01:22:41.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,89.96386333771353,95.58823529411765,1610612753,96,82,2022-10-25T01:22:50Z,4630000,228.0,42.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
487,PT00M01.70S,2022-10-25T01:22:41.9Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,96,82,2022-10-25T01:22:50Z,4640000,,,0,,O. Toppin REBOUND (Off:2 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,,,486.0,4.0,2.0,2.0,,,,,,,,,,,,,,
488,PT00M00.00S,2022-10-25T01:22:46.3Z,3,REGULAR,period,end,[],0,,,1610612752,96,82,2022-10-25T01:22:46Z,4650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,out,['startperiod'],1629628,,,1610612752,96,82,2022-10-25T01:25:29Z,4660000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,out,['startperiod'],203095,,,1610612752,96,82,2022-10-25T01:25:29Z,4670000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,96,82,2022-10-25T01:25:29Z,4680000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,out,['startperiod'],1628976,,,1610612752,96,82,2022-10-25T01:25:29Z,4690000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,out,['startperiod'],203082,,,1610612752,96,82,2022-10-25T01:25:29Z,4700000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,out,['startperiod'],1628964,,,1610612752,96,82,2022-10-25T01:25:29Z,4710000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,in,['startperiod'],201565,,,1610612752,96,82,2022-10-25T01:25:29Z,4720000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,in,['startperiod'],1629629,,,1610612752,96,82,2022-10-25T01:25:29Z,4730000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612752,96,82,2022-10-25T01:25:29Z,4740000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,in,['startperiod'],1629626,,,1610612752,96,82,2022-10-25T01:25:29Z,4750000,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,in,['startperiod'],1631094,,,1610612752,96,82,2022-10-25T01:25:29Z,4760000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-10-25T01:25:01.7Z,4,REGULAR,substitution,in,['startperiod'],1629643,,,1610612752,96,82,2022-10-25T01:25:29Z,4770000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-10-25T01:25:33.4Z,4,REGULAR,period,start,[],0,,,1610612752,96,82,2022-10-25T01:25:33Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M44.00S,2022-10-25T01:25:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,11.383048620236531,37.99019607843137,1610612752,96,82,2022-10-25T01:26:26Z,4790000,60.0,55.0,1,left,MISS C. Reddish 8' driving floating bank Shot,[1629629],1610612752.0,NYK,driving floating bank,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Right,8.11,Missed,,,,,,,,,,,,,,,,,,
503,PT11M42.00S,2022-10-25T01:25:50.4Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,96,82,2022-10-25T01:27:39Z,4800000,,,0,,I. Hartenstein REBOUND (Off:4 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,502.0,7.0,3.0,4.0,,,,,,,,,,,,,,
507,PT11M42.00S,2022-10-25T01:25:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,6.783837056504599,49.754901960784316,1610612752,96,82,2022-10-25T01:27:39Z,4805000,1.0,11.0,1,left,MISS I. Hartenstein tip Layup,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.14,Missed,,,,,,,,,,,,,,,,,,
