actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
423,PT06M21.00S,2022-11-03T01:07:25.1Z,3,REGULAR,substitution,out,[],1629011,,,1610612737,71,71,2022-11-03T01:07:56Z,4040000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M21.00S,2022-11-03T01:07:25.1Z,3,REGULAR,substitution,in,[],201565,,,1610612737,71,71,2022-11-03T01:07:56Z,4050000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M21.00S,2022-11-03T01:07:25.1Z,3,REGULAR,substitution,in,[],1628392,,,1610612737,71,71,2022-11-03T01:07:56Z,4060000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M21.00S,2022-11-03T01:07:25.1Z,3,REGULAR,substitution,out,[],203991,,,1610612737,71,71,2022-11-03T01:08:14Z,4065000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M21.00S,2022-11-03T01:07:25.1Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,71,71,2022-11-03T01:08:14Z,4067500,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M06.00S,2022-11-03T01:08:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,87.07293035479631,58.57843137254902,1610612737,71,71,2022-11-03T01:18:12Z,4070000,43.0,69.0,1,right,MISS D. Hunter 8' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,8.12,Missed,,,,,,,,,,,,,,,,,,
429,PT06M04.00S,2022-11-03T01:08:03.6Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,71,71,2022-11-03T01:08:09Z,4080000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,426.0,3.0,2.0,1.0,,,,,,,,
433,PT05M58.00S,2022-11-03T01:08:24.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,69.07030223390277,66.42156862745098,1610612737,71,71,2022-11-03T01:08:30Z,4100000,82.0,238.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
434,PT05M56.00S,2022-11-03T01:08:26.6Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,71,71,2022-11-03T01:08:30Z,4110000,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,433.0,4.0,2.0,2.0,,,,,,,,
435,PT05M55.00S,2022-11-03T01:08:28.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,92.85479632063075,46.81372549019608,1610612737,71,73,2022-11-03T01:19:19Z,4120000,-16.0,15.0,1,right,O. Okongwu putback Layup (2 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,,,,,,,,,,,,,,,,,
437,PT05M36.00S,2022-11-03T01:08:53.7Z,3,REGULAR,foul,personal,[],1628988,,,1610612752,71,73,2022-11-03T01:08:58Z,4140000,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 203095]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Fournier,203095.0
439,PT05M26.00S,2022-11-03T01:09:16.0Z,3,REGULAR,3pt,Jump Shot,[],203944,6.521024967148489,3.431372549019608,1610612752,71,73,2022-11-03T01:09:21Z,4160000,233.0,9.0,1,left,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
440,PT05M24.00S,2022-11-03T01:09:18.0Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,71,73,2022-11-03T01:09:21Z,4170000,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,439.0,3.0,2.0,1.0,,,,,,,,
441,PT05M16.00S,2022-11-03T01:09:26.3Z,3,REGULAR,3pt,Jump Shot,[],1629631,73.01248357424441,79.90196078431373,1610612737,71,73,2022-11-03T01:09:33Z,4180000,150.0,201.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
442,PT05M14.00S,2022-11-03T01:09:28.3Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,71,73,2022-11-03T01:09:33Z,4190000,,,0,,J. Collins REBOUND (Off:4 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,441.0,8.0,4.0,4.0,,,,,,,,
443,PT05M12.00S,2022-11-03T01:09:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,93.77463863337714,49.01960784313725,1610612737,71,75,2022-11-03T01:20:00Z,4200000,-5.0,6.0,1,right,J. Collins putback Layup (10 PTS),[1628381],1610612737.0,ATL,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.77,Made,10.0,,,,,,,,,,,,,,,,,
444,PT05M03.00S,2022-11-03T01:09:39.6Z,3,REGULAR,turnover,bad pass,[],201565,,,1610612752,71,75,2022-11-03T01:09:42Z,4210000,,,0,,D. Rose bad pass TURNOVER (1 TO),"[201565, 1627749]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,
445,PT05M03.00S,2022-11-03T01:09:39.6Z,3,REGULAR,steal,,[],1627749,,,1610612737,71,75,2022-11-03T01:09:41Z,4220000,,,0,,D. Murray STEAL (4 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
446,PT04M59.00S,2022-11-03T01:09:43.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630168,94.95729303547962,49.26470588235294,1610612737,71,77,2022-11-03T01:20:25Z,4230000,-4.0,-5.0,1,right,O. Okongwu running DUNK (4 PTS) (D. Murray 7 AST),"[1630168, 1627749]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.63,Made,4.0,D. Murray,1627749.0,7.0,,,,,,,,,,,,,,
448,PT04M41.00S,2022-11-03T01:10:05.1Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,71,77,2022-11-03T01:10:10Z,4250000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (1 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,,,2004.0,,,,
449,PT04M27.00S,2022-11-03T01:10:29.0Z,3,REGULAR,turnover,lost ball,[],1627749,,,1610612737,71,77,2022-11-03T01:10:34Z,4260000,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 1628392]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Hartenstein,1628392.0,,,,,
450,PT04M27.00S,2022-11-03T01:10:29.0Z,3,REGULAR,steal,,[],1628392,,,1610612752,71,77,2022-11-03T01:10:31Z,4270000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
451,PT04M26.00S,2022-11-03T01:10:40.4Z,3,REGULAR,foul,personal,[],1628988,,,1610612752,71,77,2022-11-03T01:10:55Z,4280000,,,0,,A. Holiday personal FOUL (2 PF),"[1628988, 201565]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Rose,201565.0
453,PT04M26.00S,2022-11-03T01:10:40.5Z,3,REGULAR,substitution,out,[],203095,,,1610612752,71,77,2022-11-03T01:11:01Z,4300000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M26.00S,2022-11-03T01:10:40.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,71,77,2022-11-03T01:11:01Z,4310000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M14.00S,2022-11-03T01:11:24.2Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,71,77,2022-11-03T01:11:27Z,4320000,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630168]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Okongwu,1630168.0,,,,,
456,PT04M14.00S,2022-11-03T01:11:24.2Z,3,REGULAR,steal,,[],1630168,,,1610612737,71,77,2022-11-03T01:11:25Z,4330000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
457,PT04M11.00S,2022-11-03T01:11:29.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201565,,,1610612737,71,77,2022-11-03T01:11:34Z,4340000,,,0,,D. Rose shooting personal FOUL (1 PF) (Murray 2 FT),"[201565, 1627749]",1610612752.0,NYK,shooting,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Murray,1627749.0
460,PT04M11.00S,2022-11-03T01:11:43.4Z,3,REGULAR,substitution,out,[],203944,,,1610612737,71,77,2022-11-03T01:12:03Z,4355000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M11.00S,2022-11-03T01:11:43.4Z,3,REGULAR,substitution,in,[],1630167,,,1610612737,71,77,2022-11-03T01:12:03Z,4357500,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M11.00S,2022-11-03T01:11:57.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627749,,,1610612737,71,78,2022-11-03T01:11:57Z,4360000,,,0,,D. Murray Free Throw 1 of 2 (24 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
462,PT04M11.00S,2022-11-03T01:12:17.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627749,,,1610612737,71,79,2022-11-03T01:12:17Z,4370000,,,0,,D. Murray Free Throw 2 of 2 (25 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
463,PT03M59.00S,2022-11-03T01:12:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,13.61695137976347,50.0,1610612752,71,79,2022-11-03T01:12:40Z,4380000,0.0,75.0,1,left,MISS I. Quickley 7' driving floating Shot - blocked,"[1630193, 1629631]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.55,Missed,,,,,Hunter,1629631.0,,,,,,,,,,,,
464,PT03M59.00S,2022-11-03T01:12:30.8Z,3,REGULAR,block,,[],1629631,,,1610612752,71,79,2022-11-03T01:12:33Z,4390000,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT03M57.00S,2022-11-03T01:12:32.8Z,3,REGULAR,rebound,offensive,[],1630193,,,1610612752,71,79,2022-11-03T01:12:40Z,4400000,,,0,,I. Quickley REBOUND (Off:2 Def:6),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,463.0,8.0,6.0,2.0,,,,,,,,
466,PT03M51.00S,2022-11-03T01:12:39.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,7.046649145860711,47.30392156862745,1610612752,71,79,2022-11-03T01:21:46Z,4410000,13.0,14.0,1,left,MISS R. Barrett driving floating Shot - blocked,"[1629628, 1628381]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,Collins,1628381.0,,,,,,,,,,,,
467,PT03M51.00S,2022-11-03T01:12:39.9Z,3,REGULAR,block,,[],1628381,,,1610612752,71,79,2022-11-03T01:12:43Z,4420000,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
468,PT03M50.00S,2022-11-03T01:12:40.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,71,79,2022-11-03T01:12:49Z,4430000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,466.0,,,,,,,,,,,
471,PT03M48.00S,2022-11-03T01:13:16.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,38.4526938239159,72.79411764705883,1610612752,71,79,2022-11-03T01:13:27Z,4460000,-114.0,309.0,1,left,MISS R. Barrett 32' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,32.94,Missed,,,,,,,,,,,,,,,,,,
472,PT03M47.00S,2022-11-03T01:13:17.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,71,79,2022-11-03T01:13:27Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,471.0,,,,,,,,,,,
473,PT03M47.00S,2022-11-03T01:13:19.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,71,79,2022-11-03T01:13:31Z,4480000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2004.0,,,,
474,PT03M33.00S,2022-11-03T01:13:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612737,71,79,2022-11-03T01:14:02Z,4490000,,,0,,I. Quickley shooting personal FOUL (2 PF) (Holiday 2 FT),"[1630193, 1628988]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Holiday,1628988.0
477,PT03M33.00S,2022-11-03T01:14:01.8Z,3,REGULAR,substitution,out,[],1629628,,,1610612737,71,79,2022-11-03T01:14:24Z,4505000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M33.00S,2022-11-03T01:14:01.8Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,71,79,2022-11-03T01:14:24Z,4507500,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M33.00S,2022-11-03T01:14:01.8Z,3,REGULAR,substitution,in,[],1629629,,,1610612737,71,79,2022-11-03T01:14:24Z,4508750,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M33.00S,2022-11-03T01:14:01.8Z,3,REGULAR,substitution,in,[],203200,,,1610612737,71,79,2022-11-03T01:14:24Z,4509375,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M33.00S,2022-11-03T01:14:13.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628988,,,1610612737,71,80,2022-11-03T01:14:44Z,4510000,,,0,,A. Holiday Free Throw 1 of 2 (4 PTS),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
481,PT03M33.00S,2022-11-03T01:14:13.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628988,,,1610612737,71,80,2022-11-03T01:14:44Z,4520000,,,0,,MISS A. Holiday Free Throw 2 of 2,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT03M31.00S,2022-11-03T01:14:15.6Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,71,80,2022-11-03T01:14:56Z,4530000,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,481.0,5.0,2.0,3.0,,,,,,,,
483,PT03M25.00S,2022-11-03T01:14:45.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628381,92.9862023653088,96.32352941176471,1610612737,71,80,2022-11-03T01:14:52Z,4540000,232.0,13.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
484,PT03M23.00S,2022-11-03T01:14:47.8Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,71,80,2022-11-03T01:14:52Z,4550000,,,0,,I. Quickley REBOUND (Off:2 Def:7),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,,,,,483.0,9.0,7.0,2.0,,,,,,,,
485,PT03M05.00S,2022-11-03T01:15:04.7Z,3,REGULAR,3pt,Jump Shot,[],1629629,31.61957950065703,36.51960784313725,1610612752,71,80,2022-11-03T01:15:10Z,4560000,67.0,245.0,1,left,MISS C. Reddish 25' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
486,PT03M03.00S,2022-11-03T01:15:06.7Z,3,REGULAR,rebound,defensive,[],203200,,,1610612737,71,80,2022-11-03T01:15:10Z,4570000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,485.0,1.0,1.0,0.0,,,,,,,,
487,PT02M49.00S,2022-11-03T01:15:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.9060446780552,53.431372549019606,1610612737,71,80,2022-11-03T01:15:33Z,4580000,17.0,5.0,1,right,MISS O. Okongwu driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
488,PT02M48.00S,2022-11-03T01:15:23.7Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,71,80,2022-11-03T01:15:33Z,4590000,,,0,,J. Collins REBOUND (Off:5 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,487.0,9.0,4.0,5.0,,,,,,,,
489,PT02M46.00S,2022-11-03T01:15:25.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,93.64323258869908,47.30392156862745,1610612737,71,80,2022-11-03T01:16:35Z,4600000,-13.0,7.0,1,right,MISS J. Collins Layup - blocked,"[1628381, 1628392]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,Hartenstein,1628392.0,,,,,,,,,,,,
490,PT02M46.00S,2022-11-03T01:15:25.8Z,3,REGULAR,block,,[],1628392,,,1610612737,71,80,2022-11-03T01:15:32Z,4610000,,,0,,I. Hartenstein BLOCK (3 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
494,PT02M44.00S,2022-11-03T01:15:27.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,71,80,2022-11-03T01:16:35Z,4620000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,489.0,,,,,,,,,,,
491,PT02M44.00S,2022-11-03T01:15:59.4Z,3,REGULAR,jumpball,recovered,[],1630193,,,1610612752,71,80,2022-11-03T01:15:59Z,4630000,,,0,,Jump Ball I. Hartenstein vs. J. Collins: Tip to I. Quickley,"[1630193, 1628392, 1628381]",1610612752.0,NYK,heldball,I. Quickley,1630193.0,Quickley,I. Quickley,Hartenstein,1628392.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
495,PT02M36.00S,2022-11-03T01:16:07.2Z,3,REGULAR,3pt,Jump Shot,[],1630167,12.697109067017081,5.147058823529411,1610612752,71,80,2022-11-03T01:16:12Z,4660000,224.0,67.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
496,PT02M34.00S,2022-11-03T01:16:09.2Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,71,80,2022-11-03T01:16:12Z,4670000,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,495.0,6.0,3.0,3.0,,,,,,,,
497,PT02M24.00S,2022-11-03T01:16:19.4Z,3,REGULAR,3pt,Jump Shot,[],203200,94.82588699080158,96.07843137254902,1610612737,71,83,2022-11-03T01:16:23Z,4680000,230.0,-4.0,1,right,J. Holiday 3PT  (3 PTS) (D. Murray 8 AST),"[203200, 1627749]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.04,Made,3.0,D. Murray,1627749.0,8.0,,,,,,,,,,,,,,
499,PT02M03.00S,2022-11-03T01:16:39.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,5.732588699080158,48.77450980392157,1610612752,73,83,2022-11-03T01:16:44Z,4700000,6.0,1.0,1,left,O. Toppin cutting DUNK (12 PTS) (C. Reddish 1 AST),"[1630167, 1629629]",1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.63,Made,12.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,,,,
501,PT01M38.00S,2022-11-03T01:17:05.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627749,94.03745072273325,50.0,1610612737,73,85,2022-11-03T01:17:09Z,4720000,0.0,4.0,1,right,D. Murray DUNK (27 PTS) (J. Holiday 2 AST),"[1627749, 203200]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.35,Made,27.0,J. Holiday,203200.0,2.0,,,,,,,,,,,,,,
503,PT01M29.00S,2022-11-03T01:17:14.0Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612752,73,85,2022-11-03T01:17:18Z,4740000,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1627749]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,
504,PT01M29.00S,2022-11-03T01:17:14.0Z,3,REGULAR,steal,,[],1627749,,,1610612737,73,85,2022-11-03T01:17:15Z,4750000,,,0,,D. Murray STEAL (5 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
505,PT01M26.00S,2022-11-03T01:17:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,94.82588699080158,49.754901960784316,1610612737,73,87,2022-11-03T01:17:22Z,4760000,-1.0,-4.0,1,right,D. Murray running Layup (29 PTS),[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.41,Made,29.0,,,,,,,,,,,,,,,,,
506,PT01M00.00S,2022-11-03T01:17:42.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,18.2161629434954,56.127450980392155,1610612752,75,87,2022-11-03T01:17:47Z,4770000,-31.0,119.0,1,left,I. Quickley 12' pullup Jump Shot (6 PTS) (D. Rose 1 AST),"[1630193, 201565]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,12.26,Made,6.0,D. Rose,201565.0,1.0,,,,,,,,,,,,,,
508,PT00M44.20S,2022-11-03T01:18:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,89.30683311432325,36.029411764705884,1610612737,75,87,2022-11-03T01:25:54Z,4790000,-70.0,48.0,1,right,MISS A. Holiday 8' floating Shot,[1628988],1610612737.0,ATL,floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Left,8.48,Missed,,,,,,,,,,,,,,,,,,
509,PT00M42.80S,2022-11-03T01:18:02.8Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,75,87,2022-11-03T01:18:08Z,4800000,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,508.0,4.0,4.0,0.0,,,,,,,,
510,PT00M32.30S,2022-11-03T01:18:13.9Z,3,REGULAR,3pt,Jump Shot,[],1630193,30.436925098554536,70.34313725490196,1610612752,75,87,2022-11-03T01:18:21Z,4810000,-102.0,234.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
