actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
344,PT08M49.00S,2022-11-14T02:24:19.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,6.389618922470433,47.794117647058826,1610612743,50,68,2022-11-14T02:24:43Z,3350000,False,11.0,8.0,1,left,MISS K. Caldwell-Pope driving Layup,[203484],1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,1.34,Missed,,,,,,,,,,,,,,,
345,PT08M47.00S,2022-11-14T02:24:21.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,50,68,2022-11-14T02:24:21Z,3360000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,344.0,1.0,1.0,0.0,,,,,,,,,,
346,PT08M39.00S,2022-11-14T02:24:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.77463863337714,50.73529411764706,1610612741,52,68,2022-11-14T02:28:18Z,3370000,False,4.0,6.0,1,right,D. DeRozan driving Layup (10 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,0.7,Made,10.0,,,,,,,,,,,,,,
349,PT08M25.00S,2022-11-14T02:24:48.2Z,3,REGULAR,foul,personal,[],1630245,,,1610612743,52,68,2022-11-14T02:24:54Z,3380000,False,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 1627750]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2534.0,3.0,0.0,Murray,1627750.0,,,,,
351,PT08M25.00S,2022-11-14T02:24:57.5Z,3,REGULAR,substitution,out,[],1630245,,,1610612743,52,68,2022-11-14T02:25:01Z,3400000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT08M25.00S,2022-11-14T02:24:57.5Z,3,REGULAR,substitution,in,[],1627936,,,1610612743,52,68,2022-11-14T02:25:01Z,3410000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M18.00S,2022-11-14T02:25:13.9Z,3,REGULAR,2pt,Jump Shot,[],1629008,13.485545335085414,16.42156862745098,1610612743,52,68,2022-11-14T02:29:52Z,3420000,False,168.0,74.0,1,left,MISS M. Porter Jr. 18' step back Shot,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,18.36,Missed,,,,,,,,,,,,,,,
354,PT08M15.00S,2022-11-14T02:25:16.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,52,68,2022-11-14T02:25:18Z,3430000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,,,,,,,353.0,4.0,4.0,0.0,,,,,,,,,,
355,PT08M10.00S,2022-11-14T02:25:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.67214191852825,52.450980392156865,1610612741,54,68,2022-11-14T02:30:57Z,3440000,False,12.0,26.0,1,right,Z. LaVine driving Layup (12 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,2.86,Made,12.0,,,,,,,,,,,,,,
356,PT08M10.00S,2022-11-14T02:25:27.3Z,3,REGULAR,foul,personal,['1freethrow'],203484,,,1610612741,54,68,2022-11-14T02:25:33Z,3450000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (LaVine 1 FT),"[203484, 203897]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,LaVine,203897.0,,,,,
358,PT08M10.00S,2022-11-14T02:25:48.9Z,3,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,55,68,2022-11-14T02:25:49Z,3470000,False,,,0,,Z. LaVine Free Throw 1 of 1 (13 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
359,PT07M49.00S,2022-11-14T02:26:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.1268068331143235,52.20588235294118,1610612743,55,70,2022-11-14T02:26:15Z,3480000,False,-11.0,5.0,1,left,J. Murray driving reverse Layup (18 PTS),[1627750],1610612743.0,DEN,driving reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,1.21,Made,18.0,,,,,,,,,,,,,,
360,PT07M36.00S,2022-11-14T02:26:23.7Z,3,REGULAR,2pt,Jump Shot,[],202696,93.11760840998686,27.205882352941174,1610612741,55,70,2022-11-14T02:32:27Z,3490000,False,-114.0,12.0,1,right,MISS N. Vucevic 11' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,11.47,Missed,,,,,,,,,,,,,,,
361,PT07M35.00S,2022-11-14T02:26:24.7Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,55,70,2022-11-14T02:26:27Z,3500000,False,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,360.0,4.0,4.0,0.0,,,,,,,,,,
362,PT07M21.00S,2022-11-14T02:26:38.0Z,3,REGULAR,2pt,Jump Shot,[],203484,17.296320630749015,20.588235294117645,1610612743,55,70,2022-11-14T02:26:41Z,3510000,False,147.0,110.0,1,left,MISS K. Caldwell-Pope 18' Jump Shot,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,18.37,Missed,,,,,,,,,,,,,,,
363,PT07M19.00S,2022-11-14T02:26:40.0Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,55,70,2022-11-14T02:26:41Z,3520000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,,
364,PT07M09.00S,2022-11-14T02:26:49.8Z,3,REGULAR,2pt,Jump Shot,[],201942,94.1688567674113,27.696078431372552,1610612741,57,70,2022-11-14T02:26:54Z,3530000,False,-112.0,2.0,1,right,D. DeRozan 11' turnaround Jump Shot (12 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,11.15,Made,12.0,,,,,,,,,,,,,,
365,PT06M55.00S,2022-11-14T02:27:05.6Z,3,REGULAR,3pt,Jump Shot,[],1629008,25.837713534822605,16.911764705882355,1610612743,57,73,2022-11-14T02:27:09Z,3540000,False,165.0,190.0,1,left,M. Porter Jr. 25' 3PT  (20 PTS) (A. Gordon 2 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.22,Made,20.0,,,,,,,,,,A. Gordon,203932.0,2.0,,
367,PT06M37.00S,2022-11-14T02:27:22.7Z,3,REGULAR,turnover,bad pass,[],1627936,,,1610612741,57,73,2022-11-14T02:27:29Z,3560000,False,,,0,,A. Caruso bad pass TURNOVER (3 TO),"[1627936, 203999]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Left,3.0,Jokic,203999.0,,,,,,,,,,,,,,,,,
368,PT06M37.00S,2022-11-14T02:27:22.7Z,3,REGULAR,steal,,[],203999,,,1610612743,57,73,2022-11-14T02:27:25Z,3570000,False,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
369,PT06M33.00S,2022-11-14T02:27:45.7Z,3,REGULAR,foul,personal,['2freethrow'],203897,,,1610612743,57,73,2022-11-14T02:30:41Z,3580000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[203897, 203484]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2534.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,
371,PT06M33.00S,2022-11-14T02:27:55.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,57,73,2022-11-14T02:27:55Z,3600000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M33.00S,2022-11-14T02:29:54.3Z,3,REGULAR,substitution,out,[],203897,,,1610612743,57,73,2022-11-14T02:30:37Z,3610000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M33.00S,2022-11-14T02:29:54.3Z,3,REGULAR,substitution,out,[],1630172,,,1610612743,57,73,2022-11-14T02:30:37Z,3620000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M33.00S,2022-11-14T02:29:54.3Z,3,REGULAR,substitution,in,[],1627884,,,1610612743,57,73,2022-11-14T02:30:37Z,3630000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M33.00S,2022-11-14T02:29:54.3Z,3,REGULAR,substitution,in,[],201609,,,1610612743,57,73,2022-11-14T02:30:37Z,3640000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M33.00S,2022-11-14T02:30:42.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203484,,,1610612743,57,74,2022-11-14T02:31:09Z,3650000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (6 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
377,PT06M33.00S,2022-11-14T02:30:42.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203484,,,1610612743,57,75,2022-11-14T02:31:09Z,3660000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (7 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
378,PT06M19.00S,2022-11-14T02:31:12.1Z,3,REGULAR,2pt,Jump Shot,[],201942,73.9323258869908,50.98039215686274,1610612741,59,75,2022-11-14T02:31:15Z,3670000,False,5.0,193.0,1,right,D. DeRozan 19' pullup Jump Shot (14 PTS) (A. Caruso 1 AST),"[201942, 1627936]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,19.26,Made,14.0,,,,,,,,,,A. Caruso,1627936.0,1.0,,
379,PT05M53.00S,2022-11-14T02:31:38.5Z,3,REGULAR,2pt,Jump Shot,[],203484,28.465834428383708,62.5,1610612743,59,77,2022-11-14T02:31:48Z,3680000,False,-62.0,215.0,1,left,K. Caldwell-Pope 22' pullup Jump Shot (9 PTS),[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,22.4,Made,9.0,,,,,,,,,,,,,,
380,PT05M42.00S,2022-11-14T02:31:50.2Z,3,REGULAR,2pt,Jump Shot,[],201942,73.27529566360053,34.31372549019608,1610612741,61,77,2022-11-14T02:31:53Z,3690000,False,-78.0,199.0,1,right,D. DeRozan 21' pullup Jump Shot (16 PTS) (A. Caruso 2 AST),"[201942, 1627936]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,21.36,Made,16.0,,,,,,,,,,A. Caruso,1627936.0,2.0,,
382,PT05M26.00S,2022-11-14T02:32:05.9Z,3,REGULAR,3pt,Jump Shot,[],1627750,27.414586070959263,78.18627450980392,1610612743,61,77,2022-11-14T02:32:10Z,3710000,False,-141.0,205.0,1,left,MISS J. Murray 24' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,24.89,Missed,,,,,,,,,,,,,,,
383,PT05M24.00S,2022-11-14T02:32:07.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,61,77,2022-11-14T02:32:10Z,3720000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,382.0,6.0,6.0,0.0,,,,,,,,,,
384,PT05M18.00S,2022-11-14T02:32:13.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201609,93.64323258869908,48.529411764705884,1610612741,63,77,2022-11-14T02:35:53Z,3730000,False,-7.0,7.0,1,right,G. Dragic running Layup (6 PTS),[201609],1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,,1.04,Made,6.0,,,,,,,,,,,,,,
385,PT05M17.00S,2022-11-14T02:32:20.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,63,77,2022-11-14T02:32:20Z,3740000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M17.00S,2022-11-14T02:34:42.6Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,63,77,2022-11-14T02:34:50Z,3750000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M17.00S,2022-11-14T02:34:42.6Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,63,77,2022-11-14T02:34:50Z,3760000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M02.00S,2022-11-14T02:35:23.0Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612743,63,77,2022-11-14T02:35:27Z,3770000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1627936]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,1.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,
389,PT05M02.00S,2022-11-14T02:35:23.0Z,3,REGULAR,steal,,[],1627936,,,1610612741,63,77,2022-11-14T02:35:25Z,3780000,False,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
390,PT04M52.00S,2022-11-14T02:35:33.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201609,90.22667542706965,2.450980392156863,1610612741,66,77,2022-11-14T02:35:37Z,3790000,False,-238.0,39.0,1,right,G. Dragic 24' 3PT  (9 PTS) (D. DeRozan 4 AST),"[201609, 201942]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,,,,24.09,Made,9.0,,,,,,,,,,D. DeRozan,201942.0,4.0,,
392,PT04M39.00S,2022-11-14T02:35:50.1Z,3,REGULAR,foul,personal,[],201609,,,1610612743,66,77,2022-11-14T02:35:56Z,3810000,False,,,0,,G. Dragic personal FOUL (1 PF),"[201609, 203999]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2005.0,1.0,0.0,Jokic,203999.0,,,,,
394,PT04M31.00S,2022-11-14T02:36:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.075558475689881,50.245098039215684,1610612743,66,79,2022-11-14T02:36:18Z,3830000,False,-1.0,-5.0,1,left,M. Porter Jr. driving Layup (22 PTS),[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,0.49,Made,22.0,,,,,,,,,,,,,,
395,PT04M15.00S,2022-11-14T02:36:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.67871222076215,36.51960784313725,1610612741,66,79,2022-11-14T02:36:35Z,3840000,False,-67.0,73.0,1,right,MISS D. DeRozan 9' driving bank Shot,[201942],1610612741.0,CHI,driving bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,,,,9.91,Missed,,,,,,,,,,,,,,,
396,PT04M13.00S,2022-11-14T02:36:33.0Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,66,79,2022-11-14T02:36:35Z,3850000,False,,,0,,B. Brown REBOUND (Off:0 Def:6),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,395.0,6.0,6.0,0.0,,,,,,,,,,
397,PT04M02.00S,2022-11-14T02:36:44.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,7.966491458607096,48.529411764705884,1610612743,66,79,2022-11-14T02:39:33Z,3860000,False,7.0,22.0,1,left,MISS M. Porter Jr. driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,2.36,Missed,,,,,,,,,,,,,,,
398,PT04M00.00S,2022-11-14T02:36:46.5Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,66,79,2022-11-14T02:36:51Z,3870000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,397.0,2.0,2.0,0.0,,,,,,,,,,
399,PT03M56.00S,2022-11-14T02:36:50.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201609,91.5407358738502,46.07843137254902,1610612741,66,79,2022-11-14T02:41:17Z,3880000,False,-20.0,27.0,1,right,MISS G. Dragic running Layup,[201609],1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,,3.34,Missed,,,,,,,,,,,,,,,
400,PT03M56.00S,2022-11-14T02:36:50.3Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,66,79,2022-11-14T02:36:55Z,3890000,False,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,399.0,5.0,5.0,0.0,,,,,,,,,,
401,PT03M50.00S,2022-11-14T02:37:03.7Z,3,REGULAR,foul,personal,[],201609,,,1610612743,66,79,2022-11-14T02:47:23Z,3900000,False,,,0,,G. Dragic personal FOUL (2 PF),"[201609, 1628971]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628159.0,2.0,0.0,Brown,1628971.0,,,,,
403,PT03M50.00S,2022-11-14T02:37:22.4Z,3,REGULAR,foul,technical,['1freethrow'],201609,,,1610612743,66,79,2022-11-14T02:37:32Z,3920000,False,,,0,,G. Dragic technical FOUL (1 Tech),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,2005.0,2.0,1.0,,,,,,,
413,PT03M50.00S,2022-11-14T02:37:28.8Z,3,REGULAR,substitution,out,[],202696,,,1610612743,66,79,2022-11-14T02:38:48Z,3925000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M50.00S,2022-11-14T02:37:28.8Z,3,REGULAR,substitution,in,[],203083,,,1610612743,66,79,2022-11-14T02:38:48Z,3927500,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M50.00S,2022-11-14T02:37:35.3Z,3,REGULAR,freethrow,1 of 1,[],203484,,,1610612743,66,80,2022-11-14T02:37:35Z,3930000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (10 PTS),[203484],1610612743.0,DEN,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
406,PT03M41.00S,2022-11-14T02:37:56.7Z,3,REGULAR,3pt,Jump Shot,[],1629008,6.258212877792378,94.85294117647058,1610612743,66,83,2022-11-14T02:38:02Z,3940000,False,-224.0,6.0,1,left,M. Porter Jr. 3PT  (25 PTS) (N. Jokic 13 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,22.44,Made,25.0,,,,,,,,,,N. Jokic,203999.0,13.0,,
408,PT03M25.00S,2022-11-14T02:38:12.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203083,93.11760840998686,56.61764705882353,1610612741,66,83,2022-11-14T02:43:19Z,3960000,False,33.0,12.0,1,right,MISS A. Drummond Hook,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,3.53,Missed,,,,,,,,,,,,,,,
409,PT03M22.00S,2022-11-14T02:38:15.9Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,66,83,2022-11-14T02:38:18Z,3970000,False,,,0,,B. Brown REBOUND (Off:0 Def:7),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,408.0,7.0,7.0,0.0,,,,,,,,,,
410,PT03M18.00S,2022-11-14T02:38:21.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,6.915243101182654,96.81372549019608,1610612743,66,86,2022-11-14T02:43:57Z,3980000,False,-234.0,13.0,1,left,M. Porter Jr. 3PT running (28 PTS) (N. Jokic 14 AST),"[1629008, 203999]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,23.44,Made,28.0,,,,,,,,,,N. Jokic,203999.0,14.0,,
412,PT03M18.00S,2022-11-14T02:38:33.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,66,86,2022-11-14T02:38:33Z,4000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M18.00S,2022-11-14T02:39:43.7Z,3,REGULAR,substitution,out,[],203484,,,1610612741,66,86,2022-11-14T02:39:58Z,4010000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M18.00S,2022-11-14T02:39:43.7Z,3,REGULAR,substitution,in,[],1631128,,,1610612741,66,86,2022-11-14T02:39:58Z,4020000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M16.00S,2022-11-14T02:40:05.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,66,86,2022-11-14T02:40:10Z,4040000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,
419,PT03M01.00S,2022-11-14T02:40:19.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,93.77463863337714,50.0,1610612741,68,86,2022-11-14T02:40:24Z,4050000,False,0.0,6.0,1,right,D. Jones Jr. DUNK (2 PTS) (A. Drummond 1 AST),"[1627884, 203083]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,0.6,Made,2.0,,,,,,,,,,A. Drummond,203083.0,1.0,,
421,PT02M42.00S,2022-11-14T02:40:38.0Z,3,REGULAR,3pt,Jump Shot,[],203932,23.866622864651774,14.950980392156863,1610612743,68,89,2022-11-14T02:40:42Z,4070000,False,175.0,172.0,1,left,A. Gordon 24' 3PT pullup (13 PTS),[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,24.54,Made,13.0,,,,,,,,,,,,,,
422,PT02M32.00S,2022-11-14T02:40:48.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,88.38699080157687,49.01960784313725,1610612741,70,89,2022-11-14T02:45:00Z,4080000,False,-5.0,57.0,1,right,A. Drummond floating Jump Shot (9 PTS) (G. Dragic 4 AST),"[203083, 201609]",1610612741.0,CHI,floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,5.69,Made,9.0,,,,,,,,,,G. Dragic,201609.0,4.0,,
424,PT02M12.00S,2022-11-14T02:41:17.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612743,70,89,2022-11-14T02:41:35Z,4100000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Braun 2 FT),"[203083, 1631128]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628159.0,1.0,0.0,Braun,1631128.0,,,,,
426,PT02M12.00S,2022-11-14T02:41:37.7Z,3,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,70,90,2022-11-14T02:41:37Z,4120000,False,,,0,,C. Braun Free Throw 1 of 2 (6 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
427,PT02M12.00S,2022-11-14T02:41:38.4Z,3,REGULAR,substitution,out,[],201942,,,1610612743,70,90,2022-11-14T02:41:44Z,4130000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M12.00S,2022-11-14T02:41:38.4Z,3,REGULAR,substitution,out,[],203999,,,1610612743,70,90,2022-11-14T02:41:44Z,4140000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M12.00S,2022-11-14T02:41:38.4Z,3,REGULAR,substitution,in,[],203897,,,1610612743,70,90,2022-11-14T02:41:44Z,4150000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
