actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
351,PT07M43.00S,2023-03-05T22:05:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.65440210249672,42.486213235294116,1610612741,73,75,2023-03-05T22:05:26Z,3450000,False,-38.0,111.0,1,right,D. DeRozan 11' pullup Jump Shot (15 PTS) (P. Beverley 2 AST),"[201942, 201976]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,11.67,Made,,,,,,,,15.0,,,,,P. Beverley,201976.0,2.0
353,PT07M20.00S,2023-03-05T22:05:43.1Z,3,REGULAR,2pt,Jump Shot,[],1629614,5.469776609724048,76.22549019607843,1610612754,73,77,2023-03-05T22:05:48Z,3470000,False,-131.0,-1.0,1,left,A. Nembhard 13' Jump Shot (2 PTS) (T. Haliburton 6 AST),"[1629614, 1630169]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,13.11,Made,,,,,,,,2.0,,,,,T. Haliburton,1630169.0,6.0
355,PT06M51.00S,2023-03-05T22:06:14.1Z,3,REGULAR,3pt,Jump Shot,[],201942,96.27135348226018,2.696078431372549,1610612741,73,77,2023-03-05T22:06:26Z,3490000,False,-237.0,-17.0,1,right,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,23.71,Missed,,,,,,,,,,,,,,,
356,PT06M49.00S,2023-03-05T22:06:16.1Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612754,73,77,2023-03-05T22:06:26Z,3500000,False,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,,,,,,,,355.0,3.0,3.0,0.0,,,,,,,,,
357,PT06M40.00S,2023-03-05T22:06:23.7Z,3,REGULAR,3pt,Jump Shot,[],1629614,7.178055190538765,96.32352941176471,1610612754,73,77,2023-03-05T22:06:30Z,3510000,False,-232.0,15.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,23.21,Missed,,,,,,,,,,,,,,,
358,PT06M37.00S,2023-03-05T22:06:26.2Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612754,73,77,2023-03-05T22:06:26Z,3520000,False,,,0,,J. Nwora REBOUND (Off:1 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,,,,,,,,357.0,4.0,3.0,1.0,,,,,,,,,
359,PT06M35.00S,2023-03-05T22:06:28.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,6.915243101182654,3.431372549019608,1610612754,73,80,2023-03-05T22:06:33Z,3530000,False,233.0,13.0,1,left,B. Hield 3PT  (3 PTS) (J. Nwora 2 AST),"[1627741, 1629670]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,23.31,Made,,,,,,,,3.0,,,,,J. Nwora,1629670.0,2.0
361,PT06M09.00S,2023-03-05T22:06:53.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.04402102496715,51.225490196078425,1610612741,73,80,2023-03-05T22:06:58Z,3550000,False,6.0,50.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Missed,,,,,,,,,,,,,,,
362,PT06M08.00S,2023-03-05T22:06:54.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,73,80,2023-03-05T22:06:58Z,3560000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,361.0,2.0,2.0,0.0,,,,,,,,,
363,PT05M58.00S,2023-03-05T22:07:05.0Z,3,REGULAR,3pt,Jump Shot,[],1627741,27.283180026281208,82.35294117647058,1610612754,73,80,2023-03-05T22:07:11Z,3570000,False,-162.0,204.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,26.04,Missed,,,,,,,,,,,,,,,
364,PT05M54.00S,2023-03-05T22:07:09.0Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,73,80,2023-03-05T22:07:11Z,3580000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,363.0,2.0,2.0,0.0,,,,,,,,,
365,PT05M48.00S,2023-03-05T22:07:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.51182654402102,53.67647058823529,1610612741,73,80,2023-03-05T22:07:24Z,3590000,False,18.0,8.0,1,right,MISS Z. LaVine driving reverse Layup,[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,2.03,Missed,,,,,,,,,,,,,,,
366,PT05M46.00S,2023-03-05T22:07:16.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,73,80,2023-03-05T22:07:24Z,3600000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,365.0,3.0,3.0,0.0,,,,,,,,,
367,PT05M44.00S,2023-03-05T22:07:20.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629614,6.389618922470433,51.225490196078425,1610612754,73,82,2023-03-05T22:08:32Z,3610000,False,-6.0,8.0,1,left,A. Nembhard running Layup (4 PTS) (T. Haliburton 7 AST),"[1629614, 1630169]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,0.97,Made,,,,,,,,4.0,,,,,T. Haliburton,1630169.0,7.0
369,PT05M44.00S,2023-03-05T22:07:24.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,73,82,2023-03-05T22:07:24Z,3630000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M44.00S,2023-03-05T22:09:52.1Z,3,REGULAR,substitution,out,[],1627936,,,1610612741,73,82,2023-03-05T22:10:04Z,3640000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M44.00S,2023-03-05T22:09:52.1Z,3,REGULAR,substitution,out,[],201942,,,1610612741,73,82,2023-03-05T22:10:04Z,3650000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M44.00S,2023-03-05T22:09:52.1Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,73,82,2023-03-05T22:10:04Z,3660000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M44.00S,2023-03-05T22:09:52.1Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,73,82,2023-03-05T22:10:04Z,3670000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M27.00S,2023-03-05T22:10:33.3Z,3,REGULAR,3pt,Jump Shot,[],1630172,76.03482260183968,12.745098039215685,1610612741,76,82,2023-03-05T22:10:38Z,3680000,False,-186.0,173.0,1,right,P. Williams 25' 3PT  (7 PTS) (N. Vucevic 4 AST),"[1630172, 202696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.41,Made,,,,,,,,7.0,,,,,N. Vucevic,202696.0,4.0
376,PT05M12.00S,2023-03-05T22:10:46.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,5.995400788436268,49.26470588235294,1610612754,76,84,2023-03-05T22:10:51Z,3700000,False,4.0,4.0,1,left,M. Turner cutting DUNK (14 PTS) (T. Haliburton 8 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,0.54,Made,,,,,,,,14.0,,,,,T. Haliburton,1630169.0,8.0
381,PT04M54.00S,2023-03-05T22:11:17.1Z,3,REGULAR,substitution,out,[],1629614,,,1610612741,76,84,2023-03-05T22:11:25Z,3750000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M54.00S,2023-03-05T22:11:17.1Z,3,REGULAR,substitution,out,[],1629670,,,1610612741,76,84,2023-03-05T22:11:25Z,3760000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M54.00S,2023-03-05T22:11:17.1Z,3,REGULAR,substitution,in,[],1630537,,,1610612741,76,84,2023-03-05T22:11:25Z,3770000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M54.00S,2023-03-05T22:11:17.1Z,3,REGULAR,substitution,in,[],1631097,,,1610612741,76,84,2023-03-05T22:11:25Z,3780000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M44.00S,2023-03-05T22:12:44.8Z,3,REGULAR,3pt,Jump Shot,[],1630172,94.56307490144546,3.431372549019608,1610612741,79,84,2023-03-05T22:12:49Z,3800000,False,-233.0,-1.0,1,right,P. Williams 3PT  (10 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,23.28,Made,,,,,,,,10.0,,,,,C. White,1629632.0,1.0
388,PT04M34.00S,2023-03-05T22:12:56.7Z,3,REGULAR,3pt,Jump Shot,[],1626167,32.53942181340342,45.588235294117645,1610612754,79,84,2023-03-05T22:13:09Z,3820000,False,22.0,253.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,25.44,Missed,,,,,,,,,,,,,,,
389,PT04M31.00S,2023-03-05T22:12:59.7Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612754,79,84,2023-03-05T22:13:09Z,3830000,False,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,388.0,4.0,3.0,1.0,,,,,,,,,
390,PT04M24.00S,2023-03-05T22:13:05.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,7.30946123521682,3.6764705882352944,1610612754,79,84,2023-03-05T22:13:12Z,3840000,False,232.0,16.0,1,left,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,23.22,Missed,,,,,,,,,,,,,,,
391,PT04M21.00S,2023-03-05T22:13:08.2Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,79,84,2023-03-05T22:13:12Z,3850000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,390.0,1.0,1.0,0.0,,,,,,,,,
392,PT04M12.00S,2023-03-05T22:13:19.2Z,3,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,79,84,2023-03-05T22:13:24Z,3860000,False,,,0,,P. Williams lost ball out-of-bounds TURNOVER (2 TO),[1630172],1610612741.0,CHI,lost ball,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,1146.0,,,,,,,,
393,PT04M12.00S,2023-03-05T22:13:21.9Z,3,REGULAR,substitution,out,[],201976,,,1610612754,79,84,2023-03-05T22:13:24Z,3870000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M12.00S,2023-03-05T22:13:21.9Z,3,REGULAR,substitution,in,[],1630245,,,1610612754,79,84,2023-03-05T22:13:24Z,3880000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M55.00S,2023-03-05T22:13:47.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,32.933639947437584,15.196078431372548,1610612754,79,87,2023-03-05T22:14:49Z,3890000,False,174.0,257.0,1,left,T. Haliburton 31' 3PT pullup (19 PTS) (B. Hield 2 AST),"[1630169, 1627741]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,31.04,Made,,,,,,,,19.0,,,,,B. Hield,1627741.0,2.0
397,PT03M32.00S,2023-03-05T22:14:10.2Z,3,REGULAR,3pt,Jump Shot,[],203897,66.96780551905388,50.245098039215684,1610612741,79,87,2023-03-05T22:15:30Z,3910000,False,1.0,258.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,25.8,Missed,,,,,,,,,,,,,,,
398,PT03M30.00S,2023-03-05T22:14:12.2Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,79,87,2023-03-05T22:14:16Z,3920000,False,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,,,,,397.0,2.0,2.0,0.0,,,,,,,,,
399,PT03M20.00S,2023-03-05T22:14:22.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,28.465834428383708,18.872549019607842,1610612754,79,87,2023-03-05T22:15:49Z,3930000,False,156.0,215.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,26.55,Missed,,,,,,,,,,,,,,,
400,PT03M18.00S,2023-03-05T22:14:24.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,79,87,2023-03-05T22:14:47Z,3940000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,399.0,3.0,3.0,0.0,,,,,,,,,
401,PT03M10.00S,2023-03-05T22:14:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.38042049934296,52.450980392156865,1610612741,81,87,2023-03-05T22:16:10Z,3950000,False,12.0,10.0,1,right,Z. LaVine driving finger roll Layup (26 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.57,Made,,,,,,,,26.0,,,,,,,
402,PT02M52.00S,2023-03-05T22:14:50.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,5.338370565045992,47.794117647058826,1610612754,81,87,2023-03-05T22:14:57Z,3960000,False,11.0,-2.0,1,left,MISS M. Turner driving Layup - blocked,"[1626167, 202696]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,1.12,Missed,Vucevic,202696.0,,,,,,,,,,,,,
403,PT02M52.00S,2023-03-05T22:14:50.6Z,3,REGULAR,block,,[],202696,,,1610612754,81,87,2023-03-05T22:14:53Z,3970000,False,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
404,PT02M50.00S,2023-03-05T22:14:52.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,81,87,2023-03-05T22:15:39Z,3980000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,402.0,7.0,7.0,0.0,,,,,,,,,
405,PT02M48.00S,2023-03-05T22:14:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.1688567674113,51.71568627450981,1610612741,83,87,2023-03-05T22:15:07Z,3990000,False,9.0,2.0,1,right,A. Dosunmu running Layup (3 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,,,,3.0,,,,,,,
406,PT02M47.00S,2023-03-05T22:15:00.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,83,87,2023-03-05T22:15:00Z,4000000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M47.00S,2023-03-05T22:15:50.2Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,83,87,2023-03-05T22:16:46Z,4005000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M47.00S,2023-03-05T22:15:50.2Z,3,REGULAR,substitution,in,[],1630543,,,1610612754,83,87,2023-03-05T22:16:46Z,4007500,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M32.00S,2023-03-05T22:16:42.2Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,83,87,2023-03-05T22:17:43Z,4025000,False,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 202696]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,3.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,
419,PT02M32.00S,2023-03-05T22:16:42.2Z,3,REGULAR,steal,,[],202696,,,1610612741,83,87,2023-03-05T22:17:43Z,4027500,False,,,0,,N. Vucevic STEAL (3 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
409,PT02M28.00S,2023-03-05T22:16:44.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1629632,92.9862023653088,47.549019607843135,1610612741,85,87,2023-03-05T22:18:21Z,4030000,False,-12.0,13.0,1,right,C. White running Layup (2 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,1.82,Made,,,,,,,,2.0,,,,,,,
414,PT02M27.00S,2023-03-05T22:17:06.5Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612754,85,87,2023-03-05T22:17:17Z,4060000,False,,,0,,TEAM foul technical,[],1610612741.0,CHI,delay,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,
415,PT02M27.00S,2023-03-05T22:17:18.4Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612754,85,88,2023-03-05T22:17:18Z,4070000,False,,,0,,B. Hield technical Free Throw 1 of 1 (4 PTS),[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,,,,,,Made,,,,,,,,4.0,,,,,,,
416,PT02M27.00S,2023-03-05T22:17:23.1Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,85,88,2023-03-05T22:17:31Z,4080000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M27.00S,2023-03-05T22:17:23.1Z,3,REGULAR,substitution,in,[],204456,,,1610612754,85,88,2023-03-05T22:17:31Z,4090000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M08.00S,2023-03-05T22:17:56.3Z,3,REGULAR,3pt,Jump Shot,[],1630537,22.683968462549277,9.558823529411764,1610612754,85,91,2023-03-05T22:18:27Z,4100000,False,202.0,161.0,1,left,C. Duarte 25' 3PT  (15 PTS) (B. Mathurin 2 AST),"[1630537, 1631097]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,,,,25.83,Made,,,,,,,,15.0,,,,,B. Mathurin,1631097.0,2.0
422,PT01M41.00S,2023-03-05T22:18:25.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,85,91,2023-03-05T22:18:33Z,4120000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1146.0,,,,,,,,
423,PT01M29.00S,2023-03-05T22:18:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630537,6.1268068331143235,51.71568627450981,1610612754,85,91,2023-03-05T22:18:53Z,4130000,False,-9.0,5.0,1,left,MISS C. Duarte driving reverse Layup,[1630537],1610612754.0,IND,driving reverse,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,1.0,Missed,,,,,,,,,,,,,,,
424,PT01M26.00S,2023-03-05T22:18:49.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,85,91,2023-03-05T22:18:53Z,4140000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,423.0,8.0,8.0,0.0,,,,,,,,,
425,PT01M21.00S,2023-03-05T22:18:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.27792378449409,42.8921568627451,1610612741,85,91,2023-03-05T22:19:28Z,4150000,False,-36.0,29.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1630169]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,Haliburton,1630169.0,,,,,,,,,,,,,
426,PT01M21.00S,2023-03-05T22:18:59.1Z,3,REGULAR,block,,[],1630169,,,1610612741,85,91,2023-03-05T22:19:02Z,4160000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT01M20.00S,2023-03-05T22:19:00.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,85,91,2023-03-05T22:19:28Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,425.0,,,,,,,,,,,,
429,PT01M19.00S,2023-03-05T22:19:06.7Z,3,REGULAR,substitution,out,[],202696,,,1610612741,85,91,2023-03-05T22:19:10Z,4190000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M19.00S,2023-03-05T22:19:06.7Z,3,REGULAR,substitution,in,[],1627884,,,1610612741,85,91,2023-03-05T22:19:10Z,4200000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT01M12.00S,2023-03-05T22:19:25.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,93.38042049934296,45.588235294117645,1610612741,87,91,2023-03-05T22:19:34Z,4210000,False,-22.0,10.0,1,right,D. Jones Jr. cutting Layup (2 PTS) (Z. LaVine 4 AST),"[1627884, 203897]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,2.41,Made,,,,,,,,2.0,,,,,Z. LaVine,203897.0,4.0
433,PT00M44.60S,2023-03-05T22:19:53.3Z,3,REGULAR,3pt,Jump Shot,[],1631097,24.392247043363994,14.215686274509803,1610612754,87,91,2023-03-05T22:19:59Z,4230000,False,179.0,177.0,1,left,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,25.15,Missed,,,,,,,,,,,,,,,
434,PT00M42.20S,2023-03-05T22:19:57.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,87,91,2023-03-05T22:19:57Z,4240000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,433.0,,,,,,,,,,,,
436,PT00M35.10S,2023-03-05T22:20:17.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,92.72339027595268,50.98039215686274,1610612741,89,91,2023-03-05T22:20:39Z,4260000,False,5.0,16.0,1,right,Z. LaVine driving DUNK (28 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.66,Made,,,,,,,,28.0,,,,,,,
437,PT00M23.70S,2023-03-05T22:20:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,5.206964520367937,48.03921568627451,1610612754,89,93,2023-03-05T22:20:51Z,4270000,False,10.0,-4.0,1,left,T. Haliburton driving Layup (21 PTS) (T. McConnell 6 AST),"[1630169, 204456]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,1.04,Made,,,,,,,,21.0,,,,,T. McConnell,204456.0,6.0
439,PT00M06.70S,2023-03-05T22:20:55.1Z,3,REGULAR,foul,offensive,[],1630172,,,1610612741,89,93,2023-03-05T22:21:07Z,4290000,False,,,0,,P. Williams charge offensive FOUL (1 PF),"[1630172, 1630537]",1610612741.0,CHI,charge,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1626301.0,,1.0,0.0,Duarte,1630537.0,,,
441,PT00M06.70S,2023-03-05T22:20:55.1Z,3,REGULAR,turnover,offensive foul,[],1630172,,,1610612741,89,93,2023-03-05T22:20:55Z,4310000,False,,,0,,P. Williams offensive foul TURNOVER (3 TO),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,1626301.0,,,,,,,,
442,PT00M06.70S,2023-03-05T22:21:05.1Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,89,93,2023-03-05T22:21:09Z,4320000,False,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
