actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
657,PT01M35.00S,2023-03-18T02:32:23.5Z,5,OVERTIME,3pt,Jump Shot,[],201976,80.6340341655716,92.15686274509804,1610612741,118,121,2023-03-18T02:32:37Z,6460000,False,211.0,130.0,1,right,MISS P. Beverley 24' 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.74,Missed,,,,,,,,,,
658,PT01M35.00S,2023-03-18T02:32:23.5Z,5,OVERTIME,rebound,defensive,[],203937,,,1610612750,118,121,2023-03-18T02:32:37Z,6470000,False,,,0,,K. Anderson REBOUND (Off:2 Def:7),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,657.0,9.0,7.0,2.0,,
659,PT01M16.00S,2023-03-18T02:32:42.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203497,10.988830486202366,48.03921568627451,1610612750,118,121,2023-03-18T02:37:15Z,6480000,False,10.0,51.0,1,left,MISS R. Gobert Layup - blocked,"[203497, 201976]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.17,Missed,,,,,,,,,Beverley,201976.0
660,PT01M16.00S,2023-03-18T02:32:42.5Z,5,OVERTIME,block,,[],201976,,,1610612750,118,121,2023-03-18T02:32:44Z,6490000,False,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
661,PT01M13.00S,2023-03-18T02:32:45.5Z,5,OVERTIME,rebound,defensive,[],201976,,,1610612741,118,121,2023-03-18T02:32:47Z,6500000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,659.0,4.0,4.0,0.0,,
662,PT01M05.00S,2023-03-18T02:32:57.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],201942,83.52496714848883,45.09803921568628,1610612741,120,121,2023-03-18T02:33:10Z,6510000,False,-25.0,102.0,1,right,D. DeRozan 10' driving floating Jump Shot (42 PTS),[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.53,Made,42.0,,,,,,,,,
663,PT01M05.00S,2023-03-18T02:32:59.9Z,5,OVERTIME,foul,personal,['1freethrow'],203497,,,1610612741,120,121,2023-03-18T02:33:52Z,6520000,False,,,0,,R. Gobert shooting personal FOUL (6 PF) (DeRozan 1 FT),"[203497, 201942]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,6.0,1.0,DeRozan,201942.0,,,,,,,,,,,,,,,
665,PT01M05.00S,2023-03-18T02:33:12.6Z,5,OVERTIME,substitution,out,[],203497,,,1610612741,120,121,2023-03-18T02:33:26Z,6540000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M05.00S,2023-03-18T02:33:12.6Z,5,OVERTIME,substitution,in,[],1629675,,,1610612741,120,121,2023-03-18T02:33:26Z,6550000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M05.00S,2023-03-18T02:33:53.0Z,5,OVERTIME,freethrow,1 of 1,[],201942,,,1610612741,121,121,2023-03-18T02:33:53Z,6560000,False,,,0,,D. DeRozan Free Throw 1 of 1 (43 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,43.0,,,,,,,,,
668,PT00M42.70S,2023-03-18T02:34:19.8Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630183,10.463206307490145,45.09803921568628,1610612750,121,123,2023-03-18T02:34:24Z,6570000,False,25.0,46.0,1,left,J. McDaniels driving floating Jump Shot (25 PTS) (M. Conley 6 AST),"[1630183, 201144]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.2,Made,25.0,M. Conley,201144.0,6.0,,,,,,
670,PT00M34.00S,2023-03-18T02:34:59.9Z,5,OVERTIME,substitution,out,[],1627936,,,1610612741,121,123,2023-03-18T02:35:07Z,6590000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M34.00S,2023-03-18T02:34:59.9Z,5,OVERTIME,substitution,in,[],1629632,,,1610612741,121,123,2023-03-18T02:35:07Z,6600000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M23.50S,2023-03-18T02:35:27.7Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],203897,93.51182654402102,50.73529411764706,1610612741,121,123,2023-03-18T02:35:32Z,6610000,False,4.0,8.0,1,right,MISS Z. LaVine driving DUNK - blocked,"[203897, 1629675]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,0.93,Missed,,,,,,,,,Reid,1629675.0
673,PT00M23.50S,2023-03-18T02:35:27.7Z,5,OVERTIME,block,,[],1629675,,,1610612741,121,123,2023-03-18T02:35:30Z,6620000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
674,PT00M20.60S,2023-03-18T02:35:30.6Z,5,OVERTIME,rebound,defensive,[],1627752,,,1610612750,121,123,2023-03-18T02:35:32Z,6630000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,672.0,3.0,3.0,0.0,,
675,PT00M15.70S,2023-03-18T02:35:35.6Z,5,OVERTIME,turnover,bad pass,[],1627752,,,1610612750,121,123,2023-03-18T02:35:42Z,6640000,False,,,0,,T. Prince bad pass TURNOVER (2 TO),"[1627752, 201976]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2.0,Beverley,201976.0,,,,,,,,,,,,
676,PT00M15.70S,2023-03-18T02:35:35.6Z,5,OVERTIME,steal,,[],201976,,,1610612741,121,123,2023-03-18T02:35:37Z,6650000,False,,,0,,P. Beverley STEAL (2 STL),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
677,PT00M11.50S,2023-03-18T02:35:40.7Z,5,OVERTIME,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.64323258869908,51.225490196078425,1610612741,123,123,2023-03-18T02:41:47Z,6660000,False,6.0,7.0,1,right,Z. LaVine running Layup (34 PTS) (P. Beverley 4 AST),"[203897, 201976]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,0.95,Made,34.0,P. Beverley,201976.0,4.0,,,,,,
679,PT00M11.50S,2023-03-18T02:35:47.6Z,5,OVERTIME,timeout,full,['team'],0,,,1610612750,123,123,2023-03-18T02:35:47Z,6680000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M11.50S,2023-03-18T02:37:17.7Z,5,OVERTIME,substitution,out,[],1629632,,,1610612750,123,123,2023-03-18T02:37:20Z,6690000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M11.50S,2023-03-18T02:37:17.7Z,5,OVERTIME,substitution,in,[],1627936,,,1610612750,123,123,2023-03-18T02:37:20Z,6700000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.20S,2023-03-18T02:37:56.6Z,5,OVERTIME,3pt,Jump Shot,[],1630183,35.43035479632063,39.950980392156865,1610612750,123,123,2023-03-18T02:38:08Z,6710000,False,50.0,281.0,1,left,MISS J. McDaniels 28' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,28.5,Missed,,,,,,,,,,
683,PT00M00.20S,2023-03-18T02:38:00.6Z,5,OVERTIME,rebound,defensive,[],201976,,,1610612741,123,123,2023-03-18T02:38:00Z,6720000,False,,,0,,P. Beverley REBOUND (Off:0 Def:5),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,682.0,5.0,5.0,0.0,,
684,PT00M00.20S,2023-03-18T02:38:11.8Z,5,OVERTIME,timeout,full,['team'],0,,,1610612741,123,123,2023-03-18T02:38:11Z,6730000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2023-03-18T02:40:03.9Z,5,OVERTIME,period,end,[],0,,,1610612741,123,123,2023-03-18T02:40:03Z,6740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT05M00.00S,2023-03-18T02:41:42.7Z,6,OVERTIME,substitution,out,['startperiod'],1627752,,,1610612741,123,123,2023-03-18T02:42:27Z,6750000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT05M00.00S,2023-03-18T02:41:42.7Z,6,OVERTIME,substitution,in,['startperiod'],1629638,,,1610612741,123,123,2023-03-18T02:42:27Z,6760000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT05M00.00S,2023-03-18T02:42:47.2Z,6,OVERTIME,period,start,[],0,,,0,123,123,2023-03-18T02:42:47Z,6770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT04M55.00S,2023-03-18T02:42:50.4Z,6,OVERTIME,jumpball,recovered,[],201942,,,1610612741,123,123,2023-03-18T02:42:50Z,6790000,False,,,0,,Jump Ball N. Vucevic vs. N. Reid: Tip to D. DeRozan,"[201942, 202696, 1629675]",1610612741.0,CHI,startperiod,D. DeRozan,201942.0,DeRozan,D. DeRozan,Vucevic,202696.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,
694,PT04M38.00S,2023-03-18T02:43:08.1Z,6,OVERTIME,2pt,Hook,['pointsinthepaint'],202696,93.64323258869908,61.029411764705884,1610612741,123,123,2023-03-18T02:43:46Z,6820000,False,55.0,7.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.56,Missed,,,,,,,,,,
695,PT04M36.00S,2023-03-18T02:43:10.1Z,6,OVERTIME,rebound,defensive,[],201144,,,1610612750,123,123,2023-03-18T02:43:17Z,6830000,False,,,0,,M. Conley REBOUND (Off:0 Def:5),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,694.0,5.0,5.0,0.0,,
697,PT04M17.00S,2023-03-18T02:43:29.2Z,6,OVERTIME,turnover,lost ball,[],1629675,,,1610612750,123,123,2023-03-18T02:43:36Z,6850000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 202696]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,Vucevic,202696.0,,,,,,,,,,,,
698,PT04M17.00S,2023-03-18T02:43:29.2Z,6,OVERTIME,steal,,[],202696,,,1610612741,123,123,2023-03-18T02:43:32Z,6860000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
699,PT04M06.00S,2023-03-18T02:43:39.8Z,6,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203897,89.04402102496715,50.0,1610612741,125,123,2023-03-18T02:43:45Z,6870000,False,0.0,50.0,1,right,Z. LaVine fadeaway Jump Shot (36 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.05,Made,36.0,,,,,,,,,
701,PT03M49.00S,2023-03-18T02:44:17.8Z,6,OVERTIME,foul,personal,['2freethrow'],202696,,,1610612750,125,123,2023-03-18T02:44:26Z,6890000,False,,,0,,N. Vucevic shooting personal FOUL (5 PF) (Conley 2 FT),"[202696, 201144]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,5.0,1.0,Conley,201144.0,,,,,,,,,,,,,,,
703,PT03M49.00S,2023-03-18T02:44:48.4Z,6,OVERTIME,freethrow,1 of 2,[],201144,,,1610612750,125,124,2023-03-18T02:44:48Z,6910000,False,,,0,,M. Conley Free Throw 1 of 2 (24 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,Made,24.0,,,,,,,,,
704,PT03M49.00S,2023-03-18T02:45:05.3Z,6,OVERTIME,freethrow,2 of 2,[],201144,,,1610612750,125,125,2023-03-18T02:45:05Z,6920000,False,,,0,,M. Conley Free Throw 2 of 2 (25 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,Made,25.0,,,,,,,,,
705,PT03M33.00S,2023-03-18T02:45:25.2Z,6,OVERTIME,3pt,Jump Shot,[],203897,69.59592641261499,25.245098039215684,1610612741,128,125,2023-03-18T02:45:28Z,6930000,False,-124.0,233.0,1,right,Z. LaVine 26' 3PT pullup (39 PTS) (N. Vucevic 4 AST),"[203897, 202696]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.41,Made,39.0,N. Vucevic,202696.0,4.0,,,,,,
709,PT03M22.00S,2023-03-18T02:46:23.7Z,6,OVERTIME,turnover,out-of-bounds,[],1629675,,,1610612750,128,125,2023-03-18T02:46:30Z,6970000,False,,,0,,N. Reid step out-of-bounds TURNOVER (2 TO),[1629675],1610612750.0,MIN,step,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,202058.0,,,,,2.0,,,,,,,,,,,,,,
710,PT03M06.00S,2023-03-18T02:46:52.3Z,6,OVERTIME,2pt,Jump Shot,['fromturnover'],202696,90.09526938239159,25.735294117647058,1610612741,128,125,2023-03-18T02:46:56Z,6980000,False,-121.0,41.0,1,right,MISS N. Vucevic 12' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,,,12.79,Missed,,,,,,,,,,
711,PT03M04.00S,2023-03-18T02:46:54.3Z,6,OVERTIME,rebound,defensive,[],203937,,,1610612750,128,125,2023-03-18T02:46:56Z,6990000,False,,,0,,K. Anderson REBOUND (Off:2 Def:8),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,710.0,10.0,8.0,2.0,,
713,PT02M42.00S,2023-03-18T02:47:35.8Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],203937,6.521024967148489,47.30392156862745,1610612750,128,125,2023-03-18T02:47:41Z,7010000,False,13.0,9.0,1,left,MISS K. Anderson driving Layup - blocked,"[203937, 1627936]",1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,1.61,Missed,,,,,,,,,Caruso,1627936.0
714,PT02M42.00S,2023-03-18T02:47:35.8Z,6,OVERTIME,block,,[],1627936,,,1610612750,128,125,2023-03-18T02:48:49Z,7020000,False,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
715,PT02M39.00S,2023-03-18T02:47:38.8Z,6,OVERTIME,rebound,defensive,[],201942,,,1610612741,128,125,2023-03-18T02:47:41Z,7030000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:9),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,713.0,10.0,9.0,1.0,,
716,PT02M33.00S,2023-03-18T02:47:43.6Z,6,OVERTIME,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202696,93.9060446780552,49.754901960784316,1610612741,130,125,2023-03-18T02:49:10Z,7040000,False,-1.0,5.0,1,right,N. Vucevic running reverse DUNK (18 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,running reverse,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,0.49,Made,18.0,A. Caruso,1627936.0,3.0,,,,,,
718,PT02M18.00S,2023-03-18T02:47:58.6Z,6,OVERTIME,3pt,Jump Shot,[],201144,32.670827858081466,57.84313725490197,1610612750,130,128,2023-03-18T02:57:29Z,7060000,False,-39.0,255.0,1,left,M. Conley 25' 3PT pullup (28 PTS) (N. Reid 1 AST),"[201144, 1629675]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,25.76,Made,28.0,N. Reid,1629675.0,1.0,,,,,,
719,PT02M02.00S,2023-03-18T02:49:09.5Z,6,OVERTIME,jumpball,recovered,[],1629675,,,1610612741,130,128,2023-03-18T02:49:09Z,7070000,False,,,0,,Jump Ball M. Conley vs. P. Beverley: Tip to N. Reid,"[1629675, 201144, 201976]",1610612750.0,MIN,heldball,N. Reid,1629675.0,Reid,N. Reid,Conley,201144.0,Beverley,201976.0,,,,,,,,,,,,,,,,,,,,,,
722,PT02M02.00S,2023-03-18T02:49:09.5Z,6,OVERTIME,turnover,lost ball,[],201976,,,1610612741,130,128,2023-03-18T02:49:09Z,7100000,False,,,0,,P. Beverley lost ball TURNOVER (2 TO),"[201976, 201144]",1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,2.0,Conley,201144.0,,,,,,,,,,,,
723,PT02M02.00S,2023-03-18T02:49:09.5Z,6,OVERTIME,steal,,[],201144,,,1610612750,130,128,2023-03-18T02:49:09Z,7110000,False,,,0,,M. Conley STEAL (3 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT01M49.00S,2023-03-18T02:49:25.9Z,6,OVERTIME,foul,personal,[],1627936,,,1610612750,130,128,2023-03-18T02:49:45Z,7120000,False,,,0,,A. Caruso personal FOUL (3 PF),"[1627936, 1629675]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,1627962.0,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
726,PT01M40.00S,2023-03-18T02:49:54.0Z,6,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,6.389618922470433,47.30392156862745,1610612750,130,128,2023-03-18T02:49:58Z,7140000,False,13.0,8.0,1,left,MISS N. Reid cutting Layup,[1629675],1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,1.55,Missed,,,,,,,,,,
727,PT01M38.00S,2023-03-18T02:49:56.0Z,6,OVERTIME,rebound,defensive,[],201942,,,1610612741,130,128,2023-03-18T02:49:58Z,7150000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:10),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,726.0,11.0,10.0,1.0,,
728,PT01M27.00S,2023-03-18T02:50:09.2Z,6,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],201942,81.94809461235218,38.72549019607843,1610612741,132,128,2023-03-18T02:50:13Z,7160000,False,-56.0,117.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (45 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,13.01,Made,45.0,,,,,,,,,
729,PT01M27.00S,2023-03-18T02:50:13.8Z,6,OVERTIME,timeout,full,['team'],0,,,1610612750,132,128,2023-03-18T02:50:13Z,7170000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT01M27.00S,2023-03-18T02:51:51.1Z,6,OVERTIME,violation,delay-of-game,['team'],0,,,1610612750,132,128,2023-03-18T02:51:55Z,7190000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,
732,PT01M13.00S,2023-03-18T02:52:26.2Z,6,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612750,132,128,2023-03-18T02:52:32Z,7200000,False,,,0,,P. Beverley shooting personal FOUL (6 PF) (Alexander-Walker 2 FT),"[201976, 1629638]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,1204.0,6.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
735,PT01M13.00S,2023-03-18T02:52:33.3Z,6,OVERTIME,substitution,out,[],201976,,,1610612750,132,128,2023-03-18T02:52:52Z,7220000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT01M13.00S,2023-03-18T02:52:33.3Z,6,OVERTIME,substitution,in,[],1629632,,,1610612750,132,128,2023-03-18T02:52:52Z,7230000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT01M13.00S,2023-03-18T02:53:03.0Z,6,OVERTIME,freethrow,1 of 2,[],1629638,,,1610612750,132,128,2023-03-18T02:53:04Z,7240000,False,,,0,,MISS N. Alexander-Walker Free Throw 1 of 2,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
738,PT01M13.00S,2023-03-18T02:53:03.0Z,6,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612750,132,128,2023-03-18T02:53:04Z,7250000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,737.0,,,,,
739,PT01M13.00S,2023-03-18T02:53:14.5Z,6,OVERTIME,freethrow,2 of 2,[],1629638,,,1610612750,132,129,2023-03-18T02:53:14Z,7260000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (12 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,
740,PT01M02.00S,2023-03-18T02:53:32.3Z,6,OVERTIME,2pt,DUNK,['pointsinthepaint'],202696,92.32917214191852,51.225490196078425,1610612741,134,129,2023-03-18T02:53:41Z,7270000,False,6.0,20.0,1,right,N. Vucevic driving DUNK (20 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,2.05,Made,20.0,Z. LaVine,203897.0,5.0,,,,,,
742,PT01M02.00S,2023-03-18T02:53:38.4Z,6,OVERTIME,foul,personal,['1freethrow'],1629638,,,1610612741,134,129,2023-03-18T02:53:55Z,7290000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Vucevic 1 FT),"[1629638, 202696]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1204.0,2.0,0.0,Vucevic,202696.0,,,,,,,,,,,,,,,
744,PT01M02.00S,2023-03-18T02:54:05.3Z,6,OVERTIME,freethrow,1 of 1,[],202696,,,1610612741,135,129,2023-03-18T02:54:05Z,7310000,False,,,0,,N. Vucevic Free Throw 1 of 1 (21 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,Made,21.0,,,,,,,,,
745,PT00M55.70S,2023-03-18T02:54:19.9Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1629675,6.389618922470433,50.245098039215684,1610612750,135,131,2023-03-18T02:54:44Z,7320000,False,-1.0,8.0,1,left,N. Reid driving finger roll Layup (14 PTS),[1629675],1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,0.77,Made,14.0,,,,,,,,,
746,PT00M36.00S,2023-03-18T02:54:41.6Z,6,OVERTIME,2pt,Jump Shot,[],201942,74.85216819973719,30.637254901960787,1610612741,135,131,2023-03-18T02:55:33Z,7330000,False,-97.0,184.0,1,right,MISS D. DeRozan 20' pullup Shot - blocked,"[201942, 203937]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,20.78,Missed,,,,,,,,,Anderson,203937.0
747,PT00M36.00S,2023-03-18T02:54:41.6Z,6,OVERTIME,block,,[],203937,,,1610612741,135,131,2023-03-18T02:54:44Z,7340000,False,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
748,PT00M36.00S,2023-03-18T02:54:41.6Z,6,OVERTIME,rebound,offensive,[],201942,,,1610612741,135,131,2023-03-18T02:55:33Z,7350000,False,,,0,,D. DeRozan REBOUND (Off:2 Def:10),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,746.0,12.0,10.0,2.0,,
749,PT00M36.00S,2023-03-18T02:55:07.6Z,6,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612741,135,131,2023-03-18T02:55:54Z,7360000,False,,,0,,K. Anderson personal FOUL (4 PF) (DeRozan 2 FT),"[203937, 201942]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,202058.0,4.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
