actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
249,PT04M54.00S,2022-11-10T01:51:14.6Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,41,37,2022-11-10T01:51:25Z,2440000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M54.00S,2022-11-10T01:51:38.3Z,2,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,41,37,2022-11-10T01:51:43Z,2450000,False,,,0,,MISS N. Vucevic Free Throw 1 of 1,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT04M48.00S,2022-11-10T01:51:44.3Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,41,37,2022-11-10T01:51:43Z,2460000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,,,
252,PT04M34.00S,2022-11-10T01:51:57.4Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612740,41,37,2022-11-10T01:52:29Z,2470000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[202696, 202685]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Valanciunas,202685.0,,
254,PT04M34.00S,2022-11-10T01:52:30.9Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,41,37,2022-11-10T01:52:30Z,2490000,False,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT04M34.00S,2022-11-10T01:52:30.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,41,37,2022-11-10T01:52:30Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,
256,PT04M34.00S,2022-11-10T01:52:47.9Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,41,38,2022-11-10T01:52:47Z,2510000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
257,PT04M18.00S,2022-11-10T01:53:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.30026281208936,47.794117647058826,1610612741,43,38,2022-11-10T01:53:09Z,2520000,False,-11.0,1.0,1,right,D. DeRozan driving finger roll Layup (11 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,11.0,,,,,,,,,,,,,
258,PT04M01.00S,2022-11-10T01:53:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.338370565045992,49.01960784313725,1610612740,43,40,2022-11-10T01:53:27Z,2530000,False,5.0,-2.0,1,left,H. Jones cutting Layup (6 PTS) (B. Ingram 2 AST),"[1630529, 1627742]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,6.0,,,,,B. Ingram,1627742.0,2.0,,,,,,
260,PT03M49.00S,2022-11-10T01:53:34.1Z,2,REGULAR,3pt,Jump Shot,[],202696,77.08607095926413,10.784313725490197,1610612741,43,40,2022-11-10T01:53:39Z,2550000,False,-196.0,163.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
261,PT03M46.00S,2022-11-10T01:53:36.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,43,40,2022-11-10T01:53:36Z,2560000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,260.0,5.0,4.0,1.0,,,,,,,,,,,,,,
262,PT03M40.00S,2022-11-10T01:53:43.1Z,2,REGULAR,3pt,Jump Shot,[],1630230,28.07161629434954,18.137254901960784,1610612740,43,43,2022-11-10T01:53:48Z,2570000,False,159.0,211.0,1,left,N. Marshall 26' 3PT  (5 PTS) (B. Ingram 3 AST),"[1630230, 1627742]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,26.47,Made,,,,,5.0,,,,,B. Ingram,1627742.0,3.0,,,,,,
264,PT03M19.00S,2022-11-10T01:54:03.2Z,2,REGULAR,2pt,Jump Shot,[],201942,80.3712220762155,76.7156862745098,1610612741,45,43,2022-11-10T01:54:07Z,2590000,False,134.0,132.0,1,right,D. DeRozan 18' pullup Jump Shot (13 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,18.78,Made,,,,,13.0,,,,,,,,,,,,,
265,PT02M59.00S,2022-11-10T01:54:24.5Z,2,REGULAR,2pt,Jump Shot,[],202685,11.251642575558476,27.205882352941174,1610612740,45,45,2022-11-10T01:54:28Z,2600000,False,114.0,53.0,1,left,J. Valanciunas 12' turnaround Jump Shot (9 PTS) (D. Graham 1 AST),"[202685, 1628984]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,12.58,Made,,,,,9.0,,,,,D. Graham,1628984.0,1.0,,,,,,
267,PT02M59.00S,2022-11-10T01:54:29.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,45,45,2022-11-10T01:54:29Z,2620000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M59.00S,2022-11-10T01:56:40.0Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,45,45,2022-11-10T01:57:15Z,2630000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M59.00S,2022-11-10T01:56:40.0Z,2,REGULAR,substitution,in,[],203897,,,1610612741,45,45,2022-11-10T01:57:15Z,2640000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M42.00S,2022-11-10T01:57:45.1Z,2,REGULAR,foul,personal,['3freethrow'],1630529,,,1610612741,45,45,2022-11-10T01:57:54Z,2660000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Dosunmu 3 FT),"[1630529, 1630245]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,,,202007.0,,,,,1.0,0.0,Dosunmu,1630245.0,,
273,PT02M42.00S,2022-11-10T01:58:18.1Z,2,REGULAR,freethrow,1 of 3,[],1630245,,,1610612741,46,45,2022-11-10T01:58:18Z,2680000,False,,,0,,A. Dosunmu Free Throw 1 of 3 (3 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
274,PT02M42.00S,2022-11-10T01:58:29.0Z,2,REGULAR,freethrow,2 of 3,[],1630245,,,1610612741,47,45,2022-11-10T01:58:29Z,2690000,False,,,0,,A. Dosunmu Free Throw 2 of 3 (4 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
275,PT02M42.00S,2022-11-10T01:58:46.3Z,2,REGULAR,freethrow,3 of 3,[],1630245,,,1610612741,48,45,2022-11-10T01:58:46Z,2700000,False,,,0,,A. Dosunmu Free Throw 3 of 3 (5 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
276,PT02M25.00S,2022-11-10T01:59:03.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.828515111695138,43.627450980392155,1610612740,48,47,2022-11-10T01:59:08Z,2710000,False,32.0,68.0,1,left,J. Valanciunas 7' Hook (11 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,,,,,11.0,,,,,H. Jones,1630529.0,2.0,,,,,,
278,PT02M15.00S,2022-11-10T01:59:13.3Z,2,REGULAR,3pt,Jump Shot,[],1627936,96.40275952693824,96.81372549019608,1610612741,48,47,2022-11-10T01:59:26Z,2730000,False,234.0,-19.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
279,PT02M13.00S,2022-11-10T01:59:15.3Z,2,REGULAR,rebound,offensive,[],203897,,,1610612741,48,47,2022-11-10T01:59:26Z,2740000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,278.0,2.0,1.0,1.0,,,,,,,,,,,,,,
283,PT02M13.00S,2022-11-10T02:01:05.8Z,2,REGULAR,substitution,out,[],1630529,,,1610612741,48,47,2022-11-10T02:01:11Z,2780000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M13.00S,2022-11-10T02:01:05.8Z,2,REGULAR,substitution,in,[],203468,,,1610612741,48,47,2022-11-10T02:01:11Z,2790000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M05.00S,2022-11-10T02:01:25.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201942,74.58935611038108,33.82352941176471,1610612741,50,47,2022-11-10T02:02:16Z,2800000,False,-81.0,186.0,1,right,D. DeRozan 20' Jump Shot (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,20.32,Made,,,,,15.0,,,,,,,,,,,,,
286,PT01M41.00S,2022-11-10T02:01:49.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.1268068331143235,54.65686274509803,1610612740,50,49,2022-11-10T02:01:54Z,2810000,False,-23.0,5.0,1,left,N. Marshall cutting Layup (7 PTS) (J. Valanciunas 2 AST),"[1630230, 202685]",1610612740.0,NOP,cutting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,7.0,,,,,J. Valanciunas,202685.0,2.0,,,,,,
288,PT01M22.00S,2022-11-10T02:02:07.8Z,2,REGULAR,3pt,Jump Shot,[],201942,92.72339027595268,3.1862745098039214,1610612741,50,49,2022-11-10T02:02:14Z,2830000,False,-234.0,16.0,1,right,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
289,PT01M20.00S,2022-11-10T02:02:09.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,50,49,2022-11-10T02:02:14Z,2840000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,288.0,6.0,5.0,1.0,,,,,,,,,,,,,,
290,PT01M12.00S,2022-11-10T02:02:19.0Z,2,REGULAR,3pt,Jump Shot,[],203468,12.565703022339028,94.36274509803921,1610612740,50,49,2022-11-10T02:02:29Z,2850000,False,-222.0,66.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
291,PT01M11.00S,2022-11-10T02:02:24.7Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,50,49,2022-11-10T02:02:24Z,2860000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,290.0,7.0,5.0,2.0,,,,,,,,,,,,,,
292,PT01M11.00S,2022-11-10T02:02:25.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612740,50,49,2022-11-10T02:02:31Z,2870000,False,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[202696, 202685]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,2.0,0.0,Valanciunas,202685.0,,
294,PT01M11.00S,2022-11-10T02:02:49.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,50,50,2022-11-10T02:02:49Z,2890000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
295,PT01M11.00S,2022-11-10T02:02:51.9Z,2,REGULAR,substitution,out,[],1627936,,,1610612740,50,50,2022-11-10T02:02:59Z,2900000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M11.00S,2022-11-10T02:02:51.9Z,2,REGULAR,substitution,in,[],1630172,,,1610612740,50,50,2022-11-10T02:02:59Z,2910000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M11.00S,2022-11-10T02:03:15.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,50,51,2022-11-10T02:03:15Z,2920000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
298,PT00M49.80S,2022-11-10T02:03:42.0Z,2,REGULAR,turnover,traveling,[],202696,,,1610612741,50,51,2022-11-10T02:03:52Z,2930000,False,,,0,,N. Vucevic traveling TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,202026.0,2.0,,,,,,,,,
299,PT00M49.80S,2022-11-10T02:03:48.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202696,,,1610612740,50,51,2022-11-10T02:03:59Z,2940000,False,,,0,,N. Vucevic technical FOUL (1 Tech),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,202007.0,,,,,2.0,1.0,,,,
300,PT00M49.80S,2022-11-10T02:04:09.6Z,2,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,50,52,2022-11-10T02:04:09Z,2950000,False,,,0,,B. Ingram technical Free Throw 1 of 1 (4 PTS),[1627742],1610612740.0,NOP,technical,,,Ingram,B. Ingram,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
301,PT00M29.40S,2022-11-10T02:04:42.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202685,13.87976346911958,26.225490196078432,1610612740,50,52,2022-11-10T02:06:03Z,2960000,False,119.0,78.0,1,left,MISS J. Valanciunas 14' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,14.22,Missed,,,,,,,,,,,,,,,,,,
302,PT00M27.60S,2022-11-10T02:04:43.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,52,2022-11-10T02:04:45Z,2970000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,301.0,5.0,5.0,0.0,,,,,,,,,,,,,,
303,PT00M05.10S,2022-11-10T02:05:06.3Z,2,REGULAR,3pt,Jump Shot,[],203897,67.09921156373193,34.068627450980394,1610612741,50,52,2022-11-10T02:05:13Z,2980000,False,-80.0,257.0,1,right,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.89,Missed,,,,,,,,,,,,,,,,,,
304,PT00M02.80S,2022-11-10T02:05:08.6Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,50,52,2022-11-10T02:05:08Z,2990000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,,
305,PT00M00.00S,2022-11-10T02:05:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,10.463206307490145,56.61764705882353,1610612740,50,52,2022-11-10T02:05:18Z,3000000,False,-33.0,46.0,1,left,MISS N. Marshall driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
306,PT00M00.00S,2022-11-10T02:05:14.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,50,52,2022-11-10T02:05:14Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,305.0,,,,,,,,,,,,,,,,,
307,PT00M00.00S,2022-11-10T02:05:15.3Z,2,REGULAR,period,end,[],0,,,1610612740,50,52,2022-11-10T02:05:15Z,3020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-11-10T02:20:01.7Z,3,REGULAR,substitution,out,['startperiod'],1628984,,,1610612740,50,52,2022-11-10T02:20:32Z,3030000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-11-10T02:20:01.7Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,50,52,2022-11-10T02:20:32Z,3040000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-11-10T02:20:01.7Z,3,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,50,52,2022-11-10T02:20:32Z,3050000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-11-10T02:20:01.7Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,50,52,2022-11-10T02:20:32Z,3060000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-11-10T02:20:29.5Z,3,REGULAR,period,start,[],0,,,1610612741,50,52,2022-11-10T02:20:32Z,3070000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M49.00S,2022-11-10T02:20:43.8Z,3,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612741,50,52,2022-11-10T02:20:52Z,3080000,False,,,0,,B. Ingram shooting personal FOUL (3 PF) (Vucevic 2 FT),"[1627742, 202696]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627961.0,,,,,3.0,0.0,Vucevic,202696.0,,
316,PT11M49.00S,2022-11-10T02:21:06.4Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,51,52,2022-11-10T02:21:06Z,3100000,False,,,0,,N. Vucevic Free Throw 1 of 2 (7 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
317,PT11M49.00S,2022-11-10T02:21:22.5Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,52,52,2022-11-10T02:21:22Z,3110000,False,,,0,,N. Vucevic Free Throw 2 of 2 (8 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
319,PT11M28.00S,2022-11-10T02:22:04.4Z,3,REGULAR,2pt,Jump Shot,[],1627742,78.53153745072274,54.166666666666664,1610612740,52,52,2022-11-10T02:22:11Z,3130000,False,21.0,149.0,1,right,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.07,Missed,,,,,,,,,,,,,,,,,,
320,PT11M23.00S,2022-11-10T02:22:09.4Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,52,52,2022-11-10T02:22:11Z,3140000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Center,,,319.0,1.0,1.0,0.0,,,,,,,,,,,,,,
321,PT11M16.00S,2022-11-10T02:22:15.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,11.12023653088042,48.529411764705884,1610612741,52,52,2022-11-10T02:22:19Z,3150000,False,7.0,52.0,1,left,MISS D. DeRozan driving floating Shot - blocked,"[201942, 203468]",1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,McCollum,203468.0,,,,,,,,,,,
322,PT11M16.00S,2022-11-10T02:22:15.5Z,3,REGULAR,block,,[],203468,,,1610612741,52,52,2022-11-10T02:22:17Z,3160000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT11M14.00S,2022-11-10T02:22:17.5Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,52,52,2022-11-10T02:22:19Z,3170000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,321.0,2.0,2.0,0.0,,,,,,,,,,,,,,
324,PT11M11.00S,2022-11-10T02:22:20.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202685,67.09921156373193,40.68627450980392,1610612740,52,52,2022-11-10T02:23:03Z,3180000,False,-47.0,257.0,1,right,MISS J. Valanciunas 26' running 3PT,[202685],1610612740.0,NOP,running,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
325,PT11M08.00S,2022-11-10T02:22:23.4Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,52,52,2022-11-10T02:23:18Z,3190000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,324.0,3.0,1.0,2.0,,,,,,,,,,,,,,
326,PT11M08.00S,2022-11-10T02:22:26.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629627,94.40999984741211,50.0,1610612740,52,54,2022-11-10T02:23:22Z,3200000,False,0.0,0.0,1,right,Z. Williamson tip Layup (6 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
327,PT10M55.00S,2022-11-10T02:22:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,7.703679369250986,43.872549019607845,1610612741,54,54,2022-11-10T02:22:41Z,3210000,False,31.0,20.0,1,left,P. Williams cutting Layup (5 PTS),[1630172],1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,5.0,,,,,,,,,,,,,
329,PT10M48.00S,2022-11-10T02:22:46.8Z,3,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612740,54,54,2022-11-10T02:22:57Z,3230000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Williamson 2 FT),"[1630172, 1629627]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627961.0,,,,,1.0,0.0,Williamson,1629627.0,,
331,PT10M48.00S,2022-11-10T02:23:17.0Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,54,55,2022-11-10T02:23:17Z,3250000,False,,,0,,Z. Williamson Free Throw 1 of 2 (7 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
332,PT10M48.00S,2022-11-10T02:23:27.6Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,54,56,2022-11-10T02:23:27Z,3260000,False,,,0,,Z. Williamson Free Throw 2 of 2 (8 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
336,PT10M39.00S,2022-11-10T02:23:45.0Z,3,REGULAR,turnover,bad pass,[],1630245,,,1610612741,54,56,2022-11-10T02:24:19Z,3285000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 202685]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,Valanciunas,202685.0
337,PT10M39.00S,2022-11-10T02:23:45.0Z,3,REGULAR,steal,,[],202685,,,1610612740,54,56,2022-11-10T02:24:19Z,3287500,False,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
338,PT10M30.00S,2022-11-10T02:24:21.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,87.07293035479631,56.61764705882353,1610612740,54,56,2022-11-10T02:25:51Z,3300000,False,33.0,69.0,1,right,MISS B. Ingram 7' driving floating Shot - blocked,"[1627742, 1630172]",1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,Williams,1630172.0,,,,,,,,,,,
339,PT10M30.00S,2022-11-10T02:24:21.1Z,3,REGULAR,block,,[],1630172,,,1610612740,54,56,2022-11-10T02:24:24Z,3310000,False,,,0,,P. Williams BLOCK (3 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
