actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
524,PT08M25.00S,2022-10-23T02:02:49.0Z,4,REGULAR,3pt,Jump Shot,[],201567,32.276609724047304,65.68627450980392,1610612739,86,102,2022-10-23T02:02:54Z,5190000,-78.0,251.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
525,PT08M23.00S,2022-10-23T02:02:51.0Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,86,102,2022-10-23T02:02:54Z,5200000,,,0,,D. Mitchell REBOUND (Off:3 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,524.0,8.0,5.0,3.0,,,,,,,,,,,,
526,PT08M13.00S,2022-10-23T02:03:01.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,18.873193166885677,18.872549019607842,1610612739,86,102,2022-10-23T02:03:07Z,5210000,156.0,125.0,1,left,MISS D. Mitchell 19' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.95,Missed,,,,,,,,,,,,,,,,,,
527,PT08M08.00S,2022-10-23T02:03:06.7Z,4,REGULAR,rebound,defensive,[],201609,,,1610612741,86,102,2022-10-23T02:03:07Z,5220000,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Right Center,,,,,526.0,2.0,2.0,0.0,,,,,,,,,,,,
528,PT08M07.00S,2022-10-23T02:03:08.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,71.69842312746385,20.34313725490196,1610612741,86,102,2022-10-23T02:37:53Z,5230000,-148.0,214.0,1,right,MISS C. White 26' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
529,PT08M05.00S,2022-10-23T02:03:10.1Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612741,86,102,2022-10-23T02:37:53Z,5240000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,528.0,1.0,0.0,1.0,,,,,,,,,,,,
530,PT08M04.00S,2022-10-23T02:03:15.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627884,94.40999984741211,50.0,1610612741,86,102,2022-10-23T02:38:16Z,5250000,0.0,0.0,1,right,MISS D. Jones Jr. tip Layup,[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
531,PT08M04.00S,2022-10-23T02:03:15.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,86,102,2022-10-23T02:38:16Z,5260000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,530.0,6.0,4.0,2.0,,,,,,,,,,,,
532,PT08M02.00S,2022-10-23T02:03:16.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612741,86,102,2022-10-23T02:41:08Z,5270000,0.0,0.0,1,right,MISS A. Drummond tip Layup - blocked,"[203083, 201577]",1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Missed,Lopez,201577.0,,,,,,,,,,,,,,,,
670,PT08M02.00S,2022-10-23T02:03:16.7Z,4,REGULAR,block,,[],201577,,,1610612741,86,102,2022-10-23T02:46:41Z,5275000,,,0,,R. Lopez BLOCK (1 BLK),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
533,PT08M01.00S,2022-10-23T02:03:17.7Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,86,102,2022-10-23T02:41:08Z,5280000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,532.0,7.0,4.0,3.0,,,,,,,,,,,,
534,PT08M01.00S,2022-10-23T02:03:26.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203897,94.43166885676742,31.862745098039213,1610612741,86,102,2022-10-23T02:47:22Z,5290000,-91.0,0.0,1,right,MISS Z. LaVine 9' floating Shot,[203897],1610612741.0,CHI,floating,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,9.07,Missed,,,,,,,,,,,,,,,,,,
535,PT08M00.00S,2022-10-23T02:03:27.0Z,4,REGULAR,rebound,defensive,[],201577,,,1610612739,86,102,2022-10-23T02:41:52Z,5300000,,,0,,R. Lopez REBOUND (Off:1 Def:2),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Mid-Range,8-16 Left,,,,,534.0,3.0,2.0,1.0,,,,,,,,,,,,
537,PT07M45.00S,2022-10-23T02:03:56.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,86,102,2022-10-23T02:18:28Z,5310000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M45.00S,2022-10-23T02:06:01.9Z,4,REGULAR,substitution,out,[],201577,,,1610612739,86,102,2022-10-23T02:06:10Z,5320000,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M45.00S,2022-10-23T02:06:01.9Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,86,102,2022-10-23T02:06:10Z,5330000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M45.00S,2022-10-23T02:06:01.9Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,86,102,2022-10-23T02:06:10Z,5340000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M45.00S,2022-10-23T02:06:01.9Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,86,102,2022-10-23T02:06:10Z,5350000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M45.00S,2022-10-23T02:06:01.9Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,86,102,2022-10-23T02:06:10Z,5360000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M45.00S,2022-10-23T02:06:01.9Z,4,REGULAR,substitution,in,[],203526,,,1610612739,86,102,2022-10-23T02:06:10Z,5370000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M40.00S,2022-10-23T02:06:33.3Z,4,REGULAR,turnover,bad pass,[],203526,,,1610612739,86,102,2022-10-23T02:06:40Z,5380000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 203083]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Drummond,203083.0,,,,
545,PT07M40.00S,2022-10-23T02:06:33.3Z,4,REGULAR,steal,,[],203083,,,1610612741,86,102,2022-10-23T02:06:35Z,5390000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
546,PT07M37.00S,2022-10-23T02:06:36.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,93.51182654402102,49.754901960784316,1610612741,88,102,2022-10-23T02:06:47Z,5400000,-1.0,8.0,1,right,A. Drummond driving DUNK (8 PTS),[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,8.0,,,,,,,,,,,
547,PT07M16.00S,2022-10-23T02:06:57.9Z,4,REGULAR,2pt,Jump Shot,[],1627747,15.325229960578188,24.509803921568626,1610612739,88,102,2022-10-23T02:07:02Z,5410000,127.0,92.0,1,left,MISS C. LeVert 15' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,15.7,Missed,,,,,,,,,,,,,,,,,,
548,PT07M14.00S,2022-10-23T02:06:59.9Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,88,102,2022-10-23T02:07:02Z,5420000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,547.0,2.0,1.0,1.0,,,,,,,,,,,,
549,PT07M08.00S,2022-10-23T02:07:05.1Z,4,REGULAR,3pt,Jump Shot,[],1629632,68.80749014454665,24.019607843137255,1610612741,88,102,2022-10-23T02:07:10Z,5430000,-130.0,241.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
550,PT07M06.00S,2022-10-23T02:07:07.1Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,88,102,2022-10-23T02:07:10Z,5440000,,,0,,K. Love REBOUND (Off:0 Def:12),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,549.0,12.0,12.0,0.0,,,,,,,,,,,,
551,PT06M45.00S,2022-10-23T02:07:28.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,15.982260183968464,41.66666666666667,1610612739,88,104,2022-10-23T02:07:34Z,5450000,42.0,98.0,1,left,R. Neto 10' driving floating bank Jump Shot (6 PTS),[203526],1610612739.0,CLE,driving floating bank,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Center,10.62,Made,,,,,,,6.0,,,,,,,,,,,
552,PT06M28.00S,2022-10-23T02:07:45.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.93495400788436,50.98039215686274,1610612741,90,104,2022-10-23T02:07:53Z,5460000,5.0,23.0,1,right,Z. LaVine driving finger roll Layup (21 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,21.0,,,,,,,,,,,
553,PT06M10.00S,2022-10-23T02:08:06.7Z,4,REGULAR,foul,personal,['3freethrow'],1629632,,,1610612739,90,104,2022-10-23T02:08:36Z,5470000,,,0,,C. White shooting personal FOUL (2 PF) (Osman 3 FT),"[1629632, 1626224]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202058.0,,,,2.0,1.0,Osman,1626224.0
555,PT06M10.00S,2022-10-23T02:08:49.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,90,104,2022-10-23T02:08:49Z,5490000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M10.00S,2022-10-23T02:11:46.2Z,4,REGULAR,freethrow,1 of 3,[],1626224,,,1610612739,90,105,2022-10-23T02:11:46Z,5510000,,,0,,C. Osman Free Throw 1 of 3 (13 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
558,PT06M10.00S,2022-10-23T02:12:03.5Z,4,REGULAR,freethrow,2 of 3,[],1626224,,,1610612739,90,106,2022-10-23T02:12:03Z,5520000,,,0,,C. Osman Free Throw 2 of 3 (14 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
559,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,out,[],1629632,,,1610612739,90,106,2022-10-23T02:12:25Z,5530000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,out,[],203083,,,1610612739,90,106,2022-10-23T02:12:25Z,5540000,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,out,[],201609,,,1610612739,90,106,2022-10-23T02:12:25Z,5550000,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,out,[],201567,,,1610612739,90,106,2022-10-23T02:12:25Z,5560000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,out,[],203526,,,1610612739,90,106,2022-10-23T02:12:25Z,5570000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,in,[],201942,,,1610612739,90,106,2022-10-23T02:12:25Z,5580000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,in,[],1630245,,,1610612739,90,106,2022-10-23T02:12:25Z,5590000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,in,[],202696,,,1610612739,90,106,2022-10-23T02:12:25Z,5600000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,90,106,2022-10-23T02:12:25Z,5610000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M10.00S,2022-10-23T02:12:05.4Z,4,REGULAR,substitution,in,[],1628378,,,1610612739,90,106,2022-10-23T02:12:25Z,5620000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M10.00S,2022-10-23T02:12:26.7Z,4,REGULAR,freethrow,3 of 3,[],1626224,,,1610612739,90,107,2022-10-23T02:12:26Z,5630000,,,0,,C. Osman Free Throw 3 of 3 (15 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
570,PT05M51.00S,2022-10-23T02:12:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.72339027595268,48.77450980392157,1610612741,90,107,2022-10-23T02:12:45Z,5640000,-6.0,16.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1630596]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.7,Missed,Mobley,1630596.0,,,,,,,,,,,,,,,,
571,PT05M51.00S,2022-10-23T02:12:39.7Z,4,REGULAR,block,,[],1630596,,,1610612741,90,107,2022-10-23T02:12:42Z,5650000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT05M46.00S,2022-10-23T02:12:44.7Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,90,107,2022-10-23T02:12:45Z,5660000,,,0,,D. Mitchell REBOUND (Off:3 Def:6),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,570.0,9.0,6.0,3.0,,,,,,,,,,,,
573,PT05M34.00S,2022-10-23T02:12:57.0Z,4,REGULAR,3pt,Jump Shot,[],1627747,17.559132720105126,94.11764705882352,1610612739,90,110,2022-10-23T02:13:01Z,5670000,-221.0,113.0,1,left,C. LeVert 24' 3PT  (10 PTS) (C. Osman 3 AST),"[1627747, 1626224]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,24.77,Made,,,,,,,10.0,C. Osman,1626224.0,3.0,,,,,,,,
575,PT05M17.00S,2022-10-23T02:13:13.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,89.17542706964521,39.46078431372549,1610612741,90,110,2022-10-23T02:13:19Z,5690000,-53.0,49.0,1,right,MISS D. DeRozan 7' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.22,Missed,,,,,,,,,,,,,,,,,,
576,PT05M15.00S,2022-10-23T02:13:16.6Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,90,110,2022-10-23T02:13:16Z,5700000,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,575.0,4.0,4.0,0.0,,,,,,,,,,,,
577,PT04M57.00S,2022-10-23T02:13:34.8Z,4,REGULAR,3pt,Jump Shot,[],1628378,29.122864651773984,22.794117647058822,1610612739,90,113,2022-10-23T02:13:39Z,5710000,136.0,221.0,1,left,D. Mitchell 25' 3PT  (31 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,,,31.0,,,,,,,,,,,
578,PT04M47.00S,2022-10-23T02:13:46.2Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612741,90,113,2022-10-23T02:13:59Z,5720000,,,0,,J. Allen shooting personal FOUL (2 PF) (LaVine 2 FT),"[1628386, 203897]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,,,,2.0,0.0,LaVine,203897.0
580,PT04M47.00S,2022-10-23T02:14:20.0Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,91,113,2022-10-23T02:14:20Z,5740000,,,0,,Z. LaVine Free Throw 1 of 2 (22 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
581,PT04M47.00S,2022-10-23T02:14:20.9Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,91,113,2022-10-23T02:14:26Z,5750000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M47.00S,2022-10-23T02:14:20.9Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,91,113,2022-10-23T02:14:26Z,5760000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M47.00S,2022-10-23T02:14:38.4Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,92,113,2022-10-23T02:14:38Z,5770000,,,0,,Z. LaVine Free Throw 2 of 2 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
584,PT04M30.00S,2022-10-23T02:15:01.1Z,4,REGULAR,foul,personal,[],201942,,,1610612739,92,113,2022-10-23T02:15:41Z,5780000,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 1626224]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628480.0,,,,2.0,0.0,Osman,1626224.0
586,PT04M30.00S,2022-10-23T02:15:31.7Z,4,REGULAR,foul,technical,['1freethrow'],201942,,,1610612739,92,113,2022-10-23T02:15:44Z,5800000,,,0,,D. DeRozan technical FOUL (1 Tech),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,1628480.0,,,,2.0,1.0,,
587,PT04M30.00S,2022-10-23T02:15:46.4Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,92,114,2022-10-23T02:15:46Z,5810000,,,0,,D. Mitchell technical Free Throw 1 of 1 (32 PTS),[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,32.0,,,,,,,,,,,
588,PT04M30.00S,2022-10-23T02:15:47.2Z,4,REGULAR,foul,technical,['1freethrow'],201942,,,1610612739,92,114,2022-10-23T02:16:29Z,5820000,,,0,,D. DeRozan technical FOUL (2 Tech),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,202058.0,,,,2.0,2.0,,
589,PT04M30.00S,2022-10-23T02:16:00.6Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,92,114,2022-10-23T02:16:00Z,5830000,,,0,,MISS D. Mitchell technical Free Throw 1 of 1,[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT04M30.00S,2022-10-23T02:16:00.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,92,114,2022-10-23T02:16:00Z,5840000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,
591,PT04M30.00S,2022-10-23T02:16:04.2Z,4,REGULAR,ejection,other,[],201942,,,1610612739,92,114,2022-10-23T02:16:49Z,5850000,,,0,,Ejection D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,
592,PT04M30.00S,2022-10-23T02:16:11.1Z,4,REGULAR,substitution,out,[],201942,,,1610612739,92,114,2022-10-23T02:16:14Z,5860000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M30.00S,2022-10-23T02:16:11.1Z,4,REGULAR,substitution,in,[],1629632,,,1610612739,92,114,2022-10-23T02:16:14Z,5870000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M21.00S,2022-10-23T02:16:52.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612739,92,114,2022-10-23T02:17:14Z,5890000,,,0,,C. White shooting personal FOUL (3 PF) (LeVert 2 FT),"[1629632, 1627747]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,,,,3.0,1.0,LeVert,1627747.0
597,PT04M21.00S,2022-10-23T02:17:15.7Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,92,115,2022-10-23T02:17:15Z,5910000,,,0,,C. LeVert Free Throw 1 of 2 (11 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
598,PT04M21.00S,2022-10-23T02:17:19.2Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,92,116,2022-10-23T02:17:19Z,5920000,,,0,,C. LeVert Free Throw 2 of 2 (12 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
599,PT04M09.00S,2022-10-23T02:17:33.4Z,4,REGULAR,turnover,bad pass,[],202696,,,1610612741,92,116,2022-10-23T02:17:38Z,5930000,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 1627747]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,,
600,PT04M09.00S,2022-10-23T02:17:33.4Z,4,REGULAR,steal,,[],1627747,,,1610612739,92,116,2022-10-23T02:17:35Z,5940000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
601,PT04M07.00S,2022-10-23T02:17:47.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627747,5.995400788436268,50.49019607843137,1610612739,92,118,2022-10-23T02:50:08Z,5950000,-2.0,4.0,1,left,C. LeVert running DUNK (14 PTS) (C. Osman 4 AST),"[1627747, 1626224]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,14.0,C. Osman,1626224.0,4.0,,,,,,,,
603,PT04M07.00S,2022-10-23T02:18:53.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,92,118,2022-10-23T02:18:53Z,5970000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M07.00S,2022-10-23T02:18:58.0Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,92,118,2022-10-23T02:19:25Z,5980000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M07.00S,2022-10-23T02:18:58.0Z,4,REGULAR,substitution,out,[],203897,,,1610612741,92,118,2022-10-23T02:19:25Z,5990000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M07.00S,2022-10-23T02:18:58.0Z,4,REGULAR,substitution,out,[],202696,,,1610612741,92,118,2022-10-23T02:19:25Z,6000000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M07.00S,2022-10-23T02:18:58.0Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,92,118,2022-10-23T02:19:25Z,6010000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
