actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
348,PT08M23.00S,2023-04-02T20:56:44.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203897,,,1610612741,64,75,2023-04-02T20:56:47Z,3400000,False,,,0,,MISS Z. LaVine Free Throw 1 of 1,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
349,PT08M20.00S,2023-04-02T20:56:47.3Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,64,75,2023-04-02T20:56:47Z,3410000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,348.0,4.0,4.0,0.0,,,,,,,,,,,,,,
350,PT08M10.00S,2023-04-02T20:56:55.9Z,3,REGULAR,turnover,lost ball,[],1630214,,,1610612763,64,75,2023-04-02T20:57:02Z,3420000,False,,,0,,X. Tillman lost ball TURNOVER (2 TO),"[1630214, 203897]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,LaVine,203897.0
351,PT08M10.00S,2023-04-02T20:56:55.9Z,3,REGULAR,steal,,[],203897,,,1610612741,64,75,2023-04-02T20:57:00Z,3430000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
352,PT08M04.00S,2023-04-02T20:57:01.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,5.075558475689881,49.754901960784316,1610612741,66,75,2023-04-02T20:57:08Z,3440000,False,1.0,-5.0,1,left,Z. LaVine running DUNK (18 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,18.0,,,,,,,,,,,
353,PT08M03.00S,2023-04-02T20:57:06.4Z,3,REGULAR,foul,offensive,[],1630217,,,1610612763,66,75,2023-04-02T20:57:16Z,3450000,False,,,0,,D. Bane charge offensive FOUL (2 PF),"[1630217, 201942]",1610612763.0,MEM,charge,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628953.0,2.0,0.0,DeRozan,201942.0,,,,,,
355,PT08M03.00S,2023-04-02T20:57:06.4Z,3,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,66,75,2023-04-02T20:57:06Z,3470000,False,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628953.0,,,,,,,,2.0,,
356,PT07M49.00S,2023-04-02T20:57:30.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201942,28.203022339027594,80.88235294117648,1610612741,66,75,2023-04-02T20:57:53Z,3480000,False,-154.0,213.0,1,left,MISS D. DeRozan 26' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
357,PT07M48.00S,2023-04-02T20:57:35.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,66,75,2023-04-02T20:57:35Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,356.0,,,,,,,,,,,,,,,,,
358,PT07M48.00S,2023-04-02T20:57:36.9Z,3,REGULAR,foul,personal,[],1628991,,,1610612741,66,75,2023-04-02T20:58:20Z,3500000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (4 PF),"[1628991, 202696]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,4.0,0.0,Vucevic,202696.0,,,,,,
360,PT07M48.00S,2023-04-02T20:57:56.1Z,3,REGULAR,foul,technical,['1freethrow'],201976,,,1610612741,66,75,2023-04-02T20:58:09Z,3520000,False,,,0,,P. Beverley technical FOUL (1 Tech),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,2530.0,1.0,1.0,,,,,,,,
361,PT07M48.00S,2023-04-02T20:58:14.0Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612741,66,76,2023-04-02T20:58:14Z,3530000,False,,,0,,D. Bane technical Free Throw 1 of 1 (16 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
362,PT07M42.00S,2023-04-02T20:58:38.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201942,19.004599211563733,57.107843137254896,1610612741,68,76,2023-04-02T20:58:42Z,3540000,False,-36.0,126.0,1,left,D. DeRozan 13' pullup Jump Shot (20 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,13.1,Made,,,,,,,20.0,,,,,,,,,,,
364,PT07M26.00S,2023-04-02T20:58:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629630,94.43166885676742,95.34313725490196,1610612763,68,76,2023-04-02T20:59:01Z,3560000,False,227.0,0.0,1,right,MISS J. Morant 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
365,PT07M23.00S,2023-04-02T20:58:56.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,68,76,2023-04-02T20:59:01Z,3570000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,,,
366,PT07M20.00S,2023-04-02T20:59:00.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,5.206964520367937,51.71568627450981,1610612741,70,76,2023-04-02T21:01:15Z,3580000,False,-9.0,-4.0,1,left,A. Caruso running reverse Layup (5 PTS) (Z. LaVine 6 AST),"[1627936, 203897]",1610612741.0,CHI,running reverse,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,5.0,,,,,,Z. LaVine,203897.0,6.0,,,
368,PT07M08.00S,2023-04-02T20:59:12.0Z,3,REGULAR,turnover,bad pass,[],1628415,,,1610612763,70,76,2023-04-02T21:01:31Z,3600000,False,,,0,,D. Brooks bad pass TURNOVER (1 TO),"[1628415, 202696]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0
369,PT07M08.00S,2023-04-02T20:59:12.0Z,3,REGULAR,steal,,[],202696,,,1610612741,70,76,2023-04-02T20:59:14Z,3610000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT07M06.00S,2023-04-02T20:59:17.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203897,5.995400788436268,50.245098039215684,1610612741,72,76,2023-04-02T21:01:54Z,3620000,False,-1.0,4.0,1,left,Z. LaVine running finger roll Layup (20 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,running finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,20.0,,,,,,N. Vucevic,202696.0,2.0,,,
372,PT07M06.00S,2023-04-02T20:59:19.9Z,3,REGULAR,violation,defensive goaltending,[],1629630,,,1610612741,72,76,2023-04-02T20:59:31Z,3640000,False,,,0,,J. Morant defensive goaltending VIOLATION,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
373,PT07M06.00S,2023-04-02T20:59:27.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,72,76,2023-04-02T20:59:27Z,3650000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M06.00S,2023-04-02T21:02:13.3Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,72,76,2023-04-02T21:02:18Z,3660000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M06.00S,2023-04-02T21:02:13.3Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,72,76,2023-04-02T21:02:18Z,3670000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M42.00S,2023-04-02T21:02:53.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,87.33574244415243,41.66666666666667,1610612763,72,76,2023-04-02T21:02:57Z,3680000,False,-42.0,67.0,1,right,MISS D. Brooks 7' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,,
377,PT06M40.00S,2023-04-02T21:02:55.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,72,76,2023-04-02T21:02:57Z,3690000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,376.0,8.0,8.0,0.0,,,,,,,,,,,,,,
378,PT06M32.00S,2023-04-02T21:03:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.835085413929041,45.83333333333333,1610612741,72,76,2023-04-02T21:04:10Z,3700000,False,21.0,21.0,1,left,MISS D. DeRozan driving finger roll Layup,[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
379,PT06M30.00S,2023-04-02T21:03:05.1Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,72,76,2023-04-02T21:03:07Z,3710000,False,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,378.0,4.0,4.0,0.0,,,,,,,,,,,,,,
380,PT06M29.00S,2023-04-02T21:03:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,91.80354796320631,50.245098039215684,1610612763,72,76,2023-04-02T21:03:18Z,3720000,False,1.0,25.0,1,right,MISS D. Bane running Layup - blocked,"[1630217, 202696]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,Vucevic,202696.0,,,,,,,,,,,,
381,PT06M29.00S,2023-04-02T21:03:09.4Z,3,REGULAR,block,,[],202696,,,1610612763,72,76,2023-04-02T21:03:12Z,3730000,False,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT06M29.00S,2023-04-02T21:03:09.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,72,76,2023-04-02T21:03:18Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,380.0,,,,,,,,,,,,,,,,,
385,PT06M17.00S,2023-04-02T21:03:57.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,93.38042049934296,96.56862745098039,1610612763,72,79,2023-04-02T21:04:02Z,3770000,False,233.0,10.0,1,right,S. Aldama 3PT  (3 PTS) (J. Morant 6 AST),"[1630583, 1629630]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,23.3,Made,,,,,,,3.0,,,,,,J. Morant,1629630.0,6.0,,,
387,PT05M49.00S,2023-04-02T21:04:27.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,72,79,2023-04-02T21:04:34Z,3790000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,2530.0,,,,,,,,,,
388,PT05M33.00S,2023-04-02T21:04:53.6Z,3,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,72,79,2023-04-02T21:05:02Z,3800000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (3 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,,,,,,,,3.0,,
389,PT05M17.00S,2023-04-02T21:05:32.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,28.203022339027594,24.509803921568626,1610612741,72,79,2023-04-02T21:05:37Z,3810000,False,127.0,213.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
390,PT05M13.00S,2023-04-02T21:05:36.6Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,72,79,2023-04-02T21:05:37Z,3820000,False,,,0,,X. Tillman REBOUND (Off:2 Def:6),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,389.0,8.0,6.0,2.0,,,,,,,,,,,,,,
392,PT05M01.00S,2023-04-02T21:05:52.4Z,3,REGULAR,substitution,out,[],1627936,,,1610612763,72,79,2023-04-02T21:06:03Z,3840000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M01.00S,2023-04-02T21:05:52.4Z,3,REGULAR,substitution,out,[],201942,,,1610612763,72,79,2023-04-02T21:06:03Z,3850000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M01.00S,2023-04-02T21:05:52.4Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,72,79,2023-04-02T21:06:03Z,3860000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M01.00S,2023-04-02T21:05:52.4Z,3,REGULAR,substitution,in,[],1629632,,,1610612763,72,79,2023-04-02T21:06:03Z,3870000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M01.00S,2023-04-02T21:05:52.4Z,3,REGULAR,substitution,in,[],1630172,,,1610612763,72,79,2023-04-02T21:06:03Z,3880000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M01.00S,2023-04-02T21:05:52.4Z,3,REGULAR,substitution,in,[],1628379,,,1610612763,72,79,2023-04-02T21:06:03Z,3890000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M51.00S,2023-04-02T21:06:21.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,85.89027595269383,50.0,1610612763,72,79,2023-04-02T21:07:10Z,3900000,False,0.0,80.0,1,right,MISS D. Brooks 8' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,,,,,,,,
399,PT04M49.00S,2023-04-02T21:06:23.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,72,79,2023-04-02T21:06:26Z,3910000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,398.0,9.0,9.0,0.0,,,,,,,,,,,,,,
400,PT04M35.00S,2023-04-02T21:06:39.5Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612741,72,79,2023-04-02T21:06:47Z,3920000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628415, 203897]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2530.0,1.0,0.0,LaVine,203897.0,,,,,,
402,PT04M35.00S,2023-04-02T21:07:05.8Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,73,79,2023-04-02T21:07:05Z,3940000,False,,,0,,Z. LaVine Free Throw 1 of 2 (21 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
403,PT04M35.00S,2023-04-02T21:07:19.6Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,74,79,2023-04-02T21:07:19Z,3950000,False,,,0,,Z. LaVine Free Throw 2 of 2 (22 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
404,PT04M22.00S,2023-04-02T21:07:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.88370565045992,50.73529411764706,1610612763,74,79,2023-04-02T21:07:39Z,3960000,False,4.0,33.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1630172]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,Williams,1630172.0,,,,,,,,,,,,
405,PT04M22.00S,2023-04-02T21:07:34.6Z,3,REGULAR,block,,[],1630172,,,1610612763,74,79,2023-04-02T21:07:38Z,3970000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT04M18.00S,2023-04-02T21:07:38.6Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,74,79,2023-04-02T21:07:39Z,3980000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,404.0,1.0,1.0,0.0,,,,,,,,,,,,,,
407,PT04M13.00S,2023-04-02T21:07:43.5Z,3,REGULAR,3pt,Jump Shot,[],201976,25.57490144546649,13.725490196078432,1610612741,74,79,2023-04-02T21:08:53Z,3990000,False,181.0,188.0,1,left,MISS P. Beverley 26' 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
408,PT04M09.00S,2023-04-02T21:07:47.5Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,74,79,2023-04-02T21:07:49Z,4000000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,407.0,3.0,3.0,0.0,,,,,,,,,,,,,,
409,PT04M03.00S,2023-04-02T21:07:53.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,75.1149802890933,10.784313725490197,1610612763,74,82,2023-04-02T21:07:57Z,4010000,False,-196.0,181.0,1,right,D. Brooks 26' 3PT  (14 PTS) (J. Morant 7 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,,,14.0,,,,,,J. Morant,1629630.0,7.0,,,
411,PT03M37.00S,2023-04-02T21:08:19.6Z,3,REGULAR,2pt,Jump Shot,[],203897,3.630091984231275,86.76470588235294,1610612741,76,82,2023-04-02T21:08:23Z,4030000,False,-184.0,-18.0,1,left,Z. LaVine 18' step back Jump Shot (24 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,18.47,Made,,,,,,,24.0,,,,,,,,,,,
413,PT03M31.00S,2023-04-02T21:08:31.0Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612763,76,82,2023-04-02T21:08:57Z,4050000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Tillman 2 FT),"[201976, 1630214]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,2.0,1.0,Tillman,1630214.0,,,,,,
415,PT03M31.00S,2023-04-02T21:08:58.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630214,,,1610612763,76,83,2023-04-02T21:08:58Z,4070000,False,,,0,,X. Tillman Free Throw 1 of 2 (5 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
416,PT03M31.00S,2023-04-02T21:08:59.5Z,3,REGULAR,substitution,out,[],201976,,,1610612763,76,83,2023-04-02T21:09:05Z,4080000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M31.00S,2023-04-02T21:08:59.5Z,3,REGULAR,substitution,in,[],1630245,,,1610612763,76,83,2023-04-02T21:09:05Z,4090000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M31.00S,2023-04-02T21:09:19.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630214,,,1610612763,76,84,2023-04-02T21:09:19Z,4100000,False,,,0,,X. Tillman Free Throw 2 of 2 (6 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
419,PT03M16.00S,2023-04-02T21:09:35.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,7.178055190538765,63.725490196078425,1610612741,78,84,2023-04-02T21:09:40Z,4110000,False,-69.0,15.0,1,left,P. Williams 7' driving bank Jump Shot (4 PTS) (Z. LaVine 7 AST),"[1630172, 203897]",1610612741.0,CHI,driving bank,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,,,,,,4.0,,,,,,Z. LaVine,203897.0,7.0,,,
421,PT03M09.00S,2023-04-02T21:09:48.3Z,3,REGULAR,foul,personal,[],1629632,,,1610612763,78,84,2023-04-02T21:09:54Z,4130000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1628415]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,201245.0,1.0,0.0,Brooks,1628415.0,,,,,,
423,PT03M09.00S,2023-04-02T21:09:59.5Z,3,REGULAR,substitution,out,[],202696,,,1610612763,78,84,2023-04-02T21:10:02Z,4150000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M09.00S,2023-04-02T21:09:59.5Z,3,REGULAR,substitution,in,[],1627884,,,1610612763,78,84,2023-04-02T21:10:02Z,4160000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M53.00S,2023-04-02T21:10:34.2Z,3,REGULAR,turnover,traveling,[],1629630,,,1610612763,78,84,2023-04-02T21:10:40Z,4170000,False,,,0,,J. Morant traveling TURNOVER (2 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628953.0,,,,,,,,2.0,,
426,PT02M35.00S,2023-04-02T21:11:12.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,30.56833114323259,67.64705882352942,1610612741,81,84,2023-04-02T21:11:17Z,4180000,False,-88.0,235.0,1,left,P. Williams 25' 3PT  (7 PTS) (Z. LaVine 8 AST),"[1630172, 203897]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,,,7.0,,,,,,Z. LaVine,203897.0,8.0,,,
428,PT02M28.00S,2023-04-02T21:11:20.0Z,3,REGULAR,3pt,Jump Shot,[],1628379,73.53810775295663,13.23529411764706,1610612763,81,84,2023-04-02T21:11:28Z,4200000,False,-184.0,196.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
429,PT02M24.00S,2023-04-02T21:11:24.0Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,81,84,2023-04-02T21:11:28Z,4210000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,428.0,1.0,1.0,0.0,,,,,,,,,,,,,,
430,PT02M20.00S,2023-04-02T21:11:26.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629632,5.995400788436268,50.49019607843137,1610612741,83,84,2023-04-02T21:11:32Z,4220000,False,-2.0,4.0,1,left,C. White running DUNK (10 PTS) (Z. LaVine 9 AST),"[1629632, 203897]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,10.0,,,,,,Z. LaVine,203897.0,9.0,,,
432,PT01M53.00S,2023-04-02T21:11:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628415,67.7562417871222,65.93137254901961,1610612763,83,84,2023-04-02T21:13:23Z,4240000,False,80.0,251.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
433,PT01M51.00S,2023-04-02T21:11:56.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,83,84,2023-04-02T21:11:58Z,4250000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,432.0,2.0,2.0,0.0,,,,,,,,,,,,,,
434,PT01M42.00S,2023-04-02T21:12:06.3Z,3,REGULAR,3pt,Jump Shot,[],1629632,29.122864651773984,14.460784313725492,1610612741,83,84,2023-04-02T21:12:14Z,4260000,False,178.0,221.0,1,left,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,28.38,Missed,,,,,,,,,,,,,,,,,,
