actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
443,PT04M28.00S,2022-10-27T01:42:49.9Z,3,REGULAR,steal,,[],1630245,,,1610612741,92,85,2022-10-27T01:42:51Z,4430000,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
444,PT04M19.00S,2022-10-27T01:43:00.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,94.1688567674113,64.70588235294117,1610612741,94,85,2022-10-27T01:43:05Z,4440000,74.0,2.0,1,right,D. DeRozan 7' driving floating Jump Shot (14 PTS) (A. Dosunmu 6 AST),"[201942, 1630245]",1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,14.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,,,,,,
446,PT04M19.00S,2022-10-27T01:43:04.2Z,3,REGULAR,foul,personal,['1freethrow'],1630543,,,1610612741,94,85,2022-10-27T01:43:20Z,4460000,,,0,,I. Jackson shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1630543, 201942]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,2.0,0.0,DeRozan,201942.0,,
448,PT04M19.00S,2022-10-27T01:43:27.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,95,85,2022-10-27T01:43:27Z,4480000,,,0,,D. DeRozan Free Throw 1 of 1 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
449,PT04M02.00S,2022-10-27T01:43:46.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,10.068988173455978,3.6764705882352944,1610612754,95,88,2022-10-27T01:43:51Z,4490000,232.0,42.0,1,left,T. Haliburton 3PT  (12 PTS) (I. Jackson 1 AST),"[1630169, 1630543]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,23.54,Made,12.0,I. Jackson,1630543.0,1.0,,,,,,,,,,,,,,
451,PT03M50.00S,2022-10-27T01:44:01.5Z,3,REGULAR,turnover,backcourt,[],201942,,,1610612741,95,88,2022-10-27T01:44:09Z,4510000,,,0,,D. DeRozan backcourt TURNOVER (2 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,202056.0,,,,,,
452,PT03M50.00S,2022-10-27T01:44:22.4Z,3,REGULAR,substitution,out,[],202696,,,1610612754,95,88,2022-10-27T01:44:28Z,4520000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M50.00S,2022-10-27T01:44:22.4Z,3,REGULAR,substitution,out,[],1630245,,,1610612754,95,88,2022-10-27T01:44:28Z,4530000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M50.00S,2022-10-27T01:44:22.4Z,3,REGULAR,substitution,in,[],203083,,,1610612754,95,88,2022-10-27T01:44:28Z,4540000,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M50.00S,2022-10-27T01:44:22.4Z,3,REGULAR,substitution,in,[],1627936,,,1610612754,95,88,2022-10-27T01:44:28Z,4550000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M39.00S,2022-10-27T01:44:48.3Z,3,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612754,95,88,2022-10-27T01:45:20Z,4560000,,,0,,J. Green shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1629750, 1630169]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,2.0,0.0,Haliburton,1630169.0,,
458,PT03M39.00S,2022-10-27T01:45:20.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630169,,,1610612754,95,88,2022-10-27T01:45:20Z,4580000,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT03M39.00S,2022-10-27T01:45:20.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,95,88,2022-10-27T01:45:20Z,4590000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,
460,PT03M39.00S,2022-10-27T01:45:39.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630169,,,1610612754,95,89,2022-10-27T01:45:39Z,4600000,,,0,,T. Haliburton Free Throw 2 of 2 (13 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
461,PT03M25.00S,2022-10-27T01:45:52.3Z,3,REGULAR,2pt,Jump Shot,[],201942,81.8166885676741,68.62745098039215,1610612741,95,89,2022-10-27T01:45:56Z,4610000,93.0,118.0,1,right,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.06,Missed,,,,,,,,,,,,,,,,,,
462,PT03M23.00S,2022-10-27T01:45:54.3Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,95,89,2022-10-27T01:45:54Z,4620000,,,0,,I. Jackson REBOUND (Off:0 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,461.0,5.0,5.0,0.0,,,,,,,,,,
463,PT03M20.00S,2022-10-27T01:45:57.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,32.802233902759525,51.470588235294116,1610612754,95,89,2022-10-27T01:46:04Z,4630000,-7.0,256.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
464,PT03M16.00S,2022-10-27T01:46:01.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,95,89,2022-10-27T01:46:04Z,4640000,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,463.0,8.0,6.0,2.0,,,,,,,,,,
465,PT03M08.00S,2022-10-27T01:46:16.6Z,3,REGULAR,foul,offensive,[],201942,,,1610612741,95,89,2022-10-27T01:46:37Z,4650000,,,0,,D. DeRozan charge offensive FOUL (3 PF),"[201942, 1630169]",1610612741.0,CHI,charge,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,3.0,0.0,Haliburton,1630169.0,,
467,PT03M08.00S,2022-10-27T01:46:16.6Z,3,REGULAR,turnover,offensive foul,[],201942,,,1610612741,95,89,2022-10-27T01:46:16Z,4670000,,,0,,D. DeRozan offensive foul TURNOVER (3 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,202056.0,,,,,,
468,PT02M51.00S,2022-10-27T01:46:48.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612754,95,89,2022-10-27T01:47:09Z,4680000,,,0,,A. Caruso shooting personal FOUL (2 PF) (Hield 2 FT),"[1627936, 1627741]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,2.0,0.0,Hield,1627741.0,,
470,PT02M51.00S,2022-10-27T01:47:17.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627741,,,1610612754,95,90,2022-10-27T01:47:17Z,4700000,,,0,,B. Hield Free Throw 1 of 2 (21 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
471,PT02M51.00S,2022-10-27T01:47:18.2Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,95,90,2022-10-27T01:47:29Z,4710000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M51.00S,2022-10-27T01:47:18.2Z,3,REGULAR,substitution,in,[],1630678,,,1610612754,95,90,2022-10-27T01:47:29Z,4720000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M51.00S,2022-10-27T01:47:33.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,95,90,2022-10-27T01:47:33Z,4730000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M51.00S,2022-10-27T01:48:41.6Z,3,REGULAR,substitution,out,[],1629632,,,1610612754,95,90,2022-10-27T01:48:48Z,4740000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M51.00S,2022-10-27T01:48:41.6Z,3,REGULAR,substitution,out,[],201942,,,1610612754,95,90,2022-10-27T01:48:48Z,4750000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M51.00S,2022-10-27T01:48:41.6Z,3,REGULAR,substitution,in,[],201609,,,1610612754,95,90,2022-10-27T01:48:48Z,4760000,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M51.00S,2022-10-27T01:48:41.6Z,3,REGULAR,substitution,in,[],203897,,,1610612754,95,90,2022-10-27T01:48:48Z,4770000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M51.00S,2022-10-27T01:48:49.4Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,95,90,2022-10-27T01:48:58Z,4780000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M51.00S,2022-10-27T01:48:49.4Z,3,REGULAR,substitution,in,[],1630537,,,1610612754,95,90,2022-10-27T01:48:58Z,4790000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M51.00S,2022-10-27T01:47:17.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627741,,,1610612754,95,91,2022-10-27T02:58:39Z,4800000,,,0,,B. Hield Free Throw 2 of 2 (22 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
481,PT02M29.00S,2022-10-27T01:49:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.11760840998686,45.83333333333333,1610612741,95,91,2022-10-27T01:49:35Z,4810000,-21.0,12.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
483,PT02M26.00S,2022-10-27T01:49:35.0Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,95,91,2022-10-27T01:49:35Z,4830000,,,0,,I. Jackson REBOUND (Off:0 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,481.0,6.0,6.0,0.0,,,,,,,,,,
484,PT02M21.00S,2022-10-27T01:49:39.5Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,95,91,2022-10-27T01:49:44Z,4840000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1627936]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,,,
485,PT02M21.00S,2022-10-27T01:49:39.5Z,3,REGULAR,steal,,[],1627936,,,1610612741,95,91,2022-10-27T01:49:41Z,4850000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
486,PT02M21.00S,2022-10-27T01:49:44.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612741,95,91,2022-10-27T01:50:31Z,4860000,,,0,,T. Taylor clear-path personal FOUL (1 PF) (LaVine 2 FT),"[1630678, 203897]",1610612754.0,IND,clear-path,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,1.0,0.0,LaVine,203897.0,,
489,PT02M21.00S,2022-10-27T01:52:20.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,96,91,2022-10-27T01:52:20Z,4890000,,,0,,Z. LaVine clear-path Free Throw 1 of 2 (24 PTS),[203897],1610612741.0,CHI,clear-path,,,LaVine,Z. LaVine,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
490,PT02M21.00S,2022-10-27T01:52:38.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,97,91,2022-10-27T01:52:38Z,4900000,,,0,,Z. LaVine clear-path Free Throw 2 of 2 (25 PTS),[203897],1610612741.0,CHI,clear-path,,,LaVine,Z. LaVine,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
491,PT02M11.00S,2022-10-27T01:53:03.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201609,81.8166885676741,48.03921568627451,1610612741,97,91,2022-10-27T01:53:06Z,4910000,-10.0,118.0,1,right,MISS G. Dragic 11' pullup Shot,[201609],1610612741.0,CHI,pullup,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,11.88,Missed,,,,,,,,,,,,,,,,,,
492,PT02M09.00S,2022-10-27T01:53:05.2Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,97,91,2022-10-27T01:53:06Z,4920000,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,491.0,3.0,2.0,1.0,,,,,,,,,,
493,PT01M49.00S,2022-10-27T01:53:24.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,31.750985545335087,13.480392156862745,1610612754,97,91,2022-10-27T01:53:30Z,4930000,183.0,246.0,1,left,MISS T. Haliburton 30' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,30.64,Missed,,,,,,,,,,,,,,,,,,
494,PT01M46.00S,2022-10-27T01:53:27.8Z,3,REGULAR,rebound,defensive,[],201609,,,1610612741,97,91,2022-10-27T01:53:30Z,4940000,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,,,
495,PT01M38.00S,2022-10-27T01:53:35.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,93.77463863337714,50.49019607843137,1610612741,99,91,2022-10-27T01:53:39Z,4950000,2.0,6.0,1,right,A. Drummond DUNK (8 PTS) (G. Dragic 4 AST),"[203083, 201609]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.65,Made,8.0,G. Dragic,201609.0,4.0,,,,,,,,,,,,,,
498,PT01M14.00S,2022-10-27T01:54:15.1Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612754,99,91,2022-10-27T01:54:20Z,4980000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1629750]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Green,1629750.0,,,,,,,
499,PT01M14.00S,2022-10-27T01:54:15.1Z,3,REGULAR,steal,,[],1629750,,,1610612741,99,91,2022-10-27T01:54:16Z,4990000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
500,PT01M10.00S,2022-10-27T01:54:18.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,94.1688567674113,48.28431372549019,1610612741,101,91,2022-10-27T01:54:26Z,5000000,-9.0,2.0,1,right,J. Green running DUNK (6 PTS),[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.89,Made,6.0,,,,,,,,,,,,,,,,,
501,PT01M10.00S,2022-10-27T01:54:25.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,101,91,2022-10-27T01:54:25Z,5010000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M49.60S,2022-10-27T01:56:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,8.360709592641262,42.40196078431372,1610612754,101,91,2022-10-27T01:56:16Z,5020000,38.0,26.0,1,left,MISS T. Haliburton driving floating Shot - blocked,"[1630169, 203083]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,4.61,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
503,PT00M49.60S,2022-10-27T01:56:08.6Z,3,REGULAR,block,,[],203083,,,1610612754,101,91,2022-10-27T01:56:12Z,5030000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT00M49.60S,2022-10-27T01:56:08.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,101,91,2022-10-27T01:56:16Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,502.0,,,,,,,,,,,,,
506,PT00M44.90S,2022-10-27T01:56:27.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627741,4.681340341655716,89.4607843137255,1610612754,101,91,2022-10-27T01:57:18Z,5060000,-197.0,-8.0,1,left,MISS B. Hield 19' Jump Shot,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left,19.75,Missed,,,,,,,,,,,,,,,,,,
507,PT00M42.30S,2022-10-27T01:56:29.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,101,91,2022-10-27T01:56:29Z,5070000,,,0,,A. Drummond REBOUND (Off:2 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,506.0,9.0,7.0,2.0,,,,,,,,,,
508,PT00M40.60S,2022-10-27T01:56:32.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,93.38042049934296,51.225490196078425,1610612741,103,91,2022-10-27T01:56:46Z,5080000,6.0,10.0,1,right,J. Green alley-oop DUNK (8 PTS) (G. Dragic 5 AST),"[1629750, 201609]",1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.15,Made,8.0,G. Dragic,201609.0,5.0,,,,,,,,,,,,,,
510,PT00M32.10S,2022-10-27T01:56:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.389618922470433,45.83333333333333,1610612754,103,93,2022-10-27T01:58:08Z,5100000,21.0,8.0,1,left,T. Haliburton driving Layup (15 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.21,Made,15.0,,,,,,,,,,,,,,,,,
511,PT00M15.30S,2022-10-27T01:57:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201609,93.9060446780552,54.41176470588235,1610612741,103,93,2022-10-27T01:57:10Z,5110000,22.0,5.0,1,right,MISS G. Dragic driving Layup - blocked,"[201609, 1630678]",1610612741.0,CHI,driving,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,Taylor,1630678.0
512,PT00M15.30S,2022-10-27T01:57:04.8Z,3,REGULAR,block,,[],1630678,,,1610612741,103,93,2022-10-27T01:57:49Z,5120000,,,0,,T. Taylor BLOCK (1 BLK),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT00M11.60S,2022-10-27T01:57:08.5Z,3,REGULAR,rebound,offensive,[],203083,,,1610612741,103,93,2022-10-27T01:57:08Z,5130000,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,511.0,10.0,7.0,3.0,,,,,,,,,,
514,PT00M09.20S,2022-10-27T01:57:13.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203897,74.06373193166885,56.127450980392155,1610612741,103,93,2022-10-27T01:58:44Z,5140000,31.0,191.0,1,right,MISS Z. LaVine 19' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,19.37,Missed,,,,,,,,,,,,,,,,,,
515,PT00M09.00S,2022-10-27T01:57:13.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,103,93,2022-10-27T01:57:36Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,514.0,,,,,,,,,,,,,
516,PT00M08.00S,2022-10-27T01:57:16.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,103,93,2022-10-27T01:57:27Z,5160000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,,,,,,
517,PT00M00.90S,2022-10-27T01:57:38.5Z,3,REGULAR,turnover,lost ball,[],1630169,,,1610612754,103,93,2022-10-27T01:57:43Z,5170000,,,0,,T. Haliburton lost ball TURNOVER (5 TO),"[1630169, 1627936]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,5.0,Caruso,1627936.0,,,,,,,
518,PT00M00.90S,2022-10-27T01:57:38.5Z,3,REGULAR,steal,,[],1627936,,,1610612741,103,93,2022-10-27T01:57:40Z,5180000,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
519,PT00M00.00S,2022-10-27T01:57:42.4Z,3,REGULAR,period,end,[],0,,,1610612741,103,93,2022-10-27T01:57:42Z,5190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,out,['startperiod'],1629750,,,1610612741,103,93,2022-10-27T02:00:05Z,5200000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612741,103,93,2022-10-27T02:00:05Z,5210000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,out,['startperiod'],1630543,,,1610612741,103,93,2022-10-27T02:00:05Z,5220000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612741,103,93,2022-10-27T02:00:05Z,5230000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,in,['startperiod'],1627884,,,1610612741,103,93,2022-10-27T02:00:05Z,5240000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,in,['startperiod'],204456,,,1610612741,103,93,2022-10-27T02:00:05Z,5250000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,in,['startperiod'],1626167,,,1610612741,103,93,2022-10-27T02:00:05Z,5260000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-10-27T01:59:41.6Z,4,REGULAR,substitution,in,['startperiod'],1631097,,,1610612741,103,93,2022-10-27T02:00:05Z,5270000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-10-27T02:00:20.5Z,4,REGULAR,period,start,[],0,,,1610612754,103,93,2022-10-27T02:00:20Z,5280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M44.00S,2022-10-27T02:00:38.5Z,4,REGULAR,foul,personal,[],203083,,,1610612754,103,93,2022-10-27T02:00:58Z,5290000,,,0,,A. Drummond personal FOUL (4 PF),"[203083, 1626167]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,4.0,0.0,Turner,1626167.0,,
531,PT11M30.00S,2022-10-27T02:01:28.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,103,93,2022-10-27T02:01:33Z,5310000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1151.0,,,,,,
