actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
353,PT10M52.00S,2025-03-22T03:29:18.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,60,63,2025-03-22T03:29:18Z,3460000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT10M29.00S,2025-03-22T03:32:28.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.06636005256242,54.41176470588235,1610612743,60,65,2025-03-22T03:32:57Z,3470000,False,22.0,22.0,1,right,A. Gordon cutting Layup (17 PTS) (C. Braun 1 AST),"[203932, 1631128]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.13,Made,17.0,,,,,,,,,C. Braun,1631128.0,1.0,,,,,,
357,PT10M04.00S,2025-03-22T03:32:54.1Z,3,REGULAR,3pt,Jump Shot,[],1641739,16.770696452036795,4.901960784313726,1610612757,60,65,2025-03-22T03:32:57Z,3490000,False,225.0,105.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
358,PT10M02.00S,2025-03-22T03:32:56.1Z,3,REGULAR,rebound,offensive,[],1641871,,,1610612757,60,65,2025-03-22T03:32:57Z,3500000,False,,,0,,D. Reath REBOUND (Off:2 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,357.0,3.0,1.0,2.0,,
359,PT10M01.00S,2025-03-22T03:32:56.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630703,6.783837056504599,52.69607843137255,1610612757,62,65,2025-03-22T03:35:12Z,3510000,False,-13.0,11.0,1,left,S. Henderson cutting Layup (14 PTS) (D. Reath 3 AST),"[1630703, 1641871]",1610612757.0,POR,cutting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.76,Made,14.0,,,,,,,,,D. Reath,1641871.0,3.0,,,,,,
361,PT09M35.00S,2025-03-22T03:33:22.4Z,3,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612743,62,65,2025-03-22T03:33:32Z,3530000,False,,,0,,D. Reath shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1641871, 1629008]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,3.0,0.0,Porter Jr.,1629008.0,,,,,,,,,
363,PT09M35.00S,2025-03-22T03:33:57.5Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,62,66,2025-03-22T03:33:57Z,3550000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (8 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
364,PT09M35.00S,2025-03-22T03:34:13.5Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,62,67,2025-03-22T03:34:13Z,3560000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (9 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
365,PT09M23.00S,2025-03-22T03:34:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630703,31.882391590013142,49.26470588235294,1610612757,62,67,2025-03-22T03:34:32Z,3570000,False,4.0,247.0,1,left,MISS S. Henderson 24' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,,
366,PT09M21.00S,2025-03-22T03:34:27.3Z,3,REGULAR,rebound,offensive,[],1641871,,,1610612757,62,67,2025-03-22T03:42:23Z,3580000,False,,,0,,D. Reath REBOUND (Off:3 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,365.0,4.0,1.0,3.0,,
367,PT09M21.00S,2025-03-22T03:34:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,8.623521681997373,45.09803921568628,1610612757,64,67,2025-03-22T03:42:29Z,3590000,False,25.0,29.0,1,left,D. Reath tip Layup (8 PTS),[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,3.77,Made,8.0,,,,,,,,,,,,,,,,,
369,PT09M10.00S,2025-03-22T03:34:38.8Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612743,64,67,2025-03-22T03:34:46Z,3610000,False,,,0,,R. Westbrook lost ball TURNOVER (6 TO),"[201566, 1630703]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,6.0,Henderson,1630703.0,,,,,,,,,,,,,,
370,PT09M10.00S,2025-03-22T03:34:38.8Z,3,REGULAR,steal,,[],1630703,,,1610612757,64,67,2025-03-22T03:34:42Z,3620000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT09M04.00S,2025-03-22T03:34:44.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630703,6.258212877792378,56.61764705882353,1610612757,64,67,2025-03-22T03:34:56Z,3630000,False,-33.0,6.0,1,left,MISS S. Henderson running Layup,[1630703],1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,,,,,
372,PT09M01.00S,2025-03-22T03:34:47.2Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,64,67,2025-03-22T03:34:56Z,3640000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,371.0,4.0,2.0,2.0,,
373,PT09M01.00S,2025-03-22T03:34:47.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630166,6.915243101182654,47.549019607843135,1610612757,66,67,2025-03-22T03:39:18Z,3650000,False,12.0,13.0,1,left,D. Avdija cutting Layup (15 PTS) (T. Camara 4 AST),"[1630166, 1641739]",1610612757.0,POR,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.75,Made,15.0,,,,,,,,,T. Camara,1641739.0,4.0,,,,,,
375,PT08M48.00S,2025-03-22T03:34:59.8Z,3,REGULAR,turnover,bad pass,[],1627750,,,1610612743,66,67,2025-03-22T03:36:18Z,3670000,False,,,0,,J. Murray bad pass TURNOVER (3 TO),"[1627750, 1641739]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,3.0,Camara,1641739.0,,,,,,,,,,,,,,
376,PT08M48.00S,2025-03-22T03:34:59.8Z,3,REGULAR,steal,,[],1641739,,,1610612757,66,67,2025-03-22T03:35:01Z,3680000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
377,PT08M46.00S,2025-03-22T03:35:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630703,6.783837056504599,58.08823529411765,1610612757,66,67,2025-03-22T03:35:20Z,3690000,False,-40.0,11.0,1,left,MISS S. Henderson running Layup - blocked,"[1630703, 1627750]",1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,Murray,1627750.0
378,PT08M46.00S,2025-03-22T03:35:04.2Z,3,REGULAR,block,,[],1627750,,,1610612757,66,67,2025-03-22T03:35:06Z,3700000,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
379,PT08M46.00S,2025-03-22T03:35:04.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,66,67,2025-03-22T03:35:20Z,3710000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,377.0,,,,,
381,PT08M32.00S,2025-03-22T03:35:27.7Z,3,REGULAR,3pt,Jump Shot,[],1627750,68.67608409986859,30.637254901960787,1610612743,66,67,2025-03-22T03:44:34Z,3730000,False,-97.0,242.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
382,PT08M29.00S,2025-03-22T03:35:30.7Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,66,67,2025-03-22T03:35:37Z,3740000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,381.0,4.0,2.0,2.0,,
383,PT08M18.00S,2025-03-22T03:35:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,9.017739816031538,44.36274509803921,1610612757,68,67,2025-03-22T03:35:50Z,3750000,False,28.0,32.0,1,left,S. Sharpe driving floating bank Jump Shot (15 PTS),[1631101],1610612757.0,POR,driving floating bank,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,4.29,Made,15.0,,,,,,,,,,,,,,,,,
384,PT08M18.00S,2025-03-22T03:35:46.4Z,3,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612757,68,67,2025-03-22T03:35:55Z,3760000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Sharpe 1 FT),"[1631128, 1631101]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,,
386,PT08M18.00S,2025-03-22T03:36:18.1Z,3,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,69,67,2025-03-22T03:36:18Z,3780000,False,,,0,,S. Sharpe Free Throw 1 of 1 (16 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
387,PT08M00.00S,2025-03-22T03:36:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,87.07293035479631,47.549019607843135,1610612743,69,67,2025-03-22T03:45:21Z,3790000,False,-12.0,69.0,1,right,MISS R. Westbrook 7' driving floating bank Shot,[201566],1610612743.0,DEN,driving floating bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
388,PT07M57.00S,2025-03-22T03:36:40.9Z,3,REGULAR,rebound,defensive,[],1641871,,,1610612757,69,67,2025-03-22T03:36:42Z,3800000,False,,,0,,D. Reath REBOUND (Off:3 Def:2),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,387.0,5.0,2.0,3.0,,
389,PT07M53.00S,2025-03-22T03:36:44.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,27.151773981603156,78.18627450980392,1610612757,72,67,2025-03-22T03:36:49Z,3810000,False,-141.0,203.0,1,left,D. Avdija 24' 3PT running (18 PTS) (S. Henderson 4 AST),"[1630166, 1630703]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,24.69,Made,18.0,,,,,,,,,S. Henderson,1630703.0,4.0,,,,,,
391,PT07M52.00S,2025-03-22T03:36:48.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,72,67,2025-03-22T03:36:48Z,3830000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M52.00S,2025-03-22T03:38:56.8Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,72,67,2025-03-22T03:39:31Z,3840000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M52.00S,2025-03-22T03:38:56.8Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,72,67,2025-03-22T03:39:31Z,3850000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M35.00S,2025-03-22T03:40:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.32917214191852,47.794117647058826,1610612743,72,67,2025-03-22T03:40:04Z,3860000,False,-11.0,20.0,1,right,MISS R. Westbrook cutting Layup - blocked,"[201566, 1631101]",1610612743.0,DEN,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,Sharpe,1631101.0
395,PT07M35.00S,2025-03-22T03:40:00.0Z,3,REGULAR,block,,[],1631101,,,1610612743,72,67,2025-03-22T03:40:02Z,3870000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
396,PT07M31.00S,2025-03-22T03:40:04.0Z,3,REGULAR,rebound,offensive,[],201566,,,1610612743,72,67,2025-03-22T03:40:04Z,3880000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,394.0,3.0,2.0,1.0,,
397,PT07M30.00S,2025-03-22T03:40:04.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201566,91.14651773981603,3.9215686274509802,1610612743,72,67,2025-03-22T03:40:09Z,3890000,False,-230.0,31.0,1,right,MISS R. Westbrook pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
398,PT07M28.00S,2025-03-22T03:40:06.9Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,72,67,2025-03-22T03:40:09Z,3900000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,397.0,4.0,3.0,1.0,,
399,PT07M25.00S,2025-03-22T03:40:13.1Z,3,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612757,72,67,2025-03-22T03:40:29Z,3910000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Avdija 2 FT),"[1627750, 1630166]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
401,PT07M25.00S,2025-03-22T03:40:41.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,73,67,2025-03-22T03:47:15Z,3930000,False,,,0,,D. Avdija Free Throw 1 of 2 (19 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
402,PT07M25.00S,2025-03-22T03:40:41.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,74,67,2025-03-22T03:47:15Z,3940000,False,,,0,,D. Avdija Free Throw 2 of 2 (20 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
403,PT07M19.00S,2025-03-22T03:41:12.8Z,3,REGULAR,foul,offensive,[],201566,,,1610612743,74,67,2025-03-22T03:41:22Z,3950000,False,,,0,,R. Westbrook offensive FOUL (3 PF),"[201566, 1641739]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,3.0,0.0,Camara,1641739.0,,,,,,,,,
405,PT07M19.00S,2025-03-22T03:41:12.8Z,3,REGULAR,turnover,offensive foul,[],201566,,,1610612743,74,67,2025-03-22T03:41:12Z,3970000,False,,,0,,R. Westbrook offensive foul TURNOVER (7 TO),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,7.0,,,202058.0,,,,,,,,,,,,,
406,PT07M03.00S,2025-03-22T03:41:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,12.040078843626807,46.568627450980394,1610612757,74,67,2025-03-22T03:41:49Z,3980000,False,17.0,61.0,1,left,MISS T. Camara 6' driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
407,PT06M59.00S,2025-03-22T03:41:47.5Z,3,REGULAR,rebound,offensive,[],1630703,,,1610612757,74,67,2025-03-22T03:41:49Z,3990000,False,,,0,,S. Henderson REBOUND (Off:2 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,406.0,2.0,0.0,2.0,,
408,PT06M59.00S,2025-03-22T03:41:47.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630703,5.590000152587891,50.0,1610612757,76,67,2025-03-22T03:41:47Z,4000000,False,0.0,0.0,1,left,S. Henderson tip DUNK (16 PTS),[1630703],1610612757.0,POR,tip,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,,,,,,,,,,,,,,,,,
409,PT06M47.00S,2025-03-22T03:41:59.7Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612743,76,67,2025-03-22T03:42:05Z,4010000,False,,,0,,R. Westbrook bad pass TURNOVER (8 TO),"[201566, 1630166]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,8.0,Avdija,1630166.0,,,,,,,,,,,,,,
410,PT06M47.00S,2025-03-22T03:41:59.7Z,3,REGULAR,steal,,[],1630166,,,1610612757,76,67,2025-03-22T03:42:01Z,4020000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
411,PT06M42.00S,2025-03-22T03:42:04.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630703,6.652431011826544,59.55882352941176,1610612757,76,67,2025-03-22T03:50:29Z,4030000,False,-48.0,10.0,1,left,MISS S. Henderson running reverse Layup,[1630703],1610612757.0,POR,running reverse,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
412,PT06M39.00S,2025-03-22T03:42:07.6Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,76,67,2025-03-22T03:52:08Z,4040000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,411.0,2.0,1.0,1.0,,
415,PT06M35.00S,2025-03-22T03:42:11.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631212,75.64060446780552,8.823529411764707,1610612743,76,70,2025-03-22T03:42:18Z,4070000,False,-206.0,176.0,1,right,P. Watson 27' 3PT running (10 PTS) (C. Braun 2 AST),"[1631212, 1631128]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,27.12,Made,10.0,,,,,,,,,C. Braun,1631128.0,2.0,,,,,,
417,PT06M21.00S,2025-03-22T03:42:25.6Z,3,REGULAR,turnover,lost ball,[],1630703,,,1610612757,76,70,2025-03-22T03:42:30Z,4090000,False,,,0,,S. Henderson lost ball TURNOVER (4 TO),"[1630703, 201566]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.0,Westbrook,201566.0,,,,,,,,,,,,,,
418,PT06M21.00S,2025-03-22T03:42:25.6Z,3,REGULAR,steal,,[],201566,,,1610612743,76,70,2025-03-22T03:43:27Z,4100000,False,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT06M17.00S,2025-03-22T03:42:29.7Z,3,REGULAR,2pt,Layup,"['fromturnover', 'fastbreak']",201566,90.88370565045992,32.84313725490196,1610612743,76,70,2025-03-22T03:42:35Z,4110000,False,-86.0,33.0,1,right,MISS R. Westbrook 9' running Layup,[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,9.2,Missed,,,,,,,,,,,,,,,,,,
421,PT06M14.00S,2025-03-22T03:42:32.7Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,76,70,2025-03-22T03:42:35Z,4130000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,419.0,5.0,3.0,2.0,,
422,PT06M12.00S,2025-03-22T03:42:34.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630703,29.38567674113009,19.11764705882353,1610612757,76,70,2025-03-22T03:42:39Z,4140000,False,154.0,224.0,1,left,MISS S. Henderson 27' running 3PT,[1630703],1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,27.18,Missed,,,,,,,,,,,,,,,,,,
423,PT06M09.00S,2025-03-22T03:42:37.5Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,76,70,2025-03-22T03:42:39Z,4150000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,422.0,2.0,2.0,0.0,,
424,PT06M01.00S,2025-03-22T03:42:49.9Z,3,REGULAR,turnover,traveling,[],203932,,,1610612743,76,70,2025-03-22T03:42:54Z,4160000,False,,,0,,A. Gordon traveling TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,1.0,,,202007.0,,,,,,,,,,,,,
425,PT06M01.00S,2025-03-22T03:42:59.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612757,76,70,2025-03-22T03:42:59Z,4170000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M01.00S,2025-03-22T03:44:07.9Z,3,REGULAR,substitution,out,[],201566,,,1610612757,76,70,2025-03-22T03:44:19Z,4180000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M01.00S,2025-03-22T03:44:07.9Z,3,REGULAR,substitution,in,[],1629618,,,1610612757,76,70,2025-03-22T03:44:19Z,4190000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M47.00S,2025-03-22T03:44:44.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,27.151773981603156,13.480392156862745,1610612757,76,70,2025-03-22T03:44:51Z,4200000,False,183.0,203.0,1,left,MISS S. Sharpe 27' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
429,PT05M41.00S,2025-03-22T03:44:50.8Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,76,70,2025-03-22T03:45:02Z,4210000,False,,,0,,C. Braun REBOUND (Off:1 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,428.0,3.0,2.0,1.0,,
431,PT05M30.00S,2025-03-22T03:45:18.5Z,3,REGULAR,2pt,Jump Shot,[],1627750,78.0059132720105,28.431372549019606,1610612743,76,72,2025-03-22T03:45:23Z,4230000,False,-108.0,154.0,1,right,J. Murray 18' step back Jump Shot (10 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.81,Made,10.0,,,,,,,,,,,,,,,,,
432,PT05M07.00S,2025-03-22T03:45:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.360709592641262,57.107843137254896,1610612757,78,72,2025-03-22T03:45:45Z,4240000,False,-36.0,26.0,1,left,D. Avdija driving Layup (22 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,22.0,,,,,,,,,,,,,,,,,
433,PT04M54.00S,2025-03-22T03:45:54.6Z,3,REGULAR,3pt,Jump Shot,[],203932,88.38699080157687,3.431372549019608,1610612743,78,75,2025-03-22T03:45:58Z,4250000,False,-233.0,57.0,1,right,A. Gordon 3PT  (20 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.96,Made,20.0,,,,,,,,,J. Murray,1627750.0,1.0,,,,,,
435,PT04M36.00S,2025-03-22T03:46:11.7Z,3,REGULAR,2pt,Jump Shot,[],1630166,19.92444152431012,19.852941176470587,1610612757,78,75,2025-03-22T03:46:18Z,4270000,False,151.0,135.0,1,left,MISS D. Avdija 20' step back Shot,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,20.22,Missed,,,,,,,,,,,,,,,,,,
436,PT04M36.00S,2025-03-22T03:46:11.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,78,75,2025-03-22T03:46:18Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,435.0,,,,,
437,PT04M36.00S,2025-03-22T03:46:18.4Z,3,REGULAR,foul,personal,[],1631128,,,1610612757,78,75,2025-03-22T03:46:31Z,4290000,False,,,0,,C. Braun loose ball personal FOUL (3 PF),"[1631128, 1630703]",1610612743.0,DEN,loose ball,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,3.0,0.0,Henderson,1630703.0,,,,,,,,,
