actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
251,PT07M06.00S,2024-12-02T02:49:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.11760840998686,54.166666666666664,1610612757,38,36,2024-12-02T02:49:39Z,2465000,False,21.0,12.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,2.41,Missed,,,,,,,,,,,,,
252,PT07M04.00S,2024-12-02T02:49:04.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,38,36,2024-12-02T02:49:39Z,2467500,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,251.0,4.0,4.0,0.0,,,,,
253,PT06M59.00S,2024-12-02T02:49:09.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629655,6.258212877792378,51.71568627450981,1610612742,38,38,2024-12-02T02:50:18Z,2500000,False,-9.0,6.0,1,left,D. Gafford running Layup (7 PTS) (Q. Grimes 1 AST),"[1629655, 1629656]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.07,Made,7.0,Q. Grimes,1629656.0,1.0,,,,,,,,,
255,PT06M59.00S,2024-12-02T02:49:11.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641739,,,1610612742,38,38,2024-12-02T02:49:19Z,2520000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Gafford 1 FT),"[1641739, 1629655]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Gafford,1629655.0
257,PT06M59.00S,2024-12-02T02:49:22.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,38,38,2024-12-02T02:49:39Z,2540000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M59.00S,2024-12-02T02:51:38.8Z,2,REGULAR,substitution,out,[],1631101,,,1610612742,38,38,2024-12-02T02:51:59Z,2550000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M59.00S,2024-12-02T02:51:38.8Z,2,REGULAR,substitution,in,[],1641712,,,1610612742,38,38,2024-12-02T02:51:59Z,2560000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M59.00S,2024-12-02T02:52:21.1Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612742,38,39,2024-12-02T02:52:21Z,2570000,False,,,0,,D. Gafford Free Throw 1 of 1 (8 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
263,PT06M47.00S,2024-12-02T02:52:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,91.01511169513797,46.32352941176471,1610612757,40,39,2024-12-02T02:52:59Z,2580000,False,-18.0,32.0,1,right,D. Ayton cutting Layup (6 PTS) (D. Banton 1 AST),"[1629028, 1630625]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,3.69,Made,6.0,D. Banton,1630625.0,1.0,,,,,,,,,
265,PT06M47.00S,2024-12-02T02:52:40.3Z,2,REGULAR,foul,personal,['1freethrow'],1628467,,,1610612757,40,39,2024-12-02T02:52:51Z,2600000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Ayton 1 FT),"[1628467, 1629028]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Ayton,1629028.0
267,PT06M47.00S,2024-12-02T02:52:59.5Z,2,REGULAR,freethrow,1 of 1,[],1629028,,,1610612757,40,39,2024-12-02T02:53:03Z,2620000,False,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,Missed,,,,,,,,,,,,,
268,PT06M46.00S,2024-12-02T02:53:00.5Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,40,39,2024-12-02T02:53:40Z,2630000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,267.0,2.0,1.0,1.0,,,,,
269,PT06M24.00S,2024-12-02T02:53:23.5Z,2,REGULAR,turnover,bad pass,[],1629655,,,1610612742,40,39,2024-12-02T02:54:04Z,2640000,False,,,0,,D. Gafford bad pass TURNOVER (1 TO),"[1629655, 203924]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,1.0,Grant,203924.0,,,,,,,,,,,,,,,
270,PT06M24.00S,2024-12-02T02:53:23.5Z,2,REGULAR,steal,,[],203924,,,1610612757,40,39,2024-12-02T02:53:25Z,2650000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,
271,PT06M15.00S,2024-12-02T02:53:33.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,92.32917214191852,94.6078431372549,1610612757,43,39,2024-12-02T02:54:20Z,2660000,False,223.0,20.0,1,right,T. Camara 3PT  (8 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,22.39,Made,8.0,,,,,,,,,,,,
272,PT05M56.00S,2024-12-02T02:53:51.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,4.5499342969776615,50.98039215686274,1610612742,43,41,2024-12-02T02:54:36Z,2670000,False,-5.0,-10.0,1,left,D. Gafford alley-oop DUNK (10 PTS) (L. Dončić 5 AST),"[1629655, 1629029]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.09,Made,10.0,L. Dončić,1629029.0,5.0,,,,,,,,,
274,PT05M45.00S,2024-12-02T02:54:05.3Z,2,REGULAR,foul,personal,[],1629656,,,1610612757,43,41,2024-12-02T02:54:13Z,2690000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1630625]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Banton,1630625.0
276,PT05M45.00S,2024-12-02T02:54:12.7Z,2,REGULAR,substitution,out,[],1629029,,,1610612757,43,41,2024-12-02T02:54:14Z,2710000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M45.00S,2024-12-02T02:54:12.7Z,2,REGULAR,substitution,in,[],203915,,,1610612757,43,41,2024-12-02T02:54:14Z,2720000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M31.00S,2024-12-02T02:54:35.7Z,2,REGULAR,3pt,Jump Shot,[],1641712,86.94152431011827,95.09803921568627,1610612757,46,41,2024-12-02T02:54:40Z,2730000,False,225.0,70.0,1,right,R. Rupert 3PT  (3 PTS) (D. Banton 2 AST),"[1641712, 1630625]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,,,,23.62,Made,3.0,D. Banton,1630625.0,2.0,,,,,,,,,
322,PT05M19.00S,2024-12-02T02:54:48.2Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,46,41,2024-12-02T03:03:49Z,2755000,False,,,0,,S. Dinwiddie lost ball out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,lost ball,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,202007.0,,,,
283,PT05M18.00S,2024-12-02T02:55:01.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,46,41,2024-12-02T03:03:49Z,2780000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,
285,PT05M03.00S,2024-12-02T02:55:39.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,77.21747700394218,50.49019607843137,1610612757,46,41,2024-12-02T03:03:49Z,2800000,False,2.0,162.0,1,right,MISS J. Grant 16' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,16.17,Missed,,,,,,,,,,,,,
286,PT05M01.00S,2024-12-02T02:55:41.5Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,46,41,2024-12-02T02:56:08Z,2810000,False,,,0,,M. Kleber REBOUND (Off:2 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Center,,,,,,,,,,285.0,4.0,2.0,2.0,,,,,
287,PT04M43.00S,2024-12-02T02:56:01.3Z,2,REGULAR,3pt,Jump Shot,[],1629656,31.750985545335087,48.77450980392157,1610612742,46,41,2024-12-02T02:56:31Z,2820000,False,6.0,246.0,1,left,MISS Q. Grimes 24' pullup 3PT,[1629656],1610612742.0,DAL,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,24.61,Missed,,,,,,,,,,,,,
288,PT04M41.00S,2024-12-02T02:56:03.3Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,46,41,2024-12-02T02:56:31Z,2830000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,,,,,287.0,1.0,1.0,0.0,,,,,
289,PT04M28.00S,2024-12-02T02:56:14.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.01511169513797,50.49019607843137,1610612757,48,41,2024-12-02T02:56:18Z,2840000,False,2.0,32.0,1,right,D. Ayton turnaround Hook (8 PTS) (J. Grant 3 AST),"[1629028, 203924]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,3.21,Made,8.0,J. Grant,203924.0,3.0,,,,,,,,,
291,PT04M27.00S,2024-12-02T02:56:17.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,48,41,2024-12-02T02:56:17Z,2860000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M27.00S,2024-12-02T02:58:38.5Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,48,41,2024-12-02T02:59:08Z,2870000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M27.00S,2024-12-02T02:58:38.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,48,41,2024-12-02T02:59:08Z,2880000,False,,,0,,SUB in: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M13.00S,2024-12-02T02:59:24.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.046649145860711,50.73529411764706,1610612742,48,41,2024-12-02T02:59:31Z,2890000,False,-4.0,14.0,1,left,MISS D. Gafford cutting DUNK,[1629655],1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.42,Missed,,,,,,,,,,,,,
295,PT04M10.00S,2024-12-02T02:59:27.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,48,41,2024-12-02T02:59:31Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,294.0,,,,,,,,
297,PT03M57.00S,2024-12-02T02:59:56.1Z,2,REGULAR,turnover,offensive goaltending,[],1629028,,,1610612757,48,41,2024-12-02T03:00:08Z,2920000,False,,,0,,D. Ayton offensive goaltending TURNOVER (2 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,202007.0,,,,
298,PT03M53.00S,2024-12-02T03:00:08.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,6.652431011826544,46.81372549019608,1610612742,48,43,2024-12-02T03:02:53Z,2930000,False,16.0,10.0,1,left,D. Gafford driving Layup (12 PTS) (L. Dončić 6 AST),"[1629655, 1629029]",1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.88,Made,12.0,L. Dončić,1629029.0,6.0,,,,,,,,,
300,PT03M40.00S,2024-12-02T03:00:22.6Z,2,REGULAR,2pt,Jump Shot,[],203924,79.10643889618922,29.633884803921575,1610612757,48,43,2024-12-02T03:01:27Z,2950000,False,-102.0,144.0,1,right,MISS J. Grant 17' step back Shot,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,17.63,Missed,,,,,,,,,,,,,
301,PT03M40.00S,2024-12-02T03:00:22.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,48,43,2024-12-02T03:01:21Z,2960000,False,,,0,,L. Dončić REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,300.0,5.0,5.0,0.0,,,,,
302,PT03M33.00S,2024-12-02T03:00:30.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629655,5.469776609724048,50.0,1610612742,48,45,2024-12-02T03:00:49Z,2970000,False,0.0,-1.0,1,left,D. Gafford running Layup (14 PTS) (Q. Grimes 2 AST),"[1629655, 1629656]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,0.11,Made,14.0,Q. Grimes,1629656.0,2.0,,,,,,,,,
304,PT03M33.00S,2024-12-02T03:00:32.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641712,,,1610612742,48,45,2024-12-02T03:00:42Z,2990000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Gafford 1 FT),"[1641712, 1629655]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,1.0,0.0,Gafford,1629655.0
306,PT03M33.00S,2024-12-02T03:00:43.9Z,2,REGULAR,substitution,out,[],1641712,,,1610612742,48,45,2024-12-02T03:01:13Z,3010000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M33.00S,2024-12-02T03:00:43.9Z,2,REGULAR,substitution,in,[],1630166,,,1610612742,48,45,2024-12-02T03:01:13Z,3020000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M33.00S,2024-12-02T03:01:08.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629655,,,1610612742,48,45,2024-12-02T03:01:08Z,3030000,False,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,Missed,,,,,,,,,,,,,
309,PT03M32.00S,2024-12-02T03:01:09.9Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,48,45,2024-12-02T03:01:57Z,3040000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,308.0,2.0,2.0,0.0,,,,,
310,PT03M18.00S,2024-12-02T03:01:24.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,89.04402102496715,49.26470588235294,1610612757,50,45,2024-12-02T03:01:28Z,3050000,False,-4.0,50.0,1,right,D. Ayton turnaround Jump Shot (10 PTS) (D. Banton 3 AST),"[1629028, 1630625]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.06,Made,10.0,D. Banton,1630625.0,3.0,,,,,,,,,
312,PT02M58.00S,2024-12-02T03:01:43.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,5.338370565045992,95.83333333333334,1610612742,50,48,2024-12-02T03:01:46Z,3070000,False,-229.0,-2.0,1,left,P. Washington 3PT  (11 PTS) (L. Dončić 7 AST),"[1629023, 1629029]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,22.92,Made,11.0,L. Dončić,1629029.0,7.0,,,,,,,,,
314,PT02M46.00S,2024-12-02T03:01:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,93.38042049934296,52.450980392156865,1610612757,50,48,2024-12-02T03:02:30Z,3090000,False,12.0,10.0,1,right,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,1.57,Missed,,,,,,,,,,,,,
315,PT02M44.00S,2024-12-02T03:02:00.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,50,48,2024-12-02T03:02:30Z,3100000,False,,,0,,L. Dončić REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,314.0,6.0,6.0,0.0,,,,,
316,PT02M36.00S,2024-12-02T03:02:05.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,27.94021024967148,75.73529411764706,1610612742,50,51,2024-12-02T03:02:12Z,3110000,False,-129.0,210.0,1,left,Q. Grimes 24' 3PT running (10 PTS) (L. Dončić 8 AST),"[1629656, 1629029]",1610612742.0,DAL,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,24.64,Made,10.0,L. Dončić,1629029.0,8.0,,,,,,,,,
318,PT02M36.00S,2024-12-02T03:02:11.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,50,51,2024-12-02T03:02:11Z,3130000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M36.00S,2024-12-02T03:03:04.6Z,2,REGULAR,substitution,out,[],1630625,,,1610612757,50,51,2024-12-02T03:03:34Z,3140000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M36.00S,2024-12-02T03:03:04.6Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,50,51,2024-12-02T03:03:34Z,3150000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M23.00S,2024-12-02T03:03:48.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612757,50,51,2024-12-02T03:03:55Z,3160000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Avdija 2 FT),"[203915, 1630166]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Avdija,1630166.0
324,PT02M23.00S,2024-12-02T03:04:11.2Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,51,51,2024-12-02T03:04:11Z,3180000,False,,,0,,D. Avdija Free Throw 1 of 2 (6 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
325,PT02M23.00S,2024-12-02T03:04:23.0Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,52,51,2024-12-02T03:04:23Z,3190000,False,,,0,,D. Avdija Free Throw 2 of 2 (7 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
326,PT02M13.00S,2024-12-02T03:04:37.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.178055190538765,37.745098039215684,1610612742,52,53,2024-12-02T03:05:02Z,3200000,False,61.0,15.0,1,left,L. Dončić 6' driving Layup (12 PTS),[1629029],1610612742.0,DAL,driving,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,6.31,Made,12.0,,,,,,,,,,,,
327,PT02M00.00S,2024-12-02T03:04:51.3Z,2,REGULAR,foul,offensive,['inpenalty'],1629028,,,1610612757,52,53,2024-12-02T03:04:56Z,3210000,False,,,0,,D. Ayton offensive FOUL (2 PF),"[1629028, 1629656]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Grimes,1629656.0
329,PT02M00.00S,2024-12-02T03:04:51.3Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612757,52,53,2024-12-02T03:04:51Z,3230000,False,,,0,,D. Ayton offensive foul TURNOVER (3 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,3.0,,,,,,,,,,,,,101284.0,,,,
330,PT01M51.00S,2024-12-02T03:05:18.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,6.1268068331143235,53.18627450980392,1610612742,52,53,2024-12-02T03:05:42Z,3240000,False,-16.0,5.0,1,left,MISS D. Gafford alley-oop DUNK,[1629655],1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.67,Missed,,,,,,,,,,,,,
331,PT01M49.00S,2024-12-02T03:05:20.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,52,53,2024-12-02T03:05:42Z,3250000,False,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,330.0,7.0,5.0,2.0,,,,,
332,PT01M45.00S,2024-12-02T03:05:22.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203924,94.43166885676742,49.50980392156863,1610612757,54,53,2024-12-02T03:05:58Z,3260000,False,-2.0,0.0,1,right,J. Grant running DUNK (9 PTS) (T. Camara 2 AST),"[203924, 1641739]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,0.25,Made,9.0,T. Camara,1641739.0,2.0,,,,,,,,,
334,PT01M37.00S,2024-12-02T03:05:27.4Z,2,REGULAR,3pt,Jump Shot,[],1629029,35.29894875164258,27.450980392156865,1610612742,54,56,2024-12-02T03:05:35Z,3280000,False,113.0,279.0,1,left,L. Dončić 30' 3PT pullup (15 PTS) (P. Washington 1 AST),"[1629029, 1629023]",1610612742.0,DAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,30.12,Made,15.0,P. Washington,1629023.0,1.0,,,,,,,,,
336,PT01M25.00S,2024-12-02T03:05:39.3Z,2,REGULAR,2pt,Jump Shot,[],1629028,78.0059132720105,50.98039215686274,1610612757,56,56,2024-12-02T03:05:47Z,3300000,False,5.0,154.0,1,right,D. Ayton 15' Jump Shot (12 PTS) (D. Avdija 1 AST),"[1629028, 1630166]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,,15.43,Made,12.0,D. Avdija,1630166.0,1.0,,,,,,,,,
338,PT01M11.00S,2024-12-02T03:05:57.6Z,2,REGULAR,foul,offensive,['inpenalty'],203915,,,1610612742,56,56,2024-12-02T03:06:09Z,3320000,False,,,0,,S. Dinwiddie charge offensive FOUL (2 PF),"[203915, 1641739]",1610612742.0,DAL,charge,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Camara,1641739.0
340,PT01M11.00S,2024-12-02T03:05:57.6Z,2,REGULAR,turnover,offensive foul,[],203915,,,1610612742,56,56,2024-12-02T03:05:57Z,3340000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (2 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,101284.0,,,,
341,PT01M00.00S,2024-12-02T03:06:25.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,82.34231274638634,59.068627450980394,1610612757,58,56,2024-12-02T03:06:29Z,3350000,False,45.0,113.0,1,right,D. Ayton 12' pullup Jump Shot (14 PTS) (J. Grant 4 AST),"[1629028, 203924]",1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,12.22,Made,14.0,J. Grant,203924.0,4.0,,,,,,,,,
343,PT00M45.70S,2024-12-02T03:06:41.5Z,2,REGULAR,3pt,Jump Shot,[],1629029,29.6484888304862,24.509803921568626,1610612742,58,59,2024-12-02T03:06:47Z,3370000,False,127.0,226.0,1,left,L. Dončić 25' 3PT step back (18 PTS),[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,25.97,Made,18.0,,,,,,,,,,,,
344,PT00M33.30S,2024-12-02T03:07:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,88.64980289093299,42.15686274509804,1610612757,58,59,2024-12-02T03:07:31Z,3380000,False,-39.0,54.0,1,right,MISS D. Avdija 6' turnaround fadeaway Shot,[1630166],1610612757.0,POR,turnaround fadeaway,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,6.69,Missed,,,,,,,,,,,,,
345,PT00M31.90S,2024-12-02T03:07:03.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,58,59,2024-12-02T03:07:31Z,3390000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,344.0,3.0,2.0,1.0,,,,,
346,PT00M09.50S,2024-12-02T03:07:22.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.191606438896187,40.17310049019608,1610612742,58,61,2024-12-02T03:07:52Z,3400000,False,49.0,109.0,1,left,L. Dončić 11' turnaround fadeaway Jump Shot (20 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,11.96,Made,20.0,,,,,,,,,,,,
