actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
598,PT05M31.00S,2025-02-21T05:07:28.4Z,4,REGULAR,3pt,Jump Shot,[],203924,30.962549277266753,31.127450980392158,1610612757,89,97,2025-02-21T05:08:15Z,5860000,False,94.0,239.0,1,left,J. Grant 25' 3PT pullup (3 PTS) (S. Sharpe 2 AST),"[203924, 1631101]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,,,,,,,,3.0,,,,S. Sharpe,1631101.0,2.0
600,PT05M12.00S,2025-02-21T05:07:52.1Z,4,REGULAR,foul,personal,['3freethrow'],1630166,,,1610612747,89,97,2025-02-21T05:07:59Z,5880000,False,,,0,,D. Avdija shooting personal FOUL (4 PF) (Reaves 3 FT),"[1630166, 1630559]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,202035.0,4.0,0.0,Reaves,1630559.0,,,,,,,
602,PT05M12.00S,2025-02-21T05:08:16.8Z,4,REGULAR,freethrow,1 of 3,[],1630559,,,1610612747,89,97,2025-02-21T05:08:16Z,5900000,False,,,0,,MISS A. Reaves Free Throw 1 of 3,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
603,PT05M12.00S,2025-02-21T05:08:16.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,89,97,2025-02-21T05:08:16Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,
604,PT05M12.00S,2025-02-21T05:08:33.8Z,4,REGULAR,freethrow,2 of 3,[],1630559,,,1610612747,89,98,2025-02-21T05:08:33Z,5920000,False,,,0,,A. Reaves Free Throw 2 of 3 (26 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,26.0,,,,,,
605,PT05M12.00S,2025-02-21T05:08:34.6Z,4,REGULAR,substitution,out,[],1631101,,,1610612747,89,98,2025-02-21T05:08:38Z,5930000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M12.00S,2025-02-21T05:08:34.6Z,4,REGULAR,substitution,in,[],1629014,,,1610612747,89,98,2025-02-21T05:08:38Z,5940000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M12.00S,2025-02-21T05:08:53.8Z,4,REGULAR,freethrow,3 of 3,[],1630559,,,1610612747,89,99,2025-02-21T05:08:53Z,5950000,False,,,0,,A. Reaves Free Throw 3 of 3 (27 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,27.0,,,,,,
608,PT05M00.00S,2025-02-21T05:09:07.8Z,4,REGULAR,3pt,Jump Shot,[],1630703,30.042706964520367,20.833333333333336,1610612757,89,99,2025-02-21T05:09:12Z,5960000,False,146.0,230.0,1,left,MISS S. Henderson 27' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
609,PT04M57.00S,2025-02-21T05:09:10.8Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,89,99,2025-02-21T05:09:12Z,5970000,False,,,0,,T. Camara REBOUND (Off:2 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,608.0,6.0,4.0,2.0,,,,,,,,,,,,
610,PT04M57.00S,2025-02-21T05:09:19.2Z,4,REGULAR,foul,personal,[],1629060,,,1610612757,89,99,2025-02-21T05:13:24Z,5980000,False,,,0,,R. Hachimura loose ball personal FOUL (2 PF),"[1629060, 1641739]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202053.0,2.0,0.0,Camara,1641739.0,,,,,,,
612,PT04M57.00S,2025-02-21T05:09:28.0Z,4,REGULAR,substitution,out,[],1642261,,,1610612757,89,99,2025-02-21T05:09:30Z,6000000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M57.00S,2025-02-21T05:09:28.0Z,4,REGULAR,substitution,in,[],2544,,,1610612757,89,99,2025-02-21T05:09:30Z,6010000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M51.00S,2025-02-21T05:09:49.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,7.30946123521682,47.549019607843135,1610612757,91,99,2025-02-21T05:09:53Z,6020000,False,12.0,16.0,1,left,T. Camara cutting Layup (15 PTS) (A. Simons 6 AST),"[1641739, 1629014]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,,,15.0,,,,A. Simons,1629014.0,6.0
616,PT04M40.00S,2025-02-21T05:09:59.1Z,4,REGULAR,3pt,Jump Shot,[],1629060,92.72339027595268,3.1862745098039214,1610612747,91,99,2025-02-21T05:10:03Z,6040000,False,-234.0,16.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
617,PT04M37.00S,2025-02-21T05:10:02.1Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,91,99,2025-02-21T05:10:03Z,6050000,False,,,0,,A. Simons REBOUND (Off:0 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,,616.0,4.0,4.0,0.0,,,,,,,,,,,,
618,PT04M32.00S,2025-02-21T05:10:07.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630703,29.38567674113009,24.019607843137255,1610612757,94,99,2025-02-21T05:10:13Z,6060000,False,130.0,224.0,1,left,S. Henderson 25' 3PT running (12 PTS) (A. Simons 7 AST),"[1630703, 1629014]",1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.87,Made,,,,,,,,,,,,12.0,,,,A. Simons,1629014.0,7.0
620,PT04M31.00S,2025-02-21T05:10:11.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,94,99,2025-02-21T05:10:11Z,6080000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M31.00S,2025-02-21T05:10:42.0Z,4,REGULAR,substitution,out,[],1641998,,,1610612747,94,99,2025-02-21T05:12:42Z,6090000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M31.00S,2025-02-21T05:10:42.0Z,4,REGULAR,substitution,in,[],1627827,,,1610612747,94,99,2025-02-21T05:12:42Z,6100000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M07.00S,2025-02-21T05:13:27.2Z,4,REGULAR,3pt,Jump Shot,[],1627827,89.17542706964521,95.83333333333334,1610612747,94,99,2025-02-21T05:13:31Z,6110000,False,229.0,49.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
624,PT04M05.00S,2025-02-21T05:13:29.4Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,94,99,2025-02-21T05:13:29Z,6120000,False,,,0,,R. Hachimura REBOUND (Off:4 Def:7),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,623.0,11.0,7.0,4.0,,,,,,,,,,,,
625,PT03M56.00S,2025-02-21T05:13:38.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,67.23061760840999,47.549019607843135,1610612747,94,99,2025-02-21T05:13:44Z,6130000,False,-12.0,256.0,1,right,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
626,PT03M53.00S,2025-02-21T05:13:41.6Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,94,99,2025-02-21T05:13:44Z,6140000,False,,,0,,T. Camara REBOUND (Off:2 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,625.0,7.0,5.0,2.0,,,,,,,,,,,,
627,PT03M42.00S,2025-02-21T05:13:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.652431011826544,54.41176470588235,1610612757,94,99,2025-02-21T05:13:55Z,6150000,False,-22.0,10.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
628,PT03M40.00S,2025-02-21T05:13:54.2Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,94,99,2025-02-21T05:13:55Z,6160000,False,,,0,,R. Hachimura REBOUND (Off:4 Def:8),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,627.0,12.0,8.0,4.0,,,,,,,,,,,,
629,PT03M26.00S,2025-02-21T05:14:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630559,78.0059132720105,88.72549019607843,1610612747,94,102,2025-02-21T05:14:12Z,6170000,False,194.0,154.0,1,right,A. Reaves 24' 3PT  (30 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,24.75,Made,,,,,,,,,,,,30.0,,,,L. James,2544.0,4.0
632,PT03M12.00S,2025-02-21T05:14:34.7Z,4,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612757,94,102,2025-02-21T05:14:40Z,6200000,False,,,0,,J. Goodwin shooting personal FOUL (2 PF) (Camara 2 FT),"[1630692, 1641739]",1610612747.0,LAL,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,2882.0,2.0,0.0,Camara,1641739.0,,,,,,,
634,PT03M12.00S,2025-02-21T05:15:05.0Z,4,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,95,102,2025-02-21T05:15:05Z,6220000,False,,,0,,T. Camara Free Throw 1 of 2 (16 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
635,PT03M12.00S,2025-02-21T05:15:17.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,95,102,2025-02-21T05:15:17Z,6230000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M12.00S,2025-02-21T05:16:55.2Z,4,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,96,102,2025-02-21T05:16:55Z,6240000,False,,,0,,T. Camara Free Throw 2 of 2 (17 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
637,PT02M47.00S,2025-02-21T05:17:24.0Z,4,REGULAR,turnover,lost ball,[],2544,,,1610612747,96,102,2025-02-21T05:17:29Z,6250000,False,,,0,,L. James lost ball TURNOVER (10 TO),"[2544, 203924]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,10.0,Grant,203924.0,,,
638,PT02M47.00S,2025-02-21T05:17:24.0Z,4,REGULAR,steal,,[],203924,,,1610612757,96,102,2025-02-21T05:17:25Z,6260000,False,,,0,,J. Grant STEAL (3 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
639,PT02M44.00S,2025-02-21T05:17:27.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,5.338370565045992,50.49019607843137,1610612757,98,102,2025-02-21T05:17:33Z,6270000,False,-2.0,-2.0,1,left,T. Camara running alley-oop DUNK (19 PTS) (D. Avdija 5 AST),"[1641739, 1630166]",1610612757.0,POR,running alley-oop,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,,,,,,,,19.0,,,,D. Avdija,1630166.0,5.0
641,PT02M25.00S,2025-02-21T05:17:45.3Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,98,102,2025-02-21T05:17:51Z,6290000,False,,,0,,A. Reaves bad pass TURNOVER (6 TO),"[1630559, 1630703]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,6.0,Henderson,1630703.0,,,
642,PT02M25.00S,2025-02-21T05:17:45.3Z,4,REGULAR,steal,,[],1630703,,,1610612757,98,102,2025-02-21T05:17:47Z,6300000,False,,,0,,S. Henderson STEAL (2 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
643,PT02M22.00S,2025-02-21T05:17:51.9Z,4,REGULAR,foul,offensive,[],203924,,,1610612757,98,102,2025-02-21T05:17:57Z,6310000,False,,,0,,J. Grant charge offensive FOUL (5 PF),"[203924, 1630559]",1610612757.0,POR,charge,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,202035.0,5.0,0.0,Reaves,1630559.0,,,,,,,
645,PT02M22.00S,2025-02-21T05:17:51.9Z,4,REGULAR,turnover,offensive foul,[],203924,,,1610612757,98,102,2025-02-21T05:17:51Z,6330000,False,,,0,,J. Grant offensive foul TURNOVER (2 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,202035.0,,,,,,2.0,,,,,
646,PT02M02.00S,2025-02-21T05:18:42.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,82.07950065703022,49.26470588235294,1610612747,98,102,2025-02-21T05:18:53Z,6340000,False,-4.0,116.0,1,right,MISS A. Reaves 11' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.61,Missed,,,,,,,,,,,,,,,,,,
647,PT02M00.00S,2025-02-21T05:18:44.1Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,98,102,2025-02-21T05:18:46Z,6350000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,646.0,2.0,2.0,0.0,,,,,,,,,,,,
649,PT01M48.00S,2025-02-21T05:19:17.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,27.414586070959263,18.627450980392158,1610612757,98,102,2025-02-21T05:19:23Z,6370000,False,157.0,205.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
650,PT01M44.00S,2025-02-21T05:19:21.5Z,4,REGULAR,rebound,offensive,[],1630703,,,1610612757,98,102,2025-02-21T05:19:23Z,6380000,False,,,0,,S. Henderson REBOUND (Off:1 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,649.0,2.0,1.0,1.0,,,,,,,,,,,,
651,PT01M39.00S,2025-02-21T05:19:28.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630703,11.12023653088042,51.470588235294116,1610612757,98,102,2025-02-21T05:20:27Z,6390000,False,-7.0,52.0,1,left,MISS S. Henderson driving Layup - blocked,"[1630703, 1630559]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,Reaves,1630559.0,,,,,,,,,,,,,,,,
652,PT01M39.00S,2025-02-21T05:19:28.2Z,4,REGULAR,block,,[],1630559,,,1610612757,98,102,2025-02-21T05:19:31Z,6400000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
656,PT01M39.00S,2025-02-21T05:19:28.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,98,102,2025-02-21T05:21:18Z,6410000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,651.0,,,,,,,,,,,,,,,
653,PT01M39.00S,2025-02-21T05:20:10.9Z,4,REGULAR,jumpball,recovered,[],0,,,1610612747,98,102,2025-02-21T05:21:02Z,6420000,False,,,0,,Jump Ball A. Reaves vs. S. Henderson: Tip to Team (LAL),"[1630559, 1630703]",1610612747.0,LAL,heldball,Team (LAL),,,,Reaves,1630559.0,Henderson,1630703.0,,,,,,,,,,,,,,,,,,,,,,
657,PT01M36.00S,2025-02-21T05:20:12.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612747,98,102,2025-02-21T05:21:47Z,6450000,False,,,0,,S. Henderson personal FOUL (3 PF) (Reaves 2 FT),"[1630703, 1630559]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left,,,,,,,,,202035.0,3.0,0.0,Reaves,1630559.0,,,,,,,
659,PT01M36.00S,2025-02-21T05:20:54.4Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,98,103,2025-02-21T05:20:54Z,6470000,False,,,0,,A. Reaves Free Throw 1 of 2 (31 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,31.0,,,,,,
660,PT01M36.00S,2025-02-21T05:21:10.5Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,98,104,2025-02-21T05:21:10Z,6480000,False,,,0,,A. Reaves Free Throw 2 of 2 (32 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,32.0,,,,,,
661,PT01M19.00S,2025-02-21T05:21:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.521024967148489,40.19607843137255,1610612757,98,104,2025-02-21T05:21:44Z,6490000,False,49.0,9.0,1,left,MISS A. Simons driving Layup - blocked,"[1629014, 2544]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,James,2544.0,,,,,,,,,,,,,,,,
662,PT01M19.00S,2025-02-21T05:21:33.0Z,4,REGULAR,block,,[],2544,,,1610612757,98,104,2025-02-21T05:21:35Z,6500000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
663,PT01M19.00S,2025-02-21T05:21:33.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,98,104,2025-02-21T05:24:00Z,6510000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,661.0,,,,,,,,,,,,,,,
665,PT01M19.00S,2025-02-21T05:21:55.4Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612747,98,104,2025-02-21T05:24:00Z,6530000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M55.30S,2025-02-21T05:24:25.4Z,4,REGULAR,2pt,Jump Shot,[],1630559,79.71419185282524,25.49019607843137,1610612747,98,104,2025-02-21T05:24:31Z,6550000,False,-123.0,138.0,1,right,MISS A. Reaves 18' fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,18.47,Missed,,,,,,,,,,,,,,,,,,
668,PT00M54.40S,2025-02-21T05:24:26.3Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612747,98,104,2025-02-21T05:24:31Z,6560000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Left Center,,,,,667.0,4.0,3.0,1.0,,,,,,,,,,,,
669,PT00M54.40S,2025-02-21T05:24:28.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,94.40999984741211,50.0,1610612747,98,106,2025-02-21T05:24:28Z,6570000,False,0.0,0.0,1,right,D. Finney-Smith tip Layup (10 PTS),[1627827],1610612747.0,LAL,tip,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,10.0,,,,,,
670,PT00M46.40S,2025-02-21T05:24:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.389618922470433,48.529411764705884,1610612757,100,106,2025-02-21T05:24:44Z,6580000,False,7.0,8.0,1,left,D. Avdija driving finger roll Layup (28 PTS) (S. Henderson 5 AST),"[1630166, 1630703]",1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,,,,,,28.0,,,,S. Henderson,1630703.0,5.0
672,PT00M31.80S,2025-02-21T05:24:57.4Z,4,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,100,106,2025-02-21T05:25:03Z,6600000,False,,,0,,L. James lost ball out-of-bounds TURNOVER (11 TO),[2544],1610612747.0,LAL,lost ball,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,202053.0,,,,,,11.0,,,,,
673,PT00M24.70S,2025-02-21T05:25:13.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,5.863994743758213,52.20588235294118,1610612757,102,106,2025-02-21T05:25:18Z,6610000,False,-11.0,3.0,1,left,A. Simons driving Layup (8 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,,,8.0,,,,,,
674,PT00M24.70S,2025-02-21T05:25:21.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,102,106,2025-02-21T05:25:21Z,6620000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M24.70S,2025-02-21T05:26:08.4Z,4,REGULAR,substitution,out,[],1630692,,,1610612747,102,106,2025-02-21T05:26:44Z,6630000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M24.70S,2025-02-21T05:26:08.4Z,4,REGULAR,substitution,in,[],1629216,,,1610612747,102,106,2025-02-21T05:26:44Z,6640000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M24.70S,2025-02-21T05:27:21.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,102,106,2025-02-21T05:27:21Z,6660000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M16.70S,2025-02-21T05:28:52.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612747,102,106,2025-02-21T05:29:00Z,6670000,False,,,0,,D. Avdija take personal FOUL (5 PF) (Vincent 2 FT),"[1630166, 1629216]",1610612757.0,POR,take,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202053.0,5.0,0.0,Vincent,1629216.0,,,,,,,
681,PT00M16.70S,2025-02-21T05:29:19.4Z,4,REGULAR,freethrow,1 of 2,[],1629216,,,1610612747,102,107,2025-02-21T05:29:19Z,6690000,False,,,0,,G. Vincent Free Throw 1 of 2 (6 PTS),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
682,PT00M16.70S,2025-02-21T05:29:29.6Z,4,REGULAR,substitution,out,[],1630703,,,1610612747,102,107,2025-02-21T05:29:36Z,6700000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M16.70S,2025-02-21T05:29:29.6Z,4,REGULAR,substitution,in,[],1629057,,,1610612747,102,107,2025-02-21T05:29:36Z,6710000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M16.70S,2025-02-21T05:30:02.6Z,4,REGULAR,freethrow,2 of 2,[],1629216,,,1610612747,102,108,2025-02-21T05:30:02Z,6720000,False,,,0,,G. Vincent Free Throw 2 of 2 (7 PTS),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
685,PT00M16.70S,2025-02-21T05:30:06.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,102,108,2025-02-21T05:30:06Z,6730000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M16.70S,2025-02-21T05:30:51.6Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,102,108,2025-02-21T05:31:33Z,6740000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M16.70S,2025-02-21T05:30:51.6Z,4,REGULAR,substitution,in,[],1630703,,,1610612757,102,108,2025-02-21T05:31:33Z,6750000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M09.80S,2025-02-21T05:32:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.703679369250986,41.42156862745098,1610612757,102,108,2025-02-21T05:32:07Z,6760000,False,43.0,20.0,1,left,MISS J. Grant driving Layup - blocked,"[203924, 1630559]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,Reaves,1630559.0,,,,,,,,,,,,,,,,
