actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
432,PT05M36.00S,2025-01-27T00:41:06.7Z,3,REGULAR,block,,[],1628392,,,1610612757,70,79,2025-01-27T00:41:09Z,4260000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT05M36.00S,2025-01-27T00:41:06.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,70,79,2025-01-27T00:41:15Z,4270000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,431.0,,,,,,,,,,,,,,,,
435,PT05M34.00S,2025-01-27T00:41:27.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,22.683968462549277,13.480392156862745,1610612757,70,79,2025-01-27T00:41:33Z,4290000,False,183.0,161.0,1,left,MISS S. Sharpe 24' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,24.32,Missed,,,,,,,,,,,,,,,,,,
436,PT05M30.00S,2025-01-27T00:41:32.4Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,70,79,2025-01-27T00:41:32Z,4300000,False,,,0,,T. Camara REBOUND (Off:1 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,435.0,,,,,,4.0,3.0,1.0,,,,,,,,
437,PT05M28.00S,2025-01-27T00:41:33.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,8.886333771353483,41.42156862745098,1610612757,70,79,2025-01-27T00:41:41Z,4310000,False,43.0,31.0,1,left,MISS S. Sharpe cutting Layup,[1631101],1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
438,PT05M26.00S,2025-01-27T00:41:36.5Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,70,79,2025-01-27T00:41:36Z,4320000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,437.0,,,,,,2.0,1.0,1.0,,,,,,,,
439,PT05M23.00S,2025-01-27T00:41:40.1Z,3,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,70,79,2025-01-27T00:41:45Z,4330000,False,,,0,,S. Sharpe lost ball out-of-bounds TURNOVER (1 TO),[1631101],1610612757.0,POR,lost ball,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,202053.0,,,,,,,,,,,1.0,,,,
440,PT05M03.00S,2025-01-27T00:42:03.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629026,85.89027595269383,67.8921568627451,1610612760,70,81,2025-01-27T00:42:11Z,4340000,False,89.0,80.0,1,right,K. Williams 12' pullup Jump Shot (2 PTS) (J. Williams 6 AST),"[1629026, 1631114]",1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,12.01,Made,2.0,,,,,,,,,,J. Williams,1631114.0,6.0,,,,,
442,PT04M50.00S,2025-01-27T00:42:17.1Z,3,REGULAR,3pt,Jump Shot,[],1631101,27.677398160315374,20.34313725490196,1610612757,70,81,2025-01-27T00:43:00Z,4360000,False,148.0,208.0,1,left,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
443,PT04M46.00S,2025-01-27T00:42:22.4Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,70,81,2025-01-27T00:42:22Z,4370000,False,,,0,,T. Camara REBOUND (Off:2 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,442.0,,,,,,5.0,3.0,2.0,,,,,,,,
444,PT04M44.00S,2025-01-27T00:42:24.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,32.802233902759525,74.26470588235294,1610612757,70,81,2025-01-27T00:42:33Z,4380000,False,-121.0,256.0,1,left,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,28.31,Missed,,,,,,,,,,,,,,,,,,
445,PT04M41.00S,2025-01-27T00:42:27.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,70,81,2025-01-27T00:42:33Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,444.0,,,,,,,,,,,,,,,,
447,PT04M41.00S,2025-01-27T00:42:34.1Z,3,REGULAR,substitution,out,[],1631114,,,1610612757,70,81,2025-01-27T00:42:45Z,4410000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M41.00S,2025-01-27T00:42:34.1Z,3,REGULAR,substitution,out,[],1628392,,,1610612757,70,81,2025-01-27T00:42:45Z,4420000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M41.00S,2025-01-27T00:42:34.1Z,3,REGULAR,substitution,in,[],1631119,,,1610612757,70,81,2025-01-27T00:42:45Z,4430000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M41.00S,2025-01-27T00:42:34.1Z,3,REGULAR,substitution,in,[],1627936,,,1610612757,70,81,2025-01-27T00:42:45Z,4440000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M38.00S,2025-01-27T00:42:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,7.703679369250986,54.41176470588235,1610612757,70,81,2025-01-27T00:44:00Z,4450000,False,-22.0,20.0,1,left,MISS T. Camara Layup,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
452,PT04M38.00S,2025-01-27T00:42:57.0Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,70,81,2025-01-27T00:44:00Z,4460000,False,,,0,,T. Camara REBOUND (Off:3 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,451.0,,,,,,6.0,3.0,3.0,,,,,,,,
453,PT04M38.00S,2025-01-27T00:43:07.3Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612757,70,81,2025-01-27T00:43:15Z,4470000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Camara 2 FT),"[1628983, 1641739]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,2003.0,1.0,0.0,Camara,1641739.0,,,,,,,,,,,
455,PT04M38.00S,2025-01-27T00:43:22.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641739,,,1610612757,71,81,2025-01-27T00:43:22Z,4490000,False,,,0,,T. Camara Free Throw 1 of 2 (23 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
456,PT04M38.00S,2025-01-27T00:43:24.9Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,71,81,2025-01-27T00:43:29Z,4500000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M38.00S,2025-01-27T00:43:24.9Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,71,81,2025-01-27T00:43:29Z,4510000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M38.00S,2025-01-27T00:43:38.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641739,,,1610612757,72,81,2025-01-27T00:43:38Z,4520000,False,,,0,,T. Camara Free Throw 2 of 2 (24 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
459,PT04M17.00S,2025-01-27T00:44:00.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,91.80354796320631,47.794117647058826,1610612760,72,83,2025-01-27T00:44:05Z,4530000,False,-11.0,25.0,1,right,K. Williams Layup (4 PTS) (C. Wallace 2 AST),"[1629026, 1641717]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2.69,Made,4.0,,,,,,,,,,C. Wallace,1641717.0,2.0,,,,,
461,PT04M02.00S,2025-01-27T00:44:15.7Z,3,REGULAR,2pt,Jump Shot,[],1631101,23.866622864651774,53.92156862745098,1610612757,72,83,2025-01-27T00:44:21Z,4550000,False,-20.0,172.0,1,left,MISS S. Sharpe 17' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,17.29,Missed,,,,,,,,,,,,,,,,,,
462,PT03M59.00S,2025-01-27T00:44:18.7Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,72,83,2025-01-27T00:44:21Z,4560000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Center,,,,461.0,,,,,,2.0,1.0,1.0,,,,,,,,
463,PT03M57.00S,2025-01-27T00:44:21.8Z,3,REGULAR,turnover,out-of-bounds,[],1641717,,,1610612760,72,83,2025-01-27T00:44:27Z,4570000,False,,,0,,C. Wallace bad pass out-of-bounds TURNOVER (2 TO),[1641717],1610612760.0,OKC,bad pass,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,202053.0,,,,,,,,,,,2.0,,,,
464,PT03M57.00S,2025-01-27T00:44:25.9Z,3,REGULAR,substitution,out,[],1641717,,,1610612757,72,83,2025-01-27T00:44:33Z,4580000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M57.00S,2025-01-27T00:44:25.9Z,3,REGULAR,substitution,in,[],1630198,,,1610612757,72,83,2025-01-27T00:44:33Z,4590000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M43.00S,2025-01-27T00:44:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,8.754927726675426,56.86274509803921,1610612757,72,83,2025-01-27T00:44:57Z,4600000,False,-34.0,30.0,1,left,MISS T. Camara cutting Layup,[1641739],1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
467,PT03M39.00S,2025-01-27T00:44:56.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,72,83,2025-01-27T00:44:57Z,4610000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,466.0,,,,,,2.0,2.0,0.0,,,,,,,,
468,PT03M18.00S,2025-01-27T00:45:16.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.50262812089356,40.68627450980392,1610612760,72,83,2025-01-27T00:45:22Z,4620000,False,-47.0,131.0,1,right,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.89,Missed,,,,,,,,,,,,,,,,,,
469,PT03M15.00S,2025-01-27T00:45:19.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,72,83,2025-01-27T00:45:22Z,4630000,False,,,0,,R. Williams III REBOUND (Off:3 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,468.0,,,,,,7.0,4.0,3.0,,,,,,,,
470,PT03M01.00S,2025-01-27T00:45:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,18.610381077529567,46.81372549019608,1610612757,72,83,2025-01-27T00:45:38Z,4640000,False,16.0,122.0,1,left,MISS R. Williams III 12' Jump Shot,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,12.34,Missed,,,,,,,,,,,,,,,,,,
471,PT02M58.00S,2025-01-27T00:45:36.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,72,83,2025-01-27T00:45:38Z,4650000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,470.0,,,,,,3.0,3.0,0.0,,,,,,,,
472,PT02M54.00S,2025-01-27T00:45:43.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,89.04402102496715,41.911764705882355,1610612760,72,83,2025-01-27T00:46:25Z,4660000,False,-40.0,50.0,1,right,MISS S. Gilgeous-Alexander 6' running Layup - blocked,"[1628983, 1629057]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
473,PT02M54.00S,2025-01-27T00:45:43.0Z,3,REGULAR,block,,[],1629057,,,1610612760,72,83,2025-01-27T00:45:45Z,4670000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT02M53.00S,2025-01-27T00:45:44.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,72,83,2025-01-27T00:46:25Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,472.0,,,,,,,,,,,,,,,,
476,PT02M53.00S,2025-01-27T00:45:52.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,72,83,2025-01-27T00:45:58Z,4700000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M51.00S,2025-01-27T00:48:47.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,71.17279894875165,17.401960784313726,1610612760,72,86,2025-01-27T00:48:52Z,4710000,False,-163.0,218.0,1,right,I. Joe 27' 3PT  (14 PTS) (A. Caruso 1 AST),"[1630198, 1627936]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.26,Made,14.0,,,,,,,,,,A. Caruso,1627936.0,1.0,,,,,
479,PT02M36.00S,2025-01-27T00:49:04.7Z,3,REGULAR,foul,personal,[],1629026,,,1610612757,72,86,2025-01-27T00:49:18Z,4730000,False,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1641739]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,2003.0,1.0,0.0,Camara,1641739.0,,,,,,,,,,,
481,PT02M25.00S,2025-01-27T00:49:32.9Z,3,REGULAR,3pt,Jump Shot,[],1630703,30.699737187910642,66.91176470588235,1610612757,72,86,2025-01-27T00:50:57Z,4750000,False,-85.0,236.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
482,PT02M22.00S,2025-01-27T00:49:35.9Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,72,86,2025-01-27T00:49:42Z,4760000,False,,,0,,I. Joe REBOUND (Off:1 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,481.0,,,,,,3.0,2.0,1.0,,,,,,,,
483,PT02M07.00S,2025-01-27T00:49:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,88.12417871222075,53.67647058823529,1610612760,72,86,2025-01-27T00:49:57Z,4770000,False,18.0,59.0,1,right,MISS S. Gilgeous-Alexander 6' driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
484,PT02M06.00S,2025-01-27T00:49:51.8Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,72,86,2025-01-27T00:49:57Z,4780000,False,,,0,,T. Camara REBOUND (Off:3 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,483.0,,,,,,7.0,4.0,3.0,,,,,,,,
485,PT02M04.00S,2025-01-27T00:49:54.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,26.757555847568987,16.911764705882355,1610612757,75,86,2025-01-27T00:50:06Z,4790000,False,165.0,199.0,1,left,S. Sharpe 25' 3PT running (10 PTS) (T. Camara 3 AST),"[1631101, 1641739]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.88,Made,10.0,,,,,,,,,,T. Camara,1641739.0,3.0,,,,,
487,PT01M39.00S,2025-01-27T00:50:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,90.62089356110381,52.20588235294118,1610612760,75,88,2025-01-27T00:50:39Z,4810000,False,11.0,36.0,1,right,J. Williams driving Layup (5 PTS),[1631119],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.74,Made,5.0,,,,,,,,,,,,,,,,,
488,PT01M39.00S,2025-01-27T00:50:23.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629057,,,1610612760,75,88,2025-01-27T00:50:45Z,4820000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Williams 1 FT),"[1629057, 1631119]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,202035.0,2.0,0.0,Williams,1631119.0,,,,,,,,,,,
490,PT01M39.00S,2025-01-27T00:50:36.3Z,3,REGULAR,substitution,out,[],1641739,,,1610612760,75,88,2025-01-27T00:50:45Z,4840000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M39.00S,2025-01-27T00:50:36.3Z,3,REGULAR,substitution,in,[],1630166,,,1610612760,75,88,2025-01-27T00:50:45Z,4850000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M39.00S,2025-01-27T00:50:49.3Z,3,REGULAR,freethrow,1 of 1,[],1631119,,,1610612760,75,89,2025-01-27T00:50:49Z,4860000,False,,,0,,J. Williams Free Throw 1 of 1 (6 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
493,PT01M28.00S,2025-01-27T00:51:02.9Z,3,REGULAR,3pt,Jump Shot,[],1630703,32.933639947437584,45.83333333333333,1610612757,78,89,2025-01-27T00:51:08Z,4870000,False,21.0,257.0,1,left,S. Henderson 25' 3PT pullup (11 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,25.79,Made,11.0,,,,,,,,,,,,,,,,,
494,PT01M13.00S,2025-01-27T00:51:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.5407358738502,52.450980392156865,1610612760,78,91,2025-01-27T00:51:22Z,4880000,False,12.0,27.0,1,right,S. Gilgeous-Alexander driving Layup (28 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.97,Made,28.0,,,,,,,,,,,,,,,,,
495,PT00M57.00S,2025-01-27T00:51:34.9Z,3,REGULAR,3pt,Jump Shot,[],1630703,26.231931668856767,13.480392156862745,1610612757,78,91,2025-01-27T00:51:41Z,4890000,False,183.0,194.0,1,left,MISS S. Henderson 26' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
496,PT00M54.10S,2025-01-27T00:51:37.8Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,78,91,2025-01-27T00:51:41Z,4900000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,495.0,,,,,,2.0,2.0,0.0,,,,,,,,
497,PT00M36.70S,2025-01-27T00:51:55.8Z,3,REGULAR,2pt,Jump Shot,[],1630198,93.24901445466492,65.93137254901961,1610612760,78,91,2025-01-27T00:54:17Z,4910000,False,80.0,11.0,1,right,MISS I. Joe 8' floating Shot,[1630198],1610612760.0,OKC,floating,,,Joe,I. Joe,,,,,Mid-Range,0-8 Center,8.05,Missed,,,,,,,,,,,,,,,,,,
498,PT00M36.70S,2025-01-27T00:51:55.8Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,78,91,2025-01-27T00:54:17Z,4920000,False,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,0-8 Center,,,,497.0,,,,,,3.0,2.0,1.0,,,,,,,,
499,PT00M36.20S,2025-01-27T00:51:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,94.40999984741211,50.0,1610612760,78,93,2025-01-27T00:51:58Z,4930000,False,0.0,0.0,1,right,K. Williams tip Layup (6 PTS),[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
503,PT00M17.40S,2025-01-27T00:52:11.0Z,3,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,78,93,2025-01-27T00:55:22Z,4935000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (3 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,2003.0,,,,,,,,,,,3.0,,,,
501,PT00M17.40S,2025-01-27T00:52:37.0Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612760,78,93,2025-01-27T00:55:29Z,4950000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M01.30S,2025-01-27T00:55:49.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,79.05716162943496,25.49019607843137,1610612760,78,93,2025-01-27T00:55:56Z,4970000,False,-123.0,144.0,1,right,MISS S. Gilgeous-Alexander 18' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,18.94,Missed,,,,,,,,,,,,,,,,,,
505,PT00M01.30S,2025-01-27T00:55:49.4Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,78,93,2025-01-27T00:55:56Z,4980000,False,,,0,,R. Williams III REBOUND (Off:3 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,504.0,,,,,,8.0,5.0,3.0,,,,,,,,
506,PT00M00.00S,2025-01-27T00:56:00.0Z,3,REGULAR,period,end,[],0,,,1610612757,78,93,2025-01-27T00:56:00Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612757,78,93,2025-01-27T00:58:18Z,5000000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,out,['startperiod'],1631200,,,1610612757,78,93,2025-01-27T00:58:18Z,5010000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612757,78,93,2025-01-27T00:58:18Z,5020000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,out,['startperiod'],1631119,,,1610612757,78,93,2025-01-27T00:58:18Z,5030000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,out,['startperiod'],1629026,,,1610612757,78,93,2025-01-27T00:58:18Z,5040000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,in,['startperiod'],1629014,,,1610612757,78,93,2025-01-27T00:58:18Z,5050000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,in,['startperiod'],203924,,,1610612757,78,93,2025-01-27T00:58:18Z,5060000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612757,78,93,2025-01-27T00:58:18Z,5070000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
