actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
339,PT11M01.00S,2025-01-31T04:23:51.1Z,3,REGULAR,steal,,[],1630703,,,1610612757,64,53,2025-01-31T04:23:52Z,3270000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
340,PT10M47.00S,2025-01-31T04:24:07.8Z,3,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612757,64,53,2025-01-31T04:24:18Z,3280000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Henderson 2 FT),"[1631094, 1630703]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Henderson,1630703.0,,
342,PT10M47.00S,2025-01-31T04:24:39.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630703,,,1610612757,65,53,2025-01-31T04:24:39Z,3300000,False,,,0,,S. Henderson Free Throw 1 of 2 (10 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
343,PT10M47.00S,2025-01-31T04:24:54.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630703,,,1610612757,66,53,2025-01-31T04:24:54Z,3310000,False,,,0,,S. Henderson Free Throw 2 of 2 (11 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
344,PT10M36.00S,2025-01-31T04:25:06.7Z,3,REGULAR,turnover,bad pass,[],1641710,,,1610612753,66,53,2025-01-31T04:49:07Z,3320000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1629028]",1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,,,Ayton,1629028.0
345,PT10M36.00S,2025-01-31T04:25:06.7Z,3,REGULAR,steal,,[],1629028,,,1610612757,66,53,2025-01-31T04:25:08Z,3330000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT10M24.00S,2025-01-31T04:25:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,8.492115637319317,54.65686274509803,1610612757,66,53,2025-01-31T04:25:24Z,3340000,False,-23.0,27.0,1,left,MISS A. Simons driving finger roll Layup,[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
347,PT10M21.00S,2025-01-31T04:25:22.6Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,66,53,2025-01-31T04:26:39Z,3350000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,346.0,3.0,2.0,1.0,,,,,,,,,,,
350,PT10M17.00S,2025-01-31T04:25:51.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,66,53,2025-01-31T04:25:51Z,3380000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M17.00S,2025-01-31T04:28:39.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631094,91.67214191852825,53.431372549019606,1610612753,66,53,2025-01-31T04:49:18Z,3400000,False,17.0,26.0,1,right,MISS P. Banchero running Layup - blocked,"[1631094, 1630166]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.1,Missed,,Avdija,1630166.0,,,,,,,,,,,,,,,
353,PT10M17.00S,2025-01-31T04:28:39.4Z,3,REGULAR,block,,[],1630166,,,1610612753,66,53,2025-01-31T04:28:42Z,3410000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT10M17.00S,2025-01-31T04:28:39.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,66,53,2025-01-31T04:35:02Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,352.0,,,,,,,,,,,,,,
355,PT10M02.00S,2025-01-31T04:29:13.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,74.85216819973719,32.84313725490196,1610612753,66,55,2025-01-31T04:29:17Z,3430000,False,-86.0,184.0,1,right,P. Banchero 20' pullup Jump Shot (14 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,20.29,Made,14.0,,,,,,,,,,,,,,,,,
356,PT09M50.00S,2025-01-31T04:29:27.4Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612757,66,55,2025-01-31T04:29:35Z,3440000,False,,,0,,F. Wagner shooting personal FOUL (3 PF) (Ayton 2 FT),"[1630532, 1629028]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,3.0,0.0,Ayton,1629028.0,,
358,PT09M50.00S,2025-01-31T04:29:54.5Z,3,REGULAR,freethrow,1 of 2,[],1629028,,,1610612757,67,55,2025-01-31T04:29:54Z,3460000,False,,,0,,D. Ayton Free Throw 1 of 2 (17 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
359,PT09M50.00S,2025-01-31T04:30:07.4Z,3,REGULAR,freethrow,2 of 2,[],1629028,,,1610612757,68,55,2025-01-31T04:30:07Z,3470000,False,,,0,,D. Ayton Free Throw 2 of 2 (18 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
360,PT09M32.00S,2025-01-31T04:30:31.1Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612753,68,55,2025-01-31T04:30:43Z,3480000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630166, 1630532]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,200834.0,1.0,0.0,Wagner,1630532.0,,
362,PT09M32.00S,2025-01-31T04:30:57.0Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,68,56,2025-01-31T04:30:57Z,3500000,False,,,0,,F. Wagner Free Throw 1 of 2 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
363,PT09M32.00S,2025-01-31T04:31:18.2Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,68,57,2025-01-31T04:31:18Z,3510000,False,,,0,,F. Wagner Free Throw 2 of 2 (15 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
364,PT09M16.00S,2025-01-31T04:31:35.0Z,3,REGULAR,3pt,Jump Shot,[],1629014,36.87582128777924,39.21568627450981,1610612757,68,57,2025-01-31T04:31:38Z,3520000,False,54.0,294.0,1,left,MISS A. Simons 29' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,29.9,Missed,,,,,,,,,,,,,,,,,,
365,PT09M14.00S,2025-01-31T04:31:37.0Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,68,57,2025-01-31T04:31:38Z,3530000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,364.0,4.0,3.0,1.0,,,,,,,,,,,
366,PT09M01.00S,2025-01-31T04:31:50.3Z,3,REGULAR,turnover,bad pass,[],1631094,,,1610612753,68,57,2025-01-31T04:31:54Z,3540000,False,,,0,,P. Banchero bad pass TURNOVER (3 TO),"[1631094, 1629028]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,,,,Ayton,1629028.0
367,PT09M01.00S,2025-01-31T04:31:50.3Z,3,REGULAR,steal,,[],1629028,,,1610612757,68,57,2025-01-31T04:31:52Z,3550000,False,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT08M54.00S,2025-01-31T04:31:57.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630166,26.888961892247043,19.11764705882353,1610612757,68,57,2025-01-31T04:36:30Z,3560000,False,154.0,200.0,1,left,MISS D. Avdija 25' running 3PT,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
369,PT08M52.00S,2025-01-31T04:31:59.2Z,3,REGULAR,rebound,offensive,[],1630703,,,1610612757,68,57,2025-01-31T04:36:30Z,3570000,False,,,0,,S. Henderson REBOUND (Off:2 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,368.0,4.0,2.0,2.0,,,,,,,,,,,
370,PT08M51.00S,2025-01-31T04:32:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630166,5.732588699080158,50.49019607843137,1610612757,70,57,2025-01-31T04:32:18Z,3580000,False,-2.0,1.0,1,left,D. Avdija Layup (8 PTS) (S. Henderson 5 AST),"[1630166, 1630703]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.29,Made,8.0,,,,,,,S. Henderson,1630703.0,5.0,,,,,,,,
372,PT08M51.00S,2025-01-31T04:32:05.2Z,3,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612757,70,57,2025-01-31T04:32:14Z,3600000,False,,,0,,F. Wagner shooting personal FOUL (4 PF) (Avdija 1 FT),"[1630532, 1630166]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,4.0,0.0,Avdija,1630166.0,,
374,PT08M51.00S,2025-01-31T04:32:41.0Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630166,,,1610612757,71,57,2025-01-31T04:32:41Z,3620000,False,,,0,,D. Avdija Free Throw 1 of 1 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
375,PT08M37.00S,2025-01-31T04:33:02.0Z,3,REGULAR,foul,offensive,[],1641710,,,1610612753,71,57,2025-01-31T04:33:11Z,3630000,False,,,0,,A. Black offensive FOUL (1 PF),"[1641710, 1641739]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1627526.0,1.0,0.0,Camara,1641739.0,,
377,PT08M37.00S,2025-01-31T04:33:02.0Z,3,REGULAR,turnover,offensive foul,[],1641710,,,1610612753,71,57,2025-01-31T04:33:02Z,3650000,False,,,0,,A. Black offensive foul TURNOVER (2 TO),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,1627526.0,,,,,,
378,PT08M26.00S,2025-01-31T04:33:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,7.440867279894875,48.03921568627451,1610612757,73,57,2025-01-31T04:33:45Z,3660000,False,10.0,17.0,1,left,S. Henderson driving finger roll Layup (13 PTS),[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.0,Made,13.0,,,,,,,,,,,,,,,,,
379,PT08M26.00S,2025-01-31T04:33:41.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,73,57,2025-01-31T04:33:41Z,3670000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M26.00S,2025-01-31T04:36:09.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,73,57,2025-01-31T04:36:31Z,3680000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M26.00S,2025-01-31T04:36:09.0Z,3,REGULAR,substitution,out,[],1641710,,,1610612753,73,57,2025-01-31T04:36:31Z,3690000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M26.00S,2025-01-31T04:36:09.0Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,73,57,2025-01-31T04:36:31Z,3700000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M26.00S,2025-01-31T04:36:09.0Z,3,REGULAR,substitution,in,[],203914,,,1610612753,73,57,2025-01-31T04:36:31Z,3710000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M04.00S,2025-01-31T04:36:56.0Z,3,REGULAR,2pt,Jump Shot,[],1631094,89.56964520367937,69.85294117647058,1610612753,73,59,2025-01-31T04:37:02Z,3720000,False,99.0,46.0,1,right,P. Banchero 10' turnaround fadeaway Jump Shot (16 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,10.92,Made,16.0,,,,,,,,,,,,,,,,,
385,PT07M36.00S,2025-01-31T04:37:24.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,14.011169513797633,50.49019607843137,1610612757,73,59,2025-01-31T04:37:37Z,3730000,False,-2.0,79.0,1,left,MISS D. Avdija 7' floating Shot,[1630166],1610612757.0,POR,floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
386,PT07M36.00S,2025-01-31T04:37:28.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,73,59,2025-01-31T04:37:28Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,385.0,,,,,,,,,,,,,,
388,PT07M36.00S,2025-01-31T04:37:53.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612757,73,59,2025-01-31T04:37:59Z,3760000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,200834.0,,,,,,
389,PT07M24.00S,2025-01-31T04:38:27.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,91.93495400788436,29.166666666666668,1610612753,73,59,2025-01-31T04:38:41Z,3770000,False,-104.0,23.0,1,right,MISS C. Anthony 10' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,10.68,Missed,,,,,,,,,,,,,,,,,,
390,PT07M24.00S,2025-01-31T04:38:27.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,73,59,2025-01-31T04:38:41Z,3780000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,389.0,,,,,,,,,,,,,,
391,PT07M24.00S,2025-01-31T04:38:32.2Z,3,REGULAR,foul,personal,[],1629048,,,1610612757,73,59,2025-01-31T04:38:36Z,3790000,False,,,0,,G. Bitadze loose ball personal FOUL (3 PF),"[1629048, 1629028]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200834.0,3.0,0.0,Ayton,1629028.0,,
393,PT07M24.00S,2025-01-31T04:38:37.3Z,3,REGULAR,substitution,out,[],203484,,,1610612757,73,59,2025-01-31T04:38:41Z,3810000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M24.00S,2025-01-31T04:38:37.3Z,3,REGULAR,substitution,in,[],1641783,,,1610612757,73,59,2025-01-31T04:38:41Z,3820000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M08.00S,2025-01-31T04:39:13.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612757,73,59,2025-01-31T04:39:19Z,3830000,False,,,0,,C. Anthony loose ball personal FOUL (3 PF) (Camara 2 FT),"[1630175, 1641739]",1610612753.0,ORL,loose ball,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,200834.0,3.0,0.0,Camara,1641739.0,,
397,PT07M08.00S,2025-01-31T04:40:04.0Z,3,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,73,59,2025-01-31T04:40:04Z,3850000,False,,,0,,MISS T. Camara Free Throw 1 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
398,PT07M08.00S,2025-01-31T04:40:04.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,73,59,2025-01-31T04:40:04Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,397.0,,,,,,,,,,,,,,
399,PT07M08.00S,2025-01-31T04:40:05.0Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,73,59,2025-01-31T04:40:11Z,3870000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M08.00S,2025-01-31T04:40:05.0Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,73,59,2025-01-31T04:40:11Z,3880000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M08.00S,2025-01-31T04:40:05.0Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,73,59,2025-01-31T04:40:11Z,3890000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M08.00S,2025-01-31T04:40:05.0Z,3,REGULAR,substitution,in,[],1630625,,,1610612757,73,59,2025-01-31T04:40:11Z,3900000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M08.00S,2025-01-31T04:40:30.0Z,3,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,74,59,2025-01-31T04:40:30Z,3910000,False,,,0,,T. Camara Free Throw 2 of 2 (3 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
405,PT06M52.00S,2025-01-31T04:40:51.5Z,3,REGULAR,substitution,out,[],1641783,,,1610612753,74,59,2025-01-31T04:41:01Z,3930000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M52.00S,2025-01-31T04:40:51.5Z,3,REGULAR,substitution,in,[],203484,,,1610612753,74,59,2025-01-31T04:41:01Z,3940000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M47.00S,2025-01-31T04:41:18.2Z,3,REGULAR,2pt,Jump Shot,[],1631094,90.88370565045992,21.323529411764707,1610612753,74,61,2025-01-31T04:41:22Z,3950000,False,-143.0,33.0,1,right,P. Banchero 14' pullup Jump Shot (18 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,14.72,Made,18.0,,,,,,,,,,,,,,,,,
408,PT06M31.00S,2025-01-31T04:41:34.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,15.588042049934298,45.09803921568628,1610612757,74,61,2025-01-31T04:41:41Z,3960000,False,25.0,94.0,1,left,MISS S. Henderson 9' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,9.71,Missed,,,,,,,,,,,,,,,,,,
409,PT06M29.00S,2025-01-31T04:41:36.9Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,74,61,2025-01-31T04:41:41Z,3970000,False,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,408.0,5.0,4.0,1.0,,,,,,,,,,,
410,PT06M26.00S,2025-01-31T04:41:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612753,74,61,2025-01-31T04:41:51Z,3980000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Banchero 2 FT),"[1641739, 1631094]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,3.0,0.0,Banchero,1631094.0,,
412,PT06M26.00S,2025-01-31T04:42:14.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,74,61,2025-01-31T04:42:14Z,4000000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
413,PT06M26.00S,2025-01-31T04:42:14.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,74,61,2025-01-31T04:42:14Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,412.0,,,,,,,,,,,,,,
414,PT06M26.00S,2025-01-31T04:42:32.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,74,62,2025-01-31T04:42:32Z,4020000,False,,,0,,P. Banchero Free Throw 2 of 2 (19 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
415,PT06M05.00S,2025-01-31T04:43:00.6Z,3,REGULAR,3pt,Jump Shot,[],1630625,6.915243101182654,4.411764705882353,1610612757,77,62,2025-01-31T04:43:05Z,4030000,False,228.0,13.0,1,left,D. Banton 3PT  (11 PTS) (S. Sharpe 1 AST),"[1630625, 1631101]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,22.82,Made,11.0,,,,,,,S. Sharpe,1631101.0,1.0,,,,,,,,
417,PT05M35.00S,2025-01-31T04:43:33.3Z,3,REGULAR,turnover,traveling,[],1629048,,,1610612753,77,62,2025-01-31T04:43:38Z,4050000,False,,,0,,G. Bitadze traveling TURNOVER (2 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,200834.0,,,,,,
418,PT05M21.00S,2025-01-31T04:44:01.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631101,8.623521681997373,61.274509803921575,1610612757,79,62,2025-01-31T04:44:07Z,4060000,False,-56.0,29.0,1,left,S. Sharpe 6' driving floating bank Jump Shot (14 PTS),[1631101],1610612757.0,POR,driving floating bank,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,14.0,,,,,,,,,,,,,,,,,
419,PT05M21.00S,2025-01-31T04:44:04.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630175,,,1610612757,79,62,2025-01-31T04:44:09Z,4070000,False,,,0,,C. Anthony shooting personal FOUL (4 PF) (Sharpe 1 FT),"[1630175, 1631101]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,203593.0,4.0,0.0,Sharpe,1631101.0,,
421,PT05M21.00S,2025-01-31T04:44:09.8Z,3,REGULAR,substitution,out,[],1629048,,,1610612757,79,62,2025-01-31T04:44:57Z,4090000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M21.00S,2025-01-31T04:44:09.8Z,3,REGULAR,substitution,out,[],1630175,,,1610612757,79,62,2025-01-31T04:44:57Z,4100000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M21.00S,2025-01-31T04:44:09.8Z,3,REGULAR,substitution,in,[],1628976,,,1610612757,79,62,2025-01-31T04:44:57Z,4110000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M21.00S,2025-01-31T04:44:09.8Z,3,REGULAR,substitution,in,[],1641783,,,1610612757,79,62,2025-01-31T04:44:57Z,4120000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M21.00S,2025-01-31T04:44:42.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631101,,,1610612757,80,62,2025-01-31T04:44:42Z,4130000,False,,,0,,S. Sharpe Free Throw 1 of 1 (15 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
426,PT05M09.00S,2025-01-31T04:44:55.7Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,80,62,2025-01-31T04:45:01Z,4140000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 1630703]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Henderson,1630703.0
