actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
618,PT08M00.00S,2024-10-28T00:04:01.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203924,78.66294349540078,93.87254901960785,1610612757,106,84,2024-10-28T00:04:09Z,6010000,False,219.0,148.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
619,PT07M57.00S,2024-10-28T00:04:04.8Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,106,84,2024-10-28T00:04:09Z,6020000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,618.0,,,,,3.0,1.0,2.0,,,,,,,,,,
620,PT07M57.00S,2024-10-28T00:04:06.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641739,94.40999984741211,50.0,1610612757,106,84,2024-10-28T00:04:13Z,6030000,False,0.0,0.0,1,right,MISS T. Camara tip DUNK,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
621,PT07M57.00S,2024-10-28T00:04:06.3Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,106,84,2024-10-28T00:04:13Z,6040000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,620.0,,,,,3.0,3.0,0.0,,,,,,,,,,
622,PT07M57.00S,2024-10-28T00:04:11.2Z,4,REGULAR,foul,personal,[],203924,,,1610612740,106,84,2024-10-28T00:04:17Z,6050000,False,,,0,,J. Grant personal FOUL (3 PF),"[203924, 203468]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1199.0,3.0,0.0,McCollum,203468.0,,,,,
624,PT07M46.00S,2024-10-28T00:04:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.1268068331143235,50.245098039215684,1610612740,106,86,2024-10-28T00:04:38Z,6070000,False,-1.0,5.0,1,left,H. Jones alley-oop Layup (9 PTS) (B. Ingram 5 AST),"[1630529, 1627742]",1610612740.0,NOP,alley-oop,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.52,Made,,9.0,B. Ingram,1627742.0,5.0,,,,,,,,,,,,,
626,PT07M32.00S,2024-10-28T00:04:48.3Z,4,REGULAR,turnover,bad pass,[],203924,,,1610612757,106,86,2024-10-28T00:04:51Z,6090000,False,,,0,,J. Grant bad pass TURNOVER (3 TO),"[203924, 1630529]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,3.0,Jones,1630529.0
627,PT07M32.00S,2024-10-28T00:04:48.3Z,4,REGULAR,steal,,[],1630529,,,1610612740,106,86,2024-10-28T00:04:49Z,6100000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
628,PT07M10.00S,2024-10-28T00:05:10.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642274,6.1268068331143235,49.01960784313725,1610612740,106,88,2024-10-28T00:05:35Z,6110000,False,5.0,5.0,1,left,Y. Missi reverse Layup (5 PTS) (J. Hawkins 2 AST),"[1642274, 1641722]",1610612740.0,NOP,reverse,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.71,Made,,5.0,J. Hawkins,1641722.0,2.0,,,,,,,,,,,,,
630,PT07M10.00S,2024-10-28T00:05:15.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,106,88,2024-10-28T00:05:15Z,6130000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M10.00S,2024-10-28T00:07:39.8Z,4,REGULAR,substitution,out,[],203924,,,1610612757,106,88,2024-10-28T00:07:58Z,6140000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT07M10.00S,2024-10-28T00:07:39.8Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,106,88,2024-10-28T00:07:58Z,6150000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M54.00S,2024-10-28T00:08:26.3Z,4,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,106,88,2024-10-28T00:08:33Z,6160000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (4 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1628953.0,,,,,,,4.0,,
634,PT06M36.00S,2024-10-28T00:08:58.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,22.026938239159,39.950980392156865,1610612740,106,88,2024-10-28T00:09:05Z,6170000,False,50.0,155.0,1,left,MISS C. McCollum 16' turnaround fadeaway Shot,[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,16.25,Missed,,,,,,,,,,,,,,,,,,
635,PT06M33.00S,2024-10-28T00:09:01.5Z,4,REGULAR,rebound,defensive,[],1630703,,,1610612757,106,88,2024-10-28T00:09:05Z,6180000,False,,,0,,S. Henderson REBOUND (Off:0 Def:4),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Center,,,634.0,,,,,4.0,4.0,0.0,,,,,,,,,,
636,PT06M21.00S,2024-10-28T00:09:13.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,93.9060446780552,51.9607843137255,1610612757,106,88,2024-10-28T00:09:25Z,6190000,False,10.0,5.0,1,right,MISS S. Henderson driving floating bank Shot,[1630703],1610612757.0,POR,driving floating bank,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,,,
637,PT06M17.00S,2024-10-28T00:09:17.4Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612757,106,88,2024-10-28T00:09:25Z,6200000,False,,,0,,D. Ayton REBOUND (Off:6 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,636.0,,,,,12.0,6.0,6.0,,,,,,,,,,
638,PT06M17.00S,2024-10-28T00:09:16.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,94.40999984741211,50.0,1610612757,108,88,2024-10-28T00:09:16Z,6210000,False,0.0,0.0,1,right,D. Ayton tip DUNK (17 PTS),[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Made,,17.0,,,,,,,,,,,,,,,,
639,PT05M59.00S,2024-10-28T00:09:34.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,17.16491458607096,40.19607843137255,1610612740,108,90,2024-10-28T00:09:45Z,6220000,False,49.0,109.0,1,left,H. Jones 11' turnaround Jump Shot (11 PTS),[1630529],1610612740.0,NOP,turnaround,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.94,Made,,11.0,,,,,,,,,,,,,,,,
640,PT05M44.00S,2024-10-28T00:09:49.7Z,4,REGULAR,3pt,Jump Shot,[],1630166,69.99014454664915,22.30392156862745,1610612757,108,90,2024-10-28T00:09:53Z,6230000,False,-138.0,230.0,1,right,MISS D. Avdija 26' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
641,PT05M42.00S,2024-10-28T00:09:51.7Z,4,REGULAR,rebound,offensive,[],1630703,,,1610612757,108,90,2024-10-28T00:09:53Z,6240000,False,,,0,,S. Henderson REBOUND (Off:1 Def:4),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,640.0,,,,,5.0,4.0,1.0,,,,,,,,,,
642,PT05M38.00S,2024-10-28T00:09:55.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,92.72339027595268,3.431372549019608,1610612757,108,90,2024-10-28T00:10:01Z,6250000,False,-233.0,16.0,1,right,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
643,PT05M33.00S,2024-10-28T00:10:00.4Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,108,90,2024-10-28T00:10:01Z,6260000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,642.0,,,,,4.0,4.0,0.0,,,,,,,,,,
644,PT05M31.00S,2024-10-28T00:10:02.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203468,26.888961892247043,20.588235294117645,1610612740,108,90,2024-10-28T00:15:22Z,6270000,False,147.0,200.0,1,left,MISS C. McCollum 24' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
645,PT05M29.00S,2024-10-28T00:10:04.2Z,4,REGULAR,rebound,offensive,[],1641722,,,1610612740,108,90,2024-10-28T00:10:04Z,6280000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:6),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,644.0,,,,,7.0,6.0,1.0,,,,,,,,,,
646,PT05M28.00S,2024-10-28T00:10:06.3Z,4,REGULAR,turnover,lost ball,[],1641722,,,1610612740,108,90,2024-10-28T00:10:11Z,6290000,False,,,0,,J. Hawkins lost ball TURNOVER (2 TO),"[1641722, 1630166]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Avdija,1630166.0
647,PT05M28.00S,2024-10-28T00:10:06.3Z,4,REGULAR,steal,,[],1630166,,,1610612757,108,90,2024-10-28T00:10:07Z,6300000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT05M24.00S,2024-10-28T00:10:09.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,94.43166885676742,49.26470588235294,1610612757,110,90,2024-10-28T00:10:21Z,6310000,False,-4.0,0.0,1,right,T. Camara running DUNK (12 PTS) (D. Avdija 2 AST),"[1641739, 1630166]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.37,Made,,12.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,
650,PT05M09.00S,2024-10-28T00:10:25.2Z,4,REGULAR,2pt,Jump Shot,[],1627742,8.754927726675426,30.392156862745097,1610612740,110,92,2024-10-28T00:15:39Z,6330000,False,98.0,30.0,1,left,B. Ingram 10' fadeaway Jump Shot (14 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,10.24,Made,,14.0,,,,,,,,,,,,,,,,
651,PT04M53.00S,2024-10-28T00:10:43.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612757,110,92,2024-10-28T00:10:54Z,6340000,False,,,0,,Y. Missi shooting personal FOUL (3 PF) (Simons 2 FT),"[1642274, 1629014]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,3.0,0.0,Simons,1629014.0,,,,,
653,PT04M53.00S,2024-10-28T00:11:08.6Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,111,92,2024-10-28T00:11:08Z,6360000,False,,,0,,A. Simons Free Throw 1 of 2 (20 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
654,PT04M53.00S,2024-10-28T00:11:21.3Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,112,92,2024-10-28T00:11:21Z,6370000,False,,,0,,A. Simons Free Throw 2 of 2 (21 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,21.0,,,,,,,,,,,,,,,,
655,PT04M39.00S,2024-10-28T00:11:36.0Z,4,REGULAR,2pt,Jump Shot,[],1641722,14.931011826544022,78.92156862745098,1610612740,112,94,2024-10-28T00:15:57Z,6380000,False,-145.0,88.0,1,left,J. Hawkins 16' step back Jump Shot (14 PTS) (B. Ingram 6 AST),"[1641722, 1627742]",1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left,16.92,Made,,14.0,B. Ingram,1627742.0,6.0,,,,,,,,,,,,,
657,PT04M22.00S,2024-10-28T00:11:52.9Z,4,REGULAR,3pt,Jump Shot,[],1629014,72.48685939553219,18.872549019607842,1610612757,115,94,2024-10-28T00:11:58Z,6400000,False,-156.0,206.0,1,right,A. Simons 25' 3PT step back (24 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.82,Made,,24.0,,,,,,,,,,,,,,,,
658,PT04M08.00S,2024-10-28T00:12:06.4Z,4,REGULAR,3pt,Jump Shot,[],1627742,28.597240473061763,80.14705882352942,1610612740,115,94,2024-10-28T00:12:11Z,6410000,False,-151.0,216.0,1,left,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
659,PT04M06.00S,2024-10-28T00:12:08.9Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,115,94,2024-10-28T00:12:08Z,6420000,False,,,0,,H. Jones REBOUND (Off:2 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,658.0,,,,,2.0,0.0,2.0,,,,,,,,,,
660,PT04M06.00S,2024-10-28T00:12:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612740,115,94,2024-10-28T00:12:19Z,6430000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Jones 2 FT),"[1629028, 1630529]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,2.0,0.0,Jones,1630529.0,,,,,
662,PT04M06.00S,2024-10-28T00:12:40.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630529,,,1610612740,115,95,2024-10-28T00:12:58Z,6450000,False,,,0,,H. Jones Free Throw 1 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
663,PT04M06.00S,2024-10-28T00:12:40.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630529,,,1610612740,115,95,2024-10-28T00:12:58Z,6460000,False,,,0,,MISS H. Jones Free Throw 2 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
664,PT04M04.00S,2024-10-28T00:12:42.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,115,95,2024-10-28T00:12:58Z,6470000,False,,,0,,D. Avdija REBOUND (Off:3 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,663.0,,,,,6.0,3.0,3.0,,,,,,,,,,
665,PT03M52.00S,2024-10-28T00:13:09.3Z,4,REGULAR,3pt,Jump Shot,[],1629014,70.90998685939553,15.196078431372548,1610612757,118,95,2024-10-28T00:13:14Z,6480000,False,-174.0,221.0,1,right,A. Simons 28' 3PT  (27 PTS) (D. Avdija 3 AST),"[1629014, 1630166]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,28.12,Made,,27.0,D. Avdija,1630166.0,3.0,,,,,,,,,,,,,
667,PT03M43.00S,2024-10-28T00:13:23.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,118,95,2024-10-28T00:13:26Z,6500000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],1629014,,,1610612740,118,95,2024-10-28T00:16:07Z,6510000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],1629028,,,1610612740,118,95,2024-10-28T00:16:07Z,6520000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],1641739,,,1610612740,118,95,2024-10-28T00:16:07Z,6530000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],1630166,,,1610612740,118,95,2024-10-28T00:16:07Z,6540000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,118,95,2024-10-28T00:16:07Z,6550000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],203468,,,1610612740,118,95,2024-10-28T00:16:07Z,6560000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,118,95,2024-10-28T00:16:07Z,6570000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,out,[],1642274,,,1610612740,118,95,2024-10-28T00:16:07Z,6580000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1631200,,,1610612740,118,95,2024-10-28T00:16:07Z,6590000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1641871,,,1610612740,118,95,2024-10-28T00:16:07Z,6600000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1641712,,,1610612740,118,95,2024-10-28T00:16:07Z,6610000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1631133,,,1610612740,118,95,2024-10-28T00:16:07Z,6620000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,118,95,2024-10-28T00:16:07Z,6630000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1630526,,,1610612740,118,95,2024-10-28T00:16:07Z,6640000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1641810,,,1610612740,118,95,2024-10-28T00:16:07Z,6650000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT03M43.00S,2024-10-28T00:15:37.7Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,118,95,2024-10-28T00:16:07Z,6660000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT03M43.00S,2024-10-28T00:16:22.7Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612740,118,95,2024-10-28T00:16:32Z,6670000,False,,,0,,NOP 5-second-violation Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1199.0,,,,,,,,,
685,PT03M28.00S,2024-10-28T00:16:53.6Z,4,REGULAR,turnover,out-of-bounds,[],1631133,,,1610612757,118,95,2024-10-28T00:16:59Z,6680000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (1 TO),[1631133],1610612757.0,POR,bad pass,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left,,,,,,,,,,,101284.0,,,,,,,1.0,,
686,PT03M28.00S,2024-10-28T00:16:55.7Z,4,REGULAR,substitution,out,[],1630703,,,1610612740,118,95,2024-10-28T00:17:05Z,6690000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT03M28.00S,2024-10-28T00:16:55.7Z,4,REGULAR,substitution,in,[],1630625,,,1610612740,118,95,2024-10-28T00:17:05Z,6700000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT03M12.00S,2024-10-28T00:17:25.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,19.136005256241788,92.15686274509804,1610612740,118,98,2024-10-28T00:17:29Z,6710000,False,-211.0,127.0,1,left,J. Alvarado 24' 3PT  (3 PTS) (J. Hawkins 3 AST),"[1630631, 1641722]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.63,Made,,3.0,J. Hawkins,1641722.0,3.0,,,,,,,,,,,,,
690,PT02M53.00S,2024-10-28T00:17:44.2Z,4,REGULAR,3pt,Jump Shot,[],1641871,68.28186596583443,69.85294117647058,1610612757,118,98,2024-10-28T00:17:50Z,6730000,False,99.0,246.0,1,right,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
691,PT02M49.00S,2024-10-28T00:17:48.2Z,4,REGULAR,rebound,defensive,[],1641810,,,1610612740,118,98,2024-10-28T00:17:50Z,6740000,False,,,0,,A. Reeves REBOUND (Off:0 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,,,690.0,,,,,1.0,1.0,0.0,,,,,,,,,,
692,PT02M44.00S,2024-10-28T00:18:01.0Z,4,REGULAR,violation,kicked ball,[],1641871,,,1610612740,118,98,2024-10-28T00:18:07Z,6750000,False,,,0,,D. Reath kicked ball VIOLATION,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,
693,PT02M35.00S,2024-10-28T00:18:17.4Z,4,REGULAR,2pt,Jump Shot,[],1630631,21.369908015768726,66.91176470588235,1610612740,118,98,2024-10-28T00:18:22Z,6760000,False,-85.0,148.0,1,left,MISS J. Alvarado 17' pullup Shot,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left Center,17.08,Missed,,,,,,,,,,,,,,,,,,
694,PT02M33.00S,2024-10-28T00:18:19.4Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,118,98,2024-10-28T00:18:22Z,6770000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,,,693.0,,,,,1.0,1.0,0.0,,,,,,,,,,
696,PT02M19.00S,2024-10-28T00:18:50.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641871,92.46057818659659,51.9607843137255,1610612757,118,98,2024-10-28T00:28:05Z,6790000,False,10.0,18.0,1,right,MISS D. Reath Hook,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
697,PT02M15.00S,2024-10-28T00:18:54.9Z,4,REGULAR,rebound,offensive,[],1641712,,,1610612757,118,98,2024-10-28T00:18:55Z,6800000,False,,,0,,R. Rupert REBOUND (Off:1 Def:0),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,696.0,,,,,1.0,0.0,1.0,,,,,,,,,,
698,PT02M14.00S,2024-10-28T00:18:55.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631133,94.43166885676742,94.85294117647058,1610612757,121,98,2024-10-28T00:18:59Z,6810000,False,224.0,0.0,1,right,J. Walker 3PT  (5 PTS) (R. Rupert 1 AST),"[1631133, 1641712]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.43,Made,,5.0,R. Rupert,1641712.0,1.0,,,,,,,,,,,,,
725,PT02M14.00S,2024-10-28T00:18:59.6Z,4,REGULAR,turnover,bad pass,[],1631255,,,1610612740,121,98,2024-10-28T00:22:59Z,6825000,False,,,0,,K. Matković bad pass TURNOVER (1 TO),"[1631255, 1641712]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Rupert,1641712.0
