actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
364,PT10M17.00S,2022-03-05T04:36:05.1Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,62,65,2022-03-05T04:36:05Z,3630000,,,0,,C. Payne Free Throw 2 of 2 (7 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
365,PT10M00.00S,2022-03-05T04:36:26.7Z,3,REGULAR,3pt,Jump Shot,[],203095,65.91655716162943,34.068627450980394,1610612752,62,65,2022-03-05T04:36:33Z,3640000,-80.0,268.0,1,right,MISS E. Fournier 27' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,,,,27.95,Missed,,,,,,,,,,,,,,,,
366,PT09M59.00S,2022-03-05T04:36:27.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,62,65,2022-03-05T04:36:30Z,3650000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,
367,PT09M59.00S,2022-03-05T04:36:32.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,62,65,2022-03-05T04:36:32Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M49.00S,2022-03-05T04:36:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,13.091327201051248,44.11764705882353,1610612756,64,65,2022-03-05T04:36:47Z,3670000,29.0,71.0,1,left,C. Payne 7' driving floating Jump Shot (9 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,7.65,Made,9.0,,,,,,,,,,,,,,,
369,PT09M35.00S,2022-03-05T04:36:59.0Z,3,REGULAR,turnover,lost ball,[],202692,,,1610612752,64,65,2022-03-05T04:37:01Z,3680000,,,0,,A. Burks lost ball TURNOVER (1 TO),"[202692, 1628969]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,1.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,,
370,PT09M35.00S,2022-03-05T04:36:59.0Z,3,REGULAR,steal,,[],1628969,,,1610612756,64,65,2022-03-05T04:40:16Z,3690000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M31.00S,2022-03-05T04:37:02.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203109,31.35676741130092,63.23529411764706,1610612756,64,65,2022-03-05T04:37:07Z,3700000,-66.0,242.0,1,left,MISS J. Crowder 25' running pullup 3PT,[203109],1610612756.0,PHX,running pullup,,,Crowder,J. Crowder,,,,,,,,25.12,Missed,,,,,,,,,,,,,,,,
372,PT09M29.00S,2022-03-05T04:37:04.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,64,65,2022-03-05T04:37:07Z,3710000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,371.0,6.0,6.0,0.0,,,,,,
373,PT09M17.00S,2022-03-05T04:37:17.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,92.46057818659659,53.67647058823529,1610612752,64,65,2022-03-05T04:37:19Z,3720000,18.0,18.0,1,right,MISS R. Barrett pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,,,,2.6,Missed,,,,,,,,,,,,,,,,
374,PT09M15.00S,2022-03-05T04:37:19.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,64,65,2022-03-05T04:37:19Z,3730000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,373.0,3.0,3.0,0.0,,,,,,
375,PT09M11.00S,2022-03-05T04:37:23.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,9.017739816031538,50.0,1610612756,66,65,2022-03-05T04:37:26Z,3740000,0.0,32.0,1,left,M. Bridges running Layup (19 PTS) (C. Payne 9 AST),"[1628969, 1626166]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,3.23,Made,19.0,,,,,,,,,,C. Payne,1626166.0,9.0,,,
377,PT09M11.00S,2022-03-05T04:37:30.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,66,65,2022-03-05T04:37:30Z,3760000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M00.00S,2022-03-05T04:40:54.3Z,3,REGULAR,2pt,Jump Shot,[],203944,75.64060446780552,46.81372549019608,1610612752,66,65,2022-03-05T04:41:01Z,3770000,-16.0,176.0,1,right,MISS J. Randle 17' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,,,17.72,Missed,,,,,,,,,,,,,,,,
379,PT08M57.00S,2022-03-05T04:40:57.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,66,65,2022-03-05T04:44:43Z,3780000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,378.0,,,,,,,,,
384,PT08M57.00S,2022-03-05T04:41:08.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,66,65,2022-03-05T04:41:19Z,3805000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M44.00S,2022-03-05T04:41:18.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,18.74178712220762,52.20588235294118,1610612756,66,65,2022-03-05T04:41:26Z,3810000,-11.0,124.0,1,left,MISS J. Crowder 12' Jump Shot,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,12.42,Missed,,,,,,,,,,,,,,,,
383,PT08M43.00S,2022-03-05T04:41:19.7Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,66,65,2022-03-05T04:41:19Z,3820000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,382.0,4.0,4.0,0.0,,,,,,
385,PT08M39.00S,2022-03-05T04:41:24.5Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,66,65,2022-03-05T04:41:30Z,3830000,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 1628969]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,4.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,,
386,PT08M39.00S,2022-03-05T04:41:24.5Z,3,REGULAR,steal,,[],1628969,,,1610612756,66,65,2022-03-05T04:41:25Z,3840000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M36.00S,2022-03-05T04:41:28.9Z,3,REGULAR,foul,personal,['2freethrow'],202692,,,1610612756,66,65,2022-03-05T04:41:48Z,3850000,,,0,,A. Burks shooting personal FOUL (3 PF) (Bridges 2 FT),"[202692, 1628969]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,203592.0,3.0,0.0,Bridges,1628969.0,,,,,,,,,,
389,PT08M36.00S,2022-03-05T04:41:51.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628969,,,1610612756,66,65,2022-03-05T04:41:51Z,3870000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,Missed,,,,,,,,,,,,,,,,
390,PT08M36.00S,2022-03-05T04:41:51.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,66,65,2022-03-05T04:41:51Z,3880000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,389.0,,,,,,,,,
391,PT08M36.00S,2022-03-05T04:42:05.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628969,,,1610612756,67,65,2022-03-05T04:42:05Z,3890000,,,0,,M. Bridges Free Throw 2 of 2 (20 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
392,PT08M23.00S,2022-03-05T04:42:20.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.56307490144546,53.18627450980392,1610612752,67,67,2022-03-05T04:45:54Z,3900000,16.0,-1.0,1,right,M. Robinson alley-oop DUNK (8 PTS) (R. Barrett 3 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,,,,1.6,Made,8.0,,,,,,,,,,R. Barrett,1629628.0,3.0,,,
394,PT08M14.00S,2022-03-05T04:42:28.9Z,3,REGULAR,2pt,Jump Shot,[],1626166,23.866622864651774,36.76470588235294,1610612756,67,67,2022-03-05T04:42:32Z,3920000,66.0,172.0,1,left,MISS C. Payne 18' pullup Shot - blocked,"[1626166, 1629011]",1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,,,,18.41,Missed,,,,,,,,,,,,,,Robinson,1629011.0,
395,PT08M14.00S,2022-03-05T04:42:28.9Z,3,REGULAR,block,,[],1629011,,,1610612756,67,67,2022-03-05T04:42:30Z,3930000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M12.00S,2022-03-05T04:42:30.9Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,67,67,2022-03-05T04:42:32Z,3940000,,,0,,R. Barrett REBOUND (Off:2 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,394.0,5.0,3.0,2.0,,,,,,
397,PT08M06.00S,2022-03-05T04:42:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,83.52496714848883,54.166666666666664,1610612752,67,69,2022-03-05T04:42:42Z,3950000,21.0,102.0,1,right,R. Barrett 10' driving floating Jump Shot (12 PTS) (A. Burks 3 AST),"[1629628, 202692]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,,,,10.45,Made,12.0,,,,,,,,,,A. Burks,202692.0,3.0,,,
398,PT07M46.00S,2022-03-05T04:42:58.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,67,69,2022-03-05T04:42:58Z,3960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M43.00S,2022-03-05T04:43:18.3Z,3,REGULAR,turnover,bad pass,[],1626166,,,1610612756,67,69,2022-03-05T04:43:22Z,3970000,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1629011]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,2.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,
400,PT07M43.00S,2022-03-05T04:43:18.3Z,3,REGULAR,steal,,[],1629011,,,1610612752,67,69,2022-03-05T04:43:19Z,3980000,,,0,,M. Robinson STEAL (4 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT07M41.00S,2022-03-05T04:43:20.0Z,3,REGULAR,turnover,out-of-bounds,[],202692,,,1610612752,67,69,2022-03-05T04:52:33Z,3985000,,,0,,A. Burks bad pass out-of-bounds TURNOVER (2 TO),[202692],1610612752.0,NYK,bad pass,,,Burks,A. Burks,,,,,2.0,,,,,,2714.0,,,,,,,,,,,,,,
404,PT07M30.00S,2022-03-05T04:43:49.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,7.178055190538765,55.88235294117647,1610612756,69,69,2022-03-05T04:52:40Z,4020000,-29.0,15.0,1,left,C. Payne driving floating bank Jump Shot (11 PTS),[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,,,,3.3,Made,11.0,,,,,,,,,,,,,,,
405,PT07M16.00S,2022-03-05T04:44:03.3Z,3,REGULAR,3pt,Jump Shot,[],202692,69.20170827858082,71.07843137254902,1610612752,69,72,2022-03-05T04:44:09Z,4030000,105.0,237.0,1,right,A. Burks 25' 3PT step back (11 PTS),[202692],1610612752.0,NYK,step back,,,Burks,A. Burks,,,,,,,,25.94,Made,11.0,,,,,,,,,,,,,,,
406,PT07M16.00S,2022-03-05T04:44:08.7Z,3,REGULAR,foul,personal,['1freethrow'],1626166,,,1610612752,69,72,2022-03-05T04:44:23Z,4040000,,,0,,C. Payne shooting personal FOUL (3 PF) (Burks 1 FT),"[1626166, 202692]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,2714.0,3.0,0.0,Burks,202692.0,,,,,,,,,,
408,PT07M16.00S,2022-03-05T04:44:40.9Z,3,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,69,73,2022-03-05T04:53:51Z,4060000,,,0,,A. Burks Free Throw 1 of 1 (12 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
409,PT07M02.00S,2022-03-05T04:44:55.4Z,3,REGULAR,turnover,bad pass,[],1626166,,,1610612756,69,73,2022-03-05T04:45:09Z,4070000,,,0,,C. Payne bad pass TURNOVER (3 TO),"[1626166, 203944]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,3.0,Randle,203944.0,,,,,,,,,,,,,,,,,,
410,PT07M02.00S,2022-03-05T04:44:55.4Z,3,REGULAR,steal,,[],203944,,,1610612752,69,73,2022-03-05T04:44:57Z,4080000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M50.00S,2022-03-05T04:45:07.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,84.97043363994744,51.225490196078425,1610612752,69,73,2022-03-05T04:45:12Z,4090000,6.0,89.0,1,right,MISS R. Barrett 8' fadeaway Shot - blocked,"[1629628, 1629028]",1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,,,,8.9,Missed,,,,,,,,,,,,,,Ayton,1629028.0,
412,PT06M50.00S,2022-03-05T04:45:07.1Z,3,REGULAR,block,,[],1629028,,,1610612752,69,73,2022-03-05T04:45:09Z,4100000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M47.00S,2022-03-05T04:45:10.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,69,73,2022-03-05T04:45:12Z,4110000,,,0,,M. Robinson REBOUND (Off:6 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,411.0,10.0,4.0,6.0,,,,,,
414,PT06M47.00S,2022-03-05T04:45:10.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629011,88.38699080157687,49.01960784313725,1610612752,69,75,2022-03-05T04:45:14Z,4120000,-5.0,57.0,1,right,M. Robinson putback Layup (10 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,,,,5.69,Made,10.0,,,,,,,,,,,,,,,
415,PT06M46.00S,2022-03-05T04:45:15.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,69,75,2022-03-05T04:45:15Z,4130000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M22.00S,2022-03-05T04:49:03.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,69,75,2022-03-05T04:49:09Z,4140000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,
418,PT06M03.00S,2022-03-05T04:49:26.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,90.22667542706965,49.26470588235294,1610612752,69,75,2022-03-05T04:49:32Z,4150000,-4.0,39.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,3.96,Missed,,,,,,,,,,,,,,,,
419,PT06M02.00S,2022-03-05T04:49:27.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,69,75,2022-03-05T04:49:32Z,4160000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,418.0,,,,,,,,,
420,PT06M02.00S,2022-03-05T04:49:31.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,69,75,2022-03-05T04:49:31Z,4170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M02.00S,2022-03-05T04:49:33.4Z,3,REGULAR,substitution,out,[],1626166,,,1610612756,69,75,2022-03-05T04:49:49Z,4180000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M02.00S,2022-03-05T04:49:33.4Z,3,REGULAR,substitution,out,[],1629013,,,1610612756,69,75,2022-03-05T04:49:49Z,4190000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M02.00S,2022-03-05T04:49:33.4Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,69,75,2022-03-05T04:49:49Z,4200000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M02.00S,2022-03-05T04:49:33.4Z,3,REGULAR,substitution,in,[],1628988,,,1610612756,69,75,2022-03-05T04:49:49Z,4210000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M47.00S,2022-03-05T04:50:00.3Z,3,REGULAR,2pt,Jump Shot,[],1629028,23.078186596583443,52.20588235294118,1610612756,69,75,2022-03-05T04:50:04Z,4220000,-11.0,164.0,1,left,MISS D. Ayton 16' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,16.48,Missed,,,,,,,,,,,,,,,,
426,PT05M44.00S,2022-03-05T04:50:03.3Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,69,75,2022-03-05T04:50:04Z,4230000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,425.0,5.0,5.0,0.0,,,,,,
427,PT05M24.00S,2022-03-05T04:50:23.4Z,3,REGULAR,3pt,Jump Shot,[],1629628,66.83639947437582,38.72549019607843,1610612752,69,75,2022-03-05T04:50:27Z,4240000,-56.0,259.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,26.53,Missed,,,,,,,,,,,,,,,,
428,PT05M19.00S,2022-03-05T04:50:28.4Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,69,75,2022-03-05T04:50:27Z,4250000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,427.0,4.0,3.0,1.0,,,,,,
429,PT05M08.00S,2022-03-05T04:50:38.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,25.837713534822605,17.892156862745097,1610612756,72,75,2022-03-05T04:50:42Z,4260000,161.0,190.0,1,left,C. Johnson 24' 3PT  (12 PTS) (A. Holiday 3 AST),"[1629661, 1628988]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,24.9,Made,12.0,,,,,,,,,,A. Holiday,1628988.0,3.0,,,
431,PT04M49.00S,2022-03-05T04:50:57.6Z,3,REGULAR,3pt,Jump Shot,[],202692,70.64717477003943,79.16666666666666,1610612752,72,78,2022-03-05T04:51:06Z,4280000,146.0,223.0,1,right,A. Burks 26' 3PT pullup (15 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,,,26.68,Made,15.0,,,,,,,,,,,,,,,
433,PT04M35.00S,2022-03-05T04:51:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,14.011169513797633,55.14705882352941,1610612756,74,78,2022-03-05T04:51:16Z,4300000,-26.0,79.0,1,left,D. Ayton 8' floating Jump Shot (8 PTS) (A. Holiday 4 AST),"[1629028, 1628988]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,,,,8.33,Made,8.0,,,,,,,,,,A. Holiday,1628988.0,4.0,,,
435,PT04M16.00S,2022-03-05T04:51:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,88.38699080157687,44.36274509803921,1610612752,74,78,2022-03-05T04:51:37Z,4320000,-28.0,57.0,1,right,MISS R. Barrett 6' driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,,,,6.33,Missed,,,,,,,,,,,,,,,,
436,PT04M14.00S,2022-03-05T04:51:33.7Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,74,78,2022-03-05T04:51:37Z,4330000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,435.0,4.0,4.0,0.0,,,,,,
437,PT04M08.00S,2022-03-05T04:51:39.9Z,3,REGULAR,2pt,Jump Shot,[],1629028,21.107095926412615,50.73529411764706,1610612756,74,78,2022-03-05T04:51:44Z,4340000,-4.0,146.0,1,left,MISS D. Ayton 14' pullup Shot,[1629028],1610612756.0,PHX,pullup,,,Ayton,D. Ayton,,,,,,,,14.59,Missed,,,,,,,,,,,,,,,,
438,PT04M06.00S,2022-03-05T04:51:41.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,74,78,2022-03-05T04:52:08Z,4350000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,437.0,,,,,,,,,
439,PT04M06.00S,2022-03-05T04:51:47.2Z,3,REGULAR,foul,personal,[],1629028,,,1610612752,74,78,2022-03-05T04:52:00Z,4360000,,,0,,D. Ayton loose ball personal FOUL (2 PF),"[1629028, 1629011]",1610612756.0,PHX,loose ball,,,Ayton,D. Ayton,,,,,,,,,,,2714.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,,
442,PT04M06.00S,2022-03-05T04:51:52.6Z,3,REGULAR,substitution,out,[],1629628,,,1610612752,74,78,2022-03-05T04:51:56Z,4390000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M06.00S,2022-03-05T04:51:52.6Z,3,REGULAR,substitution,in,[],202687,,,1610612752,74,78,2022-03-05T04:51:56Z,4400000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M06.00S,2022-03-05T04:51:52.6Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,74,78,2022-03-05T04:51:56Z,4410000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M06.00S,2022-03-05T04:51:52.6Z,3,REGULAR,substitution,out,[],203109,,,1610612752,74,78,2022-03-05T04:52:06Z,4420000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M49.00S,2022-03-05T04:52:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,46.568627450980394,1610612752,74,80,2022-03-05T04:52:31Z,4430000,-17.0,4.0,1,right,J. Randle driving reverse Layup (25 PTS),[203944],1610612752.0,NYK,driving reverse,,,Randle,J. Randle,,,,,,,,1.76,Made,25.0,,,,,,,,,,,,,,,
448,PT03M34.00S,2022-03-05T04:52:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,11.908672798948752,59.55882352941176,1610612756,74,80,2022-03-05T04:52:44Z,4440000,-48.0,59.0,1,left,MISS A. Holiday 7' driving floating Shot,[1628988],1610612756.0,PHX,driving floating,,,Holiday,A. Holiday,,,,,,,,7.62,Missed,,,,,,,,,,,,,,,,
449,PT03M32.00S,2022-03-05T04:52:44.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,74,80,2022-03-05T04:52:44Z,4450000,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,448.0,7.0,7.0,0.0,,,,,,
450,PT03M12.00S,2022-03-05T04:53:03.5Z,3,REGULAR,3pt,Jump Shot,[],203095,72.09264126149803,18.872549019607842,1610612752,74,83,2022-03-05T04:53:07Z,4460000,-156.0,210.0,1,right,E. Fournier 26' 3PT step back (13 PTS) (J. Randle 4 AST),"[203095, 203944]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,,,,26.12,Made,13.0,,,,,,,,,,J. Randle,203944.0,4.0,,,
452,PT02M56.00S,2022-03-05T04:53:23.5Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612756,74,83,2022-03-05T04:53:32Z,4480000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Johnson 2 FT),"[1629011, 1629661]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,203592.0,3.0,0.0,Johnson,1629661.0,,,,,,,,,,
454,PT02M56.00S,2022-03-05T04:53:51.3Z,3,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,75,83,2022-03-05T04:53:51Z,4500000,,,0,,C. Johnson Free Throw 1 of 2 (13 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
455,PT02M56.00S,2022-03-05T04:53:52.3Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,75,83,2022-03-05T04:54:03Z,4510000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M56.00S,2022-03-05T04:53:52.3Z,3,REGULAR,substitution,out,[],1629011,,,1610612756,75,83,2022-03-05T04:54:03Z,4520000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M56.00S,2022-03-05T04:53:52.3Z,3,REGULAR,substitution,in,[],1628470,,,1610612756,75,83,2022-03-05T04:54:03Z,4530000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
