actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
270,PT03M40.00S,2021-12-24T02:52:13.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,82.21090670170827,72.05882352941177,1610612756,41,33,2021-12-24T02:52:19Z,2650000,110.0,115.0,1,right,C. Paul 15' pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.91,Made,,,,,,,,2.0,,,,,,,,,,,
271,PT03M32.00S,2021-12-24T02:52:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,41,33,2021-12-24T02:52:25Z,2660000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M32.00S,2021-12-24T02:54:48.0Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,41,33,2021-12-24T02:55:08Z,2670000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M32.00S,2021-12-24T02:54:48.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,41,33,2021-12-24T02:55:08Z,2680000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M32.00S,2021-12-24T02:54:48.0Z,2,REGULAR,substitution,in,[],203488,,,1610612760,41,33,2021-12-24T02:55:08Z,2690000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M32.00S,2021-12-24T02:54:48.0Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,41,33,2021-12-24T02:55:08Z,2700000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M19.00S,2021-12-24T02:55:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.63929040735874,40.68627450980392,1610612760,41,35,2021-12-24T02:55:37Z,2710000,47.0,104.0,1,left,S. Gilgeous-Alexander 11' pullup Jump Shot (10 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,11.39,Made,,,,,,,,10.0,,,,,,,,,,,
278,PT03M06.00S,2021-12-24T02:55:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,86.41590013140605,45.83333333333333,1610612756,41,35,2021-12-24T02:55:51Z,2720000,-21.0,75.0,1,right,MISS D. Ayton 7' cutting Layup,[1629028],1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M04.00S,2021-12-24T02:55:48.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,41,35,2021-12-24T02:55:51Z,2730000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
280,PT02M58.00S,2021-12-24T02:55:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.754927726675426,41.911764705882355,1610612760,41,35,2021-12-24T02:55:58Z,2740000,40.0,30.0,1,left,MISS L. Dort driving Layup - blocked,"[1629652, 1626164]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,5.02,Missed,,,,,,,,,,,,,,,,,Booker,1626164.0,
281,PT02M58.00S,2021-12-24T02:55:53.9Z,2,REGULAR,block,,[],1626164,,,1610612760,41,35,2021-12-24T02:55:55Z,2750000,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M56.00S,2021-12-24T02:55:55.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,41,35,2021-12-24T02:55:58Z,2760000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
284,PT02M47.00S,2021-12-24T02:56:10.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,41,35,2021-12-24T02:56:10Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M45.00S,2021-12-24T02:56:26.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,89.56964520367937,77.94117647058823,1610612756,41,35,2021-12-24T02:56:32Z,2780000,140.0,46.0,1,right,MISS D. Booker 14' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,14.69,Missed,,,,,,,,,,,,,,,,,,,
286,PT02M43.00S,2021-12-24T02:56:28.2Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,41,35,2021-12-24T02:56:32Z,2790000,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
287,PT02M34.00S,2021-12-24T02:56:37.6Z,2,REGULAR,3pt,Jump Shot,[],1628983,33.196452036793694,40.44117647058824,1610612760,41,35,2021-12-24T02:56:42Z,2800000,48.0,260.0,1,left,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
288,PT02M30.00S,2021-12-24T02:56:40.8Z,2,REGULAR,rebound,offensive,[],203488,,,1610612760,41,35,2021-12-24T02:56:40Z,2810000,,,0,,M. Muscala REBOUND (Off:1 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,287.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
289,PT02M22.00S,2021-12-24T02:56:48.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,27.677398160315374,81.61764705882352,1610612760,41,35,2021-12-24T02:56:53Z,2820000,-158.0,208.0,1,left,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M20.00S,2021-12-24T02:56:50.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,41,35,2021-12-24T02:56:53Z,2830000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,289.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
291,PT02M11.00S,2021-12-24T02:57:02.2Z,2,REGULAR,foul,personal,['2freethrow'],203488,,,1610612756,41,35,2021-12-24T02:57:08Z,2840000,,,0,,M. Muscala shooting personal FOUL (2 PF) (Ayton 2 FT),"[203488, 1629028]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,,,,,1628951.0,,,,2.0,0.0,Ayton,1629028.0,,,
293,PT02M11.00S,2021-12-24T02:57:22.9Z,2,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,41,35,2021-12-24T02:57:22Z,2860000,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M11.00S,2021-12-24T02:57:22.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,41,35,2021-12-24T02:57:22Z,2870000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,,
295,PT02M11.00S,2021-12-24T02:57:24.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612756,41,35,2021-12-24T02:57:29Z,2880000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M11.00S,2021-12-24T02:57:24.6Z,2,REGULAR,substitution,in,[],1630581,,,1610612756,41,35,2021-12-24T02:57:29Z,2890000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M11.00S,2021-12-24T02:57:43.5Z,2,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,41,35,2021-12-24T02:57:43Z,2900000,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M08.00S,2021-12-24T02:57:45.1Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,41,35,2021-12-24T02:57:45Z,2910000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,297.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
299,PT01M56.00S,2021-12-24T02:57:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,11.251642575558476,59.31372549019608,1610612760,41,37,2021-12-24T02:58:03Z,2920000,-47.0,53.0,1,left,S. Gilgeous-Alexander 7' driving finger roll Layup (12 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,7.08,Made,,,,,,,,12.0,,,,,,,,,,,
300,PT01M40.00S,2021-12-24T02:58:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,90.09526938239159,43.13725490196079,1610612756,41,37,2021-12-24T02:58:22Z,2930000,-34.0,41.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,,
301,PT01M36.00S,2021-12-24T02:58:17.2Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,41,37,2021-12-24T02:58:17Z,2940000,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,300.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
302,PT01M36.00S,2021-12-24T02:58:17.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,94.40999984741211,50.0,1610612756,41,37,2021-12-24T02:58:32Z,2950000,0.0,0.0,1,right,MISS D. Ayton tip Layup,[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
303,PT01M35.00S,2021-12-24T02:58:18.2Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,41,37,2021-12-24T02:58:32Z,2960000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,302.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
304,PT01M34.00S,2021-12-24T02:58:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,88.51839684625493,48.28431372549019,1610612756,43,37,2021-12-24T02:58:26Z,2970000,-9.0,55.0,1,right,D. Ayton tip Layup (11 PTS),[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,5.61,Made,,,,,,,,11.0,,,,,,,,,,,
305,PT01M20.00S,2021-12-24T02:58:33.7Z,2,REGULAR,3pt,Jump Shot,[],1629652,31.882391590013142,28.186274509803923,1610612760,43,40,2021-12-24T02:58:40Z,2980000,109.0,247.0,1,left,L. Dort 27' 3PT  (8 PTS) (A. Wiggins 1 AST),"[1629652, 1630598]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.02,Made,,,,,,,,8.0,,A. Wiggins,1630598.0,1.0,,,,,,,
307,PT01M07.00S,2021-12-24T02:58:46.6Z,2,REGULAR,2pt,Jump Shot,[],1626164,74.85216819973719,65.44117647058823,1610612756,43,40,2021-12-24T03:11:21Z,3000000,77.0,184.0,1,right,MISS D. Booker 19' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,19.94,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M05.00S,2021-12-24T02:58:48.6Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,43,40,2021-12-24T03:11:21Z,3010000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,307.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
309,PT00M54.70S,2021-12-24T02:59:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,10.33180026281209,58.82352941176471,1610612760,43,42,2021-12-24T02:59:21Z,3020000,-44.0,45.0,1,left,J. Giddey 6' cutting Layup (4 PTS) (A. Wiggins 2 AST),"[1630581, 1630598]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,6.27,Made,,,,,,,,4.0,,A. Wiggins,1630598.0,2.0,,,,,,,
311,PT00M54.70S,2021-12-24T02:59:04.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203109,,,1610612760,43,42,2021-12-24T02:59:12Z,3040000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Giddey 1 FT),"[203109, 1630581]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,1628951.0,,,,1.0,0.0,Giddey,1630581.0,,,
313,PT00M54.70S,2021-12-24T02:59:26.5Z,2,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,43,43,2021-12-24T02:59:26Z,3060000,,,0,,J. Giddey Free Throw 1 of 1 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
314,PT00M39.20S,2021-12-24T02:59:43.8Z,2,REGULAR,2pt,Jump Shot,[],101108,82.86793692509855,69.6078431372549,1610612756,45,43,2021-12-24T02:59:48Z,3070000,98.0,109.0,1,right,C. Paul 14' pullup Jump Shot (4 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.62,Made,,,,,,,,4.0,,,,,,,,,,,
315,PT00M33.80S,2021-12-24T02:59:54.0Z,2,REGULAR,3pt,Jump Shot,[],203488,32.670827858081466,42.64705882352941,1610612760,45,46,2021-12-24T02:59:59Z,3080000,37.0,255.0,1,left,M. Muscala 25' 3PT  (5 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,25.72,Made,,,,,,,,5.0,,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,
317,PT00M24.40S,2021-12-24T03:00:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,87.33574244415243,46.81372549019608,1610612756,45,46,2021-12-24T03:00:22Z,3100000,-16.0,67.0,1,right,MISS D. Ayton 6' Layup - blocked,"[1629028, 1628983]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,6.84,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,
318,PT00M24.40S,2021-12-24T03:00:17.7Z,2,REGULAR,block,,[],1628983,,,1610612756,45,46,2021-12-24T03:19:31Z,3110000,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M21.50S,2021-12-24T03:00:20.6Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,45,46,2021-12-24T03:19:31Z,3120000,,,0,,M. Muscala REBOUND (Off:1 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,317.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
320,PT00M01.70S,2021-12-24T03:00:43.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612760,45,46,2021-12-24T03:03:48Z,3130000,,,0,,C. Paul personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[101108, 1628983]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,1628951.0,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
322,PT00M01.70S,2021-12-24T03:01:07.8Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,45,47,2021-12-24T03:03:48Z,3150000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,13.0,,,,,,,,,,,
325,PT00M01.70S,2021-12-24T03:01:07.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,45,48,2021-12-24T03:03:48Z,3155000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,14.0,,,,,,,,,,,
323,PT00M01.70S,2021-12-24T03:01:08.6Z,2,REGULAR,substitution,out,[],1630581,,,1610612756,45,48,2021-12-24T03:03:28Z,3160000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M01.70S,2021-12-24T03:01:08.6Z,2,REGULAR,substitution,in,[],1629026,,,1610612756,45,48,2021-12-24T03:03:28Z,3170000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M00.10S,2021-12-24T03:01:25.6Z,2,REGULAR,3pt,Jump Shot,[],101108,29.6484888304862,92.15686274509804,1610612756,45,48,2021-12-24T03:01:35Z,3175000,211.0,609.0,1,right,MISS C. Paul 64' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,64.43,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M00.10S,2021-12-24T03:01:25.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,45,48,2021-12-24T03:01:35Z,3177500,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2021-12-24T03:01:32.9Z,2,REGULAR,period,end,[],0,,,1610612760,45,48,2021-12-24T03:03:28Z,3210000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-12-24T03:16:20.4Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,45,48,2021-12-24T03:16:37Z,3220000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-12-24T03:16:20.4Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,45,48,2021-12-24T03:16:37Z,3230000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-12-24T03:16:20.4Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,45,48,2021-12-24T03:16:37Z,3240000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-12-24T03:16:20.4Z,3,REGULAR,substitution,in,['startperiod'],1630526,,,1610612760,45,48,2021-12-24T03:16:37Z,3250000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-24T03:16:49.5Z,3,REGULAR,period,start,[],0,,,1610612760,45,48,2021-12-24T03:16:49Z,3260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M41.00S,2021-12-24T03:17:08.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.46057818659659,46.568627450980394,1610612760,45,50,2021-12-24T03:20:04Z,3270000,-17.0,18.0,1,right,J. Giddey cutting Layup (7 PTS) (S. Gilgeous-Alexander 4 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,2.52,Made,,,,,,,,7.0,,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,
337,PT11M23.00S,2021-12-24T03:17:25.3Z,3,REGULAR,3pt,Jump Shot,[],203109,28.597240473061763,82.1078431372549,1610612756,45,50,2021-12-24T03:17:33Z,3290000,-161.0,216.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
338,PT11M20.00S,2021-12-24T03:17:28.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,45,50,2021-12-24T03:17:33Z,3300000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,337.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
339,PT11M15.00S,2021-12-24T03:17:33.7Z,3,REGULAR,2pt,Jump Shot,[],1629652,76.95466491458606,68.87254901960785,1610612760,45,50,2021-12-24T03:17:46Z,3310000,94.0,164.0,1,right,MISS L. Dort 18' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,18.93,Missed,,,,,,,,,,,,,,,,,,,
340,PT11M12.00S,2021-12-24T03:17:36.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,45,50,2021-12-24T03:17:42Z,3320000,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,339.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
341,PT11M04.00S,2021-12-24T03:17:44.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,9.411957950065702,72.05882352941177,1610612756,45,50,2021-12-24T03:17:49Z,3330000,-110.0,36.0,1,left,MISS D. Booker 11' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,,
342,PT11M04.00S,2021-12-24T03:17:44.3Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,45,50,2021-12-24T03:17:49Z,3340000,,,0,,D. Booker REBOUND (Off:1 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,341.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
343,PT10M56.00S,2021-12-24T03:17:52.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203109,10.85742444152431,30.637254901960787,1610612756,47,50,2021-12-24T03:17:58Z,3350000,97.0,50.0,1,left,J. Crowder 10' driving floating Jump Shot (4 PTS) (D. Booker 3 AST),"[203109, 1626164]",1610612756.0,PHX,driving floating,,,Crowder,J. Crowder,,,,,10.88,Made,,,,,,,,4.0,,D. Booker,1626164.0,3.0,,,,,,,
344,PT10M42.00S,2021-12-24T03:18:08.4Z,3,REGULAR,foul,personal,[],203109,,,1610612760,47,50,2021-12-24T03:18:17Z,3360000,,,0,,J. Crowder personal FOUL (2 PF),"[203109, 1629652]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,1146.0,,,,2.0,0.0,Dort,1629652.0,,,
346,PT10M30.00S,2021-12-24T03:18:37.6Z,3,REGULAR,3pt,Jump Shot,[],1629652,69.85873850197109,24.019607843137255,1610612760,47,50,2021-12-24T03:18:42Z,3380000,-130.0,231.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
347,PT10M27.00S,2021-12-24T03:18:40.6Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,47,50,2021-12-24T03:18:42Z,3390000,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,346.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
348,PT10M17.00S,2021-12-24T03:18:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,12.434296977660972,52.94117647058824,1610612756,49,50,2021-12-24T03:19:04Z,3400000,-15.0,64.0,1,left,C. Paul 6' floating Jump Shot (6 PTS),[101108],1610612756.0,PHX,floating,,,Paul,C. Paul,,,,,6.61,Made,,,,,,,,6.0,,,,,,,,,,,
349,PT10M04.00S,2021-12-24T03:19:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,79.97700394218134,37.99019607843137,1610612760,49,50,2021-12-24T03:19:09Z,3410000,-60.0,136.0,1,right,MISS S. Gilgeous-Alexander 14' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,14.84,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M02.00S,2021-12-24T03:19:05.9Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,49,50,2021-12-24T03:19:09Z,3420000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,349.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
351,PT09M55.00S,2021-12-24T03:19:13.2Z,3,REGULAR,turnover,bad pass,[],203109,,,1610612756,49,50,2021-12-24T03:19:17Z,3430000,,,0,,J. Crowder bad pass TURNOVER (2 TO),"[203109, 1630581]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,2.0,Giddey,1630581.0,,,,,,,,,,,,
352,PT09M55.00S,2021-12-24T03:19:13.2Z,3,REGULAR,steal,,[],1630581,,,1610612760,49,50,2021-12-24T03:19:15Z,3440000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M55.00S,2021-12-24T03:19:17.1Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612760,49,50,2021-12-24T03:22:10Z,3450000,,,0,,J. Crowder clear-path personal FOUL (3 PF) (Wiggins 2 FT),"[203109, 1630598]",1610612756.0,PHX,clear-path,,,Crowder,J. Crowder,,,,,,,,,,,,,,,1628951.0,,,,3.0,0.0,Wiggins,1630598.0,,,
355,PT09M55.00S,2021-12-24T03:19:58.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612760,49,50,2021-12-24T03:21:38Z,3470000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,Clear Path - Overturn Call
