actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
452,PT01M15.00S,2022-02-27T22:22:17.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203903,9.806176084099869,2.696078431372549,1610612762,88,92,2022-02-27T22:22:20Z,4400000,237.0,40.0,1,left,J. Clarkson 3PT  (12 PTS) (R. Gay 2 AST),"[203903, 200752]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,23.98,Made,,,,,,,12.0,R. Gay,200752.0,2.0,,,,,,,,,
454,PT00M56.10S,2022-02-27T22:22:38.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201580,89.04402102496715,44.36274509803921,1610612756,88,92,2022-02-27T22:22:41Z,4420000,-28.0,50.0,1,right,MISS J. McGee turnaround Hook - blocked,"[201580, 203497]",1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,5.78,Missed,Gobert,203497.0,,,,,,,,,,,,,,,,,
455,PT00M56.10S,2022-02-27T22:22:38.4Z,3,REGULAR,block,,[],203497,,,1610612756,88,92,2022-02-27T22:22:40Z,4430000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M53.40S,2022-02-27T22:22:41.1Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612756,88,92,2022-02-27T22:22:41Z,4440000,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,454.0,2.0,1.0,1.0,,,,,,,,,,,,,
457,PT00M50.50S,2022-02-27T22:22:46.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,88,92,2022-02-27T22:22:46Z,4450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M48.00S,2022-02-27T22:23:01.9Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,88,92,2022-02-27T22:23:09Z,4460000,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 203903]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,2.0,Clarkson,203903.0,,,,,,
459,PT00M48.00S,2022-02-27T22:23:01.9Z,3,REGULAR,steal,,[],203903,,,1610612762,88,92,2022-02-27T22:23:37Z,4470000,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M41.20S,2022-02-27T22:23:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,7.440867279894875,53.431372549019606,1610612762,88,94,2022-02-27T22:23:12Z,4480000,-17.0,17.0,1,left,R. Gobert alley-oop Layup (14 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.45,Made,,,,,,,14.0,M. Conley,201144.0,2.0,,,,,,,,,
462,PT00M33.40S,2022-02-27T22:23:20.4Z,3,REGULAR,foul,personal,[],1627863,,,1610612756,88,94,2022-02-27T22:23:29Z,4500000,,,0,,D. House Jr. personal FOUL (2 PF),"[1627863, 1626164]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Booker,1626164.0,
464,PT00M30.60S,2022-02-27T22:23:44.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612756,88,94,2022-02-27T22:23:55Z,4520000,,,0,,D. House Jr. personal FOUL (3 PF) (Booker 2 FT),"[1627863, 1626164]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Booker,1626164.0,
466,PT00M30.60S,2022-02-27T22:24:09.6Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,88,94,2022-02-27T22:24:31Z,4540000,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M30.60S,2022-02-27T22:24:09.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,88,94,2022-02-27T22:24:31Z,4550000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,
468,PT00M30.60S,2022-02-27T22:24:09.6Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,88,94,2022-02-27T22:24:31Z,4560000,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
469,PT00M28.50S,2022-02-27T22:24:11.7Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612762,88,94,2022-02-27T22:24:31Z,4570000,,,0,,D. House Jr. REBOUND (Off:0 Def:3),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,468.0,3.0,3.0,0.0,,,,,,,,,,,,,
470,PT00M12.10S,2022-02-27T22:24:46.5Z,3,REGULAR,3pt,Jump Shot,[],201144,30.305519053876477,27.941176470588236,1610612762,88,94,2022-02-27T22:24:52Z,4580000,110.0,232.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
471,PT00M09.00S,2022-02-27T22:24:49.6Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,88,94,2022-02-27T22:24:55Z,4590000,,,0,,J. McGee REBOUND (Off:3 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,470.0,5.0,2.0,3.0,,,,,,,,,,,,,
472,PT00M03.50S,2022-02-27T22:24:56.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612756,88,94,2022-02-27T22:28:34Z,4600000,,,0,,M. Conley shooting personal FOUL (1 PF) (Holiday 2 FT),"[201144, 1628988]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Holiday,1628988.0,
476,PT00M03.50S,2022-02-27T22:25:23.5Z,3,REGULAR,substitution,in,[],203109,,,1610612756,88,94,2022-02-27T22:25:25Z,4640000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M03.50S,2022-02-27T22:25:23.5Z,3,REGULAR,substitution,out,[],201580,,,1610612756,88,94,2022-02-27T22:25:43Z,4645000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M03.50S,2022-02-27T22:25:24.7Z,3,REGULAR,freethrow,1 of 2,[],1628988,,,1610612756,89,94,2022-02-27T22:29:25Z,4646250,,,0,,A. Holiday Free Throw 1 of 2 (5 PTS),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
477,PT00M03.50S,2022-02-27T22:25:24.7Z,3,REGULAR,freethrow,2 of 2,[],1628988,,,1610612756,89,94,2022-02-27T22:29:25Z,4646875,,,0,,MISS A. Holiday Free Throw 2 of 2,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
479,PT00M03.50S,2022-02-27T22:25:24.7Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,89,94,2022-02-27T22:29:25Z,4647187,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,477.0,1.0,1.0,0.0,,,,,,,,,,,,,
480,PT00M00.30S,2022-02-27T22:25:45.9Z,3,REGULAR,3pt,Jump Shot,[],201144,38.58409986859396,49.754901960784316,1610612762,89,94,2022-02-27T22:27:10Z,4647500,1.0,310.0,1,left,MISS M. Conley 31' running pullup 3PT,[201144],1610612762.0,UTA,running pullup,,,Conley,M. Conley,,,,,31.02,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M00.10S,2022-02-27T22:25:46.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,89,94,2022-02-27T22:27:10Z,4648750,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,
482,PT00M00.00S,2022-02-27T22:25:53.3Z,3,REGULAR,period,end,[],0,,,1610612762,89,94,2022-02-27T22:25:53Z,4690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-02-27T22:28:08.5Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612762,89,94,2022-02-27T22:28:49Z,4700000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-02-27T22:28:08.5Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612762,89,94,2022-02-27T22:28:49Z,4710000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-02-27T22:28:08.5Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612762,89,94,2022-02-27T22:28:49Z,4720000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-02-27T22:28:08.5Z,4,REGULAR,substitution,in,['startperiod'],1629013,,,1610612762,89,94,2022-02-27T22:28:49Z,4730000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-02-27T22:28:08.5Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612762,89,94,2022-02-27T22:28:49Z,4740000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-02-27T22:28:08.5Z,4,REGULAR,substitution,in,['startperiod'],201580,,,1610612762,89,94,2022-02-27T22:28:49Z,4750000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-02-27T22:29:23.6Z,4,REGULAR,period,start,[],0,,,1610612756,89,94,2022-02-27T22:29:23Z,4760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M45.00S,2022-02-27T22:29:37.9Z,4,REGULAR,2pt,Jump Shot,[],1628988,82.21090670170827,75.73529411764706,1610612756,89,94,2022-02-27T22:29:40Z,4770000,129.0,115.0,1,right,MISS A. Holiday 17' pullup Shot - blocked,"[1628988, 201144]",1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,17.24,Missed,Conley,201144.0,,,,,,,,,,,,,,,,,
491,PT11M45.00S,2022-02-27T22:29:37.9Z,4,REGULAR,block,,[],201144,,,1610612756,89,94,2022-02-27T22:29:39Z,4780000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M43.00S,2022-02-27T22:29:39.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,89,94,2022-02-27T22:29:40Z,4790000,,,0,,R. Gobert REBOUND (Off:7 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,490.0,14.0,7.0,7.0,,,,,,,,,,,,,
493,PT11M37.00S,2022-02-27T22:29:46.0Z,4,REGULAR,3pt,Jump Shot,[],201144,32.14520367936925,45.588235294117645,1610612762,89,94,2022-02-27T22:29:51Z,4800000,22.0,250.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
494,PT11M32.00S,2022-02-27T22:29:51.0Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,89,94,2022-02-27T22:29:51Z,4810000,,,0,,J. McGee REBOUND (Off:3 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,493.0,6.0,3.0,3.0,,,,,,,,,,,,,
495,PT11M31.00S,2022-02-27T22:29:53.4Z,4,REGULAR,foul,personal,[],1627863,,,1610612756,89,94,2022-02-27T22:30:00Z,4820000,,,0,,D. House Jr. personal FOUL (4 PF),"[1627863, 1628988]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Holiday,1628988.0,
497,PT11M31.00S,2022-02-27T22:30:04.6Z,4,REGULAR,substitution,out,[],1627863,,,1610612756,89,94,2022-02-27T22:30:15Z,4840000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M31.00S,2022-02-27T22:30:04.6Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,89,94,2022-02-27T22:30:15Z,4850000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M22.00S,2022-02-27T22:30:28.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,64.47109067017082,49.754901960784316,1610612756,92,94,2022-02-27T22:30:31Z,4860000,-1.0,281.0,1,right,C. Johnson 28' 3PT  (23 PTS) (J. McGee 1 AST),"[1629661, 201580]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,28.15,Made,,,,,,,23.0,J. McGee,201580.0,1.0,,,,,,,,,
501,PT10M59.00S,2022-02-27T22:30:51.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,11.645860709592641,54.90196078431373,1610612762,92,94,2022-02-27T22:30:55Z,4880000,-25.0,57.0,1,left,MISS R. Gay 6' turnaround Shot - blocked,"[200752, 201580]",1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,6.2,Missed,McGee,201580.0,,,,,,,,,,,,,,,,,
502,PT10M59.00S,2022-02-27T22:30:51.2Z,4,REGULAR,block,,[],201580,,,1610612762,92,94,2022-02-27T22:30:53Z,4890000,,,0,,J. McGee BLOCK (3 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M57.00S,2022-02-27T22:30:53.2Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,92,94,2022-02-27T22:30:55Z,4900000,,,0,,J. McGee REBOUND (Off:3 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,501.0,7.0,4.0,3.0,,,,,,,,,,,,,
504,PT10M47.00S,2022-02-27T22:31:02.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,80.6340341655716,52.69607843137255,1610612756,92,94,2022-02-27T22:31:08Z,4910000,13.0,130.0,1,right,MISS J. McGee 13' driving floating Shot,[201580],1610612756.0,PHX,driving floating,,,McGee,J. McGee,,,,,13.02,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M47.00S,2022-02-27T22:31:02.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,92,94,2022-02-27T22:31:08Z,4920000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,
506,PT10M47.00S,2022-02-27T22:31:08.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,92,94,2022-02-27T22:31:08Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M32.00S,2022-02-27T22:31:26.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,16.376478318002626,40.931372549019606,1610612762,92,94,2022-02-27T22:32:15Z,4940000,45.0,101.0,1,left,MISS J. Clarkson 11' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,11.11,Missed,,,,,,,,,,,,,,,,,,,
508,PT10M31.00S,2022-02-27T22:31:27.6Z,4,REGULAR,rebound,offensive,[],200752,,,1610612762,92,94,2022-02-27T22:31:32Z,4950000,,,0,,R. Gay REBOUND (Off:1 Def:0),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,507.0,1.0,0.0,1.0,,,,,,,,,,,,,
525,PT10M29.00S,2022-02-27T22:31:38.1Z,4,REGULAR,turnover,lost ball,[],200752,,,1610612762,92,94,2022-02-27T22:33:51Z,4970000,,,0,,R. Gay lost ball TURNOVER (1 TO),"[200752, 203109]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,1.0,Crowder,203109.0,,,,,,
526,PT10M29.00S,2022-02-27T22:31:38.1Z,4,REGULAR,steal,,[],203109,,,1610612756,92,94,2022-02-27T22:33:51Z,4980000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M09.00S,2022-02-27T22:31:49.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628988,92.85479632063075,54.41176470588235,1610612756,92,94,2022-02-27T22:33:51Z,4990000,22.0,15.0,1,right,MISS A. Holiday driving floating Shot,[1628988],1610612756.0,PHX,driving floating,,,Holiday,A. Holiday,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
513,PT10M07.00S,2022-02-27T22:31:51.3Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,92,94,2022-02-27T22:31:51Z,5000000,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,512.0,3.0,3.0,0.0,,,,,,,,,,,,,
514,PT10M01.00S,2022-02-27T22:32:00.6Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612762,92,94,2022-02-27T22:32:09Z,5010000,,,0,,L. Shamet shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629013, 203497]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Gobert,203497.0,
516,PT10M01.00S,2022-02-27T22:32:29.6Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,92,94,2022-02-27T22:32:29Z,5030000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M01.00S,2022-02-27T22:32:29.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,92,94,2022-02-27T22:32:29Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,
518,PT10M01.00S,2022-02-27T22:32:49.4Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,92,95,2022-02-27T22:32:49Z,5050000,,,0,,R. Gobert Free Throw 2 of 2 (15 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
519,PT09M50.00S,2022-02-27T22:33:04.9Z,4,REGULAR,3pt,Jump Shot,[],203109,70.90998685939553,75.0,1610612756,92,95,2022-02-27T22:33:08Z,5060000,125.0,221.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
520,PT09M47.00S,2022-02-27T22:33:07.9Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,92,95,2022-02-27T22:33:08Z,5070000,,,0,,J. Clarkson REBOUND (Off:0 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,519.0,4.0,4.0,0.0,,,,,,,,,,,,,
521,PT09M36.00S,2022-02-27T22:33:19.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.456636005256241,42.64705882352941,1610612762,92,97,2022-02-27T22:33:22Z,5080000,37.0,93.0,1,left,J. Clarkson 9' floating Jump Shot (14 PTS) (M. Conley 3 AST),"[203903, 201144]",1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,9.98,Made,,,,,,,14.0,M. Conley,201144.0,3.0,,,,,,,,,
523,PT09M21.00S,2022-02-27T22:33:33.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,84.44480946123521,45.09803921568628,1610612756,94,97,2022-02-27T22:33:36Z,5100000,-25.0,94.0,1,right,J. Crowder 9' floating Jump Shot (13 PTS) (A. Holiday 3 AST),"[203109, 1628988]",1610612756.0,PHX,floating,,,Crowder,J. Crowder,,,,,9.69,Made,,,,,,,13.0,A. Holiday,1628988.0,3.0,,,,,,,,,
527,PT08M56.00S,2022-02-27T22:33:58.8Z,4,REGULAR,3pt,Jump Shot,[],203903,26.62614980289093,16.666666666666664,1610612762,94,97,2022-02-27T22:39:39Z,5120000,167.0,198.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
528,PT08M52.00S,2022-02-27T22:34:02.8Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,94,97,2022-02-27T22:34:03Z,5130000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,527.0,2.0,2.0,0.0,,,,,,,,,,,,,
529,PT08M45.00S,2022-02-27T22:34:09.7Z,4,REGULAR,2pt,Jump Shot,[],1628988,86.28449408672799,31.61764705882353,1610612756,94,97,2022-02-27T22:34:13Z,5140000,-92.0,76.0,1,right,MISS A. Holiday 11' pullup Shot,[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,,
530,PT08M43.00S,2022-02-27T22:34:11.7Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,94,97,2022-02-27T22:34:13Z,5150000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,529.0,2.0,2.0,0.0,,,,,,,,,,,,,
531,PT08M39.00S,2022-02-27T22:34:18.8Z,4,REGULAR,foul,personal,[],1629013,,,1610612762,94,97,2022-02-27T22:34:25Z,5160000,,,0,,L. Shamet personal FOUL (3 PF),"[1629013, 201144]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Conley,201144.0,
533,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,out,[],203497,,,1610612762,94,97,2022-02-27T22:34:26Z,5180000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,in,[],202355,,,1610612762,94,97,2022-02-27T22:34:26Z,5190000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,out,[],201580,,,1610612762,94,97,2022-02-27T22:34:50Z,5200000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,out,[],1628988,,,1610612762,94,97,2022-02-27T22:34:50Z,5210000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,out,[],201144,,,1610612762,94,97,2022-02-27T22:34:50Z,5220000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,in,[],1629028,,,1610612762,94,97,2022-02-27T22:34:50Z,5230000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,in,[],1626164,,,1610612762,94,97,2022-02-27T22:34:50Z,5240000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M39.00S,2022-02-27T22:34:24.2Z,4,REGULAR,substitution,in,[],1628378,,,1610612762,94,97,2022-02-27T22:34:50Z,5250000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M28.00S,2022-02-27T22:35:09.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,12.828515111695138,41.42156862745098,1610612762,94,99,2022-02-27T22:35:12Z,5260000,43.0,68.0,1,left,J. Clarkson 8' turnaround Jump Shot (16 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,8.05,Made,,,,,,,16.0,,,,,,,,,,,,
542,PT08M15.00S,2022-02-27T22:35:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203109,92.9862023653088,48.28431372549019,1610612756,94,99,2022-02-27T22:35:25Z,5270000,-9.0,13.0,1,right,MISS J. Crowder cutting Layup,[203109],1610612756.0,PHX,cutting,,,Crowder,J. Crowder,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
544,PT08M12.00S,2022-02-27T22:35:24.6Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,94,99,2022-02-27T22:35:25Z,5290000,,,0,,H. Whiteside REBOUND (Off:3 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,542.0,7.0,4.0,3.0,,,,,,,,,,,,,
545,PT08M05.00S,2022-02-27T22:35:31.4Z,4,REGULAR,3pt,Jump Shot,[],200752,5.469776609724048,96.56862745098039,1610612762,94,99,2022-02-27T22:35:35Z,5300000,-233.0,-1.0,1,left,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
