actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
468,PT02M27.00S,2021-10-31T03:40:03.6Z,3,REGULAR,3pt,Jump Shot,[],1629661,31.09395532194481,69.85294117647058,1610612756,78,59,2021-10-31T03:40:07Z,4490000,-99.0,240.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
469,PT02M25.00S,2021-10-31T03:40:05.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,78,59,2021-10-31T03:40:07Z,4500000,,,0,,K. Love REBOUND (Off:1 Def:9),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,468.0,10.0,9.0,1.0,,,,,,,,,,,,,,
470,PT02M18.00S,2021-10-31T03:40:12.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201937,90.48948751642575,50.98039215686274,1610612739,78,59,2021-10-31T03:40:18Z,4510000,5.0,37.0,1,right,MISS R. Rubio driving Layup - blocked,"[201937, 1629661]",1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,3.72,Missed,,,,,,,,,,,,,,,,,Johnson,1629661.0
471,PT02M18.00S,2021-10-31T03:40:12.6Z,3,REGULAR,block,,[],1629661,,,1610612739,78,59,2021-10-31T03:40:14Z,4520000,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M16.00S,2021-10-31T03:40:14.6Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,78,59,2021-10-31T03:40:18Z,4530000,,,0,,J. McGee REBOUND (Off:0 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,470.0,4.0,4.0,0.0,,,,,,,,,,,,,,
473,PT02M13.00S,2021-10-31T03:40:18.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,23.866622864651774,88.72549019607843,1610612756,78,59,2021-10-31T03:40:22Z,4540000,-194.0,172.0,1,left,MISS D. Booker 25' running 3PT,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
474,PT02M09.00S,2021-10-31T03:40:22.3Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,78,59,2021-10-31T03:40:22Z,4550000,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,473.0,3.0,3.0,0.0,,,,,,,,,,,,,,
475,PT02M06.00S,2021-10-31T03:40:24.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201567,71.56701708278581,20.34313725490196,1610612739,78,59,2021-10-31T03:40:30Z,4560000,-148.0,215.0,1,right,MISS K. Love 26' running 3PT,[201567],1610612739.0,CLE,running,,,Love,K. Love,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
476,PT02M02.00S,2021-10-31T03:40:28.8Z,3,REGULAR,rebound,defensive,[],203901,,,1610612756,78,59,2021-10-31T03:40:30Z,4570000,,,0,,E. Payton REBOUND (Off:0 Def:3),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,475.0,3.0,3.0,0.0,,,,,,,,,,,,,,
477,PT01M56.00S,2021-10-31T03:40:36.5Z,3,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612756,78,59,2021-10-31T03:40:49Z,4580000,,,0,,C. Osman shooting personal FOUL (2 PF) (Payton 2 FT),"[1626224, 203901]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,,,,,,,,1151.0,2.0,0.0,Payton,203901.0,,,,,,,,
479,PT01M56.00S,2021-10-31T03:41:02.4Z,3,REGULAR,freethrow,1 of 2,[],203901,,,1610612756,78,59,2021-10-31T03:41:02Z,4600000,,,0,,MISS E. Payton Free Throw 1 of 2,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,Missed,,,,,,,,,,,,,,,,,,
480,PT01M56.00S,2021-10-31T03:41:02.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,78,59,2021-10-31T03:41:02Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,,
481,PT01M56.00S,2021-10-31T03:41:02.4Z,3,REGULAR,freethrow,2 of 2,[],203901,,,1610612756,78,59,2021-10-31T03:41:21Z,4620000,,,0,,MISS E. Payton Free Throw 2 of 2,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT01M52.00S,2021-10-31T03:41:06.4Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,78,59,2021-10-31T03:42:09Z,4630000,,,0,,K. Love REBOUND (Off:1 Def:10),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,481.0,11.0,10.0,1.0,,,,,,,,,,,,,,
485,PT01M40.00S,2021-10-31T03:41:31.7Z,3,REGULAR,turnover,bad pass,[],201937,,,1610612739,78,59,2021-10-31T03:41:35Z,4660000,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 1629661]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,
486,PT01M40.00S,2021-10-31T03:41:31.7Z,3,REGULAR,steal,,[],1629661,,,1610612756,78,59,2021-10-31T03:41:33Z,4670000,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M34.00S,2021-10-31T03:41:39.8Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,78,59,2021-10-31T03:41:46Z,4680000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (3 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,,,,,,,,1179.0,,,,,,,,3.0,,,,
488,PT01M17.00S,2021-10-31T03:41:59.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201567,73.9323258869908,43.872549019607845,1610612739,78,59,2021-10-31T03:42:04Z,4690000,-31.0,193.0,1,right,MISS K. Love 19' pullup Shot,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,19.49,Missed,,,,,,,,,,,,,,,,,,
489,PT01M14.00S,2021-10-31T03:42:02.2Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,78,59,2021-10-31T03:42:04Z,4700000,,,0,,J. McGee REBOUND (Off:0 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,488.0,5.0,5.0,0.0,,,,,,,,,,,,,,
490,PT01M07.00S,2021-10-31T03:42:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,8.886333771353483,55.88235294117647,1610612756,78,59,2021-10-31T03:42:45Z,4710000,-29.0,31.0,1,left,MISS C. Johnson driving floating bank Shot,[1629661],1610612756.0,PHX,driving floating bank,,,Johnson,C. Johnson,,,,,4.27,Missed,,,,,,,,,,,,,,,,,,
491,PT01M03.00S,2021-10-31T03:42:13.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,78,59,2021-10-31T03:42:45Z,4720000,,,0,,K. Love REBOUND (Off:1 Def:11),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,490.0,12.0,11.0,1.0,,,,,,,,,,,,,,
492,PT00M57.40S,2021-10-31T03:42:19.6Z,3,REGULAR,3pt,Jump Shot,[],1626224,95.22010512483574,94.85294117647058,1610612739,78,62,2021-10-31T03:42:24Z,4730000,224.0,-8.0,1,right,C. Osman 3PT  (11 PTS) (D. Windler 1 AST),"[1626224, 1629685]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,22.44,Made,,,,,11.0,,,,,,D. Windler,1629685.0,1.0,,,,,
494,PT00M32.50S,2021-10-31T03:42:51.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,78,62,2021-10-31T03:42:57Z,4750000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,,,
495,PT00M16.60S,2021-10-31T03:43:18.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201937,90.48948751642575,3.431372549019608,1610612739,78,65,2021-10-31T03:43:22Z,4760000,-233.0,37.0,1,right,R. Rubio 3PT  (8 PTS) (K. Love 2 AST),"[201937, 201567]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.57,Made,,,,,8.0,,,,,,K. Love,201567.0,2.0,,,,,
497,PT00M01.40S,2021-10-31T03:43:38.4Z,3,REGULAR,3pt,Jump Shot,[],1629661,34.510512483574246,34.55882352941176,1610612756,78,65,2021-10-31T03:43:43Z,4780000,77.0,272.0,1,left,MISS C. Johnson 28' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,
498,PT00M01.40S,2021-10-31T03:43:38.4Z,3,REGULAR,rebound,offensive,[],201580,,,1610612756,78,65,2021-10-31T03:43:43Z,4790000,,,0,,J. McGee REBOUND (Off:1 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,497.0,6.0,5.0,1.0,,,,,,,,,,,,,,
499,PT00M00.00S,2021-10-31T03:43:46.1Z,3,REGULAR,period,end,[],0,,,1610612756,78,65,2021-10-31T03:43:46Z,4800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-10-31T03:45:44.2Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,78,65,2021-10-31T03:46:22Z,4810000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-10-31T03:45:44.2Z,4,REGULAR,substitution,out,['startperiod'],203901,,,1610612756,78,65,2021-10-31T03:46:22Z,4820000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-10-31T03:45:44.2Z,4,REGULAR,substitution,in,['startperiod'],203109,,,1610612756,78,65,2021-10-31T03:46:22Z,4830000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-10-31T03:45:44.2Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,78,65,2021-10-31T03:46:22Z,4840000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-10-31T03:46:28.7Z,4,REGULAR,period,start,[],0,,,1610612756,78,65,2021-10-31T03:46:28Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M50.00S,2021-10-31T03:46:40.6Z,4,REGULAR,foul,personal,['2freethrow'],1629685,,,1610612756,78,65,2021-10-31T03:46:56Z,4860000,,,0,,D. Windler shooting personal FOUL (1 PF) (Shamet 2 FT),"[1629685, 1629013]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,,,,,,,,1151.0,1.0,0.0,Shamet,1629013.0,,,,,,,,
507,PT11M50.00S,2021-10-31T03:47:03.9Z,4,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,78,65,2021-10-31T03:47:03Z,4880000,,,0,,MISS L. Shamet Free Throw 1 of 2,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Missed,,,,,,,,,,,,,,,,,,
508,PT11M50.00S,2021-10-31T03:47:03.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,78,65,2021-10-31T03:47:03Z,4890000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,,,
509,PT11M50.00S,2021-10-31T03:47:16.6Z,4,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,79,65,2021-10-31T03:47:16Z,4900000,,,0,,L. Shamet Free Throw 2 of 2 (3 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
510,PT11M35.00S,2021-10-31T03:47:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,93.11760840998686,57.35294117647059,1610612739,79,65,2021-10-31T03:47:40Z,4910000,37.0,12.0,1,right,MISS R. Rubio driving reverse Layup,[201937],1610612739.0,CLE,driving reverse,,,Rubio,R. Rubio,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,
511,PT11M33.00S,2021-10-31T03:47:35.3Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,79,65,2021-10-31T03:47:40Z,4920000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,510.0,4.0,4.0,0.0,,,,,,,,,,,,,,
512,PT11M15.00S,2021-10-31T03:47:53.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,7.966491458607096,52.94117647058824,1610612756,81,65,2021-10-31T03:47:59Z,4930000,-15.0,22.0,1,left,J. McGee driving DUNK (6 PTS) (C. Paul 8 AST),"[201580, 101108]",1610612756.0,PHX,driving,,,McGee,J. McGee,,,,,2.68,Made,,,,,6.0,,,,,,C. Paul,101108.0,8.0,,,,,
514,PT11M01.00S,2021-10-31T03:48:11.7Z,4,REGULAR,foul,personal,[],1629013,,,1610612739,81,65,2021-10-31T03:48:44Z,4950000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1629731]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,1179.0,1.0,0.0,Wade,1629731.0,,,,,,,,
516,PT10M54.00S,2021-10-31T03:48:36.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,81,65,2021-10-31T03:48:36Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M53.00S,2021-10-31T03:48:53.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,81,65,2021-10-31T03:48:53Z,4980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M48.00S,2021-10-31T03:49:37.1Z,4,REGULAR,3pt,Jump Shot,[],1629731,73.14388961892247,82.35294117647058,1610612739,81,65,2021-10-31T03:49:40Z,4990000,162.0,200.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
519,PT10M45.00S,2021-10-31T03:49:40.1Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,81,65,2021-10-31T03:49:40Z,5000000,,,0,,J. McGee REBOUND (Off:1 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,518.0,7.0,6.0,1.0,,,,,,,,,,,,,,
520,PT10M34.00S,2021-10-31T03:49:51.6Z,4,REGULAR,turnover,lost ball,[],203109,,,1610612756,81,65,2021-10-31T03:49:54Z,5010000,,,0,,J. Crowder lost ball TURNOVER (1 TO),"[203109, 1629685]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,1.0,Windler,1629685.0,,
521,PT10M34.00S,2021-10-31T03:49:51.6Z,4,REGULAR,steal,,[],1629685,,,1610612739,81,65,2021-10-31T03:49:53Z,5020000,,,0,,D. Windler STEAL (1 STL),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M28.00S,2021-10-31T03:49:57.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629685,92.19776609724047,55.392156862745104,1610612739,81,65,2021-10-31T03:50:01Z,5030000,27.0,21.0,1,right,MISS D. Windler running Layup,[1629685],1610612739.0,CLE,running,,,Windler,D. Windler,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,
523,PT10M25.00S,2021-10-31T03:50:00.2Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,81,65,2021-10-31T03:50:00Z,5040000,,,0,,D. Wade REBOUND (Off:4 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,522.0,4.0,0.0,4.0,,,,,,,,,,,,,,
524,PT10M23.00S,2021-10-31T03:50:03.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626224,66.70499342969777,32.35294117647059,1610612739,81,68,2021-10-31T03:50:06Z,5050000,-88.0,260.0,1,right,C. Osman 27' 3PT  (14 PTS) (R. Rubio 3 AST),"[1626224, 201937]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,27.5,Made,,,,,14.0,,,,,,R. Rubio,201937.0,3.0,,,,,
526,PT10M02.00S,2021-10-31T03:50:24.0Z,4,REGULAR,3pt,Jump Shot,[],203109,33.590670170827856,38.23529411764706,1610612756,81,68,2021-10-31T03:50:28Z,5070000,59.0,263.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,
527,PT09M58.00S,2021-10-31T03:50:28.0Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,81,68,2021-10-31T03:50:28Z,5080000,,,0,,R. Rubio REBOUND (Off:0 Def:4),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,526.0,4.0,4.0,0.0,,,,,,,,,,,,,,
528,PT09M43.00S,2021-10-31T03:50:41.9Z,4,REGULAR,3pt,Jump Shot,[],1626224,69.72733245729303,23.03921568627451,1610612739,81,68,2021-10-31T03:50:45Z,5090000,-135.0,232.0,1,right,MISS C. Osman 26' bank 3PT,[1626224],1610612739.0,CLE,bank,,,Osman,C. Osman,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,
529,PT09M40.00S,2021-10-31T03:50:44.9Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,81,68,2021-10-31T03:50:45Z,5100000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,528.0,1.0,1.0,0.0,,,,,,,,,,,,,,
530,PT09M36.00S,2021-10-31T03:50:49.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],101108,21.23850197109067,34.31372549019608,1610612756,83,68,2021-10-31T03:50:58Z,5110000,78.0,147.0,1,left,C. Paul 16' running pullup Jump Shot (14 PTS),[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,16.67,Made,,,,,14.0,,,,,,,,,,,,,
531,PT09M33.00S,2021-10-31T03:50:59.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,83,68,2021-10-31T03:50:59Z,5120000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M33.00S,2021-10-31T03:53:41.2Z,4,REGULAR,substitution,out,[],201580,,,1610612739,83,68,2021-10-31T03:53:52Z,5130000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M33.00S,2021-10-31T03:53:41.2Z,4,REGULAR,substitution,out,[],201567,,,1610612739,83,68,2021-10-31T03:53:52Z,5140000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M33.00S,2021-10-31T03:53:41.2Z,4,REGULAR,substitution,out,[],201937,,,1610612739,83,68,2021-10-31T03:53:52Z,5150000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M33.00S,2021-10-31T03:53:41.2Z,4,REGULAR,substitution,in,[],1630188,,,1610612739,83,68,2021-10-31T03:53:52Z,5160000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M33.00S,2021-10-31T03:53:41.2Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,83,68,2021-10-31T03:53:52Z,5170000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M33.00S,2021-10-31T03:53:41.2Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,83,68,2021-10-31T03:53:52Z,5180000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M12.00S,2021-10-31T03:54:11.4Z,4,REGULAR,3pt,Jump Shot,[],1626224,90.75229960578186,3.9215686274509802,1610612739,83,71,2021-10-31T03:54:15Z,5190000,-230.0,34.0,1,right,C. Osman 3PT  (17 PTS) (D. Wade 1 AST),"[1626224, 1629731]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.3,Made,,,,,17.0,,,,,,D. Wade,1629731.0,1.0,,,,,
540,PT08M58.00S,2021-10-31T03:54:28.5Z,4,REGULAR,foul,personal,[],1629731,,,1610612756,83,71,2021-10-31T03:54:44Z,5210000,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 1630188]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,1179.0,1.0,0.0,Smith,1630188.0,,,,,,,,
542,PT08M44.00S,2021-10-31T03:55:03.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.835085413929041,50.0,1610612756,83,71,2021-10-31T03:55:08Z,5230000,0.0,21.0,1,left,MISS C. Johnson driving reverse Layup,[1629661],1610612756.0,PHX,driving reverse,,,Johnson,C. Johnson,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,
543,PT08M42.00S,2021-10-31T03:55:05.0Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,83,71,2021-10-31T03:55:08Z,5240000,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,542.0,1.0,1.0,0.0,,,,,,,,,,,,,,
544,PT08M38.00S,2021-10-31T03:55:09.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,72.35545335085413,79.65686274509804,1610612739,83,71,2021-10-31T03:55:14Z,5250000,148.0,207.0,1,right,MISS D. Wade 25' running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
545,PT08M33.00S,2021-10-31T03:55:14.4Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,83,71,2021-10-31T03:55:14Z,5260000,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,544.0,4.0,3.0,1.0,,,,,,,,,,,,,,
546,PT08M13.00S,2021-10-31T03:55:34.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,8.886333771353483,52.20588235294118,1610612756,85,71,2021-10-31T03:55:38Z,5270000,-11.0,31.0,1,left,J. Smith DUNK (4 PTS) (C. Paul 9 AST),"[1630188, 101108]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,3.29,Made,,,,,4.0,,,,,,C. Paul,101108.0,9.0,,,,,
548,PT08M02.00S,2021-10-31T03:55:44.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,68.54467805519053,64.4607843137255,1610612739,85,74,2021-10-31T03:55:49Z,5290000,72.0,243.0,1,right,L. Markkanen 25' 3PT  (9 PTS) (D. Garland 5 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.37,Made,,,,,9.0,,,,,,D. Garland,1629636.0,5.0,,,,,
550,PT07M45.00S,2021-10-31T03:56:01.2Z,4,REGULAR,3pt,Jump Shot,[],1629013,28.203022339027594,19.11764705882353,1610612756,85,74,2021-10-31T03:56:04Z,5310000,154.0,213.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,
551,PT07M43.00S,2021-10-31T03:56:03.2Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,85,74,2021-10-31T03:56:04Z,5320000,,,0,,D. Windler REBOUND (Off:0 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,550.0,2.0,2.0,0.0,,,,,,,,,,,,,,
552,PT07M34.00S,2021-10-31T03:56:12.7Z,4,REGULAR,3pt,Jump Shot,[],1629685,68.01905387647832,30.14705882352941,1610612739,85,74,2021-10-31T03:56:16Z,5330000,-99.0,248.0,1,right,MISS D. Windler 26' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
553,PT07M32.00S,2021-10-31T03:56:14.7Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,85,74,2021-10-31T03:56:16Z,5340000,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,552.0,3.0,2.0,1.0,,,,,,,,,,,,,,
554,PT07M21.00S,2021-10-31T03:56:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,10.5946123521682,50.49019607843137,1610612756,85,74,2021-10-31T03:56:33Z,5350000,-2.0,47.0,1,left,MISS J. Smith driving floating Shot,[1630188],1610612756.0,PHX,driving floating,,,Smith,J. Smith,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,
555,PT07M19.00S,2021-10-31T03:56:27.6Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,85,74,2021-10-31T03:56:27Z,5360000,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,554.0,4.0,2.0,2.0,,,,,,,,,,,,,,
556,PT07M18.00S,2021-10-31T03:56:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,11.12023653088042,50.98039215686274,1610612756,85,74,2021-10-31T03:56:36Z,5370000,-5.0,52.0,1,left,MISS J. Smith putback Layup - blocked,"[1630188, 1628374]",1610612756.0,PHX,putback,,,Smith,J. Smith,,,,,5.22,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0
557,PT07M18.00S,2021-10-31T03:56:29.1Z,4,REGULAR,block,,[],1628374,,,1610612756,85,74,2021-10-31T03:56:31Z,5380000,,,0,,L. Markkanen BLOCK (2 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
