actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
457,PT03M29.00S,2022-04-06T04:13:57.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.258212877792378,49.26470588235294,1610612756,94,70,2022-04-06T04:14:01Z,4530000,4.0,6.0,1,left,M. Bridges running alley-oop DUNK (10 PTS) (C. Paul 12 AST),"[1628969, 101108]",1610612756.0,PHX,running alley-oop,,,Bridges,M. Bridges,,,,,0.73,Made,10.0,C. Paul,101108.0,12.0,,,,,,,,,,,,,,,
459,PT03M29.00S,2022-04-06T04:14:08.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,94,70,2022-04-06T04:14:08Z,4550000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,out,[],101108,,,1610612747,94,70,2022-04-06T04:15:45Z,4560000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,out,[],203109,,,1610612747,94,70,2022-04-06T04:15:45Z,4570000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,out,[],203076,,,1610612747,94,70,2022-04-06T04:15:45Z,4580000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,out,[],1628370,,,1610612747,94,70,2022-04-06T04:15:45Z,4590000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,in,[],1626166,,,1610612747,94,70,2022-04-06T04:15:45Z,4600000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,in,[],1629661,,,1610612747,94,70,2022-04-06T04:15:45Z,4610000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,in,[],201566,,,1610612747,94,70,2022-04-06T04:15:45Z,4620000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M29.00S,2022-04-06T04:15:15.9Z,3,REGULAR,substitution,in,[],1629117,,,1610612747,94,70,2022-04-06T04:15:45Z,4630000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M13.00S,2022-04-06T04:16:00.3Z,3,REGULAR,3pt,Jump Shot,[],2546,72.48685939553219,81.61764705882352,1610612747,94,70,2022-04-06T04:16:04Z,4640000,158.0,206.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
471,PT03M10.00S,2022-04-06T04:16:03.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,94,70,2022-04-06T04:16:04Z,4650000,,,0,,D. Ayton REBOUND (Off:4 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,470.0,12.0,8.0,4.0,,,,,,
472,PT03M00.00S,2022-04-06T04:16:13.7Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.76412614980289,70.09803921568627,1610612756,94,70,2022-04-06T04:16:16Z,4660000,-100.0,152.0,1,left,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,18.23,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M57.00S,2022-04-06T04:16:16.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,94,70,2022-04-06T04:16:16Z,4670000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,472.0,3.0,3.0,0.0,,,,,,
474,PT02M51.00S,2022-04-06T04:16:21.5Z,3,REGULAR,2pt,Jump Shot,[],201566,79.05716162943496,26.96078431372549,1610612747,94,70,2022-04-06T04:16:26Z,4680000,-115.0,144.0,1,right,MISS R. Westbrook 18' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,18.47,Missed,,,,,,,,,,,,,,,,,,,
475,PT02M50.00S,2022-04-06T04:16:22.5Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,94,70,2022-04-06T04:16:26Z,4690000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,474.0,4.0,4.0,0.0,,,,,,
476,PT02M37.00S,2022-04-06T04:16:36.0Z,3,REGULAR,2pt,Jump Shot,[],1629028,5.732588699080158,74.50980392156863,1610612756,96,70,2022-04-06T04:16:42Z,4700000,-123.0,1.0,1,left,D. Ayton 12' turnaround Jump Shot (22 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,12.25,Made,22.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,,
478,PT02M28.00S,2022-04-06T04:16:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.67214191852825,55.14705882352941,1610612747,96,70,2022-04-06T04:16:47Z,4720000,26.0,26.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.64,Missed,,,,,,,,,,,,,,,,,,,
479,PT02M26.00S,2022-04-06T04:16:47.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,96,70,2022-04-06T04:16:47Z,4730000,,,0,,D. Ayton REBOUND (Off:4 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,478.0,13.0,9.0,4.0,,,,,,
480,PT02M21.00S,2022-04-06T04:16:52.0Z,3,REGULAR,3pt,Jump Shot,[],1626166,26.757555847568987,17.647058823529413,1610612756,96,70,2022-04-06T04:16:56Z,4740000,162.0,199.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
481,PT02M19.00S,2022-04-06T04:16:54.0Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,96,70,2022-04-06T04:16:56Z,4750000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,480.0,4.0,4.0,0.0,,,,,,
482,PT02M11.00S,2022-04-06T04:17:01.8Z,3,REGULAR,3pt,Jump Shot,[],1630559,71.56701708278581,77.20588235294117,1610612747,96,73,2022-04-06T04:17:06Z,4760000,136.0,215.0,1,right,A. Reaves 25' 3PT  (8 PTS) (R. Westbrook 3 AST),"[1630559, 201566]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,25.42,Made,8.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,,
484,PT01M47.00S,2022-04-06T04:17:25.3Z,3,REGULAR,2pt,Jump Shot,[],1629028,15.325229960578188,14.950980392156863,1610612756,96,73,2022-04-06T04:17:28Z,4780000,175.0,92.0,1,left,MISS D. Ayton 19' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,19.77,Missed,,,,,,,,,,,,,,,,,,,
485,PT01M45.00S,2022-04-06T04:17:27.3Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,96,73,2022-04-06T04:17:28Z,4790000,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,484.0,3.0,3.0,0.0,,,,,,
486,PT01M38.00S,2022-04-06T04:17:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,86.41590013140605,43.13725490196079,1610612747,96,75,2022-04-06T04:17:37Z,4800000,-34.0,75.0,1,right,A. Reaves 8' Jump Shot (10 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,8.27,Made,10.0,,,,,,,,,,,,,,,,,,
487,PT01M19.00S,2022-04-06T04:17:53.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,7.440867279894875,69.6078431372549,1610612756,96,75,2022-04-06T04:17:56Z,4810000,-98.0,17.0,1,left,MISS D. Booker 9' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,9.95,Missed,,,,,,,,,,,,,,,,,,,
488,PT01M18.00S,2022-04-06T04:17:54.6Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,96,75,2022-04-06T04:17:56Z,4820000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,487.0,3.0,3.0,0.0,,,,,,
489,PT01M13.00S,2022-04-06T04:18:02.6Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612747,96,75,2022-04-06T04:18:07Z,4830000,,,0,,D. Ayton shooting personal FOUL (4 PF) (Gabriel 2 FT),"[1629028, 1629117]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,2002.0,4.0,0.0,Gabriel,1629117.0,,,,,,,,,,
491,PT01M13.00S,2022-04-06T04:18:27.4Z,3,REGULAR,freethrow,1 of 2,[],1629117,,,1610612747,96,75,2022-04-06T04:18:48Z,4850000,,,0,,MISS W. Gabriel Free Throw 1 of 2,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,Missed,,,,,,,,,,,,,,,,,,,
492,PT01M13.00S,2022-04-06T04:18:27.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,96,75,2022-04-06T04:18:48Z,4860000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,491.0,,,,,,,,,
493,PT01M13.00S,2022-04-06T04:18:28.1Z,3,REGULAR,substitution,out,[],1629028,,,1610612747,96,75,2022-04-06T04:18:34Z,4870000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M13.00S,2022-04-06T04:18:28.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612747,96,75,2022-04-06T04:18:34Z,4880000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M13.00S,2022-04-06T04:18:28.1Z,3,REGULAR,substitution,in,[],201580,,,1610612747,96,75,2022-04-06T04:18:34Z,4890000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M13.00S,2022-04-06T04:18:28.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612747,96,75,2022-04-06T04:18:34Z,4900000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M13.00S,2022-04-06T04:18:27.4Z,3,REGULAR,freethrow,2 of 2,[],1629117,,,1610612747,96,75,2022-04-06T04:18:48Z,4910000,,,0,,MISS W. Gabriel Free Throw 2 of 2,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,Missed,,,,,,,,,,,,,,,,,,,
498,PT01M09.00S,2022-04-06T04:18:31.4Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,96,75,2022-04-06T04:18:48Z,4920000,,,0,,A. Reaves REBOUND (Off:1 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,497.0,4.0,3.0,1.0,,,,,,
499,PT01M06.00S,2022-04-06T04:18:50.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],2546,67.49342969776609,51.9607843137255,1610612747,96,78,2022-04-06T04:18:54Z,4930000,10.0,253.0,1,right,C. Anthony 25' 3PT  (10 PTS) (A. Reaves 2 AST),"[2546, 1630559]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.33,Made,10.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,,
501,PT00M40.70S,2022-04-06T04:19:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,9.017739816031538,53.92156862745098,1610612756,96,78,2022-04-06T04:19:20Z,4950000,-20.0,32.0,1,left,MISS C. Payne Jump Shot,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,,
502,PT00M40.10S,2022-04-06T04:19:17.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,96,78,2022-04-06T04:19:20Z,4960000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,501.0,,,,,,,,,
503,PT00M40.10S,2022-04-06T04:19:20.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,96,78,2022-04-06T04:19:20Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M32.70S,2022-04-06T04:19:33.1Z,3,REGULAR,2pt,Jump Shot,[],201566,91.14651773981603,20.34313725490196,1610612747,96,80,2022-04-06T04:19:35Z,4980000,-148.0,31.0,1,right,R. Westbrook 15' pullup Jump Shot (23 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,15.14,Made,23.0,,,,,,,,,,,,,,,,,,
505,PT00M09.10S,2022-04-06T04:20:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.258212877792378,48.28431372549019,1610612756,98,80,2022-04-06T04:20:05Z,4990000,9.0,6.0,1,left,D. Booker driving Layup (32 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,1.07,Made,32.0,,,,,,,,,,,,,,,,,,
506,PT00M05.20S,2022-04-06T04:20:09.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,98,80,2022-04-06T04:20:09Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M01.30S,2022-04-06T04:20:23.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629117,94.69448094612353,47.794117647058826,1610612747,98,80,2022-04-06T04:20:30Z,5010000,-11.0,-3.0,1,right,MISS W. Gabriel cutting DUNK - blocked,"[1629117, 201580]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,1.13,Missed,,,,,,,,,,,,,,,,,,McGee,201580.0
508,PT00M01.30S,2022-04-06T04:20:23.0Z,3,REGULAR,block,,[],201580,,,1610612747,98,80,2022-04-06T04:20:25Z,5020000,,,0,,J. McGee BLOCK (3 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M01.00S,2022-04-06T04:20:23.3Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,98,80,2022-04-06T04:20:30Z,5030000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,507.0,1.0,1.0,0.0,,,,,,
510,PT00M00.00S,2022-04-06T04:20:28.2Z,3,REGULAR,period,end,[],0,,,1610612756,98,80,2022-04-06T04:20:28Z,5040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-04-06T04:22:53.4Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,98,80,2022-04-06T04:23:05Z,5050000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-04-06T04:22:53.4Z,4,REGULAR,substitution,out,['startperiod'],201571,,,1610612756,98,80,2022-04-06T04:23:05Z,5060000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-04-06T04:22:53.4Z,4,REGULAR,substitution,out,['startperiod'],1629117,,,1610612756,98,80,2022-04-06T04:23:05Z,5070000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-04-06T04:22:53.4Z,4,REGULAR,substitution,in,['startperiod'],1628470,,,1610612756,98,80,2022-04-06T04:23:05Z,5080000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-04-06T04:22:53.4Z,4,REGULAR,substitution,in,['startperiod'],203076,,,1610612756,98,80,2022-04-06T04:23:05Z,5090000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-04-06T04:22:53.4Z,4,REGULAR,substitution,in,['startperiod'],1629659,,,1610612756,98,80,2022-04-06T04:23:05Z,5100000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-04-06T04:23:08.0Z,4,REGULAR,period,start,[],0,,,1610612756,98,80,2022-04-06T04:23:08Z,5110000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M47.00S,2022-04-06T04:23:20.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,6.915243101182654,49.01960784313725,1610612756,100,80,2022-04-06T04:23:30Z,5120000,5.0,13.0,1,left,J. McGee DUNK (7 PTS) (C. Payne 6 AST),"[201580, 1626166]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,1.34,Made,7.0,C. Payne,1626166.0,6.0,,,,,,,,,,,,,,,
523,PT11M31.00S,2022-04-06T04:23:36.0Z,4,REGULAR,2pt,Jump Shot,[],203076,75.77201051248358,45.83333333333333,1610612747,100,80,2022-04-06T04:23:41Z,5150000,-21.0,175.0,1,right,MISS A. Davis 17' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,17.64,Missed,,,,,,,,,,,,,,,,,,,
524,PT11M29.00S,2022-04-06T04:23:38.0Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,100,80,2022-04-06T04:23:41Z,5160000,,,0,,J. McGee REBOUND (Off:0 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,523.0,4.0,4.0,0.0,,,,,,
525,PT11M29.00S,2022-04-06T04:23:42.2Z,4,REGULAR,turnover,out-of-bounds,[],201580,,,1610612756,100,80,2022-04-06T04:23:56Z,5170000,,,0,,J. McGee lost ball out-of-bounds TURNOVER (1 TO),[201580],1610612756.0,PHX,lost ball,,,McGee,J. McGee,,,,,,,,,,,204058.0,,,,,,,,,1.0,,,,,
527,PT11M23.00S,2022-04-06T04:24:03.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2546,89.96386333771353,3.1862745098039214,1610612747,100,80,2022-04-06T04:24:07Z,5190000,-234.0,42.0,1,right,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
528,PT11M21.00S,2022-04-06T04:24:06.1Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,100,80,2022-04-06T04:24:06Z,5200000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,527.0,5.0,4.0,1.0,,,,,,
529,PT11M17.00S,2022-04-06T04:24:09.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630559,65.78515111695138,38.23529411764706,1610612747,100,80,2022-04-06T04:24:13Z,5210000,-59.0,269.0,1,right,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
530,PT11M13.00S,2022-04-06T04:24:13.7Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,100,80,2022-04-06T04:24:13Z,5220000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,529.0,2.0,2.0,0.0,,,,,,
531,PT11M06.00S,2022-04-06T04:24:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.521024967148489,45.83333333333333,1610612756,102,80,2022-04-06T04:24:22Z,5230000,21.0,9.0,1,left,C. Johnson driving Layup (9 PTS) (C. Payne 7 AST),"[1629661, 1626166]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,2.26,Made,9.0,C. Payne,1626166.0,7.0,,,,,,,,,,,,,,,
533,PT10M50.00S,2022-04-06T04:24:38.6Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612747,102,80,2022-04-06T04:24:43Z,5250000,,,0,,C. Johnson shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1629661, 201566]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,2002.0,3.0,0.0,Westbrook,201566.0,,,,,,,,,,
535,PT10M50.00S,2022-04-06T04:25:02.7Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,102,80,2022-04-06T04:25:02Z,5270000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
536,PT10M50.00S,2022-04-06T04:25:02.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,102,80,2022-04-06T04:25:02Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,535.0,,,,,,,,,
537,PT10M50.00S,2022-04-06T04:25:21.1Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,102,81,2022-04-06T04:25:21Z,5290000,,,0,,R. Westbrook Free Throw 2 of 2 (24 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
538,PT10M34.00S,2022-04-06T04:25:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,14.536793692509855,47.05882352941176,1610612756,102,81,2022-04-06T04:25:42Z,5300000,15.0,84.0,1,left,MISS C. Johnson 8' driving floating Shot,[1629661],1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,,
539,PT10M30.00S,2022-04-06T04:25:42.1Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612756,102,81,2022-04-06T04:25:42Z,5310000,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,538.0,4.0,3.0,1.0,,,,,,
540,PT10M30.00S,2022-04-06T04:25:41.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629661,6.389618922470433,47.794117647058826,1610612756,102,81,2022-04-06T04:26:15Z,5320000,11.0,8.0,1,left,MISS C. Johnson fadeaway Shot,[1629661],1610612756.0,PHX,fadeaway,,,Johnson,C. Johnson,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,,
541,PT10M30.00S,2022-04-06T04:25:41.7Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,102,81,2022-04-06T04:25:45Z,5330000,,,0,,J. McGee REBOUND (Off:1 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,540.0,5.0,4.0,1.0,,,,,,
542,PT10M27.00S,2022-04-06T04:25:44.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201580,7.178055190538765,51.470588235294116,1610612756,104,81,2022-04-06T04:25:49Z,5340000,-7.0,15.0,1,left,J. McGee tip DUNK (9 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,1.67,Made,9.0,,,,,,,,,,,,,,,,,,
543,PT10M19.00S,2022-04-06T04:25:52.8Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,104,81,2022-04-06T04:25:57Z,5350000,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1629661]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,,
544,PT10M19.00S,2022-04-06T04:25:52.8Z,4,REGULAR,steal,,[],1629661,,,1610612756,104,81,2022-04-06T04:25:54Z,5360000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M19.00S,2022-04-06T04:25:56.7Z,4,REGULAR,foul,personal,[],201566,,,1610612756,104,81,2022-04-06T04:26:08Z,5370000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 1629661]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,204058.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,,
547,PT10M19.00S,2022-04-06T04:26:03.2Z,4,REGULAR,substitution,out,[],201566,,,1610612756,104,81,2022-04-06T04:26:08Z,5390000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M19.00S,2022-04-06T04:26:03.2Z,4,REGULAR,substitution,in,[],201571,,,1610612756,104,81,2022-04-06T04:26:08Z,5400000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
