actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
455,PT00M38.10S,2021-10-21T03:54:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201145,94.03745072273325,47.05882352941176,1610612743,79,85,2021-10-21T03:54:50Z,4500000,-15.0,4.0,1,right,MISS J. Green driving Layup,[201145],1610612743.0,DEN,driving,,,Green,J. Green,,,,,1.51,Missed,,,,,,,,,,,,,,,,,,
456,PT00M36.30S,2021-10-21T03:54:44.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,79,85,2021-10-21T03:54:50Z,4510000,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,455.0,2.0,1.0,1.0,,,,,,,
457,PT00M31.30S,2021-10-21T03:54:49.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,11.383048620236531,4.6568627450980395,1610612756,82,85,2021-10-21T03:54:54Z,4520000,227.0,55.0,1,left,L. Shamet 3PT running (11 PTS) (C. Johnson 1 AST),"[1629013, 1629661]",1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,23.32,Made,11.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
460,PT00M16.80S,2021-10-21T03:55:25.7Z,3,REGULAR,foul,offensive,[],201145,,,1610612743,82,85,2021-10-21T03:55:47Z,4550000,,,0,,J. Green offensive FOUL (2 PF),"[201145, 201580]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,McGee,201580.0,,
462,PT00M16.80S,2021-10-21T03:55:25.7Z,3,REGULAR,turnover,offensive foul,[],201145,,,1610612743,82,85,2021-10-21T03:55:25Z,4570000,,,0,,J. Green offensive foul TURNOVER (2 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,2.0,,,,,,,1830.0,,,,,,
463,PT00M16.80S,2021-10-21T03:55:54.2Z,3,REGULAR,substitution,out,[],1627846,,,1610612756,82,85,2021-10-21T03:55:59Z,4580000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M16.80S,2021-10-21T03:55:54.2Z,3,REGULAR,substitution,in,[],1626164,,,1610612756,82,85,2021-10-21T03:55:59Z,4590000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M16.80S,2021-10-21T03:56:00.1Z,3,REGULAR,foul,offensive,['inpenalty'],1626166,,,1610612756,82,85,2021-10-21T03:56:09Z,4600000,,,0,,C. Payne offensive FOUL (2 PF),"[1626166, 1630267]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Campazzo,1630267.0,,
467,PT00M16.80S,2021-10-21T03:56:00.1Z,3,REGULAR,turnover,offensive foul,[],1626166,,,1610612756,82,85,2021-10-21T03:56:00Z,4620000,,,0,,C. Payne offensive foul TURNOVER (3 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,3.0,,,,,,,1201.0,,,,,,
468,PT00M16.80S,2021-10-21T03:56:14.2Z,3,REGULAR,substitution,out,[],201580,,,1610612743,82,85,2021-10-21T03:56:21Z,4630000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M16.80S,2021-10-21T03:56:14.2Z,3,REGULAR,substitution,out,[],1628408,,,1610612743,82,85,2021-10-21T03:56:21Z,4640000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M16.80S,2021-10-21T03:56:14.2Z,3,REGULAR,substitution,in,[],1628969,,,1610612743,82,85,2021-10-21T03:56:21Z,4650000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M16.80S,2021-10-21T03:56:14.2Z,3,REGULAR,substitution,in,[],1629008,,,1610612743,82,85,2021-10-21T03:56:21Z,4660000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M16.80S,2021-10-21T03:56:14.2Z,3,REGULAR,substitution,out,[],1626164,,,1610612743,82,85,2021-10-21T03:56:33Z,4670000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M16.80S,2021-10-21T03:56:14.2Z,3,REGULAR,substitution,in,[],1627846,,,1610612743,82,85,2021-10-21T03:56:33Z,4680000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M00.80S,2021-10-21T03:56:41.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203115,84.1819973718791,31.862745098039213,1610612743,82,85,2021-10-21T03:56:47Z,4690000,-91.0,96.0,1,right,MISS W. Barton 13' turnaround Shot,[203115],1610612743.0,DEN,turnaround,,,Barton,W. Barton,,,,,13.22,Missed,,,,,,,,,,,,,,,,,,
475,PT00M00.80S,2021-10-21T03:56:41.1Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,82,85,2021-10-21T03:56:47Z,4700000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,474.0,3.0,2.0,1.0,,,,,,,
476,PT00M00.00S,2021-10-21T03:57:54.6Z,3,REGULAR,period,end,[],0,,,1610612756,82,85,2021-10-21T03:57:54Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-10-21T03:59:31.7Z,4,REGULAR,substitution,out,['startperiod'],1626166,,,1610612756,82,85,2021-10-21T03:59:52Z,4720000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-10-21T03:59:31.7Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,82,85,2021-10-21T03:59:52Z,4730000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2021-10-21T03:59:31.7Z,4,REGULAR,substitution,out,['startperiod'],1629008,,,1610612756,82,85,2021-10-21T03:59:52Z,4740000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-10-21T03:59:31.7Z,4,REGULAR,substitution,in,['startperiod'],201580,,,1610612756,82,85,2021-10-21T03:59:52Z,4750000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-10-21T03:59:31.7Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,82,85,2021-10-21T03:59:52Z,4760000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-10-21T03:59:31.7Z,4,REGULAR,substitution,in,['startperiod'],1628408,,,1610612756,82,85,2021-10-21T03:59:52Z,4770000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-10-21T04:00:21.7Z,4,REGULAR,period,start,[],0,,,1610612743,82,85,2021-10-21T04:00:21Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M48.00S,2021-10-21T04:00:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,79.71419185282524,59.068627450980394,1610612743,82,85,2021-10-21T04:00:49Z,4790000,45.0,138.0,1,right,MISS J. Green 14' cutting Layup - blocked,"[201145, 101108]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,14.54,Missed,,,,,,,,,,,,,,,,,Paul,101108.0
485,PT11M48.00S,2021-10-21T04:00:38.3Z,4,REGULAR,block,,[],101108,,,1610612743,82,85,2021-10-21T04:00:43Z,4800000,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M48.00S,2021-10-21T04:00:38.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,82,85,2021-10-21T04:00:49Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,
487,PT11M41.00S,2021-10-21T04:00:54.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201145,70.77858081471747,76.7156862745098,1610612743,82,88,2021-10-21T04:00:58Z,4820000,134.0,222.0,1,right,J. Green 25' 3PT  (10 PTS) (W. Barton 4 AST),"[201145, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.93,Made,10.0,W. Barton,203115.0,4.0,,,,,,,,,,,,,,
535,PT11M24.00S,2021-10-21T04:01:05.6Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,82,88,2021-10-21T04:09:33Z,4835000,,,0,,C. Paul bad pass TURNOVER (3 TO),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,3.0,,,,,,,,,,,,,
489,PT11M24.00S,2021-10-21T04:01:16.4Z,4,REGULAR,foul,personal,[],101108,,,1610612743,82,88,2021-10-21T04:09:33Z,4840000,,,0,,C. Paul loose ball personal FOUL (2 PF),"[101108, 1630267]",1610612756.0,PHX,loose ball,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Campazzo,1630267.0,,
492,PT11M09.00S,2021-10-21T04:01:43.9Z,4,REGULAR,turnover,lost ball,[],203210,,,1610612743,82,88,2021-10-21T04:09:31Z,4870000,,,0,,J. Green lost ball TURNOVER (1 TO),"[203210, 101108]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,1.0,Paul,101108.0,,,,,,,,,,,
493,PT11M09.00S,2021-10-21T04:01:43.9Z,4,REGULAR,steal,,[],101108,,,1610612756,82,88,2021-10-21T04:01:46Z,4880000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M09.00S,2021-10-21T04:01:47.9Z,4,REGULAR,foul,personal,[],203210,,,1610612756,82,88,2021-10-21T04:01:54Z,4890000,,,0,,J. Green personal FOUL (2 PF),"[203210, 101108]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Paul,101108.0,,
496,PT11M00.00S,2021-10-21T04:02:16.8Z,4,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612756,82,88,2021-10-21T04:02:26Z,4910000,,,0,,C. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1629661],1610612756.0,PHX,lost ball,,,Johnson,C. Johnson,,,,,,,,,,,1.0,,,,,,,201246.0,,,,,,
497,PT10M47.00S,2021-10-21T04:02:36.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201145,69.72733245729303,27.205882352941174,1610612743,82,91,2021-10-21T04:02:39Z,4920000,-114.0,232.0,1,right,J. Green 25' 3PT  (13 PTS) (W. Barton 5 AST),"[201145, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.86,Made,13.0,W. Barton,203115.0,5.0,,,,,,,,,,,,,,
499,PT10M33.00S,2021-10-21T04:02:50.0Z,4,REGULAR,3pt,Jump Shot,[],1629661,33.196452036793694,56.127450980392155,1610612756,82,91,2021-10-21T04:02:54Z,4940000,-31.0,260.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
500,PT10M31.00S,2021-10-21T04:02:53.3Z,4,REGULAR,rebound,offensive,[],1627846,,,1610612756,82,91,2021-10-21T04:02:53Z,4950000,,,0,,A. Nader REBOUND (Off:1 Def:2),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,499.0,3.0,2.0,1.0,,,,,,,
501,PT10M24.00S,2021-10-21T04:02:59.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201580,8.623521681997373,50.0,1610612756,82,91,2021-10-21T04:03:03Z,4960000,0.0,29.0,1,left,MISS J. McGee floating Shot,[201580],1610612756.0,PHX,floating,,,McGee,J. McGee,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,
502,PT10M21.00S,2021-10-21T04:03:02.7Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,82,91,2021-10-21T04:03:03Z,4970000,,,0,,J. McGee REBOUND (Off:1 Def:7),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,501.0,8.0,7.0,1.0,,,,,,,
503,PT10M21.00S,2021-10-21T04:03:02.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,5.590000152587891,50.0,1610612756,84,91,2021-10-21T04:03:02Z,4980000,0.0,0.0,1,left,J. McGee tip Layup (6 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
504,PT10M08.00S,2021-10-21T04:03:15.1Z,4,REGULAR,3pt,Jump Shot,[],203210,90.3580814717477,96.07843137254902,1610612743,84,91,2021-10-21T04:03:19Z,4990000,230.0,38.0,1,right,MISS J. Green 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,
505,PT10M05.00S,2021-10-21T04:03:18.1Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,84,91,2021-10-21T04:03:19Z,5000000,,,0,,C. Paul REBOUND (Off:1 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,504.0,3.0,2.0,1.0,,,,,,,
506,PT09M58.00S,2021-10-21T04:03:25.6Z,4,REGULAR,3pt,Jump Shot,[],1629661,8.754927726675426,96.81372549019608,1610612756,84,91,2021-10-21T04:03:30Z,5010000,-234.0,30.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,
507,PT09M54.00S,2021-10-21T04:03:29.6Z,4,REGULAR,rebound,defensive,[],1628408,,,1610612743,84,91,2021-10-21T04:03:30Z,5020000,,,0,,P. Dozier REBOUND (Off:1 Def:4),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,506.0,5.0,4.0,1.0,,,,,,,
508,PT09M38.00S,2021-10-21T04:03:45.9Z,4,REGULAR,3pt,Jump Shot,[],1628408,71.04139290407359,20.833333333333336,1610612743,84,94,2021-10-21T04:03:49Z,5030000,-146.0,220.0,1,right,P. Dozier 26' 3PT  (10 PTS) (F. Campazzo 3 AST),"[1628408, 1630267]",1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,26.37,Made,10.0,F. Campazzo,1630267.0,3.0,,,,,,,,,,,,,,
510,PT09M17.00S,2021-10-21T04:04:06.6Z,4,REGULAR,turnover,lost ball,[],201580,,,1610612756,84,94,2021-10-21T04:04:10Z,5050000,,,0,,J. McGee lost ball TURNOVER (3 TO),"[201580, 203210]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,3.0,Green,203210.0,,,,,,,,,,,
511,PT09M17.00S,2021-10-21T04:04:06.6Z,4,REGULAR,steal,,[],203210,,,1610612743,84,94,2021-10-21T04:04:08Z,5060000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M14.00S,2021-10-21T04:04:09.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203210,93.51182654402102,49.01960784313725,1610612743,84,96,2021-10-21T04:04:13Z,5070000,-5.0,8.0,1,right,J. Green running DUNK (2 PTS),[203210],1610612743.0,DEN,running,,,Green,J. Green,,,,,0.98,Made,2.0,,,,,,,,,,,,,,,,,
513,PT09M00.00S,2021-10-21T04:04:26.4Z,4,REGULAR,foul,personal,[],201145,,,1610612756,84,96,2021-10-21T04:04:32Z,5080000,,,0,,J. Green personal FOUL (3 PF),"[201145, 101108]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Paul,101108.0,,
515,PT09M00.00S,2021-10-21T04:04:33.3Z,4,REGULAR,substitution,out,[],1627846,,,1610612756,84,96,2021-10-21T04:04:45Z,5100000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M00.00S,2021-10-21T04:04:33.3Z,4,REGULAR,substitution,out,[],201580,,,1610612756,84,96,2021-10-21T04:04:45Z,5110000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M00.00S,2021-10-21T04:04:33.3Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,84,96,2021-10-21T04:04:45Z,5120000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M00.00S,2021-10-21T04:04:33.3Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,84,96,2021-10-21T04:04:45Z,5130000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M55.00S,2021-10-21T04:04:55.0Z,4,REGULAR,3pt,Jump Shot,[],1629028,28.07161629434954,76.9607843137255,1610612756,84,96,2021-10-21T04:04:57Z,5140000,-135.0,211.0,1,left,MISS D. Ayton 25' 3PT,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
520,PT08M53.00S,2021-10-21T04:04:57.0Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,84,96,2021-10-21T04:04:57Z,5150000,,,0,,W. Barton REBOUND (Off:0 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,519.0,5.0,5.0,0.0,,,,,,,
521,PT08M51.00S,2021-10-21T04:05:02.1Z,4,REGULAR,foul,offensive,[],203210,,,1610612743,84,96,2021-10-21T04:05:09Z,5160000,,,0,,J. Green offensive FOUL (3 PF),"[203210, 1629013]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Shamet,1629013.0,,
523,PT08M51.00S,2021-10-21T04:05:02.1Z,4,REGULAR,turnover,offensive foul,[],203210,,,1610612743,84,96,2021-10-21T04:05:02Z,5180000,,,0,,J. Green offensive foul TURNOVER (2 TO),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,2.0,,,,,,,1201.0,,,,,,
524,PT08M34.00S,2021-10-21T04:05:32.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,30.436925098554536,29.411764705882355,1610612756,87,96,2021-10-21T04:05:35Z,5190000,103.0,234.0,1,left,C. Johnson 25' 3PT  (11 PTS) (C. Paul 7 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.53,Made,11.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,,
526,PT08M18.00S,2021-10-21T04:05:48.0Z,4,REGULAR,3pt,Jump Shot,[],201145,66.96780551905388,45.34313725490196,1610612743,87,96,2021-10-21T04:05:52Z,5210000,-23.0,258.0,1,right,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
527,PT08M14.00S,2021-10-21T04:05:52.0Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,87,96,2021-10-21T04:05:52Z,5220000,,,0,,L. Shamet REBOUND (Off:1 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,526.0,3.0,2.0,1.0,,,,,,,
528,PT08M06.00S,2021-10-21T04:05:59.8Z,4,REGULAR,3pt,Jump Shot,[],101108,26.231931668856767,21.568627450980394,1610612756,87,96,2021-10-21T04:06:04Z,5230000,142.0,194.0,1,left,MISS C. Paul 24' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
529,PT08M04.00S,2021-10-21T04:06:01.8Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,87,96,2021-10-21T04:06:04Z,5240000,,,0,,F. Campazzo REBOUND (Off:0 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,528.0,2.0,2.0,0.0,,,,,,,
530,PT07M42.00S,2021-10-21T04:06:24.3Z,4,REGULAR,3pt,Jump Shot,[],203115,71.17279894875165,74.01960784313727,1610612743,87,96,2021-10-21T04:06:27Z,5250000,120.0,218.0,1,right,MISS W. Barton 24' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
531,PT07M40.00S,2021-10-21T04:06:26.3Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,87,96,2021-10-21T04:06:27Z,5260000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,530.0,4.0,3.0,1.0,,,,,,,
532,PT07M34.00S,2021-10-21T04:06:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,8.492115637319317,51.71568627450981,1610612756,89,96,2021-10-21T04:06:36Z,5270000,-9.0,27.0,1,left,D. Ayton floating Jump Shot (15 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,2.86,Made,15.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,
534,PT07M34.00S,2021-10-21T04:06:38.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,89,96,2021-10-21T04:06:38Z,5290000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M34.00S,2021-10-21T04:08:24.9Z,4,REGULAR,substitution,out,[],203210,,,1610612743,89,96,2021-10-21T04:09:37Z,5300000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M34.00S,2021-10-21T04:08:24.9Z,4,REGULAR,substitution,out,[],203115,,,1610612743,89,96,2021-10-21T04:09:37Z,5310000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M34.00S,2021-10-21T04:08:24.9Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,89,96,2021-10-21T04:09:37Z,5320000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M34.00S,2021-10-21T04:08:24.9Z,4,REGULAR,substitution,in,[],203999,,,1610612743,89,96,2021-10-21T04:09:37Z,5330000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M12.00S,2021-10-21T04:10:22.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,83.39356110381078,47.794117647058826,1610612743,89,98,2021-10-21T04:10:28Z,5340000,-11.0,104.0,1,right,N. Jokic 10' turnaround Jump Shot (21 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,10.42,Made,21.0,,,,,,,,,,,,,,,,,
541,PT06M54.00S,2021-10-21T04:10:40.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,19.267411300919843,47.05882352941176,1610612756,89,98,2021-10-21T04:10:44Z,5350000,15.0,129.0,1,left,MISS C. Johnson 12' Jump Shot,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,12.94,Missed,,,,,,,,,,,,,,,,,,
542,PT06M51.00S,2021-10-21T04:10:43.6Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,89,98,2021-10-21T04:10:44Z,5360000,,,0,,F. Campazzo REBOUND (Off:0 Def:3),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,541.0,3.0,3.0,0.0,,,,,,,
543,PT06M46.00S,2021-10-21T04:10:48.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203999,93.9060446780552,48.529411764705884,1610612743,89,100,2021-10-21T04:10:57Z,5370000,-7.0,5.0,1,right,N. Jokic running finger roll Layup (23 PTS) (F. Campazzo 4 AST),"[203999, 1630267]",1610612743.0,DEN,running finger roll,,,Jokic,N. Jokic,,,,,0.88,Made,23.0,F. Campazzo,1630267.0,4.0,,,,,,,,,,,,,,
545,PT06M33.00S,2021-10-21T04:11:01.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,19.267411300919843,42.40196078431372,1610612756,89,100,2021-10-21T04:11:09Z,5390000,38.0,129.0,1,left,MISS M. Bridges 13' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,13.41,Missed,,,,,,,,,,,,,,,,,,
546,PT06M28.00S,2021-10-21T04:11:06.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,89,100,2021-10-21T04:11:06Z,5400000,,,0,,N. Jokic REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,545.0,11.0,9.0,2.0,,,,,,,
547,PT06M23.00S,2021-10-21T04:11:10.3Z,4,REGULAR,turnover,lost ball,[],1630267,,,1610612743,89,100,2021-10-21T04:11:24Z,5410000,,,0,,F. Campazzo lost ball TURNOVER (2 TO),"[1630267, 101108]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,2.0,Paul,101108.0,,,,,,,,,,,
548,PT06M23.00S,2021-10-21T04:11:10.3Z,4,REGULAR,steal,,[],101108,,,1610612756,89,100,2021-10-21T04:11:12Z,5420000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
