actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
542,PT07M55.00S,2021-11-20T05:06:59.2Z,4,REGULAR,2pt,Jump Shot,[],101108,24.52365308804205,39.705882352941174,1610612756,91,86,2021-11-20T05:08:01Z,5300000,51.0,178.0,1,left,C. Paul 18' step back Jump Shot (14 PTS),[101108],1610612756.0,PHX,step back,,,,,,Paul,C. Paul,18.53,Made,,,,,14.0,,,,,,,,,,,,,,
543,PT07M34.00S,2021-11-20T05:07:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.9862023653088,45.588235294117645,1610612742,91,86,2021-11-20T05:07:26Z,5310000,-22.0,13.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,,,,Brunson,J. Brunson,2.58,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M31.00S,2021-11-20T05:07:22.8Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,91,86,2021-11-20T05:07:26Z,5320000,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612756.0,PHX,,,,,,,Shamet,L. Shamet,,,543.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
545,PT07M29.00S,2021-11-20T05:07:25.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203109,27.283180026281208,13.993566176470587,1610612756,94,86,2021-11-20T05:07:33Z,5330000,180.0,204.0,1,left,J. Crowder 27' 3PT running (5 PTS) (L. Shamet 2 AST),"[203109, 1629013]",1610612756.0,PHX,running,,,,,,Crowder,J. Crowder,27.21,Made,,,,,5.0,L. Shamet,1629013.0,2.0,,,,,,,,,,,
547,PT07M27.00S,2021-11-20T05:07:33.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,94,86,2021-11-20T05:07:33Z,5350000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M27.00S,2021-11-20T05:07:41.8Z,4,REGULAR,substitution,out,[],203109,,,1610612742,94,86,2021-11-20T05:10:22Z,5360000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,
549,PT07M27.00S,2021-11-20T05:07:41.8Z,4,REGULAR,substitution,out,[],1628373,,,1610612742,94,86,2021-11-20T05:10:22Z,5370000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,
550,PT07M27.00S,2021-11-20T05:07:41.8Z,4,REGULAR,substitution,in,[],1629028,,,1610612742,94,86,2021-11-20T05:10:22Z,5380000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,
551,PT07M27.00S,2021-11-20T05:07:41.8Z,4,REGULAR,substitution,in,[],204001,,,1610612742,94,86,2021-11-20T05:10:22Z,5390000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,
552,PT07M05.00S,2021-11-20T05:11:17.9Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612742,94,86,2021-11-20T05:11:25Z,5400000,,,0,,C. Paul shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[101108, 1627827]",1610612756.0,PHX,shooting,,,,,,Paul,C. Paul,,,,,,,,,,,,,,1628172.0,2.0,0.0,Finney-Smith,1627827.0,,,
554,PT07M05.00S,2021-11-20T05:11:51.0Z,4,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,94,86,2021-11-20T05:11:51Z,5420000,,,0,,MISS D. Finney-Smith Free Throw 1 of 2,[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,Missed,,,,,,,,,,,,,,,,,,,
555,PT07M05.00S,2021-11-20T05:11:51.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,94,86,2021-11-20T05:11:51Z,5430000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,554.0,,,,,,,,,,,,,,,,,,
556,PT07M05.00S,2021-11-20T05:12:07.8Z,4,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,94,87,2021-11-20T05:12:07Z,5440000,,,0,,D. Finney-Smith Free Throw 2 of 2 (10 PTS),[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,Made,,,,,10.0,,,,,,,,,,,,,,
557,PT06M50.00S,2021-11-20T05:12:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,17.16491458607096,40.931372549019606,1610612756,96,87,2021-11-20T05:12:29Z,5450000,45.0,109.0,1,left,C. Johnson 11' floating Jump Shot (13 PTS) (C. Paul 11 AST),"[1629661, 101108]",1610612756.0,PHX,floating,,,,,,Johnson,C. Johnson,11.79,Made,,,,,13.0,C. Paul,101108.0,11.0,,,,,,,,,,,
558,PT06M28.00S,2021-11-20T05:12:46.7Z,4,REGULAR,3pt,Jump Shot,[],203493,65.52233902759527,49.754901960784316,1610612742,96,87,2021-11-20T05:12:52Z,5460000,-1.0,272.0,1,right,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,,,,Bullock,R. Bullock,27.16,Missed,,,,,,,,,,,,,,,,,,,
559,PT06M24.00S,2021-11-20T05:12:50.7Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,96,87,2021-11-20T05:12:52Z,5470000,,,0,,L. Shamet REBOUND (Off:0 Def:4),[1629013],1610612756.0,PHX,,,,,,,Shamet,L. Shamet,,,558.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
560,PT06M09.00S,2021-11-20T05:13:04.7Z,4,REGULAR,2pt,Jump Shot,[],1629013,23.603810775295663,71.07843137254902,1610612756,96,87,2021-11-20T05:13:08Z,5480000,-105.0,169.0,1,left,MISS L. Shamet 19' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,,,,Shamet,L. Shamet,19.95,Missed,,,,,,,,,,,,,,,,,,,
561,PT06M06.00S,2021-11-20T05:13:07.7Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,96,87,2021-11-20T05:13:08Z,5490000,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,560.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
562,PT06M00.00S,2021-11-20T05:13:13.9Z,4,REGULAR,3pt,Jump Shot,[],204001,65.1281208935611,67.8921568627451,1610612742,96,90,2021-11-20T05:13:18Z,5500000,89.0,275.0,1,right,K. Porzingis 28' 3PT  (23 PTS) (J. Brunson 9 AST),"[204001, 1628973]",1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,28.95,Made,,,,,23.0,J. Brunson,1628973.0,9.0,,,,,,,,,,,
564,PT05M43.00S,2021-11-20T05:13:30.3Z,4,REGULAR,2pt,Jump Shot,[],101108,24.655059132720105,44.11764705882353,1610612756,96,90,2021-11-20T05:13:34Z,5520000,29.0,179.0,1,left,MISS C. Paul 18' pullup Shot,[101108],1610612756.0,PHX,pullup,,,,,,Paul,C. Paul,18.17,Missed,,,,,,,,,,,,,,,,,,,
565,PT05M40.00S,2021-11-20T05:13:33.3Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,96,90,2021-11-20T05:13:34Z,5530000,,,0,,K. Porzingis REBOUND (Off:1 Def:8),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,564.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
566,PT05M33.00S,2021-11-20T05:13:40.4Z,4,REGULAR,2pt,Jump Shot,[],203501,96.27135348226018,31.372549019607842,1610612742,96,90,2021-11-20T05:13:44Z,5540000,-93.0,-17.0,1,right,MISS T. Hardaway Jr. 9' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,,,,Hardaway Jr.,T. Hardaway Jr.,9.47,Missed,,,,,,,,,,,,,,,,,,,
567,PT05M32.00S,2021-11-20T05:13:42.3Z,4,REGULAR,rebound,offensive,[],204001,,,1610612742,96,90,2021-11-20T05:13:42Z,5550000,,,0,,K. Porzingis REBOUND (Off:2 Def:8),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,566.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
568,PT05M26.00S,2021-11-20T05:13:47.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203493,92.9862023653088,2.696078431372549,1610612742,96,90,2021-11-20T05:13:51Z,5560000,-237.0,13.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,,,,Bullock,R. Bullock,23.69,Missed,,,,,,,,,,,,,,,,,,,
569,PT05M23.00S,2021-11-20T05:13:50.6Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,96,90,2021-11-20T05:13:51Z,5570000,,,0,,D. Ayton REBOUND (Off:2 Def:13),[1629028],1610612756.0,PHX,,,,,,,Ayton,D. Ayton,,,568.0,15.0,13.0,2.0,,,,,,,,,,,,,,,
570,PT05M12.00S,2021-11-20T05:14:02.1Z,4,REGULAR,2pt,Jump Shot,[],101108,19.92444152431012,25.735294117647058,1610612756,98,90,2021-11-20T05:14:12Z,5580000,121.0,135.0,1,left,C. Paul 18' pullup Jump Shot (16 PTS),[101108],1610612756.0,PHX,pullup,,,,,,Paul,C. Paul,18.13,Made,,,,,16.0,,,,,,,,,,,,,,
571,PT04M59.00S,2021-11-20T05:14:14.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.9862023653088,40.44117647058824,1610612742,98,90,2021-11-20T05:14:21Z,5590000,-48.0,13.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,,,,Brunson,J. Brunson,4.96,Missed,,,,,,,,,,,,,,,,,,,
572,PT04M57.00S,2021-11-20T05:14:16.9Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,98,90,2021-11-20T05:14:21Z,5600000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,,,,Paul,C. Paul,,,571.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
573,PT04M57.00S,2021-11-20T05:14:21.9Z,4,REGULAR,foul,personal,[],1627827,,,1610612756,98,90,2021-11-20T05:14:30Z,5610000,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 101108]",1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,1662.0,2.0,0.0,Paul,101108.0,,,
575,PT04M57.00S,2021-11-20T05:14:30.4Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,98,90,2021-11-20T05:14:39Z,5630000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,
576,PT04M57.00S,2021-11-20T05:14:30.4Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,98,90,2021-11-20T05:14:39Z,5640000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,
577,PT04M57.00S,2021-11-20T05:14:30.4Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,98,90,2021-11-20T05:14:39Z,5650000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,
578,PT04M57.00S,2021-11-20T05:14:30.4Z,4,REGULAR,substitution,in,[],203109,,,1610612756,98,90,2021-11-20T05:14:39Z,5660000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,
579,PT04M49.00S,2021-11-20T05:14:59.5Z,4,REGULAR,2pt,Jump Shot,[],101108,15.588042049934298,33.088235294117645,1610612756,100,90,2021-11-20T05:15:04Z,5670000,85.0,94.0,1,left,C. Paul 12' fadeaway Jump Shot (18 PTS),[101108],1610612756.0,PHX,fadeaway,,,,,,Paul,C. Paul,12.65,Made,,,,,18.0,,,,,,,,,,,,,,
580,PT04M32.00S,2021-11-20T05:15:18.9Z,4,REGULAR,foul,personal,[],1628969,,,1610612742,100,90,2021-11-20T05:15:28Z,5680000,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 203501]",1610612756.0,PHX,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,1662.0,3.0,0.0,Hardaway Jr.,203501.0,,,
582,PT04M20.00S,2021-11-20T05:15:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.19776609724047,54.166666666666664,1610612742,100,90,2021-11-20T05:16:00Z,5700000,21.0,21.0,1,right,MISS J. Brunson driving Layup - blocked,"[1628973, 1626164]",1610612742.0,DAL,driving,,,,,,Brunson,J. Brunson,2.94,Missed,,,,,,,,,,,,,,,,,Booker,1626164.0,
583,PT04M20.00S,2021-11-20T05:15:47.9Z,4,REGULAR,block,,[],1626164,,,1610612742,100,90,2021-11-20T05:15:51Z,5710000,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,
584,PT04M17.00S,2021-11-20T05:15:50.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,100,90,2021-11-20T05:16:00Z,5720000,,,0,,D. Ayton REBOUND (Off:2 Def:14),[1629028],1610612756.0,PHX,,,,,,,Ayton,D. Ayton,,,582.0,16.0,14.0,2.0,,,,,,,,,,,,,,,
585,PT04M14.00S,2021-11-20T05:15:54.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,8.886333771353483,1.2254901960784315,1610612756,103,90,2021-11-20T05:16:03Z,5730000,244.0,31.0,1,left,D. Booker 24' 3PT running (16 PTS) (C. Paul 12 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,,,,Booker,D. Booker,24.59,Made,,,,,16.0,C. Paul,101108.0,12.0,,,,,,,,,,,
587,PT04M12.00S,2021-11-20T05:16:04.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,103,90,2021-11-20T05:16:04Z,5750000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M12.00S,2021-11-20T05:16:28.6Z,4,REGULAR,substitution,out,[],203493,,,1610612742,103,90,2021-11-20T05:17:15Z,5760000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,
590,PT04M12.00S,2021-11-20T05:16:28.6Z,4,REGULAR,substitution,in,[],203939,,,1610612742,103,90,2021-11-20T05:17:15Z,5770000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,
591,PT03M58.00S,2021-11-20T05:17:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,93.77463863337714,50.49019607843137,1610612742,103,92,2021-11-20T05:17:48Z,5780000,2.0,6.0,1,right,D. Finney-Smith cutting Layup (12 PTS) (J. Brunson 10 AST),"[1627827, 1628973]",1610612742.0,DAL,cutting,,,,,,Finney-Smith,D. Finney-Smith,0.65,Made,,,,,12.0,J. Brunson,1628973.0,10.0,,,,,,,,,,,
593,PT03M58.00S,2021-11-20T05:17:46.8Z,4,REGULAR,foul,personal,['1freethrow'],203109,,,1610612742,103,92,2021-11-20T05:17:58Z,5800000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Finney-Smith 1 FT),"[203109, 1627827]",1610612756.0,PHX,shooting,,,,,,Crowder,J. Crowder,,,,,,,,,,,,,,1628172.0,3.0,0.0,Finney-Smith,1627827.0,,,
595,PT03M58.00S,2021-11-20T05:18:12.4Z,4,REGULAR,freethrow,1 of 1,[],1627827,,,1610612742,103,92,2021-11-20T05:18:14Z,5820000,,,0,,MISS D. Finney-Smith Free Throw 1 of 1,[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,Missed,,,,,,,,,,,,,,,,,,,
596,PT03M56.00S,2021-11-20T05:18:14.4Z,4,REGULAR,rebound,offensive,[],204001,,,1610612742,103,92,2021-11-20T05:18:14Z,5830000,,,0,,K. Porzingis REBOUND (Off:3 Def:8),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,595.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
597,PT03M50.00S,2021-11-20T05:18:19.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,71.69842312746385,14.705882352941178,1610612742,103,92,2021-11-20T05:18:25Z,5840000,-176.0,214.0,1,right,MISS D. Finney-Smith 27' 3PT,[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,27.7,Missed,,,,,,,,,,,,,,,,,,,
598,PT03M47.00S,2021-11-20T05:18:22.9Z,4,REGULAR,rebound,offensive,[],204001,,,1610612742,103,92,2021-11-20T05:18:22Z,5850000,,,0,,K. Porzingis REBOUND (Off:4 Def:8),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,597.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
599,PT03M46.00S,2021-11-20T05:18:23.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,71.17279894875165,76.7156862745098,1610612742,103,95,2021-11-20T05:18:30Z,5860000,134.0,218.0,1,right,J. Brunson 25' 3PT  (18 PTS) (K. Porzingis 2 AST),"[1628973, 204001]",1610612742.0,DAL,,,,,,,Brunson,J. Brunson,25.61,Made,,,,,18.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,
601,PT03M30.00S,2021-11-20T05:18:40.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,5.995400788436268,48.529411764705884,1610612756,105,95,2021-11-20T05:18:43Z,5880000,7.0,4.0,1,left,D. Ayton alley-oop DUNK (6 PTS) (C. Paul 13 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,,,,Ayton,D. Ayton,0.84,Made,,,,,6.0,C. Paul,101108.0,13.0,,,,,,,,,,,
603,PT03M01.00S,2021-11-20T05:19:08.3Z,4,REGULAR,turnover,lost ball,[],204001,,,1610612742,105,95,2021-11-20T05:19:13Z,5900000,,,0,,K. Porzingis lost ball TURNOVER (1 TO),"[204001, 101108]",1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,1.0,Paul,101108.0,,,,,,,,
604,PT03M01.00S,2021-11-20T05:19:08.3Z,4,REGULAR,steal,,[],101108,,,1610612756,105,95,2021-11-20T05:19:12Z,5910000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,
605,PT02M56.00S,2021-11-20T05:19:13.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626164,28.86005256241787,78.67647058823529,1610612756,108,95,2021-11-20T05:19:23Z,5920000,-143.0,219.0,1,left,D. Booker 26' 3PT running pullup (19 PTS) (C. Paul 14 AST),"[1626164, 101108]",1610612756.0,PHX,running pullup,,,,,,Booker,D. Booker,26.16,Made,,,,,19.0,C. Paul,101108.0,14.0,,,,,,,,,,,
606,PT02M37.00S,2021-11-20T05:19:32.5Z,4,REGULAR,2pt,Jump Shot,[],203501,94.56307490144546,74.26470588235294,1610612742,108,95,2021-11-20T05:19:37Z,5930000,121.0,-1.0,1,right,MISS T. Hardaway Jr. 12' step back Shot,[203501],1610612742.0,DAL,step back,,,,,,Hardaway Jr.,T. Hardaway Jr.,12.13,Missed,,,,,,,,,,,,,,,,,,,
607,PT02M34.00S,2021-11-20T05:19:35.5Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,108,95,2021-11-20T05:19:37Z,5940000,,,0,,D. Ayton REBOUND (Off:2 Def:15),[1629028],1610612756.0,PHX,,,,,,,Ayton,D. Ayton,,,606.0,17.0,15.0,2.0,,,,,,,,,,,,,,,
608,PT02M23.00S,2021-11-20T05:19:46.9Z,4,REGULAR,3pt,Jump Shot,[],101108,35.29894875164258,51.470588235294116,1610612756,108,95,2021-11-20T05:19:51Z,5950000,-7.0,279.0,1,left,MISS C. Paul 27' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,,,,Paul,C. Paul,27.94,Missed,,,,,,,,,,,,,,,,,,,
609,PT02M19.00S,2021-11-20T05:19:50.9Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,108,95,2021-11-20T05:19:51Z,5960000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,,,,Brunson,J. Brunson,,,608.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
610,PT02M08.00S,2021-11-20T05:20:01.9Z,4,REGULAR,turnover,lost ball,[],204001,,,1610612742,108,95,2021-11-20T05:22:11Z,5970000,,,0,,K. Porzingis lost ball TURNOVER (2 TO),"[204001, 101108]",1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,2.0,Paul,101108.0,,,,,,,,
611,PT02M08.00S,2021-11-20T05:20:01.9Z,4,REGULAR,steal,,[],101108,,,1610612756,108,95,2021-11-20T05:20:04Z,5980000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,
612,PT02M03.00S,2021-11-20T05:20:07.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,30.305519053876477,78.67647058823529,1610612756,108,95,2021-11-20T05:20:17Z,5990000,-143.0,232.0,1,left,MISS D. Booker 27' running 3PT,[1626164],1610612756.0,PHX,running,,,,,,Booker,D. Booker,27.31,Missed,,,,,,,,,,,,,,,,,,,
613,PT02M00.00S,2021-11-20T05:20:11.7Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,108,95,2021-11-20T05:20:11Z,6000000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,,,,Bridges,M. Bridges,,,612.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
614,PT02M00.00S,2021-11-20T05:20:12.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,6.389618922470433,52.450980392156865,1610612756,110,95,2021-11-20T05:20:21Z,6010000,-12.0,8.0,1,left,D. Ayton cutting DUNK (8 PTS) (M. Bridges 3 AST),"[1629028, 1628969]",1610612756.0,PHX,cutting,,,,,,Ayton,D. Ayton,1.45,Made,,,,,8.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,
616,PT02M00.00S,2021-11-20T05:20:18.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,110,95,2021-11-20T05:20:18Z,6030000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,out,[],204001,,,1610612742,110,95,2021-11-20T05:21:54Z,6040000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,
619,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,110,95,2021-11-20T05:21:54Z,6050000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
620,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,out,[],203501,,,1610612742,110,95,2021-11-20T05:21:54Z,6060000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,
621,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,110,95,2021-11-20T05:21:54Z,6070000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,
622,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,out,[],203939,,,1610612742,110,95,2021-11-20T05:21:54Z,6080000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,
623,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,110,95,2021-11-20T05:21:54Z,6090000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,
624,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,in,[],1628373,,,1610612742,110,95,2021-11-20T05:21:54Z,6100000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,
625,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,in,[],1626161,,,1610612742,110,95,2021-11-20T05:21:54Z,6110000,,,0,,SUB in: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,
626,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,in,[],203504,,,1610612742,110,95,2021-11-20T05:21:54Z,6120000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,
627,PT02M00.00S,2021-11-20T05:20:20.1Z,4,REGULAR,substitution,in,[],1628425,,,1610612742,110,95,2021-11-20T05:21:54Z,6130000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,
628,PT01M46.00S,2021-11-20T05:22:12.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626161,92.72339027595268,46.81372549019608,1610612742,110,97,2021-11-20T05:22:16Z,6140000,-16.0,16.0,1,right,W. Cauley-Stein cutting DUNK (8 PTS) (F. Ntilikina 5 AST),"[1626161, 1628373]",1610612742.0,DAL,cutting,,,,,,Cauley-Stein,W. Cauley-Stein,2.25,Made,,,,,8.0,F. Ntilikina,1628373.0,5.0,,,,,,,,,,,
630,PT01M35.00S,2021-11-20T05:22:23.9Z,4,REGULAR,2pt,Jump Shot,[],1626164,18.478975032851512,29.166666666666668,1610612756,110,97,2021-11-20T05:22:27Z,6160000,104.0,121.0,1,left,MISS D. Booker 15' turnaround fadeaway Shot,[1626164],1610612756.0,PHX,turnaround fadeaway,,,,,,Booker,D. Booker,15.98,Missed,,,,,,,,,,,,,,,,,,,
