actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
359,PT08M59.00S,2022-04-11T02:56:07.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,94.30026281208936,49.50980392156863,1610612758,58,71,2022-04-11T02:56:13Z,3520000,-2.0,1.0,1,right,D. Jones alley-oop DUNK (7 PTS) (D. Mitchell 10 AST),"[1627745, 1630558]",1610612758.0,SAC,alley-oop,,,Jones,D. Jones,,,,,0.27,Made,,,,,,,,7.0,D. Mitchell,1630558.0,10.0,,,,,,,,
361,PT08M46.00S,2022-04-11T02:56:23.4Z,3,REGULAR,foul,offensive,[],201580,,,1610612756,58,71,2022-04-11T02:56:34Z,3540000,,,0,,J. McGee offensive FOUL (3 PF),"[201580, 1627745]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Jones,1627745.0,
363,PT08M46.00S,2022-04-11T02:56:23.4Z,3,REGULAR,turnover,offensive foul,[],201580,,,1610612756,58,71,2022-04-11T02:56:23Z,3560000,,,0,,J. McGee offensive foul TURNOVER (2 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,2.0,,,,,,,,,1204.0,,,,,
364,PT08M30.00S,2022-04-11T02:56:51.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626168,93.9060446780552,53.18627450980392,1610612758,58,71,2022-04-11T02:56:55Z,3570000,16.0,5.0,1,right,MISS T. Lyles cutting DUNK - blocked,"[1626168, 201580]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,1.66,Missed,,,,,,,,,,,,McGee,201580.0,,,,,,
365,PT08M30.00S,2022-04-11T02:56:51.7Z,3,REGULAR,block,,[],201580,,,1610612758,58,71,2022-04-11T02:56:53Z,3580000,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M27.00S,2022-04-11T02:56:54.7Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,58,71,2022-04-11T02:56:55Z,3590000,,,0,,J. McGee REBOUND (Off:6 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,364.0,11.0,5.0,6.0,,,,,,,,,,,,,,,
367,PT08M22.00S,2022-04-11T02:57:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,8.623521681997373,56.61764705882353,1610612756,58,71,2022-04-11T02:57:05Z,3600000,-33.0,29.0,1,left,MISS L. Shamet driving Layup - blocked,"[1629013, 1627745]",1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,4.37,Missed,,,,,,,,,,,,Jones,1627745.0,,,,,,
368,PT08M22.00S,2022-04-11T02:57:00.0Z,3,REGULAR,block,,[],1627745,,,1610612756,58,71,2022-04-11T02:57:02Z,3610000,,,0,,D. Jones BLOCK (2 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M19.00S,2022-04-11T02:57:03.0Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612758,58,71,2022-04-11T02:57:03Z,3620000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,367.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
370,PT08M16.00S,2022-04-11T02:57:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628978,93.38042049934296,50.98039215686274,1610612758,58,73,2022-04-11T02:57:09Z,3630000,5.0,10.0,1,right,D. DiVincenzo running Layup (9 PTS) (D. Mitchell 11 AST),"[1628978, 1630558]",1610612758.0,SAC,running,,,DiVincenzo,D. DiVincenzo,,,,,1.09,Made,,,,,,,,9.0,D. Mitchell,1630558.0,11.0,,,,,,,,
372,PT07M54.00S,2022-04-11T02:57:27.2Z,3,REGULAR,2pt,Jump Shot,[],1629661,5.206964520367937,81.37254901960785,1610612756,58,73,2022-04-11T02:57:31Z,3650000,-157.0,-4.0,1,left,MISS C. Johnson 15' pullup Shot,[1629661],1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,15.69,Missed,,,,,,,,,,,,,,,,,,,
373,PT07M52.00S,2022-04-11T02:57:29.2Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,58,73,2022-04-11T02:57:31Z,3660000,,,0,,D. Jones REBOUND (Off:1 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,372.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
374,PT07M41.00S,2022-04-11T02:57:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.72339027595268,52.450980392156865,1610612758,58,75,2022-04-11T02:57:43Z,3670000,12.0,16.0,1,right,D. Mitchell driving Layup (12 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.01,Made,,,,,,,,12.0,,,,,,,,,,,
375,PT07M26.00S,2022-04-11T02:57:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,7.966491458607096,50.49019607843137,1610612756,60,75,2022-04-11T02:58:02Z,3680000,-2.0,22.0,1,left,C. Johnson driving floating Jump Shot (9 PTS) (T. Craig 4 AST),"[1629661, 1628470]",1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,2.25,Made,,,,,,,,9.0,T. Craig,1628470.0,4.0,,,,,,,,
377,PT07M07.00S,2022-04-11T02:58:14.1Z,3,REGULAR,3pt,Jump Shot,[],1627745,67.49342969776609,50.245098039215684,1610612758,60,75,2022-04-11T02:58:19Z,3700000,1.0,253.0,1,right,MISS D. Jones 25' 3PT,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M06.00S,2022-04-11T02:58:15.1Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,60,75,2022-04-11T02:58:19Z,3710000,,,0,,J. McGee REBOUND (Off:6 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,377.0,12.0,6.0,6.0,,,,,,,,,,,,,,,
379,PT07M01.00S,2022-04-11T02:58:23.5Z,3,REGULAR,foul,personal,[],1628978,,,1610612756,60,75,2022-04-11T02:58:28Z,3720000,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1629661]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Johnson,1629661.0,
381,PT06M53.00S,2022-04-11T02:58:53.4Z,3,REGULAR,turnover,bad pass,[],1628988,,,1610612756,60,75,2022-04-11T02:58:57Z,3740000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1628978]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,
382,PT06M53.00S,2022-04-11T02:58:53.4Z,3,REGULAR,steal,,[],1628978,,,1610612758,60,75,2022-04-11T02:58:55Z,3750000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M48.00S,2022-04-11T02:59:00.7Z,3,REGULAR,foul,offensive,[],1626168,,,1610612758,60,75,2022-04-11T02:59:07Z,3760000,,,0,,T. Lyles charge offensive FOUL (1 PF),"[1626168, 1629661]",1610612758.0,SAC,charge,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Johnson,1629661.0,
385,PT06M48.00S,2022-04-11T02:59:00.7Z,3,REGULAR,turnover,offensive foul,[],1626168,,,1610612758,60,75,2022-04-11T02:59:00Z,3780000,,,0,,T. Lyles offensive foul TURNOVER (3 TO),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,3.0,,,,,,,,,1204.0,,,,,
386,PT06M39.00S,2022-04-11T02:59:27.4Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203200,,,1610612756,60,75,2022-04-11T02:59:48Z,3790000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Johnson 3 FT),"[203200, 1629661]",1610612758.0,SAC,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Johnson,1629661.0,
388,PT06M39.00S,2022-04-11T02:59:56.8Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1629661,,,1610612756,61,75,2022-04-11T02:59:56Z,3810000,,,0,,C. Johnson Free Throw 1 of 3 (10 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,,10.0,,,,,,,,,,,
389,PT06M39.00S,2022-04-11T03:00:10.2Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1629661,,,1610612756,62,75,2022-04-11T03:00:10Z,3820000,,,0,,C. Johnson Free Throw 2 of 3 (11 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,,11.0,,,,,,,,,,,
390,PT06M39.00S,2022-04-11T03:00:28.4Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1629661,,,1610612756,63,75,2022-04-11T03:00:28Z,3830000,,,0,,C. Johnson Free Throw 3 of 3 (12 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,,12.0,,,,,,,,,,,
391,PT06M39.00S,2022-04-11T03:00:13.7Z,3,REGULAR,substitution,out,[],1628978,,,1610612758,63,75,2022-04-11T03:00:35Z,3840000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M39.00S,2022-04-11T03:00:13.7Z,3,REGULAR,substitution,out,[],1626168,,,1610612758,63,75,2022-04-11T03:00:35Z,3850000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M39.00S,2022-04-11T03:00:13.7Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,63,75,2022-04-11T03:00:35Z,3860000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M39.00S,2022-04-11T03:00:13.7Z,3,REGULAR,substitution,in,[],1628367,,,1610612758,63,75,2022-04-11T03:00:35Z,3870000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M23.00S,2022-04-11T03:00:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,88.12417871222075,52.94117647058824,1610612758,63,75,2022-04-11T03:00:47Z,3880000,15.0,59.0,1,right,MISS C. Metu 6' turnaround Shot - blocked,"[1629002, 1629661]",1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,6.09,Missed,,,,,,,,,,,,Johnson,1629661.0,,,,,,
396,PT06M23.00S,2022-04-11T03:00:43.6Z,3,REGULAR,block,,[],1629661,,,1610612758,63,75,2022-04-11T03:00:46Z,3890000,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M19.00S,2022-04-11T03:00:47.6Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,63,75,2022-04-11T03:00:47Z,3900000,,,0,,C. Johnson REBOUND (Off:1 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,395.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
398,PT06M17.00S,2022-04-11T03:00:49.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629013,8.229303547963205,49.754901960784316,1610612756,65,75,2022-04-11T03:00:55Z,3910000,1.0,25.0,1,left,L. Shamet alley-oop Layup (14 PTS) (C. Johnson 2 AST),"[1629013, 1629661]",1610612756.0,PHX,alley-oop,,,Shamet,L. Shamet,,,,,2.49,Made,,,,,,,,14.0,C. Johnson,1629661.0,2.0,,,,,,,,
400,PT06M11.00S,2022-04-11T03:00:54.8Z,3,REGULAR,3pt,Jump Shot,[],203200,90.48948751642575,96.32352941176471,1610612758,65,78,2022-04-11T03:00:59Z,3930000,232.0,37.0,1,right,J. Holiday 3PT  (19 PTS) (D. Mitchell 12 AST),"[203200, 1630558]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,23.45,Made,,,,,,,,19.0,D. Mitchell,1630558.0,12.0,,,,,,,,
402,PT05M59.00S,2022-04-11T03:01:07.2Z,3,REGULAR,turnover,bad pass,[],1629661,,,1610612756,65,78,2022-04-11T03:01:13Z,3950000,,,0,,C. Johnson bad pass TURNOVER (2 TO),"[1629661, 203200]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,2.0,Holiday,203200.0,,,,,,,,,,,,
403,PT05M59.00S,2022-04-11T03:01:07.2Z,3,REGULAR,steal,,[],203200,,,1610612758,65,78,2022-04-11T03:01:13Z,3960000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M50.00S,2022-04-11T03:01:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627745,92.85479632063075,49.754901960784316,1610612758,65,80,2022-04-11T03:01:20Z,3970000,-1.0,15.0,1,right,D. Jones Layup (9 PTS) (D. Mitchell 13 AST),"[1627745, 1630558]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,1.47,Made,,,,,,,,9.0,D. Mitchell,1630558.0,13.0,,,,,,,,
406,PT05M32.00S,2022-04-11T03:01:34.1Z,3,REGULAR,3pt,Jump Shot,[],1628470,12.171484888304862,94.6078431372549,1610612756,65,80,2022-04-11T03:01:42Z,3990000,-223.0,62.0,1,left,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,,
407,PT05M31.00S,2022-04-11T03:01:35.1Z,3,REGULAR,rebound,offensive,[],201580,,,1610612756,65,80,2022-04-11T03:01:42Z,4000000,,,0,,J. McGee REBOUND (Off:7 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,406.0,13.0,6.0,7.0,,,,,,,,,,,,,,,
408,PT05M27.00S,2022-04-11T03:01:39.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,31.364980289093296,74.77787990196079,1610612756,68,80,2022-04-11T03:01:49Z,4010000,-124.0,242.0,1,left,L. Shamet 27' 3PT  (17 PTS) (A. Holiday 3 AST),"[1629013, 1628988]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,27.21,Made,,,,,,,,17.0,A. Holiday,1628988.0,3.0,,,,,,,,
410,PT05M04.00S,2022-04-11T03:02:02.0Z,3,REGULAR,3pt,Jump Shot,[],1628367,72.48685939553219,15.686274509803921,1610612758,68,80,2022-04-11T03:02:06Z,4030000,-172.0,206.0,1,right,MISS J. Jackson 26' 3PT,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
411,PT05M01.00S,2022-04-11T03:02:05.0Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,68,80,2022-04-11T03:02:06Z,4040000,,,0,,C. Johnson REBOUND (Off:1 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,410.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
412,PT04M53.00S,2022-04-11T03:02:14.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,31.882391590013142,56.61764705882353,1610612756,68,80,2022-04-11T03:02:19Z,4050000,-33.0,247.0,1,left,MISS C. Johnson 24' step back 3PT,[1629661],1610612756.0,PHX,step back,,,Johnson,C. Johnson,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M48.00S,2022-04-11T03:02:19.0Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,68,80,2022-04-11T03:02:19Z,4060000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,412.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
414,PT04M41.00S,2022-04-11T03:02:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,93.9060446780552,49.50980392156863,1610612758,68,82,2022-04-11T03:02:29Z,4070000,-2.0,5.0,1,right,D. Jones Layup (11 PTS) (D. Mitchell 14 AST),"[1627745, 1630558]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,0.54,Made,,,,,,,,11.0,D. Mitchell,1630558.0,14.0,,,,,,,,
416,PT04M39.00S,2022-04-11T03:02:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,68,82,2022-04-11T03:02:31Z,4090000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M39.00S,2022-04-11T03:04:34.8Z,3,REGULAR,substitution,out,[],201580,,,1610612756,68,82,2022-04-11T03:05:15Z,4100000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M39.00S,2022-04-11T03:04:34.8Z,3,REGULAR,substitution,out,[],1629661,,,1610612756,68,82,2022-04-11T03:05:15Z,4110000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M39.00S,2022-04-11T03:04:34.8Z,3,REGULAR,substitution,out,[],1627745,,,1610612756,68,82,2022-04-11T03:05:15Z,4120000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M39.00S,2022-04-11T03:04:34.8Z,3,REGULAR,substitution,in,[],1630688,,,1610612756,68,82,2022-04-11T03:05:15Z,4130000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M39.00S,2022-04-11T03:04:34.8Z,3,REGULAR,substitution,in,[],202687,,,1610612756,68,82,2022-04-11T03:05:15Z,4140000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M39.00S,2022-04-11T03:04:34.8Z,3,REGULAR,substitution,in,[],1629674,,,1610612756,68,82,2022-04-11T03:05:15Z,4150000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M30.00S,2022-04-11T03:05:41.9Z,3,REGULAR,3pt,Jump Shot,[],1629013,30.17411300919842,82.1078431372549,1610612756,68,82,2022-04-11T03:05:46Z,4160000,-161.0,231.0,1,left,MISS L. Shamet 28' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M26.00S,2022-04-11T03:05:45.9Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,68,82,2022-04-11T03:05:46Z,4170000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
425,PT04M15.00S,2022-04-11T03:05:57.6Z,3,REGULAR,turnover,bad pass,[],1628367,,,1610612758,68,82,2022-04-11T03:06:25Z,4180000,,,0,,J. Jackson bad pass TURNOVER (1 TO),"[1628367, 1629013]",1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,1.0,Shamet,1629013.0,,,,,,,,,,,,
426,PT04M15.00S,2022-04-11T03:05:57.6Z,3,REGULAR,steal,,[],1629013,,,1610612756,68,82,2022-04-11T03:05:59Z,4190000,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M09.00S,2022-04-11T03:06:05.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629674,,,1610612756,68,82,2022-04-11T03:06:27Z,4200000,,,0,,N. Queta shooting personal FOUL (1 PF) (Holiday 2 FT),"[1629674, 1628988]",1610612758.0,SAC,shooting,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Holiday,1628988.0,
429,PT04M09.00S,2022-04-11T03:06:28.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628988,,,1610612756,69,82,2022-04-11T03:06:28Z,4220000,,,0,,A. Holiday Free Throw 1 of 2 (6 PTS),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
430,PT04M09.00S,2022-04-11T03:06:31.4Z,3,REGULAR,substitution,out,[],1629013,,,1610612756,69,82,2022-04-11T03:06:36Z,4230000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M09.00S,2022-04-11T03:06:31.4Z,3,REGULAR,substitution,in,[],1630994,,,1610612756,69,82,2022-04-11T03:06:36Z,4240000,,,0,,SUB in: G. Lundberg,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M09.00S,2022-04-11T03:06:47.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628988,,,1610612756,70,82,2022-04-11T03:06:47Z,4250000,,,0,,A. Holiday Free Throw 2 of 2 (7 PTS),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
433,PT03M51.00S,2022-04-11T03:07:09.0Z,3,REGULAR,turnover,out-of-bounds,[],1629002,,,1610612758,70,82,2022-04-11T03:07:15Z,4260000,,,0,,C. Metu lost ball out-of-bounds TURNOVER (1 TO),[1629002],1610612758.0,SAC,lost ball,,,Metu,C. Metu,,,,,,,,,,,1.0,,,,,,,,,1179.0,,,,,
434,PT03M51.00S,2022-04-11T03:07:16.8Z,3,REGULAR,substitution,out,[],1628988,,,1610612756,70,82,2022-04-11T03:07:19Z,4270000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M51.00S,2022-04-11T03:07:16.8Z,3,REGULAR,substitution,in,[],203901,,,1610612756,70,82,2022-04-11T03:07:19Z,4280000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M40.00S,2022-04-11T03:07:30.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630994,24.129434954007884,38.72549019607843,1610612756,72,82,2022-04-11T03:07:34Z,4290000,56.0,174.0,1,left,G. Lundberg 18' pullup Jump Shot (7 PTS),[1630994],1610612756.0,PHX,pullup,,,Lundberg,G. Lundberg,,,,,18.32,Made,,,,,,,,7.0,,,,,,,,,,,
437,PT03M24.00S,2022-04-11T03:07:45.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,93.11760840998686,49.01960784313725,1610612758,72,84,2022-04-11T03:07:49Z,4300000,-5.0,12.0,1,right,N. Queta bank Hook (4 PTS),[1629674],1610612758.0,SAC,bank,,,Queta,N. Queta,,,,,1.31,Made,,,,,,,,4.0,,,,,,,,,,,
438,PT03M11.00S,2022-04-11T03:07:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,9.017739816031538,48.77450980392157,1610612756,74,84,2022-04-11T03:08:02Z,4310000,6.0,32.0,1,left,T. Craig driving Layup (8 PTS) (E. Payton 2 AST),"[1628470, 203901]",1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,3.29,Made,,,,,,,,8.0,E. Payton,203901.0,2.0,,,,,,,,
440,PT03M01.00S,2022-04-11T03:08:08.6Z,3,REGULAR,2pt,Jump Shot,[],1630558,75.24638633377135,50.98039215686274,1610612758,74,84,2022-04-11T03:08:13Z,4330000,5.0,180.0,1,right,MISS D. Mitchell 18' step back Shot,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,18.03,Missed,,,,,,,,,,,,,,,,,,,
441,PT02M59.00S,2022-04-11T03:08:10.6Z,3,REGULAR,rebound,defensive,[],1630994,,,1610612756,74,84,2022-04-11T03:08:13Z,4340000,,,0,,G. Lundberg REBOUND (Off:1 Def:1),[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,440.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
442,PT02M37.00S,2022-04-11T03:08:33.9Z,3,REGULAR,turnover,bad pass,[],203901,,,1610612756,74,84,2022-04-11T03:08:38Z,4350000,,,0,,E. Payton bad pass TURNOVER (2 TO),"[203901, 1629002]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,2.0,Metu,1629002.0,,,,,,,,,,,,
443,PT02M37.00S,2022-04-11T03:08:33.9Z,3,REGULAR,steal,,[],1629002,,,1610612758,74,84,2022-04-11T03:08:37Z,4360000,,,0,,C. Metu STEAL (3 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M21.00S,2022-04-11T03:08:49.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628367,72.09264126149803,80.3921568627451,1610612758,74,84,2022-04-11T03:08:54Z,4370000,152.0,210.0,1,right,MISS J. Jackson 25' step back 3PT,[1628367],1610612758.0,SAC,step back,,,Jackson,J. Jackson,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
445,PT02M18.00S,2022-04-11T03:08:52.4Z,3,REGULAR,rebound,defensive,[],1630994,,,1610612756,74,84,2022-04-11T03:08:54Z,4380000,,,0,,G. Lundberg REBOUND (Off:1 Def:2),[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,444.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
446,PT02M09.00S,2022-04-11T03:09:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630688,9.280551905387648,49.754901960784316,1610612756,74,84,2022-04-11T03:09:04Z,4390000,1.0,35.0,1,left,MISS I. Wainright cutting Layup - blocked,"[1630688, 1629674]",1610612756.0,PHX,cutting,,,Wainright,I. Wainright,,,,,3.47,Missed,,,,,,,,,,,,Queta,1629674.0,,,,,,
