actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
360,PT12M00.00S,2021-12-20T02:22:31.9Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,69,47,2021-12-20T02:22:51Z,3510000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2021-12-20T02:22:59.0Z,3,REGULAR,period,start,[],0,,,1610612766,69,47,2021-12-20T02:22:59Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M47.00S,2021-12-20T02:23:11.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203486,89.17542706964521,48.28431372549019,1610612766,69,47,2021-12-20T02:23:15Z,3530000,-9.0,49.0,1,right,MISS M. Plumlee Hook,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
363,PT11M45.00S,2021-12-20T02:23:13.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,69,47,2021-12-20T02:23:15Z,3540000,,,0,,D. Ayton REBOUND (Off:1 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,362.0,11.0,10.0,1.0,,,,,,,,,
364,PT11M39.00S,2021-12-20T02:23:18.8Z,3,REGULAR,2pt,Jump Shot,[],101108,24.129434954007884,39.705882352941174,1610612756,71,47,2021-12-20T02:23:22Z,3550000,51.0,174.0,1,left,C. Paul 18' pullup Jump Shot (10 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,18.17,Made,10.0,,,,,,,,,,,,,,,,,,
365,PT11M22.00S,2021-12-20T02:23:35.8Z,3,REGULAR,3pt,Jump Shot,[],1626179,71.69842312746385,79.65686274509804,1610612766,71,47,2021-12-20T02:23:39Z,3560000,148.0,214.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
366,PT11M20.00S,2021-12-20T02:23:37.8Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,71,47,2021-12-20T02:23:39Z,3570000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,365.0,4.0,4.0,0.0,,,,,,,,,
367,PT11M14.00S,2021-12-20T02:23:43.9Z,3,REGULAR,3pt,Jump Shot,[],1626164,29.6484888304862,22.794117647058822,1610612756,74,47,2021-12-20T02:24:09Z,3580000,136.0,226.0,1,left,D. Booker 26' 3PT pullup (13 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,26.39,Made,13.0,,,,,,,,,,,,,,,,,,
368,PT10M54.00S,2021-12-20T02:24:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.09526938239159,45.83333333333333,1610612766,74,49,2021-12-20T02:24:09Z,3590000,-21.0,41.0,1,right,M. Bridges cutting Layup (15 PTS) (L. Ball 5 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,4.56,Made,15.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,,
370,PT10M33.00S,2021-12-20T02:24:24.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,14.4053876478318,5.637254901960785,1610612756,77,49,2021-12-20T02:25:02Z,3610000,222.0,83.0,1,left,D. Booker 3PT step back (16 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,23.68,Made,16.0,,,,,,,,,,,,,,,,,,
371,PT10M12.00S,2021-12-20T02:24:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,88.64980289093299,44.36274509803921,1610612766,77,51,2021-12-20T02:24:50Z,3620000,-28.0,54.0,1,right,G. Hayward 6' Layup (7 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,6.11,Made,7.0,,,,,,,,,,,,,,,,,,
372,PT09M58.00S,2021-12-20T02:24:59.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,5.863994743758213,97.30392156862744,1610612756,77,51,2021-12-20T02:25:03Z,3630000,-237.0,3.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
373,PT09M55.00S,2021-12-20T02:25:02.8Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,77,51,2021-12-20T02:25:03Z,3640000,,,0,,L. Ball REBOUND (Off:4 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,372.0,8.0,4.0,4.0,,,,,,,,,
374,PT09M49.00S,2021-12-20T02:25:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,88.91261498028909,47.30392156862745,1610612766,77,51,2021-12-20T02:25:15Z,3650000,-13.0,52.0,1,right,MISS L. Ball driving Layup - blocked,"[1630163, 1629028]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,5.34,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0,
375,PT09M49.00S,2021-12-20T02:25:10.8Z,3,REGULAR,block,,[],1629028,,,1610612766,77,51,2021-12-20T02:25:14Z,3660000,,,0,,D. Ayton BLOCK (3 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M49.00S,2021-12-20T02:25:10.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,77,51,2021-12-20T02:25:15Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,374.0,,,,,,,,,,,,
377,PT09M49.00S,2021-12-20T02:25:17.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,77,51,2021-12-20T02:25:17Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M37.00S,2021-12-20T02:25:43.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,68.80749014454665,32.35294117647059,1610612766,77,51,2021-12-20T02:26:11Z,3690000,-88.0,241.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
379,PT09M34.00S,2021-12-20T02:25:46.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,77,51,2021-12-20T02:25:48Z,3700000,,,0,,D. Ayton REBOUND (Off:1 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,378.0,12.0,11.0,1.0,,,,,,,,,
380,PT09M22.00S,2021-12-20T02:25:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.411957950065702,41.42156862745098,1610612756,77,51,2021-12-20T02:26:01Z,3710000,43.0,36.0,1,left,MISS D. Ayton driving Layup - blocked,"[1629028, 1630163]",1610612756.0,PHX,driving,,,Ayton,D. Ayton,,,,,5.6,Missed,,,,,,,,,,,,,,,,,Ball,1630163.0,
381,PT09M22.00S,2021-12-20T02:25:58.4Z,3,REGULAR,block,,[],1630163,,,1610612756,77,51,2021-12-20T02:26:00Z,3720000,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M19.00S,2021-12-20T02:26:01.4Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,77,51,2021-12-20T02:26:01Z,3730000,,,0,,L. Ball REBOUND (Off:4 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,380.0,9.0,5.0,4.0,,,,,,,,,
383,PT09M18.00S,2021-12-20T02:26:04.2Z,3,REGULAR,foul,personal,[],1626164,,,1610612766,77,51,2021-12-20T02:26:41Z,3740000,,,0,,D. Booker personal FOUL (4 PF),"[1626164, 1628970]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,1662.0,,,,,,4.0,0.0,Bridges,1628970.0,,,,,
385,PT09M01.00S,2021-12-20T02:26:47.0Z,3,REGULAR,2pt,Jump Shot,[],1626179,77.61169513797634,49.01960784313725,1610612766,77,53,2021-12-20T02:26:50Z,3760000,-5.0,158.0,1,right,T. Rozier 15' Jump Shot (4 PTS) (M. Plumlee 3 AST),"[1626179, 203486]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,15.81,Made,4.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,,
387,PT08M45.00S,2021-12-20T02:27:03.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,33.196452036793694,46.81372549019608,1610612756,77,53,2021-12-20T02:27:45Z,3780000,16.0,260.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
388,PT08M43.00S,2021-12-20T02:27:05.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,77,53,2021-12-20T02:27:06Z,3790000,,,0,,M. Plumlee REBOUND (Off:3 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,387.0,7.0,4.0,3.0,,,,,,,,,
389,PT08M37.00S,2021-12-20T02:27:10.7Z,3,REGULAR,3pt,Jump Shot,[],202330,93.24901445466492,94.85294117647058,1610612766,77,53,2021-12-20T02:27:31Z,3800000,224.0,11.0,1,right,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,,
390,PT08M34.00S,2021-12-20T02:27:13.7Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,77,53,2021-12-20T02:28:38Z,3810000,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,389.0,5.0,3.0,2.0,,,,,,,,,
391,PT08M33.00S,2021-12-20T02:27:15.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,66.5735873850197,50.49019607843137,1610612766,77,53,2021-12-20T02:27:20Z,3820000,2.0,262.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
392,PT08M30.00S,2021-12-20T02:27:18.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,77,53,2021-12-20T02:27:20Z,3830000,,,0,,D. Ayton REBOUND (Off:1 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,391.0,13.0,12.0,1.0,,,,,,,,,
393,PT08M14.00S,2021-12-20T02:27:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],101108,10.85742444152431,53.67647058823529,1610612756,79,53,2021-12-20T02:29:57Z,3840000,-18.0,50.0,1,left,C. Paul driving finger roll Layup (12 PTS),[101108],1610612756.0,PHX,driving finger roll,,,Paul,C. Paul,,,,,5.29,Made,12.0,,,,,,,,,,,,,,,,,,
394,PT08M07.00S,2021-12-20T02:27:40.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,82.34231274638634,92.40196078431373,1610612766,79,53,2021-12-20T02:27:43Z,3850000,212.0,113.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,,
395,PT08M05.00S,2021-12-20T02:27:42.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,79,53,2021-12-20T02:27:43Z,3860000,,,0,,D. Ayton REBOUND (Off:1 Def:13),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,394.0,14.0,13.0,1.0,,,,,,,,,
396,PT07M59.00S,2021-12-20T02:27:48.5Z,3,REGULAR,3pt,Jump Shot,[],203109,28.728646517739815,77.94117647058823,1610612756,82,53,2021-12-20T02:27:52Z,3870000,-140.0,218.0,1,left,J. Crowder 25' 3PT  (11 PTS) (C. Paul 9 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.85,Made,11.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,,
398,PT07M59.00S,2021-12-20T02:27:53.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,82,53,2021-12-20T02:27:53Z,3890000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M47.00S,2021-12-20T02:30:53.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,70.38436268068331,19.362745098039216,1610612766,82,53,2021-12-20T02:30:57Z,3900000,-153.0,226.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
400,PT07M45.00S,2021-12-20T02:30:55.9Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,82,53,2021-12-20T02:30:57Z,3910000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,399.0,5.0,5.0,0.0,,,,,,,,,
401,PT07M36.00S,2021-12-20T02:31:04.9Z,3,REGULAR,2pt,Jump Shot,[],101108,24.26084099868594,59.068627450980394,1610612756,84,53,2021-12-20T02:31:07Z,3920000,-45.0,176.0,1,left,C. Paul 18' pullup Jump Shot (14 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,18.13,Made,14.0,,,,,,,,,,,,,,,,,,
402,PT07M20.00S,2021-12-20T02:31:20.5Z,3,REGULAR,2pt,Jump Shot,[],202330,77.21747700394218,48.28431372549019,1610612766,84,55,2021-12-20T02:31:23Z,3930000,-9.0,162.0,1,right,G. Hayward 16' Jump Shot (9 PTS) (M. Plumlee 4 AST),"[202330, 203486]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,16.19,Made,9.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,,,,,
404,PT07M06.00S,2021-12-20T02:31:35.2Z,3,REGULAR,foul,personal,['3freethrow'],1630163,,,1610612756,84,55,2021-12-20T02:32:00Z,3950000,,,0,,L. Ball shooting personal FOUL (2 PF) (Crowder 3 FT),"[1630163, 203109]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,1662.0,,,,,,2.0,0.0,Crowder,203109.0,,,,,
406,PT07M06.00S,2021-12-20T02:32:10.2Z,3,REGULAR,freethrow,1 of 3,[],203109,,,1610612756,85,55,2021-12-20T02:32:10Z,3970000,,,0,,J. Crowder Free Throw 1 of 3 (12 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
407,PT07M06.00S,2021-12-20T02:32:23.1Z,3,REGULAR,freethrow,2 of 3,[],203109,,,1610612756,86,55,2021-12-20T02:32:23Z,3980000,,,0,,J. Crowder Free Throw 2 of 3 (13 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
408,PT07M06.00S,2021-12-20T02:32:37.2Z,3,REGULAR,freethrow,3 of 3,[],203109,,,1610612756,87,55,2021-12-20T02:32:37Z,3990000,,,0,,J. Crowder Free Throw 3 of 3 (14 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
409,PT06M48.00S,2021-12-20T02:32:56.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,91.01511169513797,2.696078431372549,1610612766,87,55,2021-12-20T02:33:00Z,4000000,-237.0,32.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,,
410,PT06M46.00S,2021-12-20T02:32:58.6Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,87,55,2021-12-20T02:33:00Z,4010000,,,0,,L. Ball REBOUND (Off:5 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,409.0,10.0,5.0,5.0,,,,,,,,,
411,PT06M41.00S,2021-12-20T02:33:04.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628970,88.51839684625493,55.88235294117647,1610612766,87,57,2021-12-20T02:33:09Z,4020000,29.0,55.0,1,right,M. Bridges 6' driving floating Jump Shot (17 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,6.27,Made,17.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,,
412,PT06M23.00S,2021-12-20T02:33:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,7.440867279894875,60.5392156862745,1610612756,87,57,2021-12-20T02:33:25Z,4030000,-53.0,17.0,1,left,MISS D. Ayton Layup - blocked,"[1629028, 202330]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,5.55,Missed,,,,,,,,,,,,,,,,,Hayward,202330.0,
413,PT06M23.00S,2021-12-20T02:33:21.6Z,3,REGULAR,block,,[],202330,,,1610612756,87,57,2021-12-20T02:33:23Z,4040000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M21.00S,2021-12-20T02:33:23.6Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,87,57,2021-12-20T02:33:25Z,4050000,,,0,,D. Ayton REBOUND (Off:2 Def:13),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,412.0,15.0,13.0,2.0,,,,,,,,,
416,PT06M20.00S,2021-12-20T02:33:24.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,6.915243101182654,54.166666666666664,1610612756,89,57,2021-12-20T02:33:28Z,4070000,-21.0,13.0,1,left,D. Ayton turnaround Hook (15 PTS),[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,2.43,Made,15.0,,,,,,,,,,,,,,,,,,
417,PT06M05.00S,2021-12-20T02:33:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,84.70762155059133,56.372549019607845,1610612766,89,59,2021-12-20T02:33:44Z,4080000,32.0,91.0,1,right,M. Bridges 9' fadeaway Jump Shot (19 PTS),[1628970],1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,9.66,Made,19.0,,,,,,,,,,,,,,,,,,
418,PT05M48.00S,2021-12-20T02:33:56.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,5.732588699080158,3.6764705882352944,1610612756,92,59,2021-12-20T02:34:00Z,4090000,232.0,1.0,1,left,M. Bridges 3PT  (14 PTS) (J. Crowder 1 AST),"[1628969, 203109]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.16,Made,14.0,J. Crowder,203109.0,1.0,,,,,,,,,,,,,,,
420,PT05M32.00S,2021-12-20T02:34:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.80354796320631,45.588235294117645,1610612766,92,61,2021-12-20T02:34:18Z,4110000,-22.0,25.0,1,right,M. Plumlee cutting Layup (4 PTS) (L. Ball 7 AST),"[203486, 1630163]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,3.3,Made,4.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,,
423,PT05M14.00S,2021-12-20T02:34:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.565703022339028,53.18627450980392,1610612756,92,61,2021-12-20T02:34:33Z,4130000,-16.0,66.0,1,left,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,6.75,Missed,,,,,,,,,,,,,,,,,,,
424,PT05M13.00S,2021-12-20T02:34:31.7Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,92,61,2021-12-20T02:34:33Z,4140000,,,0,,M. Plumlee REBOUND (Off:3 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,423.0,8.0,5.0,3.0,,,,,,,,,
425,PT05M05.00S,2021-12-20T02:34:39.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,81.94809461235218,46.81372549019608,1610612766,92,61,2021-12-20T02:34:43Z,4150000,-16.0,117.0,1,right,MISS G. Hayward 11' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,11.83,Missed,,,,,,,,,,,,,,,,,,,
426,PT05M03.00S,2021-12-20T02:34:41.9Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,92,61,2021-12-20T02:34:43Z,4160000,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,425.0,6.0,6.0,0.0,,,,,,,,,
427,PT04M48.00S,2021-12-20T02:34:57.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,5.995400788436268,4.6568627450980395,1610612756,92,61,2021-12-20T02:35:01Z,4170000,227.0,4.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M45.00S,2021-12-20T02:35:00.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,92,61,2021-12-20T02:35:01Z,4180000,,,0,,M. Plumlee REBOUND (Off:3 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,427.0,9.0,6.0,3.0,,,,,,,,,
429,PT04M38.00S,2021-12-20T02:35:09.2Z,3,REGULAR,foul,personal,[],203109,,,1610612766,92,61,2021-12-20T02:35:14Z,4190000,,,0,,J. Crowder personal FOUL (2 PF),"[203109, 203486]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,1662.0,,,,,,2.0,0.0,Plumlee,203486.0,,,,,
431,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,out,[],101108,,,1610612766,92,61,2021-12-20T02:35:41Z,4210000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,out,[],1629028,,,1610612766,92,61,2021-12-20T02:35:41Z,4220000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,out,[],203109,,,1610612766,92,61,2021-12-20T02:35:41Z,4230000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,92,61,2021-12-20T02:35:41Z,4240000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,out,[],202330,,,1610612766,92,61,2021-12-20T02:35:41Z,4250000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,out,[],203486,,,1610612766,92,61,2021-12-20T02:35:41Z,4260000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612766,92,61,2021-12-20T02:35:41Z,4270000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,in,[],1629661,,,1610612766,92,61,2021-12-20T02:35:41Z,4280000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,in,[],201580,,,1610612766,92,61,2021-12-20T02:35:41Z,4290000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,in,[],202397,,,1610612766,92,61,2021-12-20T02:35:41Z,4300000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,92,61,2021-12-20T02:35:41Z,4310000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M38.00S,2021-12-20T02:35:14.2Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,92,61,2021-12-20T02:35:41Z,4320000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M29.00S,2021-12-20T02:35:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629023,67.7562417871222,37.254901960784316,1610612766,92,61,2021-12-20T02:36:55Z,4330000,-64.0,251.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
444,PT04M27.00S,2021-12-20T02:35:55.7Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,92,61,2021-12-20T02:35:58Z,4340000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,443.0,3.0,3.0,0.0,,,,,,,,,
445,PT04M15.00S,2021-12-20T02:36:07.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,8.623521681997373,47.549019607843135,1610612756,94,61,2021-12-20T02:36:11Z,4350000,12.0,29.0,1,left,J. McGee cutting DUNK (6 PTS) (D. Booker 5 AST),"[201580, 1626164]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,3.11,Made,6.0,D. Booker,1626164.0,5.0,,,,,,,,,,,,,,,
