actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
542,PT08M38.00S,2021-10-28T03:54:32.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,35.69316688567674,54.90196078431373,1610612756,82,92,2021-10-28T03:54:38Z,5290000,-25.0,283.0,1,left,MISS C. Johnson 28' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,28.41,Missed,,,,,,,,,,,,,,,,,,,
543,PT08M32.00S,2021-10-28T03:54:38.2Z,4,REGULAR,rebound,offensive,[],101108,,,1610612756,82,92,2021-10-28T03:54:38Z,5300000,,,0,,C. Paul REBOUND (Off:3 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,542.0,5.0,2.0,3.0,,,,,,,,,,,,,,
544,PT08M31.00S,2021-10-28T03:54:44.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,82,92,2021-10-28T03:54:44Z,5310000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M31.00S,2021-10-28T03:56:56.7Z,4,REGULAR,substitution,out,[],201580,,,1610612756,82,92,2021-10-28T03:57:30Z,5320000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M31.00S,2021-10-28T03:56:56.7Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,82,92,2021-10-28T03:57:30Z,5330000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M31.00S,2021-10-28T03:56:56.7Z,4,REGULAR,substitution,out,[],1626158,,,1610612756,82,92,2021-10-28T03:57:30Z,5340000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M31.00S,2021-10-28T03:56:56.7Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,82,92,2021-10-28T03:57:30Z,5350000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M31.00S,2021-10-28T03:56:56.7Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,82,92,2021-10-28T03:57:30Z,5360000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M31.00S,2021-10-28T03:56:56.7Z,4,REGULAR,substitution,in,[],203458,,,1610612756,82,92,2021-10-28T03:57:30Z,5370000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M18.00S,2021-10-28T03:57:48.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,7.5722733245729295,86.27450980392157,1610612756,82,92,2021-10-28T03:57:52Z,5380000,-181.0,19.0,1,left,MISS D. Booker 18' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,18.24,Missed,,,,,,,,,,,,,,,,,,,
552,PT08M16.00S,2021-10-28T03:57:50.4Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,82,92,2021-10-28T03:57:50Z,5390000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,551.0,3.0,3.0,0.0,,,,,,,,,,,,,,
553,PT07M57.00S,2021-10-28T03:58:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.64323258869908,53.67647058823529,1610612758,82,92,2021-10-28T03:58:12Z,5400000,18.0,7.0,1,right,MISS B. Hield driving Layup,[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
554,PT07M55.00S,2021-10-28T03:58:11.5Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,82,92,2021-10-28T03:58:12Z,5410000,,,0,,C. Paul REBOUND (Off:3 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,553.0,6.0,3.0,3.0,,,,,,,,,,,,,,
555,PT07M49.00S,2021-10-28T03:58:18.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203109,11.645860709592641,52.94117647058824,1610612756,82,92,2021-10-28T03:59:42Z,5420000,-15.0,57.0,1,left,MISS J. Crowder running pullup Shot,[203109],1610612756.0,PHX,running pullup,,,Crowder,J. Crowder,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
556,PT07M49.00S,2021-10-28T03:58:18.0Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,82,92,2021-10-28T03:59:42Z,5430000,,,0,,D. Ayton REBOUND (Off:5 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,555.0,17.0,12.0,5.0,,,,,,,,,,,,,,
557,PT07M49.00S,2021-10-28T03:58:23.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203090,,,1610612756,82,92,2021-10-28T03:58:28Z,5440000,,,0,,M. Harkless shooting personal FOUL (3 PF) (Ayton 2 FT),"[203090, 1629028]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,,,,,,,,2715.0,3.0,0.0,Ayton,1629028.0,,,,,,
559,PT07M49.00S,2021-10-28T03:58:51.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612756,82,92,2021-10-28T03:58:51Z,5460000,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
560,PT07M49.00S,2021-10-28T03:58:51.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,82,92,2021-10-28T03:58:51Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,
561,PT07M49.00S,2021-10-28T03:58:52.4Z,4,REGULAR,substitution,out,[],203109,,,1610612756,82,92,2021-10-28T03:59:22Z,5480000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M49.00S,2021-10-28T03:58:52.4Z,4,REGULAR,substitution,out,[],203090,,,1610612756,82,92,2021-10-28T03:59:22Z,5490000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M49.00S,2021-10-28T03:58:52.4Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,82,92,2021-10-28T03:59:22Z,5510000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M49.00S,2021-10-28T03:58:52.4Z,4,REGULAR,substitution,in,[],1628368,,,1610612756,82,92,2021-10-28T03:59:22Z,5520000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M49.00S,2021-10-28T03:58:52.4Z,4,REGULAR,substitution,in,[],203084,,,1610612756,82,92,2021-10-28T03:59:22Z,5530000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M49.00S,2021-10-28T03:58:52.4Z,4,REGULAR,substitution,out,[],1627741,,,1610612756,82,92,2021-10-28T03:59:42Z,5535000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M49.00S,2021-10-28T03:59:23.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612756,83,92,2021-10-28T03:59:23Z,5540000,,,0,,D. Ayton Free Throw 2 of 2 (19 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
568,PT07M31.00S,2021-10-28T03:59:30.1Z,4,REGULAR,3pt,Jump Shot,[],203458,67.49342969776609,40.44117647058824,1610612758,83,95,2021-10-28T03:59:34Z,5550000,-48.0,253.0,1,right,A. Len 25' 3PT  (10 PTS) (H. Barnes 4 AST),"[203458, 203084]",1610612758.0,SAC,,,,Len,A. Len,,,,,25.76,Made,10.0,,,,,,,,,,,,,H. Barnes,203084.0,4.0,,,
571,PT07M17.00S,2021-10-28T03:59:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,13.222733245729303,50.0,1610612756,83,95,2021-10-28T03:59:56Z,5570000,0.0,72.0,1,left,MISS C. Paul 7' driving Layup,[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,,
572,PT07M15.00S,2021-10-28T03:59:46.9Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,83,95,2021-10-28T03:59:56Z,5580000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,571.0,4.0,3.0,1.0,,,,,,,,,,,,,,
573,PT07M15.00S,2021-10-28T03:59:47.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,7.752956636005257,41.07689950980392,1610612756,83,95,2021-10-28T04:00:59Z,5590000,45.0,20.0,1,left,MISS M. Bridges Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,4.9,Missed,,,,,,,,,,,,,,,,,,,
574,PT07M12.00S,2021-10-28T03:59:50.1Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,83,95,2021-10-28T04:00:59Z,5600000,,,0,,A. Len REBOUND (Off:0 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,573.0,3.0,3.0,0.0,,,,,,,,,,,,,,
575,PT07M09.00S,2021-10-28T03:59:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.11760840998686,53.67647058823529,1610612758,83,95,2021-10-28T04:00:06Z,5610000,18.0,12.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1629028]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,2.21,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0,
576,PT07M09.00S,2021-10-28T03:59:55.1Z,4,REGULAR,block,,[],1629028,,,1610612758,83,95,2021-10-28T03:59:57Z,5620000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M09.00S,2021-10-28T03:59:55.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,83,95,2021-10-28T04:00:06Z,5630000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,575.0,,,,,,,,,,,,,,,,,
578,PT07M09.00S,2021-10-28T04:00:04.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,83,95,2021-10-28T04:00:04Z,5640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M04.00S,2021-10-28T04:00:08.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,71.04139290407359,22.30392156862745,1610612758,83,95,2021-10-28T04:00:14Z,5650000,-138.0,220.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
580,PT07M00.00S,2021-10-28T04:00:12.8Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,83,95,2021-10-28T04:00:14Z,5660000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,579.0,1.0,1.0,0.0,,,,,,,,,,,,,,
581,PT06M55.00S,2021-10-28T04:00:27.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612756,83,95,2021-10-28T04:00:58Z,5670000,,,0,,T. Haliburton personal FOUL (1 PF) (Ayton 2 FT),"[1630169, 1629028]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,2715.0,1.0,0.0,Ayton,1629028.0,,,,,,
583,PT06M55.00S,2021-10-28T04:01:03.2Z,4,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,84,95,2021-10-28T04:05:59Z,5690000,,,0,,D. Ayton Free Throw 1 of 2 (20 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
584,PT06M55.00S,2021-10-28T04:01:05.4Z,4,REGULAR,substitution,out,[],101108,,,1610612756,84,95,2021-10-28T04:01:09Z,5700000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M55.00S,2021-10-28T04:01:05.4Z,4,REGULAR,substitution,in,[],1629013,,,1610612756,84,95,2021-10-28T04:01:09Z,5710000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M55.00S,2021-10-28T04:01:03.2Z,4,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,85,95,2021-10-28T04:05:59Z,5720000,,,0,,D. Ayton Free Throw 2 of 2 (21 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
587,PT06M34.00S,2021-10-28T04:01:43.3Z,4,REGULAR,3pt,Jump Shot,[],1628368,92.72339027595268,2.696078431372549,1610612758,85,95,2021-10-28T04:01:47Z,5730000,-237.0,16.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
588,PT06M31.00S,2021-10-28T04:01:46.3Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,85,95,2021-10-28T04:01:47Z,5740000,,,0,,H. Barnes REBOUND (Off:3 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,587.0,9.0,6.0,3.0,,,,,,,,,,,,,,
589,PT06M27.00S,2021-10-28T04:01:50.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203084,72.7496714848883,84.80392156862744,1610612758,85,98,2021-10-28T04:01:54Z,5750000,174.0,204.0,1,right,H. Barnes 26' 3PT  (17 PTS) (A. Len 1 AST),"[203084, 203458]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.79,Made,17.0,,,,,,,,,,,,,A. Len,203458.0,1.0,,,
591,PT06M14.00S,2021-10-28T04:02:05.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612756,85,98,2021-10-28T04:02:10Z,5770000,,,0,,H. Barnes shooting personal FOUL (1 PF) (Booker 2 FT),"[203084, 1626164]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,,,,,2715.0,1.0,0.0,Booker,1626164.0,,,,,,
593,PT06M14.00S,2021-10-28T04:02:29.2Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,85,98,2021-10-28T04:02:29Z,5790000,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
594,PT06M14.00S,2021-10-28T04:02:29.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,85,98,2021-10-28T04:02:29Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,593.0,,,,,,,,,,,,,,,,,
595,PT06M14.00S,2021-10-28T04:02:44.6Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,86,98,2021-10-28T04:02:44Z,5810000,,,0,,D. Booker Free Throw 2 of 2 (22 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
596,PT06M00.00S,2021-10-28T04:02:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.59198423127464,48.03921568627451,1610612758,86,98,2021-10-28T04:02:59Z,5820000,-10.0,17.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,,
597,PT05M59.00S,2021-10-28T04:02:57.2Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,86,98,2021-10-28T04:02:59Z,5830000,,,0,,D. Ayton REBOUND (Off:5 Def:13),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,596.0,18.0,13.0,5.0,,,,,,,,,,,,,,
598,PT05M55.00S,2021-10-28T04:03:01.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628969,6.652431011826544,49.01960784313725,1610612756,88,98,2021-10-28T04:03:05Z,5840000,5.0,10.0,1,left,M. Bridges running DUNK (11 PTS) (D. Booker 5 AST),"[1628969, 1626164]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.11,Made,11.0,,,,,,,,,,,,,D. Booker,1626164.0,5.0,,,
600,PT05M55.00S,2021-10-28T04:03:06.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,88,98,2021-10-28T04:03:06Z,5860000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M42.00S,2021-10-28T04:06:12.8Z,4,REGULAR,3pt,Jump Shot,[],1630169,74.06373193166885,85.04901960784314,1610612758,88,101,2021-10-28T04:06:16Z,5890000,175.0,191.0,1,right,T. Haliburton 25' 3PT  (12 PTS) (D. Fox 7 AST),"[1630169, 1628368]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.94,Made,12.0,,,,,,,,,,,,,D. Fox,1628368.0,7.0,,,
605,PT05M28.00S,2021-10-28T04:06:26.0Z,4,REGULAR,2pt,Jump Shot,[],1626164,17.296320630749015,27.696078431372552,1610612756,90,101,2021-10-28T04:06:34Z,5910000,112.0,110.0,1,left,D. Booker 15' Jump Shot (24 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,15.67,Made,24.0,,,,,,,,,,,,,,,,,,
606,PT05M01.00S,2021-10-28T04:06:53.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,94.03745072273325,58.82352941176471,1610612758,90,101,2021-10-28T04:06:56Z,5920000,44.0,4.0,1,right,MISS A. Len Jump Shot,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,4.42,Missed,,,,,,,,,,,,,,,,,,,
607,PT05M00.00S,2021-10-28T04:06:54.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,90,101,2021-10-28T04:06:56Z,5930000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,606.0,5.0,4.0,1.0,,,,,,,,,,,,,,
608,PT04M48.00S,2021-10-28T04:07:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,18.084756898817346,52.20588235294118,1610612756,92,101,2021-10-28T04:07:16Z,5940000,-11.0,117.0,1,left,M. Bridges 11' pullup Jump Shot (13 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,11.8,Made,13.0,,,,,,,,,,,,,,,,,,
609,PT04M27.00S,2021-10-28T04:07:27.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,88.78120893561103,49.50980392156863,1610612758,92,101,2021-10-28T04:07:30Z,5950000,-2.0,53.0,1,right,MISS D. Fox Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,,
610,PT04M25.00S,2021-10-28T04:07:29.9Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,92,101,2021-10-28T04:07:30Z,5960000,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,609.0,3.0,3.0,0.0,,,,,,,,,,,,,,
611,PT04M18.00S,2021-10-28T04:07:36.9Z,4,REGULAR,3pt,Jump Shot,[],1628969,31.882391590013142,58.08823529411765,1610612756,92,101,2021-10-28T04:07:41Z,5970000,-40.0,247.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
612,PT04M14.00S,2021-10-28T04:07:40.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,92,101,2021-10-28T04:07:41Z,5980000,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,611.0,2.0,1.0,1.0,,,,,,,,,,,,,,
613,PT04M00.00S,2021-10-28T04:07:55.1Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612758,92,101,2021-10-28T04:08:00Z,5990000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1626164]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,1.0,Booker,1626164.0,,,,,,,,,,,
614,PT04M00.00S,2021-10-28T04:07:55.1Z,4,REGULAR,steal,,[],1626164,,,1610612756,92,101,2021-10-28T04:07:56Z,6000000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M53.00S,2021-10-28T04:08:01.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,31.09395532194481,67.40196078431373,1610612756,92,101,2021-10-28T04:08:15Z,6010000,-87.0,240.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
616,PT03M51.00S,2021-10-28T04:08:03.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,92,101,2021-10-28T04:08:15Z,6020000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,615.0,,,,,,,,,,,,,,,,,
617,PT03M51.00S,2021-10-28T04:08:13.3Z,4,REGULAR,foul,personal,[],1626164,,,1610612758,92,101,2021-10-28T04:08:24Z,6030000,,,0,,D. Booker loose ball personal FOUL (4 PF),"[1626164, 203458]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,,,,,,,,,,,2715.0,4.0,0.0,Len,203458.0,,,,,,
619,PT03M51.00S,2021-10-28T04:08:24.6Z,4,REGULAR,substitution,out,[],1629661,,,1610612758,92,101,2021-10-28T04:08:42Z,6050000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M51.00S,2021-10-28T04:08:24.6Z,4,REGULAR,substitution,out,[],203458,,,1610612758,92,101,2021-10-28T04:08:42Z,6060000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M51.00S,2021-10-28T04:08:24.6Z,4,REGULAR,substitution,in,[],203109,,,1610612758,92,101,2021-10-28T04:08:42Z,6070000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M51.00S,2021-10-28T04:08:24.6Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,92,101,2021-10-28T04:08:42Z,6080000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M39.00S,2021-10-28T04:08:45.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.44480946123521,49.01960784313725,1610612758,92,101,2021-10-28T04:08:49Z,6090000,-5.0,94.0,1,right,MISS D. Fox 9' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,9.38,Missed,,,,,,,,,,,,,,,,,,,
624,PT03M37.00S,2021-10-28T04:08:47.0Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,92,101,2021-10-28T04:08:49Z,6100000,,,0,,D. Booker REBOUND (Off:3 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,623.0,6.0,3.0,3.0,,,,,,,,,,,,,,
625,PT03M33.00S,2021-10-28T04:08:52.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,32.087713534822605,53.65349264705882,1610612756,95,101,2021-10-28T04:10:33Z,6110000,-18.0,249.0,1,left,D. Booker 24' 3PT running pullup (27 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,24.98,Made,27.0,,,,,,,,,,,,,,,,,,
626,PT03M10.00S,2021-10-28T04:09:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612758,95,101,2021-10-28T04:09:24Z,6120000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Fox 2 FT),"[1629028, 1628368]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,2715.0,1.0,0.0,Fox,1628368.0,,,,,,
628,PT03M10.00S,2021-10-28T04:09:47.7Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,95,101,2021-10-28T04:09:47Z,6140000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
629,PT03M10.00S,2021-10-28T04:09:47.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,95,101,2021-10-28T04:09:47Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,,
630,PT03M10.00S,2021-10-28T04:09:49.6Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,95,101,2021-10-28T04:09:53Z,6160000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M10.00S,2021-10-28T04:09:49.6Z,4,REGULAR,substitution,in,[],1627741,,,1610612758,95,101,2021-10-28T04:09:53Z,6170000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
