actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
408,PT08M32.00S,2021-11-22T02:30:48.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203115,17.263469119579497,41.42156862745098,1610612743,79,64,2021-11-22T02:30:54Z,3640000,43.0,110.0,1,left,W. Barton 11' pullup Jump Shot (10 PTS) (J. Green 4 AST),"[203115, 203210]",1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,,,,,,Made,10.0,11.79,,,,,J. Green,203210.0,4.0,,,,,,
410,PT08M19.00S,2021-11-22T02:31:00.9Z,3,REGULAR,turnover,lost ball,[],1629028,,,1610612756,79,64,2021-11-22T02:31:04Z,3660000,,,0,,D. Ayton lost ball TURNOVER (3 TO),"[1629028, 203115]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,3.0,Barton,203115.0,,,
411,PT08M19.00S,2021-11-22T02:31:00.9Z,3,REGULAR,steal,,[],203115,,,1610612743,79,64,2021-11-22T02:31:02Z,3670000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M15.00S,2021-11-22T02:31:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203210,8.722076215505908,51.71568627450981,1610612743,79,66,2021-11-22T02:31:12Z,3680000,-9.0,29.0,1,left,J. Green running Layup (11 PTS) (A. Gordon 4 AST),"[203210, 203932]",1610612743.0,DEN,running,,,Green,J. Green,,,,,,,,,,Made,11.0,3.07,,,,,A. Gordon,203932.0,4.0,,,,,,
414,PT07M54.00S,2021-11-22T02:31:26.0Z,3,REGULAR,2pt,Jump Shot,[],1628969,95.58147174770039,70.09803921568627,1610612756,81,66,2021-11-22T02:31:28Z,3700000,100.0,-11.0,1,right,M. Bridges 10' pullup Jump Shot (5 PTS) (D. Booker 5 AST),"[1628969, 1626164]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,,,,,,Made,5.0,10.11,,,,,D. Booker,1626164.0,5.0,,,,,,
416,PT07M48.00S,2021-11-22T02:31:35.1Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612743,81,66,2021-11-22T02:31:42Z,3720000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Green 2 FT),"[203109, 201145]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,201640.0,1.0,0.0,Green,201145.0,,,,,,,,,,,,,,,,
418,PT07M48.00S,2021-11-22T02:32:02.8Z,3,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,81,67,2021-11-22T02:32:02Z,3740000,,,0,,J. Green Free Throw 1 of 2 (14 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
419,PT07M48.00S,2021-11-22T02:32:22.7Z,3,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,81,68,2021-11-22T02:32:22Z,3750000,,,0,,J. Green Free Throw 2 of 2 (15 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
420,PT07M32.00S,2021-11-22T02:32:40.8Z,3,REGULAR,2pt,Jump Shot,[],1626164,81.65243101182654,75.98039215686275,1610612756,83,68,2021-11-22T02:32:43Z,3760000,130.0,120.0,1,right,D. Booker 17' pullup Jump Shot (15 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,Made,15.0,17.68,,,,,,,,,,,,,
421,PT07M05.00S,2021-11-22T02:33:07.3Z,3,REGULAR,2pt,Jump Shot,[],1628420,9.379106438896187,29.166666666666657,1610612743,83,68,2021-11-22T02:33:11Z,3770000,104.0,36.0,1,left,MISS M. Morris 11' step back Shot - blocked,"[1628420, 1629028]",1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,,,,,,Missed,,11.01,,,,,,,,,,,,Ayton,1629028.0
422,PT07M05.00S,2021-11-22T02:33:07.3Z,3,REGULAR,block,,[],1629028,,,1610612743,83,68,2021-11-22T02:33:09Z,3780000,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M02.00S,2021-11-22T02:33:10.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,83,68,2021-11-22T02:33:11Z,3790000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,421.0,4.0,4.0,0.0,,,,,,,,,
424,PT06M59.00S,2021-11-22T02:33:13.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,73.37385019710908,83.57843137254902,1610612756,83,68,2021-11-22T02:33:16Z,3800000,168.0,198.0,1,right,MISS M. Bridges 25' running pullup 3PT,[1628969],1610612756.0,PHX,running pullup,,,Bridges,M. Bridges,,,,,,,,,,Missed,,25.95,,,,,,,,,,,,,
425,PT06M57.00S,2021-11-22T02:33:15.2Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,83,68,2021-11-22T02:33:16Z,3810000,,,0,,A. Gordon REBOUND (Off:3 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,424.0,7.0,4.0,3.0,,,,,,,,,
426,PT06M50.00S,2021-11-22T02:33:22.8Z,3,REGULAR,3pt,Jump Shot,[],1628420,31.061103810775293,74.01960784313725,1610612743,83,71,2021-11-22T02:33:26Z,3820000,-120.0,239.0,1,left,M. Morris 26' 3PT  (10 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Made,10.0,26.79,,,,,,,,,,,,,
427,PT06M31.00S,2021-11-22T02:33:44.3Z,3,REGULAR,foul,offensive,[],203109,,,1610612756,83,71,2021-11-22T02:33:52Z,3830000,,,0,,J. Crowder offensive FOUL (2 PF),"[203109, 203210]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,1627541.0,2.0,0.0,Green,203210.0,,,,,,,,,,,,,,,,
429,PT06M31.00S,2021-11-22T02:33:44.3Z,3,REGULAR,turnover,offensive foul,[],203109,,,1610612756,83,71,2021-11-22T02:33:52Z,3850000,,,0,,J. Crowder offensive foul TURNOVER (1 TO),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,1627541.0,,,,,,,,,,,,,,,1.0,,,,,
430,PT06M15.00S,2021-11-22T02:34:17.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203210,32.90078843626807,43.872549019607845,1610612743,83,74,2021-11-22T02:34:21Z,3860000,31.0,257.0,1,left,J. Green 25' 3PT  (14 PTS) (W. Barton 2 AST),"[203210, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,14.0,25.86,,,,,W. Barton,203115.0,2.0,,,,,,
432,PT06M12.00S,2021-11-22T02:34:25.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,83,74,2021-11-22T02:34:25Z,3880000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M57.00S,2021-11-22T02:37:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.65243101182654,46.568627450980394,1610612756,85,74,2021-11-22T02:37:42Z,3890000,-17.0,120.0,1,right,M. Bridges 12' fadeaway Jump Shot (7 PTS) (D. Booker 6 AST),"[1628969, 1626164]",1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,,,,,,Made,7.0,12.12,,,,,D. Booker,1626164.0,6.0,,,,,,
436,PT05M57.00S,2021-11-22T02:37:32.7Z,3,REGULAR,foul,personal,['1freethrow'],203115,,,1610612756,85,74,2021-11-22T02:37:42Z,3910000,,,0,,W. Barton shooting personal FOUL (2 PF) (Bridges 1 FT),"[203115, 1628969]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,1628159.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,,
438,PT05M57.00S,2021-11-22T02:38:34.1Z,3,REGULAR,freethrow,1 of 1,[],1628969,,,1610612756,86,74,2021-11-22T02:38:34Z,3930000,,,0,,M. Bridges Free Throw 1 of 1 (8 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
441,PT05M37.00S,2021-11-22T02:39:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.459264126149804,45.09803921568627,1610612743,86,74,2021-11-22T03:08:58Z,3960000,25.0,27.0,1,left,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,3.65,,,,,,,,,,,,,
442,PT05M36.00S,2021-11-22T02:39:02.0Z,3,REGULAR,rebound,offensive,[],203210,,,1610612743,86,74,2021-11-22T03:08:58Z,3970000,,,0,,J. Green REBOUND (Off:3 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,441.0,7.0,4.0,3.0,,,,,,,,,
443,PT05M35.00S,2021-11-22T02:39:03.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,11.350197109067011,48.0392156862745,1610612743,86,74,2021-11-22T03:09:27Z,3980000,10.0,54.0,1,left,MISS J. Green putback Layup,[203210],1610612743.0,DEN,putback,,,Green,J. Green,,,,,,,,,,Missed,,5.51,,,,,,,,,,,,,
444,PT05M33.00S,2021-11-22T02:39:05.9Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,86,74,2021-11-22T03:09:27Z,3990000,,,0,,A. Gordon REBOUND (Off:4 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,443.0,8.0,4.0,4.0,,,,,,,,,
626,PT05M33.00S,2021-11-22T02:39:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,6.356767411300922,56.61764705882353,1610612743,86,74,2021-11-22T03:11:11Z,3995000,-33.0,7.0,1,left,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,,,,,,Missed,,3.39,,,,,,,,,,,,,
627,PT05M31.00S,2021-11-22T02:39:08.3Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,86,74,2021-11-22T03:11:11Z,3997500,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,626.0,3.0,3.0,0.0,,,,,,,,,
445,PT05M24.00S,2021-11-22T02:39:08.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203109,91.50788436268068,55.3921568627451,1610612756,88,74,2021-11-22T02:39:14Z,4000000,27.0,27.0,1,right,J. Crowder running Layup (15 PTS) (C. Paul 10 AST),"[203109, 101108]",1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,,,,,,Made,15.0,3.84,,,,,C. Paul,101108.0,10.0,,,,,,
447,PT05M24.00S,2021-11-22T02:39:14.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,88,74,2021-11-22T02:39:14Z,4020000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M24.00S,2021-11-22T02:40:22.7Z,3,REGULAR,substitution,out,[],203210,,,1610612743,88,74,2021-11-22T02:40:51Z,4030000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M24.00S,2021-11-22T02:40:22.7Z,3,REGULAR,substitution,in,[],1628408,,,1610612743,88,74,2021-11-22T02:40:51Z,4040000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M24.00S,2021-11-22T02:41:10.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,88,74,2021-11-22T02:41:42Z,4050000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,201640.0,,,,,,,,,,,,,,,,,,,,
451,PT05M08.00S,2021-11-22T02:41:25.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,17.789093298291732,52.69607843137255,1610612743,88,74,2021-11-22T02:41:36Z,4060000,-13.0,115.0,1,left,MISS A. Gordon 11' fadeaway Shot,[203932],1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,,,,,,Missed,,11.55,,,,,,,,,,,,,
452,PT05M06.00S,2021-11-22T02:41:27.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,88,74,2021-11-22T02:41:27Z,4070000,,,0,,D. Ayton REBOUND (Off:3 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,451.0,6.0,3.0,3.0,,,,,,,,,
453,PT04M53.00S,2021-11-22T02:41:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,93.82391590013141,38.70251225490197,1610612756,88,74,2021-11-22T02:41:46Z,4080000,-56.0,6.0,1,right,MISS M. Bridges driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,,,,,,Missed,,5.68,,,,,,,,,,,,,
454,PT04M51.00S,2021-11-22T02:41:42.7Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,88,74,2021-11-22T03:16:48Z,4090000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,453.0,3.0,3.0,0.0,,,,,,,,,
455,PT04M31.00S,2021-11-22T02:42:01.9Z,3,REGULAR,2pt,Jump Shot,[],201145,9.247700394218143,28.431372549019613,1610612743,88,76,2021-11-22T02:42:14Z,4100000,108.0,34.0,1,left,J. Green 11' turnaround fadeaway Jump Shot (17 PTS) (M. Morris 3 AST),"[201145, 1628420]",1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,,,,,,Made,17.0,11.32,,,,,M. Morris,1628420.0,3.0,,,,,,
457,PT04M14.00S,2021-11-22T02:42:19.6Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612756,88,76,2021-11-22T02:42:27Z,4120000,,,0,,J. Green shooting personal FOUL (1 PF) (Ayton 2 FT),"[201145, 1629028]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,201640.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,,,,,,,,
459,PT04M14.00S,2021-11-22T02:42:53.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612756,88,76,2021-11-22T02:44:27Z,4140000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M14.00S,2021-11-22T02:42:58.4Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612756,88,76,2021-11-22T02:44:08Z,4150000,,,0,,,[],1610612743.0,DEN,support,,,,,,,,,201640.0,,,,,,,,,,,,,,,,,,,,
461,PT04M14.00S,2021-11-22T02:44:23.1Z,3,REGULAR,substitution,out,[],101108,,,1610612756,88,76,2021-11-22T02:44:38Z,4160000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M14.00S,2021-11-22T02:44:23.1Z,3,REGULAR,substitution,out,[],203109,,,1610612756,88,76,2021-11-22T02:44:38Z,4170000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M14.00S,2021-11-22T02:44:23.1Z,3,REGULAR,substitution,out,[],1628420,,,1610612756,88,76,2021-11-22T02:44:38Z,4180000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M14.00S,2021-11-22T02:44:23.1Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,88,76,2021-11-22T02:44:38Z,4190000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M14.00S,2021-11-22T02:44:23.1Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,88,76,2021-11-22T02:44:38Z,4200000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M14.00S,2021-11-22T02:44:23.1Z,3,REGULAR,substitution,in,[],1630267,,,1610612756,88,76,2021-11-22T02:44:38Z,4210000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M14.00S,2021-11-22T02:44:41.1Z,3,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,89,76,2021-11-22T02:45:05Z,4220000,,,0,,D. Ayton Free Throw 1 of 2 (21 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
468,PT04M14.00S,2021-11-22T02:44:48.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,89,76,2021-11-22T02:44:51Z,4230000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M14.00S,2021-11-22T02:44:48.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,89,76,2021-11-22T02:44:51Z,4240000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M14.00S,2021-11-22T02:44:41.1Z,3,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,89,76,2021-11-22T02:45:05Z,4250000,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Missed,,,,,,,,,,,,,,,
471,PT04M12.00S,2021-11-22T02:44:43.1Z,3,REGULAR,rebound,defensive,[],1628408,,,1610612743,89,76,2021-11-22T02:45:05Z,4260000,,,0,,P. Dozier REBOUND (Off:0 Def:3),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,470.0,3.0,3.0,0.0,,,,,,,,,
472,PT03M48.00S,2021-11-22T02:45:27.7Z,3,REGULAR,2pt,Jump Shot,[],203115,11.613009198423129,84.55882352941177,1610612743,89,76,2021-11-22T02:45:34Z,4270000,-173.0,57.0,1,left,MISS W. Barton 18' turnaround Shot,[203115],1610612743.0,DEN,turnaround,,,Barton,W. Barton,,,,,,,,,,Missed,,18.19,,,,,,,,,,,,,
473,PT03M48.00S,2021-11-22T02:45:32.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,89,76,2021-11-22T02:45:32Z,4280000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,
474,PT03M48.00S,2021-11-22T02:45:33.5Z,3,REGULAR,foul,personal,[],1629661,,,1610612743,89,76,2021-11-22T02:45:43Z,4290000,,,0,,C. Johnson loose ball personal FOUL (2 PF),"[1629661, 203932]",1610612756.0,PHX,loose ball,,,Johnson,C. Johnson,,,,,201640.0,2.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,,
476,PT03M41.00S,2021-11-22T02:45:54.8Z,3,REGULAR,turnover,bad pass,[],1630267,,,1610612743,89,76,2021-11-22T02:46:00Z,4310000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1626164]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0,,,
477,PT03M41.00S,2021-11-22T02:45:54.8Z,3,REGULAR,steal,,[],1626164,,,1610612756,89,76,2021-11-22T03:17:22Z,4320000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M40.00S,2021-11-22T02:46:09.5Z,3,REGULAR,foul,personal,[],1628408,,,1610612756,89,76,2021-11-22T02:46:39Z,4340000,,,0,,P. Dozier take personal FOUL (2 PF),"[1628408, 1626164]",1610612743.0,DEN,take,,,Dozier,P. Dozier,,,,,201640.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,,
482,PT03M40.00S,2021-11-22T02:47:31.3Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,89,76,2021-11-22T02:47:35Z,4370000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M40.00S,2021-11-22T02:47:31.3Z,3,REGULAR,substitution,in,[],201580,,,1610612756,89,76,2021-11-22T02:47:35Z,4380000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M29.00S,2021-11-22T02:47:48.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,73.37385019710908,87.25490196078431,1610612756,89,76,2021-11-22T02:47:52Z,4390000,186.0,198.0,1,right,MISS C. Johnson 27' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,27.17,,,,,,,,,,,,,
485,PT03M26.00S,2021-11-22T02:47:51.6Z,3,REGULAR,rebound,defensive,[],1628408,,,1610612743,89,76,2021-11-22T02:47:52Z,4400000,,,0,,P. Dozier REBOUND (Off:0 Def:4),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,484.0,4.0,4.0,0.0,,,,,,,,,
486,PT03M18.00S,2021-11-22T02:48:01.2Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612743,89,76,2021-11-22T02:48:08Z,4410000,,,0,,C. Payne shooting personal FOUL (1 PF) (Barton 2 FT),"[1626166, 203115]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,201640.0,1.0,0.0,Barton,203115.0,,,,,,,,,,,,,,,,
488,PT03M18.00S,2021-11-22T02:48:23.0Z,3,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,89,76,2021-11-22T02:48:39Z,4430000,,,0,,MISS W. Barton Free Throw 1 of 2,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Missed,,,,,,,,,,,,,,,
489,PT03M18.00S,2021-11-22T02:48:23.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,89,76,2021-11-22T02:48:39Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,
490,PT03M18.00S,2021-11-22T02:48:23.0Z,3,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,89,76,2021-11-22T02:48:39Z,4450000,,,0,,MISS W. Barton Free Throw 2 of 2,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Missed,,,,,,,,,,,,,,,
491,PT03M16.00S,2021-11-22T02:48:25.0Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,89,76,2021-11-22T02:48:39Z,4460000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,490.0,3.0,3.0,0.0,,,,,,,,,
492,PT03M05.00S,2021-11-22T02:48:47.0Z,3,REGULAR,turnover,bad pass,[],201580,,,1610612756,89,76,2021-11-22T02:48:51Z,4470000,,,0,,J. McGee bad pass TURNOVER (2 TO),"[201580, 1630267]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,2.0,Campazzo,1630267.0,,,
493,PT03M05.00S,2021-11-22T02:48:47.0Z,3,REGULAR,steal,,[],1630267,,,1610612743,89,76,2021-11-22T02:48:48Z,4480000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M56.00S,2021-11-22T02:48:56.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630267,29.878449408672807,78.67647058823529,1610612743,89,76,2021-11-22T02:49:00Z,4490000,-143.0,228.0,1,left,MISS F. Campazzo 26' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,Missed,,26.97,,,,,,,,,,,,,
495,PT02M54.00S,2021-11-22T02:48:58.6Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,89,76,2021-11-22T02:49:00Z,4500000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,494.0,3.0,3.0,0.0,,,,,,,,,
496,PT02M43.00S,2021-11-22T02:49:09.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,94.13600525624179,60.049019607843135,1610612756,89,76,2021-11-22T02:49:13Z,4510000,50.0,3.0,1,right,MISS C. Payne driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,,,Missed,,5.03,,,,,,,,,,,,,
497,PT02M39.00S,2021-11-22T02:49:13.2Z,3,REGULAR,rebound,offensive,[],201580,,,1610612756,89,76,2021-11-22T02:49:13Z,4520000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,496.0,4.0,3.0,1.0,,,,,,,,,
498,PT02M39.00S,2021-11-22T02:49:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.40999984741211,50.0,1610612756,89,76,2021-11-22T02:49:13Z,4530000,0.0,0.0,1,right,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
499,PT02M37.00S,2021-11-22T02:49:15.1Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,89,76,2021-11-22T02:49:15Z,4540000,,,0,,A. Gordon REBOUND (Off:4 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,498.0,9.0,5.0,4.0,,,,,,,,,
500,PT02M35.00S,2021-11-22T02:49:17.4Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,89,76,2021-11-22T02:49:20Z,4550000,,,0,,A. Gordon bad pass TURNOVER (3 TO),"[203932, 1626166]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,3.0,Payne,1626166.0,,,
501,PT02M35.00S,2021-11-22T02:49:17.4Z,3,REGULAR,steal,,[],1626166,,,1610612756,89,76,2021-11-22T02:49:19Z,4560000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
