actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
557,PT08M52.00S,2022-01-09T04:01:20.9Z,4,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,86,100,2022-01-09T04:01:20Z,5440000,,,0,,D. Ayton Free Throw 1 of 2 (9 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,
558,PT08M52.00S,2022-01-09T04:01:32.9Z,4,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,87,100,2022-01-09T04:01:33Z,5450000,,,0,,D. Ayton Free Throw 2 of 2 (10 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,
559,PT08M47.00S,2022-01-09T04:01:42.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,87,100,2022-01-09T04:01:42Z,5460000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M47.00S,2022-01-09T04:03:47.9Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,87,100,2022-01-09T04:04:05Z,5470000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M47.00S,2022-01-09T04:03:47.9Z,4,REGULAR,substitution,in,[],200782,,,1610612748,87,100,2022-01-09T04:04:05Z,5480000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M47.00S,2022-01-09T04:04:37.5Z,4,REGULAR,foul,personal,['1freethrow'],101108,,,1610612748,87,100,2022-01-09T04:05:11Z,5490000,,,0,,C. Paul away-from-play personal FOUL (3 PF) (Herro 1 FT),"[101108, 1629639]",1610612756.0,PHX,away-from-play,,,Paul,C. Paul,,,,,1626300.0,,,,,,,,,,,,,,3.0,0.0,Herro,1629639.0,,,
564,PT08M47.00S,2022-01-09T04:04:59.5Z,4,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,87,101,2022-01-09T04:04:59Z,5510000,,,0,,T. Herro away-from-play Free Throw 1 of 1 (22 PTS),[1629639],1610612748.0,MIA,away-from-play,,,Herro,T. Herro,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,
565,PT08M37.00S,2022-01-09T04:05:16.5Z,4,REGULAR,2pt,Jump Shot,[],200768,87.99277266754271,23.774509803921568,1610612748,87,101,2022-01-09T04:05:24Z,5520000,-131.0,60.0,1,right,MISS K. Lowry 14' pullup Shot,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,14.43,Missed,,,,,,,,,,,,,,,,,
566,PT08M33.00S,2022-01-09T04:05:20.5Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,87,101,2022-01-09T04:05:24Z,5530000,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,565.0,4.0,2.0,2.0,,,,,,,,,,,,,
567,PT08M32.00S,2022-01-09T04:05:21.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,71.43561103810775,85.04901960784314,1610612748,87,104,2022-01-09T04:05:26Z,5540000,175.0,216.0,1,right,D. Robinson 27' 3PT  (24 PTS) (P. Tucker 2 AST),"[1629130, 200782]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,27.81,Made,,,,,,,24.0,P. Tucker,200782.0,2.0,,,,,,,
569,PT08M12.00S,2022-01-09T04:05:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,16.770696452036795,36.51960784313725,1610612756,87,104,2022-01-09T04:05:44Z,5560000,67.0,105.0,1,left,MISS C. Paul 12' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,12.49,Missed,,,,,,,,,,,,,,,,,
570,PT08M10.00S,2022-01-09T04:05:43.1Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,87,104,2022-01-09T04:05:44Z,5570000,,,0,,O. Yurtseven REBOUND (Off:3 Def:11),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,569.0,14.0,11.0,3.0,,,,,,,,,,,,,
571,PT07M57.00S,2022-01-09T04:05:59.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,87,104,2022-01-09T04:05:59Z,5580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M54.00S,2022-01-09T04:06:19.8Z,4,REGULAR,3pt,Jump Shot,[],1629130,74.06373193166885,83.08823529411765,1610612748,87,107,2022-01-09T04:06:23Z,5590000,165.0,191.0,1,right,D. Robinson 25' 3PT  (27 PTS) (K. Lowry 9 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,25.29,Made,,,,,,,27.0,K. Lowry,200768.0,9.0,,,,,,,
574,PT07M39.00S,2022-01-09T04:06:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,16.376478318002626,48.03921568627451,1610612756,89,107,2022-01-09T04:06:38Z,5610000,10.0,101.0,1,left,C. Paul 10' driving floating bank Jump Shot (9 PTS),[101108],1610612756.0,PHX,driving floating bank,,,Paul,C. Paul,,,,,,,10.19,Made,,,,,,,9.0,,,,,,,,,,
575,PT07M21.00S,2022-01-09T04:06:53.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,80.76544021024968,42.8921568627451,1610612748,89,109,2022-01-09T04:06:56Z,5620000,-36.0,128.0,1,right,T. Herro 13' pullup Jump Shot (24 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,13.31,Made,,,,,,,24.0,,,,,,,,,,
576,PT07M10.00S,2022-01-09T04:07:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.703679369250986,53.18627450980392,1610612756,89,109,2022-01-09T04:30:56Z,5630000,-16.0,20.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,2.55,Missed,,,,,,,,,,,,,,,,,
577,PT07M07.00S,2022-01-09T04:07:07.4Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,89,109,2022-01-09T04:07:07Z,5640000,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,576.0,5.0,3.0,2.0,,,,,,,,,,,,,
578,PT06M58.00S,2022-01-09T04:07:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.51182654402102,50.49019607843137,1610612748,89,111,2022-01-09T04:07:21Z,5650000,2.0,8.0,1,right,T. Herro cutting Layup (26 PTS) (K. Lowry 10 AST),"[1629639, 200768]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,,,0.89,Made,,,,,,,26.0,K. Lowry,200768.0,10.0,,,,,,,
587,PT06M58.00S,2022-01-09T04:07:32.2Z,4,REGULAR,memo,,[],0,,,1610612756,89,111,2022-01-09T04:29:33Z,5665000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HEAT - Robinson - Season High Points (26, 3x, vs WAS 12/28)"
580,PT06M58.00S,2022-01-09T04:07:33.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,89,111,2022-01-09T04:07:54Z,5670000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M58.00S,2022-01-09T04:09:48.2Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,89,111,2022-01-09T04:10:02Z,5690000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M58.00S,2022-01-09T04:09:48.2Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,89,111,2022-01-09T04:10:02Z,5700000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M43.00S,2022-01-09T04:10:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.389618922470433,53.431372549019606,1610612756,91,111,2022-01-09T04:10:35Z,5710000,-17.0,8.0,1,left,D. Ayton alley-oop Layup (12 PTS) (M. Bridges 6 AST),"[1629028, 1628969]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,,,1.88,Made,,,,,,,12.0,M. Bridges,1628969.0,6.0,,,,,,,
586,PT06M28.00S,2022-01-09T04:10:44.5Z,4,REGULAR,3pt,Jump Shot,[],1629130,76.5604467805519,86.76470588235294,1610612748,91,111,2022-01-09T04:10:49Z,5730000,184.0,168.0,1,right,MISS D. Robinson 24' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,24.89,Missed,,,,,,,,,,,,,,,,,
588,PT06M28.00S,2022-01-09T04:10:44.5Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,91,111,2022-01-09T04:10:49Z,5735000,,,0,,P. Tucker REBOUND (Off:3 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,586.0,6.0,3.0,3.0,,,,,,,,,,,,,
589,PT06M25.00S,2022-01-09T04:10:50.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,95.22010512483574,4.411764705882353,1610612748,91,114,2022-01-09T04:11:57Z,5750000,-228.0,-8.0,1,right,T. Herro 3PT  (29 PTS) (P. Tucker 3 AST),"[1629639, 200782]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,22.8,Made,,,,,,,29.0,P. Tucker,200782.0,3.0,,,,,,,
591,PT06M10.00S,2022-01-09T04:11:05.9Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612756,91,114,2022-01-09T04:11:11Z,5770000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Booker 2 FT),"[1629130, 1626164]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,1628171.0,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0,,,
593,PT06M10.00S,2022-01-09T04:11:33.5Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,92,114,2022-01-09T04:11:33Z,5790000,,,0,,D. Booker Free Throw 1 of 2 (25 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,
594,PT06M10.00S,2022-01-09T04:11:34.6Z,4,REGULAR,substitution,out,[],101108,,,1610612756,92,114,2022-01-09T04:11:37Z,5800000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M10.00S,2022-01-09T04:11:34.6Z,4,REGULAR,substitution,in,[],1626166,,,1610612756,92,114,2022-01-09T04:11:37Z,5810000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M10.00S,2022-01-09T04:11:50.9Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,93,114,2022-01-09T04:11:50Z,5820000,,,0,,D. Booker Free Throw 2 of 2 (26 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,
597,PT05M46.00S,2022-01-09T04:12:18.0Z,4,REGULAR,2pt,Jump Shot,[],1630209,85.89027595269383,30.14705882352941,1610612748,93,114,2022-01-09T04:12:25Z,5830000,-99.0,80.0,1,right,MISS O. Yurtseven 12' turnaround Shot,[1630209],1610612748.0,MIA,turnaround,,,Yurtseven,O. Yurtseven,,,,,,,12.76,Missed,,,,,,,,,,,,,,,,,
598,PT05M45.00S,2022-01-09T04:12:19.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,93,114,2022-01-09T04:12:25Z,5840000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,597.0,,,,,,,,,,,,,,,,
599,PT05M45.00S,2022-01-09T04:12:25.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,93,114,2022-01-09T04:12:25Z,5850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M23.00S,2022-01-09T04:12:55.9Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,93,114,2022-01-09T04:12:59Z,5860000,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1630209]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,1.0,,,,,,,Yurtseven,1630209.0,,,,,,,,,,,
601,PT05M23.00S,2022-01-09T04:12:55.9Z,4,REGULAR,steal,,[],1630209,,,1610612748,93,114,2022-01-09T04:14:20Z,5870000,,,0,,O. Yurtseven STEAL (2 STL),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M17.00S,2022-01-09T04:13:02.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630209,93.77463863337714,50.49019607843137,1610612748,93,116,2022-01-09T04:13:06Z,5880000,2.0,6.0,1,right,O. Yurtseven cutting DUNK (7 PTS) (K. Lowry 11 AST),"[1630209, 200768]",1610612748.0,MIA,cutting,,,Yurtseven,O. Yurtseven,,,,,,,0.65,Made,,,,,,,7.0,K. Lowry,200768.0,11.0,,,,,,,
619,PT04M57.00S,2022-01-09T04:13:30.9Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612756,93,116,2022-01-09T04:16:46Z,5895000,,,0,,M. Bridges bad pass TURNOVER (3 TO),"[1628969, 1629639]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,3.0,,,,,,,Herro,1629639.0,,,,,,,,,,,
620,PT04M57.00S,2022-01-09T04:13:30.9Z,4,REGULAR,steal,,[],1629639,,,1610612748,93,116,2022-01-09T04:15:41Z,5897500,,,0,,T. Herro STEAL (3 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M54.00S,2022-01-09T04:13:32.3Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,93,116,2022-01-09T04:17:07Z,5898750,,,0,,T. Herro bad pass TURNOVER (3 TO),"[1629639, 203109]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,3.0,,,,,,,Crowder,203109.0,,,,,,,,,,,
624,PT04M54.00S,2022-01-09T04:13:32.3Z,4,REGULAR,steal,,[],203109,,,1610612756,93,116,2022-01-09T04:15:55Z,5899375,,,0,,J. Crowder STEAL (4 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M51.00S,2022-01-09T04:13:33.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203109,9.543363994743759,3.6764705882352944,1610612756,93,116,2022-01-09T04:28:05Z,5900000,232.0,37.0,1,left,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,23.46,Missed,,,,,,,,,,,,,,,,,
605,PT04M49.00S,2022-01-09T04:13:35.2Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,93,116,2022-01-09T04:28:05Z,5910000,,,0,,O. Yurtseven REBOUND (Off:3 Def:12),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,604.0,15.0,12.0,3.0,,,,,,,,,,,,,
606,PT04M46.00S,2022-01-09T04:13:33.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629639,93.9060446780552,49.50980392156863,1610612748,93,118,2022-01-09T04:15:55Z,5920000,-2.0,5.0,1,right,T. Herro running DUNK (31 PTS) (K. Lowry 12 AST),"[1629639, 200768]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,0.54,Made,,,,,,,31.0,K. Lowry,200768.0,12.0,,,,,,,
608,PT04M46.00S,2022-01-09T04:13:43.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,93,118,2022-01-09T04:13:43Z,5940000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,93,118,2022-01-09T04:15:08Z,5950000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,out,[],1629028,,,1610612756,93,118,2022-01-09T04:15:08Z,5960000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,out,[],1628969,,,1610612756,93,118,2022-01-09T04:15:08Z,5970000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,out,[],203109,,,1610612756,93,118,2022-01-09T04:15:08Z,5980000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,in,[],1630688,,,1610612756,93,118,2022-01-09T04:15:08Z,5990000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,in,[],1628382,,,1610612756,93,118,2022-01-09T04:15:08Z,6000000,,,0,,SUB in: J. Jackson,[1628382],1610612756.0,PHX,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,in,[],1630188,,,1610612756,93,118,2022-01-09T04:15:08Z,6010000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M46.00S,2022-01-09T04:14:55.5Z,4,REGULAR,substitution,in,[],1629661,,,1610612756,93,118,2022-01-09T04:15:08Z,6020000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M26.00S,2022-01-09T04:15:34.5Z,4,REGULAR,3pt,Jump Shot,[],1629661,9.411957950065702,3.6764705882352944,1610612756,93,118,2022-01-09T04:15:40Z,6030000,232.0,36.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,23.44,Missed,,,,,,,,,,,,,,,,,
618,PT04M22.00S,2022-01-09T04:15:37.8Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,93,118,2022-01-09T04:15:37Z,6040000,,,0,,P. Tucker REBOUND (Off:3 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,617.0,7.0,4.0,3.0,,,,,,,,,,,,,
621,PT04M09.00S,2022-01-09T04:15:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,91.01511169513797,61.274509803921575,1610612748,93,118,2022-01-09T04:18:53Z,6050000,56.0,32.0,1,right,MISS O. Yurtseven 6' bank Shot,[1630209],1610612748.0,MIA,bank,,,Yurtseven,O. Yurtseven,,,,,,,6.48,Missed,,,,,,,,,,,,,,,,,
622,PT04M08.00S,2022-01-09T04:15:52.4Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,93,118,2022-01-09T04:15:52Z,6060000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,621.0,2.0,1.0,1.0,,,,,,,,,,,,,
625,PT03M53.00S,2022-01-09T04:16:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628382,10.068988173455978,48.28431372549019,1610612756,95,118,2022-01-09T04:16:16Z,6070000,9.0,42.0,1,left,J. Jackson driving floating Jump Shot (5 PTS) (C. Payne 4 AST),"[1628382, 1626166]",1610612756.0,PHX,driving floating,,,Jackson,J. Jackson,,,,,,,4.3,Made,,,,,,,5.0,C. Payne,1626166.0,4.0,,,,,,,
627,PT03M33.00S,2022-01-09T04:16:27.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,91.27792378449409,50.98039215686274,1610612748,95,120,2022-01-09T04:20:12Z,6090000,5.0,29.0,1,right,T. Herro driving Layup (33 PTS) (K. Lowry 13 AST),"[1629639, 200768]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,2.99,Made,,,,,,,33.0,K. Lowry,200768.0,13.0,,,,,,,
629,PT03M16.00S,2022-01-09T04:16:43.6Z,4,REGULAR,3pt,Jump Shot,[],1626166,25.443495400788436,83.08823529411765,1610612756,98,120,2022-01-09T04:16:46Z,6110000,-165.0,187.0,1,left,C. Payne 24' 3PT  (8 PTS) (C. Johnson 2 AST),"[1626166, 1629661]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,24.94,Made,,,,,,,8.0,C. Johnson,1629661.0,2.0,,,,,,,
631,PT02M49.00S,2022-01-09T04:17:11.1Z,4,REGULAR,3pt,Jump Shot,[],200768,65.48743429697767,8.846507352941178,1610612748,98,123,2022-01-09T04:17:23Z,6130000,-206.0,272.0,1,right,K. Lowry 34' 3PT  (14 PTS) (O. Yurtseven 8 AST),"[200768, 1630209]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,34.1,Made,,,,,,,14.0,O. Yurtseven,1630209.0,8.0,,,,,,,
633,PT02M37.00S,2022-01-09T04:17:22.3Z,4,REGULAR,3pt,Jump Shot,[],1626166,27.54599211563732,19.11764705882353,1610612756,98,123,2022-01-09T04:21:03Z,6150000,154.0,206.0,1,left,MISS C. Payne 25' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,,,25.78,Missed,,,,,,,,,,,,,,,,,
634,PT02M37.00S,2022-01-09T04:17:22.3Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,98,123,2022-01-09T04:17:26Z,6160000,,,0,,O. Yurtseven REBOUND (Off:3 Def:13),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,633.0,16.0,13.0,3.0,,,,,,,,,,,,,
635,PT02M25.00S,2022-01-09T04:17:36.6Z,4,REGULAR,turnover,out-of-bounds,[],1630209,,,1610612748,98,123,2022-01-09T04:17:43Z,6170000,,,0,,O. Yurtseven bad pass out-of-bounds TURNOVER (2 TO),[1630209],1610612748.0,MIA,bad pass,,,Yurtseven,O. Yurtseven,,,,,1628171.0,2.0,,,,,,,,,,,,,,,,,,,
636,PT02M25.00S,2022-01-09T04:17:43.2Z,4,REGULAR,substitution,out,[],200768,,,1610612756,98,123,2022-01-09T04:17:56Z,6180000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M25.00S,2022-01-09T04:17:43.2Z,4,REGULAR,substitution,out,[],200782,,,1610612756,98,123,2022-01-09T04:17:56Z,6190000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M25.00S,2022-01-09T04:17:43.2Z,4,REGULAR,substitution,out,[],1630209,,,1610612756,98,123,2022-01-09T04:17:56Z,6200000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M25.00S,2022-01-09T04:17:43.2Z,4,REGULAR,substitution,in,[],1629735,,,1610612756,98,123,2022-01-09T04:17:56Z,6210000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M25.00S,2022-01-09T04:17:43.2Z,4,REGULAR,substitution,in,[],1629657,,,1610612756,98,123,2022-01-09T04:17:56Z,6220000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M25.00S,2022-01-09T04:17:43.2Z,4,REGULAR,substitution,in,[],1629312,,,1610612756,98,123,2022-01-09T04:17:56Z,6230000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M09.00S,2022-01-09T04:18:11.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,6.521024967148489,46.07843137254902,1610612756,98,123,2022-01-09T04:18:14Z,6240000,20.0,9.0,1,left,MISS C. Payne driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,2.15,Missed,,,,,,,,,,,,,,,,,
643,PT02M08.00S,2022-01-09T04:18:12.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,98,123,2022-01-09T04:18:14Z,6250000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,
644,PT02M08.00S,2022-01-09T04:18:15.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,98,123,2022-01-09T04:18:15Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M06.00S,2022-01-09T04:18:27.1Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629661,9.674770039421814,18.38235294117647,1610612756,98,123,2022-01-09T04:18:33Z,6270000,158.0,38.0,1,left,MISS C. Johnson 16' Jump Shot,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,16.27,Missed,,,,,,,,,,,,,,,,,
646,PT02M04.00S,2022-01-09T04:18:29.1Z,4,REGULAR,rebound,defensive,[],1629735,,,1610612748,98,123,2022-01-09T04:18:33Z,6280000,,,0,,C. Silva REBOUND (Off:2 Def:3),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,645.0,5.0,3.0,2.0,,,,,,,,,,,,,
647,PT02M04.00S,2022-01-09T04:18:34.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,98,123,2022-01-09T04:18:34Z,6290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
