actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
440,PT06M03.00S,2023-01-07T02:17:23.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,73.27529566360053,85.7843137254902,1610612751,74,78,2023-01-07T02:17:29Z,4290000,False,179.0,199.0,1,right,R. O'Neale 26' 3PT  (9 PTS) (K. Durant 2 AST),"[1626220, 201142]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,26.74,,,,,,,,,,K. Durant,201142.0,2.0
442,PT05M48.00S,2023-01-07T02:17:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.30946123521682,54.166666666666664,1610612740,76,78,2023-01-07T02:17:45Z,4310000,False,-21.0,16.0,1,left,N. Marshall driving Layup (20 PTS),[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,2.64,,,,,,,,,,,,
444,PT05M25.00S,2023-01-07T02:18:00.9Z,3,REGULAR,3pt,Jump Shot,[],202681,72.7496714848883,13.970588235294118,1610612751,76,78,2023-01-07T02:18:05Z,4330000,False,-180.0,204.0,1,right,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.19,,,,,,,,,,,,
445,PT05M22.00S,2023-01-07T02:18:03.9Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,76,78,2023-01-07T02:18:05Z,4340000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,444.0,4.0,3.0,1.0,,,,,,
446,PT05M14.00S,2023-01-07T02:18:12.7Z,3,REGULAR,2pt,Jump Shot,[],203468,21.632720105124836,56.372549019607845,1610612740,78,78,2023-01-07T02:18:16Z,4350000,False,-32.0,151.0,1,left,C. McCollum 15' step back Jump Shot (20 PTS) (H. Jones 3 AST),"[203468, 1630529]",1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,Made,20.0,15.41,,,,,,,,,,H. Jones,1630529.0,3.0
448,PT04M53.00S,2023-01-07T02:18:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,84.57621550591328,50.98039215686274,1610612751,78,80,2023-01-07T02:18:36Z,4370000,False,5.0,92.0,1,right,R. O'Neale 9' driving Layup (11 PTS),[1626220],1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,11.0,9.26,,,,,,,,,,,,
450,PT04M45.00S,2023-01-07T02:18:45.7Z,3,REGULAR,foul,personal,[],1626220,,,1610612740,78,80,2023-01-07T02:18:49Z,4390000,False,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 202685]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,204059.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
452,PT04M45.00S,2023-01-07T02:18:50.9Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,78,80,2023-01-07T02:18:58Z,4410000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M45.00S,2023-01-07T02:18:50.9Z,3,REGULAR,substitution,out,[],1630230,,,1610612740,78,80,2023-01-07T02:18:58Z,4420000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M45.00S,2023-01-07T02:18:50.9Z,3,REGULAR,substitution,in,[],1630700,,,1610612740,78,80,2023-01-07T02:18:58Z,4430000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M45.00S,2023-01-07T02:18:50.9Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,78,80,2023-01-07T02:18:58Z,4440000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M34.00S,2023-01-07T02:19:25.7Z,3,REGULAR,3pt,Jump Shot,[],1630631,20.05584756898817,6.127450980392156,1610612740,78,80,2023-01-07T02:19:30Z,4450000,False,219.0,136.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.81,,,,,,,,,,,,
457,PT04M30.00S,2023-01-07T02:19:29.7Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612740,78,80,2023-01-07T02:19:30Z,4460000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,456.0,1.0,0.0,1.0,,,,,,
458,PT04M29.00S,2023-01-07T02:19:30.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,30.17411300919842,15.686274509803921,1610612740,78,80,2023-01-07T02:19:37Z,4470000,False,172.0,231.0,1,left,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.78,,,,,,,,,,,,
459,PT04M23.00S,2023-01-07T02:19:36.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,78,80,2023-01-07T02:19:36Z,4480000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,458.0,6.0,6.0,0.0,,,,,,
460,PT04M15.00S,2023-01-07T02:19:43.6Z,3,REGULAR,2pt,Jump Shot,[],203933,93.38042049934296,22.794117647058822,1610612751,78,80,2023-01-07T02:19:48Z,4490000,False,-136.0,10.0,1,right,MISS T. Warren 13' step back Shot,[203933],1610612751.0,BKN,step back,,,Warren,T. Warren,,,,,Mid-Range,8-16 Left,,,,,,Missed,,13.63,,,,,,,,,,,,
461,PT04M11.00S,2023-01-07T02:19:47.6Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,78,80,2023-01-07T02:19:48Z,4500000,False,,,0,,C. McCollum REBOUND (Off:1 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,460.0,6.0,5.0,1.0,,,,,,
462,PT04M09.00S,2023-01-07T02:19:49.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,28.597240473061763,19.852941176470587,1610612740,81,80,2023-01-07T02:19:56Z,4510000,False,151.0,216.0,1,left,C. McCollum 26' 3PT running pullup (23 PTS),[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Made,23.0,26.36,,,,,,,,,,,,
463,PT04M07.00S,2023-01-07T02:19:57.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,81,80,2023-01-07T02:19:57Z,4520000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M07.00S,2023-01-07T02:22:20.4Z,3,REGULAR,substitution,out,[],1626220,,,1610612751,81,80,2023-01-07T02:23:03Z,4530000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M07.00S,2023-01-07T02:22:20.4Z,3,REGULAR,substitution,out,[],202681,,,1610612751,81,80,2023-01-07T02:23:03Z,4540000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M07.00S,2023-01-07T02:22:20.4Z,3,REGULAR,substitution,in,[],203925,,,1610612751,81,80,2023-01-07T02:23:03Z,4550000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M07.00S,2023-01-07T02:22:20.4Z,3,REGULAR,substitution,in,[],203552,,,1610612751,81,80,2023-01-07T02:23:03Z,4560000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M44.00S,2023-01-07T02:23:42.5Z,3,REGULAR,turnover,traveling,[],203552,,,1610612751,81,80,2023-01-07T02:23:46Z,4570000,False,,,0,,S. Curry traveling TURNOVER (1 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,1626302.0,,,,,,,,,,,,,,1.0,,,,,
469,PT03M28.00S,2023-01-07T02:24:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202685,7.966491458607096,58.57843137254902,1610612740,83,80,2023-01-07T02:25:34Z,4580000,False,-43.0,22.0,1,left,J. Valanciunas Layup (8 PTS) (D. Daniels 2 AST),"[202685, 1630700]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,4.84,,,,,,,,,,D. Daniels,1630700.0,2.0
471,PT03M27.00S,2023-01-07T02:24:19.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,83,80,2023-01-07T02:24:48Z,4600000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,1626302.0,,,,,,,,,,,,,,,,,,,
472,PT03M11.00S,2023-01-07T02:24:49.1Z,3,REGULAR,2pt,Jump Shot,[],201142,82.86793692509855,65.93137254901961,1610612751,83,80,2023-01-07T02:24:56Z,4610000,False,80.0,109.0,1,right,MISS K. Durant 13' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,Missed,,13.46,,,,,,,,,,,,
473,PT03M09.00S,2023-01-07T02:24:51.1Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,83,80,2023-01-07T02:24:56Z,4620000,False,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,472.0,5.0,2.0,3.0,,,,,,
474,PT03M05.00S,2023-01-07T02:24:55.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,88.25558475689881,58.82352941176471,1610612751,83,80,2023-01-07T02:33:30Z,4630000,False,44.0,58.0,1,right,MISS K. Durant 7' pullup Shot - blocked,"[201142, 203468]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.28,McCollum,203468.0,,,,,,,,,,
475,PT03M05.00S,2023-01-07T02:24:55.0Z,3,REGULAR,block,,[],203468,,,1610612751,83,80,2023-01-07T02:24:58Z,4640000,False,,,0,,C. McCollum BLOCK (2 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT03M05.00S,2023-01-07T02:24:55.0Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,83,80,2023-01-07T02:25:01Z,4650000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,474.0,2.0,1.0,1.0,,,,,,
477,PT02M50.00S,2023-01-07T02:25:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,7.046649145860711,55.14705882352941,1610612740,83,80,2023-01-07T02:25:14Z,4660000,False,-26.0,14.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.91,,,,,,,,,,,,
478,PT02M48.00S,2023-01-07T02:25:11.2Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,83,80,2023-01-07T02:25:14Z,4670000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,477.0,5.0,3.0,2.0,,,,,,
479,PT02M48.00S,2023-01-07T02:25:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,85,80,2023-01-07T02:25:12Z,4680000,False,0.0,0.0,1,left,J. Valanciunas tip Layup (10 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,,Made,10.0,0.0,,,,,,,,,,,,
480,PT02M35.00S,2023-01-07T02:25:25.7Z,3,REGULAR,3pt,Jump Shot,[],203552,67.7562417871222,64.2156862745098,1610612751,85,80,2023-01-07T02:25:31Z,4690000,False,71.0,251.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.05,,,,,,,,,,,,
481,PT02M31.00S,2023-01-07T02:25:29.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,85,80,2023-01-07T02:25:31Z,4700000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,480.0,6.0,4.0,2.0,,,,,,
482,PT02M25.00S,2023-01-07T02:25:34.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203468,16.113666228646515,48.03921568627451,1610612740,85,80,2023-01-07T02:25:40Z,4710000,False,10.0,99.0,1,left,MISS C. McCollum 9' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.95,,,,,,,,,,,,
483,PT02M22.00S,2023-01-07T02:25:37.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,85,80,2023-01-07T02:25:40Z,4720000,False,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,482.0,6.0,3.0,3.0,,,,,,
485,PT02M05.00S,2023-01-07T02:25:59.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,85,80,2023-01-07T02:26:04Z,4740000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M05.00S,2023-01-07T02:25:59.7Z,3,REGULAR,substitution,in,[],1627732,,,1610612751,85,80,2023-01-07T02:26:04Z,4750000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M01.00S,2023-01-07T02:26:20.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,84.97043363994744,45.83333333333333,1610612751,85,80,2023-01-07T02:26:27Z,4760000,False,-21.0,89.0,1,right,MISS B. Simmons 9' driving Hook,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.12,,,,,,,,,,,,
488,PT01M58.00S,2023-01-07T02:26:23.0Z,3,REGULAR,rebound,offensive,[],201142,,,1610612751,85,80,2023-01-07T02:26:27Z,4770000,False,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,487.0,7.0,6.0,1.0,,,,,,
489,PT01M51.00S,2023-01-07T02:26:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203933,93.11760840998686,57.35294117647059,1610612751,85,82,2023-01-07T02:28:46Z,4780000,False,37.0,12.0,1,right,T. Warren Layup (9 PTS) (J. Harris 1 AST),"[203933, 203925]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,3.88,,,,,,,,,,J. Harris,203925.0,1.0
491,PT01M51.00S,2023-01-07T02:26:34.4Z,3,REGULAR,foul,personal,['1freethrow'],202685,,,1610612751,85,82,2023-01-07T02:26:51Z,4800000,False,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Warren 1 FT),"[202685, 203933]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,3.0,0.0,Warren,203933.0,,,,,,,,,,,,,,,
493,PT01M51.00S,2023-01-07T02:26:46.0Z,3,REGULAR,substitution,out,[],202685,,,1610612751,85,82,2023-01-07T02:26:50Z,4820000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M51.00S,2023-01-07T02:26:46.0Z,3,REGULAR,substitution,in,[],1626204,,,1610612751,85,82,2023-01-07T02:26:50Z,4830000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M51.00S,2023-01-07T02:27:10.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203933,,,1610612751,85,83,2023-01-07T02:27:10Z,4840000,False,,,0,,T. Warren Free Throw 1 of 1 (10 PTS),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
496,PT01M42.00S,2023-01-07T02:27:26.6Z,3,REGULAR,foul,offensive,[],1630530,,,1610612740,85,83,2023-01-07T02:27:35Z,4850000,False,,,0,,T. Murphy III off-the-ball offensive FOUL (2 PF),"[1630530, 1627732]",1610612740.0,NOP,off-the-ball,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,1155.0,2.0,0.0,Simmons,1627732.0,,,,,,,,,,,,,,,
498,PT01M42.00S,2023-01-07T02:27:26.6Z,3,REGULAR,turnover,offensive foul,[],1630530,,,1610612740,85,83,2023-01-07T02:27:26Z,4870000,False,,,0,,T. Murphy III offensive foul TURNOVER (1 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,1155.0,,,,,,,,,,,,,,1.0,,,,,
499,PT01M33.00S,2023-01-07T02:28:01.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612751,85,83,2023-01-07T02:28:07Z,4880000,False,,,0,,D. Daniels personal FOUL (1 PF) (Durant 2 FT),"[1630700, 201142]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,204059.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
501,PT01M33.00S,2023-01-07T02:28:29.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,85,84,2023-01-07T02:28:29Z,4900000,False,,,0,,K. Durant Free Throw 1 of 2 (29 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,
502,PT01M33.00S,2023-01-07T02:28:47.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,85,85,2023-01-07T02:28:47Z,4910000,False,,,0,,K. Durant Free Throw 2 of 2 (30 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,
503,PT01M16.00S,2023-01-07T02:29:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,10.85742444152431,51.470588235294116,1610612740,85,85,2023-01-07T02:29:09Z,4920000,False,-7.0,50.0,1,left,MISS L. Nance Jr. cutting Layup,[1626204],1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.01,,,,,,,,,,,,
504,PT01M14.00S,2023-01-07T02:29:08.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,85,85,2023-01-07T02:29:09Z,4930000,False,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,503.0,8.0,7.0,1.0,,,,,,
505,PT01M08.00S,2023-01-07T02:29:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203933,88.78120893561103,54.65686274509803,1610612751,85,85,2023-01-07T02:29:25Z,4940000,False,23.0,53.0,1,right,MISS T. Warren driving Layup,[203933],1610612751.0,BKN,driving,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.79,,,,,,,,,,,,
506,PT01M03.00S,2023-01-07T02:29:19.4Z,3,REGULAR,rebound,offensive,[],203925,,,1610612751,85,85,2023-01-07T02:29:19Z,4950000,False,,,0,,J. Harris REBOUND (Off:1 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,505.0,3.0,2.0,1.0,,,,,,
508,PT01M02.00S,2023-01-07T02:29:27.0Z,3,REGULAR,substitution,out,[],203552,,,1610612751,85,85,2023-01-07T02:29:39Z,4970000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M02.00S,2023-01-07T02:29:27.0Z,3,REGULAR,substitution,in,[],202681,,,1610612751,85,85,2023-01-07T02:29:39Z,4980000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M52.20S,2023-01-07T02:29:56.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,70.12155059132719,53.92156862745098,1610612751,85,85,2023-01-07T02:30:01Z,4990000,False,20.0,228.0,1,right,MISS K. Durant 22' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,Missed,,22.92,,,,,,,,,,,,
511,PT00M50.10S,2023-01-07T02:29:58.8Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,85,85,2023-01-07T02:30:01Z,5000000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:4),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,,,,,510.0,4.0,4.0,0.0,,,,,,
512,PT00M34.70S,2023-01-07T02:30:15.0Z,3,REGULAR,3pt,Jump Shot,[],203468,30.831143232588698,30.14705882352941,1610612740,85,85,2023-01-07T02:32:25Z,5010000,False,99.0,237.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.72,,,,,,,,,,,,
513,PT00M31.50S,2023-01-07T02:30:18.3Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612740,85,85,2023-01-07T02:30:18Z,5020000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,512.0,6.0,5.0,1.0,,,,,,
514,PT00M30.20S,2023-01-07T02:30:19.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,30.436925098554536,63.725490196078425,1610612740,85,85,2023-01-07T02:30:25Z,5030000,False,-69.0,234.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.35,,,,,,,,,,,,
515,PT00M27.30S,2023-01-07T02:30:22.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,85,85,2023-01-07T02:30:25Z,5040000,False,,,0,,K. Durant REBOUND (Off:1 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,514.0,9.0,8.0,1.0,,,,,,
516,PT00M08.40S,2023-01-07T02:30:41.3Z,3,REGULAR,3pt,Jump Shot,[],203933,71.30420499342969,21.568627450980394,1610612751,85,88,2023-01-07T02:30:47Z,5050000,False,-142.0,217.0,1,right,T. Warren 25' 3PT  (13 PTS) (K. Irving 4 AST),"[203933, 202681]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,,,,Made,13.0,25.96,,,,,,,,,,K. Irving,202681.0,4.0
518,PT00M00.00S,2023-01-07T02:31:39.3Z,3,REGULAR,period,end,[],0,,,1610612740,85,88,2023-01-07T02:31:39Z,5070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,out,['startperiod'],203468,,,1610612740,85,88,2023-01-07T02:34:09Z,5080000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,85,88,2023-01-07T02:34:09Z,5090000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,85,88,2023-01-07T02:34:09Z,5100000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612740,85,88,2023-01-07T02:34:09Z,5110000,False,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,85,88,2023-01-07T02:34:09Z,5120000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
