actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
340,PT11M05.00S,2023-03-09T01:57:46.1Z,3,REGULAR,turnover,3-second-violation,[],202685,,,1610612740,59,45,2023-03-09T01:58:13Z,3310000,False,,,0,,J. Valanciunas 3-second-violation TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,3.0,,,,
341,PT10M50.00S,2023-03-09T01:58:08.3Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,59,45,2023-03-09T01:58:18Z,3320000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1630529]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Doncic,L. Doncic,,,,,,,,,,,,,1.0,Jones,1630529.0,,
342,PT10M50.00S,2023-03-09T01:58:08.3Z,3,REGULAR,steal,,[],1630529,,,1610612740,59,45,2023-03-09T01:58:10Z,3330000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,
343,PT10M35.00S,2023-03-09T01:58:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,5.601182654402102,52.20588235294118,1610612740,61,45,2023-03-09T01:58:29Z,3340000,False,-11.0,0.0,1,left,H. Jones cutting Layup (8 PTS) (J. Valanciunas 1 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,1.1,Made,,,,,8.0,J. Valanciunas,202685.0,1.0,,,,,
345,PT10M20.00S,2023-03-09T01:58:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,91.80354796320631,58.82352941176471,1610612742,61,45,2023-03-09T01:58:44Z,3360000,False,44.0,25.0,1,right,MISS K. Irving pullup Shot,[202681],1610612742.0,DAL,pullup,,,,,,In The Paint (Non-RA),0-8 Center,,,,Irving,K. Irving,,,5.04,Missed,,,,,,,,,,,,,
346,PT10M17.00S,2023-03-09T01:58:41.5Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,61,45,2023-03-09T01:58:44Z,3370000,False,,,0,,H. Jones REBOUND (Off:2 Def:2),[1630529],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,H. Jones,,,,,345.0,4.0,2.0,2.0,,,,,,,,,
347,PT10M06.00S,2023-03-09T01:58:52.3Z,3,REGULAR,3pt,Jump Shot,[],1630529,4.02431011826544,2.696078431372549,1610612740,61,45,2023-03-09T01:58:57Z,3380000,False,237.0,-15.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Jones,H. Jones,,,23.7,Missed,,,,,,,,,,,,,
348,PT10M03.00S,2023-03-09T01:58:55.3Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,61,45,2023-03-09T01:58:57Z,3390000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Murphy III,T. Murphy III,,,,,347.0,5.0,4.0,1.0,,,,,,,,,
349,PT09M54.00S,2023-03-09T01:59:04.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,25.706307490144546,87.00980392156863,1610612740,64,45,2023-03-09T01:59:09Z,3400000,False,-185.0,189.0,1,left,T. Murphy III 26' 3PT  (8 PTS) (J. Valanciunas 2 AST),"[1630530, 202685]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,26.45,Made,,,,,8.0,J. Valanciunas,202685.0,2.0,,,,,
351,PT09M37.00S,2023-03-09T01:59:32.9Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612742,64,45,2023-03-09T01:59:44Z,3420000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630529, 1629029]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Jones,H. Jones,Doncic,1629029.0,,,,,,,,,,,,,,,
353,PT09M37.00S,2023-03-09T02:00:00.0Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,64,45,2023-03-09T02:00:00Z,3440000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,Missed,,,,,,,,,,,,,
354,PT09M37.00S,2023-03-09T02:00:00.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,64,45,2023-03-09T02:00:00Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,,,,
355,PT09M37.00S,2023-03-09T02:00:17.2Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,64,46,2023-03-09T02:00:17Z,3460000,False,,,0,,L. Doncic Free Throw 2 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,Made,,,,,13.0,,,,,,,,
356,PT09M29.00S,2023-03-09T02:00:27.0Z,3,REGULAR,2pt,Jump Shot,[],1630530,13.485545335085414,22.54901960784314,1610612740,64,46,2023-03-09T02:00:32Z,3470000,False,137.0,74.0,1,left,MISS T. Murphy III 15' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Right,,,,Murphy III,T. Murphy III,,,15.61,Missed,,,,,,,,,,,,,
357,PT09M25.00S,2023-03-09T02:00:31.0Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,64,46,2023-03-09T02:00:32Z,3480000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Irving,K. Irving,,,,,356.0,3.0,3.0,0.0,,,,,,,,,
358,PT09M18.00S,2023-03-09T02:00:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,87.33574244415243,41.66666666666667,1610612742,64,46,2023-03-09T02:02:32Z,3490000,False,-42.0,67.0,1,right,MISS K. Irving 7' fadeaway Shot - blocked,"[202681, 202685]",1610612742.0,DAL,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Irving,K. Irving,,,7.85,Missed,,,,,,,,,,,,Valanciunas,202685.0
359,PT09M18.00S,2023-03-09T02:00:37.5Z,3,REGULAR,block,,[],202685,,,1610612742,64,46,2023-03-09T02:00:40Z,3500000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,
360,PT09M15.00S,2023-03-09T02:00:40.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,64,46,2023-03-09T02:00:50Z,3510000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,,,358.0,4.0,3.0,1.0,,,,,,,,,
361,PT09M14.00S,2023-03-09T02:00:41.2Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,64,46,2023-03-09T02:00:52Z,3520000,False,,,0,,J. Valanciunas bad pass TURNOVER (4 TO),"[202685, 203939]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,4.0,Powell,203939.0,,
362,PT09M14.00S,2023-03-09T02:00:41.2Z,3,REGULAR,steal,,[],203939,,,1610612742,64,46,2023-03-09T02:00:42Z,3530000,False,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,
363,PT09M11.00S,2023-03-09T02:00:47.5Z,3,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612742,64,46,2023-03-09T02:00:59Z,3540000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Powell 2 FT),"[1630530, 203939]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Murphy III,T. Murphy III,Powell,203939.0,,,,,,,,,,,,,,,
365,PT09M11.00S,2023-03-09T02:01:19.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203939,,,1610612742,64,47,2023-03-09T02:01:19Z,3560000,False,,,0,,D. Powell Free Throw 1 of 2 (9 PTS),[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,Made,,,,,9.0,,,,,,,,
366,PT09M11.00S,2023-03-09T02:01:38.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203939,,,1610612742,64,48,2023-03-09T02:01:38Z,3570000,False,,,0,,D. Powell Free Throw 2 of 2 (10 PTS),[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,Made,,,,,10.0,,,,,,,,
367,PT08M57.00S,2023-03-09T02:01:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.376478318002626,50.245098039215684,1610612740,64,48,2023-03-09T02:02:12Z,3580000,False,-1.0,101.0,1,left,MISS C. McCollum 10' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCollum,C. McCollum,,,10.14,Missed,,,,,,,,,,,,,
368,PT08M55.00S,2023-03-09T02:01:55.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,64,48,2023-03-09T02:02:12Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,367.0,,,,,,,,,,,,
370,PT08M52.00S,2023-03-09T02:02:18.1Z,3,REGULAR,turnover,traveling,[],202685,,,1610612740,64,48,2023-03-09T02:02:27Z,3610000,False,,,0,,J. Valanciunas traveling TURNOVER (5 TO),[202685],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,1162.0,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,5.0,,,,
371,PT08M33.00S,2023-03-09T02:02:44.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,93.51182654402102,56.127450980392155,1610612742,64,50,2023-03-09T02:02:48Z,3620000,False,31.0,8.0,1,right,L. Doncic driving Layup (15 PTS),[1629029],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,,,,Doncic,L. Doncic,,,3.18,Made,,,,,15.0,,,,,,,,
372,PT08M22.00S,2023-03-09T02:02:55.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,31.61957950065703,71.56862745098039,1610612740,67,50,2023-03-09T02:03:00Z,3630000,False,-108.0,245.0,1,left,T. Murphy III 26' 3PT  (11 PTS) (C. McCollum 4 AST),"[1630530, 203468]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,26.74,Made,,,,,11.0,C. McCollum,203468.0,4.0,,,,,
374,PT08M04.00S,2023-03-09T02:03:13.4Z,3,REGULAR,3pt,Jump Shot,[],202681,71.82982917214193,20.833333333333336,1610612742,67,53,2023-03-09T02:03:50Z,3650000,False,-146.0,212.0,1,right,K. Irving 25' 3PT  (9 PTS) (T. Hardaway Jr. 3 AST),"[202681, 203501]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Irving,K. Irving,,,25.75,Made,,,,,9.0,T. Hardaway Jr.,203501.0,3.0,,,,,
376,PT07M37.00S,2023-03-09T02:03:40.6Z,3,REGULAR,3pt,Jump Shot,[],1630230,3.7614980289093296,96.07843137254902,1610612740,67,53,2023-03-09T02:03:53Z,3670000,False,-230.0,-17.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Marshall,N. Marshall,,,23.1,Missed,,,,,,,,,,,,,
377,PT07M37.00S,2023-03-09T02:03:40.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,67,53,2023-03-09T02:03:53Z,3680000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,376.0,,,,,,,,,,,,
379,PT07M17.00S,2023-03-09T02:04:18.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,88.38699080157687,63.23529411764706,1610612742,67,53,2023-03-09T02:04:34Z,3700000,False,66.0,57.0,1,right,MISS J. Green 8' driving floating bank Shot,[1630182],1610612742.0,DAL,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Right,,,,Green,J. Green,,,8.72,Missed,,,,,,,,,,,,,
380,PT07M16.00S,2023-03-09T02:04:19.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,67,53,2023-03-09T02:04:34Z,3710000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,379.0,,,,,,,,,,,,
382,PT07M03.00S,2023-03-09T02:04:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.338370565045992,45.09803921568628,1610612740,67,53,2023-03-09T02:04:48Z,3730000,False,25.0,-2.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,2.46,Missed,,,,,,,,,,,,,
383,PT07M01.00S,2023-03-09T02:04:45.6Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,67,53,2023-03-09T02:04:48Z,3740000,False,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Irving,K. Irving,,,,,382.0,4.0,4.0,0.0,,,,,,,,,
384,PT06M52.00S,2023-03-09T02:04:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.85479632063075,50.49019607843137,1610612742,67,55,2023-03-09T02:05:00Z,3750000,False,2.0,15.0,1,right,D. Powell cutting Layup (12 PTS) (L. Doncic 7 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,,,,Powell,D. Powell,,,1.49,Made,,,,,12.0,L. Doncic,1629029.0,7.0,,,,,
386,PT06M52.00S,2023-03-09T02:05:03.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,67,55,2023-03-09T02:05:03Z,3770000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M52.00S,2023-03-09T02:07:57.2Z,3,REGULAR,substitution,out,[],202685,,,1610612740,67,55,2023-03-09T02:08:12Z,3780000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,
388,PT06M52.00S,2023-03-09T02:07:57.2Z,3,REGULAR,substitution,in,[],1626195,,,1610612740,67,55,2023-03-09T02:08:12Z,3790000,False,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,,,,,,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,
389,PT06M42.00S,2023-03-09T02:08:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,4.812746386333772,48.77450980392157,1610612740,69,55,2023-03-09T02:08:39Z,3800000,False,6.0,-7.0,1,left,H. Jones cutting Layup (10 PTS) (N. Marshall 2 AST),"[1630529, 1630230]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,0.95,Made,,,,,10.0,N. Marshall,1630230.0,2.0,,,,,
391,PT06M21.00S,2023-03-09T02:08:55.9Z,3,REGULAR,3pt,Jump Shot,[],1630182,94.30026281208936,95.83333333333334,1610612742,69,55,2023-03-09T02:09:01Z,3820000,False,229.0,1.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Green,J. Green,,,22.92,Missed,,,,,,,,,,,,,
392,PT06M17.00S,2023-03-09T02:08:59.9Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,69,55,2023-03-09T02:09:01Z,3830000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Marshall,N. Marshall,,,,,391.0,3.0,3.0,0.0,,,,,,,,,
393,PT06M04.00S,2023-03-09T02:09:12.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.091327201051248,48.529411764705884,1610612740,69,55,2023-03-09T02:09:37Z,3840000,False,7.0,71.0,1,left,MISS C. McCollum 7' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,7.1,Missed,,,,,,,,,,,,,
394,PT06M01.00S,2023-03-09T02:09:15.9Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,69,55,2023-03-09T02:09:37Z,3850000,False,,,0,,D. Powell REBOUND (Off:1 Def:3),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,D. Powell,,,,,393.0,4.0,3.0,1.0,,,,,,,,,
395,PT05M45.00S,2023-03-09T02:09:30.7Z,3,REGULAR,3pt,Jump Shot,[],202681,74.06373193166885,12.009803921568627,1610612742,69,58,2023-03-09T02:09:40Z,3860000,False,-190.0,191.0,1,right,K. Irving 26' 3PT pullup (12 PTS),[202681],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Irving,K. Irving,,,26.96,Made,,,,,12.0,,,,,,,,
396,PT05M25.00S,2023-03-09T02:09:50.9Z,3,REGULAR,2pt,Jump Shot,[],1630529,23.866622864651774,79.16666666666666,1610612740,69,58,2023-03-09T02:09:56Z,3870000,False,-146.0,172.0,1,left,MISS H. Jones 22' Jump Shot,[1630529],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,,,,Jones,H. Jones,,,22.53,Missed,,,,,,,,,,,,,
397,PT05M23.00S,2023-03-09T02:09:53.2Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,69,58,2023-03-09T02:09:53Z,3880000,False,,,0,,K. Irving REBOUND (Off:0 Def:5),[202681],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left Center,,,,Irving,K. Irving,,,,,396.0,5.0,5.0,0.0,,,,,,,,,
398,PT05M13.00S,2023-03-09T02:10:02.7Z,3,REGULAR,3pt,Jump Shot,[],203501,90.22667542706965,3.6764705882352944,1610612742,69,61,2023-03-09T02:10:07Z,3890000,False,-232.0,39.0,1,right,T. Hardaway Jr. 3PT  (8 PTS) (L. Doncic 8 AST),"[203501, 1629029]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,,Hardaway Jr.,T. Hardaway Jr.,,,23.49,Made,,,,,8.0,L. Doncic,1629029.0,8.0,,,,,
400,PT04M58.00S,2023-03-09T02:10:22.3Z,3,REGULAR,turnover,out-of-bounds,[],1626195,,,1610612740,69,61,2023-03-09T02:10:28Z,3910000,False,,,0,,W. Hernangomez lost ball out-of-bounds TURNOVER (2 TO),[1626195],1610612740.0,NOP,lost ball,,,,,,Above the Break 3,24+ Left Center,1162.0,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,2.0,,,,
401,PT04M58.00S,2023-03-09T02:10:28.4Z,3,REGULAR,substitution,out,[],1630230,,,1610612742,69,61,2023-03-09T02:10:35Z,3920000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
402,PT04M58.00S,2023-03-09T02:10:28.4Z,3,REGULAR,substitution,out,[],1630530,,,1610612742,69,61,2023-03-09T02:10:35Z,3930000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
403,PT04M58.00S,2023-03-09T02:10:28.4Z,3,REGULAR,substitution,in,[],1626196,,,1610612742,69,61,2023-03-09T02:10:35Z,3940000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
404,PT04M58.00S,2023-03-09T02:10:28.4Z,3,REGULAR,substitution,in,[],1630700,,,1610612742,69,61,2023-03-09T02:10:35Z,3950000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,
405,PT04M44.00S,2023-03-09T02:11:00.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202681,70.51576872536137,70.58823529411765,1610612742,69,61,2023-03-09T02:11:07Z,3960000,False,103.0,225.0,1,right,MISS K. Irving 24' step back 3PT,[202681],1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Right Center,,,,Irving,K. Irving,,,24.71,Missed,,,,,,,,,,,,,
406,PT04M40.00S,2023-03-09T02:11:04.8Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,69,61,2023-03-09T02:11:07Z,3970000,False,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,,,405.0,5.0,5.0,0.0,,,,,,,,,
407,PT04M36.00S,2023-03-09T02:11:11.7Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612740,69,61,2023-03-09T02:11:21Z,3980000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (McCollum 2 FT),"[203939, 203468]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Powell,D. Powell,McCollum,203468.0,,,,,,,,,,,,,,,
409,PT04M36.00S,2023-03-09T02:11:39.6Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,69,61,2023-03-09T02:11:39Z,4000000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,Missed,,,,,,,,,,,,,
410,PT04M36.00S,2023-03-09T02:11:39.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,69,61,2023-03-09T02:11:39Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,
411,PT04M36.00S,2023-03-09T02:11:40.6Z,3,REGULAR,substitution,out,[],1630182,,,1610612740,69,61,2023-03-09T02:11:44Z,4020000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
412,PT04M36.00S,2023-03-09T02:11:40.6Z,3,REGULAR,substitution,in,[],203200,,,1610612740,69,61,2023-03-09T02:11:44Z,4030000,False,,,0,,SUB in: J. Holiday,[203200],1610612742.0,DAL,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
413,PT04M36.00S,2023-03-09T02:12:04.2Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,70,61,2023-03-09T02:12:04Z,4040000,False,,,0,,C. McCollum Free Throw 2 of 2 (14 PTS),[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,Made,,,,,14.0,,,,,,,,
414,PT04M18.00S,2023-03-09T02:12:24.3Z,3,REGULAR,3pt,Jump Shot,[],203501,69.99014454664915,22.54901960784314,1610612742,70,61,2023-03-09T02:12:29Z,4050000,False,-137.0,230.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,26.75,Missed,,,,,,,,,,,,,
415,PT04M14.00S,2023-03-09T02:12:28.3Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,70,61,2023-03-09T02:12:29Z,4060000,False,,,0,,D. Daniels REBOUND (Off:0 Def:5),[1630700],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Daniels,D. Daniels,,,,,414.0,5.0,5.0,0.0,,,,,,,,,
416,PT04M02.00S,2023-03-09T02:12:39.1Z,3,REGULAR,2pt,Jump Shot,[],203468,8.886333771353483,73.52941176470588,1610612740,72,61,2023-03-09T02:12:43Z,4070000,False,-118.0,31.0,1,left,C. McCollum 12' pullup Jump Shot (16 PTS),[203468],1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Left,,,,McCollum,C. McCollum,,,12.16,Made,,,,,16.0,,,,,,,,
417,PT03M44.00S,2023-03-09T02:12:57.2Z,3,REGULAR,2pt,Jump Shot,[],202681,78.26872536136662,37.00980392156863,1610612742,72,63,2023-03-09T02:13:07Z,4080000,False,-65.0,152.0,1,right,K. Irving 16' step back Jump Shot (14 PTS),[202681],1610612742.0,DAL,step back,,,,,,Mid-Range,16-24 Left Center,,,,Irving,K. Irving,,,16.51,Made,,,,,14.0,,,,,,,,
418,PT03M25.00S,2023-03-09T02:13:16.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.732588699080158,52.94117647058824,1610612740,74,63,2023-03-09T02:13:20Z,4090000,False,-15.0,1.0,1,left,W. Hernangomez driving Layup (4 PTS) (C. McCollum 5 AST),"[1626195, 203468]",1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,Hernangomez,W. Hernangomez,,,1.48,Made,,,,,4.0,C. McCollum,203468.0,5.0,,,,,
420,PT03M08.00S,2023-03-09T02:13:34.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,89.17542706964521,48.77450980392157,1610612742,74,63,2023-03-09T02:13:39Z,4110000,False,-6.0,49.0,1,right,MISS K. Irving driving floating Shot,[202681],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Irving,K. Irving,,,4.97,Missed,,,,,,,,,,,,,
421,PT03M06.00S,2023-03-09T02:13:36.0Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,74,63,2023-03-09T02:13:39Z,4120000,False,,,0,,H. Jones REBOUND (Off:2 Def:3),[1630529],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jones,H. Jones,,,,,420.0,5.0,3.0,2.0,,,,,,,,,
422,PT03M04.00S,2023-03-09T02:13:42.2Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612740,74,63,2023-03-09T02:13:51Z,4130000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Jones 2 FT),"[203939, 1630529]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,2.0,0.0,Powell,D. Powell,Jones,1630529.0,,,,,,,,,,,,,,,
