actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
338,PT12M00.00S,2022-12-29T02:21:38.3Z,3,REGULAR,substitution,in,['startperiod'],203085,,,1610612750,49,55,2022-12-29T02:21:55Z,3370000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-12-29T02:22:06.1Z,3,REGULAR,period,start,[],0,,,1610612740,49,55,2022-12-29T02:22:06Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M47.00S,2022-12-29T02:22:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.59198423127464,48.77450980392157,1610612740,51,55,2022-12-29T02:22:28Z,3390000,False,-6.0,17.0,1,right,Z. Williamson driving finger roll Layup (12 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,12.0,,,,,,,,,
341,PT11M47.00S,2022-12-29T02:22:23.3Z,3,REGULAR,foul,personal,['1freethrow'],203497,,,1610612740,51,55,2022-12-29T02:22:31Z,3400000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Williamson 1 FT),"[203497, 1629627]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,3.0,0.0,Williamson,1629627.0,,,,,
343,PT11M47.00S,2022-12-29T02:22:44.9Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,52,55,2022-12-29T02:22:44Z,3420000,False,,,0,,Z. Williamson Free Throw 1 of 1 (13 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
344,PT11M35.00S,2022-12-29T02:22:57.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,28.991458607095925,20.833333333333336,1610612750,52,55,2022-12-29T02:24:28Z,3430000,False,146.0,220.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
345,PT11M32.00S,2022-12-29T02:23:00.5Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,52,55,2022-12-29T02:23:07Z,3440000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,344.0,3.0,3.0,0.0,,,,,,,,,,,,,,
346,PT11M26.00S,2022-12-29T02:23:10.7Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612740,52,55,2022-12-29T02:23:17Z,3450000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630183, 1629627]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,2.0,0.0,Williamson,1629627.0,,,,,
348,PT11M26.00S,2022-12-29T02:23:39.8Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,52,55,2022-12-29T02:24:06Z,3470000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
349,PT11M26.00S,2022-12-29T02:23:39.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,52,55,2022-12-29T02:24:06Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,,
350,PT11M26.00S,2022-12-29T02:23:39.8Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,52,55,2022-12-29T02:24:06Z,3490000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
351,PT11M23.00S,2022-12-29T02:23:42.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,52,55,2022-12-29T02:24:06Z,3500000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,350.0,7.0,6.0,1.0,,,,,,,,,,,,,,
352,PT11M08.00S,2022-12-29T02:24:11.7Z,3,REGULAR,3pt,Jump Shot,[],1626156,2.7102496714848883,94.6078431372549,1610612750,52,58,2022-12-29T02:24:31Z,3510000,False,-223.0,-27.0,1,left,D. Russell 3PT  (12 PTS) (A. Rivers 2 AST),"[1626156, 203085]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,22.46,Made,,,,,,,,,12.0,,,,,A. Rivers,203085.0,2.0,,
354,PT10M57.00S,2022-12-29T02:24:21.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,93.9060446780552,50.0,1610612740,54,58,2022-12-29T02:24:37Z,3530000,False,0.0,5.0,1,right,Z. Williamson driving DUNK (15 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,,,,,15.0,,,,,,,,,
355,PT10M40.00S,2022-12-29T02:24:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,10.988830486202366,50.245098039215684,1610612750,54,58,2022-12-29T02:24:48Z,3540000,False,-1.0,51.0,1,left,MISS R. Gobert Layup,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
356,PT10M40.00S,2022-12-29T02:24:44.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,54,58,2022-12-29T02:24:44Z,3550000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,355.0,,,,,,,,,,,,,,,,,
357,PT10M40.00S,2022-12-29T02:24:46.2Z,3,REGULAR,foul,personal,[],203497,,,1610612740,54,58,2022-12-29T02:25:13Z,3560000,False,,,0,,R. Gobert loose ball personal FOUL (4 PF),"[203497, 202685]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,4.0,0.0,Valanciunas,202685.0,,,,,
359,PT10M40.00S,2022-12-29T02:24:56.4Z,3,REGULAR,substitution,out,[],203497,,,1610612740,54,58,2022-12-29T02:24:59Z,3580000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT10M40.00S,2022-12-29T02:24:56.4Z,3,REGULAR,substitution,in,[],1629675,,,1610612740,54,58,2022-12-29T02:24:59Z,3590000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT10M25.00S,2022-12-29T02:25:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,93.77463863337714,51.9607843137255,1610612740,56,58,2022-12-29T02:25:33Z,3600000,False,10.0,6.0,1,right,N. Marshall driving Layup (7 PTS) (Z. Williamson 3 AST),"[1630230, 1629627]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,7.0,,,,,Z. Williamson,1629627.0,3.0,,
363,PT10M25.00S,2022-12-29T02:25:23.2Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612740,56,58,2022-12-29T02:25:48Z,3620000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Marshall 1 FT),"[1630183, 1630230]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,3.0,0.0,Marshall,1630230.0,,,,,
365,PT10M25.00S,2022-12-29T02:25:49.5Z,3,REGULAR,freethrow,1 of 1,[],1630230,,,1610612740,57,58,2022-12-29T02:25:49Z,3640000,False,,,0,,N. Marshall Free Throw 1 of 1 (8 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
367,PT10M13.00S,2022-12-29T02:26:08.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626156,11.563731931668856,61.05238970588235,1610612750,57,60,2022-12-29T02:26:17Z,3660000,False,-55.0,56.0,1,left,D. Russell 7' turnaround Hook (14 PTS),[1626156],1610612750.0,MIN,turnaround,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,7.88,Made,,,,,,,,,14.0,,,,,,,,,
368,PT10M13.00S,2022-12-29T02:26:14.6Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612750,57,60,2022-12-29T02:26:26Z,3670000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Russell 1 FT),"[203468, 1626156]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,,,,,1.0,0.0,Russell,1626156.0,,,,,
370,PT10M13.00S,2022-12-29T02:26:34.2Z,3,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,57,61,2022-12-29T02:26:34Z,3690000,False,,,0,,D. Russell Free Throw 1 of 1 (15 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
371,PT10M03.00S,2022-12-29T02:26:47.8Z,3,REGULAR,turnover,traveling,[],203468,,,1610612740,57,61,2022-12-29T02:26:59Z,3700000,False,,,0,,C. McCollum traveling TURNOVER (2 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,2.0,,,,,,,,,,,,
372,PT09M48.00S,2022-12-29T02:27:19.8Z,3,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612750,57,61,2022-12-29T02:27:29Z,3710000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Russell 2 FT),"[1630230, 1626156]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,2.0,0.0,Russell,1626156.0,,,,,
374,PT09M48.00S,2022-12-29T02:27:42.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,57,62,2022-12-29T02:27:42Z,3730000,False,,,0,,D. Russell Free Throw 1 of 2 (16 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
375,PT09M48.00S,2022-12-29T02:27:59.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,57,63,2022-12-29T02:27:59Z,3740000,False,,,0,,D. Russell Free Throw 2 of 2 (17 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
376,PT09M36.00S,2022-12-29T02:28:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.38042049934296,52.69607843137255,1610612740,59,63,2022-12-29T02:28:20Z,3750000,False,13.0,10.0,1,right,Z. Williamson driving Layup (17 PTS) (C. McCollum 4 AST),"[1629627, 203468]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,17.0,,,,,C. McCollum,203468.0,4.0,,
377,PT09M36.00S,2022-12-29T02:28:18.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203085,,,1610612740,59,63,2022-12-29T02:28:26Z,3760000,False,,,0,,A. Rivers shooting personal FOUL (2 PF) (Williamson 1 FT),"[203085, 1629627]",1610612750.0,MIN,shooting,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,2.0,0.0,Williamson,1629627.0,,,,,
379,PT09M36.00S,2022-12-29T02:28:40.4Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,60,63,2022-12-29T02:28:40Z,3780000,False,,,0,,Z. Williamson Free Throw 1 of 1 (18 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
380,PT09M23.00S,2022-12-29T02:28:55.7Z,3,REGULAR,2pt,Jump Shot,[],1630162,19.92444152431012,22.794117647058822,1610612750,60,63,2022-12-29T02:29:02Z,3790000,False,136.0,135.0,1,left,MISS A. Edwards 19' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,19.15,Missed,,,,,,,,,,,,,,,,,,
381,PT09M20.00S,2022-12-29T02:28:58.7Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,60,63,2022-12-29T02:28:58Z,3800000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,380.0,4.0,4.0,0.0,,,,,,,,,,,,,,
382,PT09M05.00S,2022-12-29T02:29:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,87.07293035479631,46.07843137254902,1610612740,60,63,2022-12-29T02:29:22Z,3810000,False,-20.0,69.0,1,right,MISS Z. Williamson 7' driving Layup - blocked,"[1629627, 1630162]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,Edwards,1630162.0
383,PT09M05.00S,2022-12-29T02:29:13.2Z,3,REGULAR,block,,[],1630162,,,1610612740,60,63,2022-12-29T02:29:55Z,3820000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT09M02.00S,2022-12-29T02:29:16.2Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,60,63,2022-12-29T02:29:22Z,3830000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,382.0,2.0,2.0,0.0,,,,,,,,,,,,,,
385,PT09M02.00S,2022-12-29T02:29:18.9Z,3,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612750,60,63,2022-12-29T02:29:29Z,3840000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630530, 1630162]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,1.0,0.0,Edwards,1630162.0,,,,,
387,PT09M02.00S,2022-12-29T02:29:48.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,60,63,2022-12-29T02:29:48Z,3860000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT09M02.00S,2022-12-29T02:29:48.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,60,63,2022-12-29T02:29:48Z,3870000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,,,
389,PT09M02.00S,2022-12-29T02:30:12.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,60,64,2022-12-29T02:30:12Z,3880000,False,,,0,,A. Edwards Free Throw 2 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
390,PT08M56.00S,2022-12-29T02:30:18.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203468,93.77463863337714,72.30392156862744,1610612740,60,64,2022-12-29T02:30:25Z,3890000,False,112.0,6.0,1,right,MISS C. McCollum 11' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,11.17,Missed,,,,,,,,,,,,,,,,,,
391,PT08M52.00S,2022-12-29T02:30:22.5Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,60,64,2022-12-29T02:30:22Z,3900000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,
392,PT08M50.00S,2022-12-29T02:30:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.703679369250986,41.66666666666667,1610612750,60,66,2022-12-29T02:30:39Z,3910000,False,42.0,20.0,1,left,A. Edwards driving Layup (20 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,,,20.0,,,,,,,,,
393,PT08M50.00S,2022-12-29T02:30:35.0Z,3,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612750,60,66,2022-12-29T02:30:41Z,3920000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Edwards 1 FT),"[1630530, 1630162]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,,,,,2.0,0.0,Edwards,1630162.0,,,,,
395,PT08M50.00S,2022-12-29T02:30:42.9Z,3,REGULAR,substitution,out,[],1630530,,,1610612750,60,66,2022-12-29T02:30:48Z,3940000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M50.00S,2022-12-29T02:30:42.9Z,3,REGULAR,substitution,in,[],1630700,,,1610612750,60,66,2022-12-29T02:30:48Z,3950000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M50.00S,2022-12-29T02:30:57.7Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,60,67,2022-12-29T02:30:57Z,3960000,False,,,0,,A. Edwards Free Throw 1 of 1 (21 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
398,PT08M41.00S,2022-12-29T02:31:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.59198423127464,53.67647058823529,1610612740,60,67,2022-12-29T02:31:36Z,3970000,False,18.0,17.0,1,right,MISS C. McCollum driving finger roll Layup - blocked,"[203468, 1629675]",1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.51,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
399,PT08M41.00S,2022-12-29T02:31:09.9Z,3,REGULAR,block,,[],1629675,,,1610612740,60,67,2022-12-29T02:31:17Z,3980000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT08M41.00S,2022-12-29T02:31:09.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,60,67,2022-12-29T02:31:23Z,3990000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,398.0,,,,,,,,,,,,,,,,,
402,PT08M21.00S,2022-12-29T02:31:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,4.5499342969776615,53.18627450980392,1610612750,60,69,2022-12-29T02:31:42Z,4010000,False,-16.0,-10.0,1,left,A. Edwards driving Layup (23 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,23.0,,,,,,,,,
403,PT08M09.00S,2022-12-29T02:31:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.9060446780552,54.65686274509803,1610612740,60,69,2022-12-29T02:33:03Z,4020000,False,23.0,5.0,1,right,MISS D. Daniels driving Layup,[1630700],1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
404,PT08M07.00S,2022-12-29T02:31:56.3Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612740,60,69,2022-12-29T02:33:03Z,4030000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,403.0,3.0,2.0,1.0,,,,,,,,,,,,,,
405,PT08M02.00S,2022-12-29T02:31:57.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202685,84.36268068331142,4.67984068627451,1610612740,60,69,2022-12-29T02:32:08Z,4040000,False,-227.0,94.0,1,right,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
406,PT07M59.00S,2022-12-29T02:32:00.3Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,60,69,2022-12-29T02:32:08Z,4050000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,405.0,4.0,3.0,1.0,,,,,,,,,,,,,,
407,PT07M49.00S,2022-12-29T02:32:10.4Z,3,REGULAR,3pt,Jump Shot,[],1626156,27.020367936925098,82.35294117647058,1610612750,60,69,2022-12-29T02:32:15Z,4060000,False,-162.0,201.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
408,PT07M46.00S,2022-12-29T02:32:13.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,60,69,2022-12-29T02:32:15Z,4070000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,407.0,6.0,4.0,2.0,,,,,,,,,,,,,,
409,PT07M35.00S,2022-12-29T02:32:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612740,60,69,2022-12-29T02:32:40Z,4080000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Williamson 2 FT),"[1630183, 1629627]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,,,,,4.0,0.0,Williamson,1629627.0,,,,,
411,PT07M35.00S,2022-12-29T02:32:58.2Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,61,69,2022-12-29T02:32:58Z,4100000,False,,,0,,Z. Williamson Free Throw 1 of 2 (19 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
412,PT07M35.00S,2022-12-29T02:33:03.1Z,3,REGULAR,substitution,out,[],1630183,,,1610612740,61,69,2022-12-29T02:33:09Z,4110000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M35.00S,2022-12-29T02:33:03.1Z,3,REGULAR,substitution,in,[],1630233,,,1610612740,61,69,2022-12-29T02:33:09Z,4120000,False,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M35.00S,2022-12-29T02:33:22.8Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,62,69,2022-12-29T02:33:22Z,4130000,False,,,0,,Z. Williamson Free Throw 2 of 2 (20 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
415,PT07M18.00S,2022-12-29T02:33:42.6Z,3,REGULAR,3pt,Jump Shot,[],203085,11.908672798948752,2.450980392156863,1610612750,62,72,2022-12-29T02:33:47Z,4140000,False,238.0,59.0,1,left,A. Rivers 24' 3PT  (5 PTS) (N. Reid 1 AST),"[203085, 1629675]",1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Right Corner 3,24+ Right,24.5,Made,,,,,,,,,5.0,,,,,N. Reid,1629675.0,1.0,,
417,PT07M06.00S,2022-12-29T02:34:03.6Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626156,,,1610612740,62,72,2022-12-29T02:34:11Z,4160000,False,,,0,,D. Russell defensive-3-second technical FOUL (1 Tech),[1626156],1610612750.0,MIN,defensive-3-second,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,,,,,0.0,1.0,,,,,,,
418,PT07M06.00S,2022-12-29T02:34:19.2Z,3,REGULAR,freethrow,1 of 1,[],203468,,,1610612740,62,72,2022-12-29T02:34:19Z,4170000,False,,,0,,MISS C. McCollum technical Free Throw 1 of 1,[203468],1610612740.0,NOP,technical,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
419,PT07M06.00S,2022-12-29T02:34:19.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,62,72,2022-12-29T02:34:19Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,418.0,,,,,,,,,,,,,,,,,
420,PT07M06.00S,2022-12-29T02:34:22.2Z,3,REGULAR,substitution,out,[],202685,,,1610612740,62,72,2022-12-29T02:34:26Z,4190000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M06.00S,2022-12-29T02:34:22.2Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,62,72,2022-12-29T02:34:26Z,4200000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M56.00S,2022-12-29T02:34:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.51182654402102,50.0,1610612740,64,72,2022-12-29T02:35:06Z,4210000,False,0.0,8.0,1,right,Z. Williamson driving Layup (22 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,22.0,,,,,,,,,
