actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
259,PT05M20.00S,2022-12-01T01:53:25.3Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,53,42,2022-12-01T01:53:26Z,2580000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,258.0,3.0,2.0,1.0,,,,,,,,,,,
260,PT05M20.00S,2022-12-01T01:53:25.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629627,94.40999984741211,50.0,1610612740,55,42,2022-12-01T01:53:30Z,2590000,False,0.0,0.0,1,right,Z. Williamson putback Layup (13 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,0.0,Made,13.0,,,,,,,,,,,,,,,
261,PT05M07.00S,2022-12-01T01:53:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,19.398817345597898,42.64705882352941,1610612761,55,42,2022-12-01T01:53:42Z,2600000,False,37.0,130.0,1,left,MISS O. Anunoby 13' pullup Shot,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,13.49,Missed,,,,,,,,,,,,,,,,
262,PT05M05.00S,2022-12-01T01:53:41.1Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,55,42,2022-12-01T01:53:42Z,2610000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,
263,PT04M51.00S,2022-12-01T01:53:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630530,74.32654402102497,85.29411764705883,1610612740,58,42,2022-12-01T01:53:59Z,2620000,False,176.0,189.0,1,right,T. Murphy III 25' 3PT  (10 PTS) (D. Daniels 4 AST),"[1630530, 1630700]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,25.85,Made,10.0,,,,,D. Daniels,1630700.0,4.0,,,,,,,,
265,PT04M36.00S,2022-12-01T01:54:09.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,31.882391590013142,44.85294117647059,1610612761,58,42,2022-12-01T01:54:14Z,2640000,False,26.0,247.0,1,left,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,24.85,Missed,,,,,,,,,,,,,,,,
266,PT04M33.00S,2022-12-01T01:54:12.3Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,58,42,2022-12-01T01:54:14Z,2650000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,265.0,4.0,3.0,1.0,,,,,,,,,,,
267,PT04M31.00S,2022-12-01T01:54:15.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,76.42904073587385,91.17647058823529,1610612740,58,42,2022-12-01T01:56:24Z,2660000,False,206.0,169.0,1,right,MISS T. Murphy III 26' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,26.64,Missed,,,,,,,,,,,,,,,,
268,PT04M26.00S,2022-12-01T01:54:19.2Z,2,REGULAR,rebound,offensive,[],1630700,,,1610612740,58,42,2022-12-01T01:54:19Z,2670000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,267.0,3.0,2.0,1.0,,,,,,,,,,,
269,PT04M19.00S,2022-12-01T01:54:26.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202685,66.96780551905388,51.225490196078425,1610612740,61,42,2022-12-01T01:54:30Z,2680000,False,6.0,258.0,1,right,J. Valanciunas 25' 3PT  (7 PTS) (D. Daniels 5 AST),"[202685, 1630700]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,25.81,Made,7.0,,,,,D. Daniels,1630700.0,5.0,,,,,,,,
271,PT04M18.00S,2022-12-01T01:54:35.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,61,42,2022-12-01T01:54:35Z,2700000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M18.00S,2022-12-01T01:56:56.6Z,2,REGULAR,substitution,out,[],1630700,,,1610612761,61,42,2022-12-01T01:57:12Z,2710000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M18.00S,2022-12-01T01:56:56.6Z,2,REGULAR,substitution,out,[],1627832,,,1610612761,61,42,2022-12-01T01:57:12Z,2720000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M18.00S,2022-12-01T01:56:56.6Z,2,REGULAR,substitution,out,[],1627783,,,1610612761,61,42,2022-12-01T01:57:12Z,2730000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M18.00S,2022-12-01T01:56:56.6Z,2,REGULAR,substitution,in,[],1630631,,,1610612761,61,42,2022-12-01T01:57:12Z,2740000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M18.00S,2022-12-01T01:56:56.6Z,2,REGULAR,substitution,in,[],1628449,,,1610612761,61,42,2022-12-01T01:57:12Z,2750000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M18.00S,2022-12-01T01:56:56.6Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,61,42,2022-12-01T01:57:12Z,2760000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M05.00S,2022-12-01T01:57:40.9Z,2,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612761,61,42,2022-12-01T01:57:47Z,2770000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[1630631, 1629018]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,,,
280,PT04M05.00S,2022-12-01T01:58:02.8Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,61,43,2022-12-01T01:58:02Z,2790000,False,,,0,,G. Trent Jr. Free Throw 1 of 2 (9 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
281,PT04M05.00S,2022-12-01T01:58:14.3Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,61,44,2022-12-01T01:58:14Z,2800000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (10 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
282,PT03M51.00S,2022-12-01T01:58:32.2Z,2,REGULAR,turnover,traveling,[],1630529,,,1610612740,61,44,2022-12-01T01:58:37Z,2810000,False,,,0,,H. Jones traveling TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,202049.0,2.0,,,,,,,,,,,,,,,,,,
283,PT03M37.00S,2022-12-01T01:58:52.3Z,2,REGULAR,turnover,lost ball,[],203920,,,1610612761,61,44,2022-12-01T01:59:04Z,2820000,False,,,0,,K. Birch lost ball TURNOVER (1 TO),"[203920, 1630631]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,Alvarado,1630631.0,,
284,PT03M37.00S,2022-12-01T01:58:52.3Z,2,REGULAR,steal,,[],1630631,,,1610612740,61,44,2022-12-01T01:58:55Z,2830000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
285,PT03M27.00S,2022-12-01T01:59:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,93.51182654402102,53.431372549019606,1610612740,61,44,2022-12-01T01:59:08Z,2840000,False,17.0,8.0,1,right,MISS Z. Williamson alley-oop Layup,[1629627],1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,1.92,Missed,,,,,,,,,,,,,,,,
286,PT03M22.00S,2022-12-01T01:59:06.3Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,61,44,2022-12-01T01:59:06Z,2850000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,285.0,5.0,3.0,2.0,,,,,,,,,,,
287,PT03M22.00S,2022-12-01T01:59:06.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629627,94.40999984741211,50.0,1610612740,63,44,2022-12-01T01:59:06Z,2860000,False,0.0,0.0,1,right,Z. Williamson putback DUNK (15 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,0.0,Made,15.0,,,,,,,,,,,,,,,
288,PT02M56.00S,2022-12-01T01:59:32.3Z,2,REGULAR,3pt,Jump Shot,[],1630567,6.258212877792378,95.34313725490196,1610612761,63,47,2022-12-01T01:59:41Z,2870000,False,-227.0,6.0,1,left,S. Barnes 3PT  (4 PTS) (O. Anunoby 1 AST),"[1630567, 1628384]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,22.68,Made,4.0,,,,,O. Anunoby,1628384.0,1.0,,,,,,,,
290,PT02M39.00S,2022-12-01T01:59:52.2Z,2,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,63,47,2022-12-01T01:59:59Z,2890000,False,,,0,,Z. Williamson step out-of-bounds TURNOVER (2 TO),[1629627],1610612740.0,NOP,step,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,202049.0,2.0,,,,,,,,,,,,,,,,,,
291,PT02M27.00S,2022-12-01T02:00:10.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,19.530223390275953,17.647058823529413,1610612761,63,47,2022-12-01T02:00:14Z,2900000,False,162.0,131.0,1,left,MISS G. Trent Jr. 20' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,20.82,Missed,,,,,,,,,,,,,,,,
292,PT02M24.00S,2022-12-01T02:00:13.7Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,63,47,2022-12-01T02:00:14Z,2910000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,,,,,,291.0,6.0,5.0,1.0,,,,,,,,,,,
293,PT02M08.00S,2022-12-01T02:00:30.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,94.43166885676742,51.71568627450981,1610612740,65,47,2022-12-01T02:00:35Z,2920000,False,9.0,0.0,1,right,T. Murphy III cutting DUNK (12 PTS) (J. Alvarado 2 AST),"[1630530, 1630631]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,0.86,Made,12.0,,,,,J. Alvarado,1630631.0,2.0,,,,,,,,
295,PT01M54.00S,2022-12-01T02:00:50.5Z,2,REGULAR,3pt,Jump Shot,[],1630567,20.97568988173456,89.95098039215686,1610612761,65,47,2022-12-01T02:00:55Z,2940000,False,-200.0,145.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,24.67,Missed,,,,,,,,,,,,,,,,
296,PT01M50.00S,2022-12-01T02:00:54.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,65,47,2022-12-01T02:00:55Z,2950000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,295.0,7.0,6.0,1.0,,,,,,,,,,,
297,PT01M43.00S,2022-12-01T02:01:05.2Z,2,REGULAR,foul,personal,[],1628449,,,1610612740,65,47,2022-12-01T02:01:11Z,2960000,False,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 1629627]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,1.0,0.0,Williamson,1629627.0,,,,
299,PT01M43.00S,2022-12-01T02:01:10.3Z,2,REGULAR,substitution,out,[],1628384,,,1610612740,65,47,2022-12-01T02:01:14Z,2980000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M43.00S,2022-12-01T02:01:10.3Z,2,REGULAR,substitution,in,[],1627832,,,1610612740,65,47,2022-12-01T02:01:14Z,2990000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M39.00S,2022-12-01T02:01:33.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203920,,,1610612740,65,47,2022-12-01T02:01:43Z,3000000,False,,,0,,K. Birch shooting personal FOUL (1 PF) (Jones 2 FT),"[203920, 1630529]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,1.0,0.0,Jones,1630529.0,,,,
303,PT01M39.00S,2022-12-01T02:01:57.0Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,66,47,2022-12-01T02:01:56Z,3020000,False,,,0,,H. Jones Free Throw 1 of 2 (11 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
304,PT01M39.00S,2022-12-01T02:01:57.9Z,2,REGULAR,substitution,out,[],203920,,,1610612740,66,47,2022-12-01T02:02:05Z,3030000,False,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M39.00S,2022-12-01T02:01:57.9Z,2,REGULAR,substitution,in,[],201152,,,1610612740,66,47,2022-12-01T02:02:05Z,3040000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M39.00S,2022-12-01T02:02:17.8Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,67,47,2022-12-01T02:02:17Z,3050000,False,,,0,,H. Jones Free Throw 2 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
307,PT01M23.00S,2022-12-01T02:02:35.5Z,2,REGULAR,3pt,Jump Shot,[],1629018,31.61957950065703,36.27450980392157,1610612761,67,47,2022-12-01T02:02:42Z,3060000,False,69.0,245.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,25.41,Missed,,,,,,,,,,,,,,,,
308,PT01M19.00S,2022-12-01T02:02:39.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,67,47,2022-12-01T02:02:42Z,3070000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,307.0,8.0,7.0,1.0,,,,,,,,,,,
309,PT01M07.00S,2022-12-01T02:02:52.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,92.85479632063075,50.0,1610612740,69,47,2022-12-01T02:04:09Z,3080000,False,0.0,15.0,1,right,J. Valanciunas DUNK (9 PTS) (H. Jones 1 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,1.47,Made,9.0,,,,,H. Jones,1630529.0,1.0,,,,,,,,
311,PT00M51.80S,2022-12-01T02:03:08.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,23.078186596583443,13.725490196078432,1610612761,69,47,2022-12-01T02:04:30Z,3100000,False,181.0,164.0,1,left,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,24.48,Missed,,,,,,,,,,,,,,,,
312,PT00M49.20S,2022-12-01T02:03:10.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,69,47,2022-12-01T02:03:12Z,3110000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,311.0,9.0,8.0,1.0,,,,,,,,,,,
313,PT00M44.80S,2022-12-01T02:03:18.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612740,69,47,2022-12-01T02:03:32Z,3120000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Williamson 2 FT),"[1627832, 1629627]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,2.0,1.0,Williamson,1629627.0,,,,
315,PT00M44.80S,2022-12-01T02:03:46.0Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,70,47,2022-12-01T02:03:46Z,3140000,False,,,0,,Z. Williamson Free Throw 1 of 2 (16 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
316,PT00M44.80S,2022-12-01T02:04:03.0Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,71,47,2022-12-01T02:04:03Z,3150000,False,,,0,,Z. Williamson Free Throw 2 of 2 (17 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
317,PT00M26.40S,2022-12-01T02:04:23.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,10.068988173455978,59.068627450980394,1610612761,71,47,2022-12-01T02:04:30Z,3160000,False,-45.0,42.0,1,left,MISS S. Barnes 6' turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,6.18,Missed,,,,,,,,,,,,,,,,
318,PT00M24.00S,2022-12-01T02:04:25.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,71,47,2022-12-01T02:04:25Z,3170000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,317.0,10.0,9.0,1.0,,,,,,,,,,,
319,PT00M03.50S,2022-12-01T02:04:46.4Z,2,REGULAR,3pt,Jump Shot,[],1630530,78.732752956636,93.65042892156863,1610612740,74,47,2022-12-01T02:06:00Z,3180000,False,218.0,147.0,1,right,T. Murphy III 26' 3PT  (15 PTS) (J. Alvarado 3 AST),"[1630530, 1630631]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,26.34,Made,15.0,,,,,J. Alvarado,1630631.0,3.0,,,,,,,,
321,PT00M00.30S,2022-12-01T02:05:00.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,56.718134034165566,60.5392156862745,1610612761,74,47,2022-12-01T02:05:07Z,3200000,False,-53.0,481.0,1,left,MISS F. VanVleet 48' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,48.36,Missed,,,,,,,,,,,,,,,,
322,PT00M00.30S,2022-12-01T02:05:00.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,74,47,2022-12-01T02:05:07Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,321.0,,,,,,,,,,,,,,
323,PT00M00.00S,2022-12-01T02:05:05.1Z,2,REGULAR,period,end,[],0,,,1610612761,74,47,2022-12-01T02:05:05Z,3220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-12-01T02:19:47.5Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,74,47,2022-12-01T02:20:02Z,3240000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-12-01T02:19:47.5Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612761,74,47,2022-12-01T02:20:02Z,3250000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-12-01T02:19:47.5Z,3,REGULAR,substitution,out,['startperiod'],201152,,,1610612761,74,47,2022-12-01T02:20:02Z,3260000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-12-01T02:19:47.5Z,3,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,74,47,2022-12-01T02:20:02Z,3270000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-12-01T02:19:47.5Z,3,REGULAR,substitution,in,['startperiod'],1631132,,,1610612761,74,47,2022-12-01T02:20:02Z,3280000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-12-01T02:19:47.5Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,74,47,2022-12-01T02:20:02Z,3290000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-12-01T02:20:21.7Z,3,REGULAR,period,start,[],0,,,1610612761,74,47,2022-12-01T02:20:21Z,3300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M43.00S,2022-12-01T02:20:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.38042049934296,46.07843137254902,1610612761,74,49,2022-12-01T02:22:19Z,3310000,False,-20.0,10.0,1,right,P. Siakam Layup (14 PTS) (F. VanVleet 6 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,2.19,Made,14.0,,,,,F. VanVleet,1627832.0,6.0,,,,,,,,
336,PT11M21.00S,2022-12-01T02:20:59.6Z,3,REGULAR,3pt,Jump Shot,[],1630530,27.151773981603156,79.16666666666666,1610612740,74,49,2022-12-01T02:21:08Z,3330000,False,-146.0,203.0,1,left,MISS T. Murphy III 24' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,24.97,Missed,,,,,,,,,,,,,,,,
337,PT11M19.00S,2022-12-01T02:21:01.6Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,74,49,2022-12-01T02:21:08Z,3340000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:6),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,336.0,6.0,6.0,0.0,,,,,,,,,,,
339,PT11M19.00S,2022-12-01T02:21:18.1Z,3,REGULAR,foul,technical,['1freethrow'],1627832,,,1610612761,74,49,2022-12-01T02:21:29Z,3360000,False,,,0,,F. VanVleet technical FOUL (2 Tech),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,201246.0,,,,,,,,,,,,2.0,2.0,,,,,,
357,PT11M19.00S,2022-12-01T02:21:25.7Z,3,REGULAR,ejection,other,[],1627832,,,1610612761,74,49,2022-12-01T02:24:21Z,3365000,False,,,0,,Ejection F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,
340,PT11M19.00S,2022-12-01T02:21:33.4Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612761,75,49,2022-12-01T02:21:33Z,3370000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (16 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
341,PT11M19.00S,2022-12-01T02:21:34.6Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,75,49,2022-12-01T02:21:39Z,3380000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M19.00S,2022-12-01T02:21:34.6Z,3,REGULAR,substitution,in,[],1629018,,,1610612761,75,49,2022-12-01T02:21:39Z,3390000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M03.00S,2022-12-01T02:22:02.1Z,3,REGULAR,3pt,Jump Shot,[],1629018,66.3107752956636,47.549019607843135,1610612761,75,52,2022-12-01T02:22:07Z,3400000,False,-12.0,264.0,1,right,G. Trent Jr. 26' 3PT  (13 PTS) (S. Barnes 4 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,26.45,Made,13.0,,,,,S. Barnes,1630567.0,4.0,,,,,,,,
