actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
347,PT08M06.00S,2022-10-26T00:53:01.8Z,3,REGULAR,substitution,out,[],201580,,,1610612742,70,73,2022-10-26T00:53:08Z,3430000,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M06.00S,2022-10-26T00:53:01.8Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,70,73,2022-10-26T00:53:08Z,3440000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT07M57.00S,2022-10-26T00:53:23.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,66.70499342969777,37.99019607843137,1610612742,70,73,2022-10-26T00:53:30Z,3450000,-60.0,260.0,1,right,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
350,PT07M56.00S,2022-10-26T00:53:24.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,70,73,2022-10-26T00:53:30Z,3460000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,349.0,,,,,,,,,,,
352,PT07M39.00S,2022-10-26T00:53:48.8Z,3,REGULAR,3pt,Jump Shot,[],1630230,14.799605781865965,3.6764705882352944,1610612740,70,73,2022-10-26T00:53:54Z,3480000,232.0,87.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,24.73,Missed,,,,,,,,,,,,,,,,,,
353,PT07M35.00S,2022-10-26T00:53:52.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,70,73,2022-10-26T00:53:54Z,3490000,,,0,,L. Doncic REBOUND (Off:3 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,,,,,,,352.0,10.0,7.0,3.0,,,,,,,,
354,PT07M23.00S,2022-10-26T00:54:05.3Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612742,70,73,2022-10-26T00:54:11Z,3500000,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1630631]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0
355,PT07M23.00S,2022-10-26T00:54:05.3Z,3,REGULAR,steal,,[],1630631,,,1610612740,70,73,2022-10-26T00:54:07Z,3510000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
356,PT07M19.00S,2022-10-26T00:54:09.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,28.203022339027594,16.176470588235293,1610612740,73,73,2022-10-26T00:57:15Z,3520000,169.0,213.0,1,left,T. Murphy III 27' 3PT running pullup (10 PTS) (J. Alvarado 3 AST),"[1630530, 1630631]",1610612740.0,NOP,running pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.16,Made,10.0,,,,,,,,,,J. Alvarado,1630631.0,3.0,,,,,
358,PT06M59.00S,2022-10-26T00:54:39.3Z,3,REGULAR,foul,offensive,[],1627827,,,1610612742,73,73,2022-10-26T00:58:42Z,3540000,,,0,,D. Finney-Smith offensive FOUL (1 PF),"[1627827, 1630230]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right,,,,1198.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,
363,PT06M59.00S,2022-10-26T00:54:39.3Z,3,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,73,73,2022-10-26T00:54:39Z,3555000,,,0,,D. Finney-Smith offensive foul TURNOVER (1 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right,,,,1198.0,,,,,,,,,,,,,,1.0,,
360,PT06M59.00S,2022-10-26T00:55:06.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,73,73,2022-10-26T00:54:39Z,3560000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M47.00S,2022-10-26T00:58:44.0Z,3,REGULAR,foul,technical,['1freethrow'],1629029,,,1610612740,73,73,2022-10-26T01:14:18Z,3580000,,,0,,L. Doncic defensive-3-second technical FOUL (1 Tech),[1629029],1610612742.0,DAL,defensive-3-second,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,101283.0,1.0,1.0,,,,,,,,,,,,,,
365,PT06M47.00S,2022-10-26T00:59:12.4Z,3,REGULAR,freethrow,1 of 1,[],203468,,,1610612740,74,73,2022-10-26T00:59:12Z,3590000,,,0,,C. McCollum technical Free Throw 1 of 1 (5 PTS),[203468],1610612740.0,NOP,technical,,,McCollum,C. McCollum,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
366,PT06M38.00S,2022-10-26T00:59:29.1Z,3,REGULAR,turnover,traveling,[],1630631,,,1610612740,74,73,2022-10-26T01:00:22Z,3600000,,,0,,J. Alvarado traveling TURNOVER (2 TO),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,,
367,PT06M28.00S,2022-10-26T00:59:49.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,67.09921156373193,55.392156862745104,1610612742,74,73,2022-10-26T01:00:16Z,3610000,27.0,257.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
368,PT06M24.00S,2022-10-26T00:59:52.8Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,74,73,2022-10-26T00:59:52Z,3620000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,367.0,3.0,1.0,2.0,,,,,,,,
369,PT06M16.00S,2022-10-26T01:00:00.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203915,76.69185282522996,88.48039215686273,1610612742,74,76,2022-10-26T01:02:45Z,3630000,192.0,167.0,1,right,S. Dinwiddie 25' 3PT pullup (17 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.45,Made,17.0,,,,,,,,,,,,,,,,,
370,PT06M03.00S,2022-10-26T01:00:14.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.434296977660972,49.754901960784316,1610612740,74,76,2022-10-26T01:00:28Z,3640000,1.0,64.0,1,left,MISS J. Valanciunas 6' Hook - blocked,"[202685, 1628467]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,Kleber,1628467.0,,,
382,PT06M03.00S,2022-10-26T01:00:14.5Z,3,REGULAR,block,,[],1628467,,,1610612740,74,76,2022-10-26T01:01:34Z,3645000,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT06M03.00S,2022-10-26T01:00:14.5Z,3,REGULAR,rebound,offensive,[],1630230,,,1610612740,74,76,2022-10-26T01:00:28Z,3650000,,,0,,N. Marshall REBOUND (Off:2 Def:0),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,370.0,2.0,0.0,2.0,,,,,,,,
372,PT05M57.00S,2022-10-26T01:00:19.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,5.590000152587891,50.0,1610612740,76,76,2022-10-26T01:00:19Z,3660000,0.0,0.0,1,left,N. Marshall putback Layup (13 PTS),[1630230],1610612740.0,NOP,putback,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
373,PT05M53.00S,2022-10-26T01:00:24.0Z,3,REGULAR,3pt,Jump Shot,[],203493,65.65374507227332,56.372549019607845,1610612742,76,76,2022-10-26T01:03:28Z,3670000,32.0,270.0,1,right,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
374,PT05M50.00S,2022-10-26T01:00:27.0Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,76,76,2022-10-26T01:00:34Z,3680000,,,0,,J. Valanciunas REBOUND (Off:0 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,373.0,6.0,6.0,0.0,,,,,,,,
375,PT05M44.00S,2022-10-26T01:00:32.6Z,3,REGULAR,2pt,Jump Shot,[],203468,4.812746386333772,76.22549019607843,1610612740,78,76,2022-10-26T01:00:39Z,3690000,-131.0,-7.0,1,left,C. McCollum 13' pullup Jump Shot (7 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,13.13,Made,7.0,,,,,,,,,,,,,,,,,
376,PT05M20.00S,2022-10-26T01:00:57.5Z,3,REGULAR,turnover,lost ball,[],1628467,,,1610612742,78,76,2022-10-26T01:01:01Z,3700000,,,0,,M. Kleber lost ball TURNOVER (1 TO),"[1628467, 1630631]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0
377,PT05M20.00S,2022-10-26T01:00:57.5Z,3,REGULAR,steal,,[],1630631,,,1610612740,78,76,2022-10-26T01:00:59Z,3710000,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
378,PT05M09.00S,2022-10-26T01:01:07.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630530,4.944152431011826,49.754901960784316,1610612740,80,76,2022-10-26T01:01:17Z,3720000,1.0,-6.0,1,left,T. Murphy III driving DUNK (12 PTS) (C. McCollum 8 AST),"[1630530, 203468]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.61,Made,12.0,,,,,,,,,,C. McCollum,203468.0,8.0,,,,,
380,PT04M50.00S,2022-10-26T01:01:26.2Z,3,REGULAR,3pt,Jump Shot,[],1628467,66.17936925098554,50.49019607843137,1610612742,80,76,2022-10-26T01:01:40Z,3740000,2.0,265.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,,
381,PT04M48.00S,2022-10-26T01:01:28.2Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,80,76,2022-10-26T01:01:40Z,3750000,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,380.0,3.0,3.0,0.0,,,,,,,,
383,PT04M42.00S,2022-10-26T01:01:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.469776609724048,53.431372549019606,1610612740,82,76,2022-10-26T01:04:41Z,3760000,-17.0,-1.0,1,left,N. Marshall driving Layup (15 PTS),[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.72,Made,15.0,,,,,,,,,,,,,,,,,
384,PT04M42.00S,2022-10-26T01:01:42.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612742,82,76,2022-10-26T01:01:42Z,3770000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M42.00S,2022-10-26T01:02:57.5Z,3,REGULAR,substitution,out,[],202685,,,1610612742,82,76,2022-10-26T01:03:14Z,3780000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M42.00S,2022-10-26T01:02:57.5Z,3,REGULAR,substitution,out,[],203915,,,1610612742,82,76,2022-10-26T01:03:14Z,3790000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M42.00S,2022-10-26T01:02:57.5Z,3,REGULAR,substitution,in,[],1626204,,,1610612742,82,76,2022-10-26T01:03:14Z,3800000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M42.00S,2022-10-26T01:02:57.5Z,3,REGULAR,substitution,in,[],1626174,,,1610612742,82,76,2022-10-26T01:03:14Z,3810000,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M42.00S,2022-10-26T01:03:42.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,82,76,2022-10-26T01:40:48Z,3815000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,,,,,,
389,PT04M27.00S,2022-10-26T01:03:42.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629029,86.81011826544021,46.568627450980394,1610612742,82,76,2022-10-26T01:03:46Z,3820000,-17.0,71.0,1,right,MISS L. Doncic 7' Hook,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
390,PT04M25.00S,2022-10-26T01:03:44.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,82,76,2022-10-26T01:03:46Z,3830000,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,389.0,4.0,4.0,0.0,,,,,,,,
391,PT04M10.00S,2022-10-26T01:03:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.1268068331143235,53.92156862745098,1610612740,82,76,2022-10-26T01:04:02Z,3840000,-20.0,5.0,1,left,MISS C. McCollum driving reverse Layup,[203468],1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
392,PT04M08.00S,2022-10-26T01:04:00.6Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,82,76,2022-10-26T01:04:02Z,3850000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,391.0,4.0,2.0,2.0,,,,,,,,
393,PT04M02.00S,2022-10-26T01:04:22.8Z,3,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612742,82,76,2022-10-26T01:04:30Z,3860000,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630530, 1629029]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,
396,PT04M02.00S,2022-10-26T01:05:02.1Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,82,76,2022-10-26T01:14:44Z,3895000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
397,PT04M02.00S,2022-10-26T01:05:02.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,82,76,2022-10-26T01:14:44Z,3902500,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,396.0,,,,,,,,,,,
473,PT04M02.00S,2022-10-26T01:05:16.7Z,3,REGULAR,substitution,out,[],1630230,,,1610612742,82,76,2022-10-26T01:18:18Z,3904375,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M02.00S,2022-10-26T01:05:16.7Z,3,REGULAR,substitution,out,[],1630631,,,1610612742,82,76,2022-10-26T01:18:18Z,3905312,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M02.00S,2022-10-26T01:05:16.7Z,3,REGULAR,substitution,in,[],1628984,,,1610612742,82,76,2022-10-26T01:18:18Z,3905781,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M02.00S,2022-10-26T01:05:16.7Z,3,REGULAR,substitution,in,[],1630700,,,1610612742,82,76,2022-10-26T01:18:18Z,3906015,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M02.00S,2022-10-26T01:05:02.1Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,82,77,2022-10-26T01:14:44Z,3906250,,,0,,L. Doncic Free Throw 2 of 2 (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
454,PT03M46.00S,2022-10-26T01:05:31.3Z,3,REGULAR,turnover,bad pass,[],1630530,,,1610612740,82,77,2022-10-26T01:13:26Z,3955000,,,0,,T. Murphy III bad pass TURNOVER (2 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,,
403,PT03M46.00S,2022-10-26T01:05:57.9Z,3,REGULAR,foul,personal,[],1630700,,,1610612742,82,77,2022-10-26T01:13:26Z,3960000,,,0,,D. Daniels loose ball personal FOUL (2 PF),"[1630700, 1628467]",1610612740.0,NOP,loose ball,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,2003.0,2.0,0.0,Kleber,1628467.0,,,,,,,,,,,,
406,PT03M36.00S,2022-10-26T01:06:18.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,78.0059132720105,50.73529411764706,1610612742,82,79,2022-10-26T01:13:26Z,3990000,4.0,154.0,1,right,L. Doncic 15' step back Jump Shot (30 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,15.42,Made,30.0,,,,,,,,,,,,,,,,,
407,PT03M26.00S,2022-10-26T01:06:26.9Z,3,REGULAR,3pt,Jump Shot,[],1630530,25.18068331143233,8.57843137254902,1610612740,85,79,2022-10-26T01:07:21Z,4000000,207.0,184.0,1,left,T. Murphy III 27' 3PT  (15 PTS) (D. Graham 3 AST),"[1630530, 1628984]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.72,Made,15.0,,,,,,,,,,D. Graham,1628984.0,3.0,,,,,
409,PT03M04.00S,2022-10-26T01:06:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.38042049934296,44.6078431372549,1610612742,85,81,2022-10-26T01:06:54Z,4020000,-27.0,10.0,1,right,C. Wood driving Layup (15 PTS),[1626174],1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,2.87,Made,15.0,,,,,,,,,,,,,,,,,
410,PT02M51.00S,2022-10-26T01:07:02.9Z,3,REGULAR,3pt,Jump Shot,[],203468,32.670827858081466,46.07843137254902,1610612740,85,81,2022-10-26T01:07:07Z,4030000,20.0,255.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
411,PT02M47.00S,2022-10-26T01:07:06.9Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,85,81,2022-10-26T01:07:07Z,4040000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,,,,,,,410.0,3.0,3.0,0.0,,,,,,,,
412,PT02M30.00S,2022-10-26T01:07:22.9Z,3,REGULAR,turnover,lost ball,[],1626174,,,1610612742,85,81,2022-10-26T01:07:30Z,4050000,,,0,,C. Wood lost ball TURNOVER (2 TO),"[1626174, 203468]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,McCollum,203468.0
413,PT02M30.00S,2022-10-26T01:07:22.9Z,3,REGULAR,steal,,[],203468,,,1610612740,85,81,2022-10-26T01:07:25Z,4060000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
414,PT02M28.00S,2022-10-26T01:07:28.6Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612740,85,81,2022-10-26T01:07:49Z,4070000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1629029, 1630530]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,2.0,1.0,Murphy III,1630530.0,,,,,,,,,,,,
416,PT02M28.00S,2022-10-26T01:07:52.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630530,,,1610612740,86,81,2022-10-26T01:07:52Z,4090000,,,0,,T. Murphy III Free Throw 1 of 2 (16 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
417,PT02M28.00S,2022-10-26T01:07:54.0Z,3,REGULAR,substitution,out,[],203468,,,1610612740,86,81,2022-10-26T01:08:19Z,4100000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M28.00S,2022-10-26T01:07:54.0Z,3,REGULAR,substitution,out,[],1627827,,,1610612740,86,81,2022-10-26T01:08:19Z,4110000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M28.00S,2022-10-26T01:07:54.0Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,86,81,2022-10-26T01:08:19Z,4120000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M28.00S,2022-10-26T01:07:54.0Z,3,REGULAR,substitution,in,[],1630182,,,1610612740,86,81,2022-10-26T01:08:19Z,4130000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M28.00S,2022-10-26T01:08:20.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630530,,,1610612740,87,81,2022-10-26T01:08:20Z,4140000,,,0,,T. Murphy III Free Throw 2 of 2 (17 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
422,PT02M08.00S,2022-10-26T01:08:34.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,72.35545335085413,8.333333333333332,1610612742,87,84,2022-10-26T01:09:28Z,4150000,-208.0,207.0,1,right,L. Doncic 29' 3PT step back (33 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,29.39,Made,33.0,,,,,,,,,,,,,,,,,
423,PT01M57.00S,2022-10-26T01:08:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,8.09789750328515,36.27450980392157,1610612740,87,84,2022-10-26T01:08:50Z,4160000,69.0,24.0,1,left,MISS D. Daniels 7' driving floating bank Shot,[1630700],1610612740.0,NOP,driving floating bank,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,7.25,Missed,,,,,,,,,,,,,,,,,,
424,PT01M56.00S,2022-10-26T01:08:45.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,87,84,2022-10-26T01:08:50Z,4170000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,423.0,2.0,2.0,0.0,,,,,,,,
425,PT01M55.00S,2022-10-26T01:08:47.9Z,3,REGULAR,turnover,lost ball,[],1626174,,,1610612742,87,84,2022-10-26T01:08:52Z,4180000,,,0,,C. Wood lost ball TURNOVER (3 TO),"[1626174, 1630700]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Daniels,1630700.0
426,PT01M55.00S,2022-10-26T01:08:47.9Z,3,REGULAR,steal,,[],1630700,,,1610612740,87,84,2022-10-26T01:08:49Z,4190000,,,0,,D. Daniels STEAL (3 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
427,PT01M51.00S,2022-10-26T01:08:51.0Z,3,REGULAR,turnover,bad pass,[],1630700,,,1610612740,87,84,2022-10-26T01:08:55Z,4200000,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1626174]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Wood,1626174.0
428,PT01M51.00S,2022-10-26T01:08:51.0Z,3,REGULAR,steal,,[],1626174,,,1610612742,87,84,2022-10-26T01:08:52Z,4210000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
