actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
239,PT07M14.00S,2022-11-29T01:47:33.0Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,43,37,2022-11-29T01:47:39Z,2370000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M06.00S,2022-11-29T01:47:52.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,3.4986859395532193,97.05882352941177,1610612740,43,37,2022-11-29T01:48:00Z,2380000,False,-235.0,-20.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,23.61,Missed,,,,,,,,,,
241,PT07M02.00S,2022-11-29T01:47:56.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,43,37,2022-11-29T01:47:56Z,2390000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,,,,,,,240.0,7.0,4.0,3.0,,,,,,
242,PT06M54.00S,2022-11-29T01:48:05.0Z,2,REGULAR,3pt,Jump Shot,[],1629647,69.85873850197109,24.754901960784316,1610612760,43,37,2022-11-29T01:48:20Z,2400000,False,-126.0,231.0,1,right,MISS D. Bazley 26' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.3,Missed,,,,,,,,,,
243,PT06M48.00S,2022-11-29T01:48:11.0Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,43,37,2022-11-29T01:48:20Z,2410000,False,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,242.0,2.0,1.0,1.0,,,,,,
244,PT06M48.00S,2022-11-29T01:48:15.6Z,2,REGULAR,turnover,backcourt,[],1629026,,,1610612760,43,37,2022-11-29T01:49:05Z,2420000,False,,,0,,K. Williams backcourt TURNOVER (1 TO),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,,,,
246,PT06M48.00S,2022-11-29T01:48:24.4Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,43,37,2022-11-29T01:48:53Z,2440000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M48.00S,2022-11-29T01:48:24.4Z,2,REGULAR,substitution,out,[],1629647,,,1610612740,43,37,2022-11-29T01:48:53Z,2450000,False,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M48.00S,2022-11-29T01:48:24.4Z,2,REGULAR,substitution,in,[],202685,,,1610612740,43,37,2022-11-29T01:48:53Z,2460000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M48.00S,2022-11-29T01:48:24.4Z,2,REGULAR,substitution,in,[],1630197,,,1610612740,43,37,2022-11-29T01:48:53Z,2470000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M48.00S,2022-11-29T01:48:24.4Z,2,REGULAR,substitution,in,[],1630581,,,1610612740,43,37,2022-11-29T01:48:53Z,2480000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M48.00S,2022-11-29T01:48:24.4Z,2,REGULAR,substitution,out,[],1630700,,,1610612740,43,37,2022-11-29T01:49:24Z,2485000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M35.00S,2022-11-29T01:49:05.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629637,4.944152431011826,96.32352941176471,1610612740,43,37,2022-11-29T01:49:17Z,2490000,False,-232.0,-6.0,1,left,MISS J. Hayes 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,23.17,Missed,,,,,,,,,,
252,PT06M24.00S,2022-11-29T01:49:16.9Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,43,37,2022-11-29T01:49:55Z,2500000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,
253,PT06M19.00S,2022-11-29T01:49:22.7Z,2,REGULAR,turnover,bad pass,[],1630197,,,1610612760,43,37,2022-11-29T01:49:32Z,2510000,False,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 1628984]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Right Center,,,,,,1.0,Graham,1628984.0,,,,,,,,,,,,
255,PT06M19.00S,2022-11-29T01:49:22.7Z,2,REGULAR,steal,,[],1628984,,,1610612740,43,37,2022-11-29T01:49:25Z,2520000,False,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
258,PT06M11.00S,2022-11-29T01:49:51.1Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,43,37,2022-11-29T01:49:55Z,2550000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M11.00S,2022-11-29T01:49:51.1Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,43,37,2022-11-29T01:49:55Z,2560000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M06.00S,2022-11-29T01:50:08.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,33.327858081471746,14.215686274509803,1610612740,43,37,2022-11-29T01:50:13Z,2570000,False,179.0,261.0,1,left,MISS T. Murphy III 31' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,31.63,Missed,,,,,,,,,,
261,PT06M01.00S,2022-11-29T01:50:13.3Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,43,37,2022-11-29T01:50:13Z,2580000,False,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,260.0,3.0,2.0,1.0,,,,,,
262,PT05M55.00S,2022-11-29T01:50:18.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,84.1819973718791,43.627450980392155,1610612760,43,37,2022-11-29T01:50:29Z,2590000,False,-32.0,96.0,1,right,MISS J. Giddey 10' turnaround Hook,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.14,Missed,,,,,,,,,,
263,PT05M51.00S,2022-11-29T01:50:22.7Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,43,37,2022-11-29T01:50:22Z,2600000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,262.0,2.0,1.0,1.0,,,,,,
264,PT05M41.00S,2022-11-29T01:50:32.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,71.69842312746385,78.43137254901961,1610612760,43,37,2022-11-29T01:50:36Z,2610000,False,142.0,214.0,1,right,MISS T. Mann 25' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.65,Missed,,,,,,,,,,
265,PT05M38.00S,2022-11-29T01:50:35.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,43,37,2022-11-29T01:50:36Z,2620000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,264.0,3.0,1.0,2.0,,,,,,
266,PT05M35.00S,2022-11-29T01:50:38.5Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,43,37,2022-11-29T01:50:43Z,2630000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1630544]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,Mann,1630544.0,,,,,,,,,,,,
267,PT05M35.00S,2022-11-29T01:50:38.5Z,2,REGULAR,steal,,[],1630544,,,1610612760,43,37,2022-11-29T01:50:41Z,2640000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
268,PT05M27.00S,2022-11-29T01:50:47.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630197,81.2910643889619,33.33333333333333,1610612760,43,37,2022-11-29T01:50:51Z,2650000,False,-83.0,123.0,1,right,MISS A. Pokusevski 14' pullup Shot,[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,,,,,14.89,Missed,,,,,,,,,,
269,PT05M24.00S,2022-11-29T01:50:50.0Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,43,37,2022-11-29T01:50:50Z,2660000,False,,,0,,A. Pokusevski REBOUND (Off:3 Def:0),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,,,,,,,268.0,3.0,0.0,3.0,,,,,,
271,PT05M20.00S,2022-11-29T01:50:54.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630544,71.43561103810775,18.137254901960784,1610612760,43,40,2022-11-29T01:51:01Z,2680000,False,-159.0,216.0,1,right,T. Mann 26' 3PT  (7 PTS) (A. Pokusevski 1 AST),"[1630544, 1630197]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.84,Made,,,,,7.0,A. Pokusevski,1630197.0,1.0,,
273,PT05M02.00S,2022-11-29T01:51:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,9.017739816031538,53.67647058823529,1610612740,43,40,2022-11-29T01:51:28Z,2700000,False,-18.0,32.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,3.72,Missed,,,,,,,,,,
274,PT05M02.00S,2022-11-29T01:51:12.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,43,40,2022-11-29T01:51:41Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,273.0,,,,,,,,,
275,PT05M02.00S,2022-11-29T01:51:25.0Z,2,REGULAR,turnover,traveling,[],202685,,,1610612740,43,40,2022-11-29T01:51:35Z,2720000,False,,,0,,J. Valanciunas traveling TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,202058.0,,,,,3.0,,,,,,,,,,,,,,
276,PT04M52.00S,2022-11-29T01:51:42.7Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,43,40,2022-11-29T01:51:47Z,2730000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1630529]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,Jones,1630529.0,,,,,,,,,,,,
277,PT04M52.00S,2022-11-29T01:51:42.7Z,2,REGULAR,steal,,[],1630529,,,1610612740,43,40,2022-11-29T01:51:44Z,2740000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
278,PT04M46.00S,2022-11-29T01:51:48.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,5.732588699080158,2.941176470588235,1610612740,43,40,2022-11-29T01:51:56Z,2750000,False,235.0,1.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,,,,23.53,Missed,,,,,,,,,,
279,PT04M43.00S,2022-11-29T01:51:51.9Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,43,40,2022-11-29T01:51:56Z,2760000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,278.0,3.0,3.0,0.0,,,,,,
280,PT04M38.00S,2022-11-29T01:51:57.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,68.41327201051249,39.46078431372549,1610612760,43,40,2022-11-29T01:52:07Z,2770000,False,-53.0,244.0,1,right,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,25.0,Missed,,,,,,,,,,
281,PT04M34.00S,2022-11-29T01:52:01.7Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,43,40,2022-11-29T01:52:07Z,2780000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,280.0,4.0,2.0,2.0,,,,,,
282,PT04M23.00S,2022-11-29T01:52:12.3Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,43,40,2022-11-29T01:52:16Z,2790000,False,,,0,,H. Jones bad pass TURNOVER (3 TO),"[1630529, 1630197]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,3.0,Pokusevski,1630197.0,,,,,,,,,,,,
283,PT04M23.00S,2022-11-29T01:52:12.3Z,2,REGULAR,steal,,[],1630197,,,1610612760,43,40,2022-11-29T01:52:14Z,2800000,False,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
284,PT04M17.00S,2022-11-29T01:52:17.2Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,43,40,2022-11-29T01:52:21Z,2810000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1630529]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,Jones,1630529.0,,,,,,,,,,,,
285,PT04M17.00S,2022-11-29T01:52:17.2Z,2,REGULAR,steal,,[],1630529,,,1610612740,43,40,2022-11-29T01:52:19Z,2820000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
286,PT04M10.00S,2022-11-29T01:52:25.4Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,43,40,2022-11-29T01:52:30Z,2830000,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 1630581]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,2.0,Giddey,1630581.0,,,,,,,,,,,,
287,PT04M10.00S,2022-11-29T01:52:25.4Z,2,REGULAR,steal,,[],1630581,,,1610612760,43,40,2022-11-29T01:52:28Z,2840000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT03M52.00S,2022-11-29T01:52:43.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630197,67.7562417871222,43.13725490196079,1610612760,43,40,2022-11-29T01:53:08Z,2850000,False,-34.0,251.0,1,right,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,,,,,,,,,25.29,Missed,,,,,,,,,,
289,PT03M49.00S,2022-11-29T01:52:46.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,43,40,2022-11-29T01:53:08Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,288.0,,,,,,,,,
290,PT03M49.00S,2022-11-29T01:52:57.1Z,2,REGULAR,foul,personal,[],1629026,,,1610612740,43,40,2022-11-29T01:53:01Z,2870000,False,,,0,,K. Williams loose ball personal FOUL (1 PF),"[1629026, 1629637]",1610612760.0,OKC,loose ball,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
292,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,43,40,2022-11-29T01:53:14Z,2890000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,out,[],1631114,,,1610612740,43,40,2022-11-29T01:53:14Z,2900000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,out,[],1630544,,,1610612740,43,40,2022-11-29T01:53:14Z,2910000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,out,[],1629026,,,1610612740,43,40,2022-11-29T01:53:14Z,2920000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,43,40,2022-11-29T01:53:14Z,2930000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,in,[],1630526,,,1610612740,43,40,2022-11-29T01:53:14Z,2940000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,in,[],1629652,,,1610612740,43,40,2022-11-29T01:53:14Z,2950000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M49.00S,2022-11-29T01:53:04.5Z,2,REGULAR,substitution,in,[],1628983,,,1610612740,43,40,2022-11-29T01:53:14Z,2960000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M37.00S,2022-11-29T01:53:30.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,13.091327201051248,50.0,1610612740,45,40,2022-11-29T01:53:53Z,2970000,False,0.0,71.0,1,left,Z. Williamson 7' turnaround Hook (8 PTS),[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.06,Made,,,,,8.0,,,,,
301,PT03M37.00S,2022-11-29T01:53:36.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,45,40,2022-11-29T01:53:36Z,2980000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M17.00S,2022-11-29T01:56:44.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.24901445466492,53.18627450980392,1610612760,45,40,2022-11-29T01:56:48Z,2990000,False,16.0,11.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,1.93,Missed,,,,,,,,,,
303,PT03M15.00S,2022-11-29T01:56:46.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,45,40,2022-11-29T01:56:48Z,3000000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,302.0,5.0,3.0,2.0,,,,,,
304,PT03M13.00S,2022-11-29T01:56:51.6Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612740,45,40,2022-11-29T01:57:19Z,3010000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1630581, 1630530]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,202901.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
306,PT03M13.00S,2022-11-29T01:57:16.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630530,,,1610612740,46,40,2022-11-29T01:57:16Z,3030000,False,,,0,,T. Murphy III Free Throw 1 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,
307,PT03M13.00S,2022-11-29T01:57:24.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630530,,,1610612740,47,40,2022-11-29T01:57:24Z,3040000,False,,,0,,T. Murphy III Free Throw 2 of 2 (6 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,
308,PT03M05.00S,2022-11-29T01:57:33.4Z,2,REGULAR,3pt,Jump Shot,[],1630197,73.66951379763469,15.686274509803921,1610612760,47,43,2022-11-29T01:57:38Z,3050000,False,-172.0,195.0,1,right,A. Pokusevski 25' 3PT  (8 PTS) (L. Dort 3 AST),"[1630197, 1629652]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.98,Made,,,,,8.0,L. Dort,1629652.0,3.0,,
310,PT02M46.00S,2022-11-29T01:57:52.8Z,2,REGULAR,3pt,Jump Shot,[],202685,30.305519053876477,68.62745098039215,1610612740,47,43,2022-11-29T01:57:56Z,3070000,False,-93.0,232.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.04,Missed,,,,,,,,,,
311,PT02M43.00S,2022-11-29T01:57:55.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,47,43,2022-11-29T01:57:56Z,3080000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,310.0,3.0,2.0,1.0,,,,,,
312,PT02M36.00S,2022-11-29T01:58:02.0Z,2,REGULAR,3pt,Jump Shot,[],1630526,73.53810775295663,12.5,1610612760,47,43,2022-11-29T01:58:06Z,3090000,False,-188.0,196.0,1,right,MISS J. Robinson-Earl 27' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.14,Missed,,,,,,,,,,
313,PT02M32.00S,2022-11-29T01:58:06.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,47,43,2022-11-29T01:58:06Z,3100000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,312.0,6.0,4.0,2.0,,,,,,
314,PT02M24.00S,2022-11-29T01:58:13.8Z,2,REGULAR,3pt,Jump Shot,[],1630631,31.35676741130092,59.068627450980394,1610612740,50,43,2022-11-29T01:58:22Z,3110000,False,-45.0,242.0,1,left,J. Alvarado 24' 3PT  (8 PTS) (Z. Williamson 5 AST),"[1630631, 1629627]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,24.65,Made,,,,,8.0,Z. Williamson,1629627.0,5.0,,
316,PT02M07.00S,2022-11-29T01:58:30.3Z,2,REGULAR,2pt,Jump Shot,[],1628983,80.50262812089356,26.47058823529412,1610612760,50,45,2022-11-29T01:58:35Z,3130000,False,-118.0,131.0,1,right,S. Gilgeous-Alexander 17' step back Jump Shot (8 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,17.59,Made,,,,,8.0,,,,,
317,PT01M57.00S,2022-11-29T01:58:49.9Z,2,REGULAR,foul,personal,[],1629652,,,1610612740,50,45,2022-11-29T01:58:56Z,3140000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 202685]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,204058.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
319,PT01M57.00S,2022-11-29T01:58:56.1Z,2,REGULAR,substitution,out,[],202685,,,1610612740,50,45,2022-11-29T01:59:01Z,3160000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M57.00S,2022-11-29T01:58:56.1Z,2,REGULAR,substitution,in,[],1630700,,,1610612740,50,45,2022-11-29T01:59:01Z,3170000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
