actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
592,PT08M32.00S,2025-11-23T02:56:17.3Z,4,REGULAR,foul,personal,[],203468,,,1610612741,101,104,2025-11-23T02:56:40Z,5800000,False,,,0,,C. McCollum personal FOUL (4 PF),"[203468, 1629632]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,202053.0,4.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
594,PT08M32.00S,2025-11-23T02:56:26.3Z,4,REGULAR,substitution,out,[],1642273,,,1610612741,101,104,2025-11-23T02:56:42Z,5820000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M32.00S,2025-11-23T02:56:26.3Z,4,REGULAR,substitution,in,[],1630557,,,1610612741,101,104,2025-11-23T02:56:42Z,5830000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M23.00S,2025-11-23T02:56:43.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,92.19776609724047,51.71568627450981,1610612741,103,104,2025-11-23T02:56:46Z,5840000,False,9.0,21.0,1,right,J. Giddey driving Layup (18 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,2.25,,,,,,,,,,,,
597,PT08M10.00S,2025-11-23T02:56:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,7.703679369250986,51.225490196078425,1610612764,103,104,2025-11-23T02:57:26Z,5850000,False,-6.0,20.0,1,left,MISS B. Coulibaly cutting Layup,[1641731],1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.08,,,,,,,,,,,,
598,PT08M08.00S,2025-11-23T02:57:00.0Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,103,104,2025-11-23T02:57:01Z,5860000,False,,,0,,J. Smith REBOUND (Off:2 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,597.0,7.0,5.0,2.0,,,,,
599,PT07M59.00S,2025-11-23T02:57:08.7Z,4,REGULAR,3pt,Jump Shot,[],1630188,69.20170827858082,70.58823529411765,1610612741,103,104,2025-11-23T02:57:11Z,5870000,False,103.0,237.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.84,,,,,,,,,,,,
600,PT07M57.00S,2025-11-23T02:57:10.7Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,103,104,2025-11-23T02:57:11Z,5880000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,599.0,3.0,2.0,1.0,,,,,
601,PT07M48.00S,2025-11-23T02:57:19.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,7.30946123521682,40.44117647058824,1610612764,103,106,2025-11-23T02:57:24Z,5890000,False,48.0,16.0,1,left,C. McCollum driving floating bank Jump Shot (13 PTS) (J. Champagnie 2 AST),"[203468, 1630551]",1610612764.0,WAS,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,5.05,J. Champagnie,1630551.0,2.0,,,,,,,,,
603,PT07M33.00S,2025-11-23T02:57:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.24901445466492,51.470588235294116,1610612741,103,106,2025-11-23T02:57:42Z,5910000,False,7.0,11.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.33,,,,,,,,,,,,
604,PT07M31.00S,2025-11-23T02:57:35.7Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,103,106,2025-11-23T02:57:42Z,5920000,False,,,0,,J. Smith REBOUND (Off:3 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,603.0,8.0,5.0,3.0,,,,,
605,PT07M31.00S,2025-11-23T02:57:36.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630188,94.40999984741211,50.0,1610612741,103,106,2025-11-23T02:57:36Z,5930000,False,0.0,0.0,1,right,MISS J. Smith putback DUNK,[1630188],1610612741.0,CHI,putback,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
606,PT07M30.00S,2025-11-23T02:57:37.1Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,103,106,2025-11-23T02:57:37Z,5940000,False,,,0,,J. Smith REBOUND (Off:4 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,605.0,9.0,5.0,4.0,,,,,
607,PT07M29.00S,2025-11-23T02:57:38.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,65.52233902759527,37.00980392156863,1610612741,103,106,2025-11-23T02:57:45Z,5950000,False,-65.0,272.0,1,right,MISS K. Huerter 27' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.93,,,,,,,,,,,,
608,PT07M26.00S,2025-11-23T02:57:41.3Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,103,106,2025-11-23T02:57:45Z,5960000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:7),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,607.0,8.0,7.0,1.0,,,,,
609,PT07M20.00S,2025-11-23T02:57:46.9Z,4,REGULAR,3pt,Jump Shot,[],1641774,31.488173455978973,42.40196078431372,1610612764,103,106,2025-11-23T02:58:00Z,5970000,False,38.0,243.0,1,left,MISS T. Vukcevic 24' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.64,,,,,,,,,,,,
610,PT07M12.00S,2025-11-23T02:57:54.9Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612764,103,106,2025-11-23T02:58:00Z,5980000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,609.0,4.0,2.0,2.0,,,,,
611,PT07M12.00S,2025-11-23T02:57:54.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630551,5.590000152587891,50.0,1610612764,103,106,2025-11-23T02:58:04Z,5990000,False,0.0,0.0,1,left,MISS J. Champagnie putback Layup - blocked,"[1630551, 1630581]",1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,Giddey,1630581.0,,
612,PT07M12.00S,2025-11-23T02:57:54.6Z,4,REGULAR,block,,[],1630581,,,1610612764,103,106,2025-11-23T03:00:44Z,6000000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
613,PT07M08.00S,2025-11-23T02:57:58.6Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612741,103,106,2025-11-23T02:58:04Z,6010000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,611.0,2.0,2.0,0.0,,,,,
614,PT07M04.00S,2025-11-23T02:58:02.6Z,4,REGULAR,3pt,Jump Shot,[],1629632,68.80749014454665,23.52941176470588,1610612741,103,106,2025-11-23T02:58:07Z,6020000,False,-132.0,241.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.47,,,,,,,,,,,,
615,PT07M04.00S,2025-11-23T02:58:02.6Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,103,106,2025-11-23T03:24:32Z,6030000,False,,,0,,C. Kispert REBOUND (Off:1 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,614.0,4.0,3.0,1.0,,,,,
618,PT06M56.00S,2025-11-23T02:58:16.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,103,106,2025-11-23T03:24:32Z,6060000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,out,[],1629632,,,1610612764,103,106,2025-11-23T03:24:32Z,6070000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,out,[],1630581,,,1610612764,103,106,2025-11-23T03:24:32Z,6080000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,out,[],1628989,,,1610612764,103,106,2025-11-23T03:24:32Z,6090000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,out,[],1630188,,,1610612764,103,106,2025-11-23T03:24:32Z,6100000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,out,[],1641774,,,1610612764,103,106,2025-11-23T03:24:32Z,6110000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,in,[],1630245,,,1610612764,103,106,2025-11-23T03:24:32Z,6120000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,in,[],202696,,,1610612764,103,106,2025-11-23T03:24:32Z,6130000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,in,[],1641824,,,1610612764,103,106,2025-11-23T03:24:32Z,6140000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,in,[],1630200,,,1610612764,103,106,2025-11-23T03:24:32Z,6150000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M56.00S,2025-11-23T03:00:08.0Z,4,REGULAR,substitution,in,[],1642259,,,1610612764,103,106,2025-11-23T03:24:32Z,6160000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M46.00S,2025-11-23T03:01:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.14257555847569,41.911764705882355,1610612764,103,108,2025-11-23T03:01:29Z,6170000,False,40.0,80.0,1,left,C. McCollum 9' driving floating Jump Shot (15 PTS),[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,15.0,9.0,,,,,,,,,,,,
630,PT06M34.00S,2025-11-23T03:01:40.2Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612741,103,108,2025-11-23T03:01:45Z,6180000,False,,,0,,C. McCollum shooting personal FOUL (5 PF) (Dosunmu 2 FT),"[203468, 1630245]",1610612764.0,WAS,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,202053.0,5.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,
632,PT06M34.00S,2025-11-23T03:02:01.0Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,104,108,2025-11-23T03:02:01Z,6200000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (8 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
633,PT06M34.00S,2025-11-23T03:02:01.0Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,104,108,2025-11-23T03:02:19Z,6210000,False,,,0,,MISS A. Dosunmu Free Throw 2 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
634,PT06M31.00S,2025-11-23T03:02:04.0Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,104,108,2025-11-23T03:02:19Z,6220000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,633.0,5.0,3.0,2.0,,,,,
635,PT06M13.00S,2025-11-23T03:02:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,14.536793692509855,42.15686274509804,1610612764,104,110,2025-11-23T03:02:36Z,6230000,False,39.0,84.0,1,left,A. Sarr 9' fadeaway Jump Shot (16 PTS) (C. McCollum 3 AST),"[1642259, 203468]",1610612764.0,WAS,fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,16.0,9.28,C. McCollum,203468.0,3.0,,,,,,,,,
637,PT05M53.00S,2025-11-23T03:02:53.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,84.97043363994744,45.83333333333333,1610612741,106,110,2025-11-23T03:02:57Z,6250000,False,-21.0,89.0,1,right,T. Jones 9' driving floating Jump Shot (8 PTS),[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,9.12,,,,,,,,,,,,
639,PT05M32.00S,2025-11-23T03:03:15.6Z,4,REGULAR,3pt,Jump Shot,[],203468,26.10052562417871,16.42156862745098,1610612764,106,110,2025-11-23T03:03:26Z,6270000,False,168.0,193.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.57,,,,,,,,,,,,
640,PT05M30.00S,2025-11-23T03:03:17.6Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,106,110,2025-11-23T03:03:26Z,6280000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,639.0,5.0,4.0,1.0,,,,,
641,PT05M26.00S,2025-11-23T03:03:23.9Z,4,REGULAR,foul,personal,[],1641731,,,1610612741,106,110,2025-11-23T03:03:52Z,6290000,False,,,0,,B. Coulibaly personal FOUL (4 PF),"[1641731, 1630245]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1626300.0,4.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,
643,PT05M26.00S,2025-11-23T03:03:41.8Z,4,REGULAR,substitution,out,[],1630551,,,1610612741,106,110,2025-11-23T03:03:46Z,6310000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT05M26.00S,2025-11-23T03:03:41.8Z,4,REGULAR,substitution,in,[],1642273,,,1610612741,106,110,2025-11-23T03:03:46Z,6320000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M19.00S,2025-11-23T03:03:55.0Z,4,REGULAR,3pt,Jump Shot,[],202696,67.7562417871222,24.019607843137255,1610612741,109,110,2025-11-23T03:04:13Z,6330000,False,-130.0,251.0,1,right,N. Vučević 28' 3PT  (23 PTS) (T. Jones 1 AST),"[202696, 1630200]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,Made,23.0,28.23,T. Jones,1630200.0,1.0,,,,,,,,,
647,PT05M00.00S,2025-11-23T03:04:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,5.863994743758213,53.18627450980392,1610612764,109,110,2025-11-23T03:04:18Z,6350000,False,-16.0,3.0,1,left,MISS A. Sarr driving Layup,[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.61,,,,,,,,,,,,
648,PT04M58.00S,2025-11-23T03:04:15.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,109,110,2025-11-23T03:04:18Z,6360000,False,,,0,,N. Vučević REBOUND (Off:9 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,647.0,12.0,3.0,9.0,,,,,
649,PT04M51.00S,2025-11-23T03:04:22.8Z,4,REGULAR,3pt,Jump Shot,[],1641824,93.11760840998686,3.6764705882352944,1610612741,112,110,2025-11-23T03:04:28Z,6370000,False,-232.0,12.0,1,right,M. Buzelis 3PT  (13 PTS) (A. Dosunmu 1 AST),"[1641824, 1630245]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,Made,13.0,23.19,A. Dosunmu,1630245.0,1.0,,,,,,,,,
651,PT04M28.00S,2025-11-23T03:04:46.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.354139290407357,34.31372549019608,1610612764,112,110,2025-11-23T03:04:50Z,6390000,False,78.0,73.0,1,left,MISS C. McCollum 10' driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,10.71,,,,,,,,,,,,
652,PT04M28.00S,2025-11-23T03:04:50.2Z,4,REGULAR,rebound,offensive,[],1642259,,,1610612764,112,110,2025-11-23T03:04:50Z,6400000,False,,,0,,A. Sarr REBOUND (Off:2 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,651.0,8.0,6.0,2.0,,,,,
653,PT04M28.00S,2025-11-23T03:04:51.3Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612764,112,110,2025-11-23T03:04:57Z,6410000,False,,,0,,N. Vučević shooting personal FOUL (4 PF) (Sarr 2 FT),"[202696, 1642259]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1626300.0,4.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
655,PT04M28.00S,2025-11-23T03:05:16.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642259,,,1610612764,112,110,2025-11-23T03:05:50Z,6430000,False,,,0,,MISS A. Sarr Free Throw 1 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
656,PT04M28.00S,2025-11-23T03:05:16.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,112,110,2025-11-23T03:05:50Z,6440000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,655.0,,,,,,,,
657,PT04M28.00S,2025-11-23T03:05:17.1Z,4,REGULAR,substitution,out,[],1628975,,,1610612764,112,110,2025-11-23T03:05:30Z,6450000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M28.00S,2025-11-23T03:05:17.1Z,4,REGULAR,substitution,out,[],1630245,,,1610612764,112,110,2025-11-23T03:05:30Z,6460000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT04M28.00S,2025-11-23T03:05:17.1Z,4,REGULAR,substitution,out,[],203468,,,1610612764,112,110,2025-11-23T03:05:30Z,6470000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M28.00S,2025-11-23T03:05:17.1Z,4,REGULAR,substitution,in,[],1629632,,,1610612764,112,110,2025-11-23T03:05:30Z,6480000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M28.00S,2025-11-23T03:05:17.1Z,4,REGULAR,substitution,in,[],1630581,,,1610612764,112,110,2025-11-23T03:05:30Z,6490000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M28.00S,2025-11-23T03:05:17.1Z,4,REGULAR,substitution,in,[],1641715,,,1610612764,112,110,2025-11-23T03:05:30Z,6500000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M28.00S,2025-11-23T03:05:16.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642259,,,1610612764,112,110,2025-11-23T03:05:50Z,6510000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
664,PT04M26.00S,2025-11-23T03:05:18.1Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,112,110,2025-11-23T03:05:50Z,6520000,False,,,0,,J. Giddey REBOUND (Off:1 Def:10),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,663.0,11.0,10.0,1.0,,,,,
665,PT04M09.00S,2025-11-23T03:06:00.3Z,4,REGULAR,3pt,Jump Shot,[],202696,69.07030223390277,23.03921568627451,1610612741,112,110,2025-11-23T03:06:03Z,6530000,False,-135.0,238.0,1,right,MISS N. Vučević 27' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.37,,,,,,,,,,,,
666,PT04M07.00S,2025-11-23T03:06:02.3Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612764,112,110,2025-11-23T03:06:03Z,6540000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:5),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,665.0,7.0,5.0,2.0,,,,,
667,PT03M54.00S,2025-11-23T03:06:17.2Z,4,REGULAR,violation,kicked ball,[],202696,,,1610612764,112,110,2025-11-23T03:06:21Z,6550000,False,,,0,,N. Vučević kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
668,PT03M54.00S,2025-11-23T03:06:43.9Z,4,REGULAR,foul,offensive,[],1641715,,,1610612764,112,110,2025-11-23T03:06:59Z,6560000,False,,,0,,C. Whitmore off-the-ball offensive FOUL (2 PF),"[1641715, 1630200]",1610612764.0,WAS,off-the-ball,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,1628487.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
670,PT03M54.00S,2025-11-23T03:06:43.9Z,4,REGULAR,turnover,offensive foul,[],1641715,,,1610612764,112,110,2025-11-23T03:06:43Z,6580000,False,,,0,,C. Whitmore offensive foul TURNOVER (2 TO),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,1628487.0,,,,,,,,,,,,,,,2.0,,,,
671,PT03M41.00S,2025-11-23T03:07:06.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,86.41590013140605,49.50980392156863,1610612741,114,110,2025-11-23T03:07:09Z,6590000,False,-2.0,75.0,1,right,N. Vučević 7' Hook (25 PTS) (J. Giddey 11 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,25.0,7.52,J. Giddey,1630581.0,11.0,,,,,,,,,
673,PT03M41.00S,2025-11-23T03:07:13.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,114,110,2025-11-23T03:07:13Z,6610000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M41.00S,2025-11-23T03:09:03.8Z,4,REGULAR,substitution,out,[],1641715,,,1610612764,114,110,2025-11-23T03:09:37Z,6620000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M41.00S,2025-11-23T03:09:03.8Z,4,REGULAR,substitution,in,[],203468,,,1610612764,114,110,2025-11-23T03:09:37Z,6630000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT03M22.00S,2025-11-23T03:10:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,5.863994743758213,48.529411764705884,1610612764,114,112,2025-11-23T03:10:26Z,6640000,False,7.0,3.0,1,left,K. George driving Layup (14 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.78,,,,,,,,,,,,
