actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
329,PT01M36.00S,2026-01-30T02:03:12.4Z,2,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612741,48,60,2026-01-30T02:03:23Z,3240000,False,,,0,,J. Smith step out-of-bounds TURNOVER (1 TO),[1630188],1610612741.0,CHI,step,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,,
330,PT01M24.00S,2026-01-30T02:03:37.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612748,48,60,2026-01-30T02:04:05Z,3250000,False,,,0,,C. White shooting personal FOUL (2 PF) (Larsson 2 FT),"[1629632, 1641796]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1626301.0,,,,2.0,0.0,Larsson,1641796.0,,,,,,
332,PT01M24.00S,2026-01-30T02:04:25.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641796,,,1610612748,48,61,2026-01-30T02:04:25Z,3270000,False,,,0,,P. Larsson Free Throw 1 of 2 (5 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
333,PT01M24.00S,2026-01-30T02:04:42.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641796,,,1610612748,48,62,2026-01-30T02:04:42Z,3280000,False,,,0,,P. Larsson Free Throw 2 of 2 (6 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
335,PT01M02.00S,2026-01-30T02:05:24.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,18.00262812089356,42.44791666666667,1610612741,48,62,2026-01-30T02:05:28Z,3300000,False,38.0,117.0,1,left,MISS N. Vučević 12' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
336,PT01M00.00S,2026-01-30T02:05:26.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,48,62,2026-01-30T02:05:28Z,3310000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,335.0,6.0,5.0,1.0,,
337,PT00M48.70S,2026-01-30T02:05:39.2Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,48,62,2026-01-30T02:05:47Z,3320000,False,,,0,,N. Powell step out-of-bounds TURNOVER (1 TO),[1626181],1610612748.0,MIA,step,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right,,,,,,,1629178.0,1.0,,,,,,,,,,,,
339,PT00M36.10S,2026-01-30T02:06:00.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,33.196452036793694,46.10140931372549,1610612741,51,62,2026-01-30T02:10:23Z,3340000,False,19.0,260.0,1,left,C. White 26' 3PT step back (3 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,26.02,Made,3.0,,,,,,,,,,,,,,,,,
340,PT00M16.80S,2026-01-30T02:06:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,94.03745072273325,46.07843137254902,1610612748,51,62,2026-01-30T02:06:29Z,3350000,False,-20.0,4.0,1,right,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
341,PT00M15.50S,2026-01-30T02:06:22.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,51,62,2026-01-30T02:06:29Z,3360000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,340.0,,,,,
344,PT00M00.80S,2026-01-30T02:06:48.0Z,2,REGULAR,3pt,Jump Shot,[],1641824,9.543363994743759,98.52941176470588,1610612741,51,62,2026-01-30T02:06:54Z,3380000,False,-243.0,37.0,1,left,MISS M. Buzelis 24' step back 3PT,[1641824],1610612741.0,CHI,step back,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,24.54,Missed,,,,,,,,,,,,,,,,,,
345,PT00M00.80S,2026-01-30T02:06:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,51,62,2026-01-30T02:06:54Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,344.0,,,,,
346,PT00M00.00S,2026-01-30T02:06:52.1Z,2,REGULAR,period,end,[],0,,,1610612741,51,62,2026-01-30T02:06:52Z,3400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-01-30T02:21:51.1Z,3,REGULAR,substitution,out,['startperiod'],1628989,,,1610612741,51,62,2026-01-30T02:22:11Z,3410000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-01-30T02:21:51.1Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612741,51,62,2026-01-30T02:22:11Z,3420000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-01-30T02:21:51.1Z,3,REGULAR,substitution,out,['startperiod'],1631170,,,1610612741,51,62,2026-01-30T02:22:11Z,3430000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-01-30T02:21:51.1Z,3,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,51,62,2026-01-30T02:22:11Z,3440000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-01-30T02:21:51.1Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612741,51,62,2026-01-30T02:22:11Z,3450000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-01-30T02:21:51.1Z,3,REGULAR,substitution,in,['startperiod'],1642857,,,1610612741,51,62,2026-01-30T02:22:11Z,3460000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-01-30T02:22:11.8Z,3,REGULAR,period,start,[],0,,,1610612741,51,62,2026-01-30T02:22:11Z,3470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M41.00S,2026-01-30T02:22:30.4Z,3,REGULAR,3pt,Jump Shot,[],1641824,65.25952693823915,49.26470588235294,1610612741,54,62,2026-01-30T02:22:35Z,3480000,False,-4.0,274.0,1,right,M. Buzelis 27' 3PT  (9 PTS) (A. Dosunmu 3 AST),"[1641824, 1630245]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,27.41,Made,9.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,,,,
366,PT11M25.00S,2026-01-30T02:22:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,5.601182654402102,48.28431372549019,1610612748,54,64,2026-01-30T02:22:51Z,3500000,False,9.0,0.0,1,left,P. Larsson driving finger roll Layup (8 PTS),[1641796],1610612748.0,MIA,driving finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.86,Made,8.0,,,,,,,,,,,,,,,,,
367,PT11M25.00S,2026-01-30T02:22:50.3Z,3,REGULAR,foul,personal,['1freethrow'],1641824,,,1610612748,54,64,2026-01-30T02:22:58Z,3510000,False,,,0,,M. Buzelis shooting personal FOUL (3 PF) (Larsson 1 FT),"[1641824, 1641796]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,,,,3.0,0.0,Larsson,1641796.0,,,,,,
369,PT11M25.00S,2026-01-30T02:23:18.0Z,3,REGULAR,freethrow,1 of 1,[],1641796,,,1610612748,54,65,2026-01-30T02:23:18Z,3530000,False,,,0,,P. Larsson Free Throw 1 of 1 (9 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
370,PT11M02.00S,2026-01-30T02:23:44.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,92.06636005256242,57.35294117647059,1610612741,54,65,2026-01-30T02:23:50Z,3540000,False,37.0,22.0,1,right,MISS N. Vučević turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
371,PT11M00.00S,2026-01-30T02:23:46.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,54,65,2026-01-30T02:23:50Z,3550000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,370.0,7.0,6.0,1.0,,
372,PT10M49.00S,2026-01-30T02:23:57.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,7.046649145860711,46.07843137254902,1610612748,54,65,2026-01-30T02:24:00Z,3560000,False,20.0,14.0,1,left,MISS B. Adebayo driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
373,PT10M48.00S,2026-01-30T02:23:58.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,54,65,2026-01-30T02:24:00Z,3570000,False,,,0,,N. Vučević REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,372.0,6.0,4.0,2.0,,
375,PT10M37.00S,2026-01-30T02:24:26.6Z,3,REGULAR,3pt,Jump Shot,[],1629632,77.4802890932983,5.147058823529411,1610612741,54,65,2026-01-30T02:24:31Z,3590000,False,-224.0,159.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
376,PT10M33.00S,2026-01-30T02:24:30.6Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,54,65,2026-01-30T02:24:34Z,3600000,False,,,0,,P. Larsson REBOUND (Off:0 Def:2),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,375.0,2.0,2.0,0.0,,
377,PT10M29.00S,2026-01-30T02:24:34.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,26.888961892247043,13.23529411764706,1610612748,54,65,2026-01-30T02:25:44Z,3610000,False,184.0,200.0,1,left,MISS N. Powell 27' running 3PT,[1626181],1610612748.0,MIA,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
378,PT10M26.00S,2026-01-30T02:24:37.4Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,54,65,2026-01-30T02:24:39Z,3620000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,377.0,7.0,5.0,2.0,,
379,PT10M16.00S,2026-01-30T02:24:47.9Z,3,REGULAR,3pt,Jump Shot,[],1641824,89.70105124835742,3.6764705882352944,1610612741,57,65,2026-01-30T02:24:51Z,3630000,False,-232.0,44.0,1,right,M. Buzelis 3PT  (12 PTS) (C. White 4 AST),"[1641824, 1629632]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,23.58,Made,12.0,C. White,1629632.0,4.0,,,,,,,,,,,,,,
381,PT10M02.00S,2026-01-30T02:25:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,14.71747700394218,44.52742034313725,1610612748,57,67,2026-01-30T02:25:06Z,3650000,False,27.0,86.0,1,left,N. Powell 9' driving floating Jump Shot (11 PTS) (B. Adebayo 2 AST),"[1626181, 1628389]",1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,11.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,
383,PT09M44.00S,2026-01-30T02:25:22.0Z,3,REGULAR,foul,personal,['2freethrow'],1642857,,,1610612741,57,67,2026-01-30T02:25:30Z,3670000,False,,,0,,K. Jakučionis shooting personal FOUL (3 PF) (White 2 FT),"[1642857, 1629632]",1610612748.0,MIA,shooting,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,8-16 Left,,,,,,,1629178.0,,,,3.0,0.0,White,1629632.0,,,,,,
385,PT09M44.00S,2026-01-30T02:25:50.2Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,58,67,2026-01-30T02:25:50Z,3690000,False,,,0,,C. White Free Throw 1 of 2 (4 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
386,PT09M44.00S,2026-01-30T02:26:00.8Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,59,67,2026-01-30T02:26:00Z,3700000,False,,,0,,C. White Free Throw 2 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
387,PT09M33.00S,2026-01-30T02:26:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.389618922470433,47.30392156862745,1610612748,59,67,2026-01-30T02:26:17Z,3710000,False,13.0,8.0,1,left,MISS N. Powell driving Layup,[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
388,PT09M31.00S,2026-01-30T02:26:15.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,59,67,2026-01-30T02:26:17Z,3720000,False,,,0,,N. Vučević REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,387.0,7.0,5.0,2.0,,
389,PT09M26.00S,2026-01-30T02:26:20.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,64.47109067017082,46.81372549019608,1610612741,59,67,2026-01-30T02:27:28Z,3730000,False,-16.0,281.0,1,right,MISS N. Vučević 28' running 3PT,[202696],1610612741.0,CHI,running,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,28.19,Missed,,,,,,,,,,,,,,,,,,
390,PT09M23.00S,2026-01-30T02:26:23.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,59,67,2026-01-30T02:26:25Z,3740000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,389.0,8.0,7.0,1.0,,
392,PT09M17.00S,2026-01-30T02:26:31.9Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612748,59,67,2026-01-30T02:26:40Z,3760000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Adebayo 2 FT),"[202696, 1628389]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,1.0,0.0,Adebayo,1628389.0,,,,,,
394,PT09M17.00S,2026-01-30T02:26:57.9Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,59,68,2026-01-30T02:26:57Z,3780000,False,,,0,,B. Adebayo Free Throw 1 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
395,PT09M17.00S,2026-01-30T02:27:11.3Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,59,69,2026-01-30T02:27:11Z,3790000,False,,,0,,B. Adebayo Free Throw 2 of 2 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
396,PT09M06.00S,2026-01-30T02:27:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,90.09526938239159,44.11764705882353,1610612741,59,69,2026-01-30T02:30:47Z,3800000,False,-29.0,41.0,1,right,MISS I. Okoro floating Shot,[1630171],1610612741.0,CHI,floating,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
397,PT09M03.00S,2026-01-30T02:27:27.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,59,69,2026-01-30T02:30:47Z,3810000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,396.0,9.0,8.0,1.0,,
398,PT08M56.00S,2026-01-30T02:27:35.2Z,3,REGULAR,3pt,Jump Shot,[],1641796,25.706307490144546,79.90196078431373,1610612748,59,69,2026-01-30T02:27:43Z,3820000,False,-150.0,189.0,1,left,MISS P. Larsson 24' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,24.11,Missed,,,,,,,,,,,,,,,,,,
399,PT08M53.00S,2026-01-30T02:27:38.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,59,69,2026-01-30T02:27:43Z,3830000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,398.0,,,,,
401,PT08M38.00S,2026-01-30T02:28:03.9Z,3,REGULAR,2pt,Jump Shot,[],202696,77.87450722733246,38.72549019607843,1610612741,59,69,2026-01-30T02:28:07Z,3850000,False,-56.0,155.0,1,right,MISS N. Vučević 16' Jump Shot,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,16.54,Missed,,,,,,,,,,,,,,,,,,
402,PT08M36.00S,2026-01-30T02:28:05.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,59,69,2026-01-30T02:28:07Z,3860000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,401.0,10.0,9.0,1.0,,
403,PT08M30.00S,2026-01-30T02:28:12.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,31.488173455978973,70.83333333333334,1610612748,59,69,2026-01-30T02:33:36Z,3870000,False,-104.0,243.0,1,left,MISS B. Adebayo 26' running pullup 3PT,[1628389],1610612748.0,MIA,running pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
404,PT08M27.00S,2026-01-30T02:28:15.0Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,59,69,2026-01-30T02:28:16Z,3880000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,403.0,2.0,2.0,0.0,,
405,PT08M24.00S,2026-01-30T02:28:22.2Z,3,REGULAR,foul,personal,['2freethrow'],1642857,,,1610612741,59,69,2026-01-30T02:28:31Z,3890000,False,,,0,,K. Jakučionis shooting personal FOUL (4 PF) (Dosunmu 2 FT),"[1642857, 1630245]",1610612748.0,MIA,shooting,,,Jakučionis,K. Jakučionis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,4.0,0.0,Dosunmu,1630245.0,,,,,,
407,PT08M24.00S,2026-01-30T02:28:50.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630245,,,1610612741,60,69,2026-01-30T02:28:50Z,3910000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (5 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
408,PT08M24.00S,2026-01-30T02:28:54.8Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,60,69,2026-01-30T02:29:04Z,3920000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M24.00S,2026-01-30T02:28:54.8Z,3,REGULAR,substitution,out,[],202696,,,1610612741,60,69,2026-01-30T02:29:04Z,3930000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M24.00S,2026-01-30T02:28:54.8Z,3,REGULAR,substitution,out,[],1642857,,,1610612741,60,69,2026-01-30T02:29:04Z,3940000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M24.00S,2026-01-30T02:28:54.8Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,60,69,2026-01-30T02:29:04Z,3950000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M24.00S,2026-01-30T02:28:54.8Z,3,REGULAR,substitution,in,[],1628989,,,1610612741,60,69,2026-01-30T02:29:04Z,3960000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M24.00S,2026-01-30T02:28:54.8Z,3,REGULAR,substitution,in,[],1631170,,,1610612741,60,69,2026-01-30T02:29:04Z,3970000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT08M24.00S,2026-01-30T02:29:30.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630245,,,1610612741,61,69,2026-01-30T02:29:30Z,3980000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (6 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
415,PT08M06.00S,2026-01-30T02:29:49.4Z,3,REGULAR,turnover,bad pass,[],203952,,,1610612748,61,69,2026-01-30T02:29:52Z,3990000,False,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 1628989]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,Huerter,1628989.0,,,,,,,,,,
416,PT08M06.00S,2026-01-30T02:29:49.4Z,3,REGULAR,steal,,[],1628989,,,1610612741,61,69,2026-01-30T02:29:51Z,4000000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
417,PT07M47.00S,2026-01-30T02:30:08.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,66.04796320630749,65.19607843137256,1610612741,61,69,2026-01-30T02:30:14Z,4010000,False,76.0,267.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,27.72,Missed,,,,,,,,,,,,,,,,,,
418,PT07M44.00S,2026-01-30T02:30:11.4Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,61,69,2026-01-30T02:30:12Z,4020000,False,,,0,,P. Larsson REBOUND (Off:0 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,417.0,3.0,3.0,0.0,,
419,PT07M40.00S,2026-01-30T02:30:18.7Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612748,61,69,2026-01-30T02:30:28Z,4030000,False,,,0,,I. Okoro shooting personal FOUL (4 PF) (Powell 2 FT),"[1630171, 1626181]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2530.0,,,,4.0,0.0,Powell,1626181.0,,,,,,
421,PT07M40.00S,2026-01-30T02:30:51.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626181,,,1610612748,61,70,2026-01-30T02:30:51Z,4050000,False,,,0,,N. Powell Free Throw 1 of 2 (12 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
422,PT07M40.00S,2026-01-30T02:30:51.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626181,,,1610612748,61,70,2026-01-30T02:31:17Z,4060000,False,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT07M37.00S,2026-01-30T02:30:54.5Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612741,61,70,2026-01-30T02:31:17Z,4070000,False,,,0,,K. Huerter REBOUND (Off:1 Def:6),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,422.0,7.0,6.0,1.0,,
424,PT07M28.00S,2026-01-30T02:31:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.24901445466492,51.470588235294116,1610612741,61,70,2026-01-30T02:31:27Z,4080000,False,7.0,11.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
425,PT07M26.00S,2026-01-30T02:31:23.3Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,61,70,2026-01-30T02:31:27Z,4090000,False,,,0,,P. Larsson REBOUND (Off:0 Def:4),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,424.0,4.0,4.0,0.0,,
