actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
333,PT01M25.00S,2025-12-04T02:07:40.8Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,39,50,2025-12-04T02:07:50Z,3250000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M25.00S,2025-12-04T02:07:40.8Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,39,50,2025-12-04T02:08:10Z,3255000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M25.00S,2025-12-04T02:07:59.4Z,2,REGULAR,freethrow,2 of 2,[],1642856,,,1610612751,39,51,2025-12-04T02:07:59Z,3260000,False,,,0,,E. Dëmin Free Throw 2 of 2 (4 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
336,PT01M13.00S,2025-12-04T02:08:11.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,8.229303547963205,38.23529411764706,1610612741,41,51,2025-12-04T02:08:31Z,3270000,False,59.0,25.0,1,left,N. Vučević 6' driving floating Jump Shot (9 PTS) (J. Giddey 3 AST),"[202696, 1630581]",1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,,,,,,,,9.0,,,,J. Giddey,1630581.0,3.0,,,,
338,PT01M00.00S,2025-12-04T02:08:26.5Z,2,REGULAR,3pt,Jump Shot,[],1642856,68.15045992115637,20.34313725490196,1610612751,41,54,2025-12-04T02:08:29Z,3290000,False,-148.0,247.0,1,right,E. Dëmin 28' 3PT pullup (7 PTS),[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,28.8,Made,,,,,,,,7.0,,,,,,,,,,
339,PT00M51.60S,2025-12-04T02:08:39.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,5.995400788436268,61.274509803921575,1610612741,43,54,2025-12-04T02:08:44Z,3300000,False,-56.0,4.0,1,left,J. Giddey driving floating bank Jump Shot (14 PTS),[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,,,,14.0,,,,,,,,,,
340,PT00M51.60S,2025-12-04T02:08:43.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642856,,,1610612741,43,54,2025-12-04T02:08:51Z,3310000,False,,,0,,E. Dëmin shooting personal FOUL (3 PF) (Giddey 1 FT),"[1642856, 1630581]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2003.0,,,,,,3.0,0.0,Giddey,1630581.0
342,PT00M51.60S,2025-12-04T02:08:52.3Z,2,REGULAR,substitution,out,[],1642856,,,1610612741,43,54,2025-12-04T02:09:35Z,3330000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M51.60S,2025-12-04T02:08:52.3Z,2,REGULAR,substitution,in,[],1642962,,,1610612741,43,54,2025-12-04T02:09:35Z,3340000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M51.60S,2025-12-04T02:09:10.1Z,2,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,44,54,2025-12-04T02:09:10Z,3350000,False,,,0,,J. Giddey Free Throw 1 of 1 (15 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,15.0,,,,,,,,,,
345,PT00M33.30S,2025-12-04T02:09:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,92.06636005256242,49.26470588235294,1610612751,44,54,2025-12-04T02:10:07Z,3360000,False,-4.0,22.0,1,right,MISS D. Sharpe cutting Layup - blocked,"[1630549, 1630245]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,Dosunmu,1630245.0,,,,,,,
346,PT00M33.30S,2025-12-04T02:09:32.2Z,2,REGULAR,block,,[],1630245,,,1610612751,44,54,2025-12-04T02:09:35Z,3370000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT00M33.30S,2025-12-04T02:09:32.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,44,54,2025-12-04T02:09:36Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,345.0,,,,,,,,,,,,,,,,,
349,PT00M30.10S,2025-12-04T02:09:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,65.1281208935611,34.80392156862745,1610612751,44,54,2025-12-04T02:10:01Z,3400000,False,-76.0,275.0,1,right,MISS T. Martin 28' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,28.56,Missed,,,,,,,,,,,,,,,,,,
350,PT00M29.20S,2025-12-04T02:09:56.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,44,54,2025-12-04T02:10:01Z,3410000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,349.0,,,,,,,,,,,,,,,,,
351,PT00M21.80S,2025-12-04T02:10:08.4Z,2,REGULAR,3pt,Jump Shot,[],202696,30.831143232588698,64.4607843137255,1610612741,44,54,2025-12-04T02:10:12Z,3420000,False,-72.0,237.0,1,left,MISS N. Vučević 24' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
352,PT00M18.40S,2025-12-04T02:10:11.8Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,44,54,2025-12-04T02:10:11Z,3430000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,351.0,1.0,1.0,0.0,,,,,,,,,,,,,,
353,PT00M00.00S,2025-12-04T02:10:32.6Z,2,REGULAR,period,end,[],0,,,1610612751,44,54,2025-12-04T02:10:32Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,out,['startperiod'],1631207,,,1610612751,44,54,2025-12-04T02:25:49Z,3450000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612751,44,54,2025-12-04T02:25:49Z,3460000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,out,['startperiod'],1630533,,,1610612751,44,54,2025-12-04T02:25:49Z,3470000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,out,['startperiod'],1642874,,,1610612751,44,54,2025-12-04T02:25:49Z,3480000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,out,['startperiod'],1630549,,,1610612751,44,54,2025-12-04T02:25:49Z,3490000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,out,['startperiod'],1642962,,,1610612751,44,54,2025-12-04T02:25:49Z,3500000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,in,['startperiod'],1641763,,,1610612751,44,54,2025-12-04T02:25:49Z,3510000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,in,['startperiod'],1641824,,,1610612751,44,54,2025-12-04T02:25:49Z,3520000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,in,['startperiod'],1642856,,,1610612751,44,54,2025-12-04T02:25:49Z,3530000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,in,['startperiod'],1629008,,,1610612751,44,54,2025-12-04T02:25:49Z,3540000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,44,54,2025-12-04T02:25:49Z,3550000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-12-04T02:25:04.1Z,3,REGULAR,substitution,in,['startperiod'],1641730,,,1610612751,44,54,2025-12-04T02:25:49Z,3560000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2025-12-04T02:25:44.3Z,3,REGULAR,period,start,[],0,,,1610612751,44,54,2025-12-04T02:25:50Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M47.00S,2025-12-04T02:25:56.7Z,3,REGULAR,3pt,Jump Shot,[],1629008,31.35676741130092,37.745098039215684,1610612751,44,54,2025-12-04T02:26:06Z,3580000,False,61.0,242.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
368,PT11M47.00S,2025-12-04T02:25:56.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,44,54,2025-12-04T02:26:06Z,3590000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,367.0,,,,,,,,,,,,,,,,,
370,PT11M29.00S,2025-12-04T02:26:35.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,86.81011826544021,49.26470588235294,1610612741,46,54,2025-12-04T02:27:09Z,3610000,False,-4.0,71.0,1,right,N. Vučević 7' driving Hook (11 PTS) (J. Giddey 4 AST),"[202696, 1630581]",1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,,,,11.0,,,,J. Giddey,1630581.0,4.0,,,,
373,PT11M05.00S,2025-12-04T02:26:59.4Z,3,REGULAR,turnover,lost ball,[],1629008,,,1610612751,46,54,2025-12-04T02:27:03Z,3630000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 202696]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Vučević,202696.0,,,,,,,,,,,
374,PT11M05.00S,2025-12-04T02:26:59.4Z,3,REGULAR,steal,,[],202696,,,1610612741,46,54,2025-12-04T02:27:01Z,3640000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
375,PT10M59.00S,2025-12-04T02:27:05.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641763,92.32917214191852,48.529411764705884,1610612741,48,54,2025-12-04T02:27:46Z,3650000,False,-7.0,20.0,1,right,J. Phillips running DUNK (2 PTS) (J. Giddey 5 AST),"[1641763, 1630581]",1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,2.0,,,,J. Giddey,1630581.0,5.0,,,,
377,PT10M47.00S,2025-12-04T02:27:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.863994743758213,51.470588235294116,1610612751,48,56,2025-12-04T02:27:29Z,3670000,False,-7.0,3.0,1,left,N. Claxton driving finger roll Layup (9 PTS) (E. Dëmin 1 AST),"[1629651, 1642856]",1610612751.0,BKN,driving finger roll,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,9.0,,,,E. Dëmin,1642856.0,1.0,,,,
379,PT10M35.00S,2025-12-04T02:27:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.20433639947439,45.09803921568628,1610612741,48,56,2025-12-04T02:28:31Z,3690000,False,-25.0,68.0,1,right,MISS N. Vučević 7' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
380,PT10M33.00S,2025-12-04T02:27:42.2Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,48,56,2025-12-04T02:28:31Z,3700000,False,,,0,,N. Vučević REBOUND (Off:3 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,379.0,9.0,6.0,3.0,,,,,,,,,,,,,,
381,PT10M19.00S,2025-12-04T02:27:53.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641763,86.94152431011827,3.431372549019608,1610612741,51,56,2025-12-04T02:27:56Z,3710000,False,-233.0,70.0,1,right,J. Phillips 24' 3PT  (5 PTS) (J. Giddey 6 AST),"[1641763, 1630581]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,24.32,Made,,,,,,,,5.0,,,,J. Giddey,1630581.0,6.0,,,,
383,PT10M04.00S,2025-12-04T02:28:08.0Z,3,REGULAR,3pt,Jump Shot,[],1641730,5.601182654402102,95.09803921568627,1610612751,51,59,2025-12-04T02:28:11Z,3730000,False,-225.0,0.0,1,left,N. Clowney 3PT  (5 PTS) (E. Dëmin 2 AST),"[1641730, 1642856]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,,,,5.0,,,,E. Dëmin,1642856.0,2.0,,,,
385,PT09M55.00S,2025-12-04T02:28:17.1Z,3,REGULAR,3pt,Jump Shot,[],202696,66.17936925098554,61.76470588235294,1610612741,51,59,2025-12-04T02:29:49Z,3750000,False,59.0,265.0,1,right,MISS N. Vučević 27' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
386,PT09M53.00S,2025-12-04T02:28:19.1Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,51,59,2025-12-04T02:28:20Z,3760000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:8),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,385.0,9.0,8.0,1.0,,,,,,,,,,,,,,
387,PT09M43.00S,2025-12-04T02:28:29.1Z,3,REGULAR,3pt,Jump Shot,[],1641730,3.630091984231275,94.36274509803921,1610612751,51,62,2025-12-04T02:28:33Z,3770000,False,-222.0,-18.0,1,left,N. Clowney 3PT  (8 PTS) (E. Dëmin 3 AST),"[1641730, 1642856]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,22.26,Made,,,,,,,,8.0,,,,E. Dëmin,1642856.0,3.0,,,,
389,PT09M20.00S,2025-12-04T02:28:51.7Z,3,REGULAR,turnover,bad pass,[],1630245,,,1610612741,51,62,2025-12-04T02:28:56Z,3790000,False,,,0,,A. Dosunmu bad pass TURNOVER (2 TO),"[1630245, 1629008]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Porter Jr.,1629008.0,,,,,,,,,,,
390,PT09M20.00S,2025-12-04T02:28:51.7Z,3,REGULAR,steal,,[],1629008,,,1610612751,51,62,2025-12-04T02:28:53Z,3800000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
391,PT09M15.00S,2025-12-04T02:28:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631213,5.206964520367937,51.71568627450981,1610612751,51,64,2025-12-04T02:29:02Z,3810000,False,-9.0,-4.0,1,left,T. Martin running Layup (4 PTS) (M. Porter Jr. 3 AST),"[1631213, 1629008]",1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,4.0,,,,M. Porter Jr.,1629008.0,3.0,,,,
393,PT09M15.00S,2025-12-04T02:29:01.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,51,64,2025-12-04T02:29:01Z,3830000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT09M03.00S,2025-12-04T02:32:25.9Z,3,REGULAR,foul,personal,[],1631213,,,1610612741,51,64,2025-12-04T02:32:31Z,3840000,False,,,0,,T. Martin personal FOUL (2 PF),"[1631213, 202696]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1201.0,,,,,,2.0,0.0,Vučević,202696.0
396,PT08M55.00S,2025-12-04T02:32:47.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,84.83902759526939,46.81372549019608,1610612741,53,64,2025-12-04T02:32:52Z,3860000,False,-16.0,90.0,1,right,J. Giddey 9' driving floating Jump Shot (17 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,9.14,Made,,,,,,,,17.0,,,,,,,,,,
400,PT08M27.00S,2025-12-04T02:33:15.0Z,3,REGULAR,3pt,Jump Shot,[],1641730,4.155716162943495,95.83333333333334,1610612751,53,67,2025-12-04T02:34:00Z,3900000,False,-229.0,-13.0,1,left,N. Clowney 3PT  (11 PTS) (T. Martin 1 AST),"[1641730, 1631213]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,22.96,Made,,,,,,,,11.0,,,,T. Martin,1631213.0,1.0,,,,
402,PT08M24.00S,2025-12-04T02:33:31.8Z,3,REGULAR,turnover,backcourt,[],1630581,,,1610612741,53,67,2025-12-04T02:34:26Z,3920000,False,,,0,,J. Giddey backcourt TURNOVER (3 TO),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,,,,1201.0,,,,,,,,,
403,PT08M10.00S,2025-12-04T02:33:51.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,27.020367936925098,20.588235294117645,1610612751,53,70,2025-12-04T02:33:56Z,3930000,False,147.0,201.0,1,left,M. Porter Jr. 24' 3PT pullup (20 PTS) (N. Claxton 5 AST),"[1629008, 1629651]",1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.95,Made,,,,,,,,20.0,,,,N. Claxton,1629651.0,5.0,,,,
405,PT07M51.00S,2025-12-04T02:34:11.0Z,3,REGULAR,turnover,lost ball,[],1641824,,,1610612741,53,70,2025-12-04T02:34:16Z,3950000,False,,,0,,M. Buzelis lost ball TURNOVER (2 TO),"[1641824, 1629008]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Porter Jr.,1629008.0,,,,,,,,,,,
406,PT07M51.00S,2025-12-04T02:34:11.0Z,3,REGULAR,steal,,[],1629008,,,1610612751,53,70,2025-12-04T02:35:08Z,3960000,False,,,0,,M. Porter Jr. STEAL (2 STL),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
407,PT07M43.00S,2025-12-04T02:34:18.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642856,3.3672798948751645,95.83333333333334,1610612751,53,70,2025-12-04T02:34:23Z,3970000,False,-229.0,-21.0,1,left,MISS E. Dëmin 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
408,PT07M39.00S,2025-12-04T02:34:22.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,53,70,2025-12-04T02:34:23Z,3980000,False,,,0,,N. Vučević REBOUND (Off:3 Def:7),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,407.0,10.0,7.0,3.0,,,,,,,,,,,,,,
410,PT07M37.00S,2025-12-04T02:34:24.4Z,3,REGULAR,turnover,bad pass,[],202696,,,1610612741,53,70,2025-12-04T02:34:30Z,4000000,False,,,0,,N. Vučević bad pass TURNOVER (5 TO),"[202696, 1631213]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,,,,5.0,Martin,1631213.0,,,,,,,,,,,
411,PT07M37.00S,2025-12-04T02:34:24.4Z,3,REGULAR,steal,,[],1631213,,,1610612751,53,70,2025-12-04T02:34:27Z,4010000,False,,,0,,T. Martin STEAL (2 STL),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
412,PT07M34.00S,2025-12-04T02:34:30.3Z,3,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612751,53,70,2025-12-04T02:34:40Z,4020000,False,,,0,,M. Porter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1629008],1610612751.0,BKN,lost ball,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,1201.0,,,,,,,,,
413,PT07M22.00S,2025-12-04T02:34:49.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,90.62089356110381,40.44117647058824,1610612741,55,70,2025-12-04T02:34:53Z,4030000,False,-48.0,36.0,1,right,J. Giddey driving floating bank Jump Shot (19 PTS),[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,,,,,,,,19.0,,,,,,,,,,
414,PT07M09.00S,2025-12-04T02:35:01.8Z,3,REGULAR,3pt,Jump Shot,[],1642856,31.09395532194481,41.42156862745098,1610612751,55,70,2025-12-04T02:35:06Z,4040000,False,43.0,240.0,1,left,MISS E. Dëmin 24' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,24.36,Missed,,,,,,,,,,,,,,,,,,
415,PT07M06.00S,2025-12-04T02:35:04.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,55,70,2025-12-04T02:35:06Z,4050000,False,,,0,,J. Giddey REBOUND (Off:1 Def:7),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,414.0,8.0,7.0,1.0,,,,,,,,,,,,,,
416,PT07M04.00S,2025-12-04T02:35:10.7Z,3,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612741,55,70,2025-12-04T02:35:52Z,4060000,False,,,0,,N. Clowney shooting personal FOUL (3 PF) (Dosunmu 2 FT),"[1641730, 1630245]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,,,,,,3.0,0.0,Dosunmu,1630245.0
418,PT07M04.00S,2025-12-04T02:35:53.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630245,,,1610612741,56,70,2025-12-04T02:35:53Z,4080000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (4 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
419,PT07M04.00S,2025-12-04T02:36:09.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630245,,,1610612741,57,70,2025-12-04T02:36:09Z,4090000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (5 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
420,PT06M49.00S,2025-12-04T02:36:26.9Z,3,REGULAR,3pt,Jump Shot,[],1629008,28.597240473061763,28.186274509803923,1610612751,57,73,2025-12-04T02:36:31Z,4100000,False,109.0,216.0,1,left,M. Porter Jr. 24' 3PT  (23 PTS) (N. Claxton 6 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.23,Made,,,,,,,,23.0,,,,N. Claxton,1629651.0,6.0,,,,
422,PT06M34.00S,2025-12-04T02:36:47.9Z,3,REGULAR,foul,technical,['1freethrow'],1642856,,,1610612741,57,73,2025-12-04T02:36:53Z,4120000,False,,,0,,E. Dëmin defensive-3-second technical FOUL (1 Tech),[1642856],1610612751.0,BKN,defensive-3-second,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,2003.0,,,,,,3.0,1.0,,
