actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
561,PT12M00.00S,2026-02-22T02:53:40.1Z,4,REGULAR,substitution,in,['startperiod'],1631105,,,1610612741,76,97,2026-02-22T02:53:56Z,5500000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2026-02-22T02:54:20.0Z,4,REGULAR,period,start,[],0,,,1610612765,76,97,2026-02-22T02:54:20Z,5510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT11M42.00S,2026-02-22T02:54:37.2Z,4,REGULAR,turnover,bad pass,[],1627747,,,1610612765,76,97,2026-02-22T02:54:40Z,5520000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1630171]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Okoro,1630171.0
564,PT11M42.00S,2026-02-22T02:54:37.2Z,4,REGULAR,steal,,[],1630171,,,1610612741,76,97,2026-02-22T02:54:39Z,5530000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT11M37.00S,2026-02-22T02:54:41.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,93.9060446780552,46.32352941176471,1610612741,76,97,2026-02-22T02:54:52Z,5540000,False,-18.0,5.0,1,right,MISS J. Giddey running Layup - blocked,"[1630581, 1630595]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.9,,,,,Cunningham,1630595.0,,
566,PT11M37.00S,2026-02-22T02:54:41.9Z,4,REGULAR,block,,[],1630595,,,1610612741,76,97,2026-02-22T02:54:44Z,5550000,False,,,0,,C. Cunningham BLOCK (3 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
567,PT11M35.00S,2026-02-22T02:54:43.9Z,4,REGULAR,rebound,offensive,[],1629012,,,1610612741,76,97,2026-02-22T02:55:05Z,5560000,False,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,565.0,2.0,1.0,1.0,,,,,,,,,
568,PT11M29.00S,2026-02-22T02:54:50.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629012,75.9526938239159,22.817095588235293,1610612741,78,97,2026-02-22T02:57:05Z,5570000,False,-136.0,174.0,1,right,C. Sexton 22' Jump Shot (2 PTS) (I. Okoro 2 AST),"[1629012, 1630171]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,Made,2.0,,,,,22.04,I. Okoro,1630171.0,2.0,,,,,
570,PT11M04.00S,2026-02-22T02:55:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,9.149145860709593,44.11764705882353,1610612765,78,97,2026-02-22T03:00:39Z,5590000,False,29.0,34.0,1,left,MISS C. LeVert Jump Shot,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.46,,,,,,,,
571,PT11M02.00S,2026-02-22T02:55:16.6Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,78,97,2026-02-22T02:55:20Z,5600000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,570.0,4.0,4.0,0.0,,,,,,,,,
572,PT10M54.00S,2026-02-22T02:55:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,94.03745072273325,53.431372549019606,1610612741,78,97,2026-02-22T02:55:29Z,5610000,False,17.0,4.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.76,,,,,,,,
573,PT10M54.00S,2026-02-22T02:55:25.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,78,97,2026-02-22T02:55:29Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,572.0,,,,,,,,,,,,
575,PT10M52.00S,2026-02-22T02:55:52.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,67.09921156373193,54.65686274509803,1610612741,78,97,2026-02-22T02:55:59Z,5640000,False,23.0,257.0,1,right,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.79,,,,,,,,
576,PT10M48.00S,2026-02-22T02:55:56.2Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,78,97,2026-02-22T02:55:59Z,5650000,False,,,0,,J. Duren REBOUND (Off:5 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,575.0,11.0,6.0,5.0,,,,,,,,,
577,PT10M34.00S,2026-02-22T02:56:10.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,14.4053876478318,50.98039215686274,1610612765,78,97,2026-02-22T03:02:19Z,5660000,False,-5.0,83.0,1,left,MISS J. Duren 8' turnaround bank Hook,[1631105],1610612765.0,DET,turnaround bank,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.3,,,,,,,,
578,PT10M31.00S,2026-02-22T02:56:13.6Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,78,97,2026-02-22T02:56:16Z,5670000,False,,,0,,J. Smith REBOUND (Off:0 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,577.0,5.0,5.0,0.0,,,,,,,,,
579,PT10M24.00S,2026-02-22T02:56:20.4Z,4,REGULAR,3pt,Jump Shot,[],1629012,77.4802890932983,11.27450980392157,1610612741,78,97,2026-02-22T02:56:24Z,5680000,False,-194.0,159.0,1,right,MISS C. Sexton 25' 3PT,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.07,,,,,,,,
580,PT10M20.00S,2026-02-22T02:56:24.4Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,78,97,2026-02-22T02:56:24Z,5690000,False,,,0,,J. Duren REBOUND (Off:5 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,579.0,12.0,7.0,5.0,,,,,,,,,
581,PT10M14.00S,2026-02-22T02:56:30.9Z,4,REGULAR,3pt,Jump Shot,[],1627747,26.62614980289093,15.196078431372548,1610612765,78,100,2026-02-22T02:56:34Z,5700000,False,174.0,198.0,1,left,C. LeVert 26' 3PT  (7 PTS) (J. Duren 2 AST),"[1627747, 1631105]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,,,,,26.34,J. Duren,1631105.0,2.0,,,,,
584,PT09M53.00S,2026-02-22T02:57:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,94.30026281208936,50.245098039215684,1610612741,80,100,2026-02-22T02:57:26Z,5730000,False,1.0,1.0,1,right,J. Smith driving Layup (15 PTS) (C. Sexton 1 AST),"[1630188, 1629012]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,,0.16,C. Sexton,1629012.0,1.0,,,,,
586,PT09M53.00S,2026-02-22T02:57:25.1Z,4,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612741,80,100,2026-02-22T02:57:40Z,5750000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Smith 1 FT),"[1631105, 1630188]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,202041.0,2.0,1.0,Smith,1630188.0,,,,,,,,,,,,,,,
588,PT09M53.00S,2026-02-22T02:57:36.8Z,4,REGULAR,substitution,out,[],1641842,,,1610612741,80,100,2026-02-22T02:57:39Z,5770000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M53.00S,2026-02-22T02:57:36.8Z,4,REGULAR,substitution,in,[],1629130,,,1610612741,80,100,2026-02-22T02:57:39Z,5780000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT09M53.00S,2026-02-22T02:57:36.8Z,4,REGULAR,substitution,out,[],1629012,,,1610612741,80,100,2026-02-22T02:58:13Z,5785000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M53.00S,2026-02-22T02:57:36.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612741,80,100,2026-02-22T02:58:13Z,5787500,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT09M53.00S,2026-02-22T02:57:50.5Z,4,REGULAR,freethrow,1 of 1,[],1630188,,,1610612741,80,100,2026-02-22T02:57:56Z,5790000,False,,,0,,MISS J. Smith Free Throw 1 of 1,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
591,PT09M50.00S,2026-02-22T02:57:53.5Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,80,100,2026-02-22T02:57:56Z,5800000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,590.0,4.0,4.0,0.0,,,,,,,,,
592,PT09M36.00S,2026-02-22T02:58:11.7Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612765,80,100,2026-02-22T03:05:20Z,5810000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Duren 2 FT),"[1630188, 1631105]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Duren,1631105.0,,,,,,,,,,,,,,,
596,PT09M36.00S,2026-02-22T02:58:39.4Z,4,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,80,100,2026-02-22T02:58:39Z,5830000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
597,PT09M36.00S,2026-02-22T02:58:39.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,80,100,2026-02-22T02:58:39Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,596.0,,,,,,,,,,,,
598,PT09M36.00S,2026-02-22T02:58:43.0Z,4,REGULAR,substitution,out,[],1630172,,,1610612765,80,100,2026-02-22T02:58:46Z,5850000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M36.00S,2026-02-22T02:58:43.0Z,4,REGULAR,substitution,in,[],1641824,,,1610612765,80,100,2026-02-22T02:58:46Z,5860000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M36.00S,2026-02-22T02:58:57.2Z,4,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,80,101,2026-02-22T02:58:57Z,5870000,False,,,0,,J. Duren Free Throw 2 of 2 (24 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
601,PT09M23.00S,2026-02-22T02:59:11.3Z,4,REGULAR,3pt,Jump Shot,[],1630581,64.86530880420499,48.529411764705884,1610612741,83,101,2026-02-22T02:59:20Z,5880000,False,-7.0,278.0,1,right,J. Giddey 27' 3PT  (21 PTS) (T. Jones 4 AST),"[1630581, 1630200]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,Made,21.0,,,,,27.79,T. Jones,1630200.0,4.0,,,,,
603,PT08M59.00S,2026-02-22T02:59:35.6Z,4,REGULAR,2pt,Jump Shot,[],202699,8.623521681997373,71.56862745098039,1610612765,83,103,2026-02-22T02:59:41Z,5900000,False,-108.0,29.0,1,left,T. Harris 11' turnaround Jump Shot (16 PTS) (D. Robinson 2 AST),"[202699, 1629130]",1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,Made,16.0,,,,,11.15,D. Robinson,1629130.0,2.0,,,,,
605,PT08M43.00S,2026-02-22T02:59:51.5Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612741,83,103,2026-02-22T03:24:25Z,5920000,False,,,0,,J. Giddey lost ball TURNOVER (4 TO),"[1630581, 202699]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,4.0,,,Harris,202699.0
606,PT08M43.00S,2026-02-22T02:59:51.5Z,4,REGULAR,steal,,[],202699,,,1610612765,83,103,2026-02-22T02:59:53Z,5930000,False,,,0,,T. Harris STEAL (3 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
607,PT08M40.00S,2026-02-22T02:59:56.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631105,6.915243101182654,54.90196078431373,1610612765,83,103,2026-02-22T03:06:34Z,5940000,False,-25.0,13.0,1,left,MISS J. Duren running Layup - blocked,"[1631105, 1641824]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.75,,,,,Buzelis,1641824.0,,
608,PT08M40.00S,2026-02-22T02:59:56.3Z,4,REGULAR,block,,[],1641824,,,1610612765,83,103,2026-02-22T02:59:58Z,5950000,False,,,0,,M. Buzelis BLOCK (5 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
609,PT08M38.00S,2026-02-22T02:59:58.3Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,83,103,2026-02-22T03:06:34Z,5960000,False,,,0,,J. Duren REBOUND (Off:6 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,607.0,13.0,7.0,6.0,,,,,,,,,
610,PT08M38.00S,2026-02-22T03:00:01.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631105,5.590000152587891,50.0,1610612765,83,105,2026-02-22T03:07:07Z,5970000,False,0.0,0.0,1,left,J. Duren putback Layup (26 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,26.0,,,,,0.0,,,,,,,,
611,PT08M38.00S,2026-02-22T03:00:03.1Z,4,REGULAR,foul,technical,['1freethrow'],1630581,,,1610612741,83,105,2026-02-22T03:00:20Z,5980000,False,,,0,,J. Giddey technical FOUL (1 Tech),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,200833.0,1.0,1.0,,,,,,,,,,,,,,,,,
612,PT08M38.00S,2026-02-22T03:00:27.6Z,4,REGULAR,freethrow,1 of 1,[],1630595,,,1610612741,83,106,2026-02-22T03:00:27Z,5990000,False,,,0,,C. Cunningham technical Free Throw 1 of 1 (18 PTS),[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
613,PT08M38.00S,2026-02-22T03:00:32.6Z,4,REGULAR,substitution,out,[],1627747,,,1610612741,83,106,2026-02-22T03:00:35Z,6000000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT08M38.00S,2026-02-22T03:00:32.6Z,4,REGULAR,substitution,in,[],1641709,,,1610612741,83,106,2026-02-22T03:00:35Z,6010000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M28.00S,2026-02-22T03:00:54.5Z,4,REGULAR,3pt,Jump Shot,[],1630581,93.64323258869908,4.411764705882353,1610612741,83,106,2026-02-22T03:00:59Z,6020000,False,-228.0,7.0,1,right,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.8,,,,,,,,
616,PT08M26.00S,2026-02-22T03:00:56.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,83,106,2026-02-22T03:00:59Z,6030000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,615.0,,,,,,,,,,,,
618,PT08M12.00S,2026-02-22T03:01:16.9Z,4,REGULAR,3pt,Jump Shot,[],202699,6.521024967148489,3.9215686274509802,1610612765,83,106,2026-02-22T03:01:22Z,6050000,False,230.0,9.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.06,,,,,,,,
619,PT08M10.00S,2026-02-22T03:01:18.9Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,83,106,2026-02-22T03:01:22Z,6060000,False,,,0,,J. Smith REBOUND (Off:0 Def:6),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,,618.0,6.0,6.0,0.0,,,,,,,,,
620,PT08M07.00S,2026-02-22T03:01:30.9Z,4,REGULAR,foul,personal,[],1630595,,,1610612741,83,106,2026-02-22T03:01:45Z,6070000,False,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 1630171]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,200833.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
622,PT08M01.00S,2026-02-22T03:01:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630200,91.80354796320631,4.411764705882353,1610612741,83,106,2026-02-22T03:01:54Z,6090000,False,-228.0,25.0,1,right,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.92,,,,,,,,
623,PT07M59.00S,2026-02-22T03:01:51.9Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,83,106,2026-02-22T03:02:20Z,6100000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,622.0,5.0,5.0,0.0,,,,,,,,,
624,PT07M55.00S,2026-02-22T03:02:00.5Z,4,REGULAR,foul,personal,[],1630188,,,1610612765,83,106,2026-02-22T03:02:17Z,6110000,False,,,0,,J. Smith personal FOUL (3 PF),"[1630188, 1630595]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,1628172.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
626,PT07M42.00S,2026-02-22T03:02:33.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.521024967148489,52.450980392156865,1610612765,83,108,2026-02-22T03:08:33Z,6130000,False,-12.0,9.0,1,left,T. Harris driving Layup (18 PTS) (C. Cunningham 12 AST),"[202699, 1630595]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,,1.51,C. Cunningham,1630595.0,12.0,,,,,
628,PT07M34.00S,2026-02-22T03:02:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.9862023653088,50.0,1610612741,83,108,2026-02-22T03:02:45Z,6150000,False,0.0,13.0,1,right,MISS T. Jones driving reverse Layup,[1630200],1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.34,,,,,,,,
629,PT07M33.00S,2026-02-22T03:02:43.3Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612741,83,108,2026-02-22T03:02:43Z,6160000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,628.0,5.0,3.0,2.0,,,,,,,,,
630,PT07M29.00S,2026-02-22T03:02:47.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,73.80091984231275,18.872549019607842,1610612741,83,108,2026-02-22T03:02:51Z,6170000,False,-156.0,194.0,1,right,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.85,,,,,,,,
631,PT07M25.00S,2026-02-22T03:02:51.0Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,83,108,2026-02-22T03:02:51Z,6180000,False,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,630.0,6.0,6.0,0.0,,,,,,,,,
632,PT07M16.00S,2026-02-22T03:02:59.0Z,4,REGULAR,3pt,Jump Shot,[],1629130,3.3672798948751645,95.83333333333334,1610612765,83,111,2026-02-22T03:03:05Z,6190000,False,-229.0,-21.0,1,left,D. Robinson 3PT  (11 PTS) (C. Cunningham 13 AST),"[1629130, 1630595]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,,,,,23.01,C. Cunningham,1630595.0,13.0,,,,,
634,PT07M16.00S,2026-02-22T03:03:04.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,83,111,2026-02-22T03:03:04Z,6210000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT07M16.00S,2026-02-22T03:05:51.7Z,4,REGULAR,substitution,out,[],1631105,,,1610612741,83,111,2026-02-22T03:05:59Z,6220000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT07M16.00S,2026-02-22T03:05:51.7Z,4,REGULAR,substitution,out,[],1630595,,,1610612741,83,111,2026-02-22T03:05:59Z,6230000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT07M16.00S,2026-02-22T03:05:51.7Z,4,REGULAR,substitution,in,[],1630194,,,1610612741,83,111,2026-02-22T03:05:59Z,6240000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT07M16.00S,2026-02-22T03:05:51.7Z,4,REGULAR,substitution,in,[],1642450,,,1610612741,83,111,2026-02-22T03:05:59Z,6250000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT07M09.00S,2026-02-22T03:06:11.5Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612741,83,111,2026-02-22T03:06:15Z,6260000,False,,,0,,J. Giddey lost ball TURNOVER (5 TO),"[1630581, 202699]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,5.0,,,Harris,202699.0
640,PT07M09.00S,2026-02-22T03:06:11.5Z,4,REGULAR,steal,,[],202699,,,1610612765,83,111,2026-02-22T03:06:13Z,6270000,False,,,0,,T. Harris STEAL (4 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
641,PT06M53.00S,2026-02-22T03:06:27.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,4.418528252299605,95.34313725490196,1610612765,83,111,2026-02-22T03:06:37Z,6280000,False,-227.0,-11.0,1,left,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.7,,,,,,,,
642,PT06M51.00S,2026-02-22T03:06:34.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,83,111,2026-02-22T03:06:34Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,641.0,,,,,,,,,,,,
643,PT06M51.00S,2026-02-22T03:06:36.4Z,4,REGULAR,foul,personal,[],1630171,,,1610612765,83,111,2026-02-22T03:07:00Z,6300000,False,,,0,,I. Okoro loose ball personal FOUL (2 PF),"[1630171, 1641709]",1610612741.0,CHI,loose ball,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,1628172.0,2.0,0.0,Thompson,1641709.0,,,,,,,,,,,,,,,
645,PT06M46.00S,2026-02-22T03:07:18.1Z,4,REGULAR,turnover,bad pass,[],1629130,,,1610612765,83,111,2026-02-22T03:07:22Z,6320000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1630200]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Jones,1630200.0
646,PT06M46.00S,2026-02-22T03:07:18.1Z,4,REGULAR,steal,,[],1630200,,,1610612741,83,111,2026-02-22T03:07:20Z,6330000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
