actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
339,PT11M00.00S,2025-03-02T02:26:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,87.59855453350855,46.32352941176471,1610612759,62,77,2025-03-02T02:26:28Z,3350000,False,-18.0,64.0,1,right,MISS D. Vassell 6' driving Layup - blocked,"[1630170, 1629723]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.67,Missed,,,,,,,,,,,Konchar,1629723.0
340,PT11M00.00S,2025-03-02T02:26:25.2Z,3,REGULAR,block,,[],1629723,,,1610612759,62,77,2025-03-02T02:28:38Z,3360000,False,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT10M57.00S,2025-03-02T02:26:28.2Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,62,77,2025-03-02T02:26:28Z,3370000,False,,,0,,J. Sochan REBOUND (Off:4 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,339.0,7.0,3.0,4.0,,,,,,,,
342,PT10M51.00S,2025-03-02T02:27:12.2Z,3,REGULAR,jumpball,recovered,[],1629723,,,1610612759,62,77,2025-03-02T02:27:12Z,3380000,False,,,0,,Jump Ball J. Jackson Jr. vs. J. Sochan: Tip to J. Konchar,"[1629723, 1628991, 1631110]",1610612763.0,MEM,heldball,J. Konchar,1629723.0,Konchar,J. Konchar,Jackson Jr.,1628991.0,Sochan,1631110.0,,,,,,,,,,,,,,,,,,,,,,
345,PT10M51.00S,2025-03-02T02:27:12.2Z,3,REGULAR,turnover,lost ball,[],1631110,,,1610612759,62,77,2025-03-02T02:27:12Z,3410000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1628991]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,1.0,,,,,,,,,,,Jackson Jr.,1628991.0,,
346,PT10M51.00S,2025-03-02T02:27:12.2Z,3,REGULAR,steal,,[],1628991,,,1610612763,62,77,2025-03-02T02:27:12Z,3420000,False,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M44.00S,2025-03-02T02:27:36.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,7.178055190538765,95.09803921568627,1610612763,62,77,2025-03-02T02:27:39Z,3440000,False,-225.0,15.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,,22.6,Missed,,,,,,,,,,,,
349,PT10M41.00S,2025-03-02T02:27:39.1Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,62,77,2025-03-02T02:27:39Z,3450000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,,,,348.0,4.0,4.0,0.0,,,,,,,,
350,PT10M37.00S,2025-03-02T02:27:43.1Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612759,62,77,2025-03-02T02:29:50Z,3460000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1630583]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,Aldama,1630583.0,,
351,PT10M37.00S,2025-03-02T02:27:43.1Z,3,REGULAR,steal,,[],1630583,,,1610612763,62,77,2025-03-02T02:27:44Z,3470000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
352,PT10M34.00S,2025-03-02T02:27:46.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628991,8.229303547963205,96.32352941176471,1610612763,65,77,2025-03-02T02:27:54Z,3480000,False,-232.0,25.0,1,left,J. Jackson Jr. 3PT running (18 PTS) (S. Aldama 5 AST),"[1628991, 1630583]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,,23.29,Made,,,,,18.0,S. Aldama,1630583.0,5.0,,,,
354,PT10M34.00S,2025-03-02T02:27:49.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,65,77,2025-03-02T02:27:49Z,3500000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT10M19.00S,2025-03-02T02:30:59.8Z,3,REGULAR,2pt,Jump Shot,[],1630170,77.21747700394218,29.65686274509804,1610612759,65,77,2025-03-02T02:31:05Z,3510000,False,-102.0,162.0,1,right,MISS D. Vassell 19' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,19.1,Missed,,,,,,,,,,,,
356,PT10M15.00S,2025-03-02T02:31:03.8Z,3,REGULAR,rebound,defensive,[],1642377,,,1610612763,65,77,2025-03-02T02:31:05Z,3520000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,,,,,,,,,355.0,1.0,1.0,0.0,,,,,,,,
357,PT10M08.00S,2025-03-02T02:31:10.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,13.61695137976347,4.6568627450980395,1610612763,65,77,2025-03-02T02:31:14Z,3530000,False,227.0,75.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,,,,,23.89,Missed,,,,,,,,,,,,
358,PT10M06.00S,2025-03-02T02:31:13.5Z,3,REGULAR,rebound,offensive,[],1630590,,,1610612763,65,77,2025-03-02T02:31:13Z,3540000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,357.0,2.0,1.0,1.0,,,,,,,,
359,PT09M54.00S,2025-03-02T02:31:24.6Z,3,REGULAR,turnover,bad pass,[],1630590,,,1610612763,65,77,2025-03-02T02:31:27Z,3550000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 101108]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,,,2.0,,,,,,,,,,,Paul,101108.0,,
360,PT09M54.00S,2025-03-02T02:31:24.6Z,3,REGULAR,steal,,[],101108,,,1610612759,65,77,2025-03-02T02:31:25Z,3560000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
361,PT09M54.00S,2025-03-02T02:31:28.1Z,3,REGULAR,foul,personal,[],1630590,,,1610612759,65,77,2025-03-02T02:31:34Z,3570000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF),"[1630590, 101108]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Left,201245.0,1.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,
363,PT09M54.00S,2025-03-02T02:31:36.9Z,3,REGULAR,foul,technical,['1freethrow'],1630590,,,1610612759,65,77,2025-03-02T02:32:21Z,3590000,False,,,0,,S. Pippen Jr. technical FOUL (1 Tech),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Left,201245.0,1.0,1.0,,,,,,,,,,,,,,,,,
364,PT09M54.00S,2025-03-02T02:32:07.7Z,3,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,65,77,2025-03-02T02:32:07Z,3600000,False,,,0,,MISS D. Vassell technical Free Throw 1 of 1,[1630170],1610612759.0,SAS,technical,,,Vassell,D. Vassell,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
365,PT09M54.00S,2025-03-02T02:32:07.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,65,77,2025-03-02T02:32:07Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,
366,PT09M44.00S,2025-03-02T02:32:28.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631110,92.59198423127464,52.20588235294118,1610612759,65,77,2025-03-02T02:32:31Z,3620000,False,11.0,17.0,1,right,MISS J. Sochan cutting DUNK - blocked,"[1631110, 1628991]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,2.03,Missed,,,,,,,,,,,Jackson Jr.,1628991.0
367,PT09M44.00S,2025-03-02T02:32:28.4Z,3,REGULAR,block,,[],1628991,,,1610612759,65,77,2025-03-02T02:32:30Z,3630000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT09M42.00S,2025-03-02T02:32:30.4Z,3,REGULAR,rebound,defensive,[],1630590,,,1610612763,65,77,2025-03-02T02:32:31Z,3640000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,366.0,3.0,2.0,1.0,,,,,,,,
369,PT09M40.00S,2025-03-02T02:32:32.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,23.603810775295663,90.93137254901961,1610612763,65,77,2025-03-02T02:32:37Z,3650000,False,-205.0,169.0,1,left,MISS J. Wells 26' running 3PT,[1642377],1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,26.57,Missed,,,,,,,,,,,,
370,PT09M36.00S,2025-03-02T02:32:36.5Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,65,77,2025-03-02T02:32:37Z,3660000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,369.0,5.0,5.0,0.0,,,,,,,,
371,PT09M25.00S,2025-03-02T02:32:46.5Z,3,REGULAR,2pt,Jump Shot,[],101108,81.68528252299606,70.58823529411765,1610612759,65,79,2025-03-02T02:32:52Z,3670000,False,103.0,120.0,1,right,C. Paul 15' pullup Jump Shot (8 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,,15.78,Made,,,,,8.0,,,,,,,
372,PT09M11.00S,2025-03-02T02:33:07.2Z,3,REGULAR,foul,personal,[],1628368,,,1610612763,65,79,2025-03-02T02:33:11Z,3680000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1642377]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,204059.0,3.0,0.0,Wells,1642377.0,,,,,,,,,,,,,,,
374,PT08M59.00S,2025-03-02T02:33:35.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,6.258212877792378,44.11764705882353,1610612763,67,79,2025-03-02T02:33:39Z,3700000,False,29.0,6.0,1,left,S. Aldama driving reverse Layup (11 PTS) (J. Wells 2 AST),"[1630583, 1642377]",1610612763.0,MEM,driving reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,3.01,Made,,,,,11.0,J. Wells,1642377.0,2.0,,,,
376,PT08M49.00S,2025-03-02T02:33:46.2Z,3,REGULAR,3pt,Jump Shot,[],1630170,78.40013140604468,90.68627450980392,1610612759,67,82,2025-03-02T02:33:50Z,3720000,False,203.0,151.0,1,right,D. Vassell 25' 3PT  (16 PTS) (C. Paul 8 AST),"[1630170, 101108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,25.3,Made,,,,,16.0,C. Paul,101108.0,8.0,,,,
378,PT08M36.00S,2025-03-02T02:33:58.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642377,4.944152431011826,48.03921568627451,1610612763,69,82,2025-03-02T02:34:02Z,3740000,False,10.0,-6.0,1,left,J. Wells cutting DUNK (10 PTS) (S. Aldama 6 AST),"[1642377, 1630583]",1610612763.0,MEM,cutting,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,1.15,Made,,,,,10.0,S. Aldama,1630583.0,6.0,,,,
380,PT08M20.00S,2025-03-02T02:34:14.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,89.04402102496715,51.225490196078425,1610612759,69,84,2025-03-02T02:34:19Z,3760000,False,6.0,50.0,1,right,D. Fox driving floating Jump Shot (9 PTS),[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.09,Made,,,,,9.0,,,,,,,
381,PT08M11.00S,2025-03-02T02:34:23.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,11.383048620236531,40.68627450980392,1610612763,71,84,2025-03-02T02:34:27Z,3770000,False,47.0,55.0,1,left,S. Aldama 7' driving Hook (13 PTS),[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.17,Made,,,,,13.0,,,,,,,
382,PT08M05.00S,2025-03-02T02:34:28.9Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612759,71,84,2025-03-02T02:34:32Z,3780000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1629723]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,2.0,,,,,,,,,,,Konchar,1629723.0,,
383,PT08M05.00S,2025-03-02T02:34:28.9Z,3,REGULAR,steal,,[],1629723,,,1610612763,71,84,2025-03-02T02:34:31Z,3790000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
384,PT08M02.00S,2025-03-02T02:34:32.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,32.670827858081466,57.59803921568627,1610612763,71,84,2025-03-02T02:34:46Z,3800000,False,-38.0,255.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,25.74,Missed,,,,,,,,,,,,
385,PT08M02.00S,2025-03-02T02:34:32.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,71,84,2025-03-02T02:34:37Z,3810000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,384.0,,,,,,,,,,,
387,PT07M58.00S,2025-03-02T02:34:50.3Z,3,REGULAR,3pt,Jump Shot,[],1630170,75.90341655716163,13.480392156862745,1610612759,71,84,2025-03-02T02:34:55Z,3830000,False,-183.0,174.0,1,right,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,25.22,Missed,,,,,,,,,,,,
388,PT07M54.00S,2025-03-02T02:34:54.3Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,71,84,2025-03-02T02:34:55Z,3840000,False,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,387.0,4.0,3.0,1.0,,,,,,,,
389,PT07M45.00S,2025-03-02T02:35:03.8Z,3,REGULAR,turnover,lost ball,[],1630583,,,1610612763,71,84,2025-03-02T02:35:06Z,3850000,False,,,0,,S. Aldama lost ball TURNOVER (1 TO),"[1630583, 1630170]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,Vassell,1630170.0,,
390,PT07M45.00S,2025-03-02T02:35:03.8Z,3,REGULAR,steal,,[],1630170,,,1610612759,71,84,2025-03-02T02:35:05Z,3860000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
391,PT07M41.00S,2025-03-02T02:35:07.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,93.24901445466492,49.26470588235294,1610612759,71,86,2025-03-02T02:35:13Z,3870000,False,-4.0,11.0,1,right,D. Fox running DUNK (11 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,1.16,Made,,,,,11.0,H. Barnes,203084.0,1.0,,,,
393,PT07M30.00S,2025-03-02T02:35:17.2Z,3,REGULAR,3pt,Jump Shot,[],1629723,29.38567674113009,72.54901960784314,1610612763,71,86,2025-03-02T02:35:23Z,3890000,False,-113.0,224.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,25.05,Missed,,,,,,,,,,,,
394,PT07M24.00S,2025-03-02T02:35:23.2Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,71,86,2025-03-02T02:35:23Z,3900000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,393.0,2.0,1.0,1.0,,,,,,,,
395,PT07M24.00S,2025-03-02T02:35:23.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,5.590000152587891,50.0,1610612763,73,86,2025-03-02T02:35:23Z,3910000,False,0.0,0.0,1,left,J. Jackson Jr. putback Layup (20 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,20.0,,,,,,,
396,PT07M17.00S,2025-03-02T02:35:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.59198423127464,52.94117647058824,1610612759,73,86,2025-03-02T02:35:37Z,3920000,False,15.0,17.0,1,right,MISS H. Barnes driving reverse Layup - blocked,"[203084, 1630583]",1610612759.0,SAS,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,2.25,Missed,,,,,,,,,,,Aldama,1630583.0
397,PT07M17.00S,2025-03-02T02:35:30.8Z,3,REGULAR,block,,[],1630583,,,1610612759,73,86,2025-03-02T02:35:32Z,3930000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT07M12.00S,2025-03-02T02:35:35.8Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,73,86,2025-03-02T02:35:37Z,3940000,False,,,0,,J. Sochan REBOUND (Off:5 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,396.0,8.0,3.0,5.0,,,,,,,,
399,PT07M12.00S,2025-03-02T02:35:36.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631110,94.40999984741211,50.0,1610612759,73,86,2025-03-02T02:35:39Z,3950000,False,0.0,0.0,1,right,MISS J. Sochan putback DUNK - blocked,"[1631110, 1628991]",1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,Jackson Jr.,1628991.0
400,PT07M12.00S,2025-03-02T02:35:36.2Z,3,REGULAR,block,,[],1628991,,,1610612759,73,86,2025-03-02T02:35:37Z,3960000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT07M12.00S,2025-03-02T02:35:36.2Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,73,86,2025-03-02T02:35:39Z,3970000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,399.0,5.0,4.0,1.0,,,,,,,,
402,PT07M09.00S,2025-03-02T02:35:39.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630590,8.360709592641262,4.166666666666666,1610612763,76,86,2025-03-02T02:35:44Z,3980000,False,229.0,26.0,1,left,S. Pippen Jr. 3PT running (5 PTS) (J. Konchar 2 AST),"[1630590, 1629723]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,,,,,,,23.07,Made,,,,,5.0,J. Konchar,1629723.0,2.0,,,,
404,PT07M09.00S,2025-03-02T02:35:44.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,76,86,2025-03-02T02:35:44Z,4000000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M09.00S,2025-03-02T02:38:08.3Z,3,REGULAR,substitution,out,[],101108,,,1610612759,76,86,2025-03-02T02:38:29Z,4010000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M09.00S,2025-03-02T02:38:08.3Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,76,86,2025-03-02T02:38:29Z,4020000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M54.00S,2025-03-02T02:38:56.8Z,3,REGULAR,3pt,Jump Shot,[],1628368,67.88764783180025,37.00980392156863,1610612759,76,86,2025-03-02T02:39:02Z,4030000,False,-65.0,249.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,25.77,Missed,,,,,,,,,,,,
408,PT06M53.00S,2025-03-02T02:38:57.8Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,76,86,2025-03-02T02:39:02Z,4040000,False,,,0,,J. Sochan REBOUND (Off:6 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,407.0,9.0,3.0,6.0,,,,,,,,
409,PT06M53.00S,2025-03-02T02:39:02.7Z,3,REGULAR,foul,personal,[],1630590,,,1610612759,76,86,2025-03-02T02:39:06Z,4050000,False,,,0,,S. Pippen Jr. personal FOUL (2 PF),"[1630590, 1631110]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,201245.0,2.0,1.0,Sochan,1631110.0,,,,,,,,,,,,,,,
411,PT06M46.00S,2025-03-02T02:39:20.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,78.0059132720105,23.774509803921568,1610612759,76,86,2025-03-02T02:39:29Z,4070000,False,-131.0,154.0,1,right,MISS D. Fox 20' step back Shot,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,20.24,Missed,,,,,,,,,,,,
412,PT06M45.00S,2025-03-02T02:39:21.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,76,86,2025-03-02T02:39:29Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,411.0,,,,,,,,,,,
413,PT06M45.00S,2025-03-02T02:39:27.6Z,3,REGULAR,foul,personal,[],1630590,,,1610612759,76,86,2025-03-02T02:39:39Z,4090000,False,,,0,,S. Pippen Jr. loose ball personal FOUL (3 PF),"[1630590, 1631110]",1610612763.0,MEM,loose ball,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,1627529.0,3.0,1.0,Sochan,1631110.0,,,,,,,,,,,,,,,
415,PT06M38.00S,2025-03-02T02:39:50.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,67.09921156373193,34.31372549019608,1610612759,76,86,2025-03-02T02:39:54Z,4110000,False,-78.0,257.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,26.85,Missed,,,,,,,,,,,,
416,PT06M34.00S,2025-03-02T02:39:54.1Z,3,REGULAR,rebound,defensive,[],1642377,,,1610612763,76,86,2025-03-02T02:39:54Z,4120000,False,,,0,,J. Wells REBOUND (Off:0 Def:2),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,,,,,,415.0,2.0,2.0,0.0,,,,,,,,
417,PT06M28.00S,2025-03-02T02:39:59.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,6.258212877792378,43.872549019607845,1610612763,76,86,2025-03-02T02:40:03Z,4130000,False,31.0,6.0,1,left,MISS S. Pippen Jr. driving Layup,[1630590],1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.12,Missed,,,,,,,,,,,,
418,PT06M27.00S,2025-03-02T02:40:00.9Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,76,86,2025-03-02T02:40:03Z,4140000,False,,,0,,J. Sochan REBOUND (Off:6 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,417.0,10.0,4.0,6.0,,,,,,,,
419,PT06M22.00S,2025-03-02T02:40:05.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,91.40932982917214,55.63725490196079,1610612759,76,88,2025-03-02T02:40:10Z,4150000,False,28.0,28.0,1,right,S. Castle running finger roll Layup (13 PTS) (D. Vassell 1 AST),"[1642264, 1630170]",1610612759.0,SAS,running finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,4.0,Made,,,,,13.0,D. Vassell,1630170.0,1.0,,,,
