actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
514,PT00M24.10S,2024-11-21T02:50:07.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612763,88,81,2024-11-21T02:50:34Z,5120000,False,,,0,,J. Embiid loose ball personal FOUL (4 PF) (LaRavia 2 FT),"[203954, 1631222]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,4.0,0.0,LaRavia,1631222.0,,,,,,,,
516,PT00M24.10S,2024-11-21T02:50:37.9Z,3,REGULAR,freethrow,1 of 2,[],1631222,,,1610612763,89,81,2024-11-21T02:50:37Z,5140000,False,,,0,,J. LaRavia Free Throw 1 of 2 (3 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
517,PT00M24.10S,2024-11-21T02:50:38.7Z,3,REGULAR,substitution,out,[],1641741,,,1610612763,89,81,2024-11-21T02:50:50Z,5150000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M24.10S,2024-11-21T02:50:38.7Z,3,REGULAR,substitution,in,[],1630178,,,1610612763,89,81,2024-11-21T02:50:50Z,5160000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M24.10S,2024-11-21T02:51:01.7Z,3,REGULAR,freethrow,2 of 2,[],1631222,,,1610612763,90,81,2024-11-21T02:51:01Z,5170000,False,,,0,,J. LaRavia Free Throw 2 of 2 (4 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
520,PT00M03.20S,2024-11-21T02:51:26.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,29.122864651773984,79.41176470588235,1610612755,90,81,2024-11-21T02:51:30Z,5180000,False,-147.0,221.0,1,left,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,26.57,Missed,,,,,,,,,,,,,,,
521,PT00M03.20S,2024-11-21T02:51:26.1Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,90,81,2024-11-21T02:51:30Z,5190000,False,,,0,,D. Bane REBOUND (Off:1 Def:8),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,520.0,,,,,,,,,,9.0,8.0,1.0,,
522,PT00M00.00S,2024-11-21T02:51:33.1Z,3,REGULAR,period,end,[],0,,,1610612763,90,81,2024-11-21T02:51:33Z,5200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,90,81,2024-11-21T02:53:50Z,5210000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,90,81,2024-11-21T02:53:50Z,5220000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],202704,,,1610612763,90,81,2024-11-21T02:53:50Z,5230000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612763,90,81,2024-11-21T02:53:50Z,5240000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],1642377,,,1610612763,90,81,2024-11-21T02:53:50Z,5250000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],1630590,,,1610612763,90,81,2024-11-21T02:53:50Z,5260000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],203083,,,1610612763,90,81,2024-11-21T02:53:50Z,5270000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2024-11-21T02:51:35.2Z,4,REGULAR,substitution,in,['startperiod'],1642272,,,1610612763,90,81,2024-11-21T02:53:50Z,5280000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2024-11-21T02:54:10.5Z,4,REGULAR,period,start,[],0,,,1610612763,90,81,2024-11-21T02:54:10Z,5290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M45.00S,2024-11-21T02:54:24.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,92.85479632063075,48.529411764705884,1610612763,92,81,2024-11-21T02:54:33Z,5300000,False,-7.0,15.0,1,right,J. Huff driving DUNK (5 PTS) (S. Pippen Jr. 2 AST),"[1630643, 1630590]",1610612763.0,MEM,driving,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,1.65,Made,,5.0,,,,,,S. Pippen Jr.,1630590.0,2.0,,,,,
535,PT11M29.00S,2024-11-21T02:54:53.3Z,4,REGULAR,turnover,3-second-violation,[],203083,,,1610612755,92,81,2024-11-21T02:55:01Z,5330000,False,,,0,,A. Drummond 3-second-violation TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,1628171.0,,,,,,,,,,,,
536,PT11M15.00S,2024-11-21T02:55:16.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631222,79.58278580814718,92.8921568627451,1610612763,95,81,2024-11-21T02:55:22Z,5340000,False,214.0,139.0,1,right,J. LaRavia 25' 3PT pullup (7 PTS) (S. Pippen Jr. 3 AST),"[1631222, 1630590]",1610612763.0,MEM,pullup,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,25.58,Made,,7.0,,,,,,S. Pippen Jr.,1630590.0,3.0,,,,,
538,PT11M01.00S,2024-11-21T02:55:31.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,8.623521681997373,52.94117647058824,1610612755,95,83,2024-11-21T02:55:35Z,5360000,False,-15.0,29.0,1,left,A. Drummond Layup (10 PTS) (K. Oubre Jr. 1 AST),"[203083, 1626162]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,3.22,Made,,10.0,,,,,,K. Oubre Jr.,1626162.0,1.0,,,,,
540,PT10M53.00S,2024-11-21T02:55:42.5Z,4,REGULAR,turnover,out-of-bounds,[],1630643,,,1610612763,95,83,2024-11-21T02:55:52Z,5380000,False,,,0,,J. Huff step out-of-bounds TURNOVER (2 TO),[1630643],1610612763.0,MEM,step,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,2.0,,,,,,,1628171.0,,,,,,,,,,,,
541,PT10M31.00S,2024-11-21T02:56:11.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628997,25.04927726675427,26.47058823529412,1610612755,95,85,2024-11-21T02:58:01Z,5390000,False,118.0,183.0,1,left,C. Martin 21' pullup Jump Shot (2 PTS),[1628997],1610612755.0,PHI,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,21.75,Made,,2.0,,,,,,,,,,,,,
542,PT10M12.00S,2024-11-21T02:56:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,91.40932982917214,50.0,1610612763,97,85,2024-11-21T02:56:34Z,5400000,False,0.0,28.0,1,right,J. LaRavia driving floating Jump Shot (9 PTS),[1631222],1610612763.0,MEM,driving floating,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,2.83,Made,,9.0,,,,,,,,,,,,,
543,PT09M59.00S,2024-11-21T02:56:42.9Z,4,REGULAR,2pt,Jump Shot,[],1630178,5.995400788436268,24.264705882352942,1610612755,97,85,2024-11-21T02:56:48Z,5410000,False,129.0,4.0,1,left,MISS T. Maxey 12' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,12.88,Missed,,,,,,,,,,,,,,,
544,PT09M55.00S,2024-11-21T02:56:46.9Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,97,85,2024-11-21T02:56:48Z,5420000,False,,,0,,D. Bane REBOUND (Off:1 Def:9),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,,,,,543.0,,,,,,,,,,10.0,9.0,1.0,,
545,PT09M50.00S,2024-11-21T02:56:52.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631222,90.75229960578186,47.549019607843135,1610612763,99,85,2024-11-21T02:56:57Z,5430000,False,-12.0,34.0,1,right,J. LaRavia running finger roll Layup (11 PTS) (D. Bane 4 AST),"[1631222, 1630217]",1610612763.0,MEM,running finger roll,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,3.65,Made,,11.0,,,,,,D. Bane,1630217.0,4.0,,,,,
547,PT09M37.00S,2024-11-21T02:57:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.915243101182654,45.09803921568628,1610612755,99,87,2024-11-21T02:57:10Z,5450000,False,25.0,13.0,1,left,T. Maxey driving finger roll Layup (6 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.75,Made,,6.0,,,,,,,,,,,,,
548,PT09M25.00S,2024-11-21T02:57:16.9Z,4,REGULAR,3pt,Jump Shot,[],1630643,75.1149802890933,12.009803921568627,1610612763,99,87,2024-11-21T02:57:20Z,5460000,False,-190.0,181.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,26.27,Missed,,,,,,,,,,,,,,,
549,PT09M23.00S,2024-11-21T02:57:18.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,99,87,2024-11-21T02:57:20Z,5470000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,548.0,,,,,,,,,,2.0,2.0,0.0,,
550,PT09M17.00S,2024-11-21T02:57:25.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,15.325229960578188,42.15686274509804,1610612755,99,89,2024-11-21T02:57:31Z,5480000,False,39.0,92.0,1,left,T. Maxey 9' fadeaway Jump Shot (8 PTS),[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,9.96,Made,,8.0,,,,,,,,,,,,,
553,PT09M02.00S,2024-11-21T02:58:05.1Z,4,REGULAR,3pt,Jump Shot,[],1630643,66.3107752956636,48.529411764705884,1610612763,102,89,2024-11-21T02:58:10Z,5510000,False,-7.0,264.0,1,right,J. Huff 26' 3PT  (8 PTS) (D. Bane 5 AST),"[1630643, 1630217]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,26.43,Made,,8.0,,,,,,D. Bane,1630217.0,5.0,,,,,
555,PT08M45.00S,2024-11-21T02:58:24.3Z,4,REGULAR,turnover,traveling,[],203083,,,1610612755,102,89,2024-11-21T02:58:28Z,5530000,False,,,0,,A. Drummond traveling TURNOVER (2 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,1162.0,,,,,,,,,,,,
556,PT08M25.00S,2024-11-21T02:59:11.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,66.17936925098554,54.166666666666664,1610612763,105,89,2024-11-21T02:59:16Z,5540000,False,21.0,265.0,1,right,D. Bane 26' 3PT step back (19 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,26.62,Made,,19.0,,,,,,,,,,,,,
557,PT08M15.00S,2024-11-21T02:59:24.0Z,4,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612755,105,89,2024-11-21T02:59:43Z,5550000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Drummond 2 FT),"[1630643, 203083]",1610612763.0,MEM,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,1.0,0.0,Drummond,203083.0,,,,,,,,
559,PT08M15.00S,2024-11-21T02:59:47.1Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,105,89,2024-11-21T02:59:47Z,5570000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
560,PT08M15.00S,2024-11-21T02:59:47.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,105,89,2024-11-21T02:59:47Z,5580000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,
561,PT08M15.00S,2024-11-21T02:59:47.9Z,4,REGULAR,substitution,out,[],1626162,,,1610612755,105,89,2024-11-21T03:00:03Z,5590000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M15.00S,2024-11-21T02:59:47.9Z,4,REGULAR,substitution,in,[],1641741,,,1610612755,105,89,2024-11-21T03:00:03Z,5600000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M15.00S,2024-11-21T03:00:12.5Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,105,90,2024-11-21T03:00:12Z,5610000,False,,,0,,A. Drummond Free Throw 2 of 2 (11 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
564,PT07M56.00S,2024-11-21T03:00:35.0Z,4,REGULAR,turnover,lost ball,[],1642377,,,1610612763,105,90,2024-11-21T03:00:40Z,5620000,False,,,0,,J. Wells lost ball TURNOVER (2 TO),"[1642377, 203083]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Right,2.0,Drummond,203083.0,,,,,,,,,,,,,,,,,
565,PT07M56.00S,2024-11-21T03:00:35.0Z,4,REGULAR,steal,,[],203083,,,1610612755,105,90,2024-11-21T03:00:36Z,5630000,False,,,0,,A. Drummond STEAL (3 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
566,PT07M38.00S,2024-11-21T03:00:53.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,7.046649145860711,56.372549019607845,1610612755,105,90,2024-11-21T03:00:57Z,5640000,False,-32.0,14.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,3.47,Missed,,,,,,,,,,,,,,,
567,PT07M34.00S,2024-11-21T03:00:56.7Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,105,90,2024-11-21T03:00:56Z,5650000,False,,,0,,A. Drummond REBOUND (Off:4 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,566.0,,,,,,,,,,6.0,2.0,4.0,,
568,PT07M34.00S,2024-11-21T03:00:56.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,5.590000152587891,50.0,1610612755,105,90,2024-11-21T03:00:59Z,5660000,False,0.0,0.0,1,left,MISS A. Drummond putback Layup,[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
569,PT07M34.00S,2024-11-21T03:00:56.7Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612763,105,90,2024-11-21T03:00:59Z,5670000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,568.0,,,,,,,,,,4.0,3.0,1.0,,
570,PT07M29.00S,2024-11-21T03:01:03.5Z,4,REGULAR,foul,personal,['2freethrow'],1641741,,,1610612763,105,90,2024-11-21T03:01:26Z,5680000,False,,,0,,R. Council IV shooting personal FOUL (2 PF) (Wells 2 FT),"[1641741, 1642377]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,1628171.0,2.0,0.0,Wells,1642377.0,,,,,,,,
572,PT07M29.00S,2024-11-21T03:01:28.3Z,4,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,106,90,2024-11-21T03:01:28Z,5700000,False,,,0,,J. Wells Free Throw 1 of 2 (11 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
573,PT07M29.00S,2024-11-21T03:01:29.2Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,106,90,2024-11-21T03:01:36Z,5710000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M29.00S,2024-11-21T03:01:29.2Z,4,REGULAR,substitution,out,[],203083,,,1610612763,106,90,2024-11-21T03:01:36Z,5720000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M29.00S,2024-11-21T03:01:29.2Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,106,90,2024-11-21T03:01:36Z,5730000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M29.00S,2024-11-21T03:01:29.2Z,4,REGULAR,substitution,in,[],203954,,,1610612763,106,90,2024-11-21T03:01:36Z,5740000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M29.00S,2024-11-21T03:01:48.0Z,4,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,107,90,2024-11-21T03:01:48Z,5750000,False,,,0,,J. Wells Free Throw 2 of 2 (12 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
578,PT07M08.00S,2024-11-21T03:02:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,8.623521681997373,39.21568627450981,1610612755,107,90,2024-11-21T03:12:49Z,5760000,False,54.0,29.0,1,left,MISS R. Council IV 6' driving floating bank Shot,[1641741],1610612755.0,PHI,driving floating bank,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,6.1,Missed,,,,,,,,,,,,,,,
579,PT07M06.00S,2024-11-21T03:02:11.8Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,107,90,2024-11-21T03:02:18Z,5770000,False,,,0,,B. Clarke REBOUND (Off:3 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,578.0,,,,,,,,,,5.0,2.0,3.0,,
580,PT06M59.00S,2024-11-21T03:02:18.2Z,4,REGULAR,2pt,Jump Shot,[],1642377,92.50985545335085,9.336703431372548,1610612763,109,90,2024-11-21T03:02:56Z,5780000,False,-203.0,18.0,1,right,J. Wells 20' Jump Shot (14 PTS) (D. Bane 6 AST),"[1642377, 1630217]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,,,,20.41,Made,,14.0,,,,,,D. Bane,1630217.0,6.0,,,,,
582,PT06M59.00S,2024-11-21T03:02:25.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,109,90,2024-11-21T03:02:25Z,5800000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M41.00S,2024-11-21T03:05:47.4Z,4,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612755,109,90,2024-11-21T03:06:08Z,5830000,False,,,0,,B. Clarke shooting personal FOUL (4 PF) (Embiid 2 FT),"[1629634, 203954]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,1628171.0,4.0,0.0,Embiid,203954.0,,,,,,,,
587,PT06M41.00S,2024-11-21T03:06:17.0Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,109,91,2024-11-21T03:06:17Z,5850000,False,,,0,,J. Embiid Free Throw 1 of 2 (30 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,Made,,30.0,,,,,,,,,,,,,
588,PT06M41.00S,2024-11-21T03:06:45.2Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,109,92,2024-11-21T03:06:45Z,5860000,False,,,0,,J. Embiid Free Throw 2 of 2 (31 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,Made,,31.0,,,,,,,,,,,,,
589,PT06M18.00S,2024-11-21T03:07:09.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,90.75229960578186,48.529411764705884,1610612763,111,92,2024-11-21T03:07:18Z,5870000,False,-7.0,34.0,1,right,D. Bane driving finger roll Layup (21 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,3.52,Made,,21.0,,,,,,,,,,,,,
590,PT05M59.00S,2024-11-21T03:07:29.5Z,4,REGULAR,3pt,Jump Shot,[],1628997,23.209592641261498,11.76470588235294,1610612755,111,92,2024-11-21T03:07:33Z,5880000,False,191.0,166.0,1,left,MISS C. Martin 25' 3PT,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,25.3,Missed,,,,,,,,,,,,,,,
591,PT05M56.00S,2024-11-21T03:07:32.5Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,111,92,2024-11-21T03:07:33Z,5890000,False,,,0,,B. Clarke REBOUND (Off:3 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,590.0,,,,,,,,,,6.0,3.0,3.0,,
593,PT05M51.00S,2024-11-21T03:07:39.2Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,111,92,2024-11-21T03:07:59Z,5910000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M51.00S,2024-11-21T03:07:39.2Z,4,REGULAR,substitution,out,[],1642272,,,1610612763,111,92,2024-11-21T03:07:59Z,5920000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M51.00S,2024-11-21T03:07:39.2Z,4,REGULAR,substitution,in,[],1628379,,,1610612763,111,92,2024-11-21T03:07:59Z,5930000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M51.00S,2024-11-21T03:07:39.2Z,4,REGULAR,substitution,in,[],1626162,,,1610612763,111,92,2024-11-21T03:07:59Z,5940000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M42.00S,2024-11-21T03:08:17.3Z,4,REGULAR,3pt,Jump Shot,[],1630643,69.59592641261499,23.52941176470588,1610612763,111,92,2024-11-21T03:08:21Z,5950000,False,-132.0,233.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,26.83,Missed,,,,,,,,,,,,,,,
598,PT05M39.00S,2024-11-21T03:08:20.3Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,111,92,2024-11-21T03:08:21Z,5960000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,597.0,,,,,,,,,,3.0,3.0,0.0,,
599,PT05M27.00S,2024-11-21T03:08:32.9Z,4,REGULAR,3pt,Jump Shot,[],203954,28.465834428383708,24.264705882352942,1610612755,111,92,2024-11-21T03:08:37Z,5970000,False,129.0,215.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,25.07,Missed,,,,,,,,,,,,,,,
600,PT05M23.00S,2024-11-21T03:08:36.9Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612755,111,92,2024-11-21T03:08:37Z,5980000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,599.0,,,,,,,,,,3.0,2.0,1.0,,
