actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
451,PT05M43.00S,2025-03-13T01:30:52.2Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,77,68,2025-03-13T01:30:52Z,4440000,False,,,0,,J. Collins Free Throw 1 of 2 (12 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
452,PT05M43.00S,2025-03-13T01:30:53.0Z,3,REGULAR,substitution,out,[],1642377,,,1610612762,77,68,2025-03-13T01:31:00Z,4450000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M43.00S,2025-03-13T01:30:53.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612762,77,68,2025-03-13T01:31:00Z,4460000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M43.00S,2025-03-13T01:30:53.0Z,3,REGULAR,substitution,in,[],1630590,,,1610612762,77,68,2025-03-13T01:31:00Z,4470000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M43.00S,2025-03-13T01:30:53.0Z,3,REGULAR,substitution,in,[],1631246,,,1610612762,77,68,2025-03-13T01:31:00Z,4480000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M43.00S,2025-03-13T01:31:16.9Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,77,69,2025-03-13T01:31:16Z,4490000,False,,,0,,J. Collins Free Throw 2 of 2 (13 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
457,PT05M23.00S,2025-03-13T01:31:39.0Z,3,REGULAR,3pt,Jump Shot,[],1631246,25.969119579500656,18.38235294117647,1610612763,77,69,2025-03-13T01:31:45Z,4500000,False,158.0,192.0,1,left,MISS V. Williams Jr. 24' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,,,,,,,,,,,,,,,,,
458,PT05M19.00S,2025-03-13T01:31:43.0Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,77,69,2025-03-13T01:31:45Z,4510000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,457.0,4.0,3.0,1.0,,,,,,,,,,,,,
459,PT05M13.00S,2025-03-13T01:31:48.7Z,3,REGULAR,turnover,lost ball,[],203903,,,1610612762,77,69,2025-03-13T01:31:54Z,4520000,False,,,0,,J. Clarkson lost ball TURNOVER (3 TO),"[203903, 1630590]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,,,Pippen Jr.,1630590.0
460,PT05M13.00S,2025-03-13T01:31:48.7Z,3,REGULAR,steal,,[],1630590,,,1610612763,77,69,2025-03-13T01:31:49Z,4530000,False,,,0,,S. Pippen Jr. STEAL (3 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
461,PT05M10.00S,2025-03-13T01:31:53.8Z,3,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612763,77,69,2025-03-13T01:32:18Z,4540000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Morant 2 FT),"[1629012, 1629630]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,,2.0,0.0,Morant,1629630.0,,,,
463,PT05M10.00S,2025-03-13T01:32:18.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629630,,,1610612763,78,69,2025-03-13T01:32:18Z,4560000,False,,,0,,J. Morant Free Throw 1 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
464,PT05M10.00S,2025-03-13T01:32:19.5Z,3,REGULAR,substitution,out,[],1630643,,,1610612763,78,69,2025-03-13T01:32:25Z,4570000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M10.00S,2025-03-13T01:32:19.5Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,78,69,2025-03-13T01:32:25Z,4580000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M10.00S,2025-03-13T01:32:37.2Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629630,,,1610612763,79,69,2025-03-13T01:32:37Z,4590000,False,,,0,,J. Morant Free Throw 2 of 2 (17 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
467,PT04M54.00S,2025-03-13T01:33:13.1Z,3,REGULAR,substitution,out,[],1631117,,,1610612762,79,69,2025-03-13T01:33:15Z,4600000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M54.00S,2025-03-13T01:33:13.1Z,3,REGULAR,substitution,in,[],1642271,,,1610612762,79,69,2025-03-13T01:33:15Z,4610000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M51.00S,2025-03-13T01:33:43.3Z,3,REGULAR,jumpball,recovered,[],1642262,,,1610612762,79,69,2025-03-13T01:33:43Z,4620000,False,,,0,,Jump Ball J. Collins vs. B. Clarke: Tip to C. Williams,"[1642262, 1628381, 1629634]",1610612762.0,UTA,heldball,C. Williams,1642262.0,Williams,C. Williams,Collins,1628381.0,Clarke,1629634.0,,,,,,,,,,,,,,,,,,,,,,
472,PT04M38.00S,2025-03-13T01:33:57.1Z,3,REGULAR,3pt,Jump Shot,[],1642262,73.80091984231275,15.931372549019606,1610612762,79,69,2025-03-13T01:34:02Z,4650000,False,-170.0,194.0,1,right,MISS C. Williams 25' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
473,PT04M33.00S,2025-03-13T01:34:02.1Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612762,79,69,2025-03-13T01:34:02Z,4660000,False,,,0,,J. Collins REBOUND (Off:2 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,472.0,5.0,3.0,2.0,,,,,,,,,,,,,
474,PT04M33.00S,2025-03-13T01:34:01.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,79,71,2025-03-13T01:34:01Z,4670000,False,0.0,0.0,1,right,J. Collins putback Layup (15 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,15.0,,,,,,,,,,,,,,,,,
475,PT04M18.00S,2025-03-13T01:34:16.5Z,3,REGULAR,3pt,Jump Shot,[],1629630,29.122864651773984,21.568627450980394,1610612763,79,71,2025-03-13T01:34:21Z,4680000,False,142.0,221.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
476,PT04M15.00S,2025-03-13T01:34:19.5Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,79,71,2025-03-13T01:34:21Z,4690000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,475.0,5.0,3.0,2.0,,,,,,,,,,,,,
477,PT04M07.00S,2025-03-13T01:34:29.5Z,3,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612762,79,71,2025-03-13T01:34:37Z,4700000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Collins 2 FT),"[1629634, 1628381]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,1.0,0.0,Collins,1628381.0,,,,
479,PT04M07.00S,2025-03-13T01:34:54.4Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,79,72,2025-03-13T01:35:14Z,4720000,False,,,0,,J. Collins Free Throw 1 of 2 (16 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
480,PT04M07.00S,2025-03-13T01:34:54.4Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,79,72,2025-03-13T01:35:14Z,4730000,False,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
481,PT04M05.00S,2025-03-13T01:34:56.4Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,79,72,2025-03-13T01:35:14Z,4740000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,480.0,1.0,1.0,0.0,,,,,,,,,,,,,
482,PT04M03.00S,2025-03-13T01:35:17.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,10.200394218134035,50.73529411764706,1610612763,81,72,2025-03-13T01:37:43Z,4750000,False,-4.0,43.0,1,left,J. Morant running Layup (19 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,4.36,Made,19.0,,,,,,,,,,,,,,,,,
483,PT04M03.00S,2025-03-13T01:35:24.5Z,3,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612763,81,72,2025-03-13T01:35:40Z,4760000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Morant 1 FT),"[1628381, 1629630]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,2.0,0.0,Morant,1629630.0,,,,
485,PT04M03.00S,2025-03-13T01:35:41.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629630,,,1610612763,82,72,2025-03-13T01:35:41Z,4780000,False,,,0,,J. Morant Free Throw 1 of 1 (20 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
486,PT03M39.00S,2025-03-13T01:36:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,82.21090670170827,53.92156862745098,1610612762,82,72,2025-03-13T01:36:13Z,4790000,False,20.0,115.0,1,right,MISS C. Sexton 11' floating Shot,[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,11.64,Missed,,,,,,,,,,,,,,,,,,
487,PT03M35.00S,2025-03-13T01:36:12.7Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,82,72,2025-03-13T01:36:36Z,4800000,False,,,0,,C. Sexton REBOUND (Off:3 Def:3),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,486.0,6.0,3.0,3.0,,,,,,,,,,,,,
488,PT03M35.00S,2025-03-13T01:36:12.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629012,94.40999984741211,50.0,1610612762,82,72,2025-03-13T01:36:40Z,4810000,False,0.0,0.0,1,right,MISS C. Sexton tip Layup,[1629012],1610612762.0,UTA,tip,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
489,PT03M35.00S,2025-03-13T01:36:12.8Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,82,72,2025-03-13T01:37:44Z,4820000,False,,,0,,L. Kennard REBOUND (Off:0 Def:4),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,488.0,4.0,4.0,0.0,,,,,,,,,,,,,
496,PT03M35.00S,2025-03-13T01:36:17.5Z,3,REGULAR,turnover,out-of-bounds,[],1628379,,,1610612763,82,72,2025-03-13T01:38:20Z,4825000,False,,,0,,L. Kennard bad pass out-of-bounds TURNOVER (2 TO),[1628379],1610612763.0,MEM,bad pass,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2530.0,2.0,,,,,,,,
508,PT03M29.00S,2025-03-13T01:36:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,90.09526938239159,51.225490196078425,1610612762,82,74,2025-03-13T01:41:29Z,4835000,False,6.0,41.0,1,right,J. Collins driving Layup (18 PTS) (K. Filipowski 2 AST),"[1628381, 1642271]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.11,Made,18.0,,,,,K. Filipowski,1642271.0,2.0,,,,,,,,,,
491,PT03M29.00S,2025-03-13T01:36:44.4Z,3,REGULAR,foul,personal,['1freethrow'],1631246,,,1610612762,82,74,2025-03-13T01:49:00Z,4840000,False,,,0,,V. Williams Jr. shooting personal FOUL (2 PF) (Collins 1 FT),"[1631246, 1628381]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,,2.0,0.0,Collins,1628381.0,,,,
494,PT03M29.00S,2025-03-13T01:37:04.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,82,74,2025-03-13T01:39:49Z,4870000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M29.00S,2025-03-13T01:39:57.2Z,3,REGULAR,substitution,out,[],1629630,,,1610612762,82,74,2025-03-13T01:40:23Z,4890000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M29.00S,2025-03-13T01:39:57.2Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,82,74,2025-03-13T01:40:23Z,4900000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M29.00S,2025-03-13T01:39:57.2Z,3,REGULAR,substitution,in,[],1630205,,,1610612762,82,74,2025-03-13T01:40:23Z,4910000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M29.00S,2025-03-13T01:39:57.2Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,82,74,2025-03-13T01:40:23Z,4920000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M29.00S,2025-03-13T01:40:32.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628381,,,1610612762,82,74,2025-03-13T01:40:47Z,4930000,False,,,0,,MISS J. Collins Free Throw 1 of 1,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT03M28.00S,2025-03-13T01:40:33.9Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,82,74,2025-03-13T01:49:33Z,4940000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,501.0,2.0,2.0,0.0,,,,,,,,,,,,,
503,PT03M28.00S,2025-03-13T01:40:43.3Z,3,REGULAR,foul,personal,[],1642271,,,1610612763,82,74,2025-03-13T01:49:38Z,4950000,False,,,0,,K. Filipowski personal FOUL (2 PF),"[1642271, 1631246]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628171.0,,2.0,0.0,Williams Jr.,1631246.0,,,,
505,PT03M10.00S,2025-03-13T01:41:00.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642271,,,1610612763,82,74,2025-03-13T01:41:16Z,4970000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Pippen Jr. 2 FT),"[1642271, 1630590]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,,3.0,0.0,Pippen Jr.,1630590.0,,,,
507,PT03M10.00S,2025-03-13T01:41:25.8Z,3,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,83,74,2025-03-13T01:41:52Z,4990000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (6 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
509,PT03M10.00S,2025-03-13T01:41:30.0Z,3,REGULAR,substitution,out,[],1628381,,,1610612763,83,74,2025-03-13T01:41:34Z,5000000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT03M10.00S,2025-03-13T01:41:30.0Z,3,REGULAR,substitution,in,[],1628374,,,1610612763,83,74,2025-03-13T01:41:34Z,5010000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT03M10.00S,2025-03-13T01:41:25.8Z,3,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,83,74,2025-03-13T01:41:52Z,5020000,False,,,0,,MISS S. Pippen Jr. Free Throw 2 of 2,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
512,PT03M07.00S,2025-03-13T01:41:28.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,83,74,2025-03-13T01:41:52Z,5030000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,511.0,5.0,4.0,1.0,,,,,,,,,,,,,
513,PT02M50.00S,2025-03-13T01:42:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,92.72339027595268,55.88235294117647,1610612762,83,74,2025-03-13T01:42:11Z,5040000,False,29.0,16.0,1,right,MISS K. Filipowski cutting finger roll Layup,[1642271],1610612762.0,UTA,cutting finger roll,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
514,PT02M48.00S,2025-03-13T01:42:09.4Z,3,REGULAR,rebound,offensive,[],1642271,,,1610612762,83,74,2025-03-13T01:42:09Z,5050000,False,,,0,,K. Filipowski REBOUND (Off:3 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,513.0,6.0,3.0,3.0,,,,,,,,,,,,,
515,PT02M47.00S,2025-03-13T01:42:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642271,93.11760840998686,54.166666666666664,1610612762,83,76,2025-03-13T01:42:14Z,5060000,False,21.0,12.0,1,right,K. Filipowski putback Layup (2 PTS),[1642271],1610612762.0,UTA,putback,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,2.41,Made,2.0,,,,,,,,,,,,,,,,,
516,PT02M34.00S,2025-03-13T01:42:23.1Z,3,REGULAR,3pt,Jump Shot,[],1630205,7.966491458607096,94.85294117647058,1610612763,83,76,2025-03-13T01:42:31Z,5070000,False,-224.0,22.0,1,left,MISS L. Stevens 3PT,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,22.54,Missed,,,,,,,,,,,,,,,,,,
517,PT02M31.00S,2025-03-13T01:42:26.3Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,83,76,2025-03-13T01:42:26Z,5080000,False,,,0,,K. Filipowski REBOUND (Off:3 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,,516.0,7.0,4.0,3.0,,,,,,,,,,,,,
518,PT02M25.00S,2025-03-13T01:42:31.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203903,79.58278580814718,7.107843137254902,1610612762,83,79,2025-03-13T01:42:37Z,5090000,False,-214.0,139.0,1,right,J. Clarkson 25' 3PT running (5 PTS),[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.58,Made,5.0,,,,,,,,,,,,,,,,,
519,PT02M05.00S,2025-03-13T01:42:51.3Z,3,REGULAR,3pt,Jump Shot,[],1630590,28.86005256241787,74.26470588235294,1610612763,83,79,2025-03-13T01:42:55Z,5100000,False,-121.0,219.0,1,left,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
520,PT02M03.00S,2025-03-13T01:42:53.3Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,83,79,2025-03-13T01:42:55Z,5110000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,519.0,6.0,5.0,1.0,,,,,,,,,,,,,
521,PT01M56.00S,2025-03-13T01:43:01.2Z,3,REGULAR,turnover,lost ball,[],203903,,,1610612762,83,79,2025-03-13T01:43:08Z,5120000,False,,,0,,J. Clarkson lost ball TURNOVER (4 TO),"[203903, 1631246]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,4.0,,,,,,,Williams Jr.,1631246.0
522,PT01M56.00S,2025-03-13T01:43:01.2Z,3,REGULAR,steal,,[],1631246,,,1610612763,83,79,2025-03-13T01:43:03Z,5130000,False,,,0,,V. Williams Jr. STEAL (1 STL),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
523,PT01M51.00S,2025-03-13T01:43:06.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,8.886333771353483,3.431372549019608,1610612763,83,79,2025-03-13T01:43:11Z,5140000,False,233.0,31.0,1,left,MISS L. Kennard running 3PT,[1628379],1610612763.0,MEM,running,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
524,PT01M46.00S,2025-03-13T01:43:11.7Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,83,79,2025-03-13T01:43:11Z,5150000,False,,,0,,I. Collier REBOUND (Off:0 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,,,,523.0,3.0,3.0,0.0,,,,,,,,,,,,,
525,PT01M44.00S,2025-03-13T01:43:13.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203903,74.58935611038108,87.00980392156863,1610612762,83,82,2025-03-13T01:43:19Z,5160000,False,185.0,186.0,1,right,J. Clarkson 26' 3PT running pullup (8 PTS) (I. Collier 3 AST),"[203903, 1642268]",1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,26.26,Made,8.0,,,,,I. Collier,1642268.0,3.0,,,,,,,,,,
527,PT01M28.00S,2025-03-13T01:43:29.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628379,6.783837056504599,43.872549019607845,1610612763,85,82,2025-03-13T01:43:33Z,5180000,False,31.0,11.0,1,left,L. Kennard driving Hook (17 PTS),[1628379],1610612763.0,MEM,driving,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,3.26,Made,17.0,,,,,,,,,,,,,,,,,
528,PT01M19.00S,2025-03-13T01:43:37.5Z,3,REGULAR,3pt,Jump Shot,[],1628374,73.01248357424441,13.725490196078432,1610612762,85,85,2025-03-13T01:43:41Z,5190000,False,-181.0,201.0,1,right,L. Markkanen 27' 3PT  (14 PTS) (I. Collier 4 AST),"[1628374, 1642268]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.09,Made,14.0,,,,,I. Collier,1642268.0,4.0,,,,,,,,,,
530,PT01M06.00S,2025-03-13T01:43:51.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,7.178055190538765,51.9607843137255,1610612763,85,85,2025-03-13T01:43:53Z,5210000,False,-10.0,15.0,1,left,MISS S. Pippen Jr. driving floating Shot,[1630590],1610612763.0,MEM,driving floating,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
531,PT01M04.00S,2025-03-13T01:43:52.9Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,85,85,2025-03-13T01:43:52Z,5220000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,530.0,3.0,2.0,1.0,,,,,,,,,,,,,
532,PT01M04.00S,2025-03-13T01:43:55.3Z,3,REGULAR,turnover,traveling,[],1630205,,,1610612763,85,85,2025-03-13T01:43:59Z,5230000,False,,,0,,L. Stevens traveling TURNOVER (1 TO),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
533,PT01M04.00S,2025-03-13T01:43:57.9Z,3,REGULAR,substitution,out,[],1628379,,,1610612762,85,85,2025-03-13T01:44:04Z,5240000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT01M04.00S,2025-03-13T01:43:57.9Z,3,REGULAR,substitution,in,[],1630217,,,1610612762,85,85,2025-03-13T01:44:04Z,5250000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
