actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
508,PT02M38.00S,2025-03-06T04:31:38.7Z,3,REGULAR,substitution,in,[],1642377,,,1610612760,71,85,2025-03-06T04:31:42Z,4890000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M38.00S,2025-03-06T04:31:38.7Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,71,85,2025-03-06T04:31:52Z,4900000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M38.00S,2025-03-06T04:31:38.7Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,71,85,2025-03-06T04:31:52Z,4910000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M38.00S,2025-03-06T04:32:14.6Z,3,REGULAR,freethrow,2 of 2,[],1631119,,,1610612760,71,86,2025-03-06T04:32:14Z,4920000,False,,,0,,J. Williams Free Throw 2 of 2 (10 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
512,PT02M28.00S,2025-03-06T04:32:25.2Z,3,REGULAR,3pt,Jump Shot,[],1641713,74.32654402102497,15.196078431372548,1610612763,74,86,2025-03-06T04:32:32Z,4930000,False,-174.0,189.0,1,right,G. Jackson 25' 3PT  (6 PTS) (B. Clarke 2 AST),"[1641713, 1629634]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,6.0,,,,,,,B. Clarke,1629634.0,2.0,,,,
515,PT02M02.00S,2025-03-06T04:32:51.8Z,3,REGULAR,3pt,Jump Shot,[],1630198,5.338370565045992,4.166666666666666,1610612760,74,86,2025-03-06T04:32:57Z,4950000,False,229.0,-2.0,1,left,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
516,PT01M57.00S,2025-03-06T04:32:56.8Z,3,REGULAR,rebound,defensive,[],1630590,,,1610612763,74,86,2025-03-06T04:32:57Z,4960000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:3),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,,,515.0,3.0,3.0,0.0,,,,,,,,,,,,,,
517,PT01M47.00S,2025-03-06T04:33:06.3Z,3,REGULAR,turnover,bad pass,[],1630590,,,1610612763,74,86,2025-03-06T04:33:10Z,4970000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 1630598]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Wiggins,1630598.0,,,,,,,,,,
518,PT01M47.00S,2025-03-06T04:33:06.3Z,3,REGULAR,steal,,[],1630598,,,1610612760,74,86,2025-03-06T04:33:08Z,4980000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
519,PT01M37.00S,2025-03-06T04:33:16.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,7.5722733245729295,4.166666666666666,1610612760,74,89,2025-03-06T04:33:20Z,4990000,False,229.0,19.0,1,left,I. Joe 3PT  (8 PTS) (A. Wiggins 3 AST),"[1630198, 1630598]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,23.0,Made,,,,,8.0,,,,,,,A. Wiggins,1630598.0,3.0,,,,
521,PT01M29.00S,2025-03-06T04:33:24.5Z,3,REGULAR,3pt,Jump Shot,[],1642377,91.01511169513797,4.166666666666666,1610612763,74,89,2025-03-06T04:33:29Z,5010000,False,-229.0,32.0,1,right,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,23.14,Missed,,,,,,,,,,,,,,,,,,
522,PT01M26.00S,2025-03-06T04:33:27.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,74,89,2025-03-06T04:33:29Z,5020000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,521.0,2.0,2.0,0.0,,,,,,,,,,,,,,
523,PT01M14.00S,2025-03-06T04:33:43.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641713,,,1610612760,74,89,2025-03-06T04:33:48Z,5030000,False,,,0,,G. Jackson personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1641713, 1628983]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2003.0,,,,3.0,0.0,Gilgeous-Alexander,1628983.0
525,PT01M14.00S,2025-03-06T04:34:05.3Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,74,90,2025-03-06T04:34:05Z,5050000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
526,PT01M14.00S,2025-03-06T04:34:20.1Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,74,91,2025-03-06T04:34:20Z,5060000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,32.0,,,,,,,,,,,,,
527,PT00M51.20S,2025-03-06T04:34:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,85.89027595269383,52.94117647058824,1610612763,76,91,2025-03-06T04:34:51Z,5070000,False,15.0,80.0,1,right,B. Clarke 8' turnaround Jump Shot (8 PTS),[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,8.14,Made,,,,,8.0,,,,,,,,,,,,,
528,PT00M30.30S,2025-03-06T04:35:10.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,14.4053876478318,44.6078431372549,1610612760,76,91,2025-03-06T04:35:16Z,5080000,False,27.0,83.0,1,left,MISS A. Wiggins 8' floating Shot,[1630598],1610612760.0,OKC,floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,8.72,Missed,,,,,,,,,,,,,,,,,,
529,PT00M27.30S,2025-03-06T04:35:13.9Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,76,91,2025-03-06T04:35:16Z,5090000,False,,,0,,B. Clarke REBOUND (Off:2 Def:7),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,528.0,9.0,7.0,2.0,,,,,,,,,,,,,,
530,PT00M22.50S,2025-03-06T04:35:20.5Z,3,REGULAR,foul,offensive,['inpenalty'],1629634,,,1610612763,76,91,2025-03-06T04:35:38Z,5100000,False,,,0,,B. Clarke offensive FOUL (2 PF),"[1629634, 1628983]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Gilgeous-Alexander,1628983.0
532,PT00M22.50S,2025-03-06T04:35:20.5Z,3,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,76,91,2025-03-06T04:35:20Z,5120000,False,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,2003.0,,,,,,,
533,PT00M06.20S,2025-03-06T04:35:55.4Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,76,91,2025-03-06T04:35:58Z,5130000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 1630590]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,Pippen Jr.,1630590.0,,,,,,,,,,
534,PT00M06.20S,2025-03-06T04:35:55.4Z,3,REGULAR,steal,,[],1630590,,,1610612763,76,91,2025-03-06T04:44:18Z,5140000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
535,PT00M02.90S,2025-03-06T04:35:58.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642377,74.32654402102497,14.705882352941178,1610612763,76,91,2025-03-06T04:42:25Z,5150000,False,-176.0,189.0,1,right,MISS J. Wells 25' running pullup 3PT,[1642377],1610612763.0,MEM,running pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
536,PT00M00.50S,2025-03-06T04:36:01.1Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,76,91,2025-03-06T04:42:25Z,5160000,False,,,0,,B. Clarke REBOUND (Off:3 Def:7),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,535.0,10.0,7.0,3.0,,,,,,,,,,,,,,
537,PT00M00.50S,2025-03-06T04:36:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,94.40999984741211,50.0,1610612763,78,91,2025-03-06T04:36:02Z,5170000,False,0.0,0.0,1,right,B. Clarke tip Layup (10 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
538,PT00M00.00S,2025-03-06T04:36:06.7Z,3,REGULAR,period,end,[],0,,,1610612760,78,91,2025-03-06T04:36:06Z,5180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,out,['startperiod'],1642377,,,1610612760,78,91,2025-03-06T04:39:36Z,5190000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,78,91,2025-03-06T04:39:36Z,5200000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,78,91,2025-03-06T04:39:36Z,5210000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,78,91,2025-03-06T04:39:36Z,5220000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612760,78,91,2025-03-06T04:39:36Z,5230000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612760,78,91,2025-03-06T04:39:36Z,5240000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,78,91,2025-03-06T04:39:36Z,5250000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-03-06T04:39:24.7Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,78,91,2025-03-06T04:39:36Z,5260000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-03-06T04:39:47.0Z,4,REGULAR,period,start,[],0,,,1610612763,78,91,2025-03-06T04:39:47Z,5270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT11M46.00S,2025-03-06T04:40:00.3Z,4,REGULAR,2pt,Jump Shot,[],1630217,77.08607095926413,30.392156862745097,1610612763,80,91,2025-03-06T04:40:06Z,5280000,False,-98.0,163.0,1,right,D. Bane 19' Jump Shot (14 PTS) (L. Kennard 2 AST),"[1630217, 1628379]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,19.01,Made,,,,,14.0,,,,,,,L. Kennard,1628379.0,2.0,,,,
550,PT11M28.00S,2025-03-06T04:40:17.4Z,4,REGULAR,3pt,Jump Shot,[],1631114,27.677398160315374,78.18627450980392,1610612760,80,91,2025-03-06T04:40:22Z,5300000,False,-141.0,208.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
551,PT11M24.00S,2025-03-06T04:40:21.4Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,80,91,2025-03-06T04:40:22Z,5310000,False,,,0,,G. Jackson REBOUND (Off:1 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,550.0,3.0,2.0,1.0,,,,,,,,,,,,,,
552,PT11M21.00S,2025-03-06T04:40:27.8Z,4,REGULAR,foul,personal,[],1631114,,,1610612763,80,91,2025-03-06T04:40:34Z,5320000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 1630217]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Bane,1630217.0
554,PT11M18.00S,2025-03-06T04:40:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,91.01511169513797,57.59803921568627,1610612763,82,91,2025-03-06T04:40:55Z,5340000,False,38.0,32.0,1,right,S. Pippen Jr. driving Layup (10 PTS) (L. Kennard 3 AST),"[1630590, 1628379]",1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,10.0,,,,,,,L. Kennard,1628379.0,3.0,,,,
556,PT10M51.00S,2025-03-06T04:41:18.2Z,4,REGULAR,turnover,bad pass,[],1641717,,,1610612760,82,91,2025-03-06T04:41:21Z,5360000,False,,,0,,C. Wallace bad pass TURNOVER (1 TO),"[1641717, 1629634]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,Clarke,1629634.0,,,,,,,,,,
557,PT10M51.00S,2025-03-06T04:41:18.2Z,4,REGULAR,steal,,[],1629634,,,1610612763,82,91,2025-03-06T04:41:19Z,5370000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
558,PT10M46.00S,2025-03-06T04:41:23.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,74.58935611038108,17.15686274509804,1610612763,82,91,2025-03-06T04:41:30Z,5380000,False,-164.0,186.0,1,right,MISS D. Bane 24' running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
559,PT10M42.00S,2025-03-06T04:41:26.7Z,4,REGULAR,rebound,offensive,[],1630590,,,1610612763,82,91,2025-03-06T04:41:26Z,5390000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:3),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,558.0,4.0,3.0,1.0,,,,,,,,,,,,,,
560,PT10M35.00S,2025-03-06T04:41:33.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630590,67.62483574244416,57.107843137254896,1610612763,85,91,2025-03-06T04:41:37Z,5400000,False,36.0,252.0,1,right,S. Pippen Jr. 25' 3PT  (13 PTS) (L. Kennard 4 AST),"[1630590, 1628379]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,25.43,Made,,,,,13.0,,,,,,,L. Kennard,1628379.0,4.0,,,,
562,PT10M21.00S,2025-03-06T04:41:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,7.5722733245729295,37.99019607843137,1610612760,85,91,2025-03-06T04:41:53Z,5420000,False,60.0,19.0,1,left,MISS J. Williams 6' driving floating bank Shot,[1631114],1610612760.0,OKC,driving floating bank,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
563,PT10M19.00S,2025-03-06T04:41:49.4Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,85,91,2025-03-06T04:41:53Z,5430000,False,,,0,,D. Bane REBOUND (Off:0 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,562.0,6.0,6.0,0.0,,,,,,,,,,,,,,
564,PT10M15.00S,2025-03-06T04:41:55.2Z,4,REGULAR,foul,personal,[],1628392,,,1610612763,85,91,2025-03-06T04:42:02Z,5440000,False,,,0,,I. Hartenstein personal FOUL (3 PF),"[1628392, 1630590]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627963.0,,,,3.0,0.0,Pippen Jr.,1630590.0
566,PT09M59.00S,2025-03-06T04:42:35.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,97.19119579500656,63.970588235294116,1610612763,85,91,2025-03-06T04:42:44Z,5460000,False,70.0,-26.0,1,right,MISS G. Jackson 7' driving floating Shot,[1641713],1610612763.0,MEM,driving floating,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,,,,,,
567,PT09M59.00S,2025-03-06T04:42:35.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,85,91,2025-03-06T04:42:44Z,5470000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,566.0,,,,,,,,,,,,,,,,,
569,PT09M39.00S,2025-03-06T04:43:09.1Z,4,REGULAR,2pt,Jump Shot,[],1629026,21.632720105124836,32.35294117647059,1610612760,85,91,2025-03-06T04:43:13Z,5490000,False,88.0,151.0,1,left,MISS K. Williams 17' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,17.47,Missed,,,,,,,,,,,,,,,,,,
570,PT09M35.00S,2025-03-06T04:43:13.1Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,85,91,2025-03-06T04:43:13Z,5500000,False,,,0,,B. Clarke REBOUND (Off:3 Def:8),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Right Center,,,569.0,11.0,8.0,3.0,,,,,,,,,,,,,,
571,PT09M22.00S,2025-03-06T04:43:25.6Z,4,REGULAR,2pt,Jump Shot,[],1630217,73.27529566360053,48.28431372549019,1610612763,85,91,2025-03-06T04:43:38Z,5510000,False,-9.0,199.0,1,right,MISS D. Bane 19' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,19.89,Missed,,,,,,,,,,,,,,,,,,
572,PT09M18.00S,2025-03-06T04:43:29.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,85,91,2025-03-06T04:43:38Z,5520000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Center,,,571.0,,,,,,,,,,,,,,,,,
574,PT09M18.00S,2025-03-06T04:43:40.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,85,91,2025-03-06T04:43:40Z,5540000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M18.00S,2025-03-06T04:45:55.5Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,85,91,2025-03-06T04:46:34Z,5550000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M18.00S,2025-03-06T04:45:55.5Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,85,91,2025-03-06T04:46:34Z,5560000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M57.00S,2025-03-06T04:47:18.0Z,4,REGULAR,3pt,Jump Shot,[],1630598,3.3672798948751645,4.6568627450980395,1610612760,85,94,2025-03-06T04:47:22Z,5570000,False,227.0,-21.0,1,left,A. Wiggins 3PT  (9 PTS) (J. Williams 8 AST),"[1630598, 1631114]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,22.77,Made,,,,,9.0,,,,,,,J. Williams,1631114.0,8.0,,,,
579,PT08M32.00S,2025-03-06T04:47:43.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,88.51839684625493,37.99019607843137,1610612763,85,94,2025-03-06T04:47:47Z,5590000,False,-60.0,55.0,1,right,MISS B. Clarke 8' driving floating Shot,[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Left,8.17,Missed,,,,,,,,,,,,,,,,,,
581,PT08M32.00S,2025-03-06T04:47:43.3Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612760,85,94,2025-03-06T04:49:36Z,5610000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:12),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Left,,,579.0,14.0,12.0,2.0,,,,,,,,,,,,,,
582,PT08M26.00S,2025-03-06T04:47:49.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631114,14.14257555847569,60.78431372549019,1610612760,85,96,2025-03-06T04:47:56Z,5620000,False,-54.0,80.0,1,left,J. Williams 9' driving floating Jump Shot (18 PTS),[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,9.68,Made,,,,,18.0,,,,,,,,,,,,,
583,PT08M07.00S,2025-03-06T04:48:07.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,87.86136662286465,54.41176470588235,1610612763,85,96,2025-03-06T04:48:15Z,5630000,False,22.0,62.0,1,right,MISS S. Pippen Jr. 6' driving floating bank Shot,[1630590],1610612763.0,MEM,driving floating bank,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
584,PT08M05.00S,2025-03-06T04:48:09.7Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612760,85,96,2025-03-06T04:48:15Z,5640000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:13),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,583.0,15.0,13.0,2.0,,,,,,,,,,,,,,
585,PT08M05.00S,2025-03-06T04:48:13.4Z,4,REGULAR,foul,personal,[],1630590,,,1610612760,85,96,2025-03-06T04:48:18Z,5650000,False,,,0,,S. Pippen Jr. personal FOUL (2 PF),"[1630590, 1628392]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Hartenstein,1628392.0
587,PT08M05.00S,2025-03-06T04:48:18.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612760,85,96,2025-03-06T04:48:25Z,5670000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M05.00S,2025-03-06T04:48:18.6Z,4,REGULAR,substitution,out,[],1630217,,,1610612760,85,96,2025-03-06T04:48:25Z,5680000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M05.00S,2025-03-06T04:48:18.6Z,4,REGULAR,substitution,in,[],1641744,,,1610612760,85,96,2025-03-06T04:48:25Z,5690000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M05.00S,2025-03-06T04:48:18.6Z,4,REGULAR,substitution,in,[],1631246,,,1610612760,85,96,2025-03-06T04:48:25Z,5700000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M49.00S,2025-03-06T04:48:46.4Z,4,REGULAR,2pt,Jump Shot,[],1630598,17.821944809461236,67.40196078431373,1610612760,85,98,2025-03-06T04:48:51Z,5710000,False,-87.0,115.0,1,left,A. Wiggins 14' pullup Jump Shot (11 PTS),[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,14.42,Made,,,,,11.0,,,,,,,,,,,,,
592,PT07M48.00S,2025-03-06T04:48:51.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,85,98,2025-03-06T04:48:51Z,5720000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
