actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
347,PT12M00.00S,2023-03-29T03:27:59.7Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612744,46,63,2023-03-29T03:28:19Z,3390000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-03-29T03:28:33.6Z,3,REGULAR,period,start,[],0,,,1610612744,46,63,2023-03-29T03:28:33Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M42.00S,2023-03-29T03:28:50.9Z,3,REGULAR,3pt,Jump Shot,[],201939,71.43561103810775,81.37254901960785,1610612744,46,63,2023-03-29T03:28:56Z,3410000,False,157.0,216.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.7,Missed,,,,,,,,,,,,,,,
350,PT11M38.00S,2023-03-29T03:28:54.9Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612744,46,63,2023-03-29T03:28:56Z,3420000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,349.0,5.0,4.0,1.0,,,,,,,,
351,PT11M38.00S,2023-03-29T03:28:55.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628978,94.40999984741211,50.0,1610612744,48,63,2023-03-29T03:28:55Z,3430000,False,0.0,0.0,1,right,D. DiVincenzo tip DUNK (7 PTS),[1628978],1610612744.0,GSW,tip,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,0.0,Made,7.0,,,,,,,,,,,,,,
352,PT11M30.00S,2023-03-29T03:29:21.0Z,3,REGULAR,foul,personal,[],203110,,,1610612740,48,63,2023-03-29T03:29:26Z,3440000,False,,,0,,D. Green personal FOUL (4 PF),"[203110, 202685]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2002.0,4.0,1.0,Valanciunas,202685.0
354,PT11M23.00S,2023-03-29T03:29:49.4Z,3,REGULAR,turnover,traveling,[],202685,,,1610612740,48,63,2023-03-29T03:29:54Z,3460000,False,,,0,,J. Valanciunas traveling TURNOVER (4 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,,,,,,,,,,,,,2002.0,,,,
355,PT11M09.00S,2023-03-29T03:30:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628978,88.25558475689881,47.549019607843135,1610612744,50,63,2023-03-29T03:30:15Z,3470000,False,-12.0,58.0,1,right,D. DiVincenzo cutting Layup (9 PTS) (S. Curry 3 AST),"[1628978, 201939]",1610612744.0,GSW,cutting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,5.92,Made,9.0,,,,,,,S. Curry,201939.0,3.0,,,,,
357,PT11M09.00S,2023-03-29T03:30:15.0Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612744,50,63,2023-03-29T03:30:25Z,3490000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (DiVincenzo 1 FT),"[203468, 1628978]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,DiVincenzo,1628978.0
359,PT11M09.00S,2023-03-29T03:30:36.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628978,,,1610612744,51,63,2023-03-29T03:30:36Z,3510000,False,,,0,,D. DiVincenzo Free Throw 1 of 1 (10 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
360,PT10M50.00S,2023-03-29T03:30:56.4Z,3,REGULAR,turnover,lost ball,[],1630530,,,1610612740,51,63,2023-03-29T03:30:59Z,3520000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 201939]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,1.0,Curry,201939.0,,,,,,,,,,,,,,,,,
361,PT10M50.00S,2023-03-29T03:30:56.4Z,3,REGULAR,steal,,[],201939,,,1610612744,51,63,2023-03-29T03:30:58Z,3530000,False,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT10M44.00S,2023-03-29T03:31:02.6Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202691,89.96386333771353,3.431372549019608,1610612744,54,63,2023-03-29T03:31:36Z,3540000,False,-233.0,42.0,1,right,K. Thompson 3PT running (8 PTS) (S. Curry 4 AST),"[202691, 201939]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,23.65,Made,8.0,,,,,,,S. Curry,201939.0,4.0,,,,,
364,PT10M44.00S,2023-03-29T03:31:07.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,54,63,2023-03-29T03:31:08Z,3560000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M29.00S,2023-03-29T03:34:47.9Z,3,REGULAR,3pt,Jump Shot,[],1630529,29.517082785808146,70.83333333333334,1610612740,54,66,2023-03-29T03:34:59Z,3580000,False,-104.0,225.0,1,left,H. Jones 24' 3PT  (11 PTS) (B. Ingram 4 AST),"[1630529, 1627742]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,24.8,Made,11.0,,,,,,,B. Ingram,1627742.0,4.0,,,,,
368,PT10M14.00S,2023-03-29T03:35:08.2Z,3,REGULAR,foul,personal,[],1630529,,,1610612744,54,66,2023-03-29T03:35:26Z,3600000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 202691]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Thompson,202691.0
370,PT10M09.00S,2023-03-29T03:35:30.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,83.919185282523,40.68627450980392,1610612744,54,66,2023-03-29T03:35:35Z,3620000,False,-47.0,99.0,1,right,MISS K. Thompson 10' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,10.91,Missed,,,,,,,,,,,,,,,
371,PT10M07.00S,2023-03-29T03:35:33.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,54,66,2023-03-29T03:35:33Z,3630000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,370.0,6.0,5.0,1.0,,,,,,,,
372,PT09M49.00S,2023-03-29T03:35:51.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,15.982260183968464,47.549019607843135,1610612740,54,66,2023-03-29T03:36:00Z,3640000,False,12.0,98.0,1,left,MISS J. Valanciunas 9' turnaround fadeaway Shot,[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,9.85,Missed,,,,,,,,,,,,,,,
373,PT09M47.00S,2023-03-29T03:35:53.3Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612744,54,66,2023-03-29T03:35:56Z,3650000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:5),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,372.0,6.0,5.0,1.0,,,,,,,,
374,PT09M35.00S,2023-03-29T03:36:06.4Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612744,54,66,2023-03-29T03:36:17Z,3660000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (DiVincenzo 2 FT),"[202685, 1628978]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,DiVincenzo,1628978.0
376,PT09M35.00S,2023-03-29T03:36:31.6Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612744,54,66,2023-03-29T03:36:31Z,3680000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
377,PT09M35.00S,2023-03-29T03:36:31.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,54,66,2023-03-29T03:36:31Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,376.0,,,,,,,,,,,
378,PT09M35.00S,2023-03-29T03:36:45.6Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612744,55,66,2023-03-29T03:36:45Z,3700000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (11 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
379,PT09M23.00S,2023-03-29T03:37:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,13.354139290407357,54.65686274509803,1610612740,55,68,2023-03-29T03:37:26Z,3710000,False,-23.0,73.0,1,left,B. Ingram 7' pullup Jump Shot (18 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,7.66,Made,18.0,,,,,,,,,,,,,,
380,PT09M23.00S,2023-03-29T03:37:05.1Z,3,REGULAR,foul,personal,['1freethrow'],202691,,,1610612740,55,68,2023-03-29T03:37:10Z,3720000,False,,,0,,K. Thompson shooting personal FOUL (2 PF) (Ingram 1 FT),"[202691, 1627742]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Ingram,1627742.0
382,PT09M23.00S,2023-03-29T03:37:29.8Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,55,69,2023-03-29T03:37:29Z,3740000,False,,,0,,B. Ingram Free Throw 1 of 1 (19 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
383,PT09M11.00S,2023-03-29T03:37:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.06636005256242,58.333333333333336,1610612744,57,69,2023-03-29T03:37:46Z,3750000,False,42.0,22.0,1,right,D. Green cutting Layup (8 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,4.72,Made,8.0,,,,,,,S. Curry,201939.0,5.0,,,,,
385,PT08M53.00S,2023-03-29T03:38:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.30946123521682,55.392156862745104,1610612740,57,69,2023-03-29T03:38:16Z,3770000,False,-27.0,16.0,1,left,MISS H. Jones driving reverse Layup,[1630529],1610612740.0,NOP,driving reverse,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,3.15,Missed,,,,,,,,,,,,,,,
386,PT08M51.00S,2023-03-29T03:38:02.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,57,69,2023-03-29T03:38:10Z,3780000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,385.0,4.0,4.0,0.0,,,,,,,,
387,PT08M51.00S,2023-03-29T03:38:09.5Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,57,69,2023-03-29T03:38:22Z,3790000,False,,,0,,D. Green lost ball out-of-bounds TURNOVER (3 TO),[203110],1610612744.0,GSW,lost ball,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.0,,,,,,,,,,,,,,,2530.0,,,,
388,PT08M48.00S,2023-03-29T03:38:51.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,16.113666228646515,54.41176470588235,1610612740,57,71,2023-03-29T03:38:56Z,3800000,False,-22.0,99.0,1,left,B. Ingram 10' pullup Jump Shot (21 PTS) (H. Jones 4 AST),"[1627742, 1630529]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,10.14,Made,21.0,,,,,,,H. Jones,1630529.0,4.0,,,,,
390,PT08M42.00S,2023-03-29T03:38:57.5Z,3,REGULAR,3pt,Jump Shot,[],1628978,72.35545335085413,85.7843137254902,1610612744,57,71,2023-03-29T03:40:35Z,3820000,False,179.0,207.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,27.39,Missed,,,,,,,,,,,,,,,
391,PT08M40.00S,2023-03-29T03:38:59.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,57,71,2023-03-29T03:40:19Z,3830000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,390.0,7.0,6.0,1.0,,,,,,,,
392,PT08M29.00S,2023-03-29T03:39:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,15.850854139290407,44.85294117647059,1610612740,57,71,2023-03-29T03:39:40Z,3840000,False,26.0,96.0,1,left,MISS B. Ingram 9' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,9.99,Missed,,,,,,,,,,,,,,,
393,PT08M28.00S,2023-03-29T03:39:11.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,57,71,2023-03-29T03:39:40Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,392.0,,,,,,,,,,,
394,PT08M28.00S,2023-03-29T03:39:16.2Z,3,REGULAR,foul,personal,[],1628978,,,1610612740,57,71,2023-03-29T03:39:19Z,3860000,False,,,0,,D. DiVincenzo loose ball personal FOUL (1 PF),"[1628978, 202685]",1610612744.0,GSW,loose ball,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Valanciunas,202685.0
396,PT08M23.00S,2023-03-29T03:39:44.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630530,22.28975032851511,46.07843137254902,1610612740,57,71,2023-03-29T03:39:48Z,3880000,False,20.0,157.0,1,left,MISS T. Murphy III 15' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Center,,,,15.82,Missed,,,,,,,,,,,,,,,
397,PT08M21.00S,2023-03-29T03:39:46.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,57,71,2023-03-29T03:39:48Z,3890000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,,,,,,,,396.0,4.0,3.0,1.0,,,,,,,,
398,PT08M14.00S,2023-03-29T03:39:54.0Z,3,REGULAR,3pt,Jump Shot,[],202691,75.77201051248358,11.519607843137255,1610612744,57,71,2023-03-29T03:39:58Z,3900000,False,-192.0,175.0,1,right,MISS K. Thompson 26' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,26.02,Missed,,,,,,,,,,,,,,,
399,PT08M12.00S,2023-03-29T03:39:56.0Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612744,57,71,2023-03-29T03:40:14Z,3910000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:5),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,398.0,7.0,5.0,2.0,,,,,,,,
400,PT07M59.00S,2023-03-29T03:40:08.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,76.69185282522996,7.352941176470589,1610612744,57,71,2023-03-29T03:40:11Z,3920000,False,-213.0,167.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,27.06,Missed,,,,,,,,,,,,,,,
401,PT07M57.00S,2023-03-29T03:40:10.0Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,57,71,2023-03-29T03:40:11Z,3930000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,400.0,8.0,7.0,1.0,,,,,,,,
402,PT07M48.00S,2023-03-29T03:40:26.5Z,3,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,57,71,2023-03-29T03:40:36Z,3940000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (3 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,,,,,,,2530.0,,,,
403,PT07M40.00S,2023-03-29T03:40:40.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,70.38436268068331,77.69607843137256,1610612744,57,71,2023-03-29T03:40:45Z,3950000,False,138.0,226.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.5,Missed,,,,,,,,,,,,,,,
404,PT07M37.00S,2023-03-29T03:40:43.7Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,57,71,2023-03-29T03:40:45Z,3960000,False,,,0,,B. Ingram REBOUND (Off:2 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,403.0,6.0,4.0,2.0,,,,,,,,
405,PT07M30.00S,2023-03-29T03:40:50.8Z,3,REGULAR,3pt,Jump Shot,[],203468,27.151773981603156,82.35294117647058,1610612740,57,71,2023-03-29T03:40:55Z,3970000,False,-162.0,203.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,25.94,Missed,,,,,,,,,,,,,,,
406,PT07M27.00S,2023-03-29T03:40:53.8Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,57,71,2023-03-29T03:40:55Z,3980000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,405.0,1.0,1.0,0.0,,,,,,,,
407,PT07M20.00S,2023-03-29T03:41:01.1Z,3,REGULAR,3pt,Jump Shot,[],202691,74.32654402102497,83.82352941176471,1610612744,60,71,2023-03-29T03:41:04Z,3990000,False,169.0,189.0,1,right,K. Thompson 25' 3PT  (11 PTS) (D. Green 5 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,25.35,Made,11.0,,,,,,,D. Green,203110.0,5.0,,,,,
409,PT06M58.00S,2023-03-29T03:41:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,15.982260183968464,41.42156862745098,1610612740,60,73,2023-03-29T03:41:27Z,4010000,False,43.0,98.0,1,left,C. McCollum 10' driving floating Jump Shot (15 PTS) (J. Valanciunas 4 AST),"[203468, 202685]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,10.67,Made,15.0,,,,,,,J. Valanciunas,202685.0,4.0,,,,,
411,PT06M43.00S,2023-03-29T03:41:41.7Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612744,60,73,2023-03-29T03:43:38Z,4030000,False,,,0,,C. McCollum flagrant-type-1 personal FOUL (2 PF) (DiVincenzo 2 FT),"[203468, 1628978]",1610612740.0,NOP,flagrant-type-1,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2002.0,2.0,0.0,DiVincenzo,1628978.0
413,PT06M43.00S,2023-03-29T03:42:00.1Z,3,REGULAR,substitution,out,[],202685,,,1610612744,60,73,2023-03-29T03:42:02Z,4050000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M43.00S,2023-03-29T03:42:00.1Z,3,REGULAR,substitution,in,[],1626204,,,1610612744,60,73,2023-03-29T03:42:02Z,4060000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M43.00S,2023-03-29T03:44:01.8Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612744,61,73,2023-03-29T03:44:01Z,4080000,False,,,0,,D. DiVincenzo flagrant Free Throw 1 of 2 (12 PTS),[1628978],1610612744.0,GSW,flagrant,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
417,PT06M43.00S,2023-03-29T03:44:14.0Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612744,62,73,2023-03-29T03:44:14Z,4090000,False,,,0,,D. DiVincenzo flagrant Free Throw 2 of 2 (13 PTS),[1628978],1610612744.0,GSW,flagrant,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
418,PT06M43.00S,2023-03-29T03:44:18.6Z,3,REGULAR,substitution,out,[],1628978,,,1610612740,62,73,2023-03-29T03:44:21Z,4100000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M43.00S,2023-03-29T03:44:18.6Z,3,REGULAR,substitution,in,[],1630237,,,1610612740,62,73,2023-03-29T03:44:21Z,4110000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M38.00S,2023-03-29T03:44:35.2Z,3,REGULAR,3pt,Jump Shot,[],202691,72.22404730617609,78.92156862745098,1610612744,65,73,2023-03-29T03:44:40Z,4120000,False,145.0,209.0,1,right,K. Thompson 25' 3PT  (14 PTS) (D. Green 6 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,25.38,Made,14.0,,,,,,,D. Green,203110.0,6.0,,,,,
422,PT06M09.00S,2023-03-29T03:45:06.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612740,65,73,2023-03-29T03:45:11Z,4140000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2002.0,,,,
423,PT05M58.00S,2023-03-29T03:45:27.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202691,63.6826544021025,48.28431372549019,1610612744,65,73,2023-03-29T03:45:30Z,4150000,False,-9.0,289.0,1,right,MISS K. Thompson 28' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,28.9,Missed,,,,,,,,,,,,,,,
424,PT05M55.00S,2023-03-29T03:45:30.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,65,73,2023-03-29T03:45:30Z,4160000,False,,,0,,B. Ingram REBOUND (Off:2 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,,423.0,7.0,5.0,2.0,,,,,,,,
425,PT05M35.00S,2023-03-29T03:45:49.5Z,3,REGULAR,foul,personal,['3freethrow'],1630237,,,1610612740,65,73,2023-03-29T03:45:58Z,4170000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Murphy III 3 FT),"[1630237, 1630530]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Murphy III,1630530.0
427,PT05M35.00S,2023-03-29T03:46:23.9Z,3,REGULAR,freethrow,1 of 3,[],1630530,,,1610612740,65,74,2023-03-29T03:46:23Z,4190000,False,,,0,,T. Murphy III Free Throw 1 of 3 (12 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
428,PT05M35.00S,2023-03-29T03:46:38.4Z,3,REGULAR,freethrow,2 of 3,[],1630530,,,1610612740,65,75,2023-03-29T03:46:38Z,4200000,False,,,0,,T. Murphy III Free Throw 2 of 3 (13 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
429,PT05M35.00S,2023-03-29T03:46:57.1Z,3,REGULAR,freethrow,3 of 3,[],1630530,,,1610612740,65,76,2023-03-29T03:46:57Z,4210000,False,,,0,,T. Murphy III Free Throw 3 of 3 (14 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
430,PT05M28.00S,2023-03-29T03:47:11.0Z,3,REGULAR,3pt,Jump Shot,[],201939,75.50919842312747,89.4607843137255,1610612744,68,76,2023-03-29T03:47:15Z,4220000,False,197.0,178.0,1,right,S. Curry 26' 3PT  (20 PTS) (D. Green 7 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.55,Made,20.0,,,,,,,D. Green,203110.0,7.0,,,,,
432,PT05M00.00S,2023-03-29T03:47:37.5Z,3,REGULAR,3pt,Jump Shot,[],1630530,30.962549277266753,13.23529411764706,1610612740,68,76,2023-03-29T03:47:42Z,4240000,False,184.0,239.0,1,left,MISS T. Murphy III 30' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,30.11,Missed,,,,,,,,,,,,,,,
